UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
17LA02487,17,T6412,45,,e6,L0000,70,1.0,1,02,PC,4,0,Y,,041717,107,5,2,3,0,2,11.9,2,1,Z5151,83,,LT,,,,,,.,.,8,4,..,GRN,J,1,,1,1,1,1,1,1.0,56,2017-04-17,0.0,19,131,2,,
17LA02488,17,S1074,12,,e8,Z0000,00,1.0,1,07,SM,4,0,Y,,041717,107,5,3,2,0,2,13.9,1,1,Z5152,83,,XR,,,,,,.,.,1,1,..,GBL,J,1,,1,1,1,1,1,1.0,84,2017-04-17,0.0,31,131,2,,
17LA02489,17,R9998,11,,27,Z0000,83,3.0,3,07,97,1,0,Y,,041817,108,8,3,2,0,3,11.9,5,1,Z5153,83,,10,,,,,,.,.,1,1,..,MAG,J,1,,1,1,2,1,1,1.0,73,2017-04-18,0.0,25,131,2,,
17LA02490,17,R9998,11,,27,Z0000,83,3.0,3,07,97,1,0,Y,,041817,108,8,3,3,0,3,14.9,5,1,Z5154,83,,10,,,,,,.,.,1,1,..,MAG,J,2,,0,0,0,1,1,1.0,82,2017-04-18,0.0,25,131,2,,
17LA02491,17,L1692,70,,13,L1701,70,2.0,2,PC,PC,1,,N,,041917,109,5,3,1,0,2,15.9,5,1,L2011,70,,PC,,,,,,.,95BLK,1,1,..,OR,J,1,,1,1,1,1,1,1.0,112,2017-04-19,0.008,29,131,H,,
17LA02492,17,T6536,45,,e8,Z0000,00,1.0,1,02,SM,4,7,Y,,041917,109,5,2,3,0,2,13.8,1,1,Z5155,83,,XT,,,,,,.,.,8,3,..,GRN,J,1,,1,1,1,1,1,1.0,85,2017-04-19,0.0,26,131,2,,
17LA02493,17,Z1584,83,,16,R9597,11,4.0,4,97,07,1,0,N,,041917,109,8,4,2,0,2,13.3,5,1,Z5156,83,,10,,,,,,.,90BLK,1,1,..,BLD,J,1,,1,1,2,1,1,1.0,98,2017-04-19,0.01,23,124,H,,
17LA02494,17,Z1584,83,,16,R9597,11,4.0,4,97,07,1,0,N,,041917,109,8,4,1,0,2,13.9,5,1,Z5157,83,,10,6,130,01,,,.,80BLK,1,1,..,BLD,J,2,,0,0,0,1,0,,,2017-04-19,0.01,25,124,H,,
17LA02495,17,R9328,11,,27,Z0000,83,5.0,5,07,97,1,0,Y,,042117,111,8,3,1,.,.,15.5,5,1,Z5158,83,,10,6,112,54,,,Metritis&CL,1ST.UmbilHemrrg,1,1,..,BLD,J,1,,1,1,2,1,0,0.0,0,2017-04-21,0.0,,,,,
17LA02496,17,R9328,11,,27,Z0000,83,5.0,5,07,97,1,0,Y,,042117,111,8,3,1,0,4,15.7,5,6,Z5159,83,,10,6,112,66,,,.,2ND.CONT.TEND,4,4,..,BLD,J,2,,0,0,0,1,0,0.0,0,2017-04-21,0.0,,,,,
