UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,SBRD,DAM,DBRD,RGRP,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,STUDYTRT,IDZ65,CLR,ALTID,INBRL,CULLPILE,YRREC
19IN00045,2014058601,H8601,05,H8601,14,2,,1,30,12,H7783,05,H6832,05,0,,,1,.,1,,194,182,2,,,,.,,,5.0,.,EC,M.Ovis,,1,,0.042,,2019
19IN00046,2014058602,H8602,05,H8602,14,2,,1,30,11,H6969,05,H7233,05,0,,,1,GRN,1,,156,165,3,,,,.,,,5.0,.,,M.Ovis,,1,,0.029,,2019
19IN00047,2014058615,H8615,05,H8615,14,2,,1,30,11,H6969,05,H7865,05,7,,,3,GRN,1,,207,193,4,,93,1017,,,,5.0,X Bag,Term,M.Ovis,1531,1,,0.029,,2019
19IN00048,2014058620,H8620,05,H8620,14,2,,1,30,11,H6969,05,H7207,05,0,,,6,.,1,,178,124,13,,66,0910,.,,,5.0,Blown bag,,M.Ovis,,1,,0.033,,2019
19IN00049,2014058640,H8640,05,H8640,14,2,,1,30,16,H7410,00,H5456,05,,,,6,GRN,,,0,0,0,,09,0320,,,,5.0,Uterine Rupt,,,,1,,0.0,,2019
19IN00050,2014058664,H8664,05,H8664,14,2,,1,30,11,H6969,05,H4486,05,,,,6,GRN,1,,193,0,0,,05,0822,,,,5.0,.,,M.Ovis,,1,,0.033,,2019
19IN00051,2014058668,H8668,05,H8668,14,2,,1,30,14,H7835,05,H5706,05,0,,,3,GRN,1,,156,161,11,,93,1017,.,,,5.0,X Bag,,M.Ovis,1542,1,,0.0,,2019
19IN00052,2014058687,H8687,05,H8687,14,2,,1,30,15,H7508,05,H5114,05,,,,6,.,1,,191,0,0,,66,0904,,,,5.0,Lame LF,,M.Ovis,,1,,0.027,,2019
19IN00053,2014058691,H8691,05,H8691,14,2,,1,30,13,H7809,05,H5946,05,0,,,1,GRN,D,,144,145,1,,,,.,,,5.0,.,MARC,M.Ovis,,1,,0.025,,2019
19IN00054,2014058694,H8694,05,H8694,14,2,,1,30,15,H7508,05,H7935,05,0,,,1,.,2,,179,185,2,,,,,,,5.0,.,,,,1,,0.029,,2019
19IN00055,2014058697,H8697,05,H8697,14,2,,1,30,12,H7783,05,H7848,05,0,,,6,.,,,0,0,0,,66,0324,,,,5.0,"Thin,weak",,,,1,,0.041,,2019
19IN00056,2014058709,H8709,05,H8709,14,2,,1,30,15,H7508,05,H4333,05,,,,1,GRN,2,,189,180,2,,,,,,,5.0,LameLH/RHTx,,M.Ovis,,1,,0.029,,2019
19IN00057,2014058721,H8721,05,H8721,14,2,,1,30,16,H7410,00,H5760,05,0,,,7,.,,,0,0,0,,97,0114,.,,,5.0,.,,M.Ovis,,1,,0.0,,2019
19IN00058,2014058722,H8722,05,H8722,14,2,,1,30,10,H5934,05,H3266,05,7,,,1,GRN,1,,193,194,4,,,,L,,,5.0,.,EC,M.Ovis,,1,,0.024,,2019
19IN00059,2014058760,H8760,05,H8760,14,2,,1,30,15,H7508,05,H6068,05,0,,,1,GRN,2,,188,190,2,,,,.,,,5.0,.,,M.Ovis,,1,,0.028,,2019
19IN00060,2014058765,H8765,05,H8765,14,2,,1,30,10,H5934,05,H4499,05,,,,1,.,2,,162,172,2,,,,,,,5.0,.,,M.Ovis,,1,,0.024,,2019
19IN00061,2014058786,H8786,05,H8786,14,2,,1,30,13,H7809,05,H5696,05,0,,,1,GRN,1,,149,150,2,,,,.,,,5.0,.,,M.Ovis,,1,,0.0,,2019
19IN00062,2014058809,H8809,05,H8809,14,2,,1,30,e9,H7881,05,H8248,05,0,,,1,.,2,,195,172,2,,,,,,,5.0,.,EC,M.Ovis,,1,,0.037,,2019
19IN00063,2014058822,H8822,05,H8822,14,2,,1,30,e9,H7881,05,H7946,05,,,,3,.,1,,216,207,6,,93,1017,,,,5.0,X Bag,,M.Ovis,1455,1,,0.046,,2019
19IN00064,2014058829,H8829,05,H8829,14,2,,1,30,e8,H7543,05,H8285,05,0,,,1,.,1,,136,151,2,,,,,,,5.0,.,EC,M.Ovis,,1,,0.035,,2019
19IN00065,2015058838,H8838,05,H8838,15,2,,1,30,17,H8210,05,H8410,05,7,,,6,GRN,,,0,0,0,,66,0211,,,,4.0,Down,Term,M.Ovis,,1,,0.031,,2019
19IN00066,2015058860,H8860,05,H8860,15,2,,1,30,17,H8210,05,H7467,05,0,,,1,,D,,200,195,1,,,,,,,4.0,WARTS,EC,M.Ovis,,1,,0.03,,2019
19IN00067,2015058866,H8866,05,H8866,15,2,,1,30,14,H7479,05,H6116,05,0,,,2,,1,,139,158,2,,92,0918,.,,,4.0,SM.BAG,Term,M.Ovis,1977,1,,0.022,,2019
19IN00068,2015058872,H8872,05,H8872,15,2,,1,30,15,H7809,05,H8285,05,0,,,6,,,,0,0,0,,66,0305,,,,4.0,Chronic Lame,,M.Ovis,,1,,0.022,,2019
19IN00069,2015058874,H8874,05,H8874,15,2,,1,30,13,H7424,05,H7426,05,7,,,1,.,2,,186,193,2,,,,,,,4.0,LameLFTx,EC,M.Ovis,,1,,0.027,,2019
19IN00070,2015058892,H8892,05,H8892,15,2,,1,30,17,H8210,05,H7081,05,0,,,1,$,2,,176,173,2,,,,.,,,4.0,.,,M.Ovis,,1,,0.03,,2019
19IN00071,2015058908,H8908,05,H8908,15,2,,1,30,16,H8061,05,H5725,05,0,,,1,,1,,185,194,2,,,,.,,,4.0,.,,M.Ovis,,1,,0.026,,2019
19IN00072,2015058909,H8909,05,H8909,15,2,,1,30,16,H8061,05,H5725,05,0,,,1,,1,,154,163,2,,,,.,,,4.0,.,EC,M.Ovis,,1,,0.026,,2019
19IN00073,2015058914,H8914,05,H8914,15,2,,1,30,e13,H8137,05,H8692,05,0,,,6,,,,0,0,0,,19,0316,.,,,4.0,.,,M.Ovis,,1,,0.03,,2019
19IN00074,2015058925,H8925,05,H8925,15,2,,1,30,17,H8210,05,H7553,05,0,,,1,GRN,1,,153,156,2,,,,,,,4.0,.,MARC,M.Ovis,,1,,0.03,,2019
19IN00075,2015058927,H8927,05,H8927,15,2,,1,30,15,H7809,05,H8146,05,0,,,1,,1,,168,182,2,,,,,,,4.0,LTS,,M.Ovis,,1,,0.022,,2019
19IN00076,2015058931,H8931,05,H8931,15,2,,1,30,16,H8061,05,H7592,05,7,,,1,GRN,1,,167,167,2,,,,,,,4.0,.,,M.Ovis,,1,,0.021,,2019
19IN00077,2015058933,H8933,05,H8933,15,2,,1,30,16,H8061,05,H4823,05,,,,1,GRN,1,,187,188,2,,,,,,,4.0,.,,M.Ovis,,1,,0.023,,2019
19IN00078,2015058939,H8939,05,H8939,15,2,,1,30,13,H7424,05,H5213,05,,,,1,,D,,220,202,1,,,,,,,4.0,.,,M.Ovis,,1,,0.027,,2019
19IN00079,2015058946,H8946,05,H8946,15,2,,1,30,15,H7809,05,H5769,05,0,,,3,GRN,1,,194,178,2,,93,0920,.,,,4.0,.,Term,,1715,1,,0.015,,2019
19IN00080,2015058953,H8953,05,H8953,15,2,,1,30,15,H7809,05,H7576,05,0,,,6,.,1,,205,184,2,,66,1127,,,,4.0,Pneu.,EC,M.Ovis,,1,,0.028,,2019
19IN00081,2015058955,H8955,05,H8955,15,2,,1,30,13,H7424,05,H6548,05,0,,,1,.,2,,240,217,2,,,,.,,,4.0,.,,M.Ovis,,1,,0.029,,2019
19IN00082,2015058958,H8958,05,H8958,15,2,,1,30,15,H7809,05,H7947,05,0,,,1,$,1,,168,174,2,,,,,,,4.0,.,,M.Ovis,,1,,0.02,,2019
19IN00083,2015058973,H8973,05,H8973,15,2,,1,30,16,H8061,05,H5706,05,0,,,2,GRN,1,,207,202,2,,92,0918,.,,,4.0,.,Term,,1976,1,,0.023,,2019
19IN00084,2015058981,H8981,05,H8981,15,2,,1,30,14,H7479,05,H6032,05,0,,,1,,1,,194,198,2,,,,.,,,4.0,RP,,M.Ovis,,1,,0.022,,2019
19IN00085,2015058988,H8988,05,H8988,15,2,,1,30,13,H7424,05,H7162,05,0,,,1,GRN,1,,168,185,2,,,,.,,,4.0,ADRU Term,,,,1,,0.023,,2019
19IN00086,2015059007,H9007,05,H9007,15,2,,1,30,17,H8210,05,H8450,05,0,,,1,,1,,152,162,2,,,,,,,4.0,.,,M.Ovis,,1,,0.035,,2019
19IN00087,2015059009,H9009,05,H9009,15,2,,1,30,16,H8061,05,H8083,05,0,,,1,$,1,,231,199,2,,,,,,,4.0,OKFORONE,,M.Ovis,,1,,0.036,,2019
19IN00088,2015059012,H9012,05,H9012,15,2,,1,30,16,H8061,05,H6272,05,0,,,1,,1,,152,178,2,,,,.,,,4.0,RSMORE,EC,M.Ovis,,1,,0.026,,2019
19IN00089,2015059013,H9013,05,H9013,15,2,,1,30,16,H8061,05,H6272,05,0,,,1,$,2,,184,196,2,,,,.,,,4.0,.,,M.Ovis,,1,,0.026,,2019
19IN00090,2015059025,H9025,05,H9025,15,2,,1,30,15,H7809,05,H7782,05,7,,,1,$,1,,191,164,2,,,,,,,4.0,.,,,,1,,0.026,,2019
19IN00091,2015059042,H9042,05,H9042,15,2,,1,30,18,H8376,05,H7418,05,0,,,6,,,,0,0,0,,66,0423,,,,4.0,OPP,,M.Ovis,,1,,0.03,,2019
19IN00092,2015059047,H9047,05,H9047,15,2,,1,30,13,H7424,05,H5551,05,,,,3,,1,,182,211,2,,93,0920,,,,4.0,RSDBAD,Term,M.Ovis,1748,1,,0.028,,2019
19IN00093,2015059050,H9050,05,H9050,15,2,,1,30,13,H7424,05,H8005,05,,,,3,$,D,,177,208,12,,93,1017,,,,4.0,.,,M.Ovis,1509,1,,0.019,,2019
19IN00094,2015059051,H9051,05,H9051,15,2,,1,30,13,H7424,05,H8005,05,,,,3,,1,,163,182,9,,93,1017,,,,4.0,X Bag,Term,M.Ovis,1623,1,,0.019,,2019
19IN00095,2015059055,H9055,05,H9055,15,2,,1,30,18,H8376,05,H5900,05,0,,,1,,2,,145,153,2,,,,.,,,4.0,.,,M.Ovis,,1,,0.02,,2019
19IN00096,2015059060,H9060,05,H9060,15,2,,1,30,e14,H8327,05,H8667,05,0,,,1,,2,,173,179,3,,,,.,,,4.0,.,,M.Ovis,,1,,0.041,,2019
19IN00097,2015059062,H9062,05,H9062,15,2,,1,30,16,H8061,05,H7439,05,0,,,3,GRN,D,,171,190,11,,93,1017,,,,4.0,X Bag,,M.Ovis,1686,1,,0.023,,2019
19IN00098,2015059066,H9066,05,H9066,15,2,,1,30,18,H8376,05,H5686,05,0,,,6,GRN,1,,217,0,0,,05,0513,.,,,4.0,.,,,,1,,0.018,,2019
19IN00099,2015059067,H9067,05,H9067,15,2,,1,30,16,H8061,05,H3905,05,,,,2,GRN,2,,167,162,2,,92,0918,,,,4.0,.,Term,,1975,1,,0.044,,2019
19IN00100,2015059069,H9069,05,H9069,15,2,,1,30,e13,H8137,05,H8571,05,0,,,1,,1,,168,158,2,,,,.,,,4.0,.,MARC,M.Ovis,,1,,0.028,,2019
19IN00101,2015059072,H9072,05,H9072,15,2,,1,30,17,H8210,05,H6177,05,0,,,3,,1,,161,154,2,,93,0920,.,,,4.0,LameRFTx,Term,M.Ovis,1743,1,,0.016,,2019
19IN00102,2015059074,H9074,05,H9074,15,2,,1,30,18,H8376,05,H6384,05,0,,,1,,1,,134,134,2,,,,.,,,4.0,.,EC,M.Ovis,,1,,0.019,,2019
19IN00103,2015059094,H9094,05,H9094,15,2,,1,30,13,H7424,05,H7506,05,7,,,1,.,1,,233,222,2,,,,,,,4.0,.,,M.Ovis,,1,,0.013,,2019
19IN00104,2015059095,H9095,05,H9095,15,2,,1,30,13,H7424,05,H7506,05,7,,,3,.,1,,209,207,9,,93,0920,,,,4.0,X Bag,,M.Ovis,1746,1,,0.013,,2019
19IN00105,2015059108,H9108,05,H9108,15,2,,1,30,16,H8061,05,H6480,05,0,,,6,,1,,125,0,0,,01,0630,.,,,4.0,.,Term,M.Ovis,,1,,0.027,,2019
19IN00106,2015059117,H9117,05,H9117,15,2,,1,30,18,H8376,05,H6671,05,0,,,6,$,1,,178,0,0,,05,0817,.,,,4.0,DYSTOCIA,,M.Ovis,,1,,0.037,,2019
19IN00107,2015059129,H9129,05,H9129,15,2,,1,30,13,H7424,05,H6539,05,0,,,1,$,1,,142,145,2,,,,.,,,4.0,.,,,,1,,0.026,,2019
19IN00108,2015059134,H9134,05,H9134,15,2,,1,30,17,H8210,05,H5430,05,,,,1,GRN,1,,161,174,3,,,,,,,4.0,.,,,,1,,0.03,,2019
19IN00109,2015059149,H9149,05,H9149,15,2,,1,30,e13,H8137,05,H8824,05,,,,1,GRN,1,,190,188,2,,,,,,,4.0,.,EC,M.Ovis,,1,,0.035,,2019
19IN00110,2015059158,H9158,05,H9158,15,2,,1,30,17,H8210,05,H3499,05,7,,,6,GRN,,,0,0,0,,20,0314,,,,4.0,.,Term,,,1,,0.026,,2019
19IN00111,2015059167,H9167,05,H9167,15,2,,1,30,15,H7809,05,H7986,05,7,,,1,,H,,166,154,2,,,,,,,4.0,RToeAbscess,,M.Ovis,,1,,0.024,,2019
19IN00112,2015059170,H9170,05,H9170,15,2,,1,30,13,H7424,05,H7556,05,0,,,3,$,1,,185,191,4,,93,1017,,,,4.0,.,,M.Ovis,1532,1,,0.025,,2019
19IN00113,2015059172,H9172,05,H9172,15,2,,1,30,13,H7424,05,H6058,05,0,,,3,$,1,,198,194,2,,93,1017,.,,,4.0,.,,M.Ovis,1525,1,,0.026,,2019
19IN00114,2015059173,H9173,05,H9173,15,2,,1,30,14,H7479,05,H5984,05,0,,,3,,D,,238,227,2,,93,1017,.,,,4.0,WEAK,Term,M.Ovis,1636,1,,0.024,,2019
19IN00115,2015059193,H9193,05,H9193,15,2,,1,30,e13,H8137,05,H8709,05,,,,1,$,1,,169,168,2,,,,,,,4.0,.,EC,,,1,,0.034,,2019
19IN00116,2015059194,H9194,05,H9194,15,2,,1,30,14,H7479,05,H6601,05,0,,,1,GRN,1,,200,188,3,,,,.,,,4.0,SM BAG,,,,1,,0.027,,2019
19IN00117,2015059195,H9195,05,H9195,15,2,,1,30,14,H7479,05,H6601,05,0,,,1,GRN,1,,199,186,2,,,,.,,,4.0,.,EC,,,1,,0.027,,2019
19IN00118,2015059200,H9200,05,H9200,15,2,,1,30,18,H8376,05,H6244,05,0,,,6,,,,0,0,0,,01,0304,.,,,4.0,ADRU Term,Term,M.Ovis,,1,,0.02,,2019
19IN00119,2015059216,H9216,05,H9216,15,2,,1,30,13,H7424,05,H6037,05,0,,,1,GRN,1,,177,171,3,,,,.,,,4.0,RTITLG,MARC,,,1,,0.029,,2019
19IN00120,2015059221,H9221,05,H9221,15,2,,1,30,18,H8376,05,H7601,05,0,,,1,$,2,,145,164,2,,,,,,,4.0,.,,M.Ovis,,1,,0.036,,2019
19IN00121,2015059225,H9225,05,H9225,15,2,,1,30,14,H7479,05,H5970,05,0,,,3,,D,,222,218,2,,93,1017,.,,,4.0,VSICK,Term,M.Ovis,1591,1,,0.024,,2019
19IN00122,2015059229,H9229,05,H9229,15,2,,1,30,18,H8376,05,H5319,05,,,,1,$,1,,187,198,2,,,,,,,4.0,.,,M.Ovis,,1,,0.016,,2019
19IN00123,2015059230,H9230,05,H9230,15,2,,1,30,18,H8376,05,H5319,05,,,,1,,D,,264,252,2,,,,,,,4.0,.,,M.Ovis,,1,,0.016,,2019
19IN00124,2015059231,H9231,05,H9231,15,2,,1,30,14,H7479,05,H7566,05,0,,,1,GRN,1,,185,196,2,,,,,,,4.0,.,,M.Ovis,,1,,0.027,,2019
19IN00125,2015059232,H9232,05,H9232,15,2,,1,30,14,H7479,05,H7566,05,0,,,1,GRN,1,,164,186,1,,,,,,,4.0,.,,M.Ovis,,1,,0.027,,2019
19IN00126,2015059237,H9237,05,H9237,15,2,,1,30,16,H8061,05,H6120,05,0,,,1,,1,,172,183,2,,,,.,,,4.0,.,,M.Ovis,,1,,0.021,,2019
19IN00127,2015059240,H9240,05,H9240,15,2,,1,30,16,H8061,05,H6120,05,0,,,1,,1,,209,211,2,,,,.,,,4.0,.,,M.Ovis,,1,,0.021,,2019
19IN00128,2015059243,H9243,05,H9243,15,2,,1,30,17,H8210,05,H7500,05,7,,,1,,1,,197,184,4,,,,,,,4.0,.,,M.Ovis,,1,,0.04,,2019
19IN00129,2015059251,H9251,05,H9251,15,2,,1,30,e14,H8327,05,H8698,05,0,,,6,,,,0,0,0,,66,0325,.,,,4.0,PoorDoerThin,,M.Ovis,,1,,0.046,,2019
19IN00130,2015059270,H9270,05,H9270,15,2,,1,30,e13,H8137,05,H8780,05,0,,,1,GRN,1,,165,172,2,,,,.,,,4.0,.,EC,M.Ovis,,1,,0.029,,2019
19IN00131,2016059272,H9272,05,H9272,16,2,,1,30,31,H8485,05,H8545,05,0,,,2,,1,,141,150,2,,92,0918,,,,3.0,LameRHTx,Term,M.Ovis,1979,1,,0.035,,2019
19IN00132,2016059279,H9279,05,H9279,16,2,,1,30,30,H8376,05,H7973,05,0,,,6,,,,0,0,0,,67,0305,,,,3.0,Thin,,M.Ovis,,1,,0.035,,2019
19IN00133,2016059288,H9288,05,H9288,16,2,,1,30,32,H8507,05,H5213,05,,,,6,,,,0,0,0,,05,0429,,,,3.0,.,,M.Ovis,,3,,0.046,,2019
19IN00134,2016059290,H9290,05,H9290,16,2,,1,30,30,H8376,05,H5970,05,0,,,6,,,,0,0,0,,43,0322,,,,3.0,RHLame,Term,M.Ovis,,1,,0.019,,2019
19IN00135,2016059292,H9292,05,H9292,16,2,,1,30,31,H8485,05,H5730,05,0,,,1,,D,,213,216,1,,,,,,,3.0,.,EC,M.Ovis,,1,,0.011,,2019
19IN00136,2016059293,H9293,05,H9293,16,2,,1,30,31,H8485,05,H7782,05,7,,,1,,1,,229,211,2,,,,,,,3.0,.,EC,M.Ovis,,1,,0.025,,2019
19IN00137,2016059296,H9296,05,H9296,16,2,,1,30,29,H7479,05,H8747,05,,,,3,,1,,160,169,9,,93,1017,,,,3.0,X Bag,Term,M.Ovis,1699,1,,0.033,,2019
19IN00138,2016059299,H9299,05,H9299,16,2,,1,30,30,H8376,05,H7990,05,0,,,1,,1,,169,175,2,,,,,,,3.0,.,EC,M.Ovis,,1,,0.031,,2019
19IN00139,2016059300,H9300,05,H9300,16,2,,1,30,30,H8376,05,H7990,05,0,,,6,,,,0,0,0,,01,0321,,,,3.0,.,Term,M.Ovis,,1,,0.031,,2019
19IN00140,2016059306,H9306,05,H9306,16,2,,1,30,32,H8507,05,H8054,05,0,,,1,,1,,216,207,2,,,,,,,3.0,.,,M.Ovis,,1,,0.028,,2019
19IN00141,2016059310,H9310,05,H9310,16,2,,1,30,33,H8787,05,H8452,05,7,,,1,,2,,153,166,2,,,,,,,3.0,.,,M.Ovis,,1,,0.033,,2019
19IN00142,2016059312,H9312,05,H9312,16,2,,1,30,29,H7479,05,H7986,05,7,,,1,,1,,141,147,2,,,,,,,3.0,.,MARC,M.Ovis,,1,,0.04,,2019
