UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,SALE_LOT,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
59IN01054,1957143855,57,2,X3855,2,29,290,14,,09,00,,3,17,1,1,,103,10,,122,151,,,087,057,14,,110,2,,7166,3,26 29,0,,2,,1959,2.0
59IN01055,1957143860,57,2,X3860,2,35,350,14,,11,40,,3,24,1,4,,078,14,,114,130,,,089,038,14,,079,2,,0781,2,89 35,0,,2,,1959,2.0
59IN01056,1957143861,57,2,X3861,2,63,700,14,,09,,,3,,6,1,,093,09,,108,139,2,,087,043,14,0924,081,2,,2724,2,    2,6,,2,,1959,2.0
59IN01057,1957143863,57,2,X3863,2,51,511,14,,09,19,,3,,1,3,,083,09,,98,131,,,083,046,14,,093,2,,2374,2,   25,5,,2,,1959,2.0
59IN01058,1957143872,57,2,X3872,2,29,290,14,,09,13,,3,23,1,1,,093,09,,111,152,,,088,055,14,,115,2,,7166,3,89 29,1,,2,,1959,2.0
59IN01059,1957143875,57,2,X3875,2,47,471,14,,08,24,,3,41,1,4,,105,08,,126,153,,,070,037,14,,088,2,,2461,2,66 47,0,,2,,1959,2.0
59IN01060,1957143876,57,1,X3876,2,54,540,14,,,16,5,3,,,,,,,,114,141,3,,,,14,0801,117,2,,2123,2,192,9952,2,2,,1959,2.0
59IN01061,1957143877,57,2,X3877,2,54,540,14,,12,16,3,3,16,1,3,,068,12,,88,116,,,077,036,14,,066,2,,2123,2,56 54,0,,2,,1959,2.0
59IN01062,1957143879,57,2,X3879,2,28,280,14,,09,33,,3,47,1,1,,088,12,,106,140,,,066,039,14,,093,2,,2775,2,68 28,0,,2,,1959,2.0
59IN01063,1957143880,57,2,X3880,2,37,370,14,,09,22,,3,,1,1,,104,11,,112,138,3,,080,045,14,1218,089,2,,1755,2,,,,2,,1959,2.0
59IN01064,1957143885,57,2,X3885,2,39,391,14,,10,15,,3,18,1,3,,093,09,,103,134,,,087,042,14,,080,2,,2916,2,45 39,0,,2,,1959,2.0
59IN01065,1957143891,57,1,X3891,2,54,540,14,,,17,5,3,,,,,,16,2,166,186,2,,,,14,0924,131,2,,2123,2,228,0334,2,2,,1959,2.0
59IN01066,1957143892,57,2,X3892,2,53,530,14,,08,07,3,3,30,1,1,,103,09,,118,145,,,078,052,14,,102,2,,1857,2,44 53,0,,2,,1959,2.0
59IN01067,1957143893,57,2,X3893,2,53,530,14,,09,07,2,3,30,1,1,,102,09,,113,139,,,079,051,14,,093,2,,1857,2,44 53,0,,2,,1959,2.0
59IN01068,1957143899,57,1,X3899,2,35,350,14,,,18,1,3,,,,,,,,154,178,3,,,,14,0801,115,2,,0781,2,217,1459,2,2,,1959,2.0
59IN01069,1957143900,57,1,X3900,2,37,370,14,,,13,1,3,,,,,,16,3,149,172,2,,,,14,0924,150,2,,1755,2,207,1104,2,2,,1959,2.0
59IN01070,1957143903,57,2,X3903,2,22,220,14,,11,28,,3,30,1,3,,087,09,,96,125,,,078,042,14,,096,2,,2249,2,96 22,0,,2,,1959,2.0
59IN01071,1957143908,57,2,X3908,2,36,360,14,,11,32,,3,29,1,4,,094,09,,112,134,,,076,050,14,,110,2,,2092,2,58 36,0,,2,,1959,2.0
59IN01072,1957143913,57,1,X3913,2,53,530,14,,,21,1,3,,,,,,,,119,150,3,,,,14,0801,147,2,,1857,2,183,2228,2,2,,1959,2.0
59IN01073,1957143914,57,1,X3914,2,46,460,14,,,24,1,3,,,,,,,,138,160,,,,,14,,110,2,,2583,2,206,2352,2,2,,1959,2.0
59IN01074,1957143921,57,2,X3921,2,51,511,14,,10,18,,3,29,1,1,,078,10,,86,109,,,074,043,14,,088,2,,2374,2,22 51,1,,2,,1959,2.0
59IN01075,1957143922,57,2,X3922,2,22,220,14,,10,30,,3,,1,4,,081,09,,84,,6,,069,032,14,0215,082,2,,2249,2,,,,2,,1959,2.0
59IN01076,1957143925,57,1,X3925,2,44,440,14,,,23,1,3,,,,,,,,149,165,3,,,,14,0801,149,2,,2190,2,220,2730,2,2,,1959,2.0
59IN01077,1957143926,57,2,X3926,2,40,401,14,,10,33,,3,34,1,3,,083,06,,102,124,,,069,031,14,,068,2,,2435,2,66 40,0,,2,,1959,2.0
59IN01078,1957143948,57,2,X3948,2,51,510,14,,11,18,,3,,1,1,,074,09,,103,125,,,071,035,14,,083,2,,1470,2,   25,4,,2,,1959,2.0
59IN01079,1957143950,57,2,X3950,2,53,530,14,,10,13,1,3,33,1,1,,086,07,,96,125,,,080,044,14,,076,3,,1857,2,32 53,0,,2,,1959,2.0
59IN01080,1957143955,57,1,X3955,2,35,350,14,,,27,5,3,,,,,,,,140,162,3,,,,14,0801,130,2,,0781,2,204,0553,2,2,,1959,2.0
59IN01081,1957143956,57,2,X3956,2,35,350,14,,09,27,,3,24,1,4,,099,11,,108,136,,,084,038,14,,077,2,,0781,2,62 35,0,,2,,1959,2.0
59IN01082,1957143957,57,2,X3957,2,53,530,14,,09,15,,3,,1,1,,094,09,,115,136,2,,076,042,14,0924,077,2,,1857,2,    2,6,,2,,1959,2.0
59IN01083,1957143958,57,1,X3958,2,53,530,14,,,15,5,3,,,,,,16,2,138,156,2,,,,14,0924,149,3,,1857,2,212,1894,2,2,,1959,2.0
59IN01084,1957143963,57,1,X3963,2,53,530,14,,,10,1,3,,,,,,16,3,124,146,2,,,,14,0924,138,3,,1857,2,209,1286,2,2,,1959,2.0
59IN01085,1957143969,57,2,X3969,2,25,250,14,,09,13,,3,,1,4,,084,09,,98,125,2,,086,030,14,0924,062,1,,2805,2,    2,5,,2,,1959,2.0
59IN01086,1957143970,57,2,X3970,2,25,250,14,,11,13,,3,00,1,3,,086,09,,98,113,,,073,032,14,,073,2,,2805,2,00 25,0,,2,,1959,2.0
59IN01087,1957143971,57,2,X3971,2,40,400,14,,10,26,,3,,1,4,,086,11,,97,140,2,,071,034,14,0924,089,2,,1596,2,    2,5,,2,,1959,2.0
59IN01088,1957143974,57,2,X3974,2,25,250,14,,09,28,,3,,1,4,,098,09,,107,138,3,,082,042,14,1218,084,2,,2805,2,,,,2,,1959,2.0
59IN01089,1957143978,57,2,X3978,2,29,290,14,,08,00,,3,17,1,1,,110,09,,112,160,,,077,047,14,,097,2,,7166,3,10 29,0,,2,,1959,2.0
59IN01090,1957143986,57,2,X3986,2,39,390,14,,12,11,,3,27,1,4,,090,09,,99,135,,,092,053,14,,103,2,,0396,2,53 39,1,,2,,1959,2.0
59IN01091,1957143987,57,2,X3987,2,35,350,14,,10,20,,3,23,1,4,,088,11,,108,130,,,075,033,14,,070,2,,0781,2,50 35,0,,2,,1959,2.0
59IN01092,1957143989,57,2,X3989,2,53,530,14,,09,13,3,3,33,1,1,,086,09,,111,135,,,088,050,14,,097,2,,1857,2,42 53,0,,2,,1959,2.0
59IN01093,1957143991,57,2,X3991,2,39,391,14,,10,19,,3,,1,3,,086,09,,104,134,,,077,034,14,,074,2,,2916,2,   29,4,,2,,1959,2.0
59IN01094,1957143992,57,2,X3992,2,37,370,14,,10,22,,3,08,1,1,,096,14,,112,151,,,080,042,14,,080,2,,1755,2,89 37,0,,2,,1959,2.0
59IN01095,1957144008,57,1,X4008,2,25,250,14,,,20,1,3,,,,,,19,1,146,170,2,,,,14,0924,144,2,,2805,2,216,1630,2,2,,1959,2.0
59IN01096,1957144015,57,1,X4015,2,51,511,14,,,21,5,3,,,,,,,,133,154,,,,,14,,118,2,,2374,2,212,0139,2,2,,1959,2.0
59IN01097,1957144021,57,1,X4021,2,49,491,14,,,31,1,3,,,,,,,,,,7,,,,14,0530,,,,2406,2,,2373,2,2,,1959,2.0
59IN01098,1957144022,57,1,X4022,2,47,470,14,,,17,1,3,,,,,,19,0,158,165,2,,,,14,0924,132,2,,0603,2,219,2410,2,2,,1959,2.0
59IN01099,1957144023,57,2,X4023,2,36,360,14,,11,32,,3,15,1,4,,103,10,,120,152,,,080,041,14,,084,2,,2092,2,80 36,0,,2,,1959,2.0
59IN01100,1957144025,57,2,X4025,2,47,471,14,,09,29,,3,,1,4,,084,11,,96,116,3,,081,040,14,1218,072,2,,2461,2,,,,2,,1959,2.0
59IN01101,1957144026,57,1,X4026,2,47,471,14,,,29,5,3,,,,,,,,137,150,,,,,14,,120,2,,2461,2,215,1054,2,2,,1959,2.0
59IN01102,1957144033,57,1,X4033,2,53,530,14,,,09,1,3,,,,,,16,3,150,178,2,,,,14,0924,154,3,,1857,2,215,2700,2,2,,1959,2.0
59IN01103,1957144036,57,2,X4036,2,36,360,14,,11,25,,3,,1,4,,085,09,,95,133,2,,075,035,14,0924,081,2,,2092,2,    2,5,,2,,1959,2.0
59IN01104,1958144039,58,2,X4039,2,44,440,14,,08,26,,2,43,1,1,  2,086,09,,86,113,,,096,061,14,,132,3,,3220,2,33 44,0,,1,,1959,1.0
59IN01105,1958144040,58,2,X4040,2,44,440,14,,08,20,,2,40,1,1,  2,094,08,,94,130,,,074,042,14,,089,2,,3220,2,07 44,0,,1,,1959,1.0
59IN01106,1958144041,58,2,X4041,2,44,440,14,,08,24,,2,30,1,3,  2,114,11,,114,135,,,086,042,14,,129,4,,3220,2,64 44,1,,1,,1959,1.0
59IN01107,1958144044,58,2,X4044,2,39,390,14,,10,22,,2,,1,4,  2,084,14,,84,110,,,075,036,14,,090,2,,1714,2,   00,0,,1,,1959,1.0
59IN01108,1958144048,58,1,X4048,2,54,540,14,,,24,1,2,,,,,,15,8,111,132,2,,,,14,0924,092,2,,2504,2,208,2472,2,1,,1959,1.0
59IN01109,1958144050,58,2,X4050,2,44,440,14,,10,32,,2,46,1,1,  2,098,09,,98,133,,,076,045,14,,108,3,,3220,2,18 44,0,,1,,1959,1.0
59IN01110,1958144055,58,2,X4055,2,50,500,14,,09,41,,2,52,1,1,  2,085,12,,85,118,,,068,035,14,,081,2,,1705,2,84 50,0,,1,,1959,1.0
59IN01111,1958144056,58,2,X4056,2,44,441,14,,08,16,,2,24,1,3,  2,092,09,,92,116,,,078,041,14,,120,2,,2953,2,91 44,1,,1,,1959,1.0
59IN01112,1958144057,58,2,X4057,2,50,500,14,,10,44,,2,54,1,3,  1,083,10,,83,104,,,066,027,14,,059,2,,1705,2,50 50,0,,1,,1959,1.0
59IN01113,1958144060,58,1,X4060,2,22,220,14,,,30,5,2,,,,,,,,111,130,,,,,14,,087,2,,3302,2,208,1967,2,1,,1959,1.0
59IN01114,1958144061,58,2,X4061,2,35,350,14,,09,30,,2,36,1,3,  1,081,10,,81,104,,,070,030,14,,084,2,,3327,2,25 35,0,,1,,1959,1.0
59IN01115,1958144063,58,2,X4063,2,39,391,14,,09,13,,2,,1,4,  2,083,12,,83,116,,,082,039,14,,109,2,,0396,2,   25,4,,1,,1959,1.0
59IN01116,1958144065,58,2,X4065,2,26,260,14,,07,23,,2,40,1,3,  2,098,07,,98,135,,,070,028,14,,080,2,,2638,2,80 26,0,,1,,1959,1.0
59IN01117,1958144066,58,1,X4066,2,26,260,14,,,23,5,2,,,,,,,,135,145,,,,,14,,105,2,,2638,2,243,3205,2,1,,1959,1.0
59IN01118,1958144067,58,2,X4067,2,26,260,14,,06,24,,2,33,1,4,  1,096,09,,96,123,,,075,035,14,,123,2,,2638,2,24 26,0,,1,,1959,1.0
59IN01119,1958144069,58,1,X4069,2,50,500,14,,,22,5,2,,,,,,,,96,119,3,,,,14,0801,082,2,,1705,2,211,0071,2,1,,1959,1.0
59IN01120,1958144071,58,1,X4071,2,82,345,14,,,,1,2,,,,,,,,133,158,3,,,,14,0801,140,2,,4079,1,207,2352,2,1,,1959,1.0
59IN01121,1958144072,58,2,X4072,2,54,540,14,,07,16,2,2,21,1,1,  2,090,12,,90,121,,,084,044,14,,120,2,,2504,2,06 54,0,,1,,1959,1.0
59IN01122,1958144076,58,1,X4076,2,45,450,14,,,14,4,2,,,,,,,,127,143,3,,,,14,0801,119,2,,2926,2,209,1159,2,1,,1959,1.0
59IN01123,1958144078,58,2,X4078,2,26,260,14,,06,30,,2,33,1,3,  2,098,09,,98,125,,,079,038,14,,136,2,,2638,2,02 26,0,,1,,1959,1.0
59IN01124,1958144082,58,1,X4082,2,50,500,14,,,11,1,2,,,,,,,,129,142,3,,,,14,0801,123,2,,1705,2,211,1704,2,1,,1959,1.0
59IN01125,1958144084,58,2,X4084,2,26,260,14,,10,25,,2,32,1,3,  4,088,08,,88,120,,,076,038,14,,110,2,,2638,2,46 26,0,,1,,1959,1.0
59IN01126,1958144085,58,2,X4085,2,29,290,14,,07,20,,2,19,1,1,  2,098,08,,98,135,,,080,037,14,,097,2,,3799,2,99 29,1,,1,,1959,1.0
59IN01127,1958144087,58,1,X4087,2,44,441,14,,,17,1,2,,,,,,,,137,154,,,,,14,,088,2,,2953,2,226,2730,2,1,,1959,1.0
59IN01128,1958144090,58,1,X4090,2,53,530,14,,,12,5,2,,,,,,,,106,126,2,,,,14,0924,100,2,,1857,2,201,0914,2,1,,1959,1.0
59IN01129,1958144091,58,2,X4091,2,53,530,14,,12,12,,2,,1,1,  2,066,10,,66,89,2,,077,037,14,0924,110,2,,1857,2,    2,2,,1,,1959,1.0
59IN01130,1958144093,58,1,X4093,2,26,260,14,,,24,3,2,,,,,,,,133,150,,,,,14,,111,2,,2638,2,229,2592,2,1,,1959,1.0
59IN01131,1958144095,58,1,X4095,2,53,530,14,,,08,5,2,,,,,,,,108,130,,,,,14,,091,2,,1857,2,212,0835,2,1,,1959,1.0
59IN01132,1958144099,58,2,X4099,2,22,220,14,,08,29,,2,40,1,3,  2,098,09,,98,133,,,085,057,14,,152,2,,3302,2,09 22,0,,1,,1959,1.0
59IN01133,1958144100,58,1,X4100,2,22,220,14,,,29,3,2,,,,,,,,134,156,,,,,14,,109,2,,3302,2,227,1532,2,1,,1959,1.0
59IN01134,1958144104,58,2,X4104,2,54,540,14,,07,13,1,2,20,1,1,  2,103,09,,103,137,,,086,049,14,,114,2,,2504,2,05 54,0,,1,,1959,1.0
59IN01135,1958144105,58,2,X4105,2,54,540,14,,08,13,3,2,20,1,1,  1,095,09,,95,119,,,078,037,14,,092,2,,2504,2,05 54,0,,1,,1959,1.0
59IN01136,1958144107,58,2,X4107,2,22,220,14,,11,40,,2,42,1,3,  3,078,11,,78,102,,,070,030,14,,083,2,,3302,2,92 22,0,,1,,1959,1.0
59IN01137,1958144109,58,2,X4109,2,36,360,14,,08,30,,2,36,1,3,  2,093,10,,93,123,,,080,044,14,,127,3,,2377,2,39 36,0,,1,,1959,1.0
59IN01138,1958144112,58,1,X4112,2,36,360,14,,,26,4,2,,,,,,,,,,6,,,,14,0217,,,,2377,2,,1899,2,1,,1959,1.0
59IN01139,1958144113,58,2,X4113,2,36,360,14,,10,26,,2,35,1,3,  2,077,10,,77,109,,,090,039,14,,120,3,,2377,2,25 36,0,,1,,1959,1.0
59IN01140,1958144114,58,1,X4114,2,54,540,14,,,15,5,2,,,,,,,,128,143,,,,,14,,127,2,,2504,2,237,2212,2,1,,1959,1.0
59IN01141,1958144116,58,1,X4116,2,39,391,14,,,33,3,2,,,,,,,,133,153,,,,,14,,123,2,,0396,2,226,1532,2,1,,1959,1.0
59IN01142,1958144123,58,2,X4123,2,51,510,14,,11,18,,2,,1,3,  2,062,13,,62,92,2,,076,028,14,0924,065,1,,2374,2,    2,3,,1,,1959,1.0
59IN01143,1958144124,58,2,X4124,2,51,510,14,,08,18,,2,29,1,3,  4,086,10,,86,108,,,084,039,14,,089,2,,2374,2,22 51,0,,1,,1959,1.0
59IN01144,1958144127,58,2,X4127,2,36,360,14,,13,35,,2,38,1,3,  2,066,11,,66,90,,,076,033,14,,086,2,,2377,2,25 36,0,,1,,1959,1.0
59IN01145,1958144129,58,2,X4129,2,46,461,14,,11,22,,2,,1,4,  2,074,10,,74,108,,,081,027,14,,055,2,,1994,2,   29,5,,1,,1959,1.0
59IN01146,1958144131,58,2,X4131,2,39,390,14,,10,12,,2,34,1,4,  1,088,11,,88,119,,,070,028,14,,075,2,,1714,2,19 39,0,,1,,1959,1.0
59IN01147,1958144135,58,2,X4135,2,50,500,14,,10,43,,2,53,1,3,  2,084,14,,84,109,,,071,030,14,,070,K,,1705,2,94 50,0,,1,,1959,1.0
59IN01148,1958144138,58,2,X4138,2,50,500,14,,09,39,,2,51,1,3,  1,082,12,,82,101,,,075,030,14,,077,2,,1705,2,61 50,0,,1,,1959,1.0
59IN01149,1958144142,58,1,X4142,2,29,290,14,,,15,1,2,,,,,,,,132,157,,,,,14,,128,3,,3799,2,226,1648,2,1,,1959,1.0
59IN01150,1958144143,58,1,X4143,2,40,401,14,,,33,1,2,,,,,,,,135,160,,,,,14,,103,2,,2435,2,234,2837,2,1,,1959,1.0
59IN01151,1958144144,58,1,X4144,2,40,401,14,,,26,1,2,,,,,,,,110,128,3,,,,14,0801,101,2,,2435,2,222,2452,2,1,,1959,1.0
59IN01152,1958144145,58,2,X4145,2,46,461,14,,11,31,,2,32,1,4,  2,079,10,,79,106,,,088,037,14,,076,2,,1994,2,66 46,0,,1,,1959,1.0
59IN01153,1958144148,58,1,X4148,2,54,540,14,,,25,1,2,,,,,,,,109,133,,,,,14,,085,2,,2504,2,227,2886,2,1,,1959,1.0
59IN01154,1958144149,58,1,X4149,2,50,500,14,,,24,1,2,,,,,,18,8,120,138,2,,,,14,0924,079,2,,1705,2,212,1298,2,1,,1959,1.0
59IN01155,1958144150,58,2,X4150,2,40,401,14,,10,23,,2,,1,2,  2,087,10,,87,120,2,,086,034,14,0924,113,2,,2435,2,    2,3,,1,,1959,1.0
59IN01156,1958144152,58,2,X4152,2,45,450,14,,11,17,,2,05,1,4,  1,078,12,,78,110,,,086,038,14,,109,2,,2926,2,42 45,0,,1,,1959,1.0
59IN01157,1958144153,58,2,X4153,2,29,290,14,,10,20,,2,24,1,1,  1,080,10,,80,117,,,080,036,14,,107,3,,3799,2,53 29,0,,1,,1959,1.0
59IN01158,1958144155,58,2,X4155,2,53,530,14,,09,09,2,2,31,1,1,  2,091,11,,91,110,,,091,048,14,,097,2,,1857,2,31 53,0,,1,,1959,1.0
59IN01159,1958144156,58,2,X4156,2,53,530,14,,09,09,,2,,1,1,  1,067,11,,67,87,3,,079,030,14,1123,092,2,,,,,,,1,,1959,1.0
59IN01160,1958144157,58,1,X4157,2,44,441,14,,,17,1,2,,,,,,18,9,126,148,2,,,,14,0924,098,2,,2953,2,211,2260,2,1,,1959,1.0
59IN01161,1958144161,58,2,X4161,2,22,220,14,,09,42,,2,42,1,3,  2,083,10,,83,124,,,070,029,14,,090,1,,3302,2,60 22,0,,1,,1959,1.0
59IN01162,1958144162,58,2,X4162,2,40,401,14,,08,24,,2,,1,3,  1,086,08,,86,113,2,,080,033,14,0924,116,2,,2435,2,    2,4,,1,,1959,1.0
59IN01163,1958144163,58,2,X4163,2,26,260,14,,10,17,,2,28,1,3,  2,077,10,,77,104,,,077,043,14,,112,2,,2638,2,97 26,0,,1,,1959,1.0
59IN01164,1958144166,58,2,X4166,2,22,220,14,,11,33,,2,,1,3,  1,088,09,,88,111,2,,075,037,14,0924,099,2,,3302,2,    2,2,,1,,1959,1.0
59IN01165,1958144168,58,2,X4168,2,40,400,14,,09,31,,2,46,1,4,  2,097,09,,97,116,,,066,032,14,,089,2,,3087,2,92 40,0,,1,,1959,1.0
59IN01166,1958144172,58,1,X4172,2,82,344,14,,,,5,2,,,,,,18,7,131,154,2,,,,14,0924,112,2,,4458,1,213,0925,2,1,,1959,1.0
59IN01167,1958144174,58,1,X4174,2,53,530,14,,,17,1,2,,,,,,,,124,144,,,,,14,,147,5,,1857,2,217,1693,2,1,,1959,1.0
59IN01168,1958144177,58,2,X4177,2,26,260,14,,07,22,,2,35,1,3,  2,106,09,,106,138,,,080,043,14,,116,2,,2638,2,08 26,0,,1,,1959,1.0
59IN01169,1958144178,58,2,X4178,2,45,450,14,,08,13,,2,06,1,4,  3,090,11,,90,125,,,095,052,14,,125,3,,2926,2,50 45,0,,1,,1959,1.0
59IN01170,1958144179,58,1,X4179,2,53,530,14,,,10,4,2,,,,,,16,0,106,126,2,,,,14,0924,089,2,,1857,2,210,3113,2,1,,1959,1.0
59IN01171,1958144180,58,1,X4180,2,53,530,14,,,10,3,2,,,,,,,,107,123,,,,,14,,072,3,,1857,2,217,3113,2,1,,1959,1.0
59IN01172,1958144182,58,2,X4182,2,40,401,14,,08,26,,2,32,1,3,  2,097,10,,97,123,,,074,036,14,,102,2,,2435,2,03 40,0,,1,,1959,1.0
59IN01173,1958144184,58,1,X4184,2,53,530,14,,,10,7,2,,,,,,,,123,138,,,,,14,,123,4,,1857,2,228,1286,2,1,,1959,1.0
59IN01174,1958144186,58,1,X4186,2,26,260,14,,,26,5,2,,,,,,,,123,140,,,,,14,,092,2,,2638,2,226,0881,2,1,,1959,1.0
59IN01175,1958144187,58,1,X4187,2,35,350,14,,,19,1,2,,,,,,,,118,133,3,,,,14,0801,081,1,,3327,2,206,0016,2,1,,1959,1.0
59IN01176,1958144188,58,1,X4188,2,49,491,14,,,23,3,2,,,,,,,,108,128,,,,,14,,077,2,,3080,2,193,1942,2,1,,1959,1.0
59IN01177,1958144189,58,2,X4189,2,37,370,14,,09,22,,2,15,1,1,  1,090,14,,90,116,,,088,046,14,,109,2,,1755,2,96 37,1,,1,,1959,1.0
59IN01178,1958144197,58,1,X4197,2,44,440,14,,,24,3,2,,,,,,,,122,135,3,,,,14,0801,115,2,,3220,2,215,2064,2,1,,1959,1.0
59IN01179,1958144199,58,2,X4199,2,53,530,14,,11,13,1,2,33,1,1,  1,079,09,,79,105,,,076,038,14,,091,2,,1857,2,42 53,0,,1,,1959,1.0
59IN01180,1958144200,58,2,X4200,2,46,460,14,,08,19,,2,26,1,3,  2,097,13,,97,135,,,084,042,14,,096,2,,1575,2,14 46,1,,1,,1959,1.0
59IN01181,1958144202,58,1,X4202,2,45,450,14,,,17,1,2,,,,,,,,,,6,,,,14,0119,,,,2926,2,,1860,2,1,,1959,1.0
59IN01182,1958144203,58,2,X4203,2,82,324,14,,09,,,2,,7,1,  4,101,10,,101,131,2,,090,053,14,0924,120,2,,4657,1,    2,3,,1,,1959,1.0
59IN01183,1958144204,58,1,X4204,2,50,500,14,,,35,1,2,,,,,,,,115,131,,,,,14,,073,K,,1705,2,214,1563,2,1,,1959,1.0
59IN01184,1958144206,58,1,X4206,2,26,260,14,,,25,3,2,,,,,,17,8,125,152,2,,,,14,0924,118,2,,2638,2,223,1754,2,1,,1959,1.0
59IN01185,1958144210,58,1,X4210,2,50,500,14,,,22,5,2,,,,,,,,104,118,3,,,,14,0801,078,2,,1705,2,210,0070,2,1,,1959,1.0
59IN01186,1958144211,58,1,X4211,2,28,280,14,,,33,3,2,,,,,,,,111,137,,,,,14,,084,2,,3226,2,208,2729,2,1,,1959,1.0
59IN01187,1958144212,58,2,X4212,2,28,280,14,,08,33,,2,37,1,3,  4,092,14,,92,121,,,065,034,14,,105,2,,3226,2,27 28,0,,1,,1959,1.0
59IN01188,1958144213,58,1,X4213,2,46,460,14,,,24,3,2,,,,,,,,110,126,3,,,,14,0801,099,2,,1575,2,203,0992,2,1,,1959,1.0
59IN01189,1958144214,58,2,X4214,2,46,460,14,,10,24,,2,27,1,5,  1,088,13,,88,122,,,080,042,14,,100,2,,1575,2,75 46,1,,1,,1959,1.0
59IN01190,1958144215,58,2,X4215,2,37,370,14,,07,22,,2,15,1,1,  2,097,15,,97,122,,,086,044,14,,099,2,,1755,2,99 37,0,,1,,1959,1.0
59IN01191,1958144218,58,1,X4218,2,29,290,14,,,14,5,2,,,,,,,,142,168,,,,,14,,100,2,,3799,2,236,2236,2,1,,1959,1.0
59IN01192,1958144220,58,2,X4220,2,51,510,14,,09,23,,2,,1,3,  1,093,10,,93,118,,,079,045,14,,100,2,,2374,2,   00,0,,1,,1959,1.0
59IN01193,1958144221,58,2,X4221,2,29,290,14,,08,20,,2,20,1,1,  1,096,10,,96,128,,,081,041,14,,129,2,,3799,2,04 29,1,,1,,1959,1.0
59IN01194,1958144222,58,2,X4222,2,25,250,14,,07,16,,2,00,1,4,  2,112,14,,112,145,,,081,036,14,,118,2,,2930,2,00 25,1,,1,,1959,1.0
59IN01195,1958144225,58,2,X4225,2,29,290,14,,10,19,,2,24,1,3,  1,081,11,,81,114,,,079,029,14,,097,2,,3799,2,98 29,0,,1,,1959,1.0
59IN01196,1958144235,58,1,X4235,2,29,290,14,,,14,1,2,,,,,,,,120,140,3,,,,14,0801,102,2,,3799,2,221,1527,2,1,,1959,1.0
59IN01197,1958144236,58,2,X4236,2,29,290,14,,10,21,,2,22,1,1,  4,093,11,,93,129,,,083,044,14,,115,2,,3799,2,03 29,1,,1,,1959,1.0
59IN01198,1958144237,58,1,X4237,2,82,344,14,,,,1,2,,,,,,18,2,126,145,2,,,,14,0924,113,2,,4458,1,227,2989,2,1,,1959,1.0
59IN01199,1958144238,58,2,X4238,2,37,370,14,,08,31,,2,12,1,1,  2,089,13,,89,113,,,078,042,14,,106,3,,1755,2,45 37,1,,1,,1959,1.0
59IN01200,1958144239,58,1,X4239,2,22,220,14,,,31,1,2,,,,,,,,118,131,,,,,14,,113,2,,3302,2,207,1281,2,1,,1959,1.0
59IN01201,1958144242,58,2,X4242,2,45,450,14,,09,16,,2,08,1,4,  1,091,10,,91,126,,,081,049,14,,127,2,,2926,2,60 45,0,,1,,1959,1.0
59IN01202,1958144245,58,2,X4245,2,82,474,14,,09,,,2,,1,3,  2,093,10,,93,119,2,,079,040,14,0924,100,2,,0603,2,    2,4,,1,,1959,1.0
59IN01203,1958144246,58,2,X4246,2,26,260,14,,08,24,,2,33,1,4,  2,086,09,,86,111,,,077,031,14,,101,2,,2638,2,24 26,0,,1,,1959,1.0
59IN01204,1958144247,58,1,X4247,2,26,260,14,,,24,5,2,,,,,,,,123,128,3,,,,14,0801,102,2,,2638,2,218,0943,2,1,,1959,1.0
59IN01205,1958144248,58,2,X4248,2,82,324,14,,09,,,2,,7,3,  2,088,13,,88,114,2,,077,036,14,0924,100,2,,4657,1,    2,3,,1,,1959,1.0
59IN01206,1958144249,58,1,X4249,2,82,324,14,,,,5,2,,,,,,,,126,145,3,,,,14,0801,132,2,,4657,1,224,0098,2,1,,1959,1.0
59IN01207,1958144252,58,2,X4252,2,44,441,14,,08,20,,2,26,1,3,  2,092,11,,92,120,,,081,041,14,,119,2,,2953,2,58 44,1,,1,,1959,1.0
59IN01208,1958144258,58,1,X4258,2,53,530,14,,,13,1,2,,,,,,,,114,143,,,,,14,,094,3,,1857,2,217,2572,2,1,,1959,1.0
59IN01209,1958144260,58,1,X4260,2,39,390,14,,,20,5,2,,,,,,,,111,130,3,,,,14,0801,089,2,,1714,2,205,2683,2,1,,1959,1.0
59IN01210,1958144261,58,2,X4261,2,64,570,14,,08,,,2,,5,3,  1,096,09,,96,131,2,,089,049,14,0924,119,2,,4610,1,    2,2,,1,,1959,1.0
59IN01211,1958144264,58,1,X4264,2,82,324,14,,,,1,2,,,,,,,,131,147,3,,,,14,0801,108,2,,4657,1,216,2300,2,1,,1959,1.0
59IN01212,1958144266,58,1,X4266,2,50,500,14,,,38,1,2,,,,,,,,93,118,,,,,14,,051,J,,1705,2,195,1692,2,1,,1959,1.0
59IN01213,1958144268,58,1,X4268,2,53,530,14,,,19,1,2,,,,,,,,116,136,,,,,14,,104,3,,1857,2,220,1933,2,1,,1959,1.0
59IN01214,1958144271,58,2,X4271,2,82,405,14,,06,,,2,,7,3,  1,107,09,,107,136,2,,074,044,14,0924,137,2,,2435,2,    2,4,,1,,1959,1.0
