UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,RC,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
81IN00628,1979017575,79,2,P7575,,73, 03,,1,,,1,,,,20,,002,,,, 2,145,144,,147,30,,01,,,668507,7,,513107,,,1981
81IN00629,1979017576,79,2,P7576,,73, 03,,1,2,,1,,,,20,,138,,,, 2,142,164,2,,30,,01,0917,,668507,8,,513107,92,,1981
81IN00630,1979017577,79,2,P7577,,73, 03,,1,,,1,,,,20,,,,,,,0,0,7,,30,,01,0614,,648507,*,,514407,97,,1981
81IN00631,1979017582,79,2,P7582,,74, 05,,1,,,1,,,,20,,001,,,, 4,147,167,6,166,30,,01,1229,,673007,8,,350207,07,,1981
81IN00632,1979017597,79,1,P7597,,73, 03,,1,2,,1,,,,20,,275,,,,,178,206,2,,30,,01,0917,,648507,M,,551507,92,,1981
81IN00633,1979017601,79,2,P7601,,75, 12,,1,,,0,,,,20,,003,,,, 2,133,158,,162,38,,01,,,475907,8,,182708,,2,1981
81IN00634,1979017602,79,2,P7602,,73, 01,,1,,,1,,,,20,,003,,,, 2,119,150,,154,30,,01,,,677807,8,,286207,,,1981
81IN00635,1979017603,79,2,P7603,,73, 01,,1,,,1,,,,20,,006,,,,,115,0,,,30,,01,,,677807,8,,286207,,,1981
81IN00636,1979017607,79,2,P7607,,73, 04,,1,,,1,,,,20,,004,,,, 2,147,144,,143,30,,01,,,640407,7,,537007,,,1981
81IN00637,1979017611,79,2,P7611,,73, 04,,1,,,1,,,,20,,005,,,, 2,120,110,,134,30,,01,,,640407,7,,549607,,,1981
81IN00638,1979017622,79,2,P7622,,76, 11,,1,,,0,1,,,20,,002,,,, 2,135,160,,167,32,,01,,,541307,8,,625104,,3,1981
81IN00639,1979017634,79,2,P7634,,76, 10,,1,,,0,1,,,20,,004,,,, 2,153,175,,175,32,,01,,,479407,8,,581704,,3,1981
81IN00640,1979017636,79,2,P7636,,76, 10,,1,,,0,,,,20,,001,,,, 2,148,177,,182,32,,01,,,479407,8,,464704,,2,1981
81IN00641,1979017637,79,2,P7637,,76, 10,,1,,,0,,,,20,,002,,,, 2,148,172,,178,32,,01,,,479407,8,,464704,,2,1981
81IN00642,1979017642,79,2,P7642,,76, 10,,1,,,0,,,,20,,004,,,, 2,144,166,,173,32,,01,,,479407,8,,325604,,2,1981
81IN00643,1979017656,79,2,P7656,,73, 03,,1,,,1,1,,,20,,001,,,, 2,146,167,,166,30,,01,,,648507,8,,412807,,,1981
81IN00644,1979017661,79,2,P7661,,76, 11,,1,,,0,,,,20,,005,,,, 2,111,126,,145,32,,01,,,541307,8,,365104,,3,1981
81IN00645,1979017675,79,2,P7675,,76, 10,,1,,,0,,,,20,,,,,,,144,0,3,,32,,01,0608,,479407,8,,600304,93,,1981
81IN00646,1979017676,79,2,P7676,,76, 11,,1,,,0,1,,,20,,003,,,, 2,126,149,,155,32,,01,,,541307,8,,438904,,2,1981
81IN00647,1979017686,79,2,P7686,,76, 10,,1,,,0,,,,20,,001,,,, 2,149,175,,177,32,,01,,,479407,8,,142104,,1,1981
81IN00648,1979017693,79,2,P7693,,76, 10,,1,,,0,,,,20,,002,,,, 2,126,153,,153,32,,01,,,479407,8,,188804,,1,1981
81IN00649,1979017700,79,2,P7700,,76, 10,,1,,,0,,,,20,,004,,,, 2,129,167,,173,32,,01,,,479407,8,,493502,,1,1981
81IN00650,1979017704,79,2,P7704,,73, 03,,1,,3,1,,,,20,,,,,,,142,0,3,,30,,01,0713,,648507,9,,547007,93,,1981
81IN00651,1979017705,79,2,P7705,,73, 03,,1,,,1,,,,20,,002,,,, 1,127,138,,147,30,,01,,,648507,8,,547007,,,1981
81IN00652,1979017708,79,2,P7708,,73, 04,,1,,,1,,,,20,,003,,,, 2,115,138,,137,30,,01,,,640407,8,,513207,,,1981
81IN00653,1979017710,79,2,P7710,,75, 07,,1,,,1,,,,20,,007,,,,,112,0,,,30,,01,,,680707,8,,595407,,,1981
81IN00654,1979017713,79,2,P7713,,73, 04,,1,2,,1,,,,20,,138,,,, 2,143,168,2,,30,,01,0917,,640407,8,,538407,92,,1981
81IN00655,1979017714,79,1,P7714,,73, 04,,1,2,,1,,,,20,,270,,,,,153,183,2,,30,,01,0917, 421,640407,M,,538407,92,,1981
81IN00656,1979017722,79,2,P7722,,75, 03,,1,,,1,,,,20,,005,,,, 2,124,142,,153,30,,01,,,648507,8,,525107,,1,1981
81IN00657,1979017723,79,2,P7723,,75, 03,,1,,,1,,,,20,,007,,,,,146,0,,,30,,01,,,648507,8,,525107,,,1981
81IN00658,1979017727,79,2,P7727,,76, 10,,1,,,0,,,,20,,008,,,,,126,0,,,32,,01,,,479407,8,,152704,,,1981
81IN00659,1979017728,79,2,P7728,,76, 10,,1,,,0,,,,20,,001,,,, 2,114,150,,155,32,,01,,,479407,8,,152704,,3,1981
81IN00660,1979017730,79,1,P7730,,75, 07,,1,2,,1,,,,20,,257,,,,,181,207,2,,30,,01,0917, 419,680707,M,,578107,92,,1981
81IN00661,1979017731,79,2,P7731,,75, 07,,1,,,1,,,,20,,006,,,,,109,0,,,30,,01,,,680707,8,,578107,,,1981
81IN00662,1979017736,79,2,P7736,,75, 07,,1,,,1,,,,20,,,,,,,106,0,6,,30,,01,0607,,680707,8,,460007,10,,1981
81IN00663,1979017737,79,1,P7737,,75, 07,,1,3,,1,,,,20,,,,,,,137,169,3,,30,,01,0727,,680707,M,,460007,93,,1981
81IN00664,1979017740,79,2,P7740,,76, 10,,1,,,0,,,,20,,002,,,, 2,156,182,,182,32,,01,,,479407,8,,422904,,3,1981
81IN00665,1979017746,79,2,P7746,,76, 11,,1,,,0,,,,20,,005,,,, 2,133,165,,174,32,,01,,,541307,8,,367302,,2,1981
81IN00666,1979017749,79,2,P7749,,73, 02,,1,2,,1,,,,20,,139,,,, 2,92,113,2,,30,,01,0917,,668207,8,,513007,92,,1981
81IN00667,1979017755,79,2,P7755,,76, 10,,1,,,0,,,,20,,006,,,,,127,0,,,32,,01,,,479407,8,,152304,,,1981
81IN00668,1979017760,79,2,P7760,,73, 03,,1,,,1,1,,,20,,005,,,, 2,103,126,,137,30,,01,,,648507,8,,207707,,,1981
81IN00669,1979017778,79,2,P7778,,76, 10,,1,,,0,,,,20,,004,,,, 1,145,176,,187,32,,01,,,479407,8,,582604,,3,1981
81IN00670,1979017779,79,2,P7779,,75, 05,,1,,,1,,,,20,,007,,,,,157,0,,,30,,01,,,673007,8,,350307,,,1981
81IN00671,1979017781,79,2,P7781,,74, 01,,1,,,1,,,,20,,002,,,, 5,149,141,,143,30,,01,,,677807,7,,516407,,,1981
81IN00672,1979017788,79,2,P7788,,75, 03,,1,,,1,,,,20,,001,,,, 2,144,160,,159,30,,01,,,648507,8,,621707,,1,1981
81IN00673,1979017792,79,2,P7792,,76, 11,,1,,,0,,,,20,,003,,,, 2,143,168,,167,32,,01,,,541307,8,,201104,,1,1981
81IN00674,1979017796,79,2,P7796,,73, 01,,1,,,1,,,,20,,006,,,,,149,0,,,30,,01,,,677807,8,,165607,,,1981
81IN00675,1979017797,79,1,P7797,,73, 01,,1,2,,1,,,,20,,266,,,,,193,223,2,,30,,01,0917, 418,677807,M,,165607,92,,1981
81IN00676,1979017800,79,2,P7800,,76, 10,,1,,,0,,,,20,,001,,,, 2,125,138,,146,32,,01,,,479407,8,,313504,,2,1981
81IN00677,1979017804,79,2,P7804,,74, 12,,1,,,0,1,,,20,,003,,,, 2,123,145,,152,38,,01,,,475907,8,,170308,,,1981
81IN00678,1979017806,79,2,P7806,,74, 04,,1,,,1,,,,20,,007,,,,,132,0,,,30,,01,,,660407,8,,495007,,,1981
81IN00679,1979017807,79,2,P7807,,74, 01,,1,,,1,,,,20,,008,,,,,119,0,,,30,,01,,,677807,8,,158507,,,1981
81IN00680,1979017809,79,2,P7809,,75, 03,,1,,,1,,,,20,,006,,,,,126,0,,,30,,01,,,648507,8,,370907,,,1981
81IN00681,1979017810,79,2,P7810,,75, 03,,1,,,1,,,,20,,,,,,,0,0,6,,30,,01,0222,,648507,*,,370907,01,,1981
81IN00682,1979017812,79,2,P7812,,76, 11,,1,,,0,,,,20,,,,,,,0,0,6,,32,,01,0220,,541307,*,,071504,01,,1981
81IN00683,1979017830,79,2,P7830,,76, 10,,1,,,0,,,,20,,002,,,, 2,121,137,,157,32,,01,,,479407,8,,505704,,2,1981
81IN00684,1979017837,79,2,P7837,,76, 10,,1,,,0,,,,20,,004,,,, 6,156,156,,165,32,,01,,,479407,7,,384704,,2,1981
81IN00685,1979017841,79,2,P7841,,73, 02,,1,,,1,,,,20,,004,,,, 2,127,152,,157,30,,01,,,648207,8,,370807,,,1981
81IN00686,1979017865,79,2,P7865,,73, 02,,1,3,,1,1,,,20,,001,,,,12,115,132,4,128,30,,01,,,648207,8,,194107,,2,1981
81IN00687,1979017866,79,2,P7866,,73, 02,,1,,,1,1,,,20,,003,,,, 2,92,114,,116,30,,01,,,648207,8,,194107,,,1981
81IN00688,1979017867,79,2,P7867,,74, 04,,1,,,1,1,,,20,,004,,,, 2,137,156,,170,30,,01,,,640407,8,,536107,,,1981
81IN00689,1979017872,79,2,P7872,,73, 01,,1,,,1,,,,20,,002,,,, 2,127,152,,149,30,,01,,,677807,8,,485607,,,1981
81IN00690,1979017877,79,2,P7877,,74, 05,,1,,,1,,,,20,,005,,,, 2,142,168,,179,30,,01,,,633007,8,,620007,,,1981
81IN00691,1979017884,79,2,P7884,,73, 01,,1,,,1,1,,,20,,004,,,, 2,134,162,,171,30,,01,,,677807,8,,618907,,,1981
81IN00692,1979017889,79,2,P7889,,76, 11,,1,,,0,,,,20,,005,,,, 2,144,169,,186,32,,01,,,541307,8,,144804,,1,1981
81IN00693,1979017895,79,2,P7895,,76, 10,,1,,,0,,,,20,,008,,,,,136,0,,,32,,01,,,479407,8,,405204,,,1981
81IN00694,1979017897,79,1,P7897,,75, 05,,1,3,,1,,,,20,,,,,,,152,184,3,,30,,01,0727,,633007,M,,322407,93,,1981
81IN00695,1979017905,79,2,P7905,,73, 01,,1,,,1,,,,20,,005,,,, 2,142,176,,182,30,,01,,,677807,8,,520907,,,1981
81IN00696,1979017906,79,2,P7906,,73, 01,,1,,,1,,,,20,,,,,,,108,0,6,,30,,01,0529,,677807,8,,520907,04,,1981
81IN00697,1979017915,79,2,P7915,,76, 12,,1,,,0,,,,20,,003,,,, 2,127,153,,157,32,,01,,,475907,8,,447204,,3,1981
81IN00698,1979017917,79,2,P7917,,75, 07,,1,2,,1,,,,20,,159,,,, 1,122,132,2,,30,,01,0917,,680707,8,,626707,92,,1981
81IN00699,1979017927,79,2,P7927,,73, 12,,1,2,,0,1,,,20,,166,,,, 2,138,152,2,,38,,01,0917,,475907,8,,369508,92,,1981
81IN00700,1979017943,79,2,P7943,,73, 03,,1,,,1,1,,,20,,001,,,, 1,125,138,,143,30,,01,,,648507,8,,488307,,,1981
81IN00701,1979017953,79,2,P7953,,73, 12,,1,,,0,1,,,20,,002,,,, 6,137,159,,169,38,,01,,,475907,8,,309408,,,1981
81IN00702,1979017956,79,2,P7956,,76, 02,,1,,,0,,,,20,,005,,,, 2,140,157,,172,32,,01,,,648207,8,,414804,,3,1981
81IN00703,1979017957,79,2,P7957,,76, 02,,1,,,0,1,,,20,,003,,,, 2,112,131,,136,32,,01,,,648207,8,,414804,,2,1981
81IN00704,1979017968,79,2,P7968,,75, 08,,1,,,1,,,,20,,007,,,,,142,0,,,30,,01,,,670107,8,,563707,,,1981
81IN00705,1979017977,79,2,P7977,,75, 03,,1,,,1,,,,20,,002,,,, 2,127,154,,162,30,,01,,,648507,8,,641607,,1,1981
81IN00706,1979017978,79,2,P7978,,74, 06,,1,,,0,,,,20,,001,,,, 2,121,138,,142,38,,01,,,626507,8,,005808,,,1981
81IN00707,1979017990,79,2,P7990,,74, 01,,1,,,1,1,,,20,,002,,,, 2,122,151,,160,30,,01,,,677807,8,,505107,,,1981
81IN00708,1979017991,79,2,P7991,,74, 01,,1,,,1,,,,20,,008,,,,,105,0,,,30,,01,,,677807,8,,669507,,,1981
81IN00709,1979018003,79,2,P8003,,76, 13,,1,,,0,,,,20,,007,,,,,147,0,,,35,,01,,,632707,8,,635105,,,1981
81IN00710,1979018008,79,2,P8008,,75, 12,,1,,,1,,,,20,,004,,,, 2,155,170,,173,30,,01,,,475907,8,,363907,,2,1981
81IN00711,1979018017,79,2,P8017,,74, 05,,1,,,1,,,,20,,003,,,, 2,120,135,,127,30,,01,,,633007,8,,540007,,,1981
81IN00712,1979018032,79,2,P8032,,75, 03,,1,,,1,,,,20,,007,,,,,151,0,,,30,,01,,,668507,8,,592507,,,1981
81IN00713,1979018042,79,2,P8042,,73, 06,,1,,,0,,,,20,,004,,,, 4,121,162,,171,38,,01,,,626507,8,,267308,,,1981
81IN00714,1979018058,79,2,P8058,,74, 06,,1,7,,1,,,,20,,004,,,,,108,0,7,,30,,01,0806,,626507,8,,667807,97,,1981
81IN00715,1979018071,79,2,P8071,,75, 08,,1,,,1,,,,20,,003,,,, 2,123,148,,146,30,,01,,,670107,8,,601907,,1,1981
81IN00716,1979018076,79,2,P8076,,73, 01,,1,2,,1,,,,20,,147,,,, 3,141,154,2,,30,,01,0917,,677807,8,,627707,92,,1981
81IN00717,1979018095,79,2,P8095,,74, 06,,1,,,1,,,,20,,,,,,,111,0,6,,30,,01,0619,,626507,8,,657907,01,,1981
81IN00718,1979018098,79,2,P8098,,75, 03,,1,3,,1,,,,20,,,,,,12,114,145,4,138,30,,01,,,648507,8,,580907,,3,1981
81IN00719,1979018099,79,2,P8099,,75, 03,,1,,,1,,,,20,,007,,,,,122,0,,,30,,01,,,668507,8,,580907,,,1981
81IN00720,1979018103,79,2,P8103,,73, 04,,1,,3,1,,,,20,,,,,,,0,0,6,,30,,01,0428,,640407,*,,651807,01,,1981
81IN00721,1979018114,79,2,P8114,,75, 05,,1,,,1,,,,20,,004,,,, 1,142,173,,168,30,,01,,,633007,8,,689207,,1,1981
81IN00722,1979018115,79,2,P8115,,76, 10,,1,,,0,,,,20,,006,,,,,135,0,,,32,,01,,,479407,8,,622904,,,1981
81IN00723,1979018119,79,2,P8119,,75, 05,,1,,,1,,,,20,,005,,,, 2,139,150,,166,30,,01,,,633007,8,,624507,,3,1981
81IN00724,1979018120,79,2,P8120,,75, 07,,1,,,1,,,,20,,006,,,,,130,0,,,30,,01,,,680707,8,,472507,,,1981
81IN00725,1979018121,79,2,P8121,,75, 07,,1,,,1,1,,,20,,001,,,, 2,94,118,,128,30,,01,,,680707,8,,472507,,3,1981
81IN00726,1979018122,79,2,P8122,,74, 06,,1,,,1,,,,20,,005,,,, 2,124,145,,157,30,,01,,,626507,8,,511607,,,1981
81IN00727,1979018123,79,2,P8123,,74, 06,,1,,,1,,,,20,,001,,,, 2,153,173,,175,30,,01,,,626507,8,,511607,,,1981
81IN00728,1979018124,79,2,P8124,,74, 01,,1,,,1,,,,20,,002,,,, 2,117,146,,156,30,,01,,,677807,8,,548307,,,1981
81IN00729,1979018134,79,2,P8134,,74, 09,,1,2,,0,,,,20,,166,,,, 2,123,146,2,,38,,01,0917,,553507,8,,449008,92,,1981
81IN00730,1979018144,79,2,P8144,,74, 04,,1,,,1,,,,20,,003,,,, 2,108,133,,141,30,,01,,,640407,8,,648407,,,1981
81IN00731,1979018145,79,2,P8145,,74, 04,,1,2,,1,,,,20,,147,,,, 2,108,125,2,,30,,01,0917,,640407,8,,648407,92,,1981
81IN00732,1979018150,79,2,P8150,,74, 05,,1,,,1,,,,20,,004,,,, 2,133,157,,163,30,,01,,,633007,8,,631407,,,1981
81IN00733,1979018152,79,2,P8152,,75, 07,,1,,,1,,,,20,,002,,,, 2,138,158,,174,30,,01,,,680707,8,,622407,,3,1981
81IN00734,1979018154,79,2,P8154,,74, 06,,1,3,,0,,,,20,,005,,,,12,128,158,4,154,38,,01,,,626507,8,,363408,,3,1981
81IN00735,1979018159,79,2,P8159,,74, 06,,1,,,1,,,,20,,001,,,, 2,106,124,,124,30,,01,,,626507,8,,665807,,,1981
81IN00736,1979018170,79,1,P8170,,74, 12,,1,3,,1,,,,20,,,,,,,153,187,3,,30,,01,0727,,475907,M,,510607,93,,1981
81IN00737,1979018172,79,2,P8172,,75, 06,,1,3,,0,,,,20,,004,,,,12,128,148,4,137,38,,01,,,626507,7,,317408,,1,1981
81IN00738,1979018200,79,2,P8200,,75, 03,,1,2,,1,,,,20,,138,,,, 2,138,144,2,,30,,01,0917,,648507,8,,654707,92,,1981
81IN00739,1979018201,79,2,P8201,,74, 04,,1,3,,1,,,,20,,002,,,,11,141,151,4,150,30,,01,,,640407,8,,661807,,1,1981
81IN00740,1979018204,79,2,P8204,,74, 01,,1,,,1,,,,20,,006,,,,,128,0,,,30,,01,,,677807,8,,660407,,,1981
81IN00741,1979018209,79,2,P8209,,75, 03,,1,,,1,,,,20,,006,,,,,144,0,,,30,,01,,,648507,8,,616707,,,1981
81IN00742,1979018211,79,2,P8211,,74, 04,,1,,,1,,,,20,,003,,,, 2,134,161,,168,30,,01,,,640407,8,,631307,,,1981
81IN00743,1979018213,79,2,P8213,,74, 05,,1,,,1,,,,20,,008,,,,,147,0,,,30,,01,,,673007,8,,657207,,,1981
81IN00744,1979018214,79,2,P8214,,75, 12,,1,,,1,1,,,20,,003,,,, 2,109,129,,132,30,,01,,,475907,8,,524007,,3,1981
81IN00745,1979018231,79,2,P8231,,74, 01,,1,,,1,,,,20,,006,,,,,137,0,,,30,,01,,,677807,8,,681307,,,1981
81IN00746,1979018241,79,2,P8241,,75, 07,,1,,,1,1,,,20,,005,,,, 2,118,129,,143,30,,01,,,680707,8,,662407,,2,1981
81IN00747,1979018242,79,2,P8242,,74, 01,,1,2,,1,,,,20,,138,,,, 2,146,144,2,,30,,01,0917,,677807,8,,671207,92,,1981
81IN00748,1979018245,79,2,P8245,,75, 10,,1,,,1,,,,20,,001,,,, 2,156,183,,181,30,,01,,,479407,8,,445607,,2,1981
81IN00749,1979018247,79,2,P8247,,74, 05,,1,,,1,1,,,20,,004,,,, 1,140,163,,169,30,,01,,,633007,8,,653907,,,1981
81IN00750,1979018249,79,2,P8249,,76, 13,,1,,,0,,,,20,,005,,,, 2,111,133,,148,35,,01,,,632707,8,,671305,,2,1981
81IN00751,1979018251,79,2,P8251,,76, 13,,1,,,0,1,,,20,,002,,,, 2,135,157,,166,32,,01,,,632707,8,,681404,,1,1981
81IN00752,1979018261,79,2,P8261,,75, 07,,1,,,1,,,,20,,006,,,,,125,0,,,30,,01,,,680707,8,,677507,,,1981
81IN00753,1979018287,79,2,P8287,,74, 05,,1,,,1,,,,20,,008,,,,,121,0,,,30,,01,,,673007,8,,647807,,,1981
81IN00754,1979018296,79,2,P8296,,74, 05,,1,,,1,,,,20,,005,,,, 2,132,155,,168,30,,01,,,633007,8,,695307,,,1981
81IN00755,1979018306,79,2,P8306,,73, 07,,1,,,1,,,,20,,003,,,, 2,122,122,,130,30,,01,,,680707,7,,692007,,,1981
81IN00756,1979018310,79,2,P8310,,74, 12,,1,,,0,1,,,20,,001,,,, 2,128,163,,162,38,,01,,,475907,8,,355708,,,1981
81IN00757,1979018327,79,2,P8327,,74, 04,,1,2,,1,1,,,20,,139,,,, 1,106,121,2,,30,,01,0917,,660407,8,,679507,92,,1981
81IN00758,1979018334,79,2,P8334,,73, 06,,1,,,0,,,,20,,005,,,, 1,114,146,,149,38,,01,,,626507,8,,144508,,,1981
81IN00759,1979018336,79,2,P8336,,76, 13,,1,,,0,,,,20,,003,,,, 2,121,147,,152,32,,01,,,632707,8,,685304,,1,1981
81IN00760,1979018354,79,2,P8354,,73, 07,,1,,,1,,,,20,,008,,,,,130,0,,,30,,01,,,680707,8,,696707,,,1981
81IN00761,1979018357,79,2,P8357,,76, 13,,1,,,0,,,,20,,004,,,, 2,128,145,,152,35,,01,,,632707,8,,663205,,1,1981
81IN00762,1979018366,79,2,P8366,,73, 07,,1,,,1,,,,20,,007,,,,,121,0,,,30,,01,,,680707,8,,694507,,,1981
81IN00763,1979018369,79,2,P8369,,76, 13,,1,,,0,,,,20,,006,,,,,130,0,,,32,,01,,,632707,8,,676404,,,1981
81IN00764,1979018374,79,2,P8374,,71,712,,1,,,1,,,,20,,,,,,,0,0,6,,30,,01,0405,,713707,*,,455707,01,,1981
81IN00765,1979018379,79,2,P8379,,70,703,,1,,,1,,,,20,,704,,,, 2,118,122,,,30,,01,,,556507,1,,577807,,,1981
81IN00766,1979018386,79,2,P8386,,70,704,,1,,,0,,,,20,,701,,,, 2,132,138,,,30,,01,,,427408,1,,379109,,,1981
81IN00767,1979018390,79,2,P8390,,70,703,,1,,,1,,,,20,,702,,,, 4,138,157,,,30,,01,,,556507,1,,366007,,,1981
81IN00768,1979018394,79,2,P8394,,71,713,,1,,,1,,,,20,,712,,,, 2,131,152,,,30,,01,,,706807,2,,572507,,,1981
81IN00769,1979018395,79,2,P8395,,76, 13,,1,,,0,,,,20,,006,,,,,127,0,,,32,,01,,,632707,8,,674004,,,1981
81IN00770,1979018401,79,2,P8401,,70,703,,1,2,,1,,,,20,,703,,,, 2,135,144,,,30,,01,,,556507,1,,491307,,,1981
81IN00771,1979018404,79,2,P8404,,71,714,,1,,,0,,,,20,,,,,,,108,0,7,,30,,01,0910,,380908,1,,063409,97,,1981
81IN00772,1979018411,79,2,P8411,,70,701,,1,,,1,,,,20,,704,,,, 2,133,152,,,30,,01,,,593907,3,,507807,,,1981
81IN00773,1979018412,79,2,P8412,,70,704,,1,,,0,,,,20,,701,,,, 2,126,147,,,30,,01,,,427408,1,,349509,,,1981
81IN00774,1979018417,79,2,P8417,,71,712,,1,,,1,,,,20,,714,,,, 2,111,137,,,30,,01,,,713707,2,,494707,,,1981
81IN00775,1979018419,79,2,P8419,,76, 13,,1,,,0,,,,20,,005,,,, 2,144,174,,194,35,,01,,,632707,8,,680505,,1,1981
81IN00776,1979018426,79,2,P8426,,75, 03,,1,,,1,,,,20,,007,,,,,163,0,,,30,,01,,,668507,8,,643007,,,1981
81IN00777,1979018433,79,2,P8433,,71,711,,1,,,1,,,,20,,711,,,, 2,125,152,,,30,,01,,,722907,1,,565607,,,1981
81IN00778,1979018453,79,2,P8453,,71,714,,1,,,0,,,,20,,712,,,, 2,137,149,,,30,,01,,,380908,3,,017509,,,1981
81IN00779,1979018455,79,2,P8455,,70,703,,1,2,,1,,,,20,,702,,,, 2,103,138,,,30,,01,,,556507,1,,472007,,,1981
81IN00780,1979018466,79,2,P8466,,71,714,,1,,,0,,,,20,,712,,,, 2,102,127,,,30,,01,,,380908,2,,379509,,,1981
81IN00781,1979018468,79,2,P8468,,70,703,,1,,,1,,,,20,,703,,,, 2,141,155,,,30,,01,,,556507,1,,594307,,,1981
81IN00782,1979018470,79,2,P8470,,71,713,,1,,,1,,,,20,,714,,,, 2,126,142,,,30,,01,,,706807,1,,467507,,,1981
81IN00783,1979018472,79,2,P8472,,71,714,,1,,,0,,,,20,,711,,,, 1,113,160,,,30,,01,,,380908,1,,011109,,,1981
81IN00784,1979018476,79,2,P8476,,71,712,,1,,,1,,,,20,,713,,,, 2,126,144,,,30,,01,,,713707,1,,145907,,,1981
81IN00785,1979018480,79,2,P8480,,71,714,,1,,,0,,,,20,,711,,,, 5,130,153,,,30,,01,,,380908,1,,010709,,,1981
81IN00786,1979018481,79,2,P8481,,71,714,,1,,,0,,,,20,,712,,,, 2,122,142,,,30,,01,,,380908,1,,010709,,,1981
81IN00787,1979018488,79,2,P8488,,71,712,,1,,,1,,,,20,,713,,,, 2,125,143,,,30,,01,,,713707,3,,478107,,,1981
81IN00788,1979018493,79,1,P8493,,70,703,,1,2,,1,,,,20,,316,,,,,171,203,2,,30,,01,0917,,556507,M,237,558907,92,,1981
81IN00789,1979018497,79,2,P8497,,70,703,,1,,,1,,,,20,,704,,,, 2,119,148,,,30,,01,,,556507,1,,245207,,,1981
81IN00790,1979018501,79,2,P8501,,76, 13,,1,,,0,,,,20,,005,,,, 2,134,162,,175,32,,01,,,632707,8,,679404,,3,1981
81IN00791,1979018502,79,1,P8502,,71,713,,1,2,,1,,,,20,,293,,,,,183,210,2,,30,,01,0917, 450,706807,M,242,583507,92,,1981
81IN00792,1979018518,79,2,P8518,,71,714,,1,,,0,,,,20,,711,,,, 2,143,156,,,30,,01,,,380908,2,,127709,,,1981
81IN00793,1979018519,79,2,P8519,,71,713,,1,,,1,,,,20,,714,,,, 2,152,164,,,30,,01,,,706807,1,,156207,,,1981
81IN00794,1979018523,79,2,P8523,,70,704,,1,,,0,,,,20,,701,,,, 2,126,135,,,30,,01,,,427408,2,,412609,,,1981
81IN00795,1979018527,79,2,P8527,,71,714,,1,,,0,,,,20,,712,,,, 2,119,140,,,30,,01,,,380908,2,,236009,,,1981
81IN00796,1979018528,79,2,P8528,,71,714,,1,,,0,,,,20,,711,,,, 2,126,144,,,30,,01,,,380908,2,,236009,,,1981
81IN00797,1979018529,79,2,P8529,,71,711,,1,,,1,,,,20,,713,,,, 2,111,114,,,30,,01,,,722907,2,,455507,,,1981
81IN00798,1979018535,79,2,P8535,,70,703,,1,,,1,,,,20,,702,,,, 2,120,134,,,30,,01,,,556507,3,,457807,,,1981
81IN00799,1979018537,79,2,P8537,,70,702,,1,,,1,,,,20,,704,,,, 2,118,126,,,30,,01,,,573507,1,,557307,,,1981
81IN00800,1979018542,79,2,P8542,,70,702,,1,,,1,,,,20,,701,,,, 2,138,137,,,30,,01,,,573507,3,,295707,,,1981
81IN00801,1979018544,79,2,P8544,,71,714,,1,2,,0,,,,20,,156,,,, 2,123,153,2,,30,,01,0917,,380908,2,,218309,92,,1981
81IN00802,1979018551,79,2,P8551,,70,702,,1,,,1,,,,20,,702,,,, 2,116,143,,,30,,01,,,573507,2,,454707,,,1981
81IN00803,1979018556,79,2,P8556,,70,704,,1,,,0,,,,20,,703,,,, 2,145,153,,,30,,01,,,427408,1,,220009,,,1981
81IN00804,1979018564,79,2,P8564,,71,712,,1,,,1,,,,20,,714,,,, 2,124,134,,,30,,01,,,713707,2,,464407,,,1981
81IN00805,1979018566,79,2,P8566,,71,711,,1,,,1,,,,20,,713,,,, 2,132,154,,,30,,01,,,772907,1,,489807,,,1981
81IN00806,1979018568,79,2,P8568,,70,704,,1,2,,0,,,,20,,156,,,, 2,112,142,2,,30,,01,0917,,427408,1,,016509,92,,1981
81IN00807,1979018585,79,2,P8585,,76, 13,,1,,,0,,,,20,,006,,,,,145,0,,,35,,01,,,632707,8,,715005,,,1981
81IN00808,1979018588,79,2,P8588,,71,714,,1,3,,0,,,,20,,,,,, 2,131,164,4,150,30,,01,,,380908,2,,371009,,2,1981
81IN00809,1979018589,79,2,P8589,,70,704,,1,,3,0,,,,20,,,,,,,164,0,3,,30,,01,0611,,427408,9,,299109,93,,1981
81IN00810,1979018592,79,1,P8592,,70,703,,1,2,,1,,,,20,,295,,,,,182,218,2,,30,,01,0917, 448,556507,M,243,471707,92,,1981
81IN00811,1979018600,79,2,P8600,,71,712,,1,,,1,,,,20,,713,,,, 2,118,134,,,30,,01,,,713707,1,,498707,,,1981
81IN00812,1979018603,79,2,P8603,,70,704,,1,,,0,,,,20,,703,,,, 2,149,161,,,30,,01,,,427408,2,,365409,,,1981
81IN00813,1979018627,79,2,P8627,,70,701,,1,,,1,,,,20,,704,,,, 2,160,180,,,30,,01,,,593907,1,,503807,,,1981
