UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BCS_FALL,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,BCS_NOV,WTWIN,WDAYW,BCS_WIN
21BR00223,L1744,5.0,,.,29,1,0,210,4.0,H,212,1006,W,1,,PC,212,1105,4.5,243,0105,4.5
21BR00224,L1747,5.0,,.,24,1,,193,4.0,H,189,1006,W,1,,PC,191,1105,4.0,220,0105,4.0
21BR00225,L1749,5.0,,.,25,1,0,224,4.0,H,221,1006,W,1,,PC,219,1105,4.0,261,0105,4.5
21BR00226,L1751,5.0,,.,26,1,0,232,4.5,D,219,1006,W,1,,PC,226,1105,4.5,249,0105,5.0
21BR00227,L1765,5.0,,.,27,1,,179,3.5,H,185,1006,W,1,,PC,188,1105,4.0,215,0105,4.5
21BR00228,L1774,5.0,,.,28,1,0,157,3.5,H,160,1006,W,1,,PC,167,1105,4.0,194,0105,4.0
21BR00229,L1785,5.0,,OKFORONE,26,1,0,212,5.0,D,210,1006,W,1,,PC,211,1105,4.5,230,0105,3.5
21BR00230,L1791,5.0,,.,25,1,0,243,5.0,D,239,1006,W,1,,PC,242,1105,4.5,267,0105,5.0
21BR00231,L1800,5.0,,.,29,1,0,222,4.0,H,220,1006,W,1,,PC,228,1105,4.0,250,0105,4.0
21BR00232,L1801,5.0,,.,32,1,0,228,4.0,H,226,1006,W,1,,PC,234,1105,4.0,266,0105,4.5
21BR00233,L1815,5.0,,LEFTSIDEBLOOD,31,1,,205,4.5,H,197,1006,W,1,,PC,199,1105,4.0,233,0105,4.0
21BR00234,L1822,5.0,,LGTEAT,33,1,0,205,4.0,H,199,1006,W,1,,PC,204,1105,4.0,231,0105,4.0
21BR00235,L1835,5.0,,.,33,1,0,151,3.0,H,162,1006,W,1,,PC,167,1105,3.0,180,0105,3.5
21BR00236,L1845,5.0,,.,30,1,0,199,3.0,H,208,1006,W,1,,PC,210,1105,3.5,255,0105,4.5
21BR00237,L1846,5.0,,.,28,1,,202,4.0,H,208,1007,W,1,,PC,209,1105,4.0,245,0105,4.5
21BR00238,L1848,5.0,,.,22,1,,146,2.5,H,147,1006,W,1,,PC,145,1105,3.5,114,0105,2.5
21BR00239,L1857,5.0,,.,27,1,0,195,4.0,H,186,1006,W,1,,PC,206,1105,4.0,246,0104,5.0
21BR00240,L1884,4.0,,.,23,1,0,173,3.5,H,179,1006,W,1,,PC,187,1105,4.0,210,0105,4.5
21BR00241,L1889,4.0,,.,27,1,0,183,3.0,H,193,1006,W,1,,PC,199,1105,3.5,235,0105,4.5
21BR00242,L1895,4.0,,.,31,1,0,187,4.0,H,185,1006,W,1,,PC,194,1105,4.0,223,0105,4.0
21BR00243,L1903,4.0,,.,26,1,0,201,4.0,H,206,1006,W,1,,PC,209,1105,4.5,250,0105,4.0
21BR00244,L1907,4.0,,SMBAG,22,1,0,239,4.5,H,242,1007,W,1,,PC,248,1105,5.0,279,0105,5.0
21BR00245,L1920,4.0,,.,30,1,0,190,3.5,H,197,1007,W,1,,PC,205,1105,4.0,243,0105,4.5
21BR00246,L1936,4.0,,.,33,1,0,238,4.5,D,231,1007,W,1,,PC,242,1105,4.5,256,0105,4.0
21BR00247,L1939,4.0,,.,25,1,0,183,3.0,H,175,1006,W,1,,PC,193,1105,3.5,229,0105,4.0
21BR00248,L1947,4.0,,.,24,1,,184,4.5,H,185,1006,W,1,,PC,186,1105,4.0,202,0105,5.0
21BR00249,L1949,4.0,,.,29,1,,219,4.0,H,209,1006,W,1,,PC,213,1105,5.0,230,0105,5.0
21BR00250,L1954,4.0,,.,33,1,0,207,4.0,H,207,1006,W,1,,PC,219,1105,4.0,242,0105,4.0
21BR00251,L1964,4.0,,.,23,1,0,212,3.5,H,201,1006,W,1,,PC,221,1105,4.0,257,0105,4.5
21BR00252,L1974,4.0,,.,32,1,,168,4.0,H,167,1006,W,1,,PC,172,1105,4.5,191,0105,4.5
21BR00253,L1982,4.0,,LT,22,1,0,211,3.0,H,212,1007,W,1,,PC,221,1105,4.5,250,0105,4.0
21BR00254,L1983,4.0,,.,28,1,0,160,3.5,H,154,1006,W,1,,PC,156,1105,3.0,169,0105,3.0
21BR00255,L1987,4.0,,.,24,1,0,221,4.5,H,220,1006,W,1,,PC,232,1105,4.5,261,0105,4.5
21BR00256,L2013,3.0,,.,22,1,0,205,4.0,H,201,1006,W,1,,PC,201,1105,4.0,230,0105,4.0
21BR00257,L2025,3.0,,.,22,1,0,202,4.0,H,209,1006,W,1,,PC,208,1105,4.5,229,0105,4.0
21BR00258,L2027,3.0,,WARTS,29,1,0,169,4.0,H,173,1007,W,1,,PC,177,1105,4.0,197,0105,4.5
21BR00259,L2030,3.0,,.,32,1,0,183,3.0,H,187,1007,W,1,,PC,194,1105,4.0,219,0105,4.5
21BR00260,L2033,3.0,,.,27,1,0,187,3.5,H,190,1006,W,1,,PC,185,1105,3.5,212,0105,4.0
21BR00261,L2047,3.0,,.,30,1,0,190,3.5,H,197,1006,W,1,,PC,199,1105,4.5,238,0105,4.5
21BR00262,L2049,3.0,,.,23,1,,209,4.0,H,212,1007,W,1,,PC,212,1105,4.5,237,0105,4.5
21BR00263,L2051,3.0,,.,24,1,0,180,4.0,H,180,1007,W,1,,PC,184,1105,4.0,210,0105,4.5
21BR00264,L2056,3.0,,.,25,1,0,200,5.0,H,200,1006,W,1,,PC,210,1105,4.5,232,0105,5.0
21BR00265,L2060,3.0,,WARTS,27,1,,186,3.0,H,191,1006,W,1,,PC,191,1105,3.5,221,0105,4.5
21BR00266,L2062,3.0,,10BL,31,1,0,191,4.0,H,198,1006,W,1,,PC,198,1105,4.5,228,0105,4.0
21BR00267,L2063,3.0,,.,23,1,0,175,3.5,H,175,1006,W,1,,PC,175,1105,4.0,197,0105,4.5
21BR00268,L2066,3.0,,BLOMLKLS LT,33,1,0,188,4.0,H,189,1006,W,1,,PC,194,1105,3.5,218,0105,4.5
21BR00269,L2067,3.0,,.,29,1,0,187,4.0,H,188,1006,W,1,,PC,198,1105,3.5,226,0105,4.0
21BR00270,L2080,3.0,,.,28,1,0,162,3.5,H,165,1007,W,1,,PC,162,1105,4.0,197,0105,4.5
21BR00271,L2084,3.0,,.,26,1,0,196,4.0,H,204,1006,W,1,,PC,205,1105,4.0,233,0105,4.5
21BR00272,L2087,3.0,,40BLK,31,1,0,173,4.5,H,180,1007,W,1,,PC,176,1105,4.0,201,0105,4.0
21BR00273,L2089,3.0,,.,26,1,0,188,4.0,H,200,1006,W,1,,PC,194,1105,4.0,228,0105,4.0
21BR00274,L2094,3.0,,.,24,1,0,171,4.0,H,174,1006,W,1,,PC,176,1105,4.5,207,0105,4.5
21BR00275,L2099,3.0,,.,33,1,,183,4.0,H,186,1006,W,1,,PC,190,1105,4.5,213,0105,4.5
21BR00276,L2104,3.0,,.,31,1,0,177,3.5,H,172,1006,W,1,,PC,178,1105,4.0,207,0105,4.0
21BR00277,L2106,3.0,,.,27,1,0,222,4.5,H,226,1007,W,1,,PC,222,1105,4.5,249,0105,5.0
21BR00278,L2121,3.0,,.,30,1,0,194,4.0,H,191,1007,W,1,,PC,205,1105,4.0,240,0105,5.0
21BR00279,L2123,3.0,,.,25,1,0,180,3.5,H,204,1006,W,1,,PC,193,1105,3.5,242,0105,4.5
21BR00280,L2125,3.0,,.,33,1,0,187,4.0,H,193,1006,W,1,,PC,206,1105,4.0,227,0105,4.5
21BR00281,L2130,3.0,,RTITVLG,29,1,0,211,4.0,H,205,1007,W,1,,PC,213,1105,4.0,256,0105,4.5
21BR00282,L2132,3.0,,.,28,1,,171,4.5,H,179,1007,W,1,,PC,182,1105,4.0,211,0105,5.0
21BR00283,L2137,3.0,,.,23,1,0,179,3.0,H,185,1006,W,1,,PC,188,1105,4.0,229,0105,4.5
21BR00284,L2138,3.0,,.,32,1,0,219,4.0,H,224,1006,W,1,,PC,223,1105,4.5,260,0105,4.5
21BR00285,L2144,3.0,,70BL,25,1,0,188,4.0,H,197,1006,W,1,,PC,190,1105,4.0,224,0105,4.0
21BR00286,L2147,3.0,,.,26,1,,175,3.5,H,172,1006,W,1,,PC,183,1105,3.5,215,0105,4.0
21BR00287,L2161,3.0,,.,22,1,0,184,4.0,H,188,1006,W,1,,PC,193,1105,4.0,221,0105,4.0
21BR00288,L2184,3.0,,CHUNKY.MILK,32,1,,183,3.5,H,186,1006,W,1,,PC,195,1105,4.5,222,0105,4.0
21BR00289,L2186,3.0,,SMBAG,24,1,0,195,4.5,H,196,1006,W,1,,PC,199,1105,4.0,231,0105,4.0
21BR00290,L2188,3.0,,SMBAG,28,1,0,223,4.0,H,216,1006,W,1,,PC,230,1105,4.0,261,0105,5.0
21BR00291,L2190,3.0,,.,30,1,,187,4.0,H,189,1006,W,1,,PC,200,1105,4.0,220,0105,4.5
21BR00292,L2191,3.0,,SM.BAG,32,1,,182,3.5,H,168,1007,W,1,,PC,188,1105,4.5,211,0105,4.0
21BR00293,L2203,2.0,,.,29,1,0,160,4.0,H,154,1006,W,1,,PC,162,1105,4.0,186,0105,4.5
21BR00294,L2210,2.0,,.,32,1,0,182,4.0,H,188,1006,W,1,,PC,190,1105,4.0,219,0105,4.5
21BR00295,L2216,2.0,,LAME.RF,22,1,0,182,4.0,H,197,1006,W,1,,PC,193,1105,4.0,230,0105,4.0
21BR00296,L2220,2.0,,.,27,1,,187,4.0,H,202,1007,W,1,,PC,200,1105,3.5,231,0105,4.0
21BR00297,L2222,2.0,,.,33,1,0,178,3.5,H,193,1007,W,1,,PC,194,1105,4.5,206,0105,4.5
21BR00298,L2226,2.0,,.,24,1,0,166,4.0,H,173,1006,W,1,,PC,171,1105,4.0,210,0105,4.5
21BR00299,L2228,2.0,,.,30,1,0,152,4.0,H,158,1006,W,1,,PC,158,1105,4.0,184,0105,4.0
21BR00300,L2231,2.0,,.,25,1,0,182,3.0,H,194,1006,W,1,,PC,201,1105,3.5,237,0105,4.0
21BR00301,L2233,2.0,,2ND.20BL,30,1,0,186,4.0,H,195,1006,W,1,,PC,201,1105,4.0,232,0105,5.0
21BR00302,L2236,2.0,,.,23,1,0,166,3.5,H,174,1006,W,1,,PC,183,1105,4.0,219,0105,4.5
21BR00303,L2240,2.0,,.,25,1,0,177,3.5,H,184,1006,W,1,,PC,190,1105,3.5,222,0105,4.0
21BR00304,L2244,2.0,,40GR,29,1,0,164,3.0,H,172,1006,W,1,,PC,169,1105,3.0,200,0105,3.5
21BR00305,L2247,2.0,,.,28,1,0,162,3.5,H,168,1006,W,1,,PC,165,1105,3.5,194,0105,4.0
21BR00306,L2259,2.0,,.,31,1,0,185,3.5,H,201,1007,W,1,,PC,201,1105,4.0,244,0105,4.0
21BR00307,L2262,2.0,,.,26,1,0,206,4.5,H,208,1006,W,1,,PC,209,1105,4.0,240,0105,4.5
21BR00308,L2270,2.0,,.,32,1,0,207,4.0,D,212,1007,W,1,,PC,213,1105,4.5,251,0105,4.5
21BR00309,L2273,2.0,,.,26,1,,244,4.5,D,243,1007,W,1,,PC,239,1105,5.0,271,0105,5.0
21BR00310,L2274,2.0,,90BR,22,1,,194,4.0,H,208,1006,W,1,,PC,201,1105,4.0,231,0105,4.5
21BR00311,L2275,2.0,,.,27,1,0,174,3.5,H,178,1007,W,1,,PC,180,1105,3.5,207,0105,4.0
21BR00312,L2283,2.0,,.,23,1,0,188,4.0,H,195,1007,W,1,,PC,191,1105,3.5,223,0105,4.5
21BR00313,L2284,2.0,,.,33,1,0,164,4.0,H,174,1006,W,1,,PC,184,1105,3.0,226,0105,4.0
21BR00314,L2291,2.0,,.,24,1,,185,4.5,H,182,1006,W,1,,PC,185,1105,4.0,216,0105,4.5
21BR00315,L2297,2.0,,.,28,1,0,168,3.5,H,177,1006,W,1,,PC,195,1105,3.5,226,0105,4.0
21BR00316,L2300,2.0,,.,31,1,0,244,4.5,D,241,1007,W,1,,PC,241,1105,4.5,265,0105,4.0
21BR00317,L2302,2.0,,.,33,1,,197,4.5,D,194,1006,W,1,,PC,198,1105,4.5,222,0105,4.5
21BR00318,L2305,2.0,,LTRS,33,1,0,162,3.5,H,169,1006,W,1,,PC,184,1105,4.0,213,0105,4.5
21BR00319,L2307,2.0,,.,29,1,0,184,4.0,H,184,1006,W,1,,PC,188,1105,4.5,218,0105,4.5
21BR00320,L2311,2.0,,.,30,1,,182,4.5,H,178,1006,W,1,,PC,180,1105,4.0,208,0105,4.0
21BR00321,L2318,2.0,,.,27,1,0,175,3.5,H,180,1006,W,1,,PC,176,1105,3.0,211,0105,4.0
21BR00322,L2321,2.0,,90TAN,25,1,,175,3.5,H,189,1006,W,1,,PC,185,1105,4.0,212,0105,4.0
21BR00323,L2323,2.0,,.,24,1,0,200,4.0,H,199,1006,W,1,,PC,199,1105,4.0,231,0105,4.0
21BR00324,L2327,2.0,,.,28,1,0,169,3.0,H,164,1006,W,1,,PC,173,1105,3.5,198,0105,4.0
21BR00325,L2328,2.0,,.,31,1,0,189,3.5,H,196,1006,W,1,,PC,200,1105,4.0,237,0105,4.5
21BR00326,L2330,2.0,,.,23,1,,171,3.5,H,168,1006,W,1,,PC,168,1105,3.5,200,0105,4.0
21BR00327,L2334,2.0,,+LAMBTOOBIG,32,1,0,211,4.5,D,198,1006,W,1,,PC,208,1105,4.5,230,0105,4.5
21BR00328,L2338,2.0,,.,24,1,0,182,3.0,H,187,1006,W,1,,PC,185,1105,3.5,215,0105,4.0
21BR00329,L2340,2.0,,30GR,27,1,0,201,4.0,H,210,1006,W,1,,PC,212,1105,4.0,241,0105,4.0
21BR00330,L2343,2.0,,.,32,1,0,200,4.5,H,206,1007,W,1,,PC,210,1105,4.5,244,0105,5.0
21BR00331,L2349,2.0,,.,26,1,0,218,4.0,H,220,1007,W,1,,PC,213,1105,3.5,264,0105,4.5
21BR00332,L2354,2.0,,.,29,1,,209,4.0,H,215,1007,W,1,,PC,209,1105,4.5,248,0105,5.0
21BR00333,L2358,2.0,,.,23,1,,209,4.0,D,207,1007,W,1,,PC,207,1105,4.5,224,0105,5.0
21BR00334,L2364,2.0,,.,31,1,0,152,3.5,H,155,1006,W,1,,PC,164,1105,4.0,187,0105,4.5
21BR00335,L2368,2.0,,LTLS,30,1,0,189,4.0,H,196,1006,W,1,,PC,204,1105,3.5,238,0105,4.5
21BR00336,L2369,2.0,,.,24,1,0,197,4.0,H,199,1006,W,1,,PC,202,1105,4.0,239,0105,4.0
21BR00337,L2371,2.0,,.,26,1,0,166,3.5,H,173,1006,W,1,,PC,174,1105,4.0,197,0105,4.5
21BR00338,L2372,2.0,,30BR.UGLY,22,1,0,164,4.0,H,172,1006,W,1,,PC,165,1105,4.0,184,0105,4.0
21BR00339,L2374,2.0,,.,25,1,0,172,4.0,H,176,1006,W,1,,PC,176,1105,4.0,199,0105,4.5
21BR00340,L2384,2.0,,.,28,1,,232,4.0,D,219,1006,W,1,,PC,226,1105,4.5,249,0105,4.5
21BR00341,L2389,2.0,,.,25,1,0,189,3.5,H,195,1006,W,1,,PC,188,1105,4.0,227,0105,4.5
21BR00342,L2398,2.0,,3RD.05BR,22,1,0,182,3.0,H,136,1007,W,1,,PC,146,1105,3.5,197,0105,3.5
21BR00343,L2401,2.0,,.,29,1,0,165,4.0,H,182,1007,W,1,,PC,183,1105,4.0,204,0105,4.5
21BR00344,L2402,2.0,,.,30,1,0,164,4.0,H,175,1006,W,1,,PC,174,1105,4.0,201,0105,4.0
21BR00345,L2408,2.0,,SMBAG,31,1,0,196,4.5,H,199,1006,W,1,,PC,191,1105,4.0,219,0105,4.5
21BR00346,L2412,2.0,,.,27,1,0,190,4.0,H,196,1006,W,1,,PC,197,1105,4.0,239,0105,4.5
21BR00347,L2413,2.0,,90BL/BR,26,1,0,209,4.0,H,207,1006,W,1,,PC,213,1105,3.5,240,0105,4.5
21BR00348,L2418,2.0,,.,28,1,0,197,4.0,H,197,1006,W,1,,PC,194,1105,4.0,229,0105,4.5
21BR00349,L2425,1.0,,1ST.60BL,22,1,0,169,4.0,D,188,1006,W,1,,PC,188,1105,4.5,207,0105,5.0
21BR00350,L2430,1.0,,.,27,1,0,132,3.5,H,142,1007,W,1,,PC,150,1105,3.5,173,0105,4.0
21BR00351,L2433,1.0,,05BR,28,1,0,215,4.0,H,213,1006,W,1,,PC,220,1105,4.5,240,0105,4.5
21BR00352,L2440,1.0,,05BR,24,1,0,153,3.5,H,162,1006,W,1,,PC,166,1105,4.0,189,0105,4.0
21BR00353,L2441,1.0,,5-10BR,25,1,0,196,4.0,D,191,1006,W,1,,PC,197,1105,4.5,224,0105,4.5
21BR00354,L2442,1.0,,PE,23,1,0,180,4.0,H,,,0,7,97,PC,,,,,,
21BR00355,L2443,1.0,,20BLK,30,1,0,177,4.0,D,185,1006,W,1,,PC,189,1105,4.0,208,0105,4.5
21BR00356,L2448,1.0,,50BLK,33,1,0,135,4.0,H,142,1006,W,1,,PC,146,1105,4.0,167,0105,4.5
21BR00357,L2450,1.0,,.,25,1,,147,3.5,H,162,1006,W,1,,PC,153,1105,4.0,187,0105,4.5
21BR00358,L2454,1.0,,10BLK,22,1,0,186,4.0,D,185,1006,W,1,,PC,176,1105,4.0,191,0105,4.0
21BR00359,L2456,1.0,,.,29,1,0,135,3.5,H,140,1006,W,1,,PC,143,1105,4.0,165,0105,4.0
21BR00360,L2460,1.0,,30BL,26,1,0,165,3.5,H,166,1007,W,1,,PC,165,1105,3.5,186,0105,4.0
21BR00361,L2461,1.0,,5-10BR,32,1,0,154,3.5,H,162,1006,W,1,,PC,167,1105,4.0,195,0105,4.5
21BR00362,L2462,1.0,,25TAN,24,1,0,152,4.0,H,155,1006,W,1,,PC,155,1105,4.0,189,0105,4.0
21BR00363,L2464,1.0,,60BR,27,1,0,200,4.0,H,199,1006,W,1,,PC,200,1105,4.0,228,0105,5.0
21BR00364,L2470,1.0,,10BL,26,1,0,140,3.5,H,150,1006,W,1,,PC,142,1105,3.5,174,0105,4.5
21BR00365,L2474,1.0,,1ST.50TAN,28,1,0,160,4.0,H,171,1006,W,1,,PC,171,1105,4.0,194,0105,4.0
21BR00366,L2477,1.0,,WRAPPED LEG,31,1,0,176,4.0,H,179,1006,W,1,,PC,182,1105,4.0,208,0105,4.5
21BR00367,L2481,1.0,,1ST.60TAN,31,1,,198,4.5,H,207,1006,W,1,,PC,206,1105,4.5,234,0105,4.5
21BR00368,L2489,1.0,,SMBAG,23,1,0,158,4.0,H,163,1006,W,1,,PC,168,1105,4.5,200,0105,4.0
21BR00369,L2490,1.0,,80TAN.UGLY,33,1,0,180,4.0,H,177,1006,W,1,,PC,187,1105,4.5,204,0105,4.0
21BR00370,L2492,1.0,,05BR,22,1,0,164,3.5,H,175,1006,W,1,,PC,171,1105,3.5,193,0105,4.0
21BR00371,L2495,1.0,,30BL,29,1,0,198,5.0,H,199,1006,W,1,,PC,206,1105,4.5,229,0105,4.5
21BR00372,L2496,1.0,,20BL,23,1,0,180,4.0,D,179,1006,W,1,,PC,184,1105,4.5,206,0105,5.0
21BR00373,L2497,1.0,,95BL,32,1,0,131,3.5,H,142,1007,W,1,,PC,146,1105,4.0,174,0105,4.0
21BR00374,L2508,1.0,,50BR,30,1,0,200,4.5,D,206,1006,W,1,,PC,216,1105,4.5,231,0105,5.0
21BR00375,L2515,1.0,,90TAN,22,1,,191,4.0,D,195,1006,W,1,,PC,199,1105,4.0,229,0105,4.5
21BR00376,L2523,1.0,,40TAN.UGLY,33,1,0,150,3.0,H,157,1006,W,1,,PC,171,1105,3.5,193,0105,4.0
21BR00377,L2526,1.0,,10BL,32,1,0,155,3.5,H,,,0,7,97,PC,,,,,,
21BR00378,L2532,1.0,,70BR,29,1,,158,4.0,D,162,1006,W,1,,PC,163,1105,4.0,190,0105,5.0
21BR00379,L2534,1.0,,.,26,1,0,205,4.5,D,215,1006,W,1,,PC,207,1105,4.5,240,0105,5.0
21BR00380,L2539,1.0,,SMBAG,29,1,0,146,3.5,H,147,1007,W,1,,PC,155,1105,4.0,182,0105,3.5
21BR00381,L2541,1.0,,50BL,23,1,0,152,3.5,H,160,1006,W,1,,PC,160,1105,4.0,191,0105,4.0
21BR00382,L2542,1.0,,5-10BR,25,1,0,146,4.0,H,161,1006,W,1,,PC,166,1105,4.0,201,0105,4.5
21BR00383,L2548,1.0,,50BL,31,1,,165,4.0,H,172,1007,W,1,,PC,175,1105,4.0,200,0105,4.5
21BR00384,L2549,1.0,,40BR.UGLY,28,1,,188,4.5,D,189,1007,W,1,,PC,191,1105,3.5,220,0105,5.0
21BR00385,L2551,1.0,,40BL,30,1,0,155,3.5,H,161,1007,W,1,,PC,165,1105,4.0,184,0105,4.5
21BR00386,L2553,1.0,,.,29,1,0,149,3.5,H,162,1007,W,1,,PC,157,1105,3.5,193,0105,4.0
21BR00387,L2557,1.0,,2ND 80BLK,27,1,0,165,4.0,D,171,1006,W,1,,PC,176,1105,4.0,195,0105,4.0
21BR00388,L2558,1.0,,SMBAG,31,1,,146,3.5,H,153,1006,W,1,,PC,154,1105,4.0,178,0105,4.5
21BR00389,L2564,1.0,,40BLK,33,1,0,144,3.5,H,157,1006,W,1,,PC,150,1105,3.0,179,0105,4.0
21BR00390,L2565,1.0,,20BRN,22,1,0,153,3.0,H,157,1006,W,1,,PC,154,1105,3.5,190,0105,4.0
21BR00391,L2566,1.0,,10BLK,33,1,,150,4.0,H,161,1006,W,1,,PC,166,1105,4.0,197,0105,4.0
21BR00392,L2570,1.0,,80BRN,30,1,0,143,3.5,H,146,1007,W,1,,PC,154,1105,4.0,174,0105,4.0
21BR00393,L2571,1.0,,40BLK,24,1,0,202,4.0,D,200,1006,W,1,,PC,201,1105,4.5,235,0105,4.5
21BR00394,L2572,1.0,,10BLK,25,1,0,140,3.5,H,151,1007,W,1,,PC,153,1105,4.0,182,0105,4.5
21BR00395,L2574,1.0,,1ST,30,1,0,189,4.5,D,191,1006,W,1,,PC,197,1105,4.5,212,0105,4.5
21BR00396,L2576,1.0,,SMBAG,28,1,0,169,4.5,D,169,1006,W,1,,PC,174,1105,4.5,199,0105,5.0
21BR00397,L2579,1.0,,30BL,23,1,0,209,4.5,H,217,1006,W,1,,PC,219,1105,4.5,246,0105,5.0
21BR00398,L2582,1.0,,SMBAG CHUNKY,27,1,0,134,3.5,H,151,1006,W,1,,PC,149,1105,4.0,167,0105,4.0
21BR00399,L2587,1.0,,90BR/GR,31,1,0,156,3.5,H,155,1006,W,1,,PC,167,1105,4.0,189,0105,4.0
21BR00400,L2588,1.0,,25GR,24,1,,175,4.0,D,173,1006,W,1,,PC,175,1105,4.0,201,0105,4.0
21BR00401,L2598,1.0,,30BR,26,1,0,138,3.0,H,149,1007,W,1,,PC,149,1105,4.0,182,0105,4.5
21BR00402,L2601,1.0,,SMBAG,32,1,,146,4.0,H,154,1006,W,1,,PC,162,1105,4.0,187,0105,4.5
21BR00403,L2602,1.0,,Poss.Abort1-7,32,1,,167,4.0,D,171,1006,W,1,,PC,173,1105,4.0,201,0105,5.0
21BR00404,L2603,1.0,,70TAN,22,1,0,141,3.5,H,150,1006,W,1,,PC,153,1105,3.5,180,0105,4.5
21BR00405,L2604,1.0,,40BR,28,1,0,172,3.5,H,179,1006,W,1,,PC,185,1105,4.0,224,0105,4.5
21BR00406,L2605,1.0,,05BR,26,1,0,161,4.0,H,158,1006,W,1,,PC,162,1105,4.0,199,0105,4.5
21BR00407,L2607,1.0,,10BL,33,1,0,142,3.5,H,160,1006,W,1,,PC,163,1105,4.0,188,0105,4.0
21BR00408,L2609,1.0,,10BL,27,1,,143,4.0,H,154,1006,W,1,,PC,156,1105,4.0,190,0105,4.5
21BR00409,L2611,1.0,,05BR,25,1,0,190,4.0,D,196,1007,W,1,,PC,187,1105,4.0,219,0105,4.0
21BR00410,L2615,1.0,,40BL,31,1,0,204,4.0,H,200,1007,W,1,,PC,206,1105,4.5,234,0105,4.5
21BR00411,L2616,1.0,,15GR.NICE,23,1,0,134,3.0,H,149,1006,W,1,,PC,147,1105,3.5,174,0105,4.0
21BR00412,L2620,1.0,,05BR,29,1,0,141,3.5,H,154,1006,W,1,,PC,151,1105,3.5,167,0105,4.0
21BR00413,L2621,1.0,,SMBAG,29,1,,157,3.5,H,168,1006,W,1,,PC,172,1105,3.5,202,0105,4.5
21BR00414,L2626,1.0,,SMBAG,33,1,0,122,4.0,H,123,1007,W,1,,PC,135,1105,4.0,150,0105,4.0
21BR00415,L2627,1.0,,1ST.40BR,22,1,0,193,4.0,D,194,1006,W,1,,PC,193,1105,4.5,222,0105,4.5
21BR00416,L2629,1.0,,05BR,27,1,,149,3.5,H,156,1006,W,1,,PC,165,1105,4.0,177,0105,4.0
21BR00417,L2630,1.0,,SMBAG,24,1,,142,3.0,H,153,1006,W,1,,PC,153,1105,4.0,182,0105,4.0
21BR00418,L2633,1.0,,Hip problem,23,1,0,131,3.0,H,133,1006,W,6,66,PC,136,1105,4.0,,,
21BR00419,L2635,1.0,,40BR,24,1,0,155,3.5,H,161,1007,W,1,,PC,156,1105,3.5,193,0105,4.0
21BR00420,L2636,1.0,,25BR,30,1,0,177,4.0,D,180,1006,W,1,,PC,177,1105,4.0,205,0105,4.0
21BR00421,L2640,1.0,,SMBAG,32,1,0,144,3.5,H,161,1006,W,1,,PC,166,1105,4.0,193,0105,4.5
21BR00422,L2644,1.0,,15GR,26,1,0,197,4.5,D,199,1006,W,1,,PC,197,1105,4.5,224,0105,4.5
21BR00423,L2648,1.0,,15.LT.TAN,31,1,0,173,3.5,H,184,1006,W,1,,PC,177,1105,3.5,218,0105,4.5
21BR00424,L2649,1.0,,15BL,25,1,,160,4.0,D,166,1006,W,1,,PC,161,1105,4.0,178,0105,4.5
21BR00425,L2653,1.0,,40BL,32,1,0,153,4.5,D,160,1006,W,1,,PC,162,1105,4.0,173,0105,4.5
21BR00426,L2654,1.0,,50BL,28,1,0,205,4.5,D,204,1006,W,1,,PC,209,1105,4.0,242,0105,4.5
21BR00427,L2657,1.0,,20BR,30,1,0,125,3.5,H,132,1006,W,1,,PC,141,1105,3.5,175,0105,4.0
21BR00428,L2659,1.0,,SMBAG,33,1,0,134,3.5,H,131,1006,W,1,,PC,147,1105,4.0,166,0105,4.0
21BR00429,L2660,1.0,,SMBAG,29,1,0,135,3.5,H,147,1006,W,1,,PC,146,1105,3.5,177,0105,4.0
21BR00430,L2661,1.0,,LTBS,29,1,0,146,3.5,H,157,1007,W,1,,PC,151,1105,3.0,177,0105,4.0
21BR00431,L2662,1.0,,SMBAG,31,1,0,138,3.5,H,135,1006,W,1,,PC,141,1105,3.5,171,0105,4.0
21BR00432,L2684,1.0,,.,23,1,0,136,3.0,H,,,0,7,97,PC,,,,,,
21BR00433,L2688,1.0,,50BLK,25,1,0,173,4.0,H,173,1006,W,1,,PC,166,1105,4.0,199,0105,4.5
21BR00434,L2689,1.0,,SMBAG,22,1,0,127,3.5,H,135,1006,W,1,,PC,132,1105,3.5,162,0105,4.0
21BR00435,L2690,1.0,,1ST.30BRN,24,1,0,175,4.0,H,190,1006,W,1,,PC,189,1105,4.5,221,0105,4.5
21BR00436,L2696,1.0,,.,23,1,0,162,4.5,D,162,1006,W,1,,PC,164,1105,4.5,186,0105,5.0
21BR00437,L2698,1.0,,15BL,31,1,0,143,2.5,H,163,1006,W,1,,PC,169,1105,3.5,208,0105,4.0
21BR00438,L2701,1.0,,1ST50BR,28,1,0,179,4.5,D,190,1006,W,1,,PC,182,1105,4.0,211,0105,4.5
21BR00439,L2703,1.0,,3RD.10BL,26,1,0,190,4.5,D,209,1006,W,1,,PC,198,1105,4.5,232,0105,4.5
21BR00440,L2704,1.0,,60TAN,26,1,,169,5.0,D,172,1007,W,1,,PC,167,1105,4.0,194,0105,4.0
