UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
16BR00043,H6917,5.0,,TerminalOnly,7,1,0,165,1,W,1,,30,167,1107,168,0110
16BR00044,H6921,5.0,,TerminalOnly,27,1,0,164,1,W,1,,30,167,1107,171,0110
16BR00045,H6925,5.0,,TerminalOnly,19,1,0,167,H,W,1,,30,182,1107,171,0110
16BR00046,H7023,5.0,,TerminalOnly,25,1,0,171,1,W,1,,30,188,1107,167,0110
16BR00047,H7081,5.0,,TerminalOnly,34,1,0,149,2,W,1,,30,166,1107,153,0110
16BR00048,H7082,5.0,,TerminalOnly,32,1,0,193,2,W,1,,30,223,1107,193,0110
16BR00049,H7124,5.0,,TerminalOnly,30,1,0,187,2,W,1,,30,206,1107,186,0110
16BR00050,H7143,5.0,,TerminalOnly,31,1,0,175,1,W,1,,30,201,1107,176,0110
16BR00051,H7162,5.0,,TerminalOnly,27,1,0,165,1,W,1,,30,176,1107,171,0110
16BR00052,H7179,5.0,,TerminalOnly,24,1,0,161,2,W,1,,30,169,1107,173,0110
16BR00053,H7186,5.0,,TerminalOnly,11,1,0,193,2,W,1,,30,202,1107,189,0110
16BR00054,H7245,5.0,,TerminalOnly,35,1,0,168,2,W,1,,30,186,1107,166,0110
16BR00055,H7315,5.0,,TerminalOnly,34,1,0,168,2,W,1,,30,179,1107,142,0110
16BR00056,H7379,5.0,,TerminalOnly,21,1,0,185,H,W,1,,30,193,1107,187,0110
16BR00057,H7418,4.0,,SM.BAG,43,1,0,166,2,W,1,,30,174,1107,171,0110
16BR00058,H7423,4.0,,.,38,1,0,189,2,W,1,,30,177,1107,178,0110
16BR00059,H7426,4.0,,TerminalOnly,14,1,7,164,2,W,1,,30,154,1107,143,0110
16BR00060,H7439,4.0,,2ND,38,1,0,177,1,W,1,,30,178,1107,184,0110
16BR00061,H7496,4.0,,SCOURS,39,1,7,162,1,W,1,,30,166,1107,164,0110
16BR00062,H7497,4.0,,DRY,39,1,7,187,1,W,1,,30,185,1107,177,0110
16BR00063,H7498,4.0,,WARTS,43,1,0,142,2,W,1,,30,146,1107,152,0110
16BR00064,H7506,4.0,,1ST P,43,1,7,191,1,W,1,,30,195,1107,198,0110
16BR00065,H7516,4.0,,SOURS,38,1,0,142,1,W,1,,30,145,1107,160,0110
16BR00066,H7526,4.0,,Thin Pen 2016,39,1,0,125,1,W,1,,30,113,1107,120,0110
16BR00067,H7542,4.0,,SCOURS,38,1,0,152,2,0,1,66,30,,,,
16BR00068,H7553,4.0,,FEWCHUNKS,41,1,0,160,1,W,1,,30,162,1107,158,0110
16BR00069,H7576,4.0,,TerminalOnly,33,1,0,156,2,W,1,,30,177,1107,162,0110
16BR00070,H7592,4.0,,Missed'15Spwt,43,1,7,182,2,W,1,,30,172,1107,169,0110
16BR00071,H7601,4.0,,CHUNKSRSD,39,1,0,178,1,W,1,,30,184,1107,179,0110
16BR00072,H7603,4.0,,DRY,26,1,0,171,D,W,1,,30,162,1107,147,0110
16BR00073,H7612,4.0,,TerminalOnly,13,1,0,175,1,W,1,,30,190,1107,171,0110
16BR00074,H7621,4.0,,.,12,1,0,171,D,W,1,,30,167,1107,163,0110
16BR00075,H7767,4.0,,TerminalOnly,25,1,0,160,1,W,1,,30,165,1107,161,0110
16BR00076,H7828,4.0,,SCOURS,40,1,0,175,2,W,1,,30,178,1107,178,0110
16BR00077,H7848,4.0,,SNOT NOSE,41,1,0,143,2,W,1,,30,146,1107,153,0110
16BR00078,H7866,4.0,,NOMETALTAGS,40,1,7,207,2,W,1,,30,200,1107,200,0110
16BR00079,H7877,4.0,,SNOTTY.NOSE,38,1,0,178,1,W,1,,30,175,1107,166,0110
16BR00080,H7892,4.0,,LSMORE,41,1,0,141,1,W,1,,30,155,1107,166,0110
16BR00081,H7935,4.0,,4TEATS.SCOURS,28,1,0,164,D,W,1,,30,180,1107,149,0110
16BR00082,H7947,3.0,,TerminalOnly,31,1,0,156,2,W,1,,30,184,1107,165,0110
16BR00083,H7973,3.0,,2,25,1,0,135,1,W,1,,30,130,1107,105,0110
16BR00084,H7986,3.0,,.,40,1,7,163,1,W,1,,30,169,1107,169,0110
16BR00085,H7990,3.0,,RTITHUGE,38,1,0,162,1,W,1,,30,162,1107,162,0110
16BR00086,H7991,3.0,,NOT.PUSHING,40,1,0,188,1,W,1,,30,188,1107,185,0110
16BR00087,H8005,3.0,,DRY,41,1,,205,2,W,1,,30,209,1107,209,0110
16BR00088,H8036,3.0,,.,38,1,,166,2,W,1,,30,161,1107,166,0110
16BR00089,H8054,3.0,,TurnedOutNice,42,1,0,179,1,W,1,,30,184,1107,178,0110
16BR00090,H8063,3.0,,TerminalOnly,39,1,0,178,1,W,1,,30,187,1107,150,0110
16BR00091,H8083,3.0,,WARTS,32,1,0,176,2,W,1,,30,200,1107,183,0110
16BR00092,H8092,3.0,,TurnedOutNice,41,1,0,156,1,W,1,,30,150,1107,144,0110
16BR00093,H8096,3.0,,TerminalOnly,30,1,7,150,1,W,1,,30,155,1107,140,0110
16BR00094,H8097,3.0,,FEVER.INC.RR,38,1,0,176,1,W,1,,30,169,1107,172,0110
16BR00095,H8120,3.0,,TerminalOnly,12,1,0,183,2,W,1,,30,195,1107,182,0110
16BR00096,H8135,3.0,,DRY,26,1,0,202,1,W,1,,30,204,1107,189,0110
16BR00097,H8146,3.0,,.,40,1,0,174,1,W,1,,30,165,1107,166,0110
16BR00098,H8154,3.0,,TerminalOnly,35,1,0,155,1,W,1,,30,172,1107,161,0110
16BR00099,H8155,3.0,,DRY,38,1,0,164,1,W,1,,30,147,1107,155,0110
16BR00100,H8209,3.0,,TerminalOnly,43,1,,130,2,W,1,,30,134,1107,142,0110
16BR00101,H8248,3.0,,LSDBLOODY,43,1,0,169,1,W,1,,30,165,1107,168,0110
16BR00102,H8256,3.0,,RR LAME,14,1,0,177,H,W,1,,30,179,1107,174,0110
16BR00103,H8262,3.0,,TerminalOnly,13,1,7,174,1,W,1,,30,185,1107,174,0110
16BR00104,H8293,3.0,,TerminalOnly,23,1,0,158,1,W,1,,30,171,1107,161,0110
16BR00105,H8300,3.0,,LAMBS.IN.A.BA,43,1,,166,2,W,1,,30,160,1107,174,0110
16BR00106,H8302,3.0,,TerminalOnly,14,1,0,183,1,W,1,,30,184,1107,177,0110
16BR00107,H8307,3.0,,TerminalOnly,23,1,,175,2,W,1,,30,180,1107,172,0110
16BR00108,H8317,3.0,,NICE.POLYPAY,43,1,0,165,1,W,1,,30,167,1107,171,0110
16BR00109,H8328,3.0,,RSD.SL.BLOODY,39,1,,163,2,W,1,,30,169,1107,173,0110
16BR00110,H8410,3.0,,@MUDLAKE,40,1,7,162,1,W,1,,30,158,1107,166,0110
16BR00111,H8450,3.0,,SM.UDDER,41,1,0,175,1,W,1,,30,173,1107,166,0110
16BR00112,H8452,3.0,,PoorBCS,43,1,7,190,1,W,1,,30,179,1107,179,0110
16BR00113,H8468,2.0,,.,38,1,,157,2,W,1,,30,149,1107,153,0110
16BR00114,H8491,2.0,,TerminalOnly,31,1,0,152,1,W,1,,30,169,1107,155,0110
16BR00115,H8492,2.0,,RP,42,1,,157,2,W,1,,30,157,1107,164,0110
16BR00116,H8495,2.0,,NICE LAMB,39,1,7,186,2,W,1,,30,180,1107,166,0110
16BR00117,H8508,2.0,,BIG.TITS,39,1,7,174,2,W,1,,30,178,1107,177,0110
16BR00118,H8511,2.0,,NICE LAMB,41,1,0,160,2,W,1,,30,162,1107,153,0110
16BR00119,H8514,2.0,,1ST,40,1,0,130,2,W,1,,30,130,1107,134,0110
16BR00120,H8516,2.0,,SMUDDER,42,1,0,154,1,W,1,,30,150,1107,155,0110
16BR00121,H8519,2.0,,HAIRY,38,1,,149,1,W,1,,30,143,1107,151,0110
16BR00122,H8524,2.0,,.,39,1,7,151,2,W,1,,30,150,1107,135,0110
16BR00123,H8530,2.0,,2ND NICE LAMB,41,1,,135,1,W,1,,30,140,1107,143,0110
16BR00124,H8540,2.0,,.,42,1,0,154,1,W,1,,30,153,1107,151,0110
16BR00125,H8545,2.0,,.,38,1,0,166,1,W,1,,30,162,1107,167,0110
16BR00126,H8547,2.0,,.,28,1,,178,D,W,1,,30,188,1107,158,0110
16BR00127,H8549,2.0,,.,43,1,,157,1,W,1,,30,150,1107,164,0110
16BR00128,H8571,2.0,,.,41,1,0,164,2,W,1,,30,158,1107,164,0110
16BR00129,H8591,2.0,,TerminalOnly,42,1,0,165,2,W,1,,30,153,1107,163,0110
16BR00130,H8601,2.0,,NICE LAMB,39,1,0,158,1,W,1,,30,154,1107,144,0110
16BR00131,H8602,2.0,,NICE LAMB,41,1,0,163,1,W,1,,30,161,1107,157,0110
16BR00132,H8615,2.0,,TerminalOnly,21,1,7,174,2,W,1,,30,186,1107,182,0110
16BR00133,H8620,2.0,,PNEU,38,1,0,177,2,W,1,,30,182,1107,175,0110
16BR00134,H8640,2.0,,SM UDDER,43,1,,153,1,W,1,,30,147,1107,152,0110
16BR00135,H8664,2.0,,SMUDDER,39,1,,167,1,W,1,,30,168,1107,168,0110
16BR00136,H8667,2.0,,.,41,1,0,140,1,W,1,,30,145,1107,146,0110
16BR00137,H8668,2.0,,.,42,1,0,155,2,W,1,,30,151,1107,156,0110
16BR00138,H8687,2.0,,2ND,21,1,,197,D,W,1,,30,199,1107,190,0110
16BR00139,H8691,2.0,,NICE LAMB,38,1,0,164,1,W,1,,30,164,1107,161,0110
16BR00140,H8692,2.0,,.,40,1,0,165,2,W,1,,30,162,1107,162,0110
16BR00141,H8694,2.0,,SMUDDER,42,1,0,174,1,W,1,,30,169,1107,172,0110
16BR00142,H8697,2.0,,LSD.BLOODY,6,1,0,153,1,W,1,,30,168,1107,167,0110
16BR00143,H8703,2.0,,NICE LAMB,39,1,0,145,1,W,1,,30,150,1107,150,0110
16BR00144,H8709,2.0,,.,42,1,,166,1,W,1,,30,157,1107,155,0110
16BR00145,H8721,2.0,,NICE LAMB,43,1,0,161,2,W,1,,30,165,1107,171,0110
16BR00146,H8722,2.0,,TerminalOnly,35,1,7,163,1,W,1,,30,168,1107,153,0110
16BR00147,H8747,2.0,,.,41,1,,158,1,W,1,,30,158,1107,157,0110
16BR00148,H8756,2.0,,SM.BAG,38,1,7,168,2,W,1,,30,156,1107,162,0110
16BR00149,H8760,2.0,,.,43,1,0,161,1,W,1,,30,156,1107,162,0110
16BR00150,H8765,2.0,,.,6,1,,160,2,W,1,,30,173,1107,169,0110
16BR00151,H8768,2.0,,.,39,1,,160,2,W,1,,30,155,1107,154,0110
16BR00152,H8780,2.0,,.,41,1,0,141,1,W,1,,30,146,1107,142,0110
16BR00153,H8782,2.0,,TerminalOnly,22,1,0,186,D,W,1,,30,190,1107,174,0110
16BR00154,H8785,2.0,,.,40,1,0,162,1,W,1,,30,162,1107,154,0110
16BR00155,H8786,2.0,,TerminalOnly,39,1,0,128,2,W,1,,30,128,1107,143,0110
16BR00156,H8788,2.0,,.,41,1,0,131,2,W,1,,30,130,1107,133,0110
16BR00157,H8802,2.0,,IMM.NO.DATA,10,1,0,193,D,W,1,,30,189,1107,179,0110
16BR00158,H8809,2.0,,IMM.NO.DATA,42,1,0,174,D,W,1,,30,163,1107,162,0110
16BR00159,H8811,2.0,,.,40,1,,196,2,W,1,,30,183,1107,182,0110
16BR00160,H8822,2.0,,LAST2@ONCE,11,1,,157,2,W,1,,30,160,1107,152,0110
16BR00161,H8824,2.0,,.,39,1,,147,2,W,1,,30,120,1107,111,0110
16BR00162,H8828,2.0,,TerminalOnly,29,1,,157,1,W,1,,30,185,1107,165,0110
16BR00163,H8829,2.0,,TAIL.CHEWED,38,1,0,166,2,W,1,,30,168,1107,168,0110
16BR00164,H8838,1.0,,.,42,1,7,141,2,W,1,,30,135,1107,135,0110
16BR00165,H8850,1.0,,2ND,34,1,0,158,D,W,1,,30,174,1107,158,0110
16BR00166,H8858,1.0,,.,32,1,0,112,D,W,1,,30,131,1107,109,0110
16BR00167,H8860,1.0,,NICE LAMB,41,1,0,124,1,W,1,,30,118,1107,138,0110
16BR00168,H8863,1.0,,NICE LAMB,42,1,0,161,2,W,1,,30,158,1107,164,0110
16BR00169,H8866,1.0,,TerminalOnly,38,1,0,125,2,W,1,,30,121,1107,122,0110
16BR00170,H8872,1.0,,.,40,1,0,162,D,W,1,,30,157,1107,151,0110
16BR00171,H8874,1.0,,SM.UDDER,38,1,7,139,1,W,1,,30,134,1107,136,0110
16BR00172,H8876,1.0,,NICE LAMB,40,1,0,143,1,W,1,,30,142,1107,145,0110
16BR00173,H8882,1.0,,NOEXTRAMILK,31,1,,147,2,W,1,,30,169,1107,145,0110
16BR00174,H8889,1.0,,.,41,1,,142,2,W,1,,30,142,1107,138,0110
16BR00175,H8892,1.0,,.,5,1,0,154,D,W,1,,30,160,1107,150,0110
16BR00176,H8903,1.0,,.,30,1,0,133,D,W,1,,30,146,1107,131,0110
16BR00177,H8908,1.0,,.,42,1,0,145,1,W,1,,30,136,1107,146,0110
16BR00178,H8909,1.0,,TerminalOnly,29,1,0,155,D,W,1,,30,167,1107,160,0110
16BR00179,H8914,1.0,,.,43,1,0,136,2,W,1,,30,134,1107,140,0110
16BR00180,H8925,1.0,,HAIRY,38,1,0,124,2,W,1,,30,123,1107,132,0110
16BR00181,H8927,1.0,,.,40,1,0,142,2,W,1,,30,149,1107,149,0110
16BR00182,H8931,1.0,,P H,42,1,7,143,2,W,1,,30,143,1107,141,0110
16BR00183,H8933,1.0,,P H,42,1,,156,1,W,1,,30,157,1107,155,0110
16BR00184,H8935,1.0,,.,40,1,0,174,D,W,1,,30,163,1107,158,0110
16BR00185,H8939,1.0,,1ST H,41,1,,134,2,W,1,,30,140,1107,145,0110
16BR00186,H8946,1.0,,TerminalOnly,32,1,0,157,D,W,1,,30,178,1107,149,0110
16BR00187,H8953,1.0,,3RD.HAIRY,21,1,0,176,D,W,1,,30,179,1107,169,0110
16BR00188,H8955,1.0,,.,38,1,0,147,1,W,1,,30,135,1107,138,0110
16BR00189,H8958,1.0,,FLIGHTY,12,1,0,131,2,W,1,,30,136,1107,134,0110
16BR00190,H8965,1.0,,.,43,1,0,163,D,W,1,,30,158,1107,158,0110
16BR00191,H8968,1.0,,PINK,22,1,,160,D,W,1,,30,160,1107,149,0110
16BR00192,H8973,1.0,,TerminalOnly,42,1,0,152,1,W,1,,30,154,1107,153,0110
16BR00193,H8978,1.0,,.,24,1,0,166,D,W,1,,30,164,1107,153,0110
16BR00194,H8981,1.0,,RP,42,1,0,166,D,W,1,,30,156,1107,154,0110
16BR00195,H8988,1.0,,NICE LAMB,26,1,0,168,D,W,1,,30,171,1107,160,0110
16BR00196,H8989,1.0,,FRM UDDER.RSD,40,1,,171,1,W,1,,30,168,1107,178,0110
16BR00197,H8990,1.0,,ABORT.RP,39,1,,165,D,W,1,,30,165,1107,164,0110
16BR00198,H8999,1.0,,HAIRY,38,1,0,118,1,W,1,,30,113,1107,118,0110
16BR00199,H9002,1.0,,.,24,1,0,162,D,W,1,,30,162,1107,152,0110
16BR00200,H9007,1.0,,SMUDDER,41,1,0,118,2,W,1,,30,120,1107,114,0110
16BR00201,H9009,1.0,,.,42,1,0,164,2,W,1,,30,156,1107,158,0110
16BR00202,H9012,1.0,,.,40,1,0,131,1,W,1,,30,130,1107,130,0110
16BR00203,H9013,1.0,,.,13,1,0,162,D,W,1,,30,160,1107,149,0110
16BR00204,H9019,1.0,,.,28,1,0,156,D,W,1,,30,158,1107,150,0110
16BR00205,H9025,1.0,,Nice,39,1,7,149,1,W,1,,30,143,1107,140,0110
16BR00206,H9026,1.0,,TerminalOnly,38,1,7,156,1,W,1,,30,155,1107,145,0110
16BR00207,H9029,1.0,,SMUDDER,42,1,0,132,2,W,1,,30,133,1107,125,0110
16BR00208,H9042,1.0,,.,43,1,0,130,2,W,1,,30,132,1107,140,0110
16BR00209,H9047,1.0,,NOT.PUSHING,40,1,,150,D,W,1,,30,149,1107,152,0110
16BR00210,H9050,1.0,,.,27,1,,156,D,W,1,,30,157,1107,134,0110
16BR00211,H9051,1.0,,TerminalOnly,5,1,,129,1,W,1,,30,141,1107,125,0110
16BR00212,H9054,1.0,,1ST.HAIRY,43,1,0,160,D,W,1,,30,151,1107,154,0110
16BR00213,H9055,1.0,,2ND H,42,1,0,121,2,W,1,,30,118,1107,130,0110
16BR00214,H9060,1.0,,.,38,1,0,147,D,W,1,,30,143,1107,142,0110
16BR00215,H9062,1.0,,.,39,1,0,133,2,W,1,,30,133,1107,141,0110
16BR00216,H9066,1.0,,.,43,1,0,149,2,W,1,,30,145,1107,153,0110
16BR00217,H9067,1.0,,.,33,1,,153,D,W,1,,30,165,1107,154,0110
16BR00218,H9069,1.0,,.,14,1,0,149,D,W,1,,30,157,1107,149,0110
16BR00219,H9072,1.0,,DRY.RP,43,1,0,140,D,W,1,,30,142,1107,147,0110
16BR00220,H9074,1.0,,HAIRY,19,1,0,132,D,W,1,,30,136,1107,132,0110
16BR00221,H9094,1.0,,1ST P.,40,1,7,161,D,W,1,,30,158,1107,161,0110
16BR00222,H9095,1.0,,2ND.HAIRY,43,1,7,174,D,W,1,,30,171,1107,166,0110
16BR00223,H9105,1.0,,HAIRY,42,1,0,143,1,W,1,,30,147,1107,153,0110
16BR00224,H9108,1.0,,2ND,39,1,0,131,2,W,1,,30,130,1107,128,0110
16BR00225,H9117,1.0,,DYSTOCIA,42,1,0,135,1,W,1,,30,136,1107,120,0110
16BR00226,H9129,1.0,,.,25,1,0,161,D,W,1,,30,166,1107,140,0110
16BR00227,H9134,1.0,,HAIRY,43,1,,141,1,W,1,,30,140,1107,149,0110
16BR00228,H9149,1.0,,.,38,1,,175,D,W,1,,30,167,1107,164,0110
16BR00229,H9150,1.0,,.,11,1,,161,D,W,1,,30,173,1107,155,0110
16BR00230,H9158,1.0,,HAIRY,41,1,7,122,1,W,1,,30,127,1107,129,0110
16BR00231,H9167,1.0,,DRY,40,1,7,149,D,W,1,,30,153,1107,149,0110
16BR00232,H9170,1.0,,.,7,1,0,162,D,W,1,,30,157,1107,144,0110
16BR00233,H9172,1.0,,.,29,1,0,165,D,W,1,,30,176,1107,149,0110
16BR00234,H9173,1.0,,.,43,1,0,161,D,W,1,,30,156,1107,157,0110
16BR00235,H9189,1.0,,TerminalOnly,19,1,0,135,2,W,1,,30,144,1107,136,0110
16BR00236,H9190,1.0,,2@ONCE,41,1,0,129,1,W,1,,30,133,1107,134,0110
16BR00237,H9193,1.0,,SMUDDER,42,1,,136,1,W,1,,30,130,1107,130,0110
16BR00238,H9194,1.0,,TerminalOnly,10,1,0,134,1,W,1,,30,143,1107,130,0110
16BR00239,H9195,1.0,,TerminalOnly,24,1,0,140,2,W,1,,30,143,1107,136,0110
16BR00240,H9199,1.0,,.,7,1,0,164,D,W,1,,30,164,1107,158,0110
16BR00241,H9200,1.0,,1ST,40,1,0,135,1,W,1,,30,135,1107,135,0110
16BR00242,H9211,1.0,,BIG.TEATS,40,1,0,154,2,W,1,,30,163,1107,163,0110
16BR00243,H9214,1.0,,1ST,6,1,0,138,D,W,1,,30,147,1107,128,0110
16BR00244,H9216,1.0,,3RD,23,1,0,151,D,W,1,,30,158,1107,146,0110
16BR00245,H9221,1.0,,PINKISH,42,1,0,158,D,W,1,,30,160,1107,133,0110
16BR00246,H9225,1.0,,.,30,1,0,156,D,W,1,,30,177,1107,124,0110
16BR00247,H9229,1.0,,.,43,1,,182,D,W,1,,30,183,1107,180,0110
16BR00248,H9230,1.0,,DRY.RP,43,1,,191,D,W,1,,30,191,1107,195,0110
16BR00249,H9231,1.0,,.,39,1,0,174,2,W,1,,30,174,1107,174,0110
16BR00250,H9232,1.0,,PNEU.RESP,41,1,0,139,1,W,1,,30,141,1107,136,0110
16BR00251,H9235,1.0,,.,38,1,0,153,D,W,1,,30,158,1107,151,0110
16BR00252,H9237,1.0,,1ST,42,1,0,143,2,W,1,,30,141,1107,135,0110
16BR00253,H9240,1.0,,4TH,38,1,0,174,D,W,1,,30,167,1107,163,0110
16BR00254,H9242,1.0,,1ST,43,1,7,160,D,W,1,,30,158,1107,155,0110
16BR00255,H9243,1.0,,2ND,39,1,7,127,2,W,1,,30,118,1107,128,0110
16BR00256,H9251,1.0,,.,41,1,0,134,2,W,1,,30,134,1107,138,0110
16BR00257,H9270,1.0,,.,40,1,0,129,2,W,1,,30,134,1107,141,0110
16BR00258,K5090,5.0,,Siddoway,36,1,,,,W,1,,06,165,1107,172,0110
16BR00259,K5091,5.0,,Siddoway,37,1,,,,W,1,,06,201,1107,215,0110
16BR00260,K5092,5.0,,Siddoway,37,1,,,,W,1,,06,207,1107,219,0110
16BR00261,K5093,5.0,,Siddoway,36,1,,,,W,1,,06,208,1107,219,0110
16BR00262,K5094,5.0,,Siddoway,37,1,,,,W,1,,06,194,1107,196,0110
16BR00263,K5095,5.0,,Siddoway,37,1,,,,W,1,,06,169,1107,174,0110
16BR00264,K5096,5.0,,Siddoway,36,1,,,,W,1,,06,202,1107,201,0110
16BR00265,K5097,5.0,,Siddoway,36,1,,,,W,1,,06,220,1107,223,0110
16BR00266,K5098,5.0,,Siddoway,37,1,,,,W,1,,06,217,1107,219,0110
16BR00267,K5099,5.0,,Siddoway,36,1,,,,W,1,,06,223,1107,223,0110
16BR00268,K5100,5.0,,Siddoway,37,1,,,,W,1,,06,204,1107,213,0110
16BR00269,K5101,5.0,,Siddoway,37,1,,,,W,1,,06,207,1107,221,0110
16BR00270,K5102,5.0,,Siddoway,36,1,,,,W,1,,06,220,1107,232,0110
16BR00271,K5103,5.0,,Siddoway,37,1,,,,W,1,,06,152,1107,157,0110
16BR00272,K5104,5.0,,Siddoway,37,1,,,,W,1,,06,174,1107,179,0110
16BR00273,K5105,5.0,,Siddoway,36,1,,,,W,1,,06,251,1107,255,0110
16BR00274,K5106,5.0,,Siddoway,36,1,,,,W,1,,06,220,1107,238,0110
16BR00275,K5107,5.0,,Siddoway,36,1,,,,W,1,,06,213,1107,212,0110
16BR00276,K5108,5.0,,Siddoway,36,1,,,,W,1,,06,211,1107,216,0110
16BR00277,K5109,5.0,,Siddoway,37,1,,,,W,1,,06,220,1107,228,0110
16BR00278,K5110,5.0,,Siddoway,37,1,,,,W,1,,06,191,1107,169,0110
16BR00279,K5111,5.0,,Siddoway,36,1,,,,W,1,,06,208,1107,210,0110
16BR00280,K5112,5.0,,Siddoway,37,1,,,,W,1,,06,187,1107,199,0110
16BR00281,K5113,5.0,,Siddoway,37,1,,,,W,1,,06,202,1107,213,0110
16BR00282,K5114,5.0,,Siddoway,36,1,,,,W,1,,06,190,1107,184,0110
16BR00283,K5115,5.0,,Siddoway,36,1,,,,W,1,,06,184,1107,189,0110
16BR00284,K5116,5.0,,Siddoway,37,1,,,,W,1,,06,210,1107,215,0110
16BR00285,K5117,5.0,,Siddoway,36,1,,,,W,1,03,06,221,1107,,
16BR00286,K5118,5.0,,Siddoway,37,1,,,,W,1,,06,189,1107,201,0110
16BR00287,K5119,5.0,,Siddoway,37,1,,,,W,1,,06,213,1107,226,0110
16BR00288,K5120,5.0,,Siddoway,36,1,,,,W,1,,06,186,1107,180,0110
16BR00289,K5121,5.0,,Siddoway,37,1,,,,W,1,,06,217,1107,223,0110
16BR00290,K5122,5.0,,Siddoway,37,1,,,,W,1,,06,207,1107,212,0110
