UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
13BR00115,H6390,3.0,,3T,16,1,0,150,1,W,1,,30,163,1115,145,0102
13BR00116,H6419,3.0,,CHUNKS.L.SIDE,16,1,0,180,1,W,1,,30,170,1115,151,0102
13BR00117,H6432,3.0,,.,13,1,0,149,2,W,1,,30,142,1115,126,0102
13BR00118,H6438,3.0,,3T,42,1,0,186,2,W,1,,30,190,1115,173,0102
13BR00119,H6459,3.0,,SLS.MORE,42,1,0,175,1,W,1,,30,177,1115,159,0102
13BR00120,H6477,3.0,,.,16,1,0,181,1,W,1,,30,177,1115,164,0102
13BR00121,H6480,3.0,,.,40,1,0,164,1,W,1,,30,157,1115,149,0102
13BR00122,H6510,3.0,,NICE LAMB,43,1,0,165,1,W,1,,30,160,1115,153,0102
13BR00123,H6526,3.0,,.,15,1,0,154,1,W,1,,30,167,1115,157,0102
13BR00124,H6539,2.0,,.,13,1,0,156,1,W,1,,30,151,1115,145,0102
13BR00125,H6548,2.0,,.,10,1,0,173,1,W,1,,30,177,1115,168,0102
13BR00126,H6575,2.0,,Bret Grp 3,BRT,5,0,183,D,W,3,,30,188,1127,0,
13BR00127,H6597,2.0,,SRS.MORE,40,1,0,150,1,W,1,,30,146,1115,139,0102
13BR00128,H6601,2.0,,4TEATS,14,1,0,172,1,W,1,,30,168,1115,163,0102
13BR00129,H6621,2.0,,NOSCOREKICKDO,16,1,0,149,D,W,1,,30,146,1115,134,0102
13BR00130,H6632,2.0,,LAMB REYEULCE,42,1,0,137,2,W,1,,30,145,1115,138,0102
13BR00131,H6634,2.0,,.,41,1,0,127,2,W,1,,30,121,1115,122,0102
13BR00132,H6644,2.0,,SCOURS,40,1,0,135,2,W,1,,30,137,1115,131,0102
13BR00133,H6653,2.0,,4TEATS,15,1,0,196,2,W,1,,30,196,1115,185,0102
13BR00134,H6671,2.0,,.,12,1,0,156,2,W,1,,30,169,1115,154,0102
13BR00135,H6672,2.0,,PINK,40,1,0,160,1,W,1,,30,168,1115,153,0102
13BR00136,H6680,2.0,,In 10-25-13,43,1,0,176,2,W,1,,30,164,1115,157,0102
13BR00137,H6685,2.0,,.,42,1,0,136,2,W,1,,30,148,1115,136,0102
13BR00138,H6727,2.0,,3RD.PINK,43,1,0,181,D,W,1,,30,171,1115,161,0102
13BR00139,H6729,2.0,,PINK,40,1,0,136,1,W,1,,30,133,1115,136,0102
13BR00140,H6739,2.0,,PINK,42,1,0,148,2,W,1,,30,153,1115,147,0102
13BR00141,H6747,2.0,,BRITCHY,43,1,0,142,2,0,1,93,30,0,,0,
13BR00142,H6751,2.0,,PINK,40,1,0,135,1,W,1,,30,132,1115,131,0102
13BR00143,H6755,2.0,,SLS.MORE,12,1,0,131,2,W,1,,30,133,1115,122,0102
13BR00144,H6772,2.0,,PINK,42,1,0,149,1,W,1,,30,155,1115,141,0102
13BR00145,H6807,2.0,,E.L.EYE.BRITC,41,1,0,162,2,W,1,,30,157,1115,147,0102
13BR00146,H6819,2.0,,3T,12,1,0,170,2,W,1,,30,176,1115,156,0102
13BR00147,H6830,2.0,,SCOURS,12,1,0,161,2,W,1,,30,166,1115,160,0102
13BR00148,H6832,2.0,,4TEATS  SCOUR,12,1,0,179,1,W,1,,30,175,1115,158,0102
13BR00149,H6845,2.0,,4T.PINK,41,1,0,169,1,W,1,,30,161,1115,155,0102
13BR00150,H6848,2.0,,PINK,41,1,0,156,1,W,1,,30,157,1115,149,0102
13BR00151,H6850,2.0,,.,41,1,0,132,2,W,1,,30,125,1115,124,0102
13BR00152,H6859,2.0,,.,12,1,0,168,1,W,1,,30,177,1115,162,0102
13BR00153,H6884,2.0,,4TEATS,42,1,0,146,2,W,1,,30,155,1115,148,0102
13BR00154,H6885,2.0,,.,40,1,0,144,2,W,1,,30,138,1115,139,0102
13BR00155,H6886,2.0,,SNOT NOSE,13,1,0,175,2,W,1,,30,171,1115,159,0102
13BR00156,H6900,2.0,,.,42,1,0,164,2,W,1,,30,170,1115,148,0102
13BR00157,H6916,2.0,,.,42,1,0,163,2,W,1,,30,149,1115,142,0102
13BR00158,H6917,2.0,,4TEATS,40,1,0,145,1,W,1,,30,142,1115,135,0102
13BR00159,H6921,2.0,,.,40,1,0,144,1,W,1,,30,138,1115,135,0102
13BR00160,H6925,2.0,,.,41,1,0,148,1,W,1,,30,138,1115,137,0102
13BR00161,H6951,2.0,,SNOTTY.NOSE,12,1,0,161,1,W,1,,30,171,1115,151,0102
13BR00162,H6960,2.0,,.,12,1,0,122,2,0,1,97,30,0,,0,
13BR00163,H6977,2.0,,SL.PINK,43,1,0,140,2,W,1,,30,136,1115,137,0102
13BR00164,H6991,2.0,,CHECK PARENTS,15,1,0,155,2,W,1,,30,158,1115,142,0102
13BR00165,H7006,2.0,,4TEATS,40,1,0,156,2,W,1,,30,161,1115,159,0102
13BR00166,H7023,2.0,,3T,40,1,0,148,1,W,1,,30,146,1115,141,0102
13BR00167,H7033,2.0,,3TBLKLEYECORN,41,1,0,147,2,W,1,,30,147,1115,149,0102
13BR00168,H7081,2.0,,CHUNKYMILK?,15,1,0,138,1,W,1,,30,137,1115,133,0102
13BR00169,H7082,2.0,,LAMBLAMERH,41,1,0,200,1,W,1,,30,198,1115,185,0102
13BR00170,H7097,2.0,,4TEATS,42,1,0,154,2,W,1,,30,153,1115,140,0102
13BR00171,H7103,2.0,,3T.NICE,14,1,0,189,2,W,1,,30,171,1115,176,0102
13BR00172,H7121,2.0,,SCOURS,42,1,0,149,2,W,1,,30,154,1115,149,0102
13BR00173,H7124,2.0,,.,42,1,0,151,2,W,1,,30,157,1115,145,0102
13BR00174,H7133,2.0,,.,43,1,0,147,2,W,1,,30,147,1115,142,0102
13BR00175,H7143,2.0,,4T.PINK.FUZZY,42,1,0,165,1,W,1,,30,173,1115,159,0102
13BR00176,H7162,2.0,,SCOURS,13,1,0,145,2,W,1,,30,132,1115,133,0102
13BR00177,H7167,2.0,,1ST.3TE2EVETF,42,1,0,164,1,W,1,,30,164,1115,157,0102
13BR00178,H7168,2.0,,2ND,41,1,0,188,1,W,1,,30,185,1115,169,0102
13BR00179,H7175,2.0,,HAIRY,40,1,0,149,2,W,1,,30,144,1115,135,0102
13BR00180,H7179,2.0,,PROCESSED.4.1,43,1,0,134,1,W,1,,30,130,1115,127,0102
13BR00181,H7182,2.0,,Thin Pen 2013,13,1,0,147,2,W,1,,30,145,1115,0,
13BR00182,H7186,2.0,,1ST.4T.SCOURS,40,1,0,163,1,W,1,,30,163,1115,157,0102
13BR00183,H7207,2.0,,SCOURS,11,1,0,128,2,W,1,,30,143,1115,127,0102
13BR00184,H7216,2.0,,HAIRY,41,1,0,162,2,W,1,,30,157,1115,154,0102
13BR00185,H7233,2.0,,4TEATS,11,1,0,130,2,W,1,,30,145,1115,133,0102
13BR00186,H7237,2.0,,.,11,1,0,157,2,W,1,,30,159,1115,146,0102
13BR00187,H7245,2.0,,GRAFTSLSMORE,42,1,0,145,1,W,1,,30,148,1115,141,0102
13BR00188,H7253,2.0,,.,40,1,0,149,2,W,1,,30,154,1115,141,0102
13BR00189,H7270,2.0,,.,43,1,0,180,D,W,1,,30,174,1115,152,0102
13BR00190,H7315,2.0,,BROWNEAR,43,1,0,161,1,W,1,,30,164,1115,155,0102
13BR00191,H7339,2.0,,BRITCHY,43,1,0,167,2,W,1,,30,161,1115,155,0102
13BR00192,H7377,2.0,,HAIRY,41,1,0,162,2,W,1,,30,153,1115,151,0102
13BR00193,H7379,2.0,,In 10-25-13,43,1,0,160,2,W,1,,30,151,1115,145,0102
13BR00194,H7387,2.0,,.,12,1,0,133,1,W,1,,30,141,1115,133,0102
13BR00195,H7405,2.0,,SCOURS,10,1,0,152,1,W,1,,30,163,1115,143,0102
13BR00196,H7418,1.0,,4TEATS,11,1,0,130,2,W,1,,30,137,1115,125,0102
13BR00197,H7423,1.0,,.,14,1,0,142,1,W,1,,30,128,1115,131,0102
13BR00198,H7426,1.0,,.,16,1,7,138,1,W,1,,30,140,1115,128,0102
13BR00199,H7436,1.0,,4TEATS,16,1,0,121,1,W,1,,30,136,1115,120,0102
13BR00200,H7439,1.0,,2ND,14,1,0,149,2,W,1,,30,144,1115,140,0102
13BR00201,H7450,1.0,,NOT.OPEN!,11,1,7,134,2,W,1,,30,153,1115,134,0102
13BR00202,H7467,1.0,,SCOURS,10,1,0,150,1,W,1,,30,161,1115,137,0102
13BR00203,H7473,1.0,,SCOURS,14,1,0,147,2,W,1,,30,130,1115,138,0102
13BR00204,H7476,1.0,,2ND.BRITCHY,10,1,0,140,2,W,1,,30,156,1115,133,0102
13BR00205,H7494,1.0,,4TEATS SCOURS,10,1,7,126,2,W,1,,30,130,1115,116,0102
13BR00206,H7496,1.0,,SCOURS,10,1,7,133,2,W,1,,30,148,1115,133,0102
13BR00207,H7497,1.0,,DRY,16,1,7,189,D,W,1,,30,182,1115,166,0102
13BR00208,H7498,1.0,,.,12,1,0,123,H,W,1,,30,126,1115,112,0102
13BR00209,H7500,1.0,,SNOTNOSENEEDT,10,1,7,150,2,W,1,,30,164,1115,146,0102
13BR00210,H7506,1.0,,SRS.SL.MORE,14,1,7,156,2,W,1,,30,147,1115,148,0102
13BR00211,H7516,1.0,,.,14,1,0,124,1,W,1,,30,120,1115,117,0102
13BR00212,H7517,1.0,,SCOURS,10,1,0,137,1,W,1,,30,142,1115,122,0102
13BR00213,H7522,1.0,,SCOURS,10,1,0,131,1,W,1,,30,138,1115,125,0102
13BR00214,H7526,1.0,,4T.SCOURS,12,1,0,124,2,W,1,,30,141,1115,130,0102
13BR00215,H7527,1.0,,3T,11,1,0,136,1,W,1,,30,147,1115,130,0102
13BR00216,H7529,1.0,,LAMB SCOURS,16,1,0,122,2,W,1,,30,122,1115,115,0102
13BR00217,H7531,1.0,,In 10-25-13,14,1,7,144,2,W,1,,30,131,1115,127,0102
13BR00218,H7542,1.0,,SCOURS,12,1,0,118,2,W,1,,30,137,1115,115,0102
13BR00219,H7553,1.0,,SCOURS,10,1,0,142,2,W,1,,30,160,1115,138,0102
13BR00220,H7555,1.0,,.,13,1,0,137,2,W,1,,30,117,1115,117,0102
13BR00221,H7556,1.0,,DRY,16,1,0,165,D,W,1,,30,170,1115,151,0102
13BR00222,H7566,1.0,,SCOURS,14,1,0,128,1,W,1,,30,121,1115,126,0102
13BR00223,H7571,1.0,,Nice Polypay,14,1,0,167,1,W,1,,30,154,1115,148,0102
13BR00224,H7576,1.0,,3RD 4,10,1,0,122,1,W,1,,30,142,1115,124,0102
13BR00225,H7577,1.0,,.,10,1,0,110,1,W,1,,30,122,1115,105,0102
13BR00226,H7582,1.0,,.,10,1,7,121,1,W,1,,30,130,1115,116,0102
13BR00227,H7583,1.0,,4TEATS,10,1,7,162,D,W,1,,30,172,1115,151,0102
13BR00228,H7592,1.0,,.,14,1,7,145,2,W,1,,30,122,1115,122,0102
13BR00229,H7601,1.0,,Nice Polypay,10,1,0,139,1,W,1,,30,157,1115,136,0102
13BR00230,H7603,1.0,,.,16,1,0,142,1,W,1,,30,143,1115,128,0102
13BR00231,H7612,1.0,,SCOURS,10,1,0,143,1,W,1,,30,150,1115,136,0102
13BR00232,H7614,1.0,,.,14,1,0,143,1,W,1,,30,136,1115,131,0102
13BR00233,H7621,1.0,,.,12,1,0,126,1,W,1,,30,124,1115,115,0102
13BR00234,H7623,1.0,,SM.UDDER,11,1,0,160,1,W,1,,30,171,1115,147,0102
13BR00235,H7632,1.0,,Wnwt Missed,16,1,0,119,2,W,1,,30,136,1115,121,0102
13BR00236,H7669,1.0,,3T.NICE SCOUR,13,1,0,133,1,W,1,,30,122,1115,124,0102
13BR00237,H7735,1.0,,SM.UDDER,11,1,0,145,2,W,1,,30,158,1115,139,0102
13BR00238,H7747,1.0,,SCOURS,12,1,0,156,1,W,1,,30,160,1115,147,0102
13BR00239,H7767,1.0,,LSDBLOODYOKNO,12,1,0,122,1,W,1,,30,133,1115,120,0102
13BR00240,H7774,1.0,,TAIL.CHEWER,11,1,7,148,1,W,1,,30,165,1115,140,0102
13BR00241,H7779,1.0,,Thin Pen 2013,12,1,0,133,2,W,1,,30,134,1115,0,
13BR00242,H7782,1.0,,RCORNEALULCER,13,1,7,152,1,W,1,,30,138,1115,137,0102
13BR00243,H7791,1.0,,Nice Polypay,14,1,0,142,1,W,1,,30,130,1115,127,0102
13BR00244,H7828,1.0,,SCOURS,12,1,0,135,2,W,1,,30,135,1115,128,0102
13BR00245,H7848,1.0,,SNOT NOSE,12,1,0,130,2,W,1,,30,140,1115,125,0102
13BR00246,H7850,1.0,,VERY SM.UDDER,12,1,0,140,1,W,1,,30,151,1115,136,0102
13BR00247,H7862,1.0,,.,13,1,0,160,D,W,1,,30,148,1115,146,0102
13BR00248,H7865,1.0,,.,11,1,7,145,2,W,1,,30,156,1115,138,0102
13BR00249,H7866,1.0,,.,12,1,7,152,1,W,1,,30,158,1115,146,0102
13BR00250,H7867,1.0,,4TEATS,12,1,7,125,2,W,1,,30,131,1115,125,0102
13BR00251,H7876,1.0,,NICEPOLY.SCOU,14,1,0,145,2,W,1,,30,137,1115,134,0102
13BR00252,H7877,1.0,,SM.UDDER,14,1,0,133,1,W,1,,30,116,1115,119,0102
13BR00253,H7880,1.0,,DUMB.LAMB.SHI,13,1,0,177,D,W,3,,30,169,1115,158,0102
13BR00254,H7892,1.0,,4TEATS,15,1,0,124,1,W,1,,30,142,1115,124,0102
13BR00255,H7935,1.0,,4TEATS.SCOURS,15,1,0,127,2,W,1,,30,137,1115,119,0102
13BR00256,K3639,7.0,6T,,27,2,0,183,3,W,1,,06,190,1119,153,0103
13BR00257,K3690,7.0,6T,TALL!,28,2,0,201,2,W,1,,06,227,1119,191,0103
13BR00258,K3725,7.0,6T,NICE UDDER,29,2,0,179,3,W,1,,06,183,1119,167,0103
13BR00259,K3883,6.0,6M,NICE LAMB,27,2,0,194,3,W,1,,06,197,1119,168,0103
13BR00260,K3933,6.0,6T,LAMBCNTRD TEN,29,2,0,216,3,W,1,,06,215,1119,195,0103
13BR00261,K3936,6.0,6M,THICK.COLOSTR,27,2,0,222,D,W,1,,06,219,1119,180,0103
13BR00262,K3937,6.0,6T,Saved; nice K,29,2,0,214,3,W,3,,06,214,1119,189,0103
13BR00263,K3939,6.0,6M,In w/ Bgrp 1,V,5,0,224,H,W,1,,06,0,,0,
13BR00264,K3956,6.0,6M,Thin Pen 2013,27,2,0,175,3,W,1,,06,179,1119,0,
13BR00265,K3976,6.0,6M,.,2,1,0,175,1,0,1,93,06,0,,0,
13BR00266,K3991,6.0,6M,LAME,7,1,0,205,H,W,1,,06,193,1115,178,0102
13BR00267,K4029,6.0,6T,.,29,2,0,152,3,W,1,,06,150,1119,138,0103
13BR00268,K4036,6.0,6T,ENTROPION,29,2,0,161,3,W,1,,06,159,1119,144,0103
13BR00269,K4170,5.0,6M,SNOT NOSE,29,2,,200,3,W,1,,06,199,1119,182,0103
13BR00270,K4191,5.0,6M,THIN,29,2,,179,1,W,1,,06,178,1119,165,0103
13BR00271,K4196,5.0,6T,SNOT NOSE,28,2,,179,2,W,1,,06,188,1119,166,0103
13BR00272,K4336,5.0,6T,4T HAIRY,29,2,,190,1,W,1,,06,196,1119,174,0103
13BR00273,K4357,5.0,6M,L.UDDER MAST?,29,2,,213,1,W,1,,06,224,1119,198,0103
13BR00274,K4361,5.0,6T,ENTROPION,29,2,,196,3,W,1,,06,206,1119,182,0103
13BR00275,K4388,5.0,6T,SRS.MORE,29,2,,168,2,W,1,,06,181,1119,158,0103
13BR00276,K4390,5.0,6M,.,28,2,,190,3,W,1,,06,190,1119,168,0103
13BR00277,K4422,4.0,,NICE.LOOKING,29,2,,223,3,W,1,,06,220,1119,190,0103
13BR00278,K4439,4.0,,BLSPOTLFHOOF,8,1,,176,1,W,1,,06,165,1115,167,0102
13BR00279,K4450,4.0,,,28,2,,186,2,W,1,,06,193,1119,170,0103
13BR00280,K4457,4.0,,,29,2,,167,1,W,1,,06,179,1119,169,0103
13BR00281,K4475,4.0,,,9,1,,222,1,W,1,,06,224,1115,210,0102
13BR00282,K4498,4.0,,In w/ Bgrp 1,V,5,,193,3,W,1,,06,0,,0,
13BR00283,K4505,4.0,,,28,2,,193,1,W,1,,06,197,1119,173,0103
13BR00284,K4510,4.0,,SRS.MORE,28,2,,253,1,W,1,,06,265,1119,234,0103
13BR00285,K4552,4.0,,LAMB UMBI INF,2,1,,204,1,W,1,,06,197,1115,191,0102
13BR00286,K4578,4.0,,.,28,2,,191,3,W,1,,06,197,1119,167,0103
13BR00287,K4591,4.0,,,29,2,,193,3,W,1,,06,204,1119,183,0103
13BR00288,K4601,4.0,,,27,2,,178,1,W,1,,06,187,1119,155,0103
13BR00289,K4602,4.0,,,29,2,,207,3,W,1,,06,214,1119,189,0103
13BR00290,K4628,3.0,,CHEWED TAIL,27,2,0,219,3,W,1,,06,231,1119,202,0103
