UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WTOCT,DAYOCT,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
18BR00278,H9851,1.0,,3RD,11,1,0,153,D,139,1010,W,1,,30,146,1106,174,0117
18BR00279,H9852,1.0,,.,12,1,0,144,2,138,1010,W,1,,30,144,1106,173,0117
18BR00280,H9853,1.0,,.,13,1,0,150,1,128,1010,W,1,,30,127,1106,145,0117
18BR00281,H9855,1.0,,.,37,1,0,128,1,123,1009,W,1,,30,124,1106,145,0117
18BR00282,H9865,1.0,,.,37,1,,147,1,128,1010,W,1,,30,135,1106,166,0117
18BR00283,H9868,1.0,,.,14,1,0,138,1,125,1010,W,1,,30,136,1106,160,0117
18BR00284,H9878,1.0,,.,35,1,7,161,D,151,1009,W,1,,30,153,1106,174,0117
18BR00285,H9882,1.0,,.,38,1,0,132,2,117,1010,W,1,,30,123,1106,147,0117
18BR00286,H9883,1.0,,.,36,1,7,171,1,153,1010,W,1,,30,161,1106,191,0117
18BR00287,H9884,1.0,,.,5,1,,169,D,168,1010,W,1,,30,169,1106,199,0117
18BR00288,H9886,1.0,,.,6,1,0,149,2,144,1009,W,1,,30,146,1106,163,0117
18BR00289,H9889,1.0,,.,7,1,7,160,1,151,1009,W,1,,30,158,1106,180,0117
18BR00290,H9891,1.0,,.,34,1,0,129,1,122,1010,W,1,,30,131,1106,150,0117
18BR00291,H9893,1.0,,.,32,1,0,167,D,208,1010,W,1,,30,168,1106,163,0115
18BR00292,H9896,1.0,,.,36,1,0,164,1,154,1010,W,1,,30,160,1106,177,0115
18BR00293,H9899,1.0,,.,33,1,7,155,D,150,1010,W,1,,30,166,1106,186,0117
18BR00294,H9900,1.0,,BLOODRGTSIDE,33,1,7,128,1,122,1010,W,1,,30,131,1106,153,0117
18BR00295,H9903,1.0,,.,8,1,0,125,D,113,1009,W,1,,30,113,1106,145,0117
18BR00296,H9906,1.0,,.,9,1,,139,2,129,1009,W,1,,30,129,1106,160,0117
18BR00297,H9910,1.0,,.,10,1,0,133,2,127,1009,W,1,,30,129,1106,153,0117
18BR00298,H9916,1.0,,.,37,1,0,171,1,158,1009,W,1,,30,157,1106,186,0117
18BR00299,H9920,1.0,,.,11,1,0,145,D,141,1009,W,6,01,30,142,1106,,
18BR00300,H9923,1.0,,.,34,1,7,171,D,160,1010,W,1,,30,175,1106,188,0117
18BR00301,H9925,1.0,,.,12,1,,139,1,129,1010,W,1,,30,142,1106,168,0117
18BR00302,H9926,1.0,,NO BIOTIC SHO,13,1,0,156,1,149,1010,W,1,,30,149,1106,183,0117
18BR00303,H9928,1.0,,SM.BAG,14,1,0,141,1,136,1010,W,1,,30,138,1106,164,0117
18BR00304,H9935,1.0,,.,31,1,0,130,1,121,1009,W,1,,30,135,1106,168,0117
18BR00305,H9944,1.0,,DRY,14,1,0,155,D,153,1009,W,1,,30,158,1106,179,0117
18BR00306,H9953,1.0,,.,36,1,0,165,D,160,1009,W,1,,30,167,1106,187,0117
18BR00307,H9961,1.0,,.,32,1,,152,D,143,1010,W,1,,30,143,1106,166,0117
18BR00308,H9964,1.0,,.,35,1,0,147,D,142,1009,W,1,,30,150,1106,169,0117
18BR00309,K5131,1.0,,.,16,1,,166,H,157,1009,W,1,,06,183,1121,190,0117
18BR00310,K5132,1.0,,.,16,1,,151,H,150,1010,W,1,,06,169,1121,164,0117
18BR00311,K5133,1.0,,.,16,1,,152,H,143,1010,W,1,,06,160,1121,173,0117
18BR00312,K5136,1.0,,OKFORONE,1,1,,171,H,157,1009,W,1,,06,158,1106,178,0115
18BR00313,K5137,1.0,,.,16,1,,130,H,122,1010,W,1,,06,145,1121,146,0117
18BR00314,K5139,1.0,,.,16,1,,150,H,140,1010,W,1,,06,174,1121,177,0117
18BR00315,K5141,1.0,,HAIRY.Scours,16,1,,173,D,166,1009,W,1,,06,166,1121,167,0117
18BR00316,K5142,1.0,,.,16,1,,178,H,173,1009,W,1,,06,198,1121,200,0117
18BR00317,K5143,1.0,,HAIRY,16,1,,179,D,158,1017,W,1,,06,185,1121,197,0117
18BR00318,K5150,1.0,,DownTx,16,1,,144,H,134,1010,W,1,,06,161,1121,154,0117
18BR00319,K5154,1.0,,.,16,1,,146,H,140,1009,W,1,,06,160,1121,162,0115
18BR00320,K5169,1.0,,FxRF,2,1,,179,D,171,1009,W,1,,06,180,1106,201,0117
18BR00321,K5170,1.0,,.,16,1,,156,H,147,1009,W,1,,06,167,1121,200,0115
18BR00322,K5171,1.0,,.,1,1,,143,H,136,1009,W,1,,06,145,1106,156,0115
18BR00323,K5173,1.0,,.,16,1,,180,H,171,1010,W,1,,06,186,1121,187,0117
18BR00324,K5177,1.0,,OKFORONE,16,1,,187,H,179,1009,W,1,,06,196,1121,196,0117
18BR00325,K5181,1.0,,THICKOKFORONE,2,1,,163,H,,,0,7,97,06,,,,
18BR00326,K5182,1.0,,.,16,1,,136,H,125,1009,W,1,,06,151,1121,172,0117
18BR00327,K5186,1.0,,.,16,1,,160,H,,,0,7,97,06,,,,
18BR00328,L0558,6.0,,.,12,1,0,188,H,171,1009,W,1,,PC,190,1106,209,0117
18BR00329,L0602,6.0,,.,13,1,0,209,H,194,1009,W,1,,PC,204,1106,229,0117
18BR00330,L0630,6.0,,.,5,1,0,220,H,195,1009,W,1,,PC,224,1106,243,0117
18BR00331,L0715,6.0,,.,7,1,0,166,H,145,1010,W,1,,PC,164,1106,185,0117
18BR00332,L0719,6.0,,.,6,1,0,185,H,166,1009,W,1,,PC,179,1106,201,0117
18BR00333,L0920,6.0,,70BR/GR,8,1,0,208,D,205,1009,W,1,,PC,210,1106,229,0117
18BR00334,L0937,6.0,,.,10,1,0,198,H,182,1009,W,1,,PC,201,1106,224,0117
18BR00335,L1001,5.0,,.,11,1,,206,H,187,1009,W,1,,PC,199,1106,229,0117
18BR00336,L1006,5.0,,DRY,9,1,0,215,D,197,1009,W,1,,PC,200,1106,206,0117
18BR00337,L1191,5.0,,LameRR.SmallE,14,1,0,202,D,196,1009,W,1,,PC,206,1106,202,0117
18BR00338,L1225,5.0,,.,6,1,0,200,H,190,1009,W,1,,PC,196,1106,,
18BR00339,L1309,5.0,,.,12,1,0,246,H,227,1009,W,6,54,PC,238,1106,,
18BR00340,L1397,5.0,,.,7,1,0,191,H,178,1009,W,1,,PC,189,1106,222,0117
18BR00341,L1464,5.0,,.,10,1,0,222,H,212,1009,W,1,,PC,218,1106,232,0117
18BR00342,L1517,4.0,,MYO AA,7,1,0,208,D,201,1009,W,1,,PC,212,1106,224,0117
18BR00343,L1520,4.0,,.,6,1,0,204,H,190,1009,W,1,,PC,208,1106,243,0117
18BR00344,L1521,4.0,,CHUNKS,11,1,0,233,H,196,1010,W,1,,PC,217,1106,240,0117
18BR00345,L1524,4.0,,.,14,1,,187,H,176,1009,W,1,,PC,185,1106,206,0117
18BR00346,L1528,4.0,,.,12,1,0,173,H,158,1010,W,1,,PC,179,1106,210,0117
18BR00347,L1532,4.0,,.,9,1,,188,H,171,1009,W,1,,PC,177,1106,210,0117
18BR00348,L1542,4.0,,.,13,1,,184,H,175,1009,W,1,,PC,182,1106,224,0115
18BR00349,L1544,4.0,,STRESSED,9,1,0,231,D,226,1010,W,1,,PC,229,1106,242,0117
18BR00350,L1546,4.0,,.,11,1,0,209,H,200,1010,W,1,,PC,204,1106,217,0117
18BR00351,L1562,4.0,,.,13,1,0,209,H,206,1010,W,1,,PC,207,1106,231,0117
18BR00352,L1573,4.0,,.,8,1,,193,H,179,1010,W,1,,PC,184,1106,209,0117
18BR00353,L1578,4.0,,.,8,1,0,206,H,189,1010,W,1,,PC,200,1106,227,0117
18BR00354,L1588,4.0,,.,5,1,0,178,H,166,1009,W,1,,PC,177,1106,195,0117
18BR00355,L1599,4.0,,MYO AA,14,1,,229,D,215,1010,W,1,,PC,229,1106,242,0117
18BR00356,L1604,4.0,,.,10,1,0,185,H,172,1009,W,1,,PC,187,1106,220,0117
18BR00357,L1640,3.0,,.,9,1,0,174,H,163,1010,W,1,,PC,169,1106,187,0117
18BR00358,L1642,3.0,,.,11,1,0,199,H,183,1009,W,1,,PC,189,1106,222,0117
18BR00359,L1645,3.0,,.,14,1,0,176,H,161,1009,W,1,,PC,167,1106,204,0117
18BR00360,L1657,3.0,,50DKBRN,7,1,0,261,D,246,1010,W,1,,PC,260,1106,264,0115
18BR00361,L1662,3.0,,.,7,1,,190,H,185,1009,W,1,,PC,198,1106,222,0117
18BR00362,L1666,3.0,,.,5,1,0,188,H,168,1009,W,1,,PC,184,1106,226,0117
18BR00363,L1670,3.0,,RP,6,1,0,250,D,239,1010,W,1,,PC,243,1106,271,0117
18BR00364,L1686,3.0,,.,13,1,0,195,H,177,1009,W,1,,PC,182,1106,207,0117
18BR00365,L1692,3.0,,.,8,1,,217,H,218,1010,W,1,,PC,212,1106,234,0117
18BR00366,L1697,3.0,,.,13,1,0,208,H,194,1009,W,6,03,PC,209,1106,,
18BR00367,L1707,3.0,,.,11,1,,208,H,194,1010,W,1,,PC,211,1106,218,0117
18BR00368,L1711,3.0,,.,12,1,0,188,H,180,1009,W,1,,PC,193,1106,216,0117
18BR00369,L1717,3.0,,.,10,1,0,230,H,217,1010,W,1,,PC,234,1106,259,0117
18BR00370,L1734,3.0,,.,12,1,,189,H,163,1017,W,1,,PC,173,1106,190,0117
18BR00371,L1743,2.0,,15BLK,14,1,0,208,D,199,1009,W,1,,PC,202,1106,223,0117
18BR00372,L1744,2.0,,.,13,1,0,235,H,213,1009,W,1,,PC,218,1106,241,0117
18BR00373,L1747,2.0,,.,5,1,,163,H,157,1010,W,1,,PC,162,1106,189,0117
18BR00374,L1749,2.0,,Temp&IncRRTx,5,1,0,197,H,178,1010,W,1,,PC,183,1106,216,0117
18BR00375,L1751,2.0,,.,5,1,0,191,H,184,1010,W,1,,PC,182,1106,200,0117
18BR00376,L1754,2.0,,.,13,1,0,182,H,171,1009,W,1,,PC,178,1106,207,0117
18BR00377,L1757,2.0,,.,14,1,,180,H,164,1010,W,1,,PC,179,1106,187,0117
18BR00378,L1762,2.0,,L.Eye.Tx,6,1,0,202,H,188,1009,W,1,,PC,199,1106,211,0117
18BR00379,L1764,2.0,,.,11,1,,198,H,190,1010,W,1,,PC,199,1106,222,0117
18BR00380,L1765,2.0,,.,13,1,,158,H,149,1010,W,1,,PC,156,1106,197,0117
18BR00381,L1774,2.0,,.,10,1,0,150,H,144,1010,W,1,,PC,149,1106,174,0117
18BR00382,L1776,2.0,,40BR,6,1,0,200,D,187,1010,W,1,,PC,198,1106,222,0117
18BR00383,L1785,2.0,,.,9,1,0,190,H,177,1010,W,1,,PC,180,1106,209,0117
18BR00384,L1791,2.0,,.,10,1,0,193,H,184,1010,W,1,,PC,190,1106,234,0117
18BR00385,L1792,2.0,,.,10,1,0,180,H,169,1010,W,1,,PC,183,1106,228,0115
18BR00386,L1793,2.0,,.,7,1,0,184,D,163,1017,W,1,,PC,176,1106,197,0117
18BR00387,L1795,2.0,,.,12,1,0,183,H,153,1010,W,1,,PC,166,1106,197,0117
18BR00388,L1800,2.0,,.,11,1,0,173,H,160,1009,W,1,,PC,171,1106,211,0117
18BR00389,L1801,2.0,,.,11,1,0,164,H,150,1010,W,1,,PC,173,1106,210,0117
18BR00390,L1802,2.0,,.,6,1,0,161,H,144,1010,W,1,,PC,154,1106,185,0117
18BR00391,L1804,2.0,,.,8,1,,166,H,158,1009,W,1,,PC,169,1106,204,0117
18BR00392,L1815,2.0,,.,9,1,,193,H,171,1009,W,1,,PC,177,1106,201,0117
18BR00393,L1817,2.0,,.,12,1,0,163,H,156,1010,W,1,,PC,171,1106,178,0117
18BR00394,L1822,2.0,,.,9,1,0,172,H,149,1009,W,1,,PC,163,1106,189,0115
18BR00395,L1823,2.0,,.,7,1,0,172,H,161,1009,W,1,,PC,187,1106,198,0117
18BR00396,L1835,2.0,,.,8,1,0,154,H,144,1010,W,1,,PC,145,1106,174,0117
18BR00397,L1841,2.0,,.,8,1,,152,H,151,1010,W,1,,PC,180,1106,185,0117
18BR00398,L1845,2.0,,.,14,1,0,179,H,173,1009,W,1,,PC,194,1106,219,0117
18BR00399,L1846,2.0,,.,8,1,,179,H,161,1017,W,1,,PC,168,1106,195,0115
18BR00400,L1848,2.0,,.,7,1,,172,H,151,1009,W,1,,PC,178,1106,186,0117
18BR00401,L1854,2.0,,.,6,1,,184,H,173,1009,W,1,,PC,186,1106,198,0117
18BR00402,L1857,2.0,,.,12,1,0,186,H,173,1010,W,1,,PC,189,1106,210,0117
18BR00403,L1882,1.0,,.,9,1,0,143,H,135,1009,W,1,,PC,142,1106,177,0117
18BR00404,L1884,1.0,,.,13,1,0,150,H,144,1009,W,1,,PC,141,1106,163,0117
18BR00405,L1889,1.0,,.,11,1,0,147,H,144,1009,W,1,,PC,152,1106,189,0117
18BR00406,L1895,1.0,,.,8,1,0,145,H,140,1009,W,1,,PC,144,1106,182,0115
18BR00407,L1896,1.0,,.,14,1,0,142,H,131,1009,W,1,,PC,143,1106,163,0117
18BR00408,L1903,1.0,,.,10,1,0,169,H,153,1010,W,1,,PC,164,1106,180,0117
18BR00409,L1907,1.0,,SM.BAG,6,1,0,174,H,160,1009,W,1,,PC,173,1106,195,0117
18BR00410,L1909,1.0,,.,10,1,0,172,H,152,1009,W,1,,PC,163,1106,,
18BR00411,L1911,1.0,,.,13,1,0,154,D,149,1009,W,1,,PC,142,1106,169,0117
18BR00412,L1912,1.0,,.,13,1,0,135,H,123,1009,W,1,,PC,139,1106,158,0117
18BR00413,L1916,1.0,,5-10BL,8,1,0,188,D,176,1009,W,1,,PC,182,1106,206,0117
18BR00414,L1917,1.0,,40BR,8,1,0,191,D,180,1010,W,1,,PC,187,1106,210,0117
18BR00415,L1920,1.0,,.,14,1,0,151,H,143,1009,W,1,,PC,150,1106,175,0117
18BR00416,L1921,1.0,,.,11,1,0,164,H,157,1009,W,1,,PC,166,1106,197,0117
18BR00417,L1926,1.0,,.,8,1,,199,H,188,1009,W,1,,PC,194,1106,212,0117
18BR00418,L1936,1.0,,.,9,1,0,158,H,146,1009,W,1,,PC,155,1106,162,0117
18BR00419,L1937,1.0,,<05BR,9,1,0,177,D,164,1009,W,1,,PC,165,1106,200,0117
18BR00420,L1939,1.0,,SMBAG,12,1,0,132,H,142,1009,W,1,,PC,152,1106,178,0117
18BR00421,L1947,1.0,,.,10,1,,132,H,125,1009,W,1,,PC,131,1106,158,0117
18BR00422,L1949,1.0,,.,9,1,,150,H,135,1010,W,1,,PC,147,1106,162,0115
18BR00423,L1954,1.0,,.,5,1,0,139,H,132,1009,W,1,,PC,149,1106,169,0117
18BR00424,L1957,1.0,,.,6,1,0,123,H,122,1009,W,1,,PC,130,1106,176,0115
18BR00425,L1958,1.0,,.,14,1,0,145,H,130,1009,W,1,,PC,138,1106,165,0117
18BR00426,L1959,1.0,,NICE LAMB,11,1,0,200,D,172,1017,W,1,,PC,180,1106,207,0115
18BR00427,L1961,1.0,,.,5,1,0,140,H,129,1010,W,1,,PC,138,1106,155,0117
18BR00428,L1964,1.0,,.,11,1,0,152,H,144,1009,W,1,,PC,156,1106,185,0117
18BR00429,L1971,1.0,,.,12,1,,153,H,143,1009,W,1,,PC,164,1106,,
18BR00430,L1974,1.0,,.,14,1,,121,H,119,1009,W,1,,PC,121,1106,142,0117
18BR00431,L1975,1.0,,.,12,1,0,179,H,158,1009,W,1,,PC,184,1106,204,0117
18BR00432,L1976,1.0,,.,13,1,0,138,H,133,1009,W,1,,PC,144,1106,163,0117
18BR00433,L1977,1.0,,10.LT.BR,12,1,0,176,D,171,1010,W,1,,PC,173,1106,191,0117
18BR00434,L1982,1.0,,.,7,1,0,146,H,133,1009,W,1,,PC,153,1106,180,0117
18BR00435,L1983,1.0,,.,5,1,0,139,H,127,1010,W,1,,PC,127,1106,153,0117
18BR00436,L1985,1.0,,.,6,1,0,176,H,169,1009,W,1,,PC,174,1106,195,0117
18BR00437,L1987,1.0,,.,5,1,0,158,H,153,1009,W,1,,PC,161,1106,188,0117
18BR00438,L1989,1.0,,1ST.10BLK,7,1,0,153,D,140,1010,W,1,,PC,151,1106,169,0117
18BR00439,L1990,1.0,,SM.BAG,7,1,0,184,H,169,1009,W,1,,PC,172,1106,196,0117
18BR00440,L1991,1.0,,.,10,1,0,158,H,158,1010,W,1,,PC,171,1106,199,0117
18BR00441,L1992,1.0,,.,9,1,0,172,H,167,1009,W,1,,PC,172,1106,197,0117
18BR00442,L2001,1.0,,.,7,1,0,158,H,149,1009,W,6,01,PC,,,,
18BR00443,L2003,1.0,,<05BR,5,1,,196,D,189,1009,W,1,,PC,178,1106,196,0117
18BR00444,L2007,1.0,,.,6,1,0,187,H,177,1010,W,1,,PC,179,1106,184,0117
18BR00445,R9141,6.0,,Conjunctiviti,51,2,0,147,2,129,1010,W,1,,07,145,1115,158,0117
18BR00446,R9149,6.0,,.,50,2,0,179,1,165,1009,W,1,,07,180,1115,210,0115
18BR00447,R9153,6.0,,.,51,2,0,177,1,153,1010,W,1,,07,169,1115,177,0117
18BR00448,R9159,6.0,,.,55,2,0,201,2,186,1009,W,1,,07,190,1115,196,0117
18BR00449,R9160,6.0,,CHUNKS,56,2,0,213,2,198,1009,W,1,,07,209,1115,219,0117
18BR00450,R9164,6.0,,.,53,2,0,197,2,178,1009,W,1,,07,196,1115,207,0117
18BR00451,R9168,6.0,,"Down, cold",48,2,0,210,D,195,1010,W,1,,07,199,1113,221,0115
18BR00452,R9206,6.0,,Resp.Tx,49,2,0,182,D,167,1009,W,1,,07,161,1113,167,0117
18BR00453,R9208,6.0,,.,51,2,0,201,2,185,1009,W,1,,07,195,1115,212,0117
18BR00454,R9254,6.0,,.,49,2,0,204,2,197,1009,W,1,,07,195,1113,217,0117
18BR00455,R9262,6.0,,.,48,2,0,183,1,165,1010,W,1,,07,174,1113,194,0117
18BR00456,R9264,6.0,,.,54,2,0,177,2,165,1010,W,1,,07,179,1115,191,0117
18BR00457,R9270,6.0,,VLTS,63,2,0,207,1,193,1010,W,1,,07,211,1113,228,0117
18BR00458,R9274,6.0,,.,71,2,0,168,2,153,1009,W,1,,07,172,1115,172,0117
18BR00459,R9332,6.0,,DystociaTx,52,2,0,164,1,161,1010,W,1,,07,163,1115,183,0117
18BR00460,R9358,6.0,,.,62,2,0,178,2,167,1010,W,1,,07,187,1113,208,0117
18BR00461,R9398,6.0,,.,50,2,0,166,2,156,1010,W,1,,07,165,1115,191,0117
18BR00462,R9401,6.0,,.,56,2,0,164,2,157,1009,W,1,,07,169,1115,182,0117
18BR00463,R9431,6.0,,.,54,2,0,174,1,168,1009,W,1,,07,176,1115,201,0115
18BR00464,R9455,6.0,,.,55,2,0,190,2,183,1009,W,1,,07,191,1115,200,0117
18BR00465,R9464,6.0,,.,52,2,0,182,H,168,1010,W,1,,07,167,1115,197,0117
18BR00466,R9466,6.0,,LSD.BAD,48,2,0,209,1,197,1010,W,1,,07,196,1113,222,0117
18BR00467,R9528,6.0,,.,64,2,0,189,2,171,1009,W,1,,07,196,1115,216,0117
18BR00468,R9546,6.0,,.,57,2,0,167,2,152,1010,W,1,,07,174,1113,182,0117
18BR00469,R9566,6.0,,BHGTITSTRIMFE,53,2,0,180,2,173,1009,W,1,,07,188,1115,189,0117
18BR00470,R9570,5.0,,.,49,2,,193,1,168,1010,W,1,,07,174,1113,198,0117
18BR00471,R9574,5.0,,BIGTEATS WART,56,2,0,174,2,156,1010,W,1,,07,169,1115,189,0117
18BR00472,R9578,5.0,,.,54,2,0,209,D,197,1009,W,1,,07,212,1115,226,0117
18BR00473,R9579,5.0,,.,56,2,0,140,H,131,1010,W,1,,07,154,1115,171,0117
18BR00474,R9589,5.0,,LSDSOMEBLOOD,54,2,,189,2,189,1009,W,1,,07,194,1115,200,0117
18BR00475,R9592,5.0,,.,52,2,0,191,2,176,1009,W,1,,07,177,1115,196,0117
18BR00476,R9598,5.0,,.,54,2,,227,1,207,1010,W,1,,07,229,1115,,
18BR00477,R9599,5.0,,.,55,2,0,187,2,171,1009,W,1,,07,176,1115,193,0117
18BR00478,R9602,5.0,,.,56,2,0,183,1,167,1010,W,1,,07,179,1115,165,0117
18BR00479,R9604,5.0,,.,67,2,,185,2,177,1010,W,1,,07,196,1115,178,0117
18BR00480,R9613,5.0,,.,50,2,,156,2,138,1010,W,1,,07,149,1115,164,0117
18BR00481,R9630,5.0,,.,66,2,0,164,1,156,1009,W,1,,07,184,1115,208,0117
18BR00482,R9632,5.0,,.,70,2,,189,1,182,1010,W,1,,07,194,1115,213,0117
18BR00483,R9633,5.0,,.,49,2,,206,2,188,1010,W,1,,07,188,1113,212,0117
18BR00484,R9639,5.0,,FUZZY,56,2,,227,D,210,1010,W,1,,07,223,1115,240,0117
18BR00485,R9640,5.0,,.,55,2,,197,1,184,1010,W,1,,07,191,1115,209,0117
18BR00486,R9650,5.0,,.,54,2,,177,1,172,1010,W,1,,07,185,1115,198,0117
18BR00487,R9653,5.0,,.,49,2,0,198,1,184,1009,W,1,,07,186,1113,200,0117
18BR00488,R9662,5.0,,.,56,2,0,188,1,179,1009,W,1,,07,194,1115,206,0117
18BR00489,R9663,5.0,,.,55,2,0,179,2,167,1009,W,1,,07,177,1115,190,0117
18BR00490,R9673,5.0,,.,52,2,0,191,2,167,1009,W,1,,07,174,1115,194,0117
18BR00491,R9686,5.0,,.,50,2,0,187,2,177,1010,W,1,,07,188,1115,197,0117
18BR00492,R9695,5.0,,.,50,2,0,138,1,136,1010,W,1,,07,156,1115,174,0117
18BR00493,R9706,5.0,,SM.UDDER,48,2,,198,D,186,1009,W,1,,07,190,1113,208,0117
18BR00494,R9711,5.0,,.,55,2,0,175,1,154,1009,W,1,,07,177,1115,180,0117
18BR00495,R9717,5.0,,LSD.HD.NOMILK,53,2,0,194,2,186,1010,W,1,,07,196,1115,215,0117
18BR00496,R9728,5.0,,FEVER,55,2,,251,D,232,1010,W,1,,07,257,1115,246,0117
18BR00497,R9733,5.0,,.,48,2,0,150,2,143,1009,W,1,,07,143,1113,164,0117
18BR00498,R9735,5.0,,.,65,2,0,184,2,167,1010,W,1,,07,199,1115,205,0117
18BR00499,R9744,5.0,,.,52,2,,186,1,175,1010,W,1,,07,180,1115,200,0117
18BR00500,R9745,5.0,,.,51,2,,222,2,202,1009,W,1,,07,206,1115,238,0117
18BR00501,R9758,5.0,,.,52,2,,180,1,163,1009,W,1,,07,173,1115,169,0117
18BR00502,R9759,5.0,,L.T.,48,2,,205,D,198,1010,W,1,,07,196,1113,224,0117
18BR00503,R9795,5.0,,.,52,2,0,177,2,161,1009,W,1,,07,160,1115,195,0117
18BR00504,R9799,5.0,,.,51,2,,213,2,195,1009,W,1,,07,205,1115,248,0115
18BR00505,R9809,5.0,,.,49,2,0,180,1,175,1009,W,1,,07,175,1113,213,0117
18BR00506,R9812,5.0,,.,72,2,0,182,1,171,1010,W,1,,07,195,1115,190,0117
18BR00507,R9846,5.0,,LTITPLUGGED,51,2,0,199,1,186,1009,W,1,,07,184,1115,218,0117
18BR00508,R9859,5.0,,SRSMORE,54,2,0,172,2,156,1009,W,1,,07,174,1115,195,0117
18BR00509,R9872,5.0,,CYSTLEFTFLANK,53,2,0,195,2,165,1010,W,1,,07,182,1115,183,0115
18BR00510,R9879,5.0,,.,50,2,,206,1,196,1009,W,1,,07,211,1115,224,0117
18BR00511,R9881,5.0,,.,53,2,0,187,1,167,1010,W,1,,07,180,1115,180,0117
18BR00512,R9902,5.0,,.,53,2,0,158,2,146,1010,W,1,,07,161,1115,176,0117
18BR00513,R9906,5.0,,.,53,2,0,177,2,174,1009,W,1,,07,188,1115,210,0117
18BR00514,R9911,5.0,,.,51,2,0,175,2,160,1010,W,1,,07,166,1115,194,0117
18BR00515,R9918,5.0,,.,49,2,0,197,2,188,1009,W,1,,07,183,1113,189,0117
18BR00516,R9920,5.0,,.,48,2,0,178,1,156,1010,W,1,,07,175,1113,200,0117
18BR00517,R9951,5.0,,.,50,2,0,179,2,173,1010,W,1,,07,182,1115,204,0117
18BR00518,R9960,5.0,,RespTx,50,2,0,186,2,151,1009,0,6,01,07,,,,
18BR00519,R9983,4.0,,.,53,2,,189,1,178,1009,W,1,,07,194,1115,218,0117
18BR00520,R9990,4.0,,.,48,2,0,193,2,178,1010,W,1,,07,174,1113,190,0117
18BR00521,R9998,4.0,,.,54,2,0,162,2,162,1010,W,1,,07,168,1115,186,0117
18BR00522,S0002,4.0,,BR.L.EARTIP,54,2,,217,D,201,1010,W,1,,07,211,1115,219,0117
18BR00523,S0005,4.0,,.,51,2,,211,D,201,1009,W,1,,07,201,1115,235,0117
18BR00524,S0007,4.0,,.,68,2,0,177,1,164,1009,W,1,,07,179,1115,224,0115
18BR00525,S0009,4.0,,.,58,2,0,187,2,182,1009,W,1,,07,201,1113,215,0117
18BR00526,S0013,4.0,,.,57,2,0,173,1,161,1010,W,1,,07,186,1113,193,0117
18BR00527,S0021,4.0,,.,65,2,,176,2,162,1009,W,1,,07,183,1115,195,0117
18BR00528,S0022,4.0,,LSDBLOODY,72,2,,165,2,160,1010,W,1,,07,182,1115,201,0117
18BR00529,S0024,4.0,,.,68,2,0,186,2,169,1009,W,1,,07,189,1115,208,0117
18BR00530,S0026,4.0,,.,52,2,0,184,2,171,1009,W,1,,07,172,1115,193,0117
18BR00531,S0027,4.0,,.,51,2,0,233,D,216,1010,W,1,,07,216,1115,232,0117
18BR00532,S0031,4.0,,BIGWARTYTITS,58,2,0,167,2,157,1009,W,1,,07,177,1113,191,0115
18BR00533,S0034,4.0,,.,50,2,,189,D,186,1009,W,1,,07,188,1115,204,0117
18BR00534,S0037,4.0,,.,53,2,0,189,1,169,1010,W,1,,07,182,1115,206,0117
18BR00535,S0038,4.0,,.,69,2,0,169,2,153,1010,W,1,,07,173,1115,180,0117
18BR00536,S0042,4.0,,.,52,2,0,168,2,161,1009,W,1,,07,162,1115,186,0117
18BR00537,S0045,4.0,,.,48,2,0,176,2,160,1010,W,1,,07,174,1113,200,0117
18BR00538,S0047,4.0,,.,55,2,,165,2,158,1010,W,1,,07,165,1115,178,0117
18BR00539,S0053,4.0,,.,56,2,0,165,1,158,1009,W,1,,07,167,1115,199,0117
18BR00540,S0063,4.0,,.,58,2,0,171,2,164,1010,W,1,,07,183,1113,200,0117
18BR00541,S0073,4.0,,.,60,2,0,178,1,171,1010,W,1,,07,178,1113,201,0117
18BR00542,S0083,4.0,,.,59,2,,176,1,168,1010,W,1,,07,171,1113,201,0117
18BR00543,S0090,4.0,,.,56,2,0,200,2,180,1010,W,1,,07,194,1115,204,0117
18BR00544,S0091,4.0,,.,60,2,0,198,1,193,1010,W,1,,07,200,1113,216,0117
18BR00545,S0093,4.0,,.,51,2,0,212,D,208,1009,W,1,,07,215,1115,212,0117
18BR00546,S0099,4.0,,.,48,2,0,193,2,178,1009,W,1,,07,177,1113,187,0117
18BR00547,S0105,4.0,,HiTempDystoci,65,2,,179,2,164,1010,W,1,,07,187,1115,208,0117
18BR00548,S0106,4.0,,CornealUlcer,55,2,,176,2,172,1009,W,1,,07,179,1115,,
18BR00549,S0111,4.0,,.,48,2,0,221,2,213,1009,W,1,,07,212,1113,213,0117
18BR00550,S0117,4.0,,.,53,2,0,196,2,178,1010,W,1,,07,194,1115,204,0117
18BR00551,S0124,4.0,,.,55,2,0,178,1,180,1009,W,1,,07,189,1115,210,0117
18BR00552,S0127,4.0,,.,50,2,0,187,2,173,1010,W,1,,07,187,1115,202,0117
18BR00553,S0141,4.0,,.,51,2,0,163,1,152,1009,W,1,,07,158,1115,175,0117
18BR00554,S0148,4.0,,.,48,2,,172,2,165,1009,W,1,,07,166,1113,200,0117
