UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
15BR00064,H6807,4.0,,TerminalOnly,13,1,0,166,1,W,1,,30,162,1109,194,0204
15BR00065,H6832,4.0,,4TEATS  SCOUR,33,1,0,202,1,W,1,,30,204,1109,218,0204
15BR00066,H6845,4.0,,VPoorBCS,,,0,89,D,0,1,66,30,,,,
15BR00067,H6848,4.0,,TerminalOnly,24,1,0,173,1,W,1,,30,183,1109,221,0204
15BR00068,H6850,4.0,,TerminalOnly,4,1,0,151,2,W,1,,30,151,1109,177,0204
15BR00069,H6884,4.0,,TerminalOnly,14,1,0,155,1,W,1,,30,165,1109,185,0204
15BR00070,H6885,4.0,,TerminalOnly,25,1,0,138,1,W,1,,30,143,1109,151,0204
15BR00071,H6900,4.0,,TerminalOnly,5,1,0,185,2,W,1,,30,185,1109,215,0204
15BR00072,H6917,4.0,,TerminalOnly,16,1,0,151,2,W,1,,30,157,1109,182,0204
15BR00073,H6921,4.0,,TerminalOnly,26,1,0,157,1,W,1,,30,151,1109,196,0204
15BR00074,H6925,4.0,,TerminalOnly,6,1,0,158,1,W,1,,30,161,1109,197,0204
15BR00075,H6977,4.0,,TerminalOnly,20,1,0,150,1,W,1,,30,144,1109,176,0204
15BR00076,H7023,4.0,,TerminalOnly,27,1,0,158,1,W,1,,30,166,1109,187,0204
15BR00077,H7081,4.0,,TerminalOnly,7,1,0,146,1,W,1,,30,150,1109,175,0204
15BR00078,H7082,4.0,,TerminalOnly,17,1,0,173,2,W,1,,30,172,1109,209,0204
15BR00079,H7103,4.0,,3T.NICE,29,1,0,191,1,W,1,,30,198,1109,242,0204
15BR00080,H7124,4.0,,TerminalOnly,28,1,0,169,1,W,1,,30,185,1109,198,0204
15BR00081,H7143,4.0,,TerminalOnly,8,1,0,178,2,W,1,,30,180,1109,205,0204
15BR00082,H7162,4.0,,TerminalOnly,18,1,0,164,1,W,1,,30,172,1109,196,0204
15BR00083,H7168,4.0,,TerminalOnly,21,1,0,177,2,W,1,,30,164,1109,179,0204
15BR00084,H7179,4.0,,TerminalOnly,3,1,0,149,1,W,1,,30,146,1109,185,0204
15BR00085,H7186,4.0,,TerminalOnly,19,1,0,206,D,W,1,,30,202,1109,218,0204
15BR00086,H7245,4.0,,TerminalOnly,22,1,0,163,1,W,1,,30,162,1109,196,0204
15BR00087,H7270,4.0,,TerminalOnly,1,1,0,155,2,0,1,10,30,,,,
15BR00088,H7315,4.0,,TerminalOnly,12,1,0,175,2,W,1,,30,166,1109,189,0204
15BR00089,H7379,4.0,,TerminalOnly,23,1,0,169,2,W,1,,30,169,1109,198,0204
15BR00090,H7418,3.0,,SM.BAG,30,1,0,145,2,W,1,,30,155,1109,182,0204
15BR00091,H7423,3.0,,.,31,1,0,189,1,W,1,,30,196,1109,223,0204
15BR00092,H7426,3.0,,.,32,1,7,160,1,W,1,,30,158,1109,179,0204
15BR00093,H7439,3.0,,2ND,29,1,0,196,2,W,1,,30,196,1109,219,0204
15BR00094,H7496,3.0,,SCOURS,2,1,7,158,2,W,1,,30,158,1109,188,0204
15BR00095,H7497,3.0,,DRY,31,1,7,187,1,W,1,,30,195,1109,205,0204
15BR00096,H7498,3.0,,.,30,1,0,134,1,W,1,,30,144,1109,166,0204
15BR00097,H7506,3.0,,1ST P,31,1,7,188,2,W,1,,30,201,1109,237,0204
15BR00098,H7516,3.0,,.,31,1,0,138,1,W,1,,30,146,1109,174,0204
15BR00099,H7526,3.0,,4T.SCOURS,33,1,0,138,2,W,1,,30,149,1109,155,0204
15BR00100,H7542,3.0,,SCOURS,33,1,0,146,2,W,1,,30,166,1109,176,0204
15BR00101,H7553,3.0,,SCOURS,30,1,0,163,1,W,1,,30,166,1109,188,0204
15BR00102,H7556,3.0,,DRY,15,1,0,162,1,W,1,,30,164,1109,197,0204
15BR00103,H7566,3.0,,SCOURS,31,1,0,154,1,W,1,,30,162,1109,,
15BR00104,H7571,3.0,,TerminalOnly,24,1,0,211,D,W,1,,30,221,1109,245,0204
15BR00105,H7576,3.0,,TerminalOnly,4,1,0,144,1,W,1,,30,150,1109,186,0204
15BR00106,H7592,3.0,,Missed'15Spwt,32,1,7,173,1,W,1,,30,169,1109,207,0204
15BR00107,H7601,3.0,,Nice Polypay,30,1,0,168,2,W,1,,30,167,1109,204,0204
15BR00108,H7603,3.0,,TerminalOnly,13,1,0,183,D,W,1,,30,178,1109,197,0204
15BR00109,H7612,3.0,,TerminalOnly,25,1,0,166,1,W,1,,30,172,1109,187,0204
15BR00110,H7621,3.0,,.,29,1,0,131,1,W,1,,30,130,1109,158,0204
15BR00111,H7767,3.0,,TerminalOnly,5,1,0,177,2,W,1,,30,188,1109,206,0204
15BR00112,H7774,3.0,,TAIL.CHEWER,30,1,7,167,2,W,1,,30,174,1109,193,0204
15BR00113,H7782,3.0,,RCORNEALULCER,31,1,7,188,H,W,1,,30,187,1109,207,0204
15BR00114,H7828,3.0,,SCOURS,30,1,0,176,1,W,1,,30,173,1109,201,0204
15BR00115,H7848,3.0,,SNOT NOSE,33,1,0,146,1,W,1,,30,155,1109,177,0204
15BR00116,H7866,3.0,,NOMETALTAGS,29,1,7,196,2,W,1,,30,201,1109,231,0204
15BR00117,H7877,3.0,,SNOTTY.NOSE,32,1,0,166,1,W,1,,30,169,1109,200,0204
15BR00118,H7892,3.0,,LSMORE,31,1,0,144,1,W,1,,30,152,1109,184,0204
15BR00119,H7935,3.0,,4TEATS.SCOURS,32,1,0,157,1,W,1,,30,167,1109,186,0204
15BR00120,H7947,2.0,,TerminalOnly,14,1,0,143,1,W,1,,30,146,1109,175,0204
15BR00121,H7973,2.0,,2,30,1,0,143,2,W,1,,30,145,1109,154,0204
15BR00122,H7986,2.0,,.,29,1,7,138,1,W,1,,30,156,1109,186,0204
15BR00123,H7990,2.0,,NICE.POLY,30,1,0,164,1,W,1,,30,171,1109,200,0204
15BR00124,H7991,2.0,,NOT.PUSHING,31,1,0,165,1,W,1,,30,167,1109,201,0204
15BR00125,H8005,2.0,,DRY,26,1,,177,2,W,1,,30,175,1109,224,0204
15BR00126,H8032,2.0,,TerminalOnly,6,1,0,151,1,W,1,,30,150,1109,188,0204
15BR00127,H8036,2.0,,.,16,1,,154,1,W,1,,30,154,1109,183,0204
15BR00128,H8054,2.0,,TurnedOutNice,32,1,0,169,2,W,1,,30,183,1109,220,0204
15BR00129,H8057,2.0,,TerminalOnly,BL,1,,131,1,W,1,,30,136,1112,146,0204
15BR00130,H8063,2.0,,.,7,1,0,166,1,W,1,,30,179,1109,202,0204
15BR00131,H8083,2.0,,LSD.CHUNKYMAS,33,1,0,165,2,W,1,,30,177,1109,199,0204
15BR00132,H8092,2.0,,TurnedOutNice,33,1,0,151,1,W,1,,30,162,1109,174,0204
15BR00133,H8096,2.0,,TerminalOnly,20,1,7,128,1,W,1,,30,128,1109,155,0204
15BR00134,H8097,2.0,,FEVER.INC.RR,30,1,0,154,2,W,1,,30,166,1109,179,0204
15BR00135,H8120,2.0,,TerminalOnly,28,1,0,185,D,W,1,,30,200,1109,211,0204
15BR00136,H8135,2.0,,DRY,31,1,0,173,2,W,1,,30,175,1109,194,0204
15BR00137,H8146,2.0,,.,32,1,0,155,1,W,1,,30,164,1109,185,0204
15BR00138,H8154,2.0,,TerminalOnly,8,1,0,139,2,W,1,,30,147,1109,186,0204
15BR00139,H8155,2.0,,DRY,33,1,0,156,1,W,1,,30,160,1109,197,0204
15BR00140,H8162,2.0,,.,29,1,7,160,1,W,1,,30,166,1109,199,0204
15BR00141,H8209,2.0,,SCOURS,30,1,,131,1,W,1,,30,135,1109,164,0204
15BR00142,H8248,2.0,,LSDBLOODY,17,1,0,152,1,W,1,,30,150,1109,186,0204
15BR00143,H8256,2.0,,TerminalOnly,21,1,0,168,D,W,1,,30,164,1109,191,0204
15BR00144,H8262,2.0,,.,31,1,7,153,1,W,1,,30,157,1109,177,0204
15BR00145,H8285,2.0,,.,32,1,0,153,1,W,1,,30,165,1109,186,0204
15BR00146,H8293,2.0,,TerminalOnly,1,1,0,156,2,W,1,,30,165,1109,193,0204
15BR00147,H8300,2.0,,LAMBS.IN.A.BA,33,1,,147,1,W,1,,30,165,1109,189,0204
15BR00148,H8302,2.0,,TerminalOnly,18,1,0,158,1,W,1,,30,162,1109,195,0204
15BR00149,H8307,2.0,,TerminalOnly,22,1,,180,H,W,1,,30,179,1109,193,0204
15BR00150,H8317,2.0,,NICE.POLYPAY,29,1,0,153,1,W,1,,30,160,1109,184,0204
15BR00151,H8328,2.0,,RSD.SL.BLOODY,30,1,,163,1,W,1,,30,173,1109,195,0204
15BR00152,H8389,2.0,,.,33,1,0,156,1,W,1,,30,171,1109,188,0204
15BR00153,H8410,2.0,,@MUDLAKE,32,1,7,152,1,W,1,,30,151,1109,179,0204
15BR00154,H8450,2.0,,SM.UDDER,33,1,0,153,2,W,1,,30,161,1109,184,0204
15BR00155,H8452,2.0,,PoorBCS,33,1,7,156,1,W,1,,30,172,1109,197,0204
15BR00156,L0029,6.0,,DYSTOCIA,5,1,,162,H,W,1,,PC,164,1109,167,0204
15BR00157,L0044,5.0,,URI,7,1,0,191,H,W,1,,PC,208,1109,209,0204
15BR00158,L0087,5.0,,SLS.MORE,3,1,0,143,H,W,1,,PC,150,1109,144,0204
15BR00159,L0228,5.0,,SMUT,6,1,0,179,H,W,1,,PC,196,1109,185,0204
15BR00160,L0274,4.0,,Missed'15Spwt,8,1,0,168,D,W,1,,PC,165,1109,157,0204
15BR00161,L0349,4.0,,SNOTTY.NOSE,3,1,0,177,H,W,1,,PC,179,1109,187,0204
15BR00162,L0351,4.0,,4TEATS,6,1,0,165,H,W,1,,PC,168,1109,171,0204
15BR00163,L0380,4.0,,E2E,5,1,0,194,H,W,1,,PC,204,1109,183,0204
15BR00164,L0399,4.0,,SNOTTY.NOSE,3,1,0,173,H,W,1,,PC,179,1109,189,0204
15BR00165,L0448,4.0,,2ND.4T.H SCOU,2,1,0,187,H,W,1,,PC,197,1109,191,0204
15BR00166,L0461,4.0,,E2E.4T.NICE,1,1,0,206,H,W,1,,PC,216,1109,229,0204
15BR00167,L0558,3.0,,4TEATS,1,1,0,163,H,W,1,,PC,176,1109,189,0204
15BR00168,L0602,3.0,,4TEATS,7,1,0,187,H,W,1,,PC,194,1109,190,0204
15BR00169,L0624,3.0,,CHUNKY MILK,2,1,0,202,H,W,1,,PC,212,1109,224,0204
15BR00170,L0630,3.0,,40BRN,7,1,0,183,H,W,1,,PC,194,1109,199,0204
15BR00171,L0700,3.0,,LAME.LH,3,1,0,184,H,W,1,,PC,194,1109,206,0204
15BR00172,L0715,3.0,,MYO AA,7,1,0,145,H,W,1,,PC,155,1109,154,0204
15BR00173,L0719,3.0,,In 10-25-13,2,1,0,179,H,W,1,,PC,177,1109,194,0204
15BR00174,L0735,3.0,,URI,4,1,0,171,H,W,1,,PC,183,1109,178,0204
15BR00175,L0742,3.0,,CHUNKSOKNOW,6,1,0,155,H,W,1,,PC,165,1109,161,0204
15BR00176,L0838,3.0,,SNOTTY.NOSE,1,1,0,206,H,W,1,,PC,205,1109,211,0204
15BR00177,L0844,3.0,,10BLK.E2E,4,1,0,173,H,W,1,,PC,188,1109,185,0204
15BR00178,L0920,3.0,,70BR/GR,7,1,0,167,H,W,1,,PC,180,1109,182,0204
15BR00179,L0937,3.0,,SOME CHUNKS,4,1,0,183,H,W,1,,PC,206,1109,209,0204
15BR00180,L1001,2.0,,30BRN.N SCOUR,4,1,,173,H,W,1,,PC,193,1109,182,0204
15BR00181,L1006,2.0,,25BLBR,6,1,0,153,H,W,1,,PC,161,1109,150,0204
15BR00182,L1010,2.0,,MYO AA,1,1,0,201,H,W,1,,PC,207,1109,199,0204
15BR00183,L1036,2.0,,.,8,1,,157,H,W,1,,PC,164,1109,169,0204
15BR00184,L1080,2.0,,05BRN.HAIRY,8,1,0,166,H,W,1,,PC,175,1109,184,0204
15BR00185,L1136,2.0,,70BRN SCOURS,4,1,0,202,H,W,1,,PC,211,1109,191,0204
15BR00186,L1191,2.0,,LameRR.SmallE,8,1,0,189,D,W,1,,PC,197,1109,184,0204
15BR00187,L1206,2.0,,SM.BAG,5,1,,186,H,W,1,,PC,194,1109,190,0204
15BR00188,L1225,2.0,,MYO AA,6,1,0,173,H,W,1,,PC,182,1109,183,0204
15BR00189,L1309,2.0,,FEVER,1,1,0,171,H,W,1,,PC,188,1109,193,0204
15BR00190,L1397,2.0,,FEVER,5,1,0,207,H,W,1,,PC,215,1109,216,0204
15BR00191,L1418,2.0,,TiredNotPushi,7,1,0,153,H,W,1,,PC,166,1109,172,0204
15BR00192,L1464,2.0,,MYO AA,6,1,0,183,H,W,1,,PC,188,1109,194,0204
15BR00193,L1514,2.0,,25BLK,8,1,0,178,H,W,1,,PC,186,1109,197,0204
15BR00194,R6933,8.0,18,SMBAG.2@ONCE,45,1,0,124,2,W,1,,07,134,1109,144,0204
15BR00195,R7368,7.0,18,.,47,1,,134,1,W,1,,07,135,1109,163,0204
15BR00196,R7440,6.0,,H,42,1,,179,2,W,1,,07,180,1109,202,0204
15BR00197,R7456,6.0,,Saved; nice,5,1,,173,2,W,1,,07,172,1109,190,0204
15BR00198,R7466,6.0,,LAMB SCOURS,44,1,,172,1,W,1,,07,156,1109,,
15BR00199,R7480,6.0,,S0224Orph,43,1,,167,1,W,1,,07,161,1109,190,0204
15BR00200,R7487,6.0,,,43,1,,168,1,W,1,,07,168,1109,199,0204
15BR00201,R7570,6.0,,Saved; nice,24,1,,171,1,W,1,,07,169,1109,186,0204
15BR00202,R7572,6.0,,FEVER,56,2,,125,2,W,1,,07,174,1112,178,0204
15BR00203,R7573,6.0,,,46,1,,164,1,W,1,,07,161,1109,188,0204
15BR00204,R7585,6.0,,,40,1,,160,1,W,1,,07,156,1109,172,0204
15BR00205,R7628,6.0,,,55,2,,151,2,W,1,,07,143,1112,154,0204
15BR00206,R7714,6.0,,,35,1,,174,2,W,1,,07,188,1109,205,0204
15BR00207,R7743,6.0,,L.T.LEFT SIDE,36,1,,151,2,W,1,,07,162,1109,186,0204
15BR00208,R7792,6.0,,,37,1,,182,1,0,1,10,07,,,,
15BR00209,R7802,6.0,,SM.UDDER,49,1,,187,2,W,1,,07,196,1109,216,0204
15BR00210,R7810,6.0,,SLS.MORE,39,1,,166,1,W,1,,07,174,1109,202,0204
15BR00211,R7867,6.0,,,48,1,,153,1,W,1,,07,158,1109,171,0204
15BR00212,R7879,6.0,,,34,1,,204,2,W,1,,07,199,1109,229,0204
15BR00213,R7998,6.0,,BrEyes,57,2,,157,1,W,1,,07,155,1112,165,0204
15BR00214,R7999,6.0,,,54,2,,169,2,W,1,,07,171,1112,175,0204
15BR00215,R8006,6.0,,NotPushing,42,1,,168,1,W,1,,07,167,1109,172,0204
15BR00216,R8025,6.0,,,44,1,,179,2,W,1,,07,187,1109,205,0204
15BR00217,R8035,6.0,,,19,1,,182,D,W,1,,07,179,1109,194,0204
15BR00218,R8071,5.0,,SLS.MORE,45,1,0,173,2,W,1,,07,180,1109,207,0204
15BR00219,R8084,5.0,,.,43,1,0,145,2,W,1,,07,146,1109,164,0204
15BR00220,R8087,5.0,,.,42,1,0,146,2,W,1,,07,150,1109,183,0204
15BR00221,R8090,5.0,,RED DOT,59,2,0,177,2,0,1,01,07,,,,
15BR00222,R8092,5.0,,.,53,1,0,143,1,W,1,,07,142,1109,160,0204
15BR00223,R8131,5.0,,.,18,1,0,164,1,W,1,,07,160,1109,187,0204
15BR00224,R8133,5.0,,.,23,1,0,158,1,W,1,01,07,,,,
15BR00225,R8150,5.0,,SRSMORE,5,1,0,175,1,W,1,,07,176,1109,209,0204
15BR00226,R8158,5.0,,BRN R EAR,16,1,0,167,1,W,1,,07,167,1109,189,0204
15BR00227,R8167,5.0,,BIG.BAG,2,1,0,205,1,W,1,,07,197,1109,230,0204
15BR00228,R8189,5.0,,Closed,26,1,0,163,1,W,1,,07,157,1109,184,0204
15BR00229,R8193,5.0,,.,1,1,0,179,2,W,1,,07,183,1109,199,0204
15BR00230,R8213,5.0,,3T,34,1,0,152,2,W,1,,07,151,1109,169,0204
15BR00231,R8223,5.0,,RED DOT,47,1,0,163,1,W,1,,07,166,1109,188,0204
15BR00232,R8236,5.0,,SLELEYE REDDO,51,1,0,142,1,W,1,,07,149,1109,165,0204
15BR00233,R8240,5.0,,4T H,7,1,0,200,H,W,1,,07,199,1109,219,0204
15BR00234,R8257,5.0,,.,58,2,0,143,1,W,1,,07,145,1112,150,0204
15BR00235,R8291,5.0,,L. scur only,20,1,0,172,1,W,1,,07,165,1109,198,0204
15BR00236,R8296,5.0,,.,44,1,0,152,2,W,1,,07,161,1109,186,0204
15BR00237,R8312,5.0,,.,52,1,0,166,2,W,1,,07,171,1109,207,0204
15BR00238,R8325,5.0,,.,38,1,0,151,1,W,1,,07,156,1109,171,0204
15BR00239,R8336,5.0,,.,7,1,0,166,1,W,1,,07,160,1109,179,0204
15BR00240,R8339,5.0,,RP,8,1,0,166,2,W,1,,07,166,1109,182,0204
15BR00241,R8341,5.0,,.,17,1,0,138,2,W,1,,07,134,1109,167,0204
15BR00242,R8397,5.0,,INC.RR.SNOTTY,4,1,0,221,D,W,1,,07,221,1109,242,0204
15BR00243,R8403,5.0,,Open,27,1,0,165,2,W,1,,07,167,1109,186,0204
15BR00244,R8419,5.0,,Ugly R,25,1,0,218,1,W,1,,07,217,1109,262,0204
15BR00245,R8425,5.0,,3T NICE,46,1,0,180,2,W,1,,07,172,1109,195,0204
15BR00246,R8437,5.0,,.,50,1,0,151,2,W,1,,07,160,1109,191,0204
15BR00247,R8458,5.0,,LTS,63,2,0,178,2,W,1,,07,171,1112,177,0204
15BR00248,R8459,5.0,,SLSMUCHMORE,3,1,0,153,2,W,1,,07,160,1109,188,0204
15BR00249,R8460,5.0,,SCURS,21,1,0,174,1,W,1,,07,182,1109,213,0204
15BR00250,R8461,5.0,,BLOODYLSD.HAR,15,1,0,179,1,W,1,,07,184,1109,199,0204
15BR00251,R8478,5.0,,NOT.PUSHING,13,1,0,193,1,W,1,,07,180,1109,204,0204
15BR00252,R8490,5.0,,.,12,1,0,173,2,W,1,,07,176,1109,221,0204
15BR00253,R8495,5.0,,.,28,1,0,157,2,W,1,,07,177,1109,195,0204
15BR00254,R8501,5.0,,HD.BAG,24,1,0,187,1,W,1,,07,191,1109,219,0204
15BR00255,R8529,5.0,,SLS.SL.MORE,22,1,0,166,1,W,1,,07,171,1109,193,0204
15BR00256,R8543,5.0,,.,41,1,0,187,1,W,1,,07,196,1109,226,0204
15BR00257,R8548,5.0,,TerminalOnly,45,1,0,154,2,W,1,,07,161,1109,198,0204
15BR00258,R8550,5.0,,.,62,2,0,164,2,W,1,,07,164,1112,166,0204
15BR00259,R8556,5.0,,.,46,1,0,143,1,W,1,,07,147,1109,171,0204
15BR00260,R8570,5.0,,4TEATS,53,1,0,163,1,W,1,,07,146,1109,167,0204
15BR00261,R8572,5.0,,SWINGBAG RUPT,34,1,0,180,H,W,1,,07,175,1109,204,0204
15BR00262,R8579,5.0,,FIBER BAG,14,1,0,188,1,W,1,,07,196,1109,222,0204
15BR00263,R8590,5.0,,PINK,6,1,0,155,1,W,1,,07,153,1109,178,0204
15BR00264,R8615,5.0,,.,48,1,0,194,2,W,1,,07,199,1109,226,0204
15BR00265,R8617,5.0,,.,52,1,0,184,2,W,1,,07,185,1109,219,0204
15BR00266,R8621,5.0,,Missed'15Spwt,39,1,0,151,1,W,1,,07,147,1109,177,0204
15BR00267,R8656,4.0,,.,36,1,0,150,2,W,1,,07,153,1109,135,0204
15BR00268,R8658,4.0,,LAME.RR.A3,1,1,0,179,D,W,1,,07,174,1109,190,0204
15BR00269,R8663,4.0,,3T.HAIRY SCOU,26,1,0,175,2,W,1,,07,182,1109,210,0204
15BR00270,R8681,4.0,,HD.BAG,15,1,0,144,1,W,1,,07,155,1109,176,0204
15BR00271,R8682,4.0,,.,13,1,0,147,1,W,1,,07,138,1109,165,0204
15BR00272,R8703,4.0,,.,4,1,0,184,1,W,1,,07,187,1109,210,0204
15BR00273,R8713,4.0,,TerminalOnly,12,1,0,141,1,W,1,,07,143,1109,162,0204
15BR00274,R8720,4.0,,Lamb umbilica,25,1,0,199,2,W,1,,07,200,1109,231,0204
15BR00275,R8721,4.0,,LSD.BLOODY,64,2,0,144,2,W,1,,07,139,1112,151,0204
15BR00276,R8722,4.0,,RSIDEBLANK,5,1,0,210,1,W,1,,07,224,1109,242,0204
15BR00277,R8734,4.0,,.,24,1,0,155,1,W,1,,07,158,1109,188,0204
15BR00278,R8744,4.0,,CHUNKY MILK,37,1,0,146,2,W,1,,07,158,1109,172,0204
15BR00279,R8765,4.0,,HAIRY SCOURS,27,1,0,171,1,W,1,,07,177,1109,195,0204
15BR00280,R8766,4.0,,HAIRY  SCOURS,7,1,0,160,2,W,1,,07,161,1109,193,0204
15BR00281,R8774,4.0,,Inv>22,49,1,0,162,1,W,1,,07,165,1109,178,0204
15BR00282,R8798,4.0,,PINK,16,1,0,197,1,W,1,,07,209,1109,228,0204
15BR00283,R8803,4.0,,TerminalOnly,8,1,0,199,1,W,1,,07,193,1109,228,0204
15BR00284,R8814,4.0,,Saved,43,1,0,174,1,W,1,,07,166,1109,210,0204
15BR00285,R8848,4.0,,4T.NICE,23,1,0,166,2,W,1,,07,175,1109,199,0204
