UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
17BR00056,H8209,4.0,,TerminalOnly,39,1,,140,2,W,1,,30,132,1106,166,0126
17BR00057,H8248,4.0,,LSDBLOODY,39,1,0,177,1,W,1,,30,179,1106,184,0126
17BR00058,H8262,4.0,,TerminalOnly,11,1,7,167,1,W,1,,30,179,1106,195,0126
17BR00059,H8293,4.0,,TerminalOnly,22,1,0,188,1,W,1,,30,177,1106,200,0126
17BR00060,H8307,4.0,,TerminalOnly,30,1,,169,1,W,1,,30,178,1106,198,0126
17BR00061,H8317,4.0,,ADRU Term,12,1,0,186,2,W,1,,30,173,1106,191,0126
17BR00062,H8328,4.0,,RSD.SL.BLOODY,41,1,,176,1,W,1,,30,186,1106,189,0126
17BR00063,H8410,4.0,,ADRU Term,23,1,7,162,D,W,1,,30,169,1106,200,0126
17BR00064,H8450,4.0,,SM.UDDER,38,1,0,190,1,W,1,,30,183,1106,198,0126
17BR00065,H8452,4.0,,PoorBCS,41,1,7,202,1,W,1,,30,205,1106,223,0126
17BR00066,H8468,3.0,,.,39,1,,160,1,W,1,,30,149,1106,177,0126
17BR00067,H8491,3.0,,TerminalOnly,31,1,0,173,1,W,1,,30,169,1106,199,0126
17BR00068,H8492,3.0,,RP,41,1,,168,2,W,1,,30,164,1106,188,0126
17BR00069,H8495,3.0,,NICE LAMB,38,1,7,166,1,W,1,,30,186,1106,175,0126
17BR00070,H8508,3.0,,BIG.TITS,35,1,7,198,1,W,1,,30,200,1106,213,0126
17BR00071,H8511,3.0,,NICE LAMB,37,1,0,156,2,W,1,,30,161,1106,186,0126
17BR00072,H8514,3.0,,1ST,41,1,0,145,2,W,1,,30,150,1106,175,0126
17BR00073,H8519,3.0,,ADRU Term,13,1,,193,1,W,1,,30,189,1106,206,0126
17BR00074,H8524,3.0,,.,37,1,7,162,1,W,1,,30,164,1106,184,0126
17BR00075,H8530,3.0,,2ND NICE LAMB,38,1,,150,2,W,1,,30,152,1106,176,0126
17BR00076,H8540,3.0,,.,37,1,0,164,1,W,1,,30,169,1106,198,0126
17BR00077,H8545,3.0,,.,40,1,0,166,1,W,1,,30,168,1106,200,0126
17BR00078,H8547,3.0,,ADRU Term,24,1,,195,D,W,1,,30,182,1106,198,0130
17BR00079,H8571,3.0,,ADRU Term,32,1,0,182,1,W,1,,30,180,1106,189,0126
17BR00080,H8591,3.0,,TerminalOnly,14,1,0,171,2,W,1,,30,169,1106,195,0126
17BR00081,H8601,3.0,,NICE LAMB,40,1,0,183,1,W,1,,30,171,1106,195,0126
17BR00082,H8602,3.0,,NICE LAMB,37,1,0,176,1,W,1,,30,178,1106,182,0126
17BR00083,H8615,3.0,,TerminalOnly,25,1,7,209,2,W,1,,30,207,1106,216,0126
17BR00084,H8620,3.0,,PNEU,38,1,0,182,1,W,1,,30,178,1106,201,0126
17BR00085,H8640,3.0,,SM UDDER,39,1,,171,1,W,1,,30,163,1106,198,0126
17BR00086,H8664,3.0,,SMUDDER,40,1,,183,1,W,1,,30,169,1106,195,0126
17BR00087,H8668,3.0,,.,41,1,0,157,1,W,1,,30,153,1106,187,0126
17BR00088,H8687,3.0,,2ND,41,1,,204,1,W,1,,30,193,1106,222,0126
17BR00089,H8691,3.0,,NICE LAMB,38,1,0,163,1,W,1,,30,158,1106,163,0126
17BR00090,H8694,3.0,,SMUDDER,40,1,0,191,2,W,1,,30,187,1106,205,0126
17BR00091,H8697,3.0,,LSD.BLOODY,40,1,0,168,1,W,1,,30,169,1106,206,0126
17BR00092,H8709,3.0,,.,41,1,,201,1,W,1,,30,182,1106,201,0126
17BR00093,H8721,3.0,,NICE LAMB,39,1,0,179,1,W,1,,30,167,1106,197,0126
17BR00094,H8722,3.0,,TerminalOnly,33,1,7,161,H,W,1,,30,168,1106,152,0126
17BR00095,H8760,3.0,,.,40,1,0,169,1,W,1,,30,161,1106,205,0126
17BR00096,H8765,3.0,,.,39,1,,166,1,W,1,,30,161,1106,188,0126
17BR00097,H8768,3.0,,.,40,1,,175,H,W,1,,30,176,1106,182,0126
17BR00098,H8780,3.0,,.,37,1,0,158,2,W,1,,30,157,1106,177,0126
17BR00099,H8782,3.0,,TerminalOnly,35,1,0,216,D,W,1,,30,197,1106,212,0126
17BR00100,H8785,3.0,,.,37,1,0,173,2,W,1,,30,169,1106,195,0126
17BR00101,H8786,3.0,,TerminalOnly,40,1,0,157,1,W,1,,30,155,1106,179,0126
17BR00102,H8788,3.0,,.,37,1,0,136,2,W,1,,30,132,1106,156,0126
17BR00103,H8809,3.0,,ADRU Term,15,1,0,173,1,W,1,,30,174,1106,187,0126
17BR00104,H8822,3.0,,ADRU Term,26,1,,179,2,W,1,,30,165,1106,193,0126
17BR00105,H8828,3.0,,TerminalOnly,34,1,,189,H,W,1,,30,184,1106,215,0126
17BR00106,H8829,3.0,,TAIL.CHEWED,37,1,0,173,2,W,1,,30,166,1106,190,0126
17BR00107,H8838,2.0,,ADRU Term,8,1,7,160,2,W,1,,30,167,1106,195,0126
17BR00108,H8850,2.0,,2ND,35,1,0,217,D,W,1,,30,209,1106,226,0126
17BR00109,H8858,2.0,,.,35,1,0,164,D,W,1,,30,149,1106,169,0126
17BR00110,H8860,2.0,,NICE LAMB,41,1,0,160,1,W,1,,30,143,1106,182,0126
17BR00111,H8863,2.0,,NICE LAMB,41,1,0,178,2,W,1,,30,175,1106,190,0126
17BR00112,H8866,2.0,,TerminalOnly,19,1,0,149,2,W,1,,30,146,1106,176,0126
17BR00113,H8872,2.0,,.,38,1,0,152,2,W,1,,30,147,1106,178,0126
17BR00114,H8874,2.0,,SM.UDDER,38,1,7,150,2,W,1,,30,155,1106,179,0126
17BR00115,H8876,2.0,,NICE LAMB,40,1,0,174,H,W,1,,30,173,1106,202,0126
17BR00116,H8892,2.0,,.,35,1,0,160,2,W,1,,30,156,1106,189,0126
17BR00117,H8903,2.0,,ADRU Term,27,1,0,144,2,W,1,,30,138,1106,169,0130
17BR00118,H8908,2.0,,.,38,1,0,172,1,W,1,,30,172,1106,199,0126
17BR00119,H8909,2.0,,TerminalOnly,9,1,0,160,1,W,1,,30,166,1106,185,0126
17BR00120,H8914,2.0,,.,37,1,0,167,1,W,1,,30,166,1106,204,0126
17BR00121,H8925,2.0,,HAIRY,40,1,0,161,1,W,1,,30,145,1106,178,0126
17BR00122,H8927,2.0,,.,39,1,0,161,1,W,1,,30,138,1106,195,0126
17BR00123,H8931,2.0,,P H,40,1,7,158,1,W,1,,30,161,1106,187,0126
17BR00124,H8933,2.0,,P H,41,1,,185,1,W,1,,30,176,1106,209,0126
17BR00125,H8939,2.0,,1ST H,39,1,,165,2,W,1,,30,150,1106,196,0126
17BR00126,H8946,2.0,,TerminalOnly,20,1,0,172,1,W,1,,30,174,1106,199,0126
17BR00127,H8953,2.0,,ADRU Term,28,1,0,185,1,W,1,,30,183,1106,208,0126
17BR00128,H8955,2.0,,.,39,1,0,179,2,W,1,,30,176,1106,208,0126
17BR00129,H8958,2.0,,FLIGHTY,35,1,0,188,D,W,1,,30,180,1106,199,0126
17BR00130,H8973,2.0,,TerminalOnly,10,1,0,172,2,W,1,,30,177,1106,198,0126
17BR00131,H8978,2.0,,.,35,1,0,179,D,W,1,,30,186,1106,196,0126
17BR00132,H8981,2.0,,RP,38,1,0,176,1,W,1,,30,169,1106,193,0126
17BR00133,H8988,2.0,,ADRU Term,21,1,0,188,1,W,1,,30,169,1106,174,0126
17BR00134,H8990,2.0,,ABORT.RP,37,1,,174,1,W,1,,30,163,1106,194,0126
17BR00135,H9002,2.0,,ADRU Term,29,1,0,172,2,W,1,,30,166,1106,187,0126
17BR00136,H9007,2.0,,SMUDDER,39,1,0,155,1,W,1,,30,142,1106,173,0126
17BR00137,H9009,2.0,,.,35,1,0,185,D,W,1,,30,194,1106,218,0126
17BR00138,H9012,2.0,,.,37,1,0,165,1,W,1,,30,156,1106,177,0126
17BR00139,H9013,2.0,,.,35,1,0,185,1,W,1,,30,185,1106,197,0126
17BR00140,H9019,2.0,,.,35,1,0,166,2,W,1,,30,164,1106,168,0126
17BR00141,H9025,2.0,,Nice,35,1,7,175,D,W,1,,30,180,1106,199,0126
17BR00142,H9026,2.0,,TerminalOnly,11,1,7,165,D,W,6,66,30,168,1106,,
17BR00143,H9029,2.0,,ADRU Term,22,1,0,189,1,W,1,,30,179,1106,197,0126
17BR00144,H9042,2.0,,.,41,1,0,198,1,W,1,,30,194,1106,190,0126
17BR00145,H9047,2.0,,ADRU Term,30,1,,172,1,W,1,,30,166,1106,187,0126
17BR00146,H9050,2.0,,.,35,1,,206,D,W,1,,30,193,1106,209,0126
17BR00147,H9051,2.0,,TerminalOnly,12,1,,198,D,W,1,,30,195,1106,218,0126
17BR00148,H9054,2.0,,1ST.HAIRY,37,1,0,180,1,W,1,,30,168,1106,193,0126
17BR00149,H9055,2.0,,2ND H,40,1,0,147,1,W,1,,30,143,1106,176,0126
17BR00150,H9060,2.0,,.,41,1,0,160,1,W,1,,30,165,1106,191,0126
17BR00151,H9062,2.0,,.,37,1,0,160,2,W,1,,30,152,1106,183,0126
17BR00152,H9066,2.0,,.,40,1,0,165,2,W,1,,30,163,1106,209,0126
17BR00153,H9067,2.0,,ADRU Term,23,1,,163,1,W,1,,30,161,1106,180,0126
17BR00154,H9069,2.0,,ADRU Term,31,1,0,162,2,W,1,,30,162,1106,191,0126
17BR00155,H9072,2.0,,ADRU Term,13,1,0,153,1,W,1,,30,156,1106,182,0126
17BR00156,H9074,2.0,,ADRU Term,24,1,0,153,1,W,1,,30,136,1106,165,0126
17BR00157,H9094,2.0,,1ST P.,40,1,7,184,1,W,1,,30,180,1106,216,0126
17BR00158,H9095,2.0,,2ND.HAIRY,40,1,7,184,2,W,1,,30,173,1106,211,0126
17BR00159,H9105,2.0,,ADRU Term,32,1,0,216,1,W,1,,30,206,1106,227,0126
17BR00160,H9108,2.0,,2ND,40,1,0,155,1,W,1,,30,152,1106,167,0126
17BR00161,H9117,2.0,,DYSTOCIA,35,1,0,165,D,W,1,,30,190,1106,198,0126
17BR00162,H9129,2.0,,.,35,1,0,191,D,W,1,,30,185,1106,193,0126
17BR00163,H9134,2.0,,HAIRY,39,1,,155,2,W,1,,30,157,1106,186,0126
17BR00164,H9149,2.0,,.,38,1,,180,H,W,1,,30,188,1106,204,0126
17BR00165,H9150,2.0,,ADRU Term,14,1,,176,1,W,1,,30,175,1106,206,0126
17BR00166,H9158,2.0,,ADRU Term,25,1,7,162,D,W,1,,30,163,1106,182,0126
17BR00167,H9167,2.0,,DRY,37,1,7,161,1,W,1,,30,154,1106,184,0126
17BR00168,H9170,2.0,,.,35,1,0,199,D,W,1,,30,190,1106,208,0126
17BR00169,H9172,2.0,,.,35,1,0,215,D,W,1,,30,211,1106,220,0126
17BR00170,H9173,2.0,,ADRU Term,33,1,0,177,1,W,1,,30,183,1106,210,0126
17BR00171,H9190,2.0,,ADRU Term,15,1,0,146,1,W,1,,30,149,1106,156,0126
17BR00172,H9193,2.0,,SMUDDER,35,1,,191,D,W,1,,30,193,1106,207,0126
17BR00173,H9194,2.0,,TerminalOnly,26,1,0,161,2,W,1,,30,153,1106,190,0126
17BR00174,H9195,2.0,,TerminalOnly,34,1,0,154,1,W,1,,30,162,1106,176,0126
17BR00175,H9199,2.0,,.,35,1,0,173,1,W,1,,30,177,1106,204,0126
17BR00176,H9200,2.0,,ADRU Term,8,1,0,168,D,W,1,,30,180,1106,176,0126
17BR00177,H9214,2.0,,1ST,35,1,0,180,D,W,1,,30,173,1106,180,0126
17BR00178,H9216,2.0,,ADRU Term,19,1,0,174,1,W,1,,30,164,1106,187,0126
17BR00179,H9221,2.0,,PINKISH,35,1,0,197,D,W,1,,30,189,1106,204,0126
17BR00180,H9225,2.0,,ADRU Term,27,1,0,155,1,W,1,,30,153,1106,185,0126
17BR00181,H9229,2.0,,.,35,1,,213,D,W,1,,30,218,1106,235,0126
17BR00182,H9230,2.0,,DRY.RP,40,1,,206,1,W,1,,30,215,1106,241,0126
17BR00183,H9231,2.0,,.,39,1,0,179,2,W,1,,30,174,1106,202,0126
17BR00184,H9232,2.0,,PNEU.RESP,39,1,0,161,2,W,1,,30,147,1106,182,0126
17BR00185,H9237,2.0,,1ST,38,1,0,178,1,W,1,,30,172,1106,198,0126
17BR00186,H9240,2.0,,4TH,41,1,0,177,1,W,1,,30,173,1106,188,0126
17BR00187,H9243,2.0,,2ND,41,1,7,154,1,W,1,,30,152,1106,198,0126
17BR00188,H9251,2.0,,.,37,1,0,150,H,W,1,,30,144,1106,165,0126
17BR00189,H9270,2.0,,.,37,1,0,160,1,W,1,,30,164,1106,194,0126
17BR00190,H9272,1.0,,.,39,1,0,131,1,W,1,,30,120,1106,156,0126
17BR00191,H9279,1.0,,.,40,1,0,156,1,W,1,,30,154,1106,189,0126
17BR00192,H9288,1.0,,Rescued,38,1,,152,1,W,1,,30,146,1106,169,0126
17BR00193,H9290,1.0,,ADRU Term,9,1,0,163,D,W,1,,30,168,1106,189,0126
17BR00194,H9291,1.0,,ADRU Term,20,1,0,196,D,W,1,,30,179,1106,184,0126
17BR00195,H9292,1.0,,.,39,1,0,162,1,W,1,,30,145,1106,183,0126
17BR00196,H9293,1.0,,.,40,1,7,194,D,W,1,,30,179,1106,198,0126
17BR00197,H9296,1.0,,TerminalOnly,28,1,,167,D,W,1,,30,167,1106,180,0126
17BR00198,H9299,1.0,,1ST,37,1,0,152,1,W,1,,30,145,1106,191,0126
17BR00199,H9300,1.0,,ADRU Term,10,1,0,205,D,W,1,,30,200,1106,217,0126
17BR00200,H9304,1.0,,ADRU Term,21,1,0,204,D,W,1,,30,173,1106,204,0126
17BR00201,H9306,1.0,,ADRU Term,29,1,0,199,D,W,1,,30,197,1106,209,0126
17BR00202,H9310,1.0,,3RD.P,38,1,7,142,1,W,1,,30,131,1106,165,0126
17BR00203,H9312,1.0,,2ND,38,1,7,144,1,W,1,,30,146,1106,167,0126
17BR00204,H9315,1.0,,TerminalOnly,11,1,0,162,1,W,1,,30,167,1106,177,0126
17BR00205,H9317,1.0,,1ST,39,1,,164,1,W,1,,30,155,1106,183,0126
17BR00206,H9319,1.0,,1ST.H,40,1,0,0,1,0,6,05,30,,,,
17BR00207,H9322,1.0,,1ST,39,1,0,177,2,W,1,,30,168,1106,183,0126
17BR00208,H9325,1.0,,2ND.H,41,1,7,165,2,W,1,,30,155,1106,182,0126
17BR00209,H9327,1.0,,2ND,41,1,0,149,1,W,1,,30,145,1106,168,0126
17BR00210,H9330,1.0,,2ND.SCRS,40,1,7,162,2,W,1,,30,156,1106,189,0126
17BR00211,H9332,1.0,,.,41,1,,135,1,W,1,,30,128,1106,162,0126
17BR00212,H9339,1.0,,1ST,40,1,,138,1,W,1,,30,138,1106,163,0126
17BR00213,H9341,1.0,,ADRU Term,22,1,,168,D,W,1,,30,163,1106,188,0126
17BR00214,H9346,1.0,,.,38,1,0,156,2,W,1,,30,143,1106,191,0126
17BR00215,H9356,1.0,,TerminalOnly,30,1,0,140,1,W,1,,30,135,1106,187,0126
17BR00216,H9357,1.0,,2ND,39,1,0,149,1,W,1,,30,133,1106,176,0126
17BR00217,H9358,1.0,,ADRU Term,12,1,0,182,D,W,1,,30,169,1106,198,0126
17BR00218,H9359,1.0,,1ST,40,1,,122,2,W,1,,30,113,1106,146,0126
17BR00219,H9370,1.0,,ADRU Term,23,1,0,147,D,W,1,,30,144,1106,173,0126
17BR00220,H9378,1.0,,TerminalOnly,31,1,7,151,1,W,1,,30,158,1106,173,0126
17BR00221,H9380,1.0,,4TH,40,1,7,144,2,W,1,,30,132,1106,174,0126
17BR00222,H9383,1.0,,ADRU Term,13,1,,176,D,W,1,,30,168,1106,194,0126
17BR00223,H9385,1.0,,TerminalOnly,24,1,,162,1,W,1,,30,154,1106,188,0126
17BR00224,H9393,1.0,,3RD.SCRS,41,1,0,145,2,W,1,,30,138,1106,167,0126
17BR00225,H9403,1.0,,ADRU Term,32,1,0,171,D,W,1,,30,165,1106,177,0126
17BR00226,H9405,1.0,,ADRU Term,14,1,7,146,D,W,1,,30,151,1106,179,0126
17BR00227,H9415,1.0,,2ND.H,39,1,0,151,2,W,1,,30,141,1106,167,0126
17BR00228,H9416,1.0,,TerminalOnly,25,1,7,131,2,W,1,,30,144,1106,152,0126
17BR00229,H9419,1.0,,2ND.H,41,1,7,156,2,W,1,,30,151,1106,173,0126
17BR00230,H9423,1.0,,ADRU Term,33,1,0,147,D,W,1,,30,149,1106,177,0126
17BR00231,H9424,1.0,,3RD.P,39,1,0,150,1,W,1,,30,129,1106,157,0126
17BR00232,H9429,1.0,,ADRU Term,15,1,,154,D,W,1,,30,161,1106,186,0126
17BR00233,H9430,1.0,,1ST,41,1,,183,1,W,1,,30,173,1106,200,0126
17BR00234,H9432,1.0,,2ND,38,1,,120,2,W,1,,30,114,1106,122,0126
17BR00235,H9435,1.0,,TerminalOnly,26,1,0,149,2,W,1,,30,144,1106,175,0126
17BR00236,H9436,1.0,,1ST.H.SCRS,38,1,,141,2,W,1,,30,129,1106,154,0126
17BR00237,H9437,1.0,,2ND,38,1,,171,1,W,1,,30,166,1106,187,0126
17BR00238,H9438,1.0,,1ST,40,1,0,183,1,W,1,,30,166,1106,196,0126
17BR00239,H9439,1.0,,2ND,41,1,0,144,2,W,1,,30,142,1106,167,0126
17BR00240,H9442,1.0,,1ST.,35,1,7,129,2,W,1,,30,128,1106,146,0126
17BR00241,H9443,1.0,,2ND.SCRS,38,1,7,160,1,W,1,,30,142,1106,167,0126
17BR00242,H9448,1.0,,3RD,38,1,0,157,2,W,1,,30,154,1106,171,0126
17BR00243,H9455,1.0,,2ND,37,1,0,153,1,W,1,,30,146,1106,180,0126
17BR00244,H9460,1.0,,2ND,37,1,,138,1,W,1,,30,130,1106,162,0126
17BR00245,H9465,1.0,,1ST,41,1,,132,2,W,1,,30,127,1106,151,0126
17BR00246,H9470,1.0,,ADRU Term,34,1,0,162,D,W,1,,30,156,1106,184,0126
17BR00247,H9471,1.0,,TerminalOnly,8,1,0,144,2,W,1,,30,140,1106,176,0126
17BR00248,H9472,1.0,,TerminalOnly,19,1,0,165,2,W,3,93,30,168,1106,,
17BR00249,H9482,1.0,,3RD.SCRS,37,1,0,123,2,W,1,,30,116,1106,151,0126
17BR00250,H9488,1.0,,PNEU.SCRS.FVR,38,1,0,167,2,W,1,,30,157,1106,190,0126
17BR00251,H9497,1.0,,2ND,41,1,,139,1,W,1,,30,139,1106,175,0126
17BR00252,H9498,1.0,,ADRU Term,27,1,,150,D,W,1,,30,149,1106,197,0126
17BR00253,H9501,1.0,,2ND,38,1,0,144,1,W,1,,30,138,1106,163,0126
17BR00254,H9504,1.0,,2ND.NICE,41,1,0,156,D,W,1,,30,144,1106,169,0126
17BR00255,H9505,1.0,,ADRU Term,9,1,0,182,D,W,1,,30,180,1106,207,0126
17BR00256,H9508,1.0,,1ST,37,1,0,171,D,W,1,,30,168,1106,196,0126
17BR00257,H9510,1.0,,ADRU Term,20,1,0,198,D,W,1,,30,199,1106,228,0126
17BR00258,H9512,1.0,,2ND,37,1,0,149,1,W,1,,30,144,1106,176,0126
17BR00259,H9516,1.0,,TerminalOnly,28,1,0,142,1,W,1,,30,140,1106,172,0126
17BR00260,H9525,1.0,,1ST,38,1,0,146,1,W,1,,30,144,1106,160,0126
17BR00261,H9528,1.0,,2ND,38,1,0,142,2,W,1,,30,139,1106,161,0126
17BR00262,H9535,1.0,,Rescued,37,1,,169,1,W,1,,30,155,1106,183,0126
17BR00263,H9537,1.0,,2ND.SCRS.PNEU,37,1,0,130,2,W,1,,30,125,1106,154,0126
17BR00264,H9544,1.0,,1ST,37,1,0,127,1,W,1,,30,125,1106,155,0126
17BR00265,H9548,1.0,,1ST.H,41,1,0,146,2,W,1,,30,136,1106,164,0126
17BR00266,H9549,1.0,,2ND.H,41,1,0,141,1,W,1,,30,130,1106,129,0126
17BR00267,H9551,1.0,,ADRU Term,10,1,,177,D,W,1,,30,173,1106,188,0126
17BR00268,H9553,1.0,,3RD,41,1,,138,2,W,1,,30,138,1106,168,0126
17BR00269,K5090,6.0,,SiddowayLame,7,1,,172,H,W,1,,06,160,1106,167,0111
17BR00270,K5091,6.0,,Siddoway,6,1,,207,H,W,1,,06,219,1106,210,0111
17BR00271,K5092,6.0,,Siddoway,6,1,,226,H,W,1,,06,212,1106,240,0111
17BR00272,K5093,6.0,,Siddoway,7,1,,182,H,W,1,,06,191,1106,199,0111
17BR00273,K5095,6.0,,Siddoway,6,1,,156,H,W,1,,06,150,1106,155,0111
17BR00274,K5096,6.0,,Siddoway,7,1,,195,H,W,1,,06,184,1106,196,0111
17BR00275,K5097,6.0,,Siddoway,7,1,,193,H,W,1,,06,197,1106,197,0111
17BR00276,K5098,6.0,,Siddoway,6,1,,213,H,W,1,,06,216,1106,219,0111
17BR00277,K5099,6.0,,Siddoway,7,1,,231,H,W,1,,06,216,1106,228,0111
17BR00278,K5100,6.0,,Siddoway,6,1,,190,H,W,1,,06,193,1106,190,0111
17BR00279,K5101,6.0,,Siddoway,6,1,,211,H,W,1,,06,216,1106,211,0111
17BR00280,K5102,6.0,,Siddoway,7,1,,240,H,W,1,,06,231,1106,235,0111
17BR00281,K5103,6.0,,Siddoway,6,1,,147,H,W,1,,06,140,1106,158,0111
17BR00282,K5104,6.0,,Siddoway,6,1,,173,H,W,1,,06,166,1106,161,0111
17BR00283,K5105,6.0,,Siddoway,7,1,,232,H,W,1,,06,230,1106,224,0111
17BR00284,K5106,6.0,,Siddoway,7,1,,213,H,W,1,,06,206,1106,228,0111
17BR00285,K5107,6.0,,Siddoway,7,1,,217,H,W,1,,06,208,1106,222,0111
17BR00286,K5109,6.0,,Siddoway,6,1,,201,H,W,1,,06,199,1106,207,0111
17BR00287,K5110,6.0,,Siddoway,6,1,,208,H,W,1,,06,213,1106,211,0111
17BR00288,K5111,6.0,,Siddoway,7,1,,205,H,W,1,,06,231,1106,206,0111
17BR00289,K5113,6.0,,Siddoway,6,1,,200,H,W,1,,06,193,1106,195,0111
