UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,STM,WTNOV,WDAYN,WTWIN,WDAYW
11BR00032,X8949,1.0,,  4 Ram X8796,4,1,0,147,D,W,1,,CM,153,1107,161,0124
11BR00033,X8983,1.0,,  4 Ram X8796,4,1,0,184,D,W,1,,CM,167,1107,158,0124
11BR00034,X9025,1.0,,  4 Ram X8796,4,1,0,136,1,W,1,,CM,139,1107,143,0124
11BR00035,X8565,1.0,,  4 Ram X8796,4,1,0,158,D,W,1,,CM,155,1107,165,0124
11BR00036,X8539,1.0,,  4 Ram X8796,4,1,0,172,D,W,1,,CM,173,1107,188,0124
11BR00037,X8719,1.0,,  4 Ram X8796,4,1,0,174,1,W,1,,CM,183,1107,197,0124
11BR00038,X8930,1.0,,  4 Ram X8796,4,1,0,162,D,W,1,,CM,153,1107,158,0124
11BR00039,K3446,6.0,6T,  5 Ram X7343,5,1,0,203,1,W,1,,06,199,1107,210,0124
11BR00040,K3463,6.0,6T,  5 Ram X7343,5,1,0,167,2,W,1,,06,152,1107,158,0124
11BR00041,X4826,4.0,97,  5 Ram X7343,5,1,0,246,H,W,1,,97,219,1107,,
11BR00042,K3976,4.0,6M,  5 Ram X7343,5,1,0,193,1,W,1,,06,188,1107,202,0124
11BR00043,K4361,3.0,6T,  5 Ram X7343,5,1,,191,2,W,1,,06,190,1107,203,0124
11BR00044,X5729,3.0,97,  5 Ram X7343,5,1,,205,H,W,1,,97,191,1107,,
11BR00045,K4196,3.0,6T,  5 Ram X7343,5,1,,170,1,W,1,,06,171,1107,187,0124
11BR00046,X7263,2.0,,  5 Ram X7343,5,1,,238,H,W,1,,97,221,1107,,
11BR00047,K4439,2.0,,  5 Ram X7343,5,1,,166,1,W,1,,06,167,1107,186,0124
11BR00048,K4591,2.0,,  5 Ram X7343,5,1,,172,2,W,1,,06,174,1107,191,0124
11BR00049,X7254,2.0,,  5 Ram X7343,5,1,,177,H,W,1,,97,166,1107,,
11BR00050,X8913,1.0,,  5 Ram X7343,5,1,0,223,D,W,1,,97,197,1107,,
11BR00051,K3363,6.0,6M,  6 Ram X7419,6,1,0,212,2,W,1,,06,192,1107,208,0124
11BR00052,X3102,5.0,97,  6 Ram X7419,6,1,0,241,H,W,1,,97,207,1107,,
11BR00053,K3656,5.0,6T,  6 Ram X7419,6,1,0,217,2,W,1,,06,208,1107,228,0124
11BR00054,K4131,4.0,6T,  6 Ram X7419,6,1,0,187,1,W,1,42,06,169,1107,,
11BR00055,K3956,4.0,6M,  6 Ram X7419,6,1,0,183,2,W,1,,06,188,1107,203,0124
11BR00056,X6085,3.0,97,  6 Ram X7419,6,1,,226,H,W,1,,97,202,1107,,
11BR00057,K4474,2.0,,  6 Ram X7419,6,1,,178,D,W,1,,06,167,1107,174,0124
11BR00058,X7464,2.0,,  6 Ram X7419,6,1,,213,H,W,1,,97,199,1107,,
11BR00059,K4690,1.0,,  6 Ram X7419,6,1,0,176,D,W,1,,06,159,1107,172,0124
11BR00060,X8791,1.0,,  6 Ram X7419,6,1,0,215,D,W,1,,97,192,1107,,
11BR00061,K4674,1.0,,  6 Ram X7419,6,1,0,154,2,W,1,,06,139,1107,161,0124
11BR00062,X8839,1.0,,  6 Ram X7419,6,1,0,204,D,W,1,,97,186,1107,,
11BR00063,X5454,4.0,00,  7 Ram X8729,7,1,0,198,1,W,1,,C3,187,1107,203,0124
11BR00064,X6911,3.0,99,  7 Ram X8729,7,1,,164,1,W,1,,C3,163,1107,189,0124
11BR00065,X8704,1.0,,  7 Ram X8729,7,1,0,211,D,W,1,,C3,191,1107,200,0124
11BR00066,X6267,3.0,99,  7 Ram X8729,7,1,,175,2,W,1,,C3,172,1107,182,0124
11BR00067,X6641,3.0,99,  7 Ram X8729,7,1,,185,1,W,1,,C3,182,1107,204,0124
11BR00068,X7236,2.0,,  7 Ram X8729,7,1,,190,2,W,1,,C3,192,1107,203,0124
11BR00069,X6028,3.0,99,  7 Ram X8729,7,1,,172,1,W,1,,C3,172,1107,200,0124
11BR00070,X7293,2.0,,  7 Ram X8729,7,1,,159,1,W,1,,C3,162,1107,187,0124
11BR00071,X8637,1.0,,  7 Ram X8729,7,1,0,180,2,W,1,,C3,170,1107,193,0124
11BR00072,X9100,1.0,,  7 Ram X8729,7,1,0,137,2,W,1,,C3,136,1107,155,0124
11BR00073,X7359,2.0,,  7 Ram X8729,7,1,,169,1,W,1,,C3,173,1107,183,0124
11BR00074,X9086,1.0,,  7 Ram X8729,7,1,0,180,D,W,1,,C3,168,1107,187,0124
11BR00075,X4632,4.0,00,  8 Ram X8830,8,1,0,171,2,W,1,,C3,179,1107,189,0124
11BR00076,X7828,2.0,,  8 Ram X8830,8,1,,197,2,W,1,,C3,196,1107,200,0124
11BR00077,X9604,1.0,,  8 Ram X8830,8,1,0,180,D,W,1,,C3,171,1107,180,0124
11BR00078,X6520,3.0,99,  8 Ram X8830,8,1,,192,1,W,1,,C3,202,1107,208,0124
11BR00079,X6809,3.0,99,  8 Ram X8830,8,1,,159,1,W,1,,C3,164,1107,180,0124
11BR00080,X7316,2.0,,  8 Ram X8830,8,1,,174,D,W,1,,C3,164,1107,183,0124
11BR00081,X6291,3.0,99,  8 Ram X8830,8,1,,206,1,W,1,,C3,204,1107,215,0124
11BR00082,X8885,1.0,,  8 Ram X8830,8,1,0,175,D,W,1,,C3,169,1107,181,0124
11BR00083,X8733,1.0,,  8 Ram X8830,8,1,0,166,D,W,1,,C3,157,1107,168,0124
11BR00084,X9101,1.0,,  8 Ram X8830,8,1,0,150,2,W,1,,C3,145,1107,168,0124
11BR00085,X7557,2.0,,  8 Ram X8830,8,1,,178,1,W,1,,C3,170,1107,182,0124
11BR00086,X8532,1.0,,  8 Ram X8830,8,1,0,167,1,W,1,,C3,166,1107,181,0124
11BR00087,X6550,3.0,99,  9 Ram X8671,9,1,,184,1,W,1,,S3,184,1107,200,0124
11BR00088,X7120,3.0,99,  9 Ram X8671,9,1,,195,2,W,1,,S3,203,1107,213,0124
11BR00089,X5519,4.0,00,  9 Ram X8671,9,1,0,172,2,W,1,,S3,169,1107,189,0124
11BR00090,X8018,2.0,,  9 Ram X8671,9,1,,154,2,W,1,,S3,160,1107,176,0124
11BR00091,X7389,2.0,,  9 Ram X8671,9,1,,184,2,W,1,,S3,185,1107,195,0124
11BR00092,X6862,3.0,99,  9 Ram X8671,9,1,,193,2,W,1,,S3,188,1107,205,0124
11BR00093,X7575,2.0,,  9 Ram X8671,9,1,,164,2,W,1,,S3,167,1107,180,0124
11BR00094,X6703,3.0,99,  9 Ram X8671,9,1,,177,1,W,1,,S3,176,1107,200,0124
11BR00095,X8598,1.0,,  9 Ram X8671,9,1,0,159,D,W,1,,S3,147,1107,160,0124
11BR00096,X8977,1.0,,  9 Ram X8671,9,1,0,180,D,W,1,,S3,179,1107,189,0124
11BR00097,X7225,2.0,,  9 Ram X8671,9,1,,156,1,W,1,,S3,160,1107,177,0124
11BR00098,X9498,1.0,,  9 Ram X8671,9,1,0,165,1,W,1,,S3,161,1107,183,0124
11BR00099,X8501,1.0,,  9 Ram X8671,9,1,0,145,2,W,1,,S3,143,1107,155,0124
11BR00100,X8701,1.0,,  9 Ram X8671,9,1,0,144,1,W,1,,S3,146,1107,162,0124
11BR00101,X9048,1.0,,  9 Ram X8671,9,1,0,141,1,W,1,,S3,135,1107,161,0124
11BR00102,X8588,1.0,,  9 Ram X8671,9,1,0,197,D,W,1,,S3,183,1107,194,0124
11BR00103,X4847,4.0,00, 10 Ram X7303,10,1,0,195,1,W,1,,S3,192,1107,206,0124
11BR00104,X6502,3.0,99, 10 Ram X7303,10,1,,190,1,W,1,,S3,183,1107,187,0124
11BR00105,X6812,3.0,99, 10 Ram X7303,10,1,,181,1,W,1,,S3,177,1107,196,0124
11BR00106,X8017,2.0,, 10 Ram X7303,10,1,,137,2,W,1,,S3,153,1107,172,0124
11BR00107,X7387,2.0,, 10 Ram X7303,10,1,,159,1,W,1,,S3,166,1107,183,0124
11BR00108,X5851,3.0,99, 10 Ram X7303,10,1,,154,1,W,1,,S3,160,1107,172,0124
11BR00109,X7290,2.0,, 10 Ram X7303,10,1,,186,2,W,1,,S3,186,1107,192,0124
11BR00110,X8848,1.0,, 10 Ram X7303,10,1,0,150,D,W,1,,S3,143,1107,142,0124
11BR00111,X8978,1.0,, 10 Ram X7303,10,1,0,175,D,W,1,,S3,164,1107,180,0124
11BR00112,X7310,2.0,, 10 Ram X7303,10,1,,175,1,W,1,,S3,186,1107,202,0124
11BR00113,X8606,1.0,, 10 Ram X7303,10,1,0,182,2,W,1,,S3,177,1107,199,0124
11BR00114,X8793,1.0,, 10 Ram X7303,10,1,0,171,D,W,1,,S3,162,1107,182,0124
11BR00115,X9064,1.0,, 10 Ram X7303,10,1,0,147,1,W,1,,S3,145,1107,153,0124
11BR00116,X9392,1.0,, 10 Ram X7303,10,1,0,149,1,W,1,,S3,142,1107,160,0124
11BR00117,X8732,1.0,, 10 Ram X7303,10,1,0,166,2,W,1,,S3,158,1107,172,0124
11BR00118,X8784,1.0,, 10 Ram X7303,10,1,0,178,1,W,1,,S3,171,1107,178,0124
11BR00119,X8786,1.0,, 10 Ram X7303,10,1,0,154,D,W,1,,S3,146,1107,160,0124
11BR00120,X6827,3.0,99, 11 Ram X8834,11,1,,146,2,W,1,,T3,143,1107,154,0124
11BR00121,X6228,3.0,99, 11 Ram X8834,11,1,,148,1,W,1,,T3,158,1107,171,0124
11BR00122,X8286,2.0,, 11 Ram X8834,11,1,,178,2,W,1,,T3,176,1107,186,0124
11BR00123,X6536,3.0,99, 11 Ram X8834,11,1,,146,1,W,1,,T3,154,1107,168,0124
11BR00124,X6915,3.0,99, 11 Ram X8834,11,1,,166,1,W,1,,T3,170,1107,173,0124
11BR00125,X7631,2.0,, 11 Ram X8834,11,1,,167,2,W,1,,T3,163,1107,172,0124
11BR00126,X7940,2.0,, 11 Ram X8834,11,1,,168,2,W,1,,T3,172,1107,185,0124
11BR00127,X8050,2.0,, 11 Ram X8834,11,1,,156,1,W,1,,T3,171,1107,182,0124
11BR00128,X7251,2.0,, 11 Ram X8834,11,1,,174,D,W,1,,T3,163,1107,172,0124
11BR00129,X7250,2.0,, 11 Ram X8834,11,1,,132,1,W,1,,T3,134,1107,140,0124
11BR00130,X6668,3.0,99, 11 Ram X8834,11,1,,165,1,W,1,,T3,177,1107,186,0124
11BR00131,X7706,2.0,, 11 Ram X8834,11,1,,172,D,W,1,,T3,166,1107,175,0124
11BR00132,X8545,1.0,, 11 Ram X8834,11,1,0,153,2,W,1,,T3,156,1107,169,0124
11BR00133,X8580,1.0,, 11 Ram X8834,11,1,0,168,1,W,1,,T3,165,1107,181,0124
11BR00134,X8787,1.0,, 11 Ram X8834,11,1,0,172,2,W,1,,T3,171,1107,182,0124
11BR00135,X8788,1.0,, 11 Ram X8834,11,1,0,164,2,W,1,,T3,160,1107,173,0124
11BR00136,X7856,2.0,, 11 Ram X8834,11,1,,182,1,W,1,,T3,185,1107,198,0124
11BR00137,X8650,1.0,, 11 Ram X8834,11,1,0,138,D,W,1,,T3,134,1107,149,0124
11BR00138,X6873,3.0,99, 12 Ram X8865,12,1,,170,2,W,1,,T3,167,1107,182,0124
11BR00139,X6134,3.0,99, 12 Ram X8865,12,1,,209,1,W,1,,T3,204,1107,198,0124
11BR00140,X7863,2.0,, 12 Ram X8865,12,1,,155,1,W,1,,T3,148,1107,165,0124
11BR00141,X6831,3.0,99, 12 Ram X8865,12,1,,172,2,W,1,,T3,169,1107,182,0124
11BR00142,X7088,3.0,99, 12 Ram X8865,12,1,,210,1,W,1,,T3,206,1107,222,0124
11BR00143,X7438,2.0,, 12 Ram X8865,12,1,,161,1,W,1,,T3,159,1107,169,0124
11BR00144,X7439,2.0,, 12 Ram X8865,12,1,,166,2,W,1,,T3,159,1107,174,0124
11BR00145,X7933,2.0,, 12 Ram X8865,12,1,,186,D,W,1,,T3,176,1107,191,0124
11BR00146,X7992,2.0,, 12 Ram X8865,12,1,,156,1,W,1,,T3,156,1107,174,0124
11BR00147,X7297,2.0,, 12 Ram X8865,12,1,,159,1,W,1,,T3,155,1107,162,0124
11BR00148,X7270,2.0,, 12 Ram X8865,12,1,,154,1,W,1,,T3,153,1107,169,0124
11BR00149,X7427,2.0,, 12 Ram X8865,12,1,,177,2,W,1,,T3,171,1107,182,0124
11BR00150,X6524,3.0,99, 12 Ram X8865,12,1,,152,2,W,1,,T3,163,1107,176,0124
11BR00151,X7753,2.0,, 12 Ram X8865,12,1,,195,D,W,1,,T3,184,1107,193,0124
11BR00152,X7277,2.0,, 12 Ram X8865,12,1,,170,2,W,1,,T3,168,1107,172,0124
11BR00153,X8546,1.0,, 12 Ram X8865,12,1,0,147,1,W,1,,T3,146,1107,156,0124
11BR00154,X9098,1.0,, 12 Ram X8865,12,1,0,136,1,W,1,,T3,143,1107,162,0124
11BR00155,X8863,1.0,, 12 Ram X8865,12,1,0,163,1,W,1,,T3,162,1107,173,0124
11BR00156,X6597,3.0,00, 13 Ram H5144,13,1,,0,1,0,1,97,00,0,,,
11BR00157,X3392,5.0,00, 13 Ram H5144,13,1,1,183,2,W,1,,m3,186,1107,184,0202
11BR00158,X3584,5.0,00, 13 Ram H5144,13,1,1,170,1,W,1,,00,196,1107,198,0124
11BR00159,X4796,4.0,00, 13 Ram H5144,13,1,1,207,2,W,1,,00,210,1107,208,0202
11BR00160,X5350,4.0,00, 13 Ram H5144,13,1,1,227,D,W,1,,00,220,1107,198,0202
11BR00161,X5787,3.0,00, 13 Ram H5144,13,1,,178,2,W,1,,00,189,1107,194,0124
11BR00162,X6113,3.0,00, 13 Ram H5144,13,1,,187,1,W,1,,00,194,1107,202,0124
11BR00163,X7487,2.0,, 13 Ram H5144,13,1,,196,2,W,1,,BL,207,1107,203,0124
11BR00164,X7511,2.0,, 13 Ram H5144,13,1,,163,1,W,1,,BL,172,1107,178,0124
11BR00165,X8535,1.0,, 13 Ram H5144,13,1,0,188,D,W,1,,BL,187,1107,199,0124
11BR00166,X8578,1.0,, 13 Ram H5144,13,1,0,167,D,W,1,,BL,153,1107,136,0202
11BR00167,X8599,1.0,, 13 Ram H5144,13,1,0,173,1,W,1,,BL,185,1107,195,0124
11BR00168,X8642,1.0,, 13 Ram H5144,13,1,0,181,D,W,1,,BL,183,1107,176,0202
11BR00169,X8678,1.0,, 13 Ram H5144,13,1,0,173,2,W,1,,BL,177,1107,174,0202
11BR00170,X8679,1.0,, 13 Ram H5144,13,1,0,161,2,W,1,,BL,159,1107,166,0202
11BR00171,X8736,1.0,, 13 Ram H5144,13,1,0,164,2,W,1,,BL,165,1107,174,0124
11BR00172,X8770,1.0,, 13 Ram H5144,13,1,0,179,2,W,1,,BL,191,1107,185,0124
11BR00173,X8905,1.0,, 13 Ram H5144,13,1,0,152,D,W,1,,BL,156,1107,151,0202
11BR00174,X9097,1.0,, 13 Ram H5144,13,1,0,128,H,W,1,,BL,133,1107,134,0202
11BR00175,X2422,6.0,97, 14 Ram K4434,14,1,0,204,H,W,1,,97,190,1107,,
11BR00176,K3651,5.0,6T, 14 Ram K4434,14,1,0,201,2,W,1,,06,195,1107,210,0124
11BR00177,K3696,5.0,6T, 14 Ram K4434,14,1,0,190,1,W,1,,06,192,1107,217,0124
11BR00178,K4036,4.0,6T, 14 Ram K4434,14,1,0,175,2,W,1,,06,166,1107,184,0124
11BR00179,X5807,3.0,97, 14 Ram K4434,14,1,,213,H,W,1,42,97,199,1107,,
11BR00180,K3937,4.0,6T, 14 Ram K4434,14,1,0,196,2,W,1,,06,191,1107,207,0124
11BR00181,K4414,3.0,6T, 14 Ram K4434,14,1,,200,2,W,1,,06,209,1107,225,0124
11BR00182,K3877,4.0,6T, 14 Ram K4434,14,1,0,195,H,W,1,,06,185,1107,211,0124
11BR00183,X4449,4.0,97, 14 Ram K4434,14,1,0,200,H,W,1,,97,193,1107,,
11BR00184,K3946,4.0,6T, 14 Ram K4434,14,1,0,195,2,W,1,,06,200,1107,208,0124
11BR00185,X7378,2.0,, 14 Ram K4434,14,1,,187,D,W,1,,TS,180,1107,183,0124
11BR00186,K4192,3.0,6T, 14 Ram K4434,14,1,,189,2,W,1,,06,196,1107,212,0124
11BR00187,K4336,3.0,6T, 14 Ram K4434,14,1,,195,2,W,1,,06,192,1107,203,0124
11BR00188,K4510,2.0,, 14 Ram K4434,14,1,,208,2,W,1,,06,212,1107,222,0124
11BR00189,X7309,2.0,, 14 Ram K4434,14,1,,198,H,W,1,,97,182,1107,,
11BR00190,X7647,2.0,, 14 Ram K4434,14,1,,218,H,W,1,,97,208,1107,,
11BR00191,X7463,2.0,, 14 Ram K4434,14,1,,210,H,W,1,,97,194,1107,,
11BR00192,X7479,2.0,, 14 Ram K4434,14,1,,171,1,W,1,,TS,174,1107,181,0124
11BR00193,X7566,2.0,, 14 Ram K4434,14,1,,216,H,W,1,,97,201,1107,,
11BR00194,X8960,1.0,, 14 Ram K4434,14,1,0,208,D,W,1,,97,193,1107,,
11BR00195,X8513,1.0,, 14 Ram K4434,14,1,0,161,D,W,1,,TS,159,1107,165,0124
11BR00196,X8898,1.0,, 14 Ram K4434,14,1,0,161,D,W,1,,TS,158,1107,169,0124
11BR00197,K3280,6.0,6M, 15 Ram K4438,15,1,0,193,1,W,1,,06,199,1107,203,0124
11BR00198,K3564,6.0,6T, 15 Ram K4438,15,1,0,212,1,W,1,,06,212,1107,223,0124
11BR00199,X2737,6.0,97, 15 Ram K4438,15,1,0,233,H,W,1,,97,218,1107,,
11BR00200,K3338,6.0,6T, 15 Ram K4438,15,1,0,201,1,W,1,,06,205,1107,203,0124
11BR00201,K3381,6.0,6M, 15 Ram K4438,15,1,0,190,1,W,1,,06,186,1107,208,0124
11BR00202,K3462,6.0,6T, 15 Ram K4438,15,1,0,217,2,W,1,,06,208,1107,209,0124
11BR00203,K4230,3.0,6T, 15 Ram K4438,15,1,,209,2,W,1,,06,196,1107,207,0124
11BR00204,X5812,3.0,97, 15 Ram K4438,15,1,,216,H,W,1,,97,211,1107,,
11BR00205,K4081,4.0,6M, 15 Ram K4438,15,1,0,202,2,W,1,,06,193,1107,197,0124
11BR00206,K4031,4.0,6M, 15 Ram K4438,15,1,0,199,D,W,1,,06,186,1107,184,0124
11BR00207,X6499,3.0,97, 15 Ram K4438,15,1,,230,H,W,1,,97,220,1107,,
11BR00208,X7677,2.0,, 15 Ram K4438,15,1,,237,D,W,1,,97,221,1107,,
11BR00209,X6252,3.0,99, 15 Ram K4438,15,1,,180,2,W,1,,TS,188,1107,193,0124
11BR00210,X6532,3.0,97, 15 Ram K4438,15,1,,195,D,W,1,,97,172,1107,,
11BR00211,K4428,2.0,, 15 Ram K4438,15,1,,173,2,W,1,,06,170,1107,178,0124
11BR00212,K4653,1.0,, 15 Ram K4438,15,1,0,172,D,W,1,,06,163,1107,174,0124
11BR00213,X7803,2.0,, 15 Ram K4438,15,1,,177,H,W,1,,97,172,1107,,
11BR00214,X7480,2.0,, 15 Ram K4438,15,1,,164,D,W,1,,TS,158,1107,159,0124
11BR00215,X8702,1.0,, 15 Ram K4438,15,1,0,183,H,W,1,,97,164,1107,,
11BR00216,X8716,1.0,, 15 Ram K4438,15,1,0,180,H,W,1,,97,165,1107,,
11BR00217,X8514,1.0,, 15 Ram K4438,15,1,0,157,1,W,1,,TS,157,1107,175,0124
11BR00218,X8899,1.0,, 15 Ram K4438,15,1,0,156,1,W,1,,TS,154,1107,160,0124
11BR00219,K3720,5.0,6T, 16 Ram K4711,16,1,0,216,1,W,1,,06,207,1107,230,0124
11BR00220,K3690,5.0,6T, 16 Ram K4711,16,1,0,202,2,W,1,,06,194,1107,211,0124
11BR00221,K4112,4.0,6T, 16 Ram K4711,16,1,0,212,2,W,1,,06,201,1107,213,0124
11BR00222,K3725,5.0,6T, 16 Ram K4711,16,1,0,184,2,W,1,,06,173,1107,192,0124
11BR00223,X4308,4.0,97, 16 Ram K4711,16,1,0,184,H,W,1,,97,176,1107,,
11BR00224,X4539,4.0,97, 16 Ram K4711,16,1,0,212,H,W,1,,97,196,1107,,
11BR00225,K4341,3.0,6T, 16 Ram K4711,16,1,,207,1,W,1,,06,204,1107,230,0124
11BR00226,K4103,4.0,6T, 16 Ram K4711,16,1,0,200,1,W,1,,06,204,1107,223,0124
11BR00227,K4388,3.0,6T, 16 Ram K4711,16,1,,171,2,W,1,,06,168,1107,187,0124
11BR00228,K4475,2.0,, 16 Ram K4711,16,1,,184,1,W,1,,06,189,1107,199,0124
11BR00229,K4500,2.0,, 16 Ram K4711,16,1,,193,1,W,1,,06,190,1107,211,0124
11BR00230,X6058,3.0,97, 16 Ram K4711,16,1,,204,H,W,1,,97,187,1107,,
11BR00231,K4209,3.0,6T, 16 Ram K4711,16,1,,171,2,W,1,,06,170,1107,183,0124
11BR00232,X5964,3.0,97, 16 Ram K4711,16,1,,167,H,W,1,01,97,113,1107,,
11BR00233,X7279,2.0,, 16 Ram K4711,16,1,,188,H,W,1,,97,179,1107,,
11BR00234,X7466,2.0,, 16 Ram K4711,16,1,,197,H,W,1,,97,174,1107,,
11BR00235,X5883,3.0,99, 16 Ram K4711,16,1,,198,D,W,1,,TS,193,1107,194,0124
11BR00236,X7245,2.0,, 16 Ram K4711,16,1,,191,H,W,1,,97,181,1107,,
11BR00237,X8740,1.0,, 16 Ram K4711,16,1,0,191,D,W,1,,97,173,1107,,
11BR00238,X8512,1.0,, 16 Ram K4711,16,1,0,177,1,W,1,,TS,165,1107,175,0124
11BR00239,X8873,1.0,, 16 Ram K4711,16,1,0,176,D,W,1,,TS,174,1107,185,0124
11BR00240,X8935,1.0,, 16 Ram K4711,16,1,0,143,2,W,1,,TS,156,1107,167,0124
11BR00241,L0112,1.0,, 17 Ram L0129,17,1,0,175,D,W,1,,PC,167,1107,172,0124
11BR00242,L0028,2.0,, 17 Ram L0129,17,1,,140,2,W,1,,PC,150,1107,155,0124
11BR00243,L0038,2.0,, 17 Ram L0129,17,1,,175,1,W,1,,PC,193,1107,191,0124
11BR00244,L0135,1.0,, 17 Ram L0129,17,1,0,143,2,W,1,,PC,143,1107,155,0124
11BR00245,L0065,1.0,, 17 Ram L0129,17,1,0,167,D,W,1,,PC,161,1107,169,0124
11BR00246,L0126,1.0,, 17 Ram L0129,17,1,0,155,D,W,1,,PC,150,1107,154,0124
11BR00247,L0142,1.0,, 17 Ram L0129,17,1,0,174,D,W,1,,PC,169,1107,175,0124
11BR00248,L0085,1.0,, 17 Ram L0129,17,1,0,188,1,W,1,,PC,187,1107,196,0124
11BR00249,L0099,1.0,, 17 Ram L0129,17,1,0,177,D,W,1,,PC,173,1107,181,0124
11BR00250,L0197,1.0,, 17 Ram L0129,17,1,0,174,D,W,1,,PC,165,1107,167,0124
11BR00251,L0192,1.0,, 17 Ram L0129,17,1,0,180,D,W,1,,PC,179,1107,182,0124
11BR00252,L0218,1.0,, 17 Ram L0129,17,1,0,176,D,W,1,,PC,169,1107,179,0124
11BR00253,L0078,1.0,, 17 Ram L0129,17,1,0,135,D,W,1,,PC,133,1107,140,0124
11BR00254,L0224,1.0,, 17 Ram L0129,17,1,0,191,D,W,1,,PC,186,1107,185,0124
11BR00255,L0090,1.0,, 17 Ram L0129,17,1,0,182,1,W,1,,PC,179,1107,196,0124
11BR00256,L0199,1.0,, 17 Ram L0129,17,1,0,156,D,W,1,,PC,146,1107,152,0124
11BR00257,L0054,1.0,, 17 Ram L0129,17,1,0,176,D,W,1,,PC,170,1107,181,0124
11BR00258,L0201,1.0,, 17 Ram L0129,17,1,0,126,H,W,1,,PC,129,1107,140,0124
11BR00259,L0013,2.0,, 17 Ram L0129,17,1,,162,1,W,1,,PC,173,1107,186,0124
11BR00260,L0087,1.0,, 17 Ram L0129,17,1,0,166,D,W,1,,PC,164,1107,173,0124
11BR00261,L0176,1.0,, 17 Ram L0129,17,1,0,174,D,W,1,,PC,160,1107,175,0124
11BR00262,L0123,1.0,, 17 Ram L0129,17,1,0,140,1,W,1,,PC,146,1107,155,0124
11BR00263,L0017,2.0,, 18 Ram L0151,18,1,,162,1,W,1,,PC,174,1107,185,0124
11BR00264,L0029,2.0,, 18 Ram L0151,18,1,,188,2,W,1,,PC,200,1107,202,0124
