UID,ETAG,LINE,RMK,PD,CUWT,BPEN,WORK,WT_IN,WDAY_IN,WT_OUT,WDAY_OUT,WTWIN,WDAYW,SL,F,H,PREGTEST,IDZ65,CLR,STM
17EW00053,H9728,,Dyspnea,1,119,e10,W,130,1017,140,1122,,,3.1,2+,1,Preg,,1,30
17EW00054,H9732,,.,3,96,e8,W,103,1017,120,1122,,,2.2,2-,1,Preg,,1,30
17EW00055,H9739,,.,1,94,e12,W,95,1017,105,1122,,,2.3,2-,1,Preg,,1,30
17EW00056,H9740,,.,3,100,e9,W,107,1017,110,1122,,,3.1,2,1,Preg,,1,30
17EW00057,H9745,,Open?,3,103,e7,W,108,1017,113,1122,,,2.6,2-,1,Preg,,1,30
17EW00058,H9747,,.,1,97,e12,W,98,1017,107,1122,,,3.1,2+,1,Preg,,1,30
17EW00059,H9748,,.,1,90,e13,W,95,1017,101,1122,,,2.5,2+,1,Preg,,1,30
17EW00060,H9750,,.,1,83,e14,W,88,1017,100,1122,,,2.2,3,1,Preg,,1,30
17EW00061,H9752,,.,1,106,e14,W,112,1017,128,1122,,,3.3,2,1,Preg,,1,30
17EW00062,H9754,,.,1,119,e11,W,125,1017,141,1122,,,3.1,3,1,Preg,,1,30
17EW00063,H9756,,.,1,112,e10,W,131,1017,142,1122,,,2.9,2-,1,Preg,,1,30
17EW00064,H9762,,.,1,130,e13,W,142,1017,152,1122,,,3.8,3,1,Preg,,1,30
17EW00065,H9765,,Scours,1,87,e14,W,96,1017,108,1122,,,2.5,2-,1,Preg,,1,30
17EW00066,H9766,,PINK,3,113,e8,W,131,1017,146,1122,,,2.4,2,1,Preg,,1,30
17EW00067,H9767,,H.P,3,101,e9,W,122,1017,143,1122,,,2.8,2+,1,Preg,,1,30
17EW00068,H9773,,.,1,109,e11,W,120,1017,138,1122,,,2.5,2-,1,Preg,,1,30
17EW00069,H9779,,.,1,110,e14,W,128,1017,138,1122,,,2.6,2+,1,Preg,,1,30
17EW00070,H9781,,.,1,113,e12,W,124,1017,135,1122,,,2.4,2,1,Preg,,1,30
17EW00071,H9786,,HAIRY,1,88,e11,W,103,1017,121,1122,,,2.6,2+,1,Preg,,1,30
17EW00072,H9789,,.,1,100,e12,W,110,1017,127,1122,,,3.0,2,1,Preg,,1,30
17EW00073,H9791,,.,1,100,e11,W,110,1017,122,1122,,,3.3,2-,1,Preg,,1,30
17EW00074,H9793,,.,1,106,e13,W,117,1017,130,1122,,,2.4,2,1,Preg,,1,30
17EW00075,H9795,,Scours,1,79,e12,W,84,1017,87,1122,,,2.1,2-,1,Open,,1,30
17EW00076,H9796,,.,3,91,e7,W,105,1017,118,1122,,,2.8,2+,1,Preg,,1,30
17EW00077,H9807,,.,1,102,e13,W,117,1017,133,1122,,,3.6,4,1,Preg,,1,30
17EW00078,H9812,,.,1,103,e10,W,119,1017,130,1122,,,2.8,2+,1,Preg,,1,30
17EW00079,H9814,,Scours,1,90,e13,W,102,1017,111,1122,,,2.0,2,1,Preg,,1,30
17EW00080,H9816,,BL.R.HOCKScou,3,84,e8,W,103,1017,112,1122,,,2.4,2-,1,Preg,,2,30
17EW00081,H9818,,Open?,1,85,e11,W,97,1017,112,1122,,,2.8,2+,1,Preg,,1,30
17EW00082,H9821,,.,1,92,e10,W,97,1017,99,1122,,,,,,,,1,30
17EW00083,H9829,,.,1,92,e11,W,101,1017,117,1122,,,2.6,2,1,Preg,,1,30
17EW00084,H9833,,.,1,89,e14,W,102,1017,116,1122,,,2.2,3,1,Preg,,1,30
17EW00085,H9834,,WnwtMissed,3,102,e7,W,119,1017,131,1122,,,3.0,2-,1,Preg,,1,30
17EW00086,H9835,,.,1,95,e10,W,112,1017,125,1122,,,2.4,2-,1,Preg,,1,30
17EW00087,H9839,,.,1,98,e11,W,107,1017,121,1122,,,,,,,,1,30
17EW00088,H9841,,UGLY,3,88,e9,W,98,1017,112,1122,,,2.2,2-,1,Preg,,1,30
17EW00089,H9842,,Open?,1,90,e14,W,99,1017,110,1122,,,2.8,3+,1,Preg,,1,30
17EW00090,H9846,,.,1,84,e14,W,103,1017,112,1122,,,2.2,2-,1,Preg,,1,30
17EW00091,H9848,,.,1,100,e14,W,107,1017,116,1122,,,3.3,2-,1,Preg,,1,30
17EW00092,H9851,,3RD,1,94,e13,W,105,1017,111,1122,,,2.9,2,1,Preg,,1,30
17EW00093,H9852,,HAIRY,3,99,e7,W,112,1017,117,1122,,,3.0,2+,1,Preg,,1,30
17EW00094,H9853,,BR.PATCH.BACK,3,100,e8,W,116,1017,129,1122,,,2.2,2-,1,Preg,,3,30
17EW00095,H9855,,.,1,95,e10,W,108,1017,110,1122,,,2.8,2-,1,Preg,,1,30
17EW00096,H9865,,.,1,97,e12,W,107,1017,121,1122,,,3.0,2-,1,Preg,,1,30
17EW00097,H9868,,PINK.EARS,3,95,e9,W,101,1017,114,1122,,,3.1,2-,1,Preg,,1,30
17EW00098,H9878,,ConjunctvtsSc,1,85,e12,W,98,1017,108,1122,,,2.8,2,1,Preg,,1,30
17EW00099,H9880,,.,1,95,e11,W,110,1017,133,1122,,,2.4,2,1,Preg,,1,30
17EW00100,H9882,,.,1,94,e12,W,97,1017,106,1122,,,1.9,2,1,Preg,,1,30
17EW00101,H9883,,NICE LAMB,1,119,e12,W,127,1017,138,1122,,,2.8,2-,1,Preg,,1,30
17EW00102,H9884,,UGLY,3,92,e7,W,103,1017,121,1122,,,2.4,2+,1,Preg,,1,30
17EW00103,H9886,,.,1,106,e14,W,120,1017,129,1122,,,2.1,2-,1,Preg,,1,30
17EW00104,H9889,,PINK,3,92,e8,W,106,1017,119,1122,,,1.7,2+,1,Preg,,1,30
17EW00105,H9891,,.,1,96,e12,W,98,1017,112,1122,,,2.8,2-,1,Preg,,1,30
17EW00106,H9892,,.,1,91,e13,W,99,1017,111,1122,,,3.0,2-,1,Preg,,1,30
17EW00107,H9893,,Open?,1,87,e14,W,96,1017,112,1122,,,2.5,3,1,Preg,,1,30
17EW00108,H9896,,.,3,112,e9,W,119,1017,129,1122,,,2.8,2-,1,Preg,,1,30
17EW00109,H9899,,.,1,81,e11,W,98,1017,116,1122,,,2.4,2-,1,Preg,,1,30
17EW00110,H9900,,.,1,91,e11,W,100,1017,114,1122,,,2.7,2-,1,Preg,,1,30
17EW00111,H9903,,.,3,97,e7,W,101,1017,109,1122,,,2.4,2,1,Preg,,1,30
17EW00112,H9906,,.,1,84,e12,W,80,1017,96,1122,,,2.6,2-,1,Preg,,1,30
17EW00113,H9910,,PINK,3,79,e8,W,98,1017,103,1122,,,2.6,3-,1,Preg,,1,30
17EW00114,H9916,,.,1,98,e13,W,112,1017,122,1122,,,2.8,2-,1,Preg,,1,30
17EW00115,H9920,,.,1,101,e10,W,118,1017,138,1122,,,2.4,2+,1,Preg,,1,30
17EW00116,H9923,,Open?,1,87,e13,W,103,1017,121,1122,,,2.9,2-,1,Preg,,1,30
17EW00117,H9924,,.,1,94,e12,W,103,1017,121,1122,,,2.4,2-,1,Preg,,1,30
17EW00118,H9925,,.,1,103,e12,W,117,1017,122,1122,,,2.2,2,1,Preg,,1,30
17EW00119,H9926,,1ST.PINK.EARS,3,89,e9,W,102,1017,114,1122,,,2.8,2-,1,Preg,,1,30
17EW00120,H9927,,2ND,1,92,e13,W,100,1017,116,1122,,,2.6,2,1,Preg,,1,30
17EW00121,H9928,,1ST.PINK,1,86,e14,W,94,1017,106,1122,,,2.6,2,1,Preg,,1,30
17EW00122,H9935,,3RD.BACKWARDS,1,92,e10,W,97,1017,110,1122,,,2.5,3+,1,Preg,,1,30
17EW00123,H9944,,.,1,83,e11,W,90,1017,102,1122,,,2.9,2,1,Preg,,1,30
17EW00124,H9953,,Open?,1,96,e14,W,103,1017,117,1122,,,3.0,3,1,Preg,,1,30
17EW00125,H9957,,.,1,100,e13,W,112,1017,120,1122,,,2.5,2-,1,Preg,,1,30
17EW00126,H9960,,.,1,94,e14,W,95,1017,111,1122,,,3.1,2-,1,Preg,,1,30
17EW00127,H9961,,Open?,1,94,e11,W,102,1017,113,1122,,,2.7,2-,1,Preg,,1,30
17EW00128,H9964,,.,1,85,e11,W,91,1017,108,1122,,,2.8,2,1,Preg,,1,30
17EW00129,K5131,,1ST,1,103,e8,W,129,1017,147,1122,,,3.3,3-,1,Preg,,1,06
17EW00130,K5132,,2ND,1,106,e9,W,120,1017,134,1122,,,3.5,3,1,Preg,,1,06
17EW00131,K5133,,.,1,106,e7,W,116,1017,129,1122,,,2.4,3+,1,Preg,,1,06
17EW00132,K5134,,.,1,101,e8,W,105,1017,120,1122,,,2.6,3,1,Preg,,1,06
17EW00133,K5136,,.,1,116,e9,W,120,1017,140,1122,,,2.1,4-,1,Preg,,1,06
17EW00134,K5137,,SmBellyOkNow,1,95,e7,W,108,1017,121,1122,,,3.0,3-,1,Preg,,1,06
17EW00135,K5139,,.,1,135,e8,W,149,1017,163,1122,,,2.8,4+,1,Preg,,1,06
17EW00136,K5141,,HAIRY.Scours,1,112,e9,W,111,1017,118,1122,,,3.5,3,1,Open,,1,06
17EW00137,K5142,,VetFixEnt,1,107,e7,W,125,1017,136,1122,,,2.6,3+,1,Preg,,1,06
17EW00138,K5143,,HAIRY,1,96,e8,W,107,1017,118,1122,,,2.7,3-,1,Open,,1,06
17EW00139,K5150,,.,1,112,e9,W,127,1017,138,1122,,,2.4,3,1,Preg,,1,06
17EW00140,K5152,,.,1,99,e7,W,117,1017,132,1122,,,2.4,4+,1,Preg,,1,06
17EW00141,K5153,,.,1,98,e8,W,112,1017,124,1122,,,2.8,3+,1,Preg,,1,06
17EW00142,K5154,,.,1,106,e9,W,118,1017,130,1122,,,3.0,3,1,Preg,,1,06
17EW00143,K5169,,FxRF,1,90,e7,W,99,1017,118,1122,,,2.2,5-,1,Open,,1,06
17EW00144,K5170,,VetsFixTail,1,89,e8,W,112,1017,124,1122,,,2.0,4-,1,Preg,,1,06
17EW00145,K5171,,.,1,110,e9,W,124,1017,135,1122,,,2.6,3,1,Preg,,1,06
17EW00146,K5173,,.,1,120,e7,W,138,1017,152,1122,,,2.6,3,1,Preg,,1,06
17EW00147,K5175,,.,1,109,e8,W,124,1017,134,1122,,,2.6,3,1,Preg,,1,06
17EW00148,K5177,,.,1,114,e9,W,130,1017,144,1122,,,2.4,3+,1,Preg,,1,06
17EW00149,K5181,,.,1,99,e7,W,113,1017,130,1122,,,3.0,3+,1,Preg,,1,06
17EW00150,K5182,,.,1,100,e8,W,114,1017,124,1122,,,2.7,4+,1,Preg,,1,06
17EW00151,K5186,,.,1,97,e9,W,110,1017,120,1122,,,2.7,3,1,Preg,,1,06
17EW00152,L1882,,20BL,1,119,e7,W,129,1017,123,1122,,,3.9,2+,1,Preg,,5,PC
17EW00153,L1884,,5SMOKEY,1,117,e8,W,133,1017,136,1122,,,3.3,2-,1,Preg,,2,PC
17EW00154,L1889,,15BL,1,116,e9,W,132,1017,141,1122,,,3.1,2-,1,Preg,,5,PC
17EW00155,L1895,,25BR,1,108,e7,W,122,1017,125,1122,,,3.0,2+,1,Preg,,5,PC
17EW00156,L1896,,<05BR,1,120,e8,W,127,1017,133,1122,,,3.1,2-,1,Preg,,2,PC
17EW00157,L1903,,20BRN,1,133,e9,W,134,1017,150,1122,,,2.4,1,1,Preg,,5,PC
17EW00158,L1907,,05BR,1,129,e7,W,146,1017,153,1122,,,3.1,2,1,Preg,,2,PC
17EW00159,L1909,,05BR,1,133,e8,W,146,1017,160,1122,,,3.3,1-,1,Preg,,2,PC
17EW00160,L1911,,.,1,88,e9,W,108,1017,120,1122,,,2.6,2+,1,Open,,1,PC
17EW00161,L1912,,35BL,1,103,e7,W,119,1017,127,1122,,,3.1,2+,1,Preg,,5,PC
17EW00162,L1916,,5-10BL,1,106,e8,W,128,1017,138,1122,,,3.2,2-,1,Open,,5,PC
17EW00163,L1917,,40BR,1,96,e9,W,106,1017,117,1122,,,2.4,2-,1,Open,,5,PC
17EW00164,L1920,,15BL,1,102,e7,W,122,1017,129,1122,,,3.1,2,1,Preg,,5,PC
17EW00165,L1921,,35BL,1,116,e8,W,131,1017,141,1122,,,2.2,2+,1,Preg,,5,PC
17EW00166,L1926,,10BL,1,120,e9,W,140,1017,153,1122,,,2.9,2+,1,Preg,,5,PC
17EW00167,L1928,,10BL,1,121,e7,W,135,1017,140,1122,,,3.3,2+,1,Preg,,5,PC
17EW00168,L1936,,25BL,1,92,e8,W,117,1017,129,1122,,,3.1,2,1,Preg,,5,PC
17EW00169,L1937,,<05BR,1,90,e9,W,105,1017,114,1122,,,3.7,2-,1,Open,,2,PC
17EW00170,L1939,,25GR,1,109,e7,W,128,1017,128,1122,,,3.1,2,1,Preg,,5,PC
17EW00171,L1947,,35BR,1,103,e8,W,111,1017,119,1122,,,3.5,2,1,Preg,,5,PC
17EW00172,L1949,,75GRAY,1,90,e9,W,109,1017,119,1122,,,3.1,1-,1,Preg,,5,PC
17EW00173,L1954,,30BLK,1,120,e7,W,130,1017,129,1122,,,2.8,2+,1,Preg,,5,PC
17EW00174,L1957,,VetFixEnt&Tai,1,95,e8,W,106,1017,116,1122,,,2.8,2+,1,Preg,,1,PC
17EW00175,L1958,,CornealUlcer,1,89,e9,W,106,1017,114,1122,,,3.1,2+,1,Preg,,2,PC
17EW00176,L1959,,NICE LAMB,1,109,e7,W,133,1017,141,1122,,,3.0,1-,1,Open,,2,PC
17EW00177,L1961,,25BR,1,116,e8,W,131,1017,136,1122,,,2.8,2,1,Preg,,5,PC
17EW00178,L1964,,05BR,1,120,e9,W,134,1017,145,1122,,,3.2,2+,1,Preg,,2,PC
17EW00179,L1966,,60BR,1,114,e7,W,123,1017,134,1122,,,2.9,1-,1,Preg,,5,PC
17EW00180,L1971,,25BR,1,84,e8,W,99,1017,112,1122,,,3.1,2-,1,Preg,,5,PC
17EW00181,L1974,,2ND.10BL,1,87,e9,W,94,1017,105,1122,,,3.0,2,1,Preg,,5,PC
17EW00182,L1975,,10GR,1,157,e7,W,172,1017,193,1122,,,3.0,1-,1,Preg,,5,PC
17EW00183,L1976,,50TAN,1,97,e8,W,110,1017,120,1122,,,3.0,2-,1,Preg,,5,PC
17EW00184,L1977,,10.LT.BR,1,84,e9,W,95,1017,102,1122,,,3.1,2-,1,Open,,5,PC
17EW00185,L1982,,20BLK,1,98,e7,W,114,1017,125,1122,,,2.6,2,1,Preg,,5,PC
17EW00186,L1983,,20BLK,1,101,e8,W,113,1017,116,1122,,,3.3,2,1,Preg,,5,PC
17EW00187,L1985,,20BLK,1,105,e9,W,119,1017,122,1122,,,3.3,1-,1,Preg,,5,PC
17EW00188,L1987,,30BLK,1,116,e7,W,142,1017,153,1122,,,2.8,2,1,Preg,,5,PC
17EW00189,L1989,,1ST.10BLK,1,97,e8,W,107,1017,117,1122,,,3.0,2+,1,Open,,5,PC
17EW00190,L1990,,H.2ND.VetFixE,1,105,e9,W,118,1017,129,1122,,,3.1,2+,1,Preg,,5,PC
17EW00191,L1991,,NICE LAMB,1,123,e7,W,146,1017,146,1122,,,3.7,2+,1,Preg,,5,PC
17EW00192,L1992,,20BLK,1,112,e8,W,127,1017,141,1122,,,2.7,2+,1,Preg,,5,PC
17EW00193,L2001,,25BR,1,101,e9,W,109,1017,117,1122,,,3.0,2+,1,Preg,,5,PC
17EW00194,L2003,,<05BR,1,118,e7,W,128,1017,140,1122,,,3.1,2,1,Open,,2,PC
17EW00195,L2007,,50GR.UGLY,1,117,e8,W,124,1017,140,1122,,,2.6,2+,1,Preg,,5,PC
17EW00196,S1127,,.,1,96,e9,W,105,1017,123,1122,,,2.1,3,1,Open,,1,07
17EW00197,S1129,,1ST,1,79,e7,W,92,1017,103,1122,,,3.0,4+,1,Open,,1,07
17EW00198,S1134,,.,1,105,e8,W,123,1017,136,1122,,,2.9,3-,1,Preg,,1,07
17EW00199,S1135,,PINK,1,112,e9,W,120,1017,132,1122,,,3.5,3,1,Preg,,1,42
17EW00200,S1138,,Open?,1,116,e7,W,130,1017,139,1122,,,3.0,3+,1,Preg,,1,07
17EW00201,S1139,,.,1,95,e8,W,109,1017,117,1122,,,2.8,3+,1,Preg,,1,43
17EW00202,S1142,,.,1,91,e9,W,103,1017,113,1122,,,3.0,3+,1,Preg,,1,07
17EW00203,S1145,,1ST.Scours,1,85,e7,W,100,1017,107,1122,,,2.0,4+,1,Preg,,1,07
17EW00204,S1151,,P.,1,97,e8,W,105,1017,109,1122,,,3.0,4,1,Preg,,1,07
17EW00205,S1152,,.,1,86,e9,W,95,1017,106,1122,,,3.1,2-,1,Open,,1,07
17EW00206,S1157,,.,1,96,e7,W,101,1017,101,1122,,,3.0,3+,1,Preg,,1,42
17EW00207,S1163,,HAIRY,1,87,e8,W,99,1017,110,1122,,,3.0,2-,1,Preg,,1,07
17EW00208,S1165,,HAIRY,1,88,e9,W,94,1017,103,1122,,,2.9,3,1,Open,,1,07
17EW00209,S1166,,P.H,1,94,e7,W,110,1017,118,1122,,,2.8,3+,1,Preg,,1,07
17EW00210,S1167,,HAIRY,1,101,e8,W,108,1017,117,1122,,,3.0,3+,1,Preg,,1,07
17EW00211,S1175,,.,1,89,e9,W,103,1017,118,1122,,,2.4,3+,1,Preg,,1,07
17EW00212,S1176,,HAIRY,1,96,e7,W,103,1017,110,1122,,,2.2,3,1,Preg,,1,07
17EW00213,S1177,,HAIRY,1,87,e8,W,99,1017,113,1122,,,2.5,3,1,Preg,,1,07
17EW00214,S1182,,.,1,75,e9,W,77,1017,87,1122,,,,,,,,1,42
17EW00215,S1183,,HAIRY.VetFixE,1,77,e7,W,81,1017,85,1122,,,3.1,3,1,Open,,1,42
17EW00216,S1185,,HAIRY,1,99,e8,W,106,1017,113,1122,,,2.4,3,1,Preg,,2,07
17EW00217,S1190,,.,1,108,e9,W,120,1017,127,1122,,,2.7,4+,1,Preg,,1,07
17EW00218,S1194,,Scours,1,85,e7,W,95,1017,107,1122,,,2.6,4,1,Preg,,1,07
17EW00219,S1201,,.,1,92,e8,W,108,1017,120,1122,,,2.6,3-,1,Preg,,1,07
17EW00220,S1202,,.,1,89,e9,W,92,1017,101,1122,,,3.3,3+,1,Open,,1,43
17EW00221,S1203,,HAIRY,1,94,e7,W,98,1017,105,1122,,,2.9,2-,1,Open,,1,43
17EW00222,S1205,,.,1,98,e8,W,113,1017,124,1122,,,2.8,4-,1,Preg,,1,07
17EW00223,S1206,,.,1,88,e9,W,105,1017,119,1122,,,2.3,3,1,Preg,,1,07
17EW00224,S1208,,HAIRY,1,101,e7,W,117,1017,119,1122,,,2.6,3-,1,Preg,,1,42
17EW00225,S1210,,.,1,78,e8,W,84,1017,92,1122,,,3.1,3-,2,Open,,1,43
17EW00226,S1215,,.,1,96,e9,W,102,1017,119,1122,,,2.5,3+,1,Preg,,1,42
17EW00227,S1223,,.,1,80,e7,W,88,1017,92,1122,,,3.0,3,1,Open,,1,07
17EW00228,S1228,,.,1,91,e8,W,105,1017,111,1122,,,2.2,3,5,Preg,,1,07
17EW00229,S1230,,Open?,1,90,e9,W,106,1017,114,1122,,,2.9,3+,1,Preg,,1,07
17EW00230,S1232,,.,1,120,e7,W,117,1017,125,1122,,,2.9,3,1,Preg,,1,07
17EW00231,S1234,,.,1,78,e8,W,90,1017,100,1122,,,2.8,3,1,Preg,,1,42
17EW00232,S1238,,.,1,94,e9,W,114,1017,123,1122,,,2.9,3+,1,Preg,,1,07
17EW00233,S1250,,Open?,1,103,e7,W,117,1017,124,1122,,,3.0,3+,1,Preg,,1,07
17EW00234,S1254,,.,1,102,e8,W,117,1017,128,1122,,,3.1,3+,1,Preg,,1,07
17EW00235,S1258,,Open?,1,95,e9,W,95,1017,109,1122,,,2.8,3+,1,Preg,,1,43
17EW00236,S1259,,.,1,109,e7,W,118,1017,122,1122,,,2.8,3,1,Preg,,1,07
17EW00237,S1261,,HAIRY,1,92,e8,W,106,1017,117,1122,,,0.0,,,Preg,,1,07
17EW00238,S1267,,.,1,95,e9,W,108,1017,116,1122,,,3.0,3,1,Preg,,1,07
17EW00239,S1278,,3RD.THIN,1,95,e7,W,109,1017,116,1122,,,2.8,3,1,Preg,,1,07
17EW00240,S1282,,.,1,97,e8,W,102,1017,103,1122,,,3.5,3-,1,Open,,1,42
17EW00241,S1286,,3RD,1,97,e9,W,116,1017,133,1122,,,2.9,3,1,Preg,,1,07
17EW00242,S1287,,.,1,88,e7,W,95,1017,102,1122,,,2.6,3+,1,Preg,,1,42
17EW00243,S1288,,.,1,89,e8,W,92,1017,105,1122,,,2.7,3+,1,Preg,,1,42
17EW00244,S1289,,BR.BY.EYES,1,80,e9,W,91,1017,105,1122,,,2.8,3+,1,Preg,,2,42
17EW00245,S1295,,.,1,92,e7,W,105,1017,112,1122,,,2.6,3-,1,Open,,1,07
17EW00246,S1309,,HAIRY,1,92,e8,W,106,1017,114,1122,,,2.7,2-,1,Preg,,1,07
17EW00247,S1310,,Open?,1,85,e9,W,101,1017,106,1122,,,2.4,2,1,Preg,,1,07
17EW00248,S1311,,3RD.2@ONCE,1,90,e7,W,100,1017,103,1122,,,2.4,3+,1,Preg,,1,07
17EW00249,S1313,,H.P,1,89,e8,W,102,1017,110,1122,,,3.1,3+,1,Preg,,1,07
17EW00250,S1316,,HAIRY,1,99,e9,W,110,1017,127,1122,,,2.6,3,1,Preg,,1,07
17EW00251,S1319,,HAIRY,1,96,e7,W,103,1017,112,1122,,,2.6,3+,1,Preg,,1,43
17EW00252,S1322,,HAIRY,1,92,e8,W,98,1017,106,1122,,,3.1,2-,1,Preg,,1,43
17EW00253,S1323,,1ST,1,81,e9,W,90,1017,96,1122,,,3.1,3-,1,Preg,,1,07
17EW00254,S1326,,.,1,91,e7,W,100,1017,107,1122,,,2.8,3,1,Preg,,1,07
17EW00255,S1327,,PINK,1,80,e8,W,77,1017,81,1122,,,2.8,5,1,Open,,1,07
17EW00256,S1328,,.,1,81,e9,W,94,1017,103,1122,,,2.4,2,1,Preg,,1,07
17EW00257,S1329,,.,1,98,e7,W,109,1017,116,1122,,,3.0,3+,1,Open,,1,07
17EW00258,S1336,,.,1,92,e8,W,108,1017,118,1122,,,2.1,3,1,Preg,,1,07
