UID,ETAG,LINE,RMK,IDX,PD,TRTPEN,CUWT,BPEN,BRAND,PREGPEN,W1018,W1207,IDZ65,CLR,STM,DIETPEN
07EW00001,H3111,88,TAIL CHEWED,105,1,sy2,83,p26,Red,Yes,94,101,0,1,30,18
07EW00002,H3110,88,.,99,1,sy3,79,p36,Red,Yes,88,90,0,1,30,12
07EW00003,H3113,88,.,103,1,sy2,84,p22,Red,No,92,103,0,1,30,
07EW00004,H3114,88,.,98,1,sy4,70,p42,Red,Yes,82,88,0,1,30, 5
07EW00005,H3115,88,.,95,1,sy2,85,p23,Red,Yes,90,107,0,1,30,16
07EW00006,H3116,88,.,96,1,sy4,73,p45,Red,Yes,85,88,0,1,30, 5
07EW00007,H3118,88,.,102,1,sy1,90,p15,Red,Yes,100,108,0,1,30,15
07EW00008,H3104,88,.,99,1,sy3,78,p36,Red,Yes,83,90,0,1,30,10
07EW00009,H3107,88,.,92,1,sy3,81,p37,Red,Yes,93,96,0,1,30,12
07EW00010,H3133,88,HAIRY,96,1,sy3,76,p35,Red,Yes,87,93,0,1,30, 8
07EW00011,H3137,88,4TEATS,110,1,sy1,104,p17,Red,Yes,110,122,0,1,30,19
07EW00012,H3143,88,.,115,1,sy2,89,p23,Red,No,92,105,0,1,30,
07EW00013,H3146,88,.,91,1,sy4,71,p46,Red,Yes,74,93,0,1,30,11
07EW00014,H3142,88,"HAIRY,JAW5",100,1,sy2,89,p28,Red,No,97,110,0,1,30,
07EW00015,H3151,00,.,115,1,TAY,113,BF,Star,,128,137,0,1,33,
07EW00016,H3153,88,4TEATS,111,1,sy1,95,p16,Red,Yes,105,110,0,1,30,17
07EW00017,H3152,88,.,108,1,sy1,95,p17,Red,Yes,112,112,0,1,30,15
07EW00018,H3160,88,.,92,1,sy4,74,p42,Red,Yes,81,100,0,1,30, 9
07EW00019,H3123,88,.,100,1,sy3,79,p35,Red,Yes,86,94,0,1,30,12
07EW00020,H3122,88,.,102,1,sy3,76,p37,Red,Yes,84,95,0,1,30,12
07EW00021,H3129,88,.,99,1,sy3,76,p37,Red,Yes,84,95,0,1,30, 8
07EW00022,H3181,88,.,101,1,sy1,93,p13,Red,Yes,110,112,0,1,30,13
07EW00023,H3184,88,.,95,1,sy3,81,p34,Red,Yes,91,99,0,1,30, 8
07EW00024,H3186,00,.,109,1,TAY,105,BF,Star,,121,132,0,1,33,
07EW00025,H3188,88,.,100,1,sy1,103,p17,Red,Yes,121,126,0,1,30,19
07EW00026,H3191,88,"NUFLOR, SMZ",84,1,sy4,68,p43,Red,No,79,102,0,1,30,
07EW00027,H3190,88,.,91,1,sy2,82,p21,Red,Yes,90,97,0,1,30,14
07EW00028,H3194,88,BIG LAMB,132,1,sy1,126,p12,Red,Yes,141,148,0,1,30,15
07EW00029,H3195,88,.,97,1,sy2,84,p23,Red,No,100,111,0,1,30,
07EW00030,H3171,88,.,86,1,sy4,64,p41,Red,No,69,85,0,1,30,
07EW00031,H3170,88,HAIRY,95,1,sy3,76,p31,Red,Yes,91,97,0,1,30, 6
07EW00032,H3174,88,.,93,1,sy2,81,p27,Red,Yes,90,97,0,1,30,18
07EW00033,H3175,88,NICE LAMB,92,1,sy3,74,p32,Red,Yes,87,101,0,1,30, 6
07EW00034,H3172,88,.,92,1,sy4,65,p41,Red,Yes,73,79,0,1,30,11
07EW00035,H3179,88,.,110,1,sy1,93,p12,Red,Yes,106,114,0,1,30,15
07EW00036,H3177,88,.,88,1,sy4,71,p45,Red,Yes,82,97,0,1,30, 9
07EW00037,H3010,88,ENTROPION,98,1,sy2,87,p25,Red,No,97,107,0,1,30,
07EW00038,H3014,00,NICE LAMB,112,1,TAY,115,BF,Star,,141,152,0,1,33,
07EW00039,H3012,88,NUFLOR,98,1,sy2,83,p26,Red,Yes,100,106,0,1,30,18
07EW00040,H3017,88,.,103,1,sy2,81,p27,Red,Yes,89,93,0,1,30,20
07EW00041,H3001,88,.,105,1,sy2,88,p25,Red,Yes,105,107,0,1,30,16
07EW00042,H3004,00,.,105,1,TAY,100,BF,Star,,119,142,0,1,33,
07EW00043,H3002,88,.,105,1,sy1,90,p15,Red,Yes,104,119,0,1,30,15
07EW00044,H3007,88,JAW5,108,1,sy1,98,p14,Red,Yes,112,114,0,1,30,15
07EW00045,H3031,88,.,101,1,sy2,83,p28,Red,Yes,91,97,0,1,30,18
07EW00046,H3033,88,.,103,1,sy1,97,p18,Red,Yes,114,126,0,1,30,19
07EW00047,H3034,88,.,101,1,sy1,94,p12,Red,Yes,104,112,0,1,30,19
07EW00048,H3036,88,.,103,1,sy3,79,p36,Red,Yes,99,111,0,1,30, 8
07EW00049,H3038,88,.,106,1,sy2,85,p25,Red,Yes,94,107,0,1,30,18
07EW00050,H3044,00,.,113,1,TAY,113,BF,Star,,140,159,0,1,33,
07EW00051,H3042,88,.,92,1,sy2,84,p24,Red,Yes,87,91,0,1,30,18
07EW00052,H3049,88,.,101,1,sy2,85,p24,Red,Yes,103,109,0,1,30,20
07EW00053,H3051,88,.,98,1,sy2,81,p25,Red,Yes,86,90,0,1,30,18
07EW00054,H3055,88,.,93,1,sy2,85,p23,Red,Yes,97,104,0,1,30,18
07EW00055,H3056,88,.,98,1,sy1,91,p11,Red,Yes,111,116,0,1,30,17
07EW00056,H3067,88,ENTROPION,108,1,sy1,103,p18,Red,Yes,118,125,0,1,30,19
07EW00057,H3023,88,.,97,1,sy2,81,p26,Red,Yes,102,107,0,1,30,20
07EW00058,H3026,88,.,99,1,sy1,95,p12,Red,Yes,115,122,0,1,30,13
07EW00059,H3022,88,.,99,1,sy3,77,p38,Red,Yes,86,91,0,1,30, 6
07EW00060,H3027,88,.,100,1,sy1,95,p13,Red,Yes,107,109,0,1,30,19
07EW00061,H3081,88,HAIRY,96,1,sy3,76,p36,Red,Yes,85,83,0,1,30,10
07EW00062,H3080,88,HAIRY,95,1,sy3,79,p35,Red,Yes,89,97,0,1,30, 8
07EW00063,H3084,00,NICE LAMB,124,1,TAY,120,BF,Star,,140,153,0,1,33,
07EW00064,H3085,88,.,101,1,sy2,81,p27,Red,Yes,98,100,0,1,30,20
07EW00065,H3086,88,HAIRY,102,1,sy2,87,p28,Red,Yes,101,105,0,1,30,18
07EW00066,H3087,88,.,106,1,sy1,90,p15,Red,Yes,106,111,0,1,30,19
07EW00067,H3093,88,.,108,1,sy1,96,p16,Red,Yes,107,110,0,1,30,13
07EW00068,H3095,88,.,108,1,sy2,84,p21,Red,Yes,91,98,0,1,30,20
07EW00069,H3096,88,.,108,1,sy1,95,p12,Red,Yes,110,119,0,1,30,19
07EW00070,H3099,88,HAIRBAG,90,1,sy4,73,p48,Red,Yes,87,96,0,1,30, 5
07EW00071,H3097,88,.,116,1,sy1,113,p15,Red,Yes,122,139,0,1,30,17
07EW00072,H3071,00,.,100,1,TAY,95,BF,Star,,109,122,0,1,33,
07EW00073,H3070,88,.,98,1,sy3,76,p31,Red,Yes,87,95,0,1,30, 8
07EW00074,H3072,00,.,102,1,TAY,94,BF,Star,,117,126,0,1,33,
07EW00075,H3078,00,.,97,1,TAY,101,BF,Star,,115,123,0,1,33,
07EW00076,H3079,00,.,102,1,TAY,103,BF,Star,,107,121,0,1,33,
07EW00077,H3313,88,.,92,1,sy1,90,p13,Red,Yes,96,100,0,1,30,19
07EW00078,H3307,88,.,104,1,sy1,98,p14,Red,Yes,109,122,0,1,30,17
07EW00079,H3331,88,HAIRY,84,1,sy4,64,p46,Red,Yes,83,96,0,1,30, 7
07EW00080,H3334,88,.,83,1,sy3,74,p34,Red,Yes,88,98,0,1,30,10
07EW00081,H3336,88,HAIRY,106,1,sy1,94,p18,Red,Yes,108,117,0,1,30,13
07EW00082,H3339,88,.,85,1,sy4,71,p44,Red,No,81,94,0,1,30,
07EW00083,H3340,88,.,83,1,sy4,67,p47,Red,Yes,80,80,0,1,30, 9
07EW00084,H3343,88,.,99,1,sy4,73,p45,Red,Yes,86,93,0,1,30,11
07EW00085,H3345,88,4TEATS,108,1,sy3,80,p33,Red,Yes,88,98,0,1,30, 8
07EW00086,H3348,88,JAW5,115,1,sy3,78,p38,Red,Yes,104,124,0,1,30, 6
07EW00087,H3350,88,.,116,1,sy2,84,p26,Red,Yes,100,115,0,1,30,16
07EW00088,H3359,88,.,100,1,sy1,103,p14,Red,Yes,112,114,0,1,30,15
07EW00089,H3366,88,.,80,1,sy3,75,p35,Red,Yes,85,88,0,1,30,12
07EW00090,H3324,88,.,89,1,sy4,72,p43,Red,Yes,79,90,0,1,30, 7
07EW00091,H3325,88,.,89,1,sy4,73,p41,Red,Yes,84,94,0,1,30, 7
07EW00092,H3328,88,.,111,1,sy2,86,p24,Red,Yes,99,106,0,1,30,16
07EW00093,H3329,88,.,91,1,sy3,80,p32,Red,Yes,95,107,0,1,30,10
07EW00094,H3381,88,HAIRY,111,1,sy1,105,p11,Red,Yes,114,117,0,1,30,13
07EW00095,H3384,88,.,111,1,sy1,103,p14,Red,Yes,113,115,0,1,30,19
07EW00096,H3389,88,.,95,1,sy3,78,p37,Red,Yes,87,95,0,1,30,10
07EW00097,H3387,88,.,75,1,sy4,65,p45,Red,Yes,84,87,0,1,30, 5
07EW00098,H3391,88,.,92,1,sy1,94,p14,Red,Yes,103,106,0,1,30,13
07EW00099,H3390,88,.,92,1,sy3,79,p37,Red,No,95,115,0,1,30,
07EW00100,H3393,88,BRN.EARS,101,1,sy2,82,p27,Red,No,90,104,0,2,30,
07EW00101,H3395,88,4TEATS,104,1,sy2,81,p22,Red,Yes,91,102,0,1,30,16
07EW00102,H3396,88,.,106,1,sy2,84,p25,Red,Yes,96,105,0,1,30,20
07EW00103,H3392,88,.,98,1,sy3,75,p35,Red,Yes,83,91,0,1,30, 6
07EW00104,H3399,88,.,126,1,sy1,105,p17,Red,Yes,122,132,0,1,30,13
07EW00105,H3370,88,.,114,1,sy1,99,p13,Red,Yes,113,115,0,1,30,17
07EW00106,H3373,88,NICE LAMB,105,1,sy2,88,p22,Red,Yes,100,106,0,1,30,16
07EW00107,H3374,88,.,98,1,sy1,90,p16,Red,Yes,100,101,0,1,30,17
07EW00108,H3413,88,CHILLED,87,1,sy2,84,p28,Red,Yes,95,108,0,1,30,16
07EW00109,H3415,88,.,105,1,sy2,85,p24,Red,Yes,93,99,0,1,30,14
07EW00110,H3416,88,.,109,1,sy1,93,p13,Red,Yes,104,115,0,1,30,13
07EW00111,H3418,88,"HAIRY,NUFLOR",96,1,sy1,97,p15,Red,Yes,103,111,0,1,30,19
07EW00112,H3403,88,.,102,1,sy4,65,p43,Red,Yes,82,88,0,1,30, 9
07EW00113,H3404,88,.,103,1,sy4,67,p44,Red,Yes,76,87,0,1,30, 7
07EW00114,H3405,88,.,115,1,sy2,85,p28,Red,Yes,101,107,0,1,30,20
07EW00115,H3409,88,4TEATS,101,1,sy3,75,p32,Red,Yes,85,94,0,1,30,10
07EW00116,H3407,88,4TEATS,97,1,sy4,71,p42,Red,Yes,83,105,0,1,30, 9
07EW00117,H3436,88,.,100,1,sy3,80,p32,Red,Yes,92,100,0,1,30, 8
07EW00118,H3439,88,.,96,1,sy3,78,p33,Red,Yes,95,114,0,1,30, 6
07EW00119,H3437,88,.,107,1,sy3,77,p34,Red,Yes,89,107,0,1,30,12
07EW00120,H3440,88,.,92,1,sy4,73,p45,Red,Yes,84,101,0,1,30,11
07EW00121,H3443,88,.,95,1,sy4,59,p43,Red,Yes,64,74,0,1,30, 7
07EW00122,H3449,88,.,111,1,sy2,88,p26,Red,Yes,92,98,0,1,30,16
07EW00123,H3454,88,NUFLOR,105,1,sy3,77,p33,Red,No,86,97,0,1,30,
07EW00124,H3455,88,.,109,1,sy2,88,p24,Red,Yes,103,108,0,1,30,20
07EW00125,H3456,88,.,98,1,sy3,75,p34,Red,Yes,79,83,0,1,30, 6
07EW00126,H3452,88,.,92,1,sy3,74,p35,Red,Yes,83,92,0,1,30,10
07EW00127,H3458,88,.,108,1,sy3,79,p31,Red,Yes,93,104,0,1,30,10
07EW00128,H3464,88,.,104,1,sy3,79,p33,Red,Yes,91,96,0,1,30,12
07EW00129,H3465,88,.,109,1,sy1,98,p13,Red,Yes,114,125,0,1,30,17
07EW00130,H3466,88,.,97,1,sy3,77,p34,Red,Yes,93,98,0,1,30,12
07EW00131,H3462,88,.,111,1,sy2,83,p27,Red,Yes,96,108,0,1,30,14
07EW00132,H3469,88,.,103,1,sy2,79,p27,Red,Yes,82,95,0,1,30,14
07EW00133,H3467,88,NICE LAMB,118,1,sy2,87,p25,Red,Yes,96,105,0,1,30,14
07EW00134,H3420,88,.,85,1,sy4,67,p46,Red,Yes,76,88,0,1,30,11
07EW00135,H3425,88,HAIRY,115,1,sy1,95,p14,Red,Yes,100,100,0,1,30,19
07EW00136,H3483,88,.,105,1,sy1,92,p16,Red,No,111,127,0,1,30,
07EW00137,H3488,88,HAIRY,84,1,sy4,68,p48,Red,Yes,72,85,0,1,30,11
07EW00138,H3491,88,RUNT,90,1,sy3,74,p33,Red,Yes,82,87,0,1,30, 8
07EW00139,H3490,88,.,99,1,sy2,87,p26,Red,Yes,99,111,0,1,30,16
07EW00140,H3493,88,.,119,1,sy1,99,p18,Red,Yes,114,117,0,1,30,17
07EW00141,H3499,88,4TEATS,118,1,sy1,95,p12,Red,Yes,105,112,0,1,30,17
07EW00142,H3476,88,.,99,1,sy4,71,p44,Red,No,81,90,0,1,30,
07EW00143,H3479,88,.,93,1,sy4,72,p48,Red,Yes,78,86,0,1,30,11
07EW00144,H3511,88,NICE LAMB,99,1,sy2,82,p22,Red,Yes,92,97,0,1,30,14
07EW00145,H3514,88,.,110,1,sy2,85,p22,Red,Yes,89,95,0,1,30,14
07EW00146,H3516,88,.,108,1,sy3,77,p38,Red,Yes,93,99,0,1,30,10
07EW00147,H3512,88,.,92,1,sy3,80,p33,Red,No,88,93,0,1,30,
07EW00148,H3518,88,FAT+PINK,112,1,sy3,78,p32,Red,Yes,93,107,0,1,30, 6
07EW00149,H3530,88,.,107,1,sy3,74,p38,Red,Yes,79,84,0,1,30,10
07EW00150,H3534,88,.,108,1,sy2,81,p21,Red,Yes,91,104,0,1,30,14
07EW00151,H3532,88,.,93,1,sy4,73,p44,Red,Yes,88,103,0,1,30,11
07EW00152,H3538,88,.,108,1,sy2,83,p24,Red,No,89,106,0,1,30,
07EW00153,H3540,88,.,111,1,sy2,88,p21,Red,Yes,94,101,0,1,30,20
07EW00154,H3546,88,.,98,1,sy4,67,p48,Red,Yes,75,89,0,1,30, 5
07EW00155,H3554,88,.,107,1,sy3,79,p31,Red,Yes,95,107,0,1,30,10
07EW00156,H3552,88,.,94,1,sy4,72,p43,Red,No,78,85,0,1,30,
07EW00157,H3558,88,.,104,1,sy4,68,p47,Red,Yes,80,93,0,1,30,11
07EW00158,H3569,88,.,105,1,sy1,91,p13,Red,No,103,109,0,1,30,
07EW00159,H3520,88,.,105,1,sy1,97,p11,Red,No,108,121,0,1,30,
07EW00160,H3523,88,JAW5,118,1,sy2,87,p24,Red,Yes,105,110,0,1,30,18
07EW00161,H3526,88,.,99,1,sy4,73,p41,Red,Yes,85,85,0,1,30, 5
07EW00162,H3528,88,.,99,1,sy4,72,p42,Red,Yes,86,100,0,1,30, 7
07EW00163,H3581,88,.,102,1,sy4,71,p46,Red,No,79,101,0,1,30,
07EW00164,H3594,88,.,97,1,sy4,61,p41,Red,No,71,84,0,1,30,
07EW00165,H3592,88,NICE LAMB,120,1,sy1,100,p12,Red,Yes,110,113,0,1,30,13
07EW00166,H3571,88,FIRM2,95,1,sy3,76,p33,Red,Yes,89,103,0,1,30,10
07EW00167,H3572,88,.,88,1,sy4,64,p47,Red,Yes,79,94,0,1,30, 5
07EW00168,H3611,88,.,86,1,sy4,65,p44,Red,No,74,83,0,1,30,
07EW00169,H3616,88,.,111,1,sy3,75,p36,Red,Yes,84,103,0,1,30, 6
07EW00170,H3617,88,.,103,1,sy4,66,p42,Red,Yes,74,84,0,1,30, 5
07EW00171,H3604,88,.,102,1,sy2,84,p22,Red,Yes,91,106,0,1,30,18
07EW00172,H3608,88,.,95,1,sy3,80,p35,Red,Yes,85,91,0,1,30,10
07EW00173,H3633,88,.,105,1,sy4,66,p44,Red,Yes,76,85,0,1,30, 9
07EW00174,H3632,88,.,113,1,sy3,78,p38,Red,Yes,89,99,0,1,30,12
07EW00175,H3638,88,.,102,1,sy4,73,p46,Red,Yes,81,89,0,1,30, 7
07EW00176,H3640,88,.,133,1,sy1,102,p16,Red,Yes,114,123,0,1,30,13
07EW00177,H3644,88,.,117,1,sy2,83,p21,Red,Yes,96,115,0,1,30,16
07EW00178,H3645,88,.,110,1,sy2,86,p23,Red,Yes,95,103,0,1,30,16
07EW00179,H3649,88,.,101,1,sy3,76,p31,Red,Yes,84,91,0,1,30,12
07EW00180,H3650,88,.,105,1,sy3,76,p32,Red,Yes,95,105,0,1,30, 8
07EW00181,H3652,88,.,101,1,sy4,73,p46,Red,Yes,81,91,0,1,30, 9
07EW00182,H3658,88,.,100,1,sy2,84,p25,Red,Yes,93,105,0,1,30,16
07EW00183,H3661,88,.,107,1,sy2,84,p23,Red,Yes,101,107,0,1,30,18
07EW00184,H3621,88,.,112,1,sy2,83,p24,Red,Yes,91,97,0,1,30,20
07EW00185,H3620,88,NICE LAMB,112,1,sy1,91,p17,Red,Yes,101,113,0,1,30,15
07EW00186,H3626,88,.,110,1,sy1,94,p15,Red,No,109,117,0,1,30,
07EW00187,H3622,88,GAUNT,120,1,sy1,95,p17,Red,Yes,114,116,0,1,30,17
07EW00188,H3681,88,.,103,1,sy3,76,p38,Red,Yes,87,105,0,1,30,12
07EW00189,H3685,88,.,107,1,sy1,98,p13,Red,Yes,113,124,0,1,30,15
07EW00190,H3689,88,.,105,1,sy3,80,p37,Red,No,91,110,0,1,30,
07EW00191,H3690,88,"4TEATS,NUFLOR",94,1,sy4,72,p45,Red,Yes,87,106,0,1,30, 7
07EW00192,H3694,88,JAW4,125,1,sy1,98,p11,Red,No,107,114,0,1,30,
07EW00193,H3671,88,.,116,1,sy2,88,p25,Red,Yes,98,102,0,1,30,14
07EW00194,H3670,88,NUFLOR,122,1,sy1,94,p11,Red,Yes,105,107,0,1,30,15
07EW00195,H3673,88,4TEATS,101,1,sy1,97,p14,Red,Yes,112,128,0,1,30,15
07EW00196,H3674,88,.,102,1,sy2,87,p26,Red,Yes,102,121,0,1,30,14
07EW00197,H3676,88,4TEATS,98,1,sy3,78,p37,Red,Yes,85,96,0,1,30, 6
07EW00198,H3211,88,.,116,1,sy1,98,p16,Red,Yes,106,108,0,1,30,19
07EW00199,H3210,88,.,106,1,sy1,94,p11,Red,Yes,105,118,0,1,30,13
07EW00200,H3216,88,.,96,1,sy2,81,p27,Red,Yes,88,94,0,1,30,18
07EW00201,H3201,88,.,105,1,sy1,97,p11,Red,No,107,112,0,1,30,19?
07EW00202,H3203,88,.,96,1,sy3,78,p36,Red,Yes,84,91,0,1,30, 6
07EW00203,H3208,88,.,106,1,sy1,97,p17,Red,Yes,109,115,0,1,30,13
07EW00204,H3233,88,.,96,1,sy4,67,p41,Red,Yes,79,101,0,1,30, 9
07EW00205,H3236,88,DEAD 11/26/07,117,6,sy1,112,p18,Red,DEAD,121,125,0,1,30,13
07EW00206,H3242,88,NICE LAMB,111,1,sy1,96,p12,Red,Yes,101,102,0,1,30,17
07EW00207,H3249,88,.,99,1,sy4,67,p48,Red,Yes,76,80,0,1,30,11
07EW00208,H3251,88,.,106,1,sy3,77,p36,Red,Yes,86,97,0,1,30, 8
07EW00209,H3253,88,.,98,1,sy4,73,p47,Red,Yes,83,101,0,1,30, 7
07EW00210,H3259,88,.,98,1,sy2,89,p21,Red,Yes,98,105,0,1,30,20
07EW00211,H3260,88,.,93,1,sy2,85,p22,Red,Yes,89,99,0,1,30,20
07EW00212,H3264,88,.,83,1,sy4,69,p47,Red,Yes,85,109,0,1,30, 9
07EW00213,H3266,88,.,90,1,sy4,69,p43,Red,Yes,79,89,0,1,30, 5
07EW00214,H3268,88,4TEATS,93,1,sy3,76,p34,Red,Yes,86,97,0,1,30,10
07EW00215,H3224,88,.,94,1,sy4,71,p45,Red,Yes,75,84,0,1,30, 9
07EW00216,H3225,88,.,122,1,sy1,117,p16,Red,Yes,132,135,0,1,30,15
07EW00217,H3283,88,HAIRY,95,1,sy4,62,p41,Red,Yes,70,74,0,1,30, 5
07EW00218,H3284,88,HUNGRY,96,1,sy3,77,p37,Red,Yes,84,97,0,1,30,10
07EW00219,H3287,88,.,109,1,sy2,82,p28,Red,Yes,91,94,0,1,30,16
07EW00220,H3290,88,.,111,1,sy2,87,p21,Red,Yes,90,96,0,1,30,14
07EW00221,H3294,88,PESS.STUCK,100,6,sy1,89,p18,Red,DEAD,102,0,0,1,30,
07EW00222,H3296,88,.,105,1,sy3,80,p31,Red,Yes,93,110,0,1,30, 8
07EW00223,H3298,88,NICE LAMB,110,1,sy1,103,p18,Red,Yes,122,137,0,1,30,15
07EW00224,H3299,88,.,130,1,sy1,95,p15,Red,Yes,107,118,0,1,30,17
07EW00225,H3277,88,HAIRY,92,1,sy4,60,p42,Red,No,64,68,0,1,30,
07EW00226,H3714,88,.,93,1,sy4,62,p47,Red,Yes,67,82,0,1,30, 5
07EW00227,H3715,88,.,96,1,sy4,64,p43,Red,Yes,74,83,0,1,30,11
07EW00228,H3704,88,HAIRY,99,1,sy4,69,p42,Red,Yes,73,89,0,1,30, 7
07EW00229,H3708,88,GAUNT,84,1,sy3,74,p38,Red,Yes,83,96,0,1,30, 8
07EW00230,H3707,88,.,96,1,sy3,78,p35,Red,Yes,95,106,0,1,30, 6
07EW00231,H3720,88,.,97,1,sy4,70,p43,Red,No,86,102,0,1,30,
07EW00232,H3723,88,.,92,1,sy4,60,p48,Red,Yes,64,80,0,1,30, 7
07EW00233,H3728,88,JAW5,103,1,sy4,73,p42,Red,Yes,82,93,0,1,30,11
07EW00234,H3727,88,.,103,1,sy3,76,p32,Red,Yes,85,100,0,1,30,12
07EW00235,H2934,00,.,82,1,TAY,85,BF,Star,,99,113,0,1,33,
07EW00236,H2932,88,.,90,1,sy4,67,p44,Red,Yes,75,86,0,1,30, 7
07EW00237,H2937,88,.,100,1,sy2,83,p28,Red,Yes,101,110,0,1,30,14
07EW00238,H2942,88,.,95,1,sy3,77,p34,Red,Yes,91,98,0,1,30,12
07EW00239,H2948,00,.,98,1,TAY,83,BF,Star,,103,123,0,1,33,
07EW00240,H2952,00,.,121,1,TAY,127,BF,Star,,143,160,0,1,33,
07EW00241,H2965,88,.,93,1,sy4,69,p46,Red,Yes,76,96,0,1,30, 5
07EW00242,H2925,00,.,115,1,TAY,116,BF,Star,,127,144,0,1,33,
07EW00243,H2985,00,.,103,1,TAY,98,BF,Star,,101,113,0,1,33,
07EW00244,H2987,00,.,110,1,TAY,111,BF,Star,,119,129,0,1,33,
07EW00245,H2991,00,.,104,1,TAY,103,BF,Star,,124,143,0,1,33,
07EW00246,H2996,88,BLK.INNER.LR,96,1,sy2,84,p23,Red,Yes,96,108,0,2,30,14
07EW00247,H2998,00,.,113,1,TAY,116,BF,Star,,135,149,0,1,33,
07EW00248,H2997,88,.,106,1,sy1,96,p11,Red,Yes,121,126,0,1,30,17
07EW00249,H2971,88,.,90,1,sy4,62,p47,Red,No,79,98,0,1,30,
07EW00250,H2970,88,.,95,1,sy3,79,p31,Red,Yes,93,108,0,1,30, 6
07EW00251,H2973,88,.,99,1,sy2,81,p26,Red,Yes,92,103,0,1,30,20
07EW00252,H2976,00,.,93,1,TAY,90,BF,Star,,111,121,0,1,33,
07EW00253,H2972,88,.,88,1,sy4,64,p48,Red,Yes,79,97,0,1,30, 9
07EW00254,K3838,6T,.,97,1,.,110,e01,Blue,,124,130,0,1,06,
07EW00255,K3839,6T,ENTROPION,87,1,.,79,e01,Blue,,97,113,0,1,06,
07EW00256,K3840,6T,ENTROPION,104,1,.,106,e01,Blue,,129,137,0,1,06,
07EW00257,K3843,6M,4TEATS,117,1,.,126,e04,Blue,,138,156,0,1,06,
07EW00258,K3844,6T,ENTROPION,106,1,.,107,e01,Blue,,122,130,0,1,06,
07EW00259,K3846,6M,ENTROPION,130,1,.,138,e05,Blue,,152,163,0,1,06,
07EW00260,K3849,6T,ENTROPION,113,1,.,118,e02,Blue,,135,149,0,1,06,
07EW00261,K3858,6T,.,89,1,.,92,e01,Blue,,102,112,0,1,06,
07EW00262,K3864,6T,4TEATS,98,1,.,103,e03,Blue,,131,143,0,1,06,
07EW00263,K3865,6T,4TEATS,90,1,.,88,e02,Blue,,114,126,0,1,06,
07EW00264,K3880,6M,ENTROPION,97,1,.,90,e05,Blue,,110,119,0,1,06,
07EW00265,K3883,6M,NICE LAMB,113,1,.,110,e04,Blue,,121,133,0,1,06,
07EW00266,K3886,6M,NICE LAMB,111,1,.,111,e04,Blue,,135,154,0,1,06,
07EW00267,K3897,6T,.,111,1,.,105,e01,Blue,,135,155,0,1,06,
07EW00268,K3872,6T,4TEATS,87,1,.,86,e02,Blue,,113,130,0,1,06,
07EW00269,K3877,6T,.,110,1,.,123,e03,Blue,,142,157,0,1,06,
07EW00270,K3914,6T,4TEATS,100,1,.,108,e02,Blue,,118,122,0,1,06,
07EW00271,K3918,6T,4TEATS,94,1,.,103,e02,Blue,,117,129,0,1,06,
07EW00272,K3905,6M,.,120,1,.,115,e05,Blue,,128,146,0,1,06,
07EW00273,K3907,6M,.,94,1,.,88,e05,Blue,,106,113,0,1,06,
07EW00274,K3931,6M,BRN.EARS,111,1,.,107,e06,Blue,,117,136,0,2,06,
07EW00275,K3933,6T,.,93,1,.,98,e01,Blue,,122,133,0,1,06,
07EW00276,K3935,6M,.,112,1,.,108,e04,Blue,,131,144,0,1,06,
07EW00277,K3936,6M,.,96,1,.,93,e04,Blue,,113,136,0,1,06,
07EW00278,K3939,6M,ENTR 4TEATS,118,1,.,122,e05,Blue,,140,149,0,1,06,
07EW00279,K3937,6T,4TEATS,91,1,.,101,e01,Blue,,116,122,0,1,06,
07EW00280,K3946,6T,.,105,1,.,107,e03,Blue,,118,129,0,1,06,
07EW00281,K3951,6T,4TEATS,88,1,.,87,e03,Blue,,106,118,0,1,06,
07EW00282,K3956,6M,4TEATS,112,1,.,107,e06,Blue,,118,124,0,1,06,
07EW00283,K3966,6M,4TEATS,91,1,.,90,e06,Blue,,98,106,0,1,06,
07EW00284,K3921,6M,>KEEP>>WSU>,100,W,WSU,108,50,Blue,,122,138,0,1,06,
07EW00285,K3926,6T,.,100,1,.,108,e02,Blue,,127,137,0,1,06,
07EW00286,K3989,6M,4TEATS,99,1,.,94,e06,Blue,,112,128,0,1,06,
07EW00287,K3991,6M,.,110,1,.,113,e06,Blue,,116,119,0,1,06,
07EW00288,K3990,6M,4TEATS,94,1,.,90,e06,Blue,,101,114,0,1,06,
07EW00289,K3994,6T,4TEATS,89,1,.,89,e03,Blue,,110,118,0,1,06,
07EW00290,K3976,6M,.,103,1,.,94,e06,Blue,,106,122,0,1,06,
07EW00291,K3977,6M,LAME 4/9,100,1,.,87,e06,Blue,,110,125,0,1,06,
07EW00292,K4116,6M,"ENTR,HAIRY",91,1,.,88,e05,Blue,,103,124,0,1,06,
07EW00293,K4112,6T,ENTROPION,108,1,.,104,e02,Blue,,120,134,0,1,06,
07EW00294,K4117,6M,.,88,1,.,75,e05,Blue,,97,112,0,1,06,
07EW00295,K4101,6M,.,108,1,.,106,e05,Blue,,128,140,0,1,06,
07EW00296,K4103,6T,.,102,1,.,99,e03,Blue,,122,144,0,1,06,
07EW00297,K4104,6T,4TEATS,109,1,.,108,e01,Blue,,122,139,0,1,06,
07EW00298,K4106,6M,ENTROPION,94,1,.,87,e05,Blue,,104,117,0,2,06,
