UID,ETAG,LINE,RMK,PD,CUWT,BPEN,WORK,WT_IN,WDAY_IN,WT_OUT,WDAY_OUT,WTWIN,WDAYW,SL,F,H,PREGTEST,IDZ65,CLR,STM
18EW00026,A0072,,PINK.UGLY,1,119,e1,W,125,1016,135,1121,158,0115,,,,Preg,,1,30
18EW00027,A0073,,.,1,119,e2,W,135,1016,145,1121,166,0115,,,,Preg,,1,30
18EW00028,A0074,,.,1,89,e3,W,105,1016,121,1121,142,0115,,,,Preg,,1,30
18EW00029,A0076,,.,1,107,e4,W,127,1016,145,1121,164,0115,,,,Preg,,1,30
18EW00030,A0077,,.,1,88,e5,W,100,1016,121,1121,138,0115,,,,Preg,,1,30
18EW00031,A0078,,.,1,94,e1,W,114,1016,130,1121,144,0115,,,,Preg,,1,30
18EW00032,A0081,,.,1,88,e2,W,99,1016,111,1121,135,0115,,,,Preg,,1,30
18EW00033,A0089,,.,1,100,e3,W,114,1016,123,1121,143,0115,,,,Preg,,1,30
18EW00034,A0094,,.,1,105,e4,W,118,1016,133,1121,156,0115,,,,Preg,,1,30
18EW00035,A0103,,ScoursTx,1,88,e5,W,101,1016,117,1121,130,0115,,,,Preg,,1,30
18EW00036,A0106,,RespTx,1,84,e1,W,101,1016,117,1121,130,0115,,,,Preg,,1,30
18EW00037,A0110,,.,1,83,e2,W,103,1016,117,1121,146,0115,,,,Preg,,1,30
18EW00038,A0113,,.,1,81,e3,W,99,1016,116,1121,140,0115,,,,Preg,,1,30
18EW00039,A0120,,.,1,88,e4,W,101,1016,109,1121,129,0115,,,,Preg,,1,30
18EW00040,A0121,,.,1,94,e5,W,96,1016,107,1121,124,0115,,,,Preg,,1,30
18EW00041,A0124,,.,1,94,e1,W,119,1016,129,1121,163,0115,,,,Preg,,1,30
18EW00042,A0128,,ScoursTx,1,98,e2,W,108,1016,123,1121,149,0115,,,,Open,,1,30
18EW00043,A0132,,2ND.UGLY,1,78,e3,W,99,1016,114,1121,134,0115,,,,Preg,,1,30
18EW00044,A0134,,PINK.EARS,1,108,e4,W,130,1016,142,1121,165,0115,,,,Preg,,1,30
18EW00045,A0136,,.,1,89,e5,W,114,1016,125,1121,149,0115,,,,Preg,,1,30
18EW00046,A0137,,.,1,91,e1,W,108,1016,122,1121,141,0115,,,,Preg,,1,30
18EW00047,A0142,,.,1,101,e2,W,117,1016,131,1121,156,0115,,,,Preg,,1,30
18EW00048,A0144,,NWBLameRF,1,106,e3,W,114,1016,136,1121,162,0115,,,,Preg,,1,30
18EW00049,A0148,,.,1,85,e4,W,97,1016,103,1121,117,0115,,,,Open,,1,30
18EW00050,A0149,,IncRR&TempTx,1,83,e5,W,102,1016,117,1121,145,0115,,,,Preg,,1,30
18EW00051,A0155,,UGLY,1,101,e1,W,106,1016,127,1121,143,0115,,,,Preg,,1,30
18EW00052,A0158,,PINK  ScoursT,1,95,e2,W,98,1016,111,1121,133,0115,,,,Preg,,1,30
18EW00053,A0159,,.,1,94,e3,W,112,1016,128,1121,144,0115,,,,Preg,,1,30
18EW00054,A0163,,PINK,1,89,e4,W,106,1016,121,1121,141,0115,,,,Preg,,1,30
18EW00055,A0164,,.,1,98,e5,W,118,1016,131,1121,145,0115,,,,Preg,,1,30
18EW00056,A0167,,HAIRY,1,100,e1,W,109,1016,118,1121,133,0115,,,,Preg,,1,30
18EW00057,A0168,,.,1,96,e2,W,114,1016,127,1121,142,0115,,,,Preg,,1,30
18EW00058,A0170,,PINK,1,86,e3,W,96,1016,113,1121,130,0115,,,,Preg,,1,30
18EW00059,A0173,,ScoursTx,1,114,e4,W,128,1016,140,1121,162,0115,,,,Preg,,1,30
18EW00060,A0175,,.,1,95,e5,W,112,1016,122,1121,149,0115,,,,Preg,,1,30
18EW00061,A0179,,HAIRY,1,97,e1,W,108,1016,116,1121,131,0115,,,,Preg,,1,30
18EW00062,A0184,,.,1,84,e2,W,106,1016,118,1121,144,0115,,,,Preg,,1,30
18EW00063,A0186,,PINK,1,83,e3,W,103,1016,120,1121,136,0115,,,,Preg,,1,30
18EW00064,A0187,,.,1,118,e4,W,131,1016,140,1121,160,0115,,,,Preg,,1,30
18EW00065,A0188,,HAIRY,1,89,e5,W,101,1016,114,1121,131,0115,,,,Preg,,1,30
18EW00066,A0189,,.,1,90,e1,W,107,1016,123,1121,134,0115,,,,Preg,,1,30
18EW00067,A0192,,.,1,79,e2,W,90,1016,103,1121,125,0115,,,,Preg,,1,30
18EW00068,A0193,,.,1,86,e3,W,105,1016,117,1121,134,0115,,,,Preg,,1,30
18EW00069,A0196,,.,1,100,e4,W,116,1016,133,1121,158,0115,,,,Preg,,1,30
18EW00070,A0198,,UGLY,1,99,e5,W,112,1016,121,1121,138,0115,,,,Preg,,1,30
18EW00071,A0199,,.,1,89,e1,W,103,1016,111,1121,127,0115,,,,Preg,,1,30
18EW00072,A0202,,.,1,106,e2,W,125,1016,135,1121,156,0115,,,,Preg,,1,30
18EW00073,A0203,,.,1,114,e3,W,134,1016,144,1121,165,0115,,,,Preg,,1,30
18EW00074,A0207,,.,1,86,e4,W,99,1016,114,1121,131,0115,,,,Preg,,1,30
18EW00075,A0210,,.,1,98,e5,W,110,1016,122,1121,151,0115,,,,Preg,,1,30
18EW00076,A0214,,.,1,77,e1,W,98,1016,110,1121,122,0115,,,,Preg,,1,30
18EW00077,A0216,,.,1,87,e2,W,102,1016,118,1121,129,0115,,,,Preg,,1,30
18EW00078,A0221,,.,1,88,e3,W,107,1016,118,1121,135,0115,,,,Preg,,1,30
18EW00079,A0223,,.,1,91,e4,W,102,1016,116,1121,133,0115,,,,Preg,,1,30
18EW00080,A0224,,.,1,108,e5,W,123,1016,138,1121,165,0115,,,,Preg,,1,30
18EW00081,A0226,,.,1,91,e1,W,99,1016,117,1121,136,0115,,,,Preg,,1,30
18EW00082,A0227,,.,1,94,e2,W,107,1016,121,1121,133,0115,,,,Open,,1,30
18EW00083,A0232,,.,1,95,e3,W,113,1016,128,1121,149,0115,,,,Preg,,1,30
18EW00084,A0234,,PINK,1,108,e4,W,124,1016,135,1121,172,0115,,,,Preg,,1,30
18EW00085,A0235,,.,1,120,e5,W,140,1016,150,1121,185,0115,,,,Preg,,1,30
18EW00086,A0236,,.,1,85,e1,W,90,1016,108,1121,121,0115,,,,Preg,,1,30
18EW00087,A0239,,.,1,92,e2,W,107,1016,117,1121,141,0115,,,,Preg,,1,30
18EW00088,A0240,,.,1,100,e3,W,111,1016,125,1121,147,0115,,,,Preg,,1,30
18EW00089,A0244,,.,1,98,e4,W,123,1016,139,1121,162,0115,,,,Preg,,1,30
18EW00090,A0246,,.,1,110,e5,W,122,1016,130,1121,145,0115,,,,Preg,,1,30
18EW00091,A0251,,.,1,110,e1,W,128,1016,142,1121,163,0115,,,,Preg,,1,30
18EW00092,A0253,,.,1,98,e2,W,102,1016,114,1121,136,0115,,,,Preg,,1,30
18EW00093,A0255,,.,1,83,e3,W,94,1016,107,1121,124,0115,,,,Preg,,1,30
18EW00094,A0256,,.,1,107,e4,W,130,1016,143,1121,171,0115,,,,Preg,,1,30
18EW00095,A0258,,SMALLBUTFULL,1,100,e5,W,108,1016,120,1121,129,0115,,,,Preg,,1,30
18EW00096,A0261,,.,1,106,e1,W,120,1016,132,1121,156,0115,,,,Preg,,1,30
18EW00097,A0263,,.,1,91,e2,W,109,1016,113,1121,138,0115,,,,Preg,,1,30
18EW00098,A0265,,.,1,95,e3,W,97,1016,117,1121,130,0115,,,,Preg,,1,30
18EW00099,A0268,,.,1,99,e4,W,112,1016,125,1121,152,0115,,,,Preg,,1,30
18EW00100,A0269,,.,1,89,e5,W,105,1016,117,1121,135,0115,,,,Preg,,1,30
18EW00101,A0278,,.,1,90,e1,W,101,1016,118,1121,136,0115,,,,Preg,,1,30
18EW00102,A0279,,.,1,105,e2,W,120,1016,129,1121,155,0115,,,,Preg,,1,30
18EW00103,A0282,,HAIRY,1,96,e3,W,108,1016,124,1121,124,0115,,,,Preg,,1,30
18EW00104,A0287,,.,1,92,e4,W,113,1016,128,1121,141,0115,,,,Preg,,1,30
18EW00105,A0289,,.,1,103,e5,W,112,1016,122,1121,136,0115,,,,Preg,,1,30
18EW00106,A0296,,PINK,1,85,e1,W,101,1016,117,1121,136,0115,,,,Preg,,1,30
18EW00107,A0300,,HAIRY,1,111,e2,W,120,1016,136,1121,165,0115,,,,Preg,,1,30
18EW00108,A0309,,HAIRY,1,117,e3,W,124,1016,139,1121,166,0115,,,,Preg,,1,30
18EW00109,A0310,,.,1,89,e4,W,103,1016,121,1121,144,0115,,,,Preg,,1,30
18EW00110,A0311,,.,1,94,e5,W,118,1016,128,1121,149,0115,,,,Preg,,1,30
18EW00111,A0313,,.,1,86,e1,W,99,1016,117,1121,133,0115,,,,Preg,,1,30
18EW00112,A0315,,PINK,1,112,e2,W,135,1016,147,1121,161,0115,,,,Preg,,1,30
18EW00113,A0316,,HAIRY,1,95,e3,W,100,1016,114,1121,117,0115,,,,Open,,1,30
18EW00114,A0319,,.,1,97,e4,W,103,1016,114,1121,128,0115,,,,Preg,,1,30
18EW00115,A0322,,.,1,100,e5,W,110,1016,122,1121,143,0115,,,,Preg,,1,30
18EW00116,A0324,,P H,1,95,e1,W,102,1016,113,1121,124,0115,,,,Preg,,1,30
18EW00117,A0327,,.,1,96,e2,W,113,1016,123,1121,145,0115,,,,Preg,,1,30
18EW00118,A0332,,NICE LAMB,1,97,e3,W,103,1016,119,1121,144,0115,,,,Preg,,1,30
18EW00119,A0339,,2ND.UGLY,1,91,e4,W,108,1016,121,1121,142,0115,,,,Preg,,1,30
18EW00120,A0346,,Nice.L.Eye.Tx,1,87,e5,W,101,1016,111,1121,130,0115,,,,Preg,,1,30
18EW00121,H9968,,NO.PROBIOTIC,1,85,e1,W,92,1016,107,1121,123,0115,,,,Preg,,1,30
18EW00122,H9974,,.,1,97,e2,W,118,1016,132,1121,154,0115,,,,Preg,,1,30
18EW00123,H9976,,.,1,96,e3,W,106,1016,124,1121,154,0115,,,,Preg,,1,30
18EW00124,H9978,,.,1,91,e4,W,101,1016,114,1121,131,0115,,,,Preg,,1,30
18EW00125,H9980,,.,1,100,e5,W,118,1016,133,1121,154,0115,,,,Preg,,1,30
18EW00126,H9981,,.,1,102,e1,W,132,1016,146,1121,171,0115,,,,Preg,,1,30
18EW00127,H9982,,.,1,85,e2,W,94,1016,106,1121,129,0115,,,,Preg,,1,30
18EW00128,H9984,,.,1,95,e3,W,101,1016,114,1121,118,0115,,,,Preg,,1,30
18EW00129,H9987,,.,1,90,e4,W,102,1016,112,1121,130,0115,,,,Preg,,1,30
18EW00130,H9989,,.,1,103,e5,W,118,1016,128,1121,149,0115,,,,Preg,,1,30
18EW00131,H9994,,TAILCHEWED,1,103,e1,W,117,1016,130,1121,141,0115,,,,Preg,,1,30
18EW00132,K5187,,.,1,106,e2,W,123,1016,135,1121,157,0115,,,,Preg,,1,06
18EW00133,K5194,,2ND,1,121,e3,W,134,1016,146,1121,169,0115,,,,Preg,,1,06
18EW00134,K5195,,.,1,144,e4,W,153,1016,171,1121,188,0115,,,,Preg,,1,06
18EW00135,K5196,,.,1,110,e5,W,121,1016,130,1121,153,0115,,,,Preg,,1,06
18EW00136,K5198,,.,1,91,e1,W,80,1016,96,1121,109,0115,,,,Preg,,1,06
18EW00137,K5201,,HAIRY,1,113,e2,W,120,1016,130,1121,164,0115,,,,Open,,1,06
18EW00138,K5202,,.,1,88,e3,W,107,1016,118,1121,138,0115,,,,Preg,,1,06
18EW00139,K5203,,HAIRY,1,87,e4,W,88,1016,101,1121,114,0115,,,,Preg,,1,06
18EW00140,K5205,,K5204Broken,1,139,e5,W,149,1016,169,1121,189,0115,,,,Preg,,1,06
18EW00141,K5207,,.,1,122,e1,W,130,1016,146,1121,155,0115,,,,Preg,,1,06
18EW00142,K5209,,2ND,1,88,e2,W,99,1016,120,1121,131,0115,,,,Open,,1,06
18EW00143,K5211,,.,1,96,e3,W,106,1016,122,1121,138,0115,,,,Preg,,1,06
18EW00144,K5214,,.,1,94,e4,W,102,1016,116,1121,121,0115,,,,Preg,,1,06
18EW00145,K5217,,.,1,103,e5,W,108,1016,121,1121,132,0115,,,,Preg,,1,06
18EW00146,K5225,,HAIRY,1,100,e1,W,113,1016,129,1121,146,0115,,,,Preg,,1,06
18EW00147,K5230,,.,1,103,e2,W,111,1016,128,1121,150,0115,,,,Preg,,1,06
18EW00148,K5235,,.,1,79,e3,W,97,1016,112,1121,124,0115,,,,Open,,1,06
18EW00149,K5236,,CornealUlcerT,1,90,e4,W,81,1016,108,1121,124,0115,,,,Open,,1,06
18EW00150,K5237,,1ST,1,95,e5,W,110,1016,124,1121,149,0115,,,,Preg,,1,06
18EW00151,L2013,,ScoursTx,1,105,e1,W,119,1016,134,1121,153,0115,,,,Preg,,2,PC
18EW00152,L2025,,5-10GR,1,113,e2,W,117,1016,133,1121,144,0115,,,,Preg,,5,PC
18EW00153,L2027,,25BL,1,92,e3,W,99,1016,114,1121,131,0115,,,,Preg,,5,PC
18EW00154,L2028,,40BR,1,100,e4,W,105,1016,121,1121,132,0115,,,,Preg,,5,PC
18EW00155,L2030,,35BL,1,101,e5,W,116,1016,129,1121,160,0115,,,,Preg,,5,PC
18EW00156,L2031,,30GR,1,107,e1,W,102,1016,120,1121,132,0115,,,,Preg,,5,PC
18EW00157,L2033,,30BLK,1,125,e2,W,131,1016,151,1121,179,0115,,,,Preg,,5,PC
18EW00158,L2034,,10BLK,1,88,e3,W,99,1016,117,1121,139,0115,,,,Open,,5,PC
18EW00159,L2044,,1ST.05BR,1,122,e4,W,131,1016,151,1121,169,0115,,,,Preg,,2,PC
18EW00160,L2047,,25BL,1,109,e5,W,119,1016,134,1121,158,0115,,,,Preg,,5,PC
18EW00161,L2048,,20BL,1,107,e1,W,125,1016,144,1121,171,0115,,,,Preg,,5,PC
18EW00162,L2049,,15BL,1,108,e2,W,120,1016,132,1121,146,0115,,,,Preg,,5,PC
18EW00163,L2051,,70BL,1,99,e3,W,114,1016,124,1121,143,0115,,,,Preg,,5,PC
18EW00164,L2056,,20TAN,1,120,e4,W,124,1016,144,1121,158,0115,,,,Preg,,5,PC
18EW00165,L2058,,<05BR,1,111,e5,W,120,1016,135,1121,157,0115,,,,Preg,,2,PC
18EW00166,L2060,,2ND.25BL,1,95,e1,W,106,1016,118,1121,125,0115,,,,Preg,,5,PC
18EW00167,L2061,,3RD.40BR,1,110,e2,W,112,1016,125,1121,136,0115,,,,Open,,5,PC
18EW00168,L2062,,10BL,1,124,e3,W,128,1016,145,1121,150,0115,,,,Preg,,5,PC
18EW00169,L2063,,5-10BL,1,105,e4,W,110,1016,122,1121,130,0115,,,,Preg,,5,PC
18EW00170,L2066,,85BL,1,103,e5,W,111,1016,123,1121,150,0115,,,,Preg,,5,PC
18EW00171,L2067,,1ST.35BL,1,129,e1,W,134,1016,158,1121,169,0115,,,,Preg,,5,PC
18EW00172,L2074,,80BR,1,87,e2,W,98,1016,116,1121,130,0115,,,,Preg,,5,PC
18EW00173,L2080,,90GR,1,84,e3,W,87,1016,108,1121,131,0115,,,,Preg,,5,PC
18EW00174,L2083,,40BLK,1,112,e4,W,116,1016,127,1121,155,0115,,,,Preg,,5,PC
18EW00175,L2084,,80BLK,1,121,e5,W,130,1016,143,1121,168,0115,,,,Preg,,5,PC
18EW00176,L2085,,.,1,120,e1,W,138,1016,154,1121,171,0115,,,,Preg,,1,PC
18EW00177,L2087,,40BLK,1,102,e2,W,117,1016,130,1121,151,0115,,,,Preg,,5,PC
18EW00178,L2089,,20BLK,1,114,e3,W,124,1016,140,1121,155,0115,,,,Preg,,5,PC
18EW00179,L2094,,50BL,1,102,e4,W,109,1016,122,1121,144,0115,,,,Preg,,5,PC
18EW00180,L2097,,5-10TAN,1,99,e5,W,111,1016,127,1121,133,0115,,,,Preg,,5,PC
18EW00181,L2099,,30GR,1,105,e1,W,116,1016,129,1121,147,0115,,,,Preg,,5,PC
18EW00182,L2104,,35BL,1,86,e2,W,100,1016,118,1121,136,0115,,,,Preg,,5,PC
18EW00183,L2106,,40BR,1,125,e3,W,125,1016,136,1121,155,0115,,,,Preg,,5,PC
18EW00184,L2109,,<05BL,1,96,e4,W,111,1016,128,1121,158,0115,,,,Preg,,2,PC
18EW00185,L2115,,5BR.LameRF,1,111,e5,W,118,1016,127,1121,154,0115,,,,Preg,,2,PC
18EW00186,L2116,,60BR,1,100,e1,W,107,1016,125,1121,92,0115,,,,Preg,,5,PC
18EW00187,L2121,,70LT.TAN,1,105,e2,W,111,1016,124,1121,147,0115,,,,Open,,5,PC
18EW00188,L2122,,25BR,1,96,e3,W,108,1016,123,1121,140,0115,,,,Preg,,5,PC
18EW00189,L2123,,.,1,110,e4,W,118,1016,132,1121,152,0115,,,,Preg,,2,PC
18EW00190,L2125,,80BL,1,123,e5,W,133,1016,149,1121,169,0115,,,,Preg,,5,PC
18EW00191,L2130,,15-20GR,1,120,e1,W,130,1016,145,1121,167,0115,,,,Preg,,5,PC
18EW00192,L2131,,15GR,1,111,e2,W,128,1016,146,1121,175,0115,,,,Preg,,5,PC
18EW00193,L2132,,05BR,1,92,e3,W,95,1016,119,1121,139,0115,,,,Preg,,2,PC
18EW00194,L2134,,50TAN,1,121,e4,W,128,1016,141,1121,164,0115,,,,Preg,,5,PC
18EW00195,L2135,,25TAN,1,133,e5,W,135,1016,153,1121,174,0115,,,,Preg,,5,PC
18EW00196,L2137,,05BR.TailInfx,1,105,e1,W,113,1016,132,1121,149,0115,,,,Preg,,2,PC
18EW00197,L2138,,20GR  ScoursT,1,103,e2,W,120,1016,135,1121,167,0115,,,,Preg,,5,PC
18EW00198,L2139,,05BR,1,111,e3,W,135,1016,158,1121,182,0115,,,,Preg,,2,PC
18EW00199,L2142,,90BLK,1,125,e4,W,135,1016,145,1121,164,0115,,,,Preg,,5,PC
18EW00200,L2144,,70BL,1,105,e5,W,113,1016,127,1121,146,0115,,,,Preg,,5,PC
18EW00201,L2147,,40BL,1,95,e1,W,96,1016,114,1121,138,0115,,,,Preg,,5,PC
18EW00202,L2149,,70BLK,1,123,e2,W,128,1016,130,1121,155,0115,,,,Preg,,5,PC
18EW00203,L2161,,30BL.RespTx,1,107,e3,W,118,1016,141,1121,155,0115,,,,Preg,,5,PC
18EW00204,L2166,,.,1,122,e4,W,122,1016,144,1121,164,0115,,,,Preg,,2,PC
18EW00205,L2176,,15BR,1,111,e5,W,113,1016,125,1121,139,0115,,,,Preg,,5,PC
18EW00206,L2177,,<05BL.ScoursT,1,94,e1,W,103,1016,119,1121,135,0115,,,,Open,,2,PC
18EW00207,L2178,,50BL.PneuTx,1,85,e2,W,94,1016,110,1121,134,0115,,,,Preg,,5,PC
18EW00208,L2184,,90BLK,1,97,e3,W,110,1016,123,1121,149,0115,,,,Preg,,5,PC
18EW00209,L2185,,100BLK,1,98,e4,W,99,1016,113,1121,125,0115,,,,Open,,5,PC
18EW00210,L2186,,30BLK,1,90,e5,W,102,1016,119,1121,136,0115,,,,Preg,,5,PC
18EW00211,L2187,,.,1,84,e1,W,97,1016,114,1121,127,0115,,,,Preg,,5,PC
18EW00212,L2188,,80BL,1,90,e2,W,103,1016,112,1121,135,0115,,,,Preg,,5,PC
18EW00213,L2189,,.,1,83,e3,W,88,1016,109,1121,123,0115,,,,Open,,9,BL
18EW00214,L2190,,50BL,1,90,e4,W,107,1016,114,1121,122,0115,,,,Open,,5,PC
18EW00215,L2191,,50BL,1,95,e5,W,109,1016,116,1121,132,0115,,,,Preg,,5,PC
18EW00216,L2198,,20BL,1,90,e1,W,96,1016,108,1121,128,0115,,,,Preg,,5,PC
18EW00217,M0013,,.,1,125,e2,W,139,1016,152,1121,176,0115,,,,Preg,,1,00
18EW00218,M0014,,.,1,125,e3,W,135,1016,149,1121,167,0115,,,,Preg,,1,00
18EW00219,M0019,,.,1,125,e4,W,140,1016,151,1121,173,0115,,,,Preg,,1,00
18EW00220,M0023,,.,1,88,e5,W,105,1016,112,1121,132,0115,,,,Preg,,1,XP
18EW00221,M0024,,ScoursTx,1,91,e1,W,114,1016,124,1121,133,0115,,,,Preg,,1,XP
18EW00222,M0028,,.,1,97,e2,W,116,1016,121,1121,143,0115,,,,Preg,,2,30
18EW00223,M0032,,.,1,95,e3,W,105,1016,122,1121,136,0115,,,,Preg,,1,30
18EW00224,M0033,,.,1,100,e4,W,103,1016,123,1121,139,0115,,,,Preg,,1,30
18EW00225,M0036,,3RD,1,89,e5,W,110,1016,125,1121,154,0115,,,,Preg,,1,30
18EW00226,M0046,,Leg Injury,1,95,e1,0,,,,,,,,,,,,1,30
18EW00227,M0053,,.,1,95,e2,W,114,1016,121,1121,150,0115,,,,Preg,,5,80
18EW00228,M0059,,.,1,96,e3,W,117,1016,130,1121,157,0115,,,,Preg,,1,LR
18EW00229,M0062,,HAIRY,1,102,e4,W,117,1016,132,1121,147,0115,,,,Preg,,1,LP
18EW00230,M0068,,.,1,96,e5,W,110,1016,121,1121,133,0115,,,,Preg,,1,LR
18EW00231,M0070,,.,1,94,e1,0,,,,,,,,,,,,1,XR
18EW00232,M0073,,.,1,107,e2,W,128,1016,141,1121,176,0115,,,,Preg,,5,20
18EW00233,M0075,,.,1,78,e3,W,92,1016,105,1121,120,0115,,,,Preg,,1,30
18EW00234,M0080,,.,1,109,e4,W,122,1016,136,1121,151,0115,,,,Preg,,5,80
18EW00235,M0081,,.,1,94,e5,W,110,1016,120,1121,142,0115,,,,Preg,,5,10
18EW00236,M0082,,.,1,110,e1,W,111,1016,130,1121,138,0115,,,,Preg,,1,30
18EW00237,M0084,,.,1,91,e2,W,116,1016,132,1121,150,0115,,,,Preg,,5,LP
18EW00238,M0087,,.,1,91,e3,W,105,1016,120,1121,144,0115,,,,Preg,,1,30
18EW00239,M0089,,.,1,85,e4,W,98,1016,112,1121,125,0115,,,,Open,,1,30
18EW00240,M0098,,.,1,85,e5,W,99,1016,109,1121,128,0115,,,,Preg,,1,30
18EW00241,M0100,,.,1,83,e1,W,90,1016,106,1121,129,0115,,,,Preg,,1,30
18EW00242,M0103,,05BLK,1,87,e2,W,102,1016,120,1121,134,0115,,,,Open,,5,LP
18EW00243,M0108,,.,1,112,e3,W,120,1016,130,1121,153,0115,,,,Preg,,1,30
18EW00244,M0111,,.,1,90,e4,W,100,1016,118,1121,135,0115,,,,Preg,,5,80
18EW00245,M0113,,.,1,94,e5,W,100,1016,111,1121,144,0115,,,,Preg,,1,30
18EW00246,M0114,,.,1,96,e1,W,101,1016,119,1121,140,0115,,,,Preg,,5,10
18EW00247,M0125,,.,1,98,e2,W,107,1016,120,1121,145,0115,,,,Preg,,2,00
18EW00248,M0126,,1ST,1,108,e3,W,119,1016,136,1121,152,0115,,,,Preg,,5,80
18EW00249,M0128,,.,1,90,e4,W,110,1016,127,1121,150,0115,,,,Preg,,2,XP
18EW00250,M0132,,.,1,98,e5,W,119,1016,135,1121,158,0115,,,,Preg,,5,10
18EW00251,M0140,,50BLK,1,91,e1,W,114,1016,134,1121,163,0115,,,,Preg,,5,80
18EW00252,M0142,,30BLK,1,86,e2,W,100,1016,116,1121,132,0115,,,,Preg,,5,20
18EW00253,S1505,,.,1,89,e3,0,,,,,,,,,,,,1,42
18EW00254,S1513,,.,1,113,e4,W,130,1016,155,1121,191,0115,,,,Preg,,1,07
18EW00255,S1517,,RHLame,1,89,e5,W,105,1016,121,1121,142,0115,,,,Preg,,1,07
18EW00256,S1520,,.,1,95,e1,W,110,1016,127,1121,150,0115,,,,Preg,,1,07
18EW00257,S1522,,.,1,89,e2,W,109,1016,124,1121,136,0115,,,,Preg,,1,43
18EW00258,S1525,,.,1,101,e3,W,116,1016,133,1121,147,0115,,,,Open,,1,42
18EW00259,S1535,,.,1,85,e4,W,100,1016,109,1121,130,0115,,,,Preg,,1,42
18EW00260,S1540,,.,1,96,e5,W,111,1016,123,1121,146,0115,,,,Preg,,1,07
18EW00261,S1542,,.,1,109,e1,W,119,1016,135,1121,153,0115,,,,Preg,,1,07
18EW00262,S1553,,1ST,1,96,e2,W,117,1016,129,1121,149,0115,,,,Preg,,1,42
18EW00263,S1554,,2ND,1,96,e3,W,111,1016,128,1121,142,0115,,,,Open,,1,42
18EW00264,S1555,,.,1,84,e4,W,92,1016,105,1121,127,0115,,,,Preg,,1,07
18EW00265,S1562,,2ND,1,87,e5,W,100,1016,112,1121,125,0115,,,,Preg,,1,07
18EW00266,S1564,,.,1,91,e1,W,100,1016,116,1121,141,0115,,,,Preg,,1,07
18EW00267,S1566,,.,1,81,e2,W,94,1016,113,1121,138,0115,,,,Open,,1,42
18EW00268,S1570,,.,1,110,e3,W,129,1016,140,1121,164,0115,,,,Preg,,1,07
18EW00269,S1574,,.,1,90,e4,W,101,1016,119,1121,147,0115,,,,Open,,1,07
18EW00270,S1578,,.,1,83,e5,W,95,1016,101,1121,114,0115,,,,Preg,,1,42
18EW00271,S1581,,.,1,100,e1,W,124,1016,145,1121,165,0115,,,,Preg,,1,42
18EW00272,S1586,,.,1,102,e2,W,113,1016,125,1121,143,0115,,,,Preg,,1,07
