UID,ETAG,LINE,RMK,PD,CUWT,BPEN,WORK,WT_IN,WDAY_IN,WT_OUT,WDAY_OUT,WTWIN,WDAYW,SL,F,H,PREGTEST,IDZ65,CLR,STM
24EW00043,A2184,,.,1,83,e1,W,97,1021,119,1125,,,,2-,,Preg,,1,30
24EW00044,A2189,,1ST,1,99,e1,W,112,1021,135,1125,,,,3,,Preg,,1,30
24EW00045,A2197,,1ST,1,72,e1,W,96,1021,114,1125,,,,2-,,Preg,,1,30
24EW00046,A2198,,2ND,1,70,e1,W,88,1021,98,1125,,,,2+,,Preg,,1,30
24EW00047,A2202,,1ST,1,94,e1,W,109,1021,122,1125,,,,3+,,Preg,,1,30
24EW00048,A2206,,.,1,89,e1,W,112,1021,132,1125,,,,4+,,Preg,,2,30
24EW00049,A2213,,.,1,81,e1,W,92,1021,103,1125,,,,4,,Open,,2,30
24EW00050,A2216,,.,1,86,e1,W,100,1021,116,1125,,,,2-,,Preg,,2,30
24EW00051,A2218,,.,1,73,e1,W,91,1021,109,1125,,,,4,,Preg,,2,30
24EW00052,A2219,,.,1,67,e1,W,85,1021,96,1125,,,,4+,,Open,,2,30
24EW00053,A2223,,.,1,80,e1,W,99,1021,122,1125,,,,3+,,Preg,,1,30
24EW00054,A2224,,.,1,78,e1,W,98,1021,125,1125,,,,3,,Preg,,1,30
24EW00055,A2226,,.,1,89,e1,W,95,1021,116,1125,,,,3,,Preg,,1,30
24EW00056,A2228,,2ND,1,92,e1,W,112,1021,131,1125,,,,,,Preg,,1,30
24EW00057,A2231,,.,1,70,e1,W,79,1021,94,1125,,,,4+,,Preg,,1,30
24EW00058,A2235,,.,1,101,e1,W,112,1021,125,1125,,,,3-,,Preg,,1,30
24EW00059,A2242,,.,1,78,e1,W,96,1021,117,1125,,,,4,,Preg,,1,30
24EW00060,A2247,,.,1,73,e1,W,84,1021,103,1125,,,,4+,,Preg,,1,30
24EW00061,A2252,,.,1,88,e1,W,98,1021,118,1125,,,,4,,Preg,,1,30
24EW00062,A2257,,Losing?,1,62,e1,W,77,1021,96,1125,,,,3+,,Preg,,1,30
24EW00063,A2258,,.,1,69,e1,W,86,1021,99,1125,,,,4,,Preg,,1,30
24EW00064,A2259,,.,1,96,e1,W,114,1021,133,1125,,,,2,,Preg,,1,30
24EW00065,A2260,,.,1,96,e1,W,108,1021,133,1125,,,,4+,,Preg,,1,30
24EW00066,A2263,,.,1,70,e1,W,81,1021,101,1125,,,,4,,Preg,,1,30
24EW00067,A2266,,.,1,75,e1,W,94,1021,110,1125,,,,,,Open,,1,30
24EW00068,A2267,,.,1,69,e1,W,83,1021,102,1125,,,,4,,Preg,,1,30
24EW00069,A2269,,.,1,89,e1,W,74,1021,86,1125,,,,4,,Open,,1,30
24EW00070,A2273,,.,1,68,e1,W,91,1021,109,1125,,,,4,,Preg,,1,30
24EW00071,A2277,,.,1,73,e1,W,89,1021,97,1125,,,,4+,,Preg,,1,30
24EW00072,A2278,,.,1,83,e1,W,92,1021,95,1125,,,,3+,,Open,,1,30
24EW00073,A2281,,.,1,84,e1,W,106,1021,121,1125,,,,4,,Preg,,1,30
24EW00074,A2282,,Early,1,87,e1,W,103,1021,121,1125,,,,4,,Preg,,1,30
24EW00075,A2285,,.,1,69,e1,W,73,1021,95,1125,,,,,,Preg,,1,30
24EW00076,A2288,,.,1,85,e1,W,108,1021,123,1125,,,,3,,Preg,,1,30
24EW00077,A2293,,.,1,79,e1,W,95,1021,111,1125,,,,3,,Preg,,1,30
24EW00078,A2299,,.,1,74,e1,W,91,1021,109,1125,,,,4,,Preg,,1,30
24EW00079,A2303,,.,1,90,e1,W,99,1021,122,1125,,,,3-,,Preg,,1,30
24EW00080,A2308,,.,1,83,e1,W,97,1021,114,1125,,,,3,,Preg,,1,30
24EW00081,A2312,,.,1,98,e1,W,87,1021,70,1125,,,,4+,,Open,,1,30
24EW00082,A2314,,.,1,83,e1,W,96,1021,101,1125,,,,4,,Preg,,1,30
24EW00083,A2319,,.,1,73,e1,W,89,1021,105,1125,,,,3-,,Preg,,1,30
24EW00084,A2323,,2@ONCE,1,85,e1,W,97,1021,112,1125,,,,4-,,Preg,,2,30
24EW00085,A2329,,.,1,76,e1,W,84,1021,102,1125,,,,4,,Preg,,2,30
24EW00086,A2333,,.,1,87,e1,W,97,1021,119,1125,,,,3-,,Preg,,2,30
24EW00087,A2335,,.,1,95,e1,W,106,1021,123,1125,,,,4,,Preg,,2,30
24EW00088,A2337,,HAIRY,1,92,e1,W,109,1021,130,1125,,,,3,,Preg,,1,30
24EW00089,A2338,,.,1,77,e1,W,85,1021,105,1125,,,,2-,,Open,,2,30
24EW00090,A2344,,.,1,81,e1,W,84,1021,103,1125,,,,3,,Preg,,1,30
24EW00091,A2358,,.,1,80,e1,W,99,1021,114,1125,,,,4,,Preg,,1,30
24EW00092,K5573,,.,1,83,e3,W,97,1021,110,1125,,,,3,,Open,,1,06
24EW00093,K5575,,NICE LAMB,1,76,e3,W,112,1021,135,1125,,,,3-,,Open,,1,06
24EW00094,K5579,,1ST,1,83,e4,W,94,1021,116,1125,,,,3,,Open,,1,06
24EW00095,K5580,,2ND,1,81,e3,W,105,1021,127,1125,,,,3-,,Preg,,1,06
24EW00096,K5581,,.,1,84,e5,W,109,1021,124,1125,,,,3-,,Preg,,1,06
24EW00097,K5587,,LostK5586,1,96,e3,W,112,1021,127,1125,,,,3,,Preg,,1,06
24EW00098,K5588,,.,1,75,e4,W,98,1021,106,1125,,,,3,,Preg,,1,06
24EW00099,K5589,,.,1,79,e4,W,98,1021,102,1125,,,,4,,Open,,1,06
24EW00100,K5594,,.,1,101,e4,W,108,1021,122,1125,,,,3,,Preg,,1,06
24EW00101,K5595,,HAIRY,1,89,e3,W,102,1021,119,1125,,,,4-,,Open,,2,06
24EW00102,K5601,,.,1,87,e4,W,109,1021,135,1125,,,,3,,Preg,,1,06
24EW00103,K5602,,.,1,80,e5,W,103,1021,120,1125,,,,3,,Preg,,2,06
24EW00104,K5606,,2ND.NICE,1,83,e5,W,90,1021,108,1125,,,,4-,,Open,,2,06
24EW00105,K5607,,.,1,92,e5,W,109,1021,127,1125,,,,3,,Preg,,2,06
24EW00106,K5614,,1ST,1,76,e5,W,87,1021,103,1125,,,,3,,Open,,1,06
24EW00107,L4272,,.,1,112,e3,W,146,1021,157,1125,,,,2+,,Preg,,5,PC
24EW00108,L4276,,2ND,1,110,e4,W,139,1021,164,1125,,,,3+,,Preg,,2,PC
24EW00109,L4278,,1ST,1,107,e5,W,139,1021,151,1125,,,,2-,,Preg,,5,PC
24EW00110,L4280,,2ND,1,108,e3,W,135,1021,157,1125,,,,2-,,Preg,,2,PC
24EW00111,L4283,,2ND,1,83,e3,W,99,1021,118,1125,,,,2+,,Preg,,5,PC
24EW00112,L4289,,1ST,1,98,e3,W,131,1021,145,1125,,,,2+,,Preg,,5,PC
24EW00113,L4293,,.,1,123,e4,W,149,1021,166,1125,,,,2+,,Preg,,5,PC
24EW00114,L4294,,.,1,84,e5,W,113,1021,127,1125,,,,2,,Preg,,5,PC
24EW00115,L4295,,.,1,83,e4,W,105,1021,114,1125,,,,3+,,Preg,,5,PC
24EW00116,L4309,,.,1,90,e3,W,116,1021,132,1125,,,,3+,,Preg,,5,PC
24EW00117,L4315,,.,1,97,e4,W,112,1021,130,1125,,,,2,,Preg,,5,PC
24EW00118,L4316,,.,1,89,e3,W,139,1021,149,1125,,,,2+,,Preg,,5,PC
24EW00119,L4317,,.,1,114,e5,W,141,1021,166,1125,,,,2,,Preg,,5,PC
24EW00120,L4323,,.,1,99,e5,W,124,1021,141,1125,,,,2+,,Open,,1,PC
24EW00121,L4331,,.,1,99,e3,W,132,1021,154,1125,,,,3+,,Preg,,5,PC
24EW00122,L4337,,.,1,102,e3,W,131,1021,154,1125,,,,2+,,Open,,5,PC
24EW00123,L4338,,.,1,87,e3,W,124,1021,160,1125,,,,2-,,Preg,,5,PC
24EW00124,L4339,,.,1,94,e4,W,103,1021,120,1125,,,,2-,,Preg,,5,PC
24EW00125,L4345,,.,1,83,e5,W,114,1021,133,1125,,,,2+,,Preg,,5,PC
24EW00126,L4356,,.,1,111,e4,W,144,1021,164,1125,,,,2+,,Preg,,5,PC
24EW00127,L4368,,CRYPTORCHID,1,116,e5,W,144,1021,165,1125,,,,1-,,Preg,,1,PC
24EW00128,L4374,,HAIRY,1,105,e3,W,125,1021,139,1125,,,,2+,,Preg,,5,PC
24EW00129,L4376,,.,1,84,e4,W,107,1021,120,1125,,,,2,,Preg,,5,PC
24EW00130,L4387,,.,1,123,e4,W,144,1021,163,1125,,,,2,,Preg,,5,PC
24EW00131,L4394,,.,1,90,e4,W,116,1021,134,1125,,,,2,,Preg,,5,PC
24EW00132,L4395,,.,1,89,e4,W,113,1021,129,1125,,,,3,,Preg,,5,PC
24EW00133,L4401,,.,1,113,e5,W,144,1021,172,1125,,,,2+,,Preg,,5,PC
24EW00134,L4403,,.,1,111,e3,W,139,1021,161,1125,,,,1-,,Preg,,5,PC
24EW00135,L4404,,.,1,97,e5,W,117,1021,130,1125,,,,2,,Preg,,5,PC
24EW00136,L4418,,.,1,107,e4,W,135,1021,156,1125,,,,2,,Preg,,5,PC
24EW00137,L4419,,.,1,109,e5,W,124,1021,143,1125,,,,2,,Open,,5,PC
24EW00138,L4423,,.,1,105,e3,W,132,1021,154,1125,,,,2,,Preg,,2,PC
24EW00139,L4427,,1ST,1,109,e4,W,136,1021,156,1125,,,,2+,,Preg,,5,PC
24EW00140,L4436,,3RD,1,94,e3,W,116,1021,132,1125,,,,2+,,Preg,,5,PC
24EW00141,L4443,,1ST,1,105,e5,W,134,1021,156,1125,,,,2,,Preg,,2,PC
24EW00142,L4445,,.,1,95,e4,W,121,1021,134,1125,,,,2,,Preg,,1,PC
24EW00143,L4456,,1ST,1,97,e5,W,123,1021,146,1125,,,,2,,Preg,,5,PC
24EW00144,L4457,,2ND,1,97,e3,W,127,1021,150,1125,,,,2,,Preg,,5,PC
24EW00145,L4458,,1ST,1,96,e4,W,122,1021,136,1125,,,,1-,,Preg,,5,PC
24EW00146,L4464,,2ND,1,92,e5,W,112,1021,135,1125,,,,2,,Preg,,5,PC
24EW00147,L4466,,.,1,107,e3,W,124,1021,132,1125,,,,1-,,Preg,,5,PC
24EW00148,L4467,,.,1,102,e4,W,123,1021,136,1125,,,,2-,,Preg,,5,PC
24EW00149,L4469,,.,1,122,e5,W,129,1021,146,1125,,,,2+,,Preg,,5,PC
24EW00150,L4470,,.,1,118,e3,W,138,1021,160,1125,,,,2,,Preg,,5,PC
24EW00151,L4474,,.,1,117,e4,W,143,1021,162,1125,,,,2+,,Preg,,5,PC
24EW00152,L4500,,.,1,88,e5,W,113,1021,131,1125,,,,2+,,Preg,,5,PC
24EW00153,L4502,,.,1,101,e5,W,139,1021,155,1125,,,,2+,,Preg,,5,PC
24EW00154,L4503,,.,1,110,e3,W,139,1021,146,1125,,,,2,,Preg,,5,PC
24EW00155,L4508,,.,1,114,e4,W,142,1021,156,1125,,,,2+,,Preg,,5,PC
24EW00156,L4510,,2ND,1,91,e3,W,128,1021,139,1125,,,,3+,,Open,,5,PC
24EW00157,L4511,,1ST.3FEETOUT,1,89,e3,W,113,1021,119,1125,,,,2,,Preg,,5,PC
24EW00158,L4516,,NICE LAMB,1,99,e4,W,123,1021,138,1125,,,,2+,,Preg,,5,PC
24EW00159,L4530,,.,1,114,e5,W,145,1021,161,1125,,,,3,,Preg,,5,PC
24EW00160,L4531,,.,1,121,e3,W,143,1021,162,1125,,,,2,,Preg,,5,PC
24EW00161,L4538,,.,1,99,e5,W,125,1021,144,1125,,,,2+,,Preg,,5,PC
24EW00162,L4543,,2ND,1,97,e3,W,129,1021,144,1125,,,,2+,,Preg,,5,PC
24EW00163,L4550,,1ST,1,100,e3,W,128,1021,143,1125,,,,2,,Preg,,5,PC
24EW00164,L4559,,.,1,84,e3,W,102,1021,119,1125,,,,2,,Preg,,5,PC
24EW00165,L4560,,.,1,84,e5,W,107,1021,111,1125,,,,1-,,Preg,,5,PC
24EW00166,L4563,,.,1,99,e4,W,108,1021,134,1125,,,,1-,,Preg,,5,PC
24EW00167,L4567,,.,1,98,e5,W,123,1021,146,1125,,,,2+,,Preg,,5,PC
24EW00168,L4568,,.,1,97,e3,W,129,1021,150,1125,,,,2,,Preg,,5,PC
24EW00169,L4584,,.,1,100,e4,W,129,1021,144,1125,,,,2-,,Preg,,5,PC
24EW00170,L4590,,.,1,94,e4,W,94,1021,109,1125,,,,1-,,Preg,,5,PC
24EW00171,L4614,,.,1,103,e4,W,128,1021,140,1125,,,,3,,Open,,5,PC
24EW00172,L4630,,.,1,110,e5,W,138,1021,162,1125,,,,2,,Preg,,5,PC
24EW00173,L4638,,.,1,90,e5,W,111,1021,130,1125,,,,2+,,Preg,,1,PC
24EW00174,L4639,,.,1,79,e3,W,97,1021,116,1125,,,,2+,,Open,,5,PC
24EW00175,L4650,,.,1,91,e5,W,119,1021,143,1125,,,,2-,,Preg,,5,PC
24EW00176,L4653,,.,1,106,e3,W,136,1021,165,1125,,,,2,,Open,,5,PC
24EW00177,L4657,,.,1,91,e3,W,109,1021,132,1125,,,,2,,Preg,,1,PC
24EW00178,L4658,,.,1,99,e4,W,114,1021,133,1125,,,,2,,Open,,5,PC
24EW00179,L4659,,.,1,103,e4,W,127,1021,147,1125,,,,2-,,Preg,,5,PC
24EW00180,L4660,,.,1,113,e5,W,141,1021,166,1125,,,,2-,,Preg,,5,PC
24EW00181,L4662,,.,1,101,e3,W,116,1021,141,1125,,,,2,,Open,,1,PC
24EW00182,L4666,,1ST,1,122,e4,W,157,1021,178,1125,,,,1-,,Preg,,5,PC
24EW00183,L4685,,.,1,116,e5,W,147,1021,166,1125,,,,2,,Preg,,2,PC
24EW00184,L4708,,.,1,117,e3,W,153,1021,177,1125,,,,2+,,Preg,,5,PC
24EW00185,L4712,,.,1,111,e4,W,128,1021,151,1125,,,,2+,,Open,,2,PC
24EW00186,L4719,,.,1,94,e5,W,117,1021,138,1125,,,,2-,,Preg,,5,PC
24EW00187,L4720,,.,1,101,e5,W,120,1021,142,1125,,,,3,,Preg,,5,PC
24EW00188,L4722,,.,1,90,e4,W,114,1021,129,1125,,,,2,,Preg,,5,PC
24EW00189,L4724,,.,1,98,e3,W,124,1021,146,1125,,,,2+,,Open,,5,PC
24EW00190,L4738,,.,1,79,e4,W,119,1021,143,1125,,,,2,,Preg,,5,PC
24EW00191,L4752,,.,1,103,e3,W,123,1021,143,1125,,,,2,,Preg,,5,PC
24EW00192,L4758,,.,1,112,e4,W,135,1021,152,1125,,,,2,,Preg,,2,PC
24EW00193,L4762,,2ND,1,94,e4,W,110,1021,130,1125,,,,2,,Open,,5,PC
24EW00194,L4765,,NICE LAMB,1,107,e5,W,131,1021,147,1125,,,,2,,Preg,,5,PC
24EW00195,L4769,,.,1,120,e3,W,157,1021,172,1125,,,,2-,,Preg,,5,PC
24EW00196,L4772,,.,1,101,e4,W,124,1021,146,1125,,,,2-,,Preg,,2,PC
24EW00197,L4774,,.,1,107,e5,W,129,1021,153,1125,,,,2,,Preg,,5,PC
24EW00198,L4775,,.,1,100,e5,W,120,1021,143,1125,,,,2+,,Preg,,5,PC
24EW00199,L4777,,.,1,87,e4,W,109,1021,125,1125,,,,2+,,Preg,,5,PC
24EW00200,L4778,,.,1,89,e5,W,116,1021,127,1125,,,,2+,,Preg,,5,PC
24EW00201,L4789,,.,1,120,e3,W,146,1021,172,1125,,,,2,,Preg,,5,PC
24EW00202,L4792,,.,1,117,e4,W,157,1021,182,1125,,,,1-,,Preg,,5,PC
24EW00203,L4794,,2ND,1,87,e5,W,112,1021,129,1125,,,,2+,,Preg,,5,PC
24EW00204,L4802,,Bleeding,1,81,e5,W,109,1021,121,1125,,,,2+,,Preg,,5,PC
24EW00205,L4803,,1ST,1,138,e5,W,164,1021,185,1125,,,,2+,,Preg,,5,PC
24EW00206,L4824,,1ST.CU,1,94,e5,W,121,1021,141,1125,,,,2,,Preg,,5,PC
24EW00207,S5156,,.,1,87,e2,W,109,1021,125,1125,,,,4,,Preg,,1,07
24EW00208,S5160,,.,1,94,e2,W,112,1021,129,1125,,,,3-,,Preg,,2,07
24EW00209,S5162,,1ST,1,86,e2,W,101,1021,112,1125,,,,3-,,Preg,,1,07
24EW00210,S5164,,1ST,1,74,e3,W,86,1021,103,1125,,,,4-,,Open,,1,07
24EW00211,S5172,,.,1,78,e2,W,95,1021,114,1125,,,,4,,Preg,,1,07
24EW00212,S5174,,.,1,95,e3,W,121,1021,134,1125,,,,3-,,Open,,1,07
24EW00213,S5175,,.,1,89,e2,W,111,1021,129,1125,,,,3,,Open,,1,07
24EW00214,S5184,,1ST,1,101,e3,W,129,1021,140,1125,,,,3-,,Preg,,1,07
24EW00215,S5192,,.,1,72,e2,W,90,1021,105,1125,,,,3,,Open,,1,07
24EW00216,S5205,,.,1,106,e4,W,114,1021,134,1125,,,,4+,,Preg,,1,07
24EW00217,S5208,,.,1,80,e3,W,102,1021,107,1125,,,,4+,,Open,,1,07
24EW00218,S5209,,.,1,78,e2,W,96,1021,111,1125,,,,4,,Preg,,1,07
24EW00219,S5213,,.,1,91,e2,W,110,1021,125,1125,,,,3-,,Preg,,1,07
24EW00220,S5215,,.,1,88,e4,W,100,1021,117,1125,,,,4,,Preg,,1,07
24EW00221,S5217,,.,1,75,e2,W,86,1021,102,1125,,,,3,,Preg,,1,07
24EW00222,S5221,,.,1,80,e2,W,95,1021,114,1125,,,,4+,,Open,,1,07
24EW00223,S5226,,.,1,76,e2,W,101,1021,116,1125,,,,3-,,Preg,,1,07
24EW00224,S5227,,.,1,79,e3,W,98,1021,119,1125,,,,3,,Preg,,1,07
24EW00225,S5229,,.,1,90,e2,W,112,1021,132,1125,,,,4,,Open,,1,07
24EW00226,S5235,,BR.BY.TAIL,1,80,e2,W,101,1021,120,1125,,,,3-,,Preg,,3,07
24EW00227,S5238,,.,1,76,e2,W,90,1021,106,1125,,,,3,,Preg,,1,07
24EW00228,S5248,,.,1,83,e5,W,98,1021,117,1125,,,,4+,,Preg,,1,07
24EW00229,S5253,,.,1,97,e2,W,116,1021,136,1125,,,,3-,,Preg,,1,07
24EW00230,S5255,,BL.ON.KNEES,1,97,e2,W,118,1021,135,1125,,,,3-,,Preg,,2,07
24EW00231,S5260,,.,1,85,e3,W,103,1021,122,1125,,,,4+,,Preg,,1,43
24EW00232,S5265,,.,1,87,e4,W,105,1021,114,1125,,,,4+,,Open,,1,07
24EW00233,S5267,,BR.ON.NECK,1,106,e2,W,116,1021,143,1125,,,,3-,,Open,,2,07
24EW00234,S5273,,.,1,102,e5,W,108,1021,123,1125,,,,4+,,Preg,,1,07
24EW00235,S5276,,Early,1,84,e2,W,108,1021,131,1125,,,,3,,Preg,,1,43
24EW00236,S5277,,.,1,101,e2,W,116,1021,130,1125,,,,3,,Preg,,1,07
24EW00237,S5280,,.,1,83,e2,W,95,1021,112,1125,,,,4+,,Open,,1,07
24EW00238,S5281,,.,1,80,e5,W,95,1021,111,1125,,,,4+,,Preg,,1,07
24EW00239,S5284,,.,1,90,e4,W,101,1021,119,1125,,,,4+,,Preg,,1,07
24EW00240,S5288,,.,1,79,e4,W,96,1021,117,1125,,,,4,,Preg,,1,07
24EW00241,S5289,,.,1,80,e2,W,92,1021,109,1125,,,,3-,,Preg,,1,07
24EW00242,S5292,,.,1,80,e2,W,99,1021,112,1125,,,,4-,,Preg,,1,07
24EW00243,S5294,,1ST,1,69,e2,W,68,1021,91,1125,,,,4+,,Open,,1,07
24EW00244,S5296,,3RD,1,70,e2,W,79,1021,100,1125,,,,4,,Open,,1,07
24EW00245,S5298,,.,1,91,e5,W,109,1021,136,1125,,,,4,,Preg,,1,07
24EW00246,S5299,,HAIRY,1,84,e3,W,112,1021,133,1125,,,,4,,Preg,,2,07
24EW00247,S5300,,.,1,85,e4,W,101,1021,118,1125,,,,3,,Preg,,2,43
24EW00248,S5301,,.,1,95,e2,W,113,1021,122,1125,,,,4,,Preg,,2,43
24EW00249,S5302,,.,1,102,e2,W,118,1021,139,1125,,,,4+,,Preg,,2,07
24EW00250,S5309,,HAIRY,1,87,e2,W,110,1021,128,1125,,,,3-,,Preg,,2,07
24EW00251,S5316,,.,1,75,e5,W,89,1021,101,1125,,,,4,,Preg,,2,07
24EW00252,S5325,,.,1,90,e2,W,101,1021,114,1125,,,,4-,,Preg,,3,07
24EW00253,S5328,,.,1,79,e3,W,96,1021,109,1125,,,,4,,Open,,2,07
24EW00254,S5340,,.,1,91,e3,W,101,1021,118,1125,,,,4+,,Preg,,2,07
24EW00255,S5341,,.,1,87,e2,W,92,1021,117,1125,,,,4,,Preg,,2,43
24EW00256,S5344,,.,1,83,e2,W,98,1021,112,1125,,,,3-,,Open,,2,07
24EW00257,S5349,,.,1,86,e2,W,95,1021,112,1125,,,,4,,Open,,1,07
24EW00258,S5357,,.,1,103,e3,W,119,1021,141,1125,,,,3-,,Preg,,1,07
24EW00259,S5368,,.,1,91,e2,W,122,1021,138,1125,,,,3+,,Preg,,2,07
24EW00260,S5378,,.,1,92,e4,W,97,1021,123,1125,,,,4+,,Open,,2,43
24EW00261,S5384,,.,1,79,e4,W,95,1021,103,1125,,,,4,,Preg,,2,07
24EW00262,S5391,,.,1,80,e2,W,97,1021,111,1125,,,,3,,Preg,,1,07
24EW00263,S5393,,.,1,81,e2,W,89,1021,114,1125,,,,4,,Preg,,1,07
24EW00264,S5394,,.,1,96,e2,W,123,1021,143,1125,,,,3,,Preg,,1,07
24EW00265,S5397,,.,1,89,e2,W,102,1021,118,1125,,,,3,,Preg,,1,43
24EW00266,S5400,,.,1,98,e2,W,92,1021,122,1125,,,,4-,,Preg,,1,07
24EW00267,S5408,,.,1,81,e5,W,102,1021,121,1125,,,,4+,,Preg,,1,07
24EW00268,S5411,,.,1,78,e2,W,101,1021,118,1125,,,,3,,Preg,,1,07
24EW00269,S5416,,.,1,95,e2,W,100,1021,128,1125,,,,3-,,Preg,,1,07
24EW00270,S5418,,.,1,73,e4,W,84,1021,103,1125,,,,3-,,Preg,,1,07
24EW00271,S5420,,.,1,107,e2,W,128,1021,150,1125,,,,3,,Preg,,1,07
24EW00272,S5422,,.,1,73,e5,W,101,1021,113,1125,,,,4+,,Preg,,1,07
24EW00273,S5427,,.,1,79,e5,W,95,1021,116,1125,,,,4+,,Preg,,1,07
24EW00274,S5432,,.,1,89,e2,W,107,1021,132,1125,,,,3-,,Preg,,1,07
24EW00275,S5439,,.,1,86,e2,W,100,1021,120,1125,,,,3,,Preg,,1,07
24EW00276,S5445,,.,1,81,e2,W,109,1021,124,1125,,,,4+,,Preg,,1,07
24EW00277,S5449,,.,1,78,e2,W,91,1021,114,1125,,,,4,,Open,,1,07
24EW00278,S5450,,.,1,98,e4,W,106,1021,125,1125,,,,4,,Preg,,1,07
24EW00279,S5452,,.,1,83,e3,W,92,1021,107,1125,,,,3-,,Preg,,1,07
24EW00280,S5462,,1ST.BL.EYES,1,97,e2,W,120,1021,140,1125,,,,3,,Preg,,2,07
24EW00281,S5469,,.,1,86,e4,W,100,1021,113,1125,,,,3-,,Preg,,1,07
24EW00282,S5472,,.,1,89,e2,W,94,1021,117,1125,,,,4,,Open,,1,07
24EW00283,S5476,,.,1,88,e2,W,88,1021,110,1125,,,,3,,Preg,,2,07
24EW00284,S5478,,.,1,74,e2,W,85,1021,111,1125,,,,4+,,Open,,2,07
