UID,ETAG,LINE,RMK,IDX,PD,CUWT,BPEN,BRAND,NOV04,DEC10
97EW00423,S8370,ID,,103,1,88,LIM,Blue,94,103
97EW00424,S8375,10,,98,1,90,e.3,Blue,108,121
97EW00425,S8417,18,,104,1,91,LIM,Blue,100,107
97EW00426,S8400,12,4TEATS,100,1,79,e.1,Blue,88,99
97EW00427,S8405,13,4TEATS,108,1,89,e.1,Blue,96,105
97EW00428,S8402,11,"ENTR,4TEATS",102,1,78,e.0,Blue,85,92
97EW00429,S8407,ID,4TEATS,111,1,104,LIM,Blue,112,118
97EW00430,S8430,11,,101,1,99,e.0,Blue,110,121
97EW00431,S8433,10,,107,1,86,e.3,Blue,108,120
97EW00432,S8435,12,,96,1,86,e.1,Blue,93,106
97EW00433,S8438,10,,101,1,93,e.3,Blue,100,111
97EW00434,S8439,ID,,113,1,97,LIM,Blue,113,121
97EW00435,S8437,10,4TEATS,105,1,99,e.0,Blue,114,132
97EW00436,S8443,11,,102,1,80,e.0,Blue,97,110
97EW00437,S8452,10,,107,1,97,e.0,Blue,107,116
97EW00438,S8458,13,,110,1,90,e.2,Blue,96,111
97EW00439,S8461,13,4TEATS,117,1,93,e.2,Blue,104,120
97EW00440,S8465,11,,115,1,95,e.1,Blue,106,118
97EW00441,S8468,18,,110,1,91,LIM,Blue,99,108
97EW00442,S8469,12,,97,1,76,e.1,Blue,90,105
97EW00443,S8423,10,,103,1,78,e.0,Blue,90,101
97EW00444,S8481,12,4TEATS,90,1,78,e.1,Blue,87,96
97EW00445,S8488,12,,109,1,94,e.2,Blue,108,119
97EW00446,S8487,12,,98,1,88,e.2,Blue,94,100
97EW00447,S8498,13,,109,1,91,e.3,Blue,96,98
97EW00448,S8497,10,,104,1,85,e.1,Blue,103,111
97EW00449,S8478,13,,114,1,96,e.0,Blue,110,127
97EW00450,S8513,18,,107,1,86,LIM,Blue,100,109
97EW00451,S8512,13,4TEATS,106,1,82,e.3,Blue,90,93
97EW00452,S8536,10,dup w/ 8556,98,1,77,e.0,Blue,88,98
97EW00453,S8537,12,,102,1,89,e.1,Blue,96,109
97EW00454,S8548,12,,96,1,85,e.3,Blue,98,114
97EW00455,S8560,12,WRINKLES,101,1,80,e.0,Blue,91,103
97EW00456,S8565,13,,107,1,88,e.2,Blue,105,115
97EW00457,S8569,13,4TEATS,105,1,87,e.3,Blue,116,127
97EW00458,S8585,ID,,113,1,92,LIM,Blue,114,123
97EW00459,S8570,13,,104,1,86,e.0,Blue,106,115
97EW00460,S8613,12,,103,1,71,e.1,Blue,85,97
97EW00461,S8615,11,,105,1,84,e.1,Blue,90,102
97EW00462,S8619,18,,106,1,85,LIM,Blue,106,110
97EW00463,S8600,13,,101,1,90,e.0,Blue,106,119
97EW00464,S8608,11,,103,1,102,e.2,Blue,115,133
97EW00465,S8609,13,HAIRY,114,1,96,e.3,Blue,105,113
97EW00466,S8643,12,,99,1,77,e.2,Blue,94,102
97EW00467,S8647,18,,108,1,91,LIM,Blue,106,109
97EW00468,S8651,12,,93,1,67,e.3,Blue,83,90
97EW00469,S8656,12,4TEATS,112,1,98,e.0,Blue,101,109
97EW00470,S8652,12,4TEATS,94,1,71,e.0,Blue,87,97
97EW00471,S8665,ID,,130,1,98,LIM,Blue,102,110
97EW00472,S8625,10,4TEATS,101,1,87,e.1,Blue,105,119
97EW00473,S8699,18,NICE,103,1,90,LIM,Blue,110,116
97EW00474,S8670,13,,109,1,77,e.2,Blue,99,112
97EW00475,S8212,13,,121,1,102,e.1,Blue,110,118
97EW00476,S8201,12,,101,1,76,e.2,Blue,75,85
97EW00477,S8206,12,,101,1,83,e.2,Blue,95,99
97EW00478,S8207,11,,107,1,94,e.1,Blue,107,109
97EW00479,S8238,12,,105,1,86,e.1,Blue,90,102
97EW00480,S8248,10,,98,1,84,e.2,Blue,94,102
97EW00481,S8250,10,,105,1,96,e.1,Blue,115,129
97EW00482,S8263,10,4TEATS,108,1,93,e.2,Blue,101,116
97EW00483,S8264,10,HAIRY,101,1,87,e.3,Blue,91,99
97EW00484,S8266,10,4TEATS,103,1,84,e.2,Blue,100,115
97EW00485,S8220,11,BAND MIX 2>1,95,1,78,e.2,Blue,87,97
97EW00486,S8223,11,,100,1,79,e.3,Blue,87,102
97EW00487,S8225,12,,96,1,91,e.0,Blue,99,110
97EW00488,S8222,13,,111,1,101,e.0,Blue,109,125
97EW00489,S8280,12,,106,1,83,e.1,Blue,94,99
97EW00490,S8289,13,CURLY,103,1,86,e.1,Blue,113,131
97EW00491,S8299,12,4TEATS,111,1,85,e.1,Blue,95,108
97EW00492,S8803,10,,109,1,94,e.3,Blue,104,117
97EW00493,S8831,10,,111,1,82,e.0,Blue,90,106
97EW00494,S8832,10,,108,1,83,e.1,Blue,110,128
97EW00495,S8847,13,4TEATS,120,1,104,e.0,Blue,120,131
97EW00496,S8851,11,"HAIRY,4TEATS",92,1,86,e.2,Blue,96,110
97EW00497,S8855,13,,117,1,97,e.2,Blue,116,137
97EW00498,S8856,13,,111,1,93,e.3,Blue,108,124
97EW00499,S8864,18,,104,1,85,LIM,Blue,90,103
97EW00500,S8866,10,,107,1,86,e.3,Blue,102,108
97EW00501,S8829,10,4TEATS,106,1,73,e.2,Blue,91,91
97EW00502,S8880,18,4TEATS,108,1,90,LIM,Blue,105,108
97EW00503,S8896,10,,100,1,85,e.3,Blue,112,122
97EW00504,S8897,10,HAIRY,105,1,96,e.0,Blue,109,122
97EW00505,S8878,12,,93,1,78,e.1,Blue,100,119
97EW00506,S8879,ID,,111,1,82,LIM,Blue,105,112
97EW00507,S8910,10,,97,1,86,e.1,Blue,95,104
97EW00508,S8912,13,,108,1,77,e.3,Blue,94,109
97EW00509,S8938,10,NICE!SICK4/26,103,1,92,e.0,Blue,107,118
97EW00510,S8920,13,,116,1,89,e.2,Blue,100,110
97EW00511,S8978,18,,110,1,86,LIM,Blue,102,101
97EW00512,S8719,12,THIN 11/4/97,102,1,74,e.2,Blue,80,83
97EW00513,S8704,11,HAIRY,112,1,83,e.0,Blue,102,117
97EW00514,S8743,11,,106,1,87,e.1,Blue,100,105
97EW00515,S8755,13,4TEATS,104,1,80,e.0,Blue,94,110
97EW00516,S8785,10,,107,1,91,e.1,Blue,94,108
97EW00517,S8771,13,,100,1,87,e.3,Blue,105,113
97EW00518,S8778,13,,104,1,92,e.0,Blue,97,95
97EW00519,S7816,13,HAIRY,104,1,90,e.2,Blue,106,113
97EW00520,S7803,11,SAVE,102,1,93,e.1,Blue,102,110
97EW00521,S7802,18,,98,1,83,LIM,Blue,94,97
97EW00522,S7807,11,,102,1,90,e.3,Blue,98,107
97EW00523,S7837,11,,105,1,101,e.2,Blue,114,130
97EW00524,S7841,13,HAIRY,107,1,95,e.0,Blue,124,143
97EW00525,S7840,12,,91,1,90,e.1,Blue,95,105
97EW00526,S7849,11,,109,1,85,e.0,Blue,97,111
97EW00527,S7852,11,,102,1,98,e.2,Blue,109,112
97EW00528,S7857,10,,109,1,84,e.1,Blue,108,116
97EW00529,S7863,12,,104,1,90,e.3,Blue,102,119
97EW00530,S7864,12,,102,1,87,e.0,Blue,98,108
97EW00531,S7866,10,4TEATS,110,1,99,e.2,Blue,119,131
97EW00532,S7862,12,,99,1,86,e.2,Blue,97,105
97EW00533,S7868,ID,,90,1,84,LIM,Blue,101,105
97EW00534,S7869,13,,125,1,104,e.1,Blue,115,138
97EW00535,S7821,13,,105,1,95,e.1,Blue,104,113
97EW00536,S7828,10,,107,1,90,e.2,Blue,105,123
97EW00537,S7829,10,,106,1,83,e.3,Blue,96,103
97EW00538,S7889,11,,115,1,102,e.1,Blue,119,132
97EW00539,S7891,11,,93,1,94,e.3,Blue,107,117
97EW00540,S7890,11,,119,1,103,e.2,Blue,111,123
97EW00541,S7893,13,,101,1,85,e.2,Blue,96,105
97EW00542,S7897,12,,94,1,79,e.3,Blue,97,108
97EW00543,S7873,13,NICE,101,1,86,e.3,Blue,108,120
97EW00544,S7913,13,,121,1,105,e.2,Blue,109,121
97EW00545,S7916,18,,103,1,90,LIM,Blue,108,114
97EW00546,S7912,13,HAIRY,111,1,86,e.3,Blue,97,103
97EW00547,S7918,18,,105,1,101,LIM,Blue,112,111
97EW00548,S7906,12,,102,1,74,e.3,Blue,92,102
97EW00549,S7936,11,ENTR,91,1,82,e.3,Blue,90,99
97EW00550,S7940,10,NICE=LINE10,106,1,93,e.0,Blue,108,126
97EW00551,S7944,11,4TEATS,107,1,100,e.3,Blue,109,122
97EW00552,S7948,13,,112,1,101,e.0,Blue,117,132
97EW00553,S7947,12,,96,1,80,e.2,Blue,93,102
97EW00554,S7951,12,,101,1,91,e.3,Blue,118,127
97EW00555,S7950,12,,101,1,97,e.0,Blue,116,134
97EW00556,S7955,ID,,123,1,95,LIM,Blue,114,118
97EW00557,S7956,11,4TEATS,99,1,86,e.0,Blue,99,107
97EW00558,S7958,12,,100,1,93,e.3,Blue,102,113
97EW00559,S7921,ID,,101,1,102,LIM,Blue,110,116
97EW00560,S7922,12,ENTR,97,1,81,e.3,Blue,102,112
97EW00561,S7928,11,4TEATS,101,1,79,e.1,Blue,94,105
97EW00562,S7984,13,ENTR,112,1,99,e.2,Blue,119,138
97EW00563,S7985,13,,109,1,91,e.3,Blue,106,116
97EW00564,S7986,11,,115,1,96,e.0,Blue,111,126
97EW00565,S7987,11,,105,1,85,e.1,Blue,100,117
97EW00566,S7996,10,,99,1,84,e.2,Blue,97,109
97EW00567,S7975,10,,100,1,90,e.0,Blue,99,104
97EW00568,S7976,ID,,113,1,93,LIM,Blue,96,102
97EW00569,S7746,12,4TEATS,96,1,92,e.0,Blue,105,122
97EW00570,S7742,10,,102,1,84,e.3,Blue,93,101
97EW00571,S7752,13,4TEATS,120,1,98,e.2,Blue,105,121
97EW00572,S7758,18,,105,1,98,LIM,Blue,108,112
97EW00573,S7759,ID,,104,1,95,LIM,Blue,103,110
97EW00574,S7763,12,,104,1,84,e.0,Blue,97,110
97EW00575,S7765,11,,87,1,92,e.3,Blue,102,110
97EW00576,S7766,11,,101,1,97,e.0,Blue,111,121
97EW00577,S7769,11,,108,1,81,e.2,Blue,102,116
97EW00578,S7783,12,4TEATS,100,1,102,e.0,Blue,114,131
97EW00579,S7785,13,4TEATS,101,1,102,e.3,Blue,127,138
97EW00580,S7782,11,,104,1,100,e.3,Blue,111,115
97EW00581,S7788,ID,HAIRY,123,1,103,LIM,Blue,117,123
97EW00582,S7789,ID,,114,1,93,LIM,Blue,106,114
97EW00583,S7787,11,,97,1,96,e.0,Blue,100,116
97EW00584,S7790,13,NICE=LINE13,106,1,93,e.2,Blue,120,133
97EW00585,S7792,ID,,124,1,100,LIM,Blue,102,108
97EW00586,S7798,10,4TEATS,102,1,89,e.0,Blue,97,114
97EW00587,S7797,12,,94,1,96,e.3,Blue,114,118
97EW00588,S7773,12,,117,1,97,e.2,Blue,113,122
97EW00589,S7775,ID,,115,1,111,LIM,Blue,129,125
97EW00590,S7772,13,HAIRY,109,1,95,e.3,Blue,115,130
97EW00591,T5832,ID,,109,1,81,e.4,Blue,97,104
97EW00592,T5841,41,,104,1,86,e.4,Blue,100,105
97EW00593,T5844,41,,111,1,101,e.5,Blue,112,121
97EW00594,T5853,ID,BRN.EARS,116,1,87,e.4,Blue,94,100
97EW00595,T5852,ID,4TEATS,114,1,88,e.4,Blue,97,105
97EW00596,T5858,41,,98,1,91,e.4,Blue,104,113
97EW00597,T5889,41,HAIRY,112,1,94,e.4,Blue,111,119
97EW00598,T5890,41,4TEATS,115,1,92,e.5,Blue,104,117
97EW00599,T5899,41,4TEATS,115,1,91,e.4,Blue,107,114
97EW00600,T5872,41,4TEATS,122,1,90,e.5,Blue,94,113
97EW00601,T5910,41,,100,1,90,e.4,Blue,105,118
97EW00602,T5932,41,WETHERinEWES,108,X,98,XXX,Blue,115,0
97EW00603,T5939,42,,101,1,79,e.4,Blue,89,104
97EW00604,T5937,42,,106,1,82,e.5,Blue,103,124
97EW00605,T5950,41,,100,1,99,e.5,Blue,110,122
97EW00606,T5957,42,,98,1,82,e.4,Blue,89,94
97EW00607,T5960,42,4TEATS,93,1,74,e.4,Blue,81,88
97EW00608,T5964,41,,97,1,83,e.4,Blue,93,105
97EW00609,T5967,42,4TEATS,91,1,70,e.4,Blue,81,88
97EW00610,T5923,41,,104,1,77,e.5,Blue,96,100
97EW00611,T5928,ID,NICE,135,1,92,e.5,Blue,112,125
97EW00612,T5927,ID,,123,1,73,e.5,Blue,90,102
97EW00613,T5981,41,WRINKLES,107,1,96,e.4,Blue,104,124
97EW00614,T5980,42,4TEATS,80,1,65,e.4,Blue,74,78
97EW00615,T5983,41,,110,1,99,e.5,Blue,111,129
97EW00616,T5984,41,,99,1,74,e.5,Blue,93,110
97EW00617,T5989,41,,117,1,100,e.4,Blue,108,124
97EW00618,T5993,41,,102,1,78,e.5,Blue,100,114
97EW00619,T5998,42,,90,1,76,e.4,Blue,84,87
97EW00620,T5997,42,,87,1,70,e.4,Blue,77,82
97EW00621,T5971,41,4TEATS,106,1,88,e.5,Blue,106,123
97EW00622,T5975,41,,100,1,77,e.4,Blue,87,92
97EW00623,T5978,41,,102,1,88,e.5,Blue,111,122
97EW00624,T6114,ID,,120,1,89,e.4,Blue,100,105
97EW00625,T6115,ID,4TEATS,114,1,84,e.4,Blue,95,105
97EW00626,T6100,42,,86,1,63,e.4,Blue,76,78
97EW00627,T6105,41,,103,1,78,e.4,Blue,81,85
97EW00628,T6109,42,,91,1,73,e.4,Blue,80,83
97EW00629,T6131,42,,83,1,64,e.4,Blue,74,78
97EW00630,T6133,41,4TEATS,101,1,80,e.4,Blue,97,103
97EW00631,T6137,42,ENTR,105,1,89,e.4,Blue,98,110
97EW00632,T6143,41,4TEATS,103,1,85,e.5,Blue,96,110
97EW00633,T6145,42,,100,1,76,e.5,Blue,92,96
97EW00634,T6146,42,,91,1,73,e.5,Blue,85,95
97EW00635,T6152,ID,,104,1,78,e.5,Blue,88,107
97EW00636,T6160,42,4TEATS,97,1,78,e.4,Blue,97,106
97EW00637,T6163,ID,,110,1,100,e.5,Blue,120,140
97EW00638,T6168,41,4TEATS,108,1,79,e.5,Blue,90,101
97EW00639,T6167,42,,96,1,79,e.5,Blue,88,97
97EW00640,T6120,41,,99,1,83,e.4,Blue,91,101
97EW00641,T6124,41,,108,1,80,e.5,Blue,97,110
97EW00642,T6181,41,,119,1,91,e.4,Blue,112,126
97EW00643,T6180,41,ENTR,108,1,74,e.5,Blue,95,109
97EW00644,T6185,ID,,97,1,80,e.5,Blue,97,109
97EW00645,T6188,ID,,132,1,97,e.5,Blue,112,132
97EW00646,T6187,41,,106,1,86,e.4,Blue,96,110
97EW00647,T6190,42,,99,1,79,e.5,Blue,100,105
97EW00648,T6198,41,4TEATS,110,1,86,e.4,Blue,90,104
97EW00649,T6173,42,,93,1,71,e.4,Blue,89,93
97EW00650,T6177,42,,98,1,70,e.5,Blue,80,95
97EW00651,T6011,ID,,137,1,87,e.4,Blue,98,110
97EW00652,T6017,41,,108,1,82,e.4,Blue,104,120
97EW00653,T6003,ID,,102,1,87,e.4,Blue,110,126
97EW00654,T6005,42,,94,1,76,e.4,Blue,86,92
97EW00655,T6041,42,,98,1,69,e.4,Blue,81,96
97EW00656,T6040,42,4TEATS,104,1,83,e.5,Blue,91,105
97EW00657,T6043,42,"THIN,WGT.LOSS",114,6,97,e.5,Blue,85,0
97EW00658,T6046,42,4TEATS,86,1,80,e.4,Blue,90,92
97EW00659,T6042,42,4TEATS,85,1,72,e.4,Blue,71,76
97EW00660,T6050,42,,99,1,72,e.4,Blue,80,88
97EW00661,T6055,41,HYPERHOCK,97,1,84,e.5,Blue,96,110
97EW00662,T6058,ID,4TEATS,137,1,91,e.5,Blue,110,126
97EW00663,T6064,42,,94,1,69,e.4,Blue,82,88
97EW00664,T6067,41,4TEATS,108,1,85,e.4,Blue,93,100
97EW00665,T6022,41,,114,1,93,e.4,Blue,94,114
97EW00666,T6081,42,,96,1,76,e.5,Blue,80,93
97EW00667,T6082,42,,93,1,70,e.4,Blue,69,76
97EW00668,T6093,41,4TEATS,108,1,78,e.5,Blue,91,98
97EW00669,T6094,42,4TEATS,95,1,79,e.4,Blue,90,98
97EW00670,T6074,41,,99,1,78,e.4,Blue,96,98
97EW00671,T6072,ID,4TEATS,118,1,89,e.5,Blue,91,99
97EW00672,T6334,41,,112,1,81,e.5,Blue,101,116
97EW00673,T6332,ID,4TEATS,102,1,82,e.5,Blue,94,111
97EW00674,T6351,41,,113,1,78,e.5,Blue,96,108
97EW00675,T6350,41,,113,1,76,e.4,Blue,91,93
97EW00676,T6356,41,BLACK EWE,101,1,80,e.4,Blue,86,92
97EW00677,T6364,41,,100,1,90,e.5,Blue,117,137
97EW00678,T6323,42,,88,1,71,e.5,Blue,79,90
97EW00679,T6325,41,,105,1,74,e.5,Blue,86,97
97EW00680,T6329,42,,94,1,61,e.5,Blue,73,81
97EW00681,T6384,ID,,128,1,83,e.5,Blue,97,118
97EW00682,T6382,41,4TEATS,116,1,87,e.4,Blue,108,115
97EW00683,T6388,42,,96,1,64,e.5,Blue,70,79
97EW00684,T6389,42,,101,1,67,e.4,Blue,83,91
97EW00685,T6395,42,4TEATS,101,1,72,e.4,Blue,86,98
97EW00686,T6392,42,,96,1,77,e.5,Blue,79,92
97EW00687,T6374,42,,89,1,54,e.5,Blue,63,77
97EW00688,T6410,42,4TEATS,89,1,77,e.5,Blue,76,89
97EW00689,T6412,41,,96,1,78,e.4,Blue,90,100
97EW00690,T6400,41,4TEATS,106,1,76,e.5,Blue,90,105
97EW00691,T6218,ID,,129,1,89,e.5,Blue,104,122
97EW00692,T6202,42,,93,1,74,e.5,Blue,77,92
97EW00693,T6208,42,"ENTR,4TEATS",98,1,69,e.4,Blue,81,87
97EW00694,T6209,42,4TEATS,114,1,88,e.5,Blue,94,108
97EW00695,T6207,ID,4TEATS,144,1,89,e.5,Blue,112,131
97EW00696,T6233,42,4TEATS,89,1,73,e.4,Blue,86,93
97EW00697,T6234,42,4TEATS,93,1,62,e.4,Blue,77,86
97EW00698,T6240,42,,93,1,71,e.5,Blue,78,86
97EW00699,T6243,42,,111,1,89,e.4,Blue,95,101
97EW00700,T6249,ID,HAIRY,99,1,85,e.4,Blue,99,109
97EW00701,T6247,41,,113,1,86,e.4,Blue,100,107
97EW00702,T6250,ID,4TEATS,136,1,84,e.4,Blue,99,107
97EW00703,T6258,41,,110,1,80,e.5,Blue,101,116
97EW00704,T6257,ID,4TEATS,117,1,78,e.5,Blue,92,107
97EW00705,T6263,42,,90,1,64,e.5,Blue,72,86
97EW00706,T6269,ID,ENTR,106,1,81,e.5,Blue,95,113
97EW00707,T6221,ID,,136,1,94,e.5,Blue,97,118
97EW00708,T6220,ID,FX.RIBS,127,1,77,e.5,Blue,81,94
97EW00709,T6222,42,,96,1,74,e.4,Blue,88,95
97EW00710,T6227,ID,,113,1,96,e.5,Blue,119,139
97EW00711,T6287,ID,4TEATS,133,1,84,e.4,Blue,92,99
97EW00712,T6270,ID,,104,1,81,e.5,Blue,101,121
97EW00713,T6275,41,,92,1,70,e.5,Blue,83,93
97EW00714,Z3886,97,NAXCEL,104,1,100,973,Blue,109,117
97EW00715,Z3893,97,,112,1,118,974,Blue,122,126
97EW00716,Z3898,97,,104,1,107,973,Blue,117,125
97EW00717,Z3910,97,,97,1,88,973,Blue,92,101
97EW00718,Z3908,97,,97,1,90,973,Blue,88,96
97EW00719,Z3935,97,,92,1,84,974,Blue,107,112
97EW00720,Z3932,97,GAUNT,101,1,100,973,Blue,105,111
97EW00721,Z3938,ch,,102,1,119,AI,Blue,122,124
97EW00722,Z3937,97,SWAB in NOSE,96,1,86,974,Blue,95,90
97EW00723,Z3940,97,,107,1,94,973,Blue,115,119
97EW00724,Z3946,97,,103,1,91,974,Blue,111,120
97EW00725,Z3942,ch,,97,1,95,AI,Blue,114,127
97EW00726,Z3949,ch,Find / Bleed?,101,1,75,AI,Blue,79,81
97EW00727,Z3956,97,WEAK,111,1,109,974,Blue,129,141
97EW00728,Z3952,97,GAUNT,100,1,91,973,Blue,103,113
97EW00729,Z3964,97,NAXCEL,117,1,107,973,Blue,130,138
97EW00730,Z3962,ch,ENTR,119,1,77,AI,Blue,82,86
97EW00731,Z3981,97,WGT.LOSS??,107,1,97,974,Blue,79,124
97EW00732,Z3998,97,,96,1,85,974,Blue,101,114
97EW00733,Z3999,97,,104,1,94,973,Blue,105,112
97EW00734,Z3997,97,,92,1,85,974,Blue,90,94
97EW00735,Z4114,ch,HAIRY,120,1,103,AI,Blue,107,110
97EW00736,Z4116,ch,4TEATS,99,1,96,AI,Blue,110,119
97EW00737,Z4131,ch,,99,1,71,AI,Blue,81,87
97EW00738,Z4132,ch,,102,1,78,AI,Blue,84,88
97EW00739,Z4142,ch,,111,1,81,AI,Blue,85,87
97EW00740,Z4157,ch,,102,1,82,AI,Blue,95,104
97EW00741,Z4123,ch,,106,1,93,AI,Blue,95,96
97EW00742,Z4126,ch,,91,1,74,AI,Blue,84,90
97EW00743,Z4129,ch,4TEATS,113,1,83,AI,Blue,91,96
97EW00744,Z4127,ch,,86,1,79,AI,Blue,81,83
97EW00745,Z4187,ch,4TEATS,111,1,100,AI,Blue,102,103
97EW00746,Z4193,ch,ENTR,109,1,94,AI,Blue,103,109
97EW00747,Z4194,ch,,107,1,98,AI,Blue,112,121
97EW00748,Z4195,ch,,114,1,77,AI,Blue,90,98
97EW00749,Z4197,ch,,121,1,83,AI,Blue,105,120
97EW00750,Z4175,ch,,97,1,75,AI,Blue,88,97
97EW00751,Z4010,ch,ENTR,126,1,101,AI,Blue,121,135
97EW00752,Z4016,ch,,101,1,92,AI,Blue,103,111
97EW00753,Z4012,97,"ENTR,4TEATS",111,1,105,973,Blue,113,123
97EW00754,Z4047,97,ENTR,122,1,116,974,Blue,140,154
97EW00755,Z4055,97,"RAG,WEAK",106,1,102,974,Blue,117,123
97EW00756,Z4052,ch,HAIRY,96,1,79,AI,Blue,90,97
97EW00757,Z4065,ch,BLK.FEET,100,1,81,AI,Blue,88,93
97EW00758,Z4068,ch,,93,1,69,AI,Blue,85,95
97EW00759,Z4025,97,,101,1,96,974,Blue,121,131
97EW00760,Z4022,97,,106,1,93,973,Blue,102,113
97EW00761,Z4028,ch,,100,1,88,AI,Blue,100,108
97EW00762,Z4086,ch,,112,1,73,AI,Blue,83,89
97EW00763,Z4088,ch,,100,1,91,AI,Blue,105,114
97EW00764,Z4087,ch,,111,1,79,AI,Blue,88,94
97EW00765,Z4090,ch,,114,1,73,AI,Blue,85,93
97EW00766,Z4074,ch,,110,1,78,AI,Blue,88,94
97EW00767,Z4311,00,,0,1,79,LIM,Blue,107,110
97EW00768,Z4310,00,,0,1,89,LIM,Blue,110,119
97EW00769,Z4330,ch,,93,1,75,AI,Blue,88,96
97EW00770,Z4333,ch,,107,1,86,AI,Blue,100,110
97EW00771,Z4335,00,,0,1,84,LIM,Blue,113,117
97EW00772,Z4336,00,,0,1,84,LIM,Blue,84,95
97EW00773,Z4345,00,,0,1,104,LIM,Blue,119,124
97EW00774,Z4350,ch,,98,1,79,AI,Blue,92,101
97EW00775,Z4355,00,,0,1,93,e.-,Blue,117,134
97EW00776,Z4356,00,,0,1,79,e.-,Blue,104,110
97EW00777,Z4357,00,,0,1,74,e.-,Blue,77,83
97EW00778,Z4361,00,,0,1,78,e.-,Blue,90,106
97EW00779,Z4362,00,,0,1,71,e.-,Blue,79,89
97EW00780,Z4321,00,,0,1,89,LIM,Blue,107,114
97EW00781,Z4320,00,,0,1,75,LIM,Blue,89,94
97EW00782,Z4384,00,,0,1,76,e.-,Blue,97,114
97EW00783,Z4385,00,,0,1,83,e.-,Blue,104,117
97EW00784,Z4388,00,,0,1,73,e.-,Blue,90,99
97EW00785,Z4396,00,,0,1,70,e.-,Blue,91,89
97EW00786,Z4397,00,,0,1,74,e.-,Blue,83,90
97EW00787,Z4374,ch,,92,1,78,AI,Blue,94,104
97EW00788,Z4375,00,,0,1,80,e.-,Blue,110,128
97EW00789,Z4376,ch,NICE,104,1,82,AI,Blue,95,103
97EW00790,Z4415,00,,0,1,88,e.-,Blue,118,128
97EW00791,Z4417,00,,0,1,91,e.-,Blue,120,125
97EW00792,Z4410,00,,0,1,76,e.-,Blue,91,89
97EW00793,Z4405,00,,0,1,83,LIM,Blue,95,103
97EW00794,Z4406,00,,0,1,73,LIM,Blue,91,99
97EW00795,Z4408,00,,0,1,77,e.-,Blue,86,95
97EW00796,Z4409,00,,0,1,80,e.-,Blue,101,103
97EW00797,Z4434,00,,0,1,89,LIM,Blue,93,103
97EW00798,Z4436,00,,0,1,79,e.-,Blue,97,103
97EW00799,Z4432,00,4TEATS,0,1,73,e.-,Blue,100,113
97EW00800,Z4445,00,,0,1,74,e.-,Blue,82,88
97EW00801,Z4446,00,,0,1,78,LIM,Blue,95,101
97EW00802,Z4448,00,,0,1,53,e.-,Blue,77,86
97EW00803,Z4465,00,4TEATS,0,1,69,e.-,Blue,78,83
97EW00804,Z4424,00,,0,1,75,e.-,Blue,89,97
97EW00805,Z4427,00,,0,1,85,LIM,Blue,102,106
97EW00806,Z4483,00,,0,1,88,e.-,Blue,106,113
97EW00807,Z4485,00,,0,1,83,e.-,Blue,97,104
97EW00808,Z4488,00,,0,1,92,e.-,Blue,112,121
97EW00809,Z4480,00,,0,1,79,e.-,Blue,83,86
97EW00810,Z4492,00,,0,1,72,LIM,Blue,85,95
97EW00811,Z4516,00,,0,1,77,e.-,Blue,94,101
97EW00812,Z4512,00,,0,1,80,e.-,Blue,95,103
97EW00813,Z4501,00,,0,1,75,e.-,Blue,98,110
97EW00814,Z4503,00,,0,1,84,LIM,Blue,111,120
97EW00815,Z4505,00,,0,1,80,e.-,Blue,94,104
97EW00816,Z4508,00,,0,1,80,e.-,Blue,84,92
97EW00817,Z4534,00,,0,1,69,LIM,Blue,89,102
97EW00818,Z4536,00,,0,1,73,LIM,Blue,90,106
97EW00819,Z4537,00,,0,1,78,LIM,Blue,91,103
97EW00820,Z4541,00,,0,1,80,e.-,Blue,100,109
97EW00821,Z4543,00,,0,1,82,LIM,Blue,102,116
97EW00822,Z4545,00,,0,1,81,e.-,Blue,107,118
97EW00823,Z4542,00,,0,1,79,LIM,Blue,95,105
97EW00824,Z4548,00,ENTR*2,0,1,78,e.-,Blue,103,117
97EW00825,Z4556,00,,0,1,67,e.-,Blue,79,90
97EW00826,Z4564,00,,0,1,73,LIM,Blue,79,86
97EW00827,Z4566,00,,0,1,76,LIM,Blue,97,111
97EW00828,Z4583,00,,0,1,62,LIM,Blue,78,87
97EW00829,Z4584,00,,0,1,67,LIM,Blue,76,81
97EW00830,Z4592,00,,0,1,81,e.-,Blue,98,110
97EW00831,Z4599,00,,0,1,73,LIM,Blue,89,99
97EW00832,Z4597,00,,0,1,87,LIM,Blue,104,113
97EW00833,Z4571,00,,0,1,84,LIM,Blue,93,99
97EW00834,Z4573,00,ENTR,0,1,85,e.-,Blue,89,108
97EW00835,Z4574,00,ENTR,0,1,75,e.-,Blue,94,103
97EW00836,Z4576,00,,0,1,74,LIM,Blue,89,93
97EW00837,Z4578,00,,0,1,76,LIM,Blue,100,116
97EW00838,Z4615,00,,0,1,81,LIM,Blue,101,109
97EW00839,Z4616,00,4TEATS,0,1,70,LIM,Blue,91,99
97EW00840,Z4603,00,,0,1,81,LIM,Blue,98,105
97EW00841,Z4604,00,,0,1,95,LIM,Blue,113,120
97EW00842,Z4638,00,4TEATS,0,1,70,e.-,Blue,90,99
97EW00843,Z4645,00,LAST LAMB '97,0,1,72,LIM,Blue,83,86
97EW00844,Z4646,00,BORN on RANGE,0,1,76,LIM,Blue,96,104
