UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
15WN00030,2015058872,15,H8872,05,2,,30,15,8,2,2,2.0,2,2,1,73,194,121,,9.4,  0,70,0.501,70,1,1,,,0,,,e6,.,H7809,05,H8285,05,,1,,,5,5,,,,,95,251,,,0.022,,,
15WN00031,2015058873,15,H8873,05,1,,30,15,8,2,2,2.0,2,2,1,73,194,121,,10.9,  0,45,0.282,45,1,1,,,0,,,,.,H7809,05,H8285,05,,3,93,244,5,4,,,,,87,231,,,0.022,,,
15WN00032,2015058874,15,H8874,05,2,,30,13,8,2,2,3.0,3,3,1,74,194,120,,11.3,  0,88,0.639,88,1,1,,,7,,.,e8,NICE LAMB,H7424,05,H7426,05,,1,,,5,5,,,,,102,251,,,0.027,,,
15WN00033,2015058875,15,H8875,05,2,,30,13,8,2,2,3.0,3,3,1,74,194,120,,10.0,  0,69,0.492,69,1,1,,,7,,.,,NICE LAMB,H7424,05,H7426,05,,6,10,244,5,5,,,,,,,,,0.027,,,
15WN00034,2015058876,15,H8876,05,2,,30,18,8,2,2,5.0,5,5,1,74,194,120,,12.3,  0,92,0.664,92,1,1,,,0,.,,e5,NICE LAMB,H8376,05,H5752,05,,1,,,5,5,,,,,111,251,,,0.025,,,
15WN00035,2015058877,15,H8877,05,1,,30,18,8,2,2,5.0,5,5,1,74,194,120,,11.4,  0,74,0.522,74,1,1,,,0,.,,,Colic,H8376,05,H5752,05,,6,42,225,5,5,,,,,0,,,,0.025,,,
15WN00036,2015058878,15,H8878,05,2,,30,13,9,3,2,3.0,3,3,1,74,194,120,,7.1,  0,55,0.399,55,1,1,,,0,,.,,POS,H7424,05,H7632,05,,1,93,274,8,6,,,,3,73,251,,,0.026,,,
15WN00037,2015058879,15,H8879,05,3,,30,13,9,3,2,3.0,3,3,1,74,194,120,,8.5,  0,54,0.379,54,1,1,,,0,,.,,.,H7424,05,H7632,05,,3,93,274,8,4,,,,,77,251,,,0.026,,,
15WN00038,2015058880,15,H8880,05,3,,30,13,9,3,1,3.0,3,3,H,74,195,121,,7.5,  0,68,0.5,68,1,1,,,0,,.,,.,H7424,05,H7632,05,,3,93,274,7,2,,,,,80,252,,,0.026,,,
15WN00039,2015058882,15,H8882,05,2,,30,14,9,3,2,7.0,7,7,1,74,194,120,,9.6,  0,72,0.52,72,1,1,,,,,GRN,e5,BadConformatn,H7479,05,H4399,05,88,1,,,8,5,,,,,92,251,,,0.033,,,
15WN00040,2015058883,15,H8883,05,1,,30,14,9,3,2,7.0,7,7,1,74,194,120,,9.1,  0,75,0.549,75,1,1,,,,,GRN,,Scurs,H7479,05,H4399,05,88,1,93,244,8,5,,,,3,88,231,,,0.033,,,
15WN00041,2015058885,15,H8885,05,3,,30,17,8,2,2,3.0,3,3,1,74,194,120,,10.3,  0,78,0.564,78,1,1,,,7,,GRN,,.,H8210,05,H7497,05,,3,93,274,5,5,,,,,99,251,,,0.029,,,
15WN00042,2015058886,15,H8886,05,2,,30,17,8,2,2,3.0,3,3,1,74,194,120,,8.5,  0,72,0.529,72,1,1,,,7,,GRN,,.,H8210,05,H7497,05,,6,13,250,5,6,,,,,,,,,0.029,,,
15WN00043,2015058887,15,H8887,05,1,,30,15,9,3,2,6.0,6,6,1,74,194,120,,12.0,  0,96,0.7,96,1,1,,,,,GRN,,Small scurs,H7809,05,H4891,05,,1,93,260,8,5,,,,3,108,231,,,0.025,,,
15WN00044,2015058888,15,H8888,05,1,,30,15,9,3,2,6.0,6,6,1,74,194,120,,11.1,  0,84,0.608,84,1,1,,,,,GRN,,Small scurs,H7809,05,H4891,05,,1,,,8,5,,,,,101,231,,,0.025,,,
15WN00045,2015058889,15,H8889,05,2,,30,15,9,3,1,6.0,6,6,1,74,194,120,,9.6,  0,89,0.662,89,1,1,,,,,GRN,e5,.,H7809,05,H4891,05,,1,,,7,2,,,,,99,251,,,0.025,,,
15WN00046,2015058891,15,H8891,05,1,,30,17,9,3,1,4.0,4,4,1,74,194,120,,10.1,  0,77,0.558,77,1,1,,,0,.,,,.,H8210,05,H7081,05,,3,93,244,7,2,,,,,89,231,,,0.03,,,
15WN00047,2015058892,15,H8892,05,2,,30,17,9,3,1,4.0,4,4,1,74,194,120,,8.4,  0,78,0.58,78,1,1,,,0,.,,e8,.,H8210,05,H7081,05,,1,,,7,2,,,,,100,251,,,0.03,,,
15WN00048,2015058893,15,H8893,05,1,,30,14,5,1,1,3.0,3,3,1,75,194,119,,15.5,  0,116,0.845,117,1,1,,,0,,GRN,,NICE LAMB,H7479,05,H7791,05,,3,93,244,1,1,,,,,117,231,,,0.025,,,
15WN00049,2015058894,15,H8894,05,1,,30,17,8,2,1,2.0,2,2,1,75,194,119,,10.9,  0,83,0.606,84,1,1,,,7,,,,.,H8210,05,H8262,05,,1,,,3,2,,,,,95,231,,,0.029,,,
15WN00050,2015058896,15,H8896,05,1,,30,13,9,3,1,5.0,5,5,1,75,194,119,,13.5,  0,98,0.71,99,1,1,,,0,.,GRN,,.,H7424,05,H5844,05,,3,93,244,7,2,,,,,112,231,,,0.024,,,
15WN00051,2015058897,15,H8897,05,1,,30,15,8,2,2,2.0,2,2,1,75,194,119,,11.1,  0,80,0.579,81,1,1,,,7,,,,.,H7809,05,H8452,05,,1,,,5,3,,,,,92,231,,,0.019,,,
15WN00052,2015058898,15,H8898,05,1,,30,15,8,2,2,2.0,2,2,1,75,194,119,,6.9,  0,72,0.547,73,1,1,,,7,,,,ScursWoolHead,H7809,05,H8452,05,,1,93,244,5,7,,,,3,87,231,,,0.019,,,
15WN00053,2015058899,15,H8899,05,2,,30,16,9,3,2,2.0,2,2,1,75,194,119,,10.2,  0,74,0.536,75,1,1,,,0,,,,Pink,H8061,05,H8389,05,,1,93,274,8,4,,,,3,94,251,,,0.025,,,
15WN00054,2015058901,15,H8901,05,2,,30,16,9,3,2,2.0,2,2,1,75,194,119,,8.1,  0,62,0.453,62,1,1,,,0,,,,POS,H8061,05,H8389,05,,1,93,274,8,6,,,,3,83,251,,,0.025,,,
15WN00055,2015058902,15,H8902,05,1,,30,17,3,4,2,5.0,5,5,1,75,194,119,,8.9,  0,78,0.581,79,1,1,,,0,.,,,Ugly,H8210,05,H5842,05,,1,93,260,8,5,,,,3,88,231,,,0.034,,,
15WN00056,2015058903,15,H8903,05,2,,30,17,3,4,2,5.0,5,5,1,75,194,119,,7.7,  0,67,0.498,67,1,1,,,0,.,,e5,.,H8210,05,H5842,05,,1,,,8,5,,,,,94,251,,,0.034,,,
15WN00057,2015058906,15,H8906,05,2,,30,17,8,2,2,5.0,5,5,1,75,194,119,,10.2,  0,42,0.267,42,1,1,,,0,.,GRN,,.,H8210,05,H5979,05,,3,93,274,5,5,,,,,89,251,,,0.033,,,
15WN00058,2015058907,15,H8907,05,1,,30,17,8,2,2,5.0,5,5,1,75,194,119,,10.7,  0,107,0.809,108,1,1,,,0,.,GRN,,.,H8210,05,H5979,05,,1,,,5,5,,,,,87,231,,,0.033,,,
15WN00059,2015058908,15,H8908,05,2,,30,16,9,3,2,5.0,5,5,1,75,194,119,,12.2,  0,83,0.595,84,1,1,,,0,.,,e6,.,H8061,05,H5725,05,,1,,,8,3,,,,,102,251,,,0.026,,,
15WN00060,2015058909,15,H8909,05,2,,30,16,9,3,2,5.0,5,5,1,75,194,119,,8.8,  0,72,0.531,73,1,1,,,0,.,,e7,.,H8061,05,H5725,05,,1,,,8,7,,,,,92,251,,,0.026,,,
15WN00061,2015058911,15,H8911,05,1,,30,18,9,3,2,2.0,2,2,1,76,194,118,,12.0,  0,70,0.492,71,1,1,,,0,,GRN,,NICE.LEFT,H8376,05,H8155,05,,3,93,244,8,4,,,,,86,231,,,0.026,,,
15WN00062,2015058912,15,H8912,05,1,,30,18,9,3,2,2.0,2,2,1,76,194,118,,9.6,  0,96,0.732,97,1,1,,,0,,GRN,,1 Scur,H8376,05,H8155,05,,1,93,244,8,6,,,,3,110,231,,,0.026,,,
15WN00063,2015058914,15,H8914,05,2,,30,e13,5,1,1,1.0,1,1,1,76,194,118,,9.3,  0,80,0.599,81,1,1,,,0,.,,e7,.,H8137,05,H8692,05,,1,,,1,1,,,,,99,251,,,0.03,,,
15WN00064,2015058915,15,H8915,05,2,,30,18,8,2,2,7.0,7,7,1,76,194,118,,11.0,  0,73,0.525,74,1,1,,,,,GRN,,.,H8376,05,H3898,05,82,7,97,250,5,6,,,,,,,,,0.039,,,
15WN00065,2015058916,15,H8916,05,1,,30,18,8,2,2,7.0,7,7,1,76,195,119,,12.8,  0,84,0.598,85,1,1,,,,,GRN,,ScursWoolFace,H8376,05,H3898,05,82,1,93,244,5,5,,,,3,92,231,,,0.039,,,
15WN00066,2015058920,15,H8920,05,3,,30,18,3,4,2,2.0,2,2,1,76,194,118,,9.5,  0,77,0.572,78,1,1,,,0,,,,2ND.PINK.UGLY,H8376,05,H7991,05,,3,93,274,8,3,,,,,98,251,,,0.032,,,
15WN00067,2015058922,15,H8922,05,1,,30,18,3,4,2,2.0,2,2,1,76,194,118,,7.2,  0,67,0.507,68,1,1,,,0,,,,4TH.RNUTONLY,H8376,05,H7991,05,,3,93,244,8,7,,,,,78,231,,,0.032,,,
15WN00068,2015058923,15,H8923,05,3,,30,13,7,2,1,3.0,3,3,1,76,194,118,,12.0,  0,88,0.644,89,1,1,,,0,,GRN,,NICE LAMB,H7424,05,H7612,05,,3,93,274,3,2,,,,,109,251,,,0.025,,,
15WN00069,2015058925,15,H8925,05,2,,30,17,9,3,2,3.0,3,3,1,76,194,118,,9.2,  0,76,0.566,77,1,1,,,0,,GRN,e5,HAIRY,H8210,05,H7553,05,,1,,,8,5,,,,,94,251,,,0.03,,,
15WN00070,2015058926,15,H8926,05,1,,30,17,9,3,2,3.0,3,3,1,76,194,118,,8.8,  0,89,0.68,90,1,1,,,0,,GRN,,Scurs,H8210,05,H7553,05,,1,93,260,8,5,,,,3,98,231,,,0.03,,,
15WN00071,2015058927,15,H8927,05,2,,30,15,8,2,2,2.0,2,2,1,76,194,118,,11.9,  0,72,0.509,73,1,1,,,0,,,e6,.,H7809,05,H8146,05,,1,,,5,5,,,,,88,251,,,0.022,,,
15WN00072,2015058928,15,H8928,05,1,,30,15,8,2,2,2.0,2,2,1,76,194,118,,13.0,  0,74,0.517,75,1,1,,,0,,,,HAIRY,H7809,05,H8146,05,,1,01,242,5,5,,,,6,86,231,,,0.022,,,
15WN00073,2015058930,15,H8930,05,1,,30,16,9,3,2,3.0,3,3,1,77,195,118,,9.2,  0,81,0.608,82,1,1,,,7,,GRN,,Swollen Head,H8061,05,H7592,05,,6,66,211,8,5,,,,,0,,,,0.021,,,
15WN00074,2015058931,15,H8931,05,2,,30,16,9,3,2,3.0,3,3,1,77,194,117,,9.4,  0,79,0.595,81,1,1,,,7,,GRN,e7,P H,H8061,05,H7592,05,,1,,,8,5,,,,,100,252,,,0.021,,,
15WN00075,2015058933,15,H8933,05,2,,30,16,8,2,1,6.0,6,6,1,77,194,117,,10.6,  0,100,0.764,102,1,1,,,,,GRN,e7,P H,H8061,05,H4823,05,,1,,,3,2,,,,,124,251,,,0.023,,,
15WN00076,2015058935,15,H8935,05,2,,30,e12,8,2,1,1.0,1,1,1,77,194,117,,7.1,  0,75,0.58,77,1,1,,,0,,,e5,.,H7543,05,H8642,05,,1,,,3,2,,,,,92,251,,,0.033,,,
15WN00077,2015058938,15,H8938,05,3,,30,17,9,3,1,7.0,7,7,1,77,194,117,,8.2,  0,79,0.605,81,1,1,,,,,GRN,,3RD H,H8210,05,H4499,05,88,3,93,274,7,2,,,,,100,251,,,0.029,,,
15WN00078,2015058939,15,H8939,05,2,,30,13,9,3,2,6.0,6,6,1,77,194,117,,9.9,  0,79,0.591,81,1,1,,,,,,e6,1ST H,H7424,05,H5213,05,,1,,,8,5,,,,,96,251,,,0.027,,,
15WN00079,2015058940,15,H8940,05,1,,30,13,9,3,2,6.0,6,6,1,77,194,117,,8.9,  0,88,0.676,90,1,1,,,,,,,3RD H,H7424,05,H5213,05,,1,93,260,8,5,,,,3,94,231,,,0.027,,,
15WN00080,2015058942,15,H8942,05,2,,30,15,8,2,1,2.0,2,2,1,76,195,119,,10.8,  0,91,0.674,92,1,1,,,7,,,,1ST,H7809,05,H8096,05,,3,93,274,3,2,,,,,79,251,,,0.021,,,
15WN00081,2015058943,15,H8943,05,1,,30,18,5,1,1,5.0,5,5,1,76,194,118,,11.2,  0,92,0.685,93,1,1,,,0,.,GRN,,.,H8376,05,H6167,05,,3,93,244,1,1,,,,,106,231,,,0.02,,,
15WN00082,2015058945,15,H8945,05,3,,30,15,9,3,2,5.0,5,5,1,77,194,117,,8.9,  0,70,0.522,72,1,1,,,0,.,GRN,,.,H7809,05,H5769,05,,3,93,274,8,5,,,,,92,251,,,0.015,,,
15WN00083,2015058946,15,H8946,05,2,,30,15,9,3,2,5.0,5,5,1,77,194,117,,9.6,  0,78,0.585,80,1,1,,,0,.,GRN,e8,PINK,H7809,05,H5769,05,,1,,,8,5,,,,,96,251,,,0.015,,,
15WN00084,2015058947,15,H8947,05,3,,30,e13,9,3,1,1.0,1,1,1,77,195,118,,10.0,  0,84,0.627,85,1,1,,,,,,,PINK,H8137,05,H8492,05,,3,93,274,7,2,,,,,109,252,,,0.031,,,
15WN00085,2015058950,15,H8950,05,3,,30,18,5,1,1,5.0,5,5,1,77,194,117,,12.2,  0,89,0.656,91,1,1,,,0,.,,,HAIRY,H8376,05,H5933,05,,3,93,274,1,1,,,,,108,251,,,0.022,,,
15WN00086,2015058952,15,H8952,05,1,,30,15,9,3,2,3.0,3,3,1,77,194,117,,13.2,  0,81,0.579,83,1,1,,,0,,.,,2ND P,H7809,05,H7576,05,,3,93,244,8,4,,,,,96,231,,,0.028,,,
15WN00087,2015058953,15,H8953,05,2,,30,15,9,3,2,3.0,3,3,1,77,194,117,,11.2,  0,68,0.485,69,1,1,,,0,,.,e8,3RD.HAIRY,H7809,05,H7576,05,,1,,,8,5,,,,,96,252,,,0.028,,,
15WN00088,2015058955,15,H8955,05,2,,30,13,9,3,2,4.0,4,4,1,77,194,117,,11.2,  0,90,0.674,92,1,1,,,0,.,.,e5,.,H7424,05,H6548,05,,1,,,8,5,,,,,114,251,,,0.029,,,
15WN00089,2015058956,15,H8956,05,1,,30,13,9,3,2,4.0,4,4,1,77,194,117,,10.3,  0,85,0.638,87,1,1,,,0,.,.,,.,H7424,05,H6548,05,,1,,,8,5,,,,,97,231,,,0.029,,,
15WN00090,2015058958,15,H8958,05,2,,30,15,8,2,1,2.0,2,2,1,77,194,117,,9.4,  0,83,0.629,85,1,1,,,0,,,e6,TerminalOnly,H7809,05,H7947,05,,1,,,3,2,,,,,99,251,,,0.02,,,
15WN00091,2015058960,15,H8960,05,3,,30,e12,8,2,1,1.0,1,1,1,77,194,117,,10.5,  0,74,0.543,76,1,1,,,,,GRN,,2ND H,H7543,05,H8640,05,,3,93,274,3,2,,,,,96,251,,,0.024,,,
15WN00092,2015058963,15,H8963,05,1,,30,16,9,3,1,3.0,3,3,1,77,194,117,,9.0,  0,46,0.316,47,1,1,,,0,,GRN,,HAIRY,H8061,05,H7423,05,,3,93,244,7,2,,,,,88,231,,,0.026,,,
15WN00093,2015058965,15,H8965,05,2,,30,17,9,3,2,5.0,5,5,1,77,194,117,,8.8,  0,72,0.54,74,1,1,,,0,.,GRN,e7,.,H8210,05,H5693,05,,1,,,8,5,,,,,89,251,,,0.029,,,
15WN00094,2015058966,15,H8966,05,1,,30,17,9,3,2,5.0,5,5,1,77,194,117,,10.3,  0,84,0.63,86,1,1,,,0,.,GRN,,.,H8210,05,H5693,05,,1,,,8,5,,,,,85,231,,,0.029,,,
15WN00095,2015058967,15,H8967,05,3,,30,e12,5,1,1,1.0,1,1,1,78,194,116,,11.4,  0,81,0.6,83,1,1,,,,,,,PINK,H7543,05,H8765,05,,3,93,274,1,1,,,,,98,251,,,0.032,,,
15WN00096,2015058968,15,H8968,05,2,,30,14,8,2,2,7.0,7,7,1,77,194,117,,9.0,  0,80,0.607,82,1,1,,,,,GRN,e8,PINK,H7479,05,H4277,05,83,1,,,5,6,,,,,103,251,,,0.047,,,
15WN00097,2015058969,15,H8969,05,1,,30,14,8,2,2,7.0,7,7,1,77,194,117,,12.0,  0,86,0.632,88,1,1,,,,,GRN,,P H,H7479,05,H4277,05,83,3,93,244,5,4,,,,,99,231,,,0.047,,,
15WN00098,2015058970,15,H8970,05,1,,30,14,8,2,2,3.0,3,3,1,78,194,116,,14.0,  0,120,0.914,124,1,1,,,0,,GRN,,.,H7479,05,H7473,05,,1,,,5,5,,,,,113,231,,,0.027,,,
15WN00099,2015058971,15,H8971,05,2,,30,14,8,2,2,3.0,3,3,1,78,194,116,,11.7,  0,47,0.304,48,1,1,,,0,,GRN,,PINK,H7479,05,H7473,05,,1,93,274,5,6,,,,3,73,251,,,0.027,,,
15WN00100,2015058972,15,H8972,05,1,,30,16,8,2,2,5.0,5,5,2,78,195,117,,13.0,  0,72,0.504,73,1,1,,,0,.,GRN,,Small scurs,H8061,05,H5706,05,,1,93,260,5,4,,,,3,86,231,,,0.023,,,
15WN00101,2015058973,15,H8973,05,2,,30,16,8,2,2,5.0,5,5,1,78,194,116,,11.0,  0,83,0.621,86,1,1,,,0,.,GRN,e7,.,H8061,05,H5706,05,,1,,,5,6,,,,,109,251,,,0.023,,,
15WN00102,2015058974,15,H8974,05,1,,30,15,8,2,1,5.0,5,5,1,78,194,116,,11.4,  0,105,0.807,108,1,1,,,0,.,,,Nice,H7809,05,H5570,05,,3,93,244,3,2,,,,,114,231,,,0.025,,,
15WN00103,2015058976,15,H8976,05,1,,30,13,8,2,2,3.0,3,3,1,78,194,116,,12.5,  0,86,0.634,89,1,1,,,7,,GRN,,NICE LAMB,H7424,05,H7583,05,,3,93,244,5,5,,,,,103,231,,,0.027,,,
15WN00104,2015058977,15,H8977,05,1,,30,13,8,2,2,3.0,3,3,1,78,194,116,,12.9,  0,91,0.673,94,1,1,,,7,,GRN,,Scurs,H7424,05,H7583,05,,1,93,260,5,5,,,,3,103,231,,,0.027,,,
15WN00105,2015058978,15,H8978,05,2,,30,17,9,3,2,5.0,5,5,1,78,194,116,,10.9,  0,69,0.501,71,1,1,,,0,.,GRN,e7,.,H8210,05,H6064,05,,1,,,8,5,,,,,88,251,,,0.031,,,
15WN00106,2015058979,15,H8979,05,3,,30,17,9,3,2,5.0,5,5,1,78,194,116,,10.2,  0,63,0.455,65,1,1,,,0,.,GRN,,.,H8210,05,H6064,05,,3,93,274,8,5,,,,,88,251,,,0.031,,,
15WN00107,2015058981,15,H8981,05,2,,30,14,9,3,1,5.0,5,5,1,78,194,116,,10.8,  0,89,0.674,92,1,1,,,0,.,,e7,1ST,H7479,05,H6032,05,,1,,,7,2,,,,,110,251,,,0.022,,,
15WN00108,2015058984,15,H8984,05,1,,30,e14,5,1,1,1.0,1,1,1,78,194,116,,10.4,  0,87,0.66,90,1,1,,,0,.,,,NICE LAMB,H8327,05,H8540,05,,3,93,244,1,1,,,,,102,231,,,0.035,,,
15WN00109,2015058985,15,H8985,05,3,,30,14,8,2,2,5.0,5,5,1,79,194,115,,11.9,  0,86,0.644,89,2,1,,,0,.,,,BR.EAR.TIPS,H7479,05,H6262,05,,3,93,274,5,5,,,,,108,251,,,0.027,,,
15WN00110,2015058986,15,H8986,05,2,,30,14,8,2,2,5.0,5,5,1,79,194,115,,10.5,  0,61,0.439,63,2,1,,,0,.,,,BR.EAR.TIPS.U,H7479,05,H6262,05,,1,93,274,5,5,,,,3,85,251,,,0.027,,,
