UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
18WN00011,2018060014,18,A0014,06,2,,30,e13,8,2,2,1.0,1,1,1,72,197,125,,7.2,,36,0.23,35,1,1,,,0,,,,PneumoniaTx,H9422,05,H9630,05,,3,93,262,5,5,,,,,50,247,,,0.044,,,
18WN00012,2018060015,18,A0015,06,2,,30,e13,8,2,2,1.0,1,1,1,72,197,125,,6.7,,53,0.37,51,1,1,,,0,,,,.,H9422,05,H9630,05,,3,93,262,5,5,,,,,70,247,,,0.044,,,
18WN00013,2018060016,18,A0016,06,2,,30,37,9,3,2,3.0,3,3,1,72,197,125,,9.1,,77,0.543,74,1,1,,,0,,RED,e2,.,H8837,05,H8914,05,,1,,,8,5,,,,,95,247,,,0.04,,,
18WN00014,2018060017,18,A0017,06,2,,30,37,9,3,2,3.0,3,3,1,72,197,125,,8.4,,75,0.533,72,1,1,,,0,,RED,e3,.,H8837,05,H8914,05,,1,,,8,5,,,,,88,247,,,0.04,Term,,
18WN00015,2018060019,18,A0019,06,3,,30,e12,8,2,2,1.0,1,1,1,72,197,125,,7.8,,77,0.554,74,1,1,,,,,,,PINK.EyeDisch,H9130,05,H9865,05,,3,93,262,5,5,,,,,99,247,,,0.047,,,
18WN00016,2018060020,18,A0020,06,2,,30,e12,8,2,2,1.0,1,1,1,72,198,126,,7.0,,46,0.31,44,1,1,,,,,,,CornUlcersSco,H9130,05,H9865,05,,3,93,262,5,5,,,,,65,247,,,0.047,,,
18WN00017,2018060021,18,A0021,06,3,,30,e13,5,1,1,1.0,1,1,1,72,198,126,,8.9,,78,0.548,75,1,1,,,0,,,,CUTPOLYSINGLE,H9422,05,H9807,05,,3,93,262,1,1,,,,,105,248,,,0.037,,,
18WN00018,2018060022,18,A0022,06,1,,30,40,8,2,2,6.0,6,4,1,72,197,125,,13.0,,83,0.56,80,1,1,2,3+,7,,,,Dog bites,H9420,05,H7866,05,,1,66,303,5,4,,,,6,89,220,,,0.021,Sale,,
18WN00019,2018060023,18,A0023,06,2,,30,40,8,2,2,6.0,6,4,1,72,197,125,,10.8,,89,0.626,86,1,1,,,7,,,e4,.,H9420,05,H7866,05,,1,,,5,6,,,,,103,247,,,0.021,,,
18WN00020,2018060024,18,A0024,06,2,,30,41,8,2,2,3.0,3,3,1,72,197,125,,6.6,,70,0.507,67,1,1,,,0,,RED,e5,.,H9486,05,H9042,05,,1,,,5,5,,,,,84,248,,,0.037,Term,,
18WN00021,2018060025,18,A0025,06,2,,30,41,8,2,2,3.0,3,3,1,72,197,125,,7.2,,69,0.494,66,1,1,,,0,,RED,e1,HAIRY,H9486,05,H9042,05,,1,,,5,5,,,,,90,247,,,0.037,,,
18WN00022,2018060026,18,A0026,06,2,,30,e14,5,1,2,1.0,1,1,1,72,197,125,,9.2,,66,0.454,64,2,1,,,0,,,e2,PINK,H9384,05,H9617,05,,1,,,3,5,,,,,87,247,,,0.032,Term,,
18WN00023,2018060027,18,A0027,06,1,,XP,e9,5,1,1,1.0,1,1,1,72,198,126,,12.9,,59,0.366,57,1,1,1,2-,0,,,,X XPMistagged,Z0000,00,H9926,05,,3,93,242,1,1,,,,,70,220,,,0.0,,,
18WN00024,2018060028,18,A0028,06,2,,30,39,8,2,2,2.0,2,2,1,72,198,126,,11.0,,74,0.5,71,1,1,,,0,,RED,e3,.,H9361,05,H9415,05,,1,,,5,5,,,,,91,247,,,0.033,,,
18WN00025,2018060029,18,A0029,06,1,,30,39,8,2,2,2.0,2,2,1,72,197,125,,10.2,,69,0.47,67,1,1,1,3+,0,,RED,,.,H9361,05,H9415,05,,3,93,242,5,5,,,,,72,220,,,0.033,,,
18WN00026,2018060030,18,A0030,06,2,,30,e12,5,1,1,1.0,1,1,1,73,197,124,,9.9,,81,0.573,79,1,1,,,0,,,e4,.,H9130,05,H9781,05,,1,,,1,1,,,,,99,247,,,0.028,,,
18WN00027,2018060032,18,A0032,06,2,,30,40,9,3,1,4.0,4,4,1,73,197,124,,10.0,,75,0.524,73,1,1,,,,,RED,e5,PINK,H9420,05,H8664,05,,1,,,7,2,,,,,89,247,,,0.033,,,
18WN00028,2018060035,18,A0035,06,2,,30,38,9,3,2,6.0,6,4,H,73,198,125,,8.2,,67,0.47,65,1,1,,,7,,YEL,e1,.,H9294,05,H7426,05,,1,,,8,6,,,,,85,248,,,0.037,,,
18WN00029,2018060036,18,A0036,06,1,,30,38,9,3,2,6.0,6,4,H,73,198,125,,11.2,,81,0.558,78,1,1,2,3+,7,,YEL,,Scurs,H9294,05,H7426,05,,1,,,8,3,,,,,85,220,,,0.037,Sale,,
18WN00030,2018060037,18,A0037,06,1,,30,41,8,2,2,6.0,6,4,1,73,197,124,,9.5,,75,0.528,73,1,1,2,3+,0,,,,Scurs,H9486,05,H7418,05,,3,93,242,5,5,,,,,80,220,,,0.036,,,
18WN00031,2018060038,18,A0038,06,1,,30,41,8,2,2,6.0,6,4,1,73,197,124,,11.2,,77,0.531,75,1,1,2,3+,0,,,,Scurs,H9486,05,H7418,05,,1,,,5,5,,,,,85,220,,,0.036,Sale,,
18WN00032,2018060039,18,A0039,06,1,,30,41,9,3,2,4.0,4,4,1,73,197,124,,10.9,,81,0.565,79,1,1,2,2-,,,RED,,Scurs,H9486,05,H8687,05,,1,,,8,4,,,,,92,220,,,0.033,Sale,,
18WN00033,2018060040,18,A0040,06,1,,30,41,9,3,2,4.0,4,4,1,73,198,125,,8.9,,70,0.489,68,1,1,2,3+,,,RED,,Scurs,H9486,05,H8687,05,,3,93,242,8,6,,,,,79,220,,,0.033,,,
18WN00034,2018060041,18,A0041,06,2,,30,e10,8,2,2,1.0,1,1,1,74,197,123,,8.8,,53,0.359,52,1,1,,,0,,,,PINK,H8894,05,H9600,05,,6,03,219,5,5,,,,,,,,,0.036,,,
18WN00035,2018060042,18,A0042,06,2,,30,e10,8,2,2,1.0,1,1,1,74,197,123,,8.9,,58,0.399,57,1,1,,,0,,,,PINK,H8894,05,H9600,05,,3,93,262,5,5,,,,,73,247,,,0.036,,,
18WN00036,2018060047,18,A0047,06,1,,30,e14,9,3,1,1.0,1,1,1,74,198,124,,8.2,,47,0.313,46,1,1,1,3,0,,,,PINK.PneuTx,H9384,05,H9614,05,,3,93,242,7,2,,,,,62,220,,,0.031,,,
18WN00037,2018060049,18,A0049,06,2,,30,39,9,3,2,2.0,2,2,1,74,198,124,,8.9,,75,0.533,73,1,1,,,0,,RED,e2,PINK,H9361,05,H9357,05,,1,,,8,4,,,,,95,248,,,0.037,,,
18WN00038,2018060050,18,A0050,06,2,,30,39,9,3,2,2.0,2,2,1,74,197,123,,6.9,,62,0.448,61,1,1,,,0,,RED,,.,H9361,05,H9357,05,,3,93,262,8,6,,,,,74,247,,,0.037,,,
18WN00039,2018060051,18,A0051,06,1,,30,39,8,2,2,3.0,3,3,1,74,198,124,,13.2,,95,0.66,92,1,1,2,2-,,,RED,,Scurs,H9361,05,H8939,05,,1,,,5,5,,,,,101,220,,,0.036,Sale,,
18WN00040,2018060052,18,A0052,06,2,,30,39,8,2,2,3.0,3,3,1,74,197,123,,12.0,,72,0.488,71,1,1,,,,,RED,e3,PINK,H9361,05,H8939,05,,1,,,5,5,,,,,95,247,,,0.036,,,
18WN00041,2018060053,18,A0053,06,1,,30,40,8,2,2,2.0,2,2,1,74,198,124,,12.0,,86,0.597,84,1,1,2,3+,7,,RED,,ScursPinkEyes,H9420,05,H9380,05,,3,93,242,5,5,,,,,89,220,,,0.038,,,
18WN00042,2018060054,18,A0054,06,2,,30,40,8,2,2,2.0,2,2,1,74,198,124,,12.9,,47,0.275,46,1,1,,,7,,RED,,.,H9420,05,H9380,05,,3,93,262,5,5,,,,,58,247,,,0.038,,,
18WN00043,2018060056,18,A0056,06,2,,30,e14,8,2,1,1.0,1,1,1,74,197,123,,9.2,,74,0.527,72,1,1,,,,,,e4,2ND,H9384,05,H9779,05,,1,,,3,2,,,,,95,247,,,0.027,Term,,
18WN00044,2018060058,18,A0058,06,1,,30,41,9,3,2,2.0,2,2,1,74,197,123,,8.9,,73,0.521,71,1,1,2,4+,7,,RED,,Scurs,H9486,05,H9325,05,,3,93,242,8,5,,,,,79,220,,,0.037,,,
18WN00045,2018060059,18,A0059,06,2,,30,41,9,3,2,2.0,2,2,1,74,197,123,,8.0,,75,0.545,73,1,1,,,7,,RED,e5,.,H9486,05,H9325,05,,1,,,8,5,,,,,88,247,,,0.037,,,
18WN00046,2018060060,18,A0060,06,2,,30,40,8,2,2,3.0,3,3,1,74,197,123,,10.4,,69,0.476,68,1,1,,,0,,RED,e1,.,H9420,05,H8925,05,,1,,,5,5,,,,,87,247,,,0.031,,,
18WN00047,2018060061,18,A0061,06,2,,30,40,8,2,2,3.0,3,3,1,74,197,123,,9.0,,72,0.512,70,1,1,,,0,,RED,e2,PINK,H9420,05,H8925,05,,1,,,5,5,,,,,92,247,,,0.031,,,
18WN00048,2018060062,18,A0062,06,1,,30,41,5,1,1,2.0,2,2,1,74,198,124,,12.8,,109,0.776,106,1,1,2,3+,,,RED,,Scurs,H9486,05,H9430,05,,3,93,242,1,1,,,,,124,220,,,0.04,,,
18WN00049,2018060064,18,A0064,06,1,,30,40,9,3,2,4.0,4,4,1,74,197,123,,12.4,,91,0.639,89,1,1,2,2,0,,RED,,Scurs,H9420,05,H8760,05,,1,,,8,4,,,,,92,220,,,0.03,Sale,,
18WN00050,2018060065,18,A0065,06,3,,30,40,9,3,2,4.0,4,4,1,74,197,123,,10.0,,74,0.52,72,1,1,,,0,,RED,,PINK.UGLY,H9420,05,H8760,05,,3,93,262,8,6,,,,,99,247,,,0.03,,,
18WN00051,2018060066,18,A0066,06,2,,30,41,8,2,1,2.0,2,2,1,74,198,124,,10.2,,85,0.603,83,1,1,,,0,,RED,e3,.,H9486,05,H9549,05,,1,,,3,2,,,,,99,247,,,0.039,,,
18WN00052,2018060068,18,A0068,06,3,,30,41,5,1,1,2.0,2,2,1,74,197,123,,11.3,,106,0.77,104,1,1,,,0,,RED,,CUTPOLYSINGLE,H9486,05,H9548,05,,3,93,262,1,1,,,,,120,247,,,0.039,,,
18WN00053,2018060069,18,A0069,06,2,,30,41,8,2,2,4.0,4,4,1,74,198,124,,9.6,,69,0.479,67,1,1,,,,,RED,e4,.,H9486,05,H8709,05,,1,,,5,4,,,,,88,247,,,0.034,,,
18WN00054,2018060070,18,A0070,06,2,,30,41,8,2,2,4.0,4,4,1,74,198,124,,8.1,,69,0.491,67,1,1,,,,,RED,e5,.,H9486,05,H8709,05,,1,,,5,6,,,,,85,247,,,0.034,,,
18WN00055,2018060071,18,A0071,06,3,,30,38,5,1,1,3.0,3,3,1,74,197,123,,11.6,,84,0.589,82,1,2,,,0,,RED,,CUTPOLYSINGLE,H9294,05,H9237,05,,3,93,262,1,1,,,,,109,247,,,0.022,,,
18WN00056,2018060072,18,A0072,06,2,,30,39,5,1,1,7.0,7,5,H,74,198,124,,13.4,,102,0.715,99,1,1,,,0,,YEL,e1,PINK.UGLY,H9361,05,H6848,05,,1,,,1,1,,,,,119,248,,,0.022,,,
18WN00057,2018060073,18,A0073,06,2,,30,38,5,1,1,3.0,3,3,1,74,198,124,,13.9,,97,0.67,94,1,1,,,,,RED,e2,.,H9294,05,H9149,05,,1,,,1,1,,,,,119,247,,,0.027,,,
18WN00058,2018060074,18,A0074,06,2,,30,40,9,3,2,7.0,7,5,H,74,198,124,,8.3,,72,0.514,70,1,1,,,0,,YEL,e3,.,H9420,05,H6921,05,,1,,,8,5,,,,,89,248,,,0.018,,,
18WN00059,2018060075,18,A0075,06,1,,30,40,9,3,2,7.0,7,5,H,74,198,124,,8.1,,65,0.459,63,1,1,1,2-,0,,YEL,,Pink,H9420,05,H6921,05,,3,93,242,8,5,,,,,67,220,,,0.018,,,
18WN00060,2018060076,18,A0076,06,2,,30,40,9,3,1,7.0,7,5,1,74,197,123,,12.3,,83,0.575,81,1,1,,,0,,YEL,e4,.,H9420,05,H6921,05,,1,,,7,2,,,,,107,247,,,0.018,Term,,
18WN00061,2018060077,18,A0077,06,2,,30,e13,6,2,1,1.0,1,1,1,74,198,124,,6.9,,73,0.533,71,1,1,,,,,,e5,.,H9422,05,H9814,05,,1,,,3,2,,,,,88,247,,,0.06,Term,,
18WN00062,2018060078,18,A0078,06,2,,30,e13,8,2,1,1.0,1,1,1,74,197,123,,7.0,,83,0.618,81,1,1,,,0,,,e1,.,H9422,05,H9714,05,,1,,,3,2,,,,,94,247,,,0.023,,,
18WN00063,2018060080,18,A0080,06,3,,30,39,8,2,2,4.0,4,4,1,75,197,122,,13.6,,74,0.495,73,1,1,,,0,,RED,,V.UGLY,H9361,05,H8721,05,,3,93,262,5,5,,,,,88,247,,,0.025,,,
18WN00064,2018060081,18,A0081,06,2,,30,39,8,2,2,4.0,4,4,1,75,197,122,,12.6,,74,0.503,73,1,1,,,0,,RED,e2,.,H9361,05,H8721,05,,1,,,5,5,,,,,88,247,,,0.025,,,
18WN00065,2018060089,18,A0089,06,2,,30,38,8,2,1,6.0,6,4,1,75,197,122,,9.8,,85,0.616,84,1,1,,,0,,,e3,.,H9294,05,H7892,05,,1,,,3,2,,,,,100,247,,,0.029,,,
18WN00066,2018060091,18,A0091,06,3,,30,41,8,2,1,4.0,4,4,1,75,197,122,,12.1,,84,0.589,83,1,1,,,0,,RED,,2ND.V.UGLY,H9486,05,H8514,05,,3,93,262,3,2,,,,,108,247,,,0.035,,,
18WN00067,2018060093,18,A0093,06,1,,30,e12,8,2,1,1.0,1,1,1,75,197,122,,11.6,,85,0.602,84,1,1,1,3+,0,,,,.,H9130,05,H9636,05,,1,,,3,2,,,,,90,220,,,0.029,,,
18WN00068,2018060094,18,A0094,06,2,,30,37,5,1,1,2.0,2,2,1,75,197,122,,11.6,,91,0.651,90,1,1,,,0,,RED,e4,.,H8837,05,H9537,05,,1,,,1,1,,,,,105,247,,,0.033,,,
18WN00069,2018060097,18,A0097,06,2,,30,e12,8,2,1,1.0,1,1,1,75,197,122,,7.4,,42,0.284,41,1,1,,,,,,,ScoursTx,H9130,05,H9715,05,,3,93,262,3,2,,,,,59,247,,,0.036,,,
18WN00070,2018060099,18,A0099,06,3,,30,40,5,1,1,2.0,2,2,1,75,197,122,,10.8,,72,0.502,71,1,1,,,,,RED,,PINK.V.UGLY,H9420,05,H9359,05,,3,93,262,1,1,,,,,100,247,,,0.043,,,
18WN00071,2018060100,18,A0100,06,1,,30,38,8,2,2,7.0,7,5,1,76,197,121,,12.8,,83,0.58,82,1,1,2,3+,0,,,,Scurs,H9294,05,H6832,05,,1,,,5,5,,,,,87,220,,,0.027,Sale,,
18WN00072,2018060101,18,A0101,06,1,,30,38,8,2,2,7.0,7,5,1,76,197,121,,13.1,,95,0.677,94,1,1,1,2-,0,,,,Fx.Leg,H9294,05,H6832,05,,1,66,293,5,5,,,,6,97,220,,,0.027,,,
18WN00073,2018060102,18,A0102,06,2,,30,e14,8,2,2,1.0,1,1,1,76,197,121,,9.1,,50,0.338,50,1,1,,,,,,,.,H9384,05,H9833,05,,3,93,262,5,5,,,,,69,247,,,0.027,,,
18WN00074,2018060103,18,A0103,06,2,,30,e14,8,2,2,1.0,1,1,1,76,198,122,,8.0,,65,0.467,64,1,1,,,,,,e5,ScoursTx,H9384,05,H9833,05,,1,,,5,5,,,,,88,248,,,0.027,,,
18WN00075,2018060104,18,A0104,06,1,,30,40,8,2,2,6.0,6,4,1,76,197,121,,11.4,,86,0.617,85,1,1,5,3+,7,,,,Horns,H9420,05,H7592,05,,3,93,242,5,5,,,,,87,220,,,0.017,,,
18WN00076,2018060105,18,A0105,06,1,,30,40,8,2,2,6.0,6,4,1,76,197,121,,13.3,,76,0.518,75,1,1,2,3,7,,,,ScursPinkEyes,H9420,05,H7592,05,,3,93,242,5,4,,,,,81,220,,,0.017,,,
18WN00077,2018060106,18,A0106,06,2,,30,39,8,2,2,3.0,3,3,1,76,197,121,,10.0,,66,0.463,66,1,1,,,0,,RED,e1,RespTx,H9361,05,H8927,05,,1,,,5,6,,,,,84,247,,,0.044,,,
18WN00078,2018060107,18,A0107,06,1,,30,39,8,2,2,3.0,3,3,1,76,197,121,,12.8,,108,0.787,107,1,1,2,3+,0,,RED,,Scurs,H9361,05,H8927,05,,1,,,5,4,,,,,111,220,,,0.044,Sale,,
18WN00079,2018060110,18,A0110,06,2,,30,40,9,3,1,3.0,3,3,1,77,198,121,,8.1,,66,0.479,66,1,1,,,0,,RED,e2,.,H9420,05,H8876,05,,1,,,7,2,,,,,83,247,,,0.027,,,
18WN00080,2018060111,18,A0111,06,1,,30,39,8,2,2,4.0,4,4,1,77,197,120,,12.9,,86,0.609,86,1,1,2,2-,,,,,Scurs,H9361,05,H8640,05,,3,93,242,5,5,,,,,95,220,,,0.026,,,
18WN00081,2018060112,18,A0112,06,1,,30,39,8,2,2,4.0,4,4,1,77,197,120,,12.5,,81,0.571,81,1,1,2,2,,,,,Scurs,H9361,05,H8640,05,,1,,,5,5,,,,,91,220,,,0.026,Sale,,
18WN00082,2018060113,18,A0113,06,2,,30,37,8,2,2,3.0,3,3,1,77,197,120,,9.9,,68,0.484,68,1,1,,,0,,RED,e3,.,H8837,05,H9012,05,,1,,,5,3,,,,,81,247,,,0.03,Term,,
18WN00083,2018060114,18,A0114,06,2,,30,37,8,2,2,3.0,3,3,1,77,197,120,,7.4,,62,0.455,62,1,1,,,0,,RED,,.,H8837,05,H9012,05,,3,93,262,5,6,,,,,77,247,,,0.03,,,
18WN00084,2018060115,18,A0115,06,1,,30,41,8,2,2,2.0,2,2,H,77,198,121,,10.3,,68,0.477,68,1,1,4,3-,,,RED,,Horns,H9486,05,H9465,05,,3,93,242,5,4,,,,,77,220,,,0.036,,,
18WN00085,2018060116,18,A0116,06,2,,30,41,8,2,2,2.0,2,2,H,77,198,121,,8.4,,59,0.418,59,1,1,,,,,RED,,2ND,H9486,05,H9465,05,,3,93,262,5,6,,,,,77,248,,,0.036,,,
18WN00086,2018060117,18,A0117,06,2,,30,37,8,2,2,4.0,4,4,1,77,197,120,,10.0,,73,0.525,73,1,1,,,7,,RED,,.,H8837,05,H8524,05,,3,93,262,5,7,,,,,77,247,,,0.036,,,
18WN00087,2018060118,18,A0118,06,1,,30,37,8,2,2,4.0,4,4,1,77,198,121,,13.5,,87,0.607,86,1,1,2,2-,7,,RED,,Scurs,H8837,05,H8524,05,,1,,,5,4,,,,,98,220,,,0.036,Sale,,
18WN00088,2018060120,18,A0120,06,2,,30,39,3,4,2,5.0,5,4,1,77,197,120,,7.4,,70,0.522,70,1,1,,,0,,RED,e4,.,H9361,05,H8054,05,,1,,,8,6,,,,,88,247,,,0.034,Term,,
18WN00089,2018060121,18,A0121,06,2,,30,39,3,4,2,5.0,5,4,1,77,198,121,,9.3,,74,0.535,74,1,1,,,0,,RED,e5,.,H9361,05,H8054,05,,1,,,8,4,,,,,94,247,,,0.034,,,
18WN00090,2018060122,18,A0122,06,1,,30,39,3,4,1,5.0,5,4,1,77,197,120,,8.4,,72,0.53,72,1,1,2,2-,0,,RED,,Scurs,H9361,05,H8054,05,,3,93,242,7,2,,,,,80,220,,,0.034,,,
18WN00091,2018060124,18,A0124,06,2,,30,38,9,3,2,3.0,3,3,1,77,198,121,,10.1,,79,0.569,78,1,1,,,0,,RED,e1,.,H9294,05,H8908,05,,1,,,8,6,,,,,94,248,,,0.027,,,
18WN00092,2018060125,18,A0125,06,1,,30,38,9,3,2,3.0,3,3,1,77,197,120,,11.6,,88,0.637,88,1,1,3,2,0,,RED,,Horns,H9294,05,H8908,05,,3,93,242,8,5,,,,,87,220,,,0.027,,,
18WN00093,2018060126,18,A0126,06,1,,30,38,8,2,2,2.0,2,2,1,78,197,119,,10.7,,78,0.566,79,1,1,2,2-,7,,RED,,Scurs,H9294,05,H9310,05,,3,93,242,5,3,,,,,80,220,,,0.084,,,
18WN00094,2018060127,18,A0127,06,3,,30,38,8,2,2,2.0,2,2,1,78,198,120,,6.6,,64,0.478,64,1,1,,,7,,RED,,TOOSMALL,H9294,05,H9310,05,,3,93,262,5,7,,,,,85,248,,,0.084,,,
18WN00095,2018060128,18,A0128,06,2,,30,e10,8,2,2,1.0,1,1,1,78,198,120,,10.4,,70,0.497,70,1,1,,,,,,e2,ScoursTx,H8894,05,H9598,05,,1,,,5,4,,,,,98,247,,,0.035,,,
18WN00096,2018060129,18,A0129,06,1,,30,e10,8,2,2,1.0,1,1,1,78,197,119,,8.3,,73,0.544,74,1,1,1,2-,,,,,.,H8894,05,H9598,05,,3,93,242,5,6,,,,,76,220,,,0.035,,,
18WN00097,2018060130,18,A0130,06,1,,30,37,8,2,2,2.0,2,2,1,78,197,119,,8.6,,78,0.583,79,1,1,2,3+,0,,RED,,Scurs,H8837,05,H9482,05,,3,93,242,5,5,,,,,88,220,,,0.04,,,
18WN00098,2018060131,18,A0131,06,1,,30,37,8,2,2,2.0,2,2,1,78,198,120,,8.0,,67,0.492,67,1,1,2,2-,0,,RED,,Scurs,H8837,05,H9482,05,,3,93,242,5,5,,,,,75,220,,,0.04,,,
18WN00099,2018060132,18,A0132,06,2,,30,40,9,3,2,2.0,2,2,1,78,198,120,,9.9,,70,0.501,70,1,1,,,0,,RED,e3,2ND.UGLY,H9420,05,H9279,05,,1,,,8,5,,,,,78,247,,,0.036,,,
18WN00100,2018060133,18,A0133,06,3,,30,40,9,3,2,2.0,2,2,1,78,197,119,,9.3,,67,0.485,68,1,2,,,0,,RED,,3RD.UGLY,H9420,05,H9279,05,,3,93,262,8,5,,,,,92,247,,,0.036,,,
18WN00101,2018060134,18,A0134,06,2,,30,39,7,2,1,2.0,2,2,1,78,197,119,,10.8,,91,0.674,92,1,1,,,0,,RED,e4,PINK.EARS,H9361,05,H9424,05,,1,,,3,2,,,,,108,247,,,0.028,Term,,
18WN00102,2018060135,18,A0135,06,3,,30,39,5,1,1,3.0,3,3,1,78,197,119,,11.6,,99,0.734,100,1,1,,,,,,,CUTPOLYSINGLE,H9361,05,H9134,05,,3,93,262,1,1,,,,,122,247,,,0.038,,,
18WN00103,2018060136,18,A0136,06,2,,30,37,8,2,2,2.0,2,2,1,78,197,119,,11.7,,73,0.515,74,1,1,,,0,,RTX,e5,.,H8837,05,H9455,05,,1,,,5,5,,,,,89,247,,,0.039,,,
18WN00104,2018060137,18,A0137,06,2,,30,37,8,2,2,2.0,2,2,1,78,197,119,,11.2,,70,0.494,70,1,1,,,0,,RTX,e1,.,H8837,05,H9455,05,,1,,,5,5,,,,,91,247,,,0.039,Term,,
18WN00105,2018060138,18,A0138,06,2,,30,39,8,2,1,2.0,2,2,1,78,197,119,,7.7,,81,0.616,82,1,1,,,,,RED,,VUGLY,H9361,05,H9317,05,,3,93,262,3,2,,,,,96,247,,,0.039,,,
18WN00106,2018060140,18,A0140,06,2,,30,e10,8,2,2,1.0,1,1,1,78,197,119,,7.8,,44,0.304,44,1,1,,,0,,TX,,ScoursTx,H8894,05,H9720,05,,3,93,262,5,5,,,,,65,247,,,0.032,,,
18WN00107,2018060141,18,A0141,06,1,,30,e10,8,2,2,1.0,1,1,1,78,197,119,,8.3,,46,0.317,46,1,1,1,3,0,,TX,,StomachInfxn,H8894,05,H9720,05,,3,06,233,5,5,,,,6,46,220,,,0.032,,,
18WN00108,2018060142,18,A0142,06,2,,30,39,9,3,2,7.0,7,5,H,78,198,120,,11.4,,78,0.555,78,1,1,,,0,,YEL,e2,.,H9361,05,H6680,05,,1,,,8,5,,,,,101,248,,,0.022,Term,,
18WN00109,2018060143,18,A0143,06,3,,30,39,9,3,2,7.0,7,5,H,78,198,120,,12.1,,90,0.649,90,1,1,,,0,,YEL,,V.UGLY,H9361,05,H6680,05,,3,93,262,8,5,,,,,109,248,,,0.022,,,
18WN00110,2018060144,18,A0144,06,2,,30,39,9,3,1,7.0,7,5,H,78,198,120,,13.0,,84,0.592,84,1,1,,,0,,YEL,e3,NWBLameRF,H9361,05,H6680,05,,1,,,7,2,,,,,106,247,,,0.022,,,
18WN00111,2018060145,18,A0145,06,3,,30,e11,5,1,1,1.0,1,1,1,78,197,119,,8.6,,64,0.466,65,1,1,,,,,TX,,UGLY.SINGLE,H9065,05,H9791,05,,3,93,262,1,1,,,,,78,247,,,0.027,,,
