UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN
76WN00886,76431212,76,1,1212,43,4,72,852,7216,299,1,4,65,125,1,4,,2,95,08,03,09,08,048,6,6,6,153,3,42,9904,42,650,728,3,2,157,138,,4,1,
76WN00887,76431214,76,2,1214,43,4,72,902,7611,,3,4,65,125,1,1,,1,84,07,03,08,07,044,10,3,5,136,3,42,9449,42,601,860,3,2,155,89,93,4,3,
76WN00888,76431216,76,1,1216,43,4,72,942,7834,267,3,4,66,126,1,1,,2,86,08,03,08,08,034,15,4,5,136,3,42,9929,42,605,804,3,3,152,98,,4,3,
76WN00889,76431217,76,1,1217,43,4,72,842,4719,242,5,6,65,125,1,1,,2,79,09,03,08,08,047,17,3,5,152,3,42,9890,42,534,984,3,2,150,122,,4,2,
76WN00890,76431218,76,1,1218,43,4,72,842,4719,126,5,6,65,125,1,1,,3,55,11,03,12,11,046,4,5,6,152,3,42,9890,42,336,984,3,2,122,130,,4,2,
76WN00891,76431219,76,1,1219,43,4,73,730,8274,159,3,3,64,124,1,6,,2,72,10,03,08,10,050,5,3,7,156,3,42,0583,43,479,985,6,5,142,126,93,3,3,
76WN00892,76431221,76,1,1221,43,4,76,762,8033,155,3,4,65,125,1,1,,1,74,08,03,09,07,037,17,3,4,136,3,42,0335,43,514,709,6,2,135,97,,4,3,
76WN00893,76431223,76,2,1223,43,4,75,750,7063,,5,4,65,125,1,1,,2,89,05,03,08,06,047,11,4,5,120,3,42,0559,43,616,529,6,2,177,120,93,4,2,
76WN00894,76431224,76,1,1224,43,4,75,750,7063,166,5,4,65,125,1,4,,2,72,06,03,10,08,037,11,3,4,120,3,42,0559,43,474,529,6,2,151,128,93,4,2,06
76WN00895,76431225,76,1,1225,43,4,70,701,8918,125,5,3,65,125,2,1,,2,70,15,03,10,10,042,12,5,6,156,3,42,9285,42,444,941,2,2,116,145,93,3,2,
76WN00896,76431226,76,2,1226,43,4,70,701,8918,,5,3,65,125,1,1,,1,90,09,03,06,07,051,12,5,8,156,3,42,9285,42,634,941,2,2,167,108,,3,2,
76WN00897,76431228,76,2,1228,43,4,73,732,4269,,3,7,64,124,1,1,,3,78,11,03,09,07,046,1,3,5,174,3,42,0720,43,552,912,6,5,131,96,,5,3,
76WN00898,76431231,76,1,1231,43,4,74,741,7115,149,1,4,64,124,1,2,,1,60,09,03,11,10,040,5,3,5,136,3,42,0568,43,373,927,6,5,117,137,93,4,1,
76WN00899,76431232,76,2,1232,43,4,74,741,8086,,5,4,64,124,1,1,,2,78,08,03,08,07,042,3,5,7,153,3,42,0568,43,547,624,6,5,149,102,,4,2,
76WN00900,76431233,76,1,1233,43,4,74,741,8086,266,5,4,64,124,1,1,,2,91,15,03,07,07,046,5,4,6,153,3,42,0568,43,640,624,6,5,127,117,,4,2,
76WN00901,76431234,76,2,1234,43,4,74,740,9017,,5,3,64,124,1,1,,1,67,11,03,08,08,053,3,5,6,146,3,42,0469,43,453,925,6,5,137,108,,3,2,
76WN00902,76431235,76,1,1235,43,4,74,740,9017,132,5,3,64,124,1,1,,2,54,14,03,12,11,038,3,6,7,146,3,42,0469,43,354,925,6,5,104,101,93,3,2,
76WN00903,76431237,76,2,1237,43,4,74,742,6688,,1,5,64,124,1,1,,1,77,06,03,09,08,045,5,4,6,147,3,42,0575,43,526,976,6,5,153,118,,4,1,
76WN00904,76431238,76,2,1238,43,4,73,732,2926,,8,8,64,124,1,1,,3,77,08,03,08,07,051,2,2,5,137,3,42,0720,43,523,934,6,5,155,121,,5,2,
76WN00905,76431240,76,1,1240,43,4,73,731,2434,232,3,8,65,125,1,1,,2,81,09,03,08,07,040,4,5,6,157,3,42,0408,43,574,858,6,3,143,92,,5,3,
76WN00906,76431241,76,1,1241,43,4,74,742,9326,108,5,2,65,125,1,1,,1,47,05,03,13,13,040,6,6,8,,3,42,0575,43,298,,6,3,158,97,97,2,2,
76WN00907,76431242,76,1,1242,43,4,74,742,9326,210,5,2,63,123,1,1,,2,68,08,03,09,09,046,5,5,9,,3,42,0575,43,467,,6,5,152,106,,2,2,
76WN00908,76431243,76,2,1243,43,4,74,741,6134,,3,5,63,123,1,1,,3,78,07,03,07,07,059,3,7,8,147,3,42,0568,43,562,970,6,5,159,89,,4,3,
76WN00909,76431245,76,1,1245,43,4,76,760,7414,85,5,4,65,125,1,1,,3,40,08,03,14,14,030,6,5,6,136,3,42,0683,43,226,954,6,3,125,117,97,4,2,
76WN00910,76431246,76,1,1246,43,4,76,760,7414,251,5,4,65,125,1,4,,2,91,09,03,09,09,039,13,4,5,136,3,42,0683,43,625,954,6,3,164,129,,4,2,
76WN00911,76431247,76,1,1247,43,4,74,742,9251,231,5,2,63,123,1,7,,2,61,10,03,10,09,045,2,4,8,,3,42,0575,43,437,,6,5,134,72,93,2,2,
76WN00912,76431248,76,2,1248,43,4,74,742,9251,,5,2,63,123,1,1,,1,48,09,03,10,10,047,3,6,9,,3,42,0575,43,333,,6,5,133,71,,2,2,
76WN00913,76431251,76,1,1251,43,4,72,812,7515,214,3,4,65,125,1,1,,1,71,08,03,08,07,043,10,5,6,153,3,42,9736,42,501,878,3,3,140,84,,4,3,
76WN00914,76431253,76,2,1253,43,4,72,812,9865,,5,2,65,125,1,1,,2,54,08,03,09,09,047,3,5,6,,3,42,9736,42,358,,3,3,146,93,,2,2,
76WN00915,76431254,76,1,1254,43,4,72,812,9865,171,5,2,65,125,1,2,,2,76,08,03,09,09,052,5,4,5,,3,42,9736,42,528,,3,3,169,100,,2,2,
76WN00916,76431255,76,2,1255,43,4,70,701,7717,,5,4,65,125,1,1,,1,60,07,03,10,10,037,8,3,5,153,3,42,9285,42,406,940,2,3,147,93,,4,2,
76WN00917,76431256,76,2,1256,43,4,70,701,7717,,5,4,65,125,1,1,,1,73,09,03,09,10,042,13,5,6,153,3,42,9285,42,510,940,2,3,154,92,,4,2,
76WN00918,76431257,76,2,1257,43,4,76,761,9095,,5,3,58,118,1,1,,2,66,07,03,09,08,045,26,3,5,136,3,42,0708,43,469,747,6,4,161,107,,3,2,
76WN00919,76431258,76,1,1258,43,4,76,761,9095,164,5,3,58,118,1,1,,1,62,09,03,06,10,044,25,5,7,136,3,42,0708,43,425,747,6,4,149,118,93,3,2,
76WN00920,76431259,76,2,1259,43,4,74,742,9670,,1,2,63,123,1,1,,1,65,12,03,10,10,053,2,4,8,,3,42,0575,43,438,,6,5,129,111,,2,1,
76WN00921,76431260,76,2,1260,43,4,76,762,7503,,5,4,65,125,1,1,,2,63,07,03,10,09,036,9,5,6,136,3,42,0335,43,436,529,6,3,146,85,,4,2,
76WN00922,76431261,76,1,1261,43,4,76,762,7503,148,5,4,65,125,1,2,,2,65,10,03,10,08,043,13,5,6,136,3,42,0335,43,449,529,6,3,133,89,,4,2,
76WN00923,76431262,76,2,1262,43,4,76,760,2416,,3,8,64,124,1,1,,1,75,07,03,08,07,042,7,5,7,177,3,42,0683,43,512,1274,6,2,146,115,,5,3,
76WN00924,76431264,76,2,1264,43,4,70,700,9477,,1,2,64,124,1,1,,3,82,05,03,08,06,045,17,4,5,,3,42,0008,43,573,,2,2,166,110,,2,1,
76WN00925,76431265,76,2,1265,43,4,72,962,8530,,1,3,64,124,1,1,,2,94,10,03,05,05,057,13,6,7,156,3,42,9231,42,662,1037,3,2,155,119,,3,1,
76WN00926,76431266,76,2,1266,43,4,76,762,9512,,5,2,65,125,1,1,,2,50,09,03,11,12,041,3,8,9,,3,42,0335,43,318,,6,3,141,103,93,2,2,
76WN00927,76431267,76,2,1267,43,4,76,762,9512,,5,2,65,125,1,1,,2,49,08,03,12,12,035,5,5,8,,3,42,0335,43,318,,6,3,141,93,,2,2,
76WN00928,76431268,76,2,1268,43,4,75,751,4931,,1,6,65,125,1,1,,1,92,07,04,07,05,047,11,3,5,152,3,42,0499,43,628,849,6,3,159,135,,4,1,
76WN00929,76431269,76,1,1269,43,4,75,751,5555,192,1,6,65,125,1,1,,1,93,06,03,08,07,048,8,5,6,140,3,42,0499,43,659,988,6,3,168,106,93,4,1,
76WN00930,76431272,76,2,1272,43,4,76,762,6570,,7,5,65,125,1,1,,2,90,07,03,06,07,047,9,3,5,133,3,42,0335,43,647,1000,6,3,168,91,,4,3,
76WN00931,76431273,76,2,1273,43,4,76,761,7711,,5,4,65,125,1,1,,2,82,06,03,07,07,045,5,5,6,153,3,42,0708,43,548,707,6,3,170,135,,4,2,
76WN00932,76431274,76,1,1274,43,4,76,761,7711,201,5,4,65,125,1,1,,1,86,06,03,08,08,043,6,5,6,153,3,42,0708,43,592,707,6,3,173,120,,4,2,
76WN00933,76431275,76,2,1275,43,4,70,700,6683,,3,5,65,125,1,1,,1,70,03,03,09,07,046,10,6,7,147,3,42,0008,43,499,790,2,3,168,76,,4,3,
76WN00934,76431276,76,2,1276,43,4,74,740,9826,,1,2,63,123,1,1,,2,78,10,03,08,08,046,4,4,5,,3,42,0469,43,547,,6,5,142,107,,2,1,
76WN00935,76431277,76,2,1277,43,4,76,762,7253,,5,4,65,125,1,1,,1,71,09,03,08,08,042,8,6,8,153,3,42,0335,43,482,1047,6,3,145,107,,4,2,
76WN00936,76431278,76,2,1278,43,4,76,762,7253,,5,4,65,125,1,1,,1,67,12,03,09,09,045,10,7,8,153,3,42,0335,43,444,1047,6,3,132,115,,4,2,
76WN00937,76431279,76,2,1279,43,4,74,740,7648,,5,4,63,123,1,1,,2,82,08,03,06,06,053,3,3,4,170,3,42,0469,43,568,1001,6,5,158,121,,4,2,
76WN00938,76431280,76,2,1280,43,4,74,740,7648,,5,4,63,123,1,1,,1,79,09,03,06,06,054,3,5,6,170,3,42,0469,43,546,1001,6,5,151,118,,4,2,
76WN00939,76431281,76,1,1281,43,4,72,892,8424,192,1,3,65,125,1,1,,8,76,08,03,08,08,042,15,4,5,156,3,42,9455,42,518,899,3,3,144,112,,3,1,
76WN00940,76431284,76,1,1284,43,4,72,802,9137,163,5,3,64,124,1,1,,1,68,15,03,10,08,046,6,4,5,146,3,42,9373,42,468,915,3,3,116,100,93,3,2,
76WN00941,76431285,76,2,1285,43,4,72,802,9137,,5,3,64,124,1,1,,2,55,08,03,10,10,049,5,5,8,146,3,42,9373,42,377,915,3,3,148,83,,3,2,
76WN00942,76431286,76,1,1286,43,4,76,760,8586,126,5,3,64,124,1,1,,2,68,09,03,10,11,035,13,5,6,156,3,42,0683,43,452,747,6,3,148,120,,3,2,
76WN00943,76431287,76,1,1287,43,4,76,760,8586,249,5,3,64,124,1,2,,2,95,07,03,07,07,040,8,4,5,156,3,42,0683,43,671,747,6,3,176,118,,3,2,
76WN00944,76431289,76,1,1289,43,4,73,731,6273,222,3,5,62,122,1,1,,1,69,09,03,09,09,045,2,4,6,133,3,42,0408,43,499,833,6,5,135,81,,4,3,
76WN00945,76431290,76,1,1290,43,4,70,702,6034,144,5,5,64,124,1,1,,1,68,08,03,09,09,044,1,5,6,162,3,42,9524,42,454,967,2,3,148,117,,4,2,
76WN00946,76431291,76,2,1291,43,4,70,702,6034,,5,5,64,124,1,1,,1,69,06,03,09,08,048,3,5,6,162,3,42,9524,42,464,967,2,3,162,115,,4,2,
76WN00947,76431292,76,1,1292,43,4,73,730,9923,121,3,2,64,124,1,1,,2,58,09,03,12,10,036,6,5,6,,3,42,0583,43,385,,6,3,132,103,,2,3,
76WN00948,76431295,76,1,1295,43,4,70,700,7918,227,5,4,64,124,1,1,,2,85,05,03,09,07,040,8,5,7,153,3,42,0008,43,575,910,2,3,173,137,,4,2,
76WN00949,76431297,76,2,1297,43,4,73,731,8430,,1,3,64,124,1,1,,1,62,07,03,10,08,041,10,3,5,156,3,42,0408,43,416,993,6,3,140,104,,3,1,
76WN00950,76431298,76,1,1298,43,4,72,972,8249,187,5,3,64,124,1,1,,2,78,07,03,08,08,043,15,2,4,146,3,42,9646,42,527,907,3,3,165,127,,3,2,
76WN00951,76431299,76,2,1299,43,4,72,972,8249,,5,3,64,124,1,1,,2,65,09,03,08,10,043,6,3,5,146,3,42,9646,42,430,907,3,3,149,117,93,3,2,
76WN00952,76431300,76,1,1300,43,4,72,832,9065,232,1,3,64,124,1,1,,2,86,09,03,07,07,046,15,6,8,146,3,42,9453,42,597,897,3,3,149,120,,3,1,
76WN00953,76431301,76,1,1301,43,4,76,762,5227,245,5,6,64,124,1,1,,2,85,07,03,09,07,039,4,5,7,140,3,42,0335,43,591,1024,6,3,162,117,93,4,2,
76WN00954,76431302,76,1,1302,43,4,76,762,5227,190,5,6,64,124,1,1,,2,71,08,03,09,09,031,2,3,5,140,3,42,0335,43,505,1024,6,3,142,84,,4,2,
76WN00955,76431303,76,1,1303,43,4,74,741,9126,261,1,3,62,122,1,1,,3,87,13,03,08,07,048,3,5,8,146,3,42,0568,43,602,921,6,5,126,135,,3,1,
76WN00956,76431304,76,2,1304,43,4,70,701,9121,,1,3,63,123,1,1,,1,97,07,06,07,06,045,3,4,5,146,3,42,9285,42,680,933,2,2,156,133,,3,1,
76WN00957,76431305,76,1,1305,43,4,75,751,6076,258,3,5,63,123,1,1,,2,91,04,03,07,07,046,22,4,5,176,3,42,0499,43,650,1044,6,2,180,111,,4,3,
76WN00958,76431306,76,2,1306,43,4,70,701,6756,,1,5,63,123,1,1,,1,67,08,03,09,09,043,18,5,6,119,3,42,9285,42,424,645,2,2,137,148,,4,1,
76WN00959,76431307,76,1,1307,43,4,74,741,6921,211,5,5,62,122,1,1,,2,81,08,03,08,07,052,4,5,5,147,3,42,0568,43,565,803,6,5,157,121,,4,2,
76WN00960,76431308,76,1,1308,43,4,74,741,6921,214,5,5,62,122,1,1,,1,73,12,03,08,08,057,2,8,8,147,3,42,0568,43,501,803,6,5,135,119,93,4,2,03
76WN00961,76431309,76,2,1309,43,4,72,872,4720,,1,6,63,123,1,1,,1,82,06,03,08,07,043,12,4,5,127,3,42,9398,42,573,909,3,2,156,115,,4,1,
76WN00962,76431311,76,1,1311,43,4,72,892,9498,191,3,2,64,124,1,1,,1,68,08,03,09,08,044,15,6,8,,3,42,9455,42,462,,3,3,148,107,,2,3,
76WN00963,76431312,76,1,1312,43,4,75,752,3450,214,5,7,63,123,1,1,,2,81,10,03,09,08,047,20,5,6,152,3,42,0714,43,567,895,6,2,150,112,93,5,2,
76WN00964,76431313,76,2,1313,43,4,75,752,3450,,5,7,63,123,1,1,,2,73,09,03,08,07,048,11,5,6,152,3,42,0714,43,507,895,6,2,146,107,97,5,2,
76WN00965,76431314,76,2,1314,43,4,70,701,9907,,5,2,64,124,1,1,,1,63,13,03,10,11,038,11,5,6,,3,42,9285,42,438,,2,3,130,87,,2,2,
76WN00966,76431315,76,1,1315,43,4,70,701,9907,237,5,2,64,124,1,1,,2,81,06,03,09,08,037,10,4,5,,3,42,9285,42,554,,2,3,172,123,,2,2,
76WN00967,76431316,76,2,1316,43,4,74,741,3534,,5,7,62,122,1,1,,2,67,09,03,09,08,053,2,4,8,174,3,42,0568,43,453,902,6,5,145,117,,5,2,
76WN00968,76431317,76,1,1317,43,4,74,741,3534,203,5,7,62,122,1,1,,2,84,11,03,08,08,047,2,4,6,174,3,42,0568,43,571,902,6,5,145,143,,5,2,
76WN00969,76431320,76,1,1320,43,4,76,761,9712,231,3,2,64,124,1,2,,2,93,08,03,07,07,051,9,5,5,,3,42,0708,43,671,,6,3,175,98,,2,3,
76WN00970,76431321,76,1,1321,43,4,76,762,8801,215,1,3,64,124,1,1,,2,92,09,04,07,08,043,13,5,6,136,3,42,0335,43,663,747,6,3,152,98,,3,1,
76WN00971,76431322,76,1,1322,43,4,74,740,7110,119,5,4,62,122,1,1,,1,54,13,03,11,11,043,3,6,8,136,3,42,0469,43,355,920,6,5,110,107,93,4,2,
76WN00972,76431323,76,2,1323,43,4,74,740,7110,,5,4,62,122,1,1,,1,53,14,03,10,09,050,4,2,4,136,3,42,0469,43,347,920,6,5,106,107,,4,2,
76WN00973,76431324,76,2,1324,43,4,76,761,5164,,5,6,64,124,1,1,,2,67,07,03,09,08,044,15,3,5,165,3,42,0708,43,444,1079,6,3,154,120,,4,2,
76WN00974,76431325,76,2,1325,43,4,76,761,5164,,5,6,64,124,1,1,,2,76,05,03,09,08,044,6,3,4,165,3,42,0708,43,504,1079,6,3,172,135,,4,2,
76WN00975,76431326,76,2,1326,43,4,70,702,6673,,5,5,64,124,1,1,,1,73,05,03,10,09,045,3,5,7,162,3,42,9524,42,486,955,2,3,172,127,,4,2,
76WN00976,76431327,76,1,1327,43,4,70,702,6673,170,5,5,64,124,1,2,,2,82,06,03,10,10,042,10,5,6,162,3,42,9524,42,560,955,2,3,175,126,93,4,2,
76WN00977,76431328,76,1,1328,43,4,75,752,8255,121,1,3,64,124,2,6,,2,82,14,03,10,07,044,3,4,5,136,3,42,0714,43,552,747,6,3,118,136,93,3,1,
76WN00978,76431330,76,2,1330,43,4,73,732,9743,,1,2,62,122,1,1,,3,71,08,03,08,08,045,2,3,5,,3,42,0720,43,507,,6,5,144,92,,2,1,
76WN00979,76431331,76,2,1331,43,4,74,740,9412,,1,2,64,124,1,3,,1,57,10,03,12,12,036,7,5,6,,3,42,0469,43,373,,6,3,130,108,,2,1,06
76WN00980,76431332,76,2,1332,43,4,76,760,9369,,1,2,64,124,1,1,,2,80,05,03,08,09,047,6,6,8,,3,42,0683,43,542,,6,3,177,128,,2,1,
76WN00981,76431333,76,1,1333,43,4,75,752,8079,255,5,4,64,124,1,2,,2,83,08,03,08,07,045,10,5,6,136,3,42,0714,43,570,809,6,3,160,123,10,4,2,
76WN00982,76431334,76,1,1334,43,4,75,752,8079,188,5,4,64,124,2,2,,1,67,13,03,08,08,045,12,4,5,136,3,42,0714,43,454,809,6,3,122,107,93,4,2,02
76WN00983,76431335,76,1,1335,43,4,76,760,5491,232,5,6,64,124,1,2,,2,84,07,03,08,09,042,6,5,6,152,3,42,0683,43,567,812,6,3,168,137,,4,2,
76WN00984,76431336,76,1,1336,43,4,76,760,5491,272,5,6,64,124,1,4,,4,87,06,03,08,08,039,5,5,6,152,3,42,0683,43,599,812,6,3,172,127,93,4,2,
76WN00985,76431338,76,2,1338,43,4,76,760,7294,,3,4,56,116,1,1,,2,82,09,03,07,08,048,3,5,6,136,3,42,0683,43,603,529,6,6,156,121,,4,3,
76WN00986,76431339,76,2,1339,43,4,74,742,8635,,5,3,61,121,1,1,,1,67,08,03,09,09,047,1,2,4,136,3,42,0575,43,471,747,6,5,152,100,,3,2,
76WN00987,76431340,76,1,1340,43,4,74,742,8635,134,5,3,61,121,1,2,,1,63,12,03,10,10,046,4,4,5,136,3,42,0575,43,442,747,6,5,127,95,93,3,2,
76WN00988,76431341,76,2,1341,43,4,73,731,8912,,1,3,61,121,1,1,,1,42,08,03,13,12,040,5,4,4,156,3,42,0408,43,274,961,6,5,121,89,24,3,1,
76WN00989,76431342,76,1,1342,43,4,74,740,7218,253,5,4,61,121,1,2,,2,94,15,03,08,07,047,4,5,5,136,3,42,0469,43,679,938,6,5,132,119,,4,2,
76WN00990,76431343,76,2,1343,43,4,74,740,7218,,5,4,61,121,1,1,,2,76,10,03,08,06,056,5,6,8,136,3,42,0469,43,531,938,6,5,146,117,,4,2,
76WN00991,76431344,76,1,1344,43,4,76,762,9939,236,3,2,63,123,1,1,,2,84,15,03,08,07,047,5,5,6,,3,42,0335,43,605,,6,3,128,96,93,2,3,
76WN00992,76431346,76,2,1346,43,4,72,832,7367,,8,4,63,123,1,1,,3,56,11,03,10,09,040,7,4,7,153,3,42,9453,42,397,689,3,3,123,72,,4,2,
76WN00993,76431347,76,2,1347,43,4,72,832,7367,,8,4,63,123,1,1,,2,61,09,03,09,09,040,2,4,7,153,3,42,9453,42,437,689,3,3,137,73,97,4,2,
76WN00994,76431348,76,1,1348,43,4,76,762,4675,229,5,6,63,123,1,1,,2,83,05,03,09,07,043,1,4,5,127,3,42,0335,43,581,923,6,3,173,115,,4,2,
76WN00995,76431349,76,2,1349,43,4,76,762,4675,,5,6,63,123,1,1,,1,74,12,03,08,07,045,3,3,5,127,3,42,0335,43,504,923,6,3,133,120,,4,2,
76WN00996,76431350,76,2,1350,43,4,76,762,9721,,1,2,63,123,1,1,,2,62,06,03,12,10,036,6,3,5,,3,42,0335,43,414,,6,3,150,111,,2,1,
76WN00997,76431351,76,2,1351,43,4,70,700,9129,,1,3,63,123,1,1,,1,73,05,03,09,08,040,9,5,6,136,3,42,0008,43,489,747,2,3,161,128,,3,1,
76WN00998,76431352,76,1,1352,43,4,72,822,7553,221,1,4,63,123,1,2,,1,73,10,03,08,10,050,14,5,6,136,3,42,9334,42,484,871,3,3,139,135,10,4,1,
76WN00999,76431353,76,1,1353,43,4,76,760,4960,152,5,6,63,123,1,1,,2,70,09,03,09,09,035,5,5,6,152,3,42,0683,43,472,997,6,3,140,120,,4,2,
76WN01000,76431354,76,1,1354,43,4,76,760,4960,260,5,6,63,123,1,1,,2,79,06,03,11,08,035,2,5,6,152,3,42,0683,43,534,997,6,3,161,133,,4,2,
76WN01001,76431356,76,2,1356,43,4,72,992,9289,,3,2,63,123,1,1,,2,69,08,03,08,08,051,6,5,6,,3,42,9531,42,480,,3,3,155,99,,2,3,
76WN01002,76431357,76,1,1357,43,4,70,701,8569,151,5,3,63,123,1,1,,2,79,07,03,08,09,041,9,4,5,146,3,42,9285,42,533,927,2,3,167,134,,3,2,
76WN01003,76431358,76,2,1358,43,4,70,701,8569,,5,3,63,123,1,1,,2,57,06,03,12,10,036,5,3,5,146,3,42,9285,42,369,927,2,3,152,116,,3,2,
76WN01004,76431359,76,2,1359,43,4,75,751,9088,,5,3,63,123,1,1,,1,56,06,03,12,11,039,9,5,6,156,3,42,0499,43,374,997,6,3,156,100,,3,2,
76WN01005,76431360,76,1,1360,43,4,75,751,9088,201,5,3,63,123,1,5,,2,70,07,03,10,09,035,5,3,5,156,3,42,0499,43,477,997,6,3,154,113,93,3,2,
76WN01006,76431361,76,1,1361,43,4,72,922,4474,275,5,7,63,123,1,2,,2,74,05,03,09,07,033,14,3,5,163,3,42,9407,42,511,876,3,3,159,112,,5,2,
76WN01007,76431362,76,2,1362,43,4,72,922,4474,,5,7,63,123,1,1,,2,67,04,03,09,08,036,2,2,4,163,3,42,9407,42,466,876,3,3,163,97,,5,2,
76WN01008,76431363,76,1,1363,43,4,75,751,7380,208,3,4,63,123,1,4,,1,83,07,03,08,07,042,3,4,5,136,3,42,0499,43,589,723,6,3,156,105,,4,3,
76WN01009,76431365,76,2,1365,43,4,76,761,2652,,5,8,63,123,1,1,,1,68,08,03,09,08,044,5,5,6,137,3,42,0708,43,454,941,6,3,150,122,93,5,2,
76WN01010,76431366,76,1,1366,43,4,76,761,2652,220,5,8,63,123,1,1,,1,85,07,03,08,08,039,12,5,6,137,3,42,0708,43,600,941,6,3,167,112,,5,2,
76WN01011,76431368,76,1,1368,43,4,72,842,9864,181,1,2,63,123,1,2,,1,74,07,03,08,08,044,12,4,5,,3,42,9890,42,515,,3,3,152,107,,2,1,
76WN01012,76431370,76,1,1370,43,4,70,700,7545,206,3,4,63,123,1,1,,2,79,04,03,08,09,040,13,5,6,153,3,42,0008,43,556,813,2,3,173,106,,4,3,
76WN01013,76431371,76,1,1371,43,4,73,732,7136,146,5,4,61,121,1,1,,3,72,11,03,09,08,046,2,4,5,153,3,42,0720,43,506,968,6,5,132,108,93,4,2,
76WN01014,76431372,76,1,1372,43,4,73,732,7136,148,5,4,61,121,1,5,,5,75,10,03,09,09,043,3,3,5,153,3,42,0720,43,535,968,6,5,141,103,93,4,2,
76WN01015,76431373,76,1,1373,43,4,70,702,8776,260,3,3,63,123,1,4,,3,89,07,03,09,08,040,9,5,6,146,3,42,9524,42,633,817,2,3,168,112,,3,3,
76WN01016,76431375,76,1,1375,43,4,73,731,9484,113,1,2,61,121,1,1,,1,49,08,03,11,09,037,1,4,5,,3,42,0408,43,313,,6,5,114,111,93,2,1,
76WN01017,76431376,76,2,1376,43,4,74,740,2709,,1,8,61,121,1,1,,2,82,08,03,08,08,050,1,4,5,147,3,42,0469,43,576,1021,6,5,153,123,,5,1,65
76WN01018,76431377,76,2,1377,43,4,70,700,7069,,5,4,63,123,1,1,,2,72,05,03,09,10,050,4,8,9,170,3,42,0008,43,495,855,2,3,178,111,,4,2,
76WN01019,76431378,76,1,1378,43,4,70,700,7069,163,5,4,63,123,1,2,,2,69,04,03,12,11,038,3,8,9,170,3,42,0008,43,477,855,2,3,171,103,,4,2,
76WN01020,76431379,76,2,1379,43,4,72,852,9245,,5,2,63,123,3,1,,1,50,07,03,13,11,039,8,4,5,,3,42,9904,42,308,,3,3,148,121,,2,2,
76WN01021,76431380,76,1,1380,43,4,72,852,9245,191,5,2,63,123,2,1,,2,65,08,03,10,11,041,14,5,8,,3,42,9904,42,439,,3,3,157,110,,2,2,
76WN01022,76431383,76,1,1383,43,4,73,730,8611,288,1,3,61,121,1,5,,2,104,11,03,06,07,055,3,5,6,156,3,42,0583,43,742,1081,6,5,158,142,93,3,1,
76WN01023,76431385,76,1,1385,43,4,75,752,7153,115,3,4,63,123,1,1,,2,57,08,03,11,10,036,10,5,6,120,3,42,0714,43,364,767,6,3,131,122,,4,3,
76WN01024,76431386,76,1,1386,43,4,73,731,6023,129,5,5,56,116,1,3,,2,73,14,03,10,09,038,26,2,4,176,3,42,0408,43,521,1198,6,4,126,126,,4,2,
76WN01025,76431387,76,1,1387,43,4,73,731,6023,138,5,5,56,116,1,1,,2,70,12,03,10,09,037,26,4,5,176,3,42,0408,43,522,1198,6,4,132,95,,4,2,
76WN01026,76431388,76,2,1388,43,4,72,932,9505,,3,2,63,123,1,1,,2,60,07,04,11,08,035,8,2,4,,3,42,9955,42,429,,3,3,137,72,,2,3,
76WN01027,76431389,76,1,1389,43,4,76,762,2413,125,5,8,55,115,1,1,,3,55,09,03,10,09,036,25,5,6,157,3,42,0335,43,373,1074,6,4,132,121,,5,2,
76WN01028,76431390,76,1,1390,43,4,76,762,2413,,5,8,55,115,1,1,,1,38,14,03,14,11,033,25,5,6,157,3,42,0335,43,232,1074,6,4,,113,,5,2,
76WN01029,76431391,76,1,1391,43,4,72,942,4938,239,5,6,62,122,1,1,,1,80,13,03,08,08,041,2,5,6,165,3,42,9929,42,556,1103,3,3,131,122,,4,2,
76WN01030,76431392,76,2,1392,43,4,72,942,4938,,5,6,62,122,1,1,,4,73,12,03,07,07,046,5,5,7,165,3,42,9929,42,504,1103,3,3,133,115,,4,2,
76WN01031,76431394,76,1,1394,43,4,76,762,9238,190,1,2,62,122,1,1,,2,72,09,03,08,08,045,8,4,5,,3,42,0335,43,499,,6,3,140,111,,2,1,
76WN01032,76431396,76,1,1396,43,4,72,982,6115,190,7,5,62,122,1,1,,3,69,07,03,09,09,036,11,4,4,147,3,42,9396,42,495,927,3,3,145,86,01,4,3,
76WN01033,76431400,76,2,1400,43,4,70,702,5595,,3,6,62,122,1,1,,2,80,09,03,08,07,042,8,3,5,152,3,42,9524,42,566,923,2,3,146,110,,4,3,
76WN01034,76431401,76,1,1401,43,4,70,701,9844,104,3,2,62,122,1,1,,1,60,07,03,10,10,038,10,2,5,,3,42,9285,42,408,,2,3,147,102,93,2,3,
76WN01035,76431403,76,2,1403,43,4,75,751,8520,,3,3,62,122,1,1,,2,59,05,03,10,09,040,8,4,5,146,3,42,0499,43,391,829,6,3,153,113,,3,3,
