UID,IDLAMB,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,CAUSE,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,C75,DISP,CADAM,CTBR,ABN
74WN00036,74116746,74,1,6746,1,46,460,9970,14,1,43,1,2,68,128,1,6,07,3,57,10,03,12,10,032,3,2,2,1,01,4,11,9966,14,384,38,39,46,1,4,8,112,78,,6,2,1,
74WN00037,74116747,74,1,6747,1,32,320,6523,11,1,36,1,3,69,129,2,2,07,2,79,08,03,10,08,035,15,2,2,1,,1,11,6549,11,543,54,37,32,1,3,7,134,90,,3,3,1,
74WN00038,74116748,74,1,6748,1,46,460,9928,14,1,35,3,3,65,125,1,7,07,1,76,08,03,09,08,038,14,2,2,1,,4,11,9966,14,528,52,28,46,1,8,7,130,100,,3,3,3,
74WN00039,74116750,74,2,6750,1,46,460,9867,14,1,37,1,4,65,125,1,3,07,1,70,09,05,08,06,045,33,3,3,1,,4,11,9966,14,469,46,37,46,1,9,7,127,114,,2,4,1,
74WN00040,74116751,74,1,6751,1,32,320,6513,11,1,34,1,3,68,128,3,2,07,4,79,07,03,10,08,030,8,2,2,1,,1,11,6549,11,538,53,31,32,1,8,7,133,102,,3,3,1,
74WN00041,74116752,74,1,6752,1,24,240,6463,11,1,38,1,4,67,127,1,6,07,2,90,10,03,09,09,033,3,2,2,1,,1,11,6591,11,605,60,34,24,1,5,8,141,132,,3,4,1,
74WN00042,74116755,74,1,6755,1,35,350,9870,14,1,45,1,4,63,123,1,4,07,1,86,08,03,08,06,043,10,3,4,2,,4,11,9980,14,605,60,38,35,1,5,7,148,116,,3,4,1,
74WN00043,74116756,74,1,6756,1,32,320,6420,11,1,38,1,5,65,125,1,1,07,2,71,11,03,12,11,031,6,2,2,1,,1,11,6549,11,478,47,31,32,1,8,6,122,112,,3,4,1,
74WN00044,74116757,74,2,6757,1,35,350,9826,14,1,47,1,5,63,123,1,1,07,1,58,10,03,10,08,037,31,2,2,1,,4,11,9980,14,356,35,41,35,1,6,7,121,142,,2,4,1,
74WN00045,74116758,74,3,6758,1,46,460,9894,14,1,38,4,3,64,124,1,3,07,1,38,10,03,13,14,027,12,2,3,2,,4,11,9966,14,221,22,33,46,1,1,9,,106,,3,3,3,
74WN00046,74116759,74,1,6759,1,46,460,9894,14,1,38,3,3,64,124,1,7,07,2,81,08,03,10,10,038,5,2,2,1,,4,11,9966,14,569,56,33,46,1,9,8,140,104,,3,3,3,
74WN00047,74116761,74,1,6761,1,46,460,9806,14,1,36,3,5,62,122,1,7,07,1,87,10,07,09,07,044,6,2,2,1,,4,11,9966,14,628,62,29,46,1,8,7,119,104,,3,4,3,
74WN00048,74116762,74,2,6762,1,46,460,9956,14,1,43,1,2,64,124,1,2,07,1,55,11,03,11,10,035,3,2,2,1,,4,11,9966,14,374,37,39,46,1,4,6,115,86,,2,2,1,
74WN00049,74116763,74,2,6763,1,46,460,9842,14,1,39,3,4,63,123,1,2,07,1,64,10,04,10,09,033,3,2,2,1,,4,11,9966,14,467,46,38,46,1,7,8,117,66,,2,4,3,
74WN00050,74116764,74,3,6764,1,46,460,9842,14,1,39,4,4,63,123,1,2,07,1,39,12,03,12,13,025,13,2,2,1,,4,11,9966,14,268,26,38,46,1,8,9,,60,,3,4,3,
74WN00051,74116765,74,2,6765,1,32,320,6401,11,1,49,1,6,63,123,2,1,07,2,71,10,03,11,10,030,4,2,2,1,,1,11,6549,11,468,46,28,32,1,8,8,131,134,,2,4,1,
74WN00052,74116766,74,1,6766,1,32,320,6386,11,1,35,1,6,61,121,1,1,07,1,54,11,03,13,11,029,5,2,2,1,,1,11,6549,11,344,34,30,32,1,4,6,105,124,,3,4,1,
74WN00053,74116767,74,2,6767,1,46,460,9887,14,1,36,1,3,61,121,1,2,07,1,66,08,03,10,09,037,5,2,2,1,,4,11,9966,14,455,45,30,46,1,5,6,137,110,,2,3,1,
74WN00054,74116768,74,2,6768,1,46,460,9933,14,1,37,1,3,61,121,1,1,07,1,53,09,03,12,10,035,3,2,2,1,,4,11,9966,14,342,34,39,46,1,2,6,121,116,,2,3,1,
74WN00055,74116770,74,1,6770,1,35,350,9924,14,1,49,1,3,60,120,1,1,07,1,56,09,03,11,09,042,3,2,3,2,,4,11,9980,14,382,38,49,35,1,2,6,125,102,,3,3,1,
74WN00056,74116772,74,3,6772,1,46,460,9776,14,1,36,4,6,60,120,1,3,07,1,53,11,03,11,10,028,32,2,2,1,,4,11,9966,14,367,36,27,46,1,7,9,,90,,3,4,3,
74WN00057,74116773,74,1,6773,1,32,320,6384,11,1,35,1,6,58,118,1,2,07,2,73,08,03,11,09,035,31,2,2,1,,1,11,6549,11,515,51,29,32,1,5,7,141,122,,3,4,1,
74WN00058,74116774,74,1,6774,1,46,460,9866,14,1,44,1,4,58,118,1,6,07,2,47,15,03,13,11,030,5,2,2,1,,4,11,9966,14,315,31,27,46,1,5,8,84,98,,3,4,1,
74WN00059,74116775,74,2,6775,1,46,460,9891,14,1,44,3,3,58,118,1,3,07,1,61,09,03,12,09,030,2,2,2,1,,4,11,9966,14,449,44,33,46,1,9,6,131,80,,,3,3,
74WN00060,74116777,74,1,6777,1,24,240,6411,11,1,40,1,5,57,117,1,2,07,2,96,14,03,10,09,035,4,2,2,1,,1,11,6591,11,725,72,39,24,1,5,8,135,112,,3,4,1,
74WN00061,74188009,74,1,8009,3,70,700,6622,18,1,,3,2,79,139,1,1,07,1,89,08,04,09,07,033,6,2,3,2,,8,18,6482,18,586,58,,70,2,6,1,148,76,,,2,3,
74WN00062,74188010,74,2,8010,3,70,700,6622,18,1,,3,2,79,139,1,1,07,1,74,07,04,09,07,034,14,2,2,1,01,8,18,6482,18,478,47,,70,2,8,1,141,76,,6,2,3,
74WN00063,74188011,74,1,8011,3,75,750,5266,18,1,,1,3,79,139,1,6,07,2,94,08,03,09,09,042,6,2,3,2,,8,18,7349,18,606,60,,75,6,6,1,157,98,,,3,1,
74WN00064,74188020,74,1,8020,3,75,750,5719,18,1,,1,3,77,137,1,4,07,1,73,09,03,10,08,033,21,2,2,1,,8,18,7349,18,457,45,,75,6,7,1,125,104,,,3,1,
74WN00065,74188021,74,2,8021,3,75,750,6333,18,1,,1,2,77,137,1,1,07,1,67,08,03,10,09,033,16,2,2,1,0J,8,18,7349,18,426,42,,75,6,6,1,136,86,,6,2,1,
74WN00066,74188022,74,2,8022,3,73,731,3871,18,1,,5,5,77,137,1,1,07,1,75,14,04,10,08,047,8,2,3,2,,8,18,7378,18,485,48,,73,6,5,1,119,86,,,4,2,
74WN00067,74188023,74,1,8023,3,73,731,3871,18,1,,5,5,77,137,1,1,07,2,87,09,03,07,07,044,32,2,3,2,,8,18,7378,18,562,56,,73,6,2,1,153,100,,,4,2,
74WN00068,74188024,74,1,8024,3,74,742,9646,14,1,,3,6,77,137,1,1,07,2,87,10,05,09,07,033,11,2,3,2,,4,18,7590,18,562,56,,74,6,2,1,125,100,,3,4,3,
74WN00069,74188025,74,2,8025,3,74,742,9646,14,1,,4,6,79,139,1,1,07,2,50,11,03,12,10,035,32,2,2,1,10,4,18,7590,18,281,28,,74,6,1,9,,110,,6,4,3,
74WN00070,74188027,74,1,8027,3,73,730,3565,18,1,,1,5,77,137,1,4,07,1,89,08,03,09,08,040,33,2,3,2,,8,18,7485,18,568,56,,73,6,8,1,150,112,,,4,1,
74WN00071,74188028,74,1,8028,3,74,742,6993,18,1,,1,2,77,137,1,7,07,2,86,07,03,10,08,037,16,2,2,1,,8,18,7590,18,549,54,,74,6,9,1,156,108,,,2,1,
74WN00072,74188029,74,2,8029,3,73,730,4826,18,1,,3,4,77,137,1,2,07,1,79,08,03,09,09,038,22,2,2,1,,8,18,7485,18,515,51,,73,6,5,1,146,84,,,4,3,
74WN00073,74188031,74,2,8031,3,73,732,4152,18,1,,3,4,77,137,1,4,07,1,76,09,03,08,07,047,26,2,3,2,,8,18,7784,18,488,48,,73,6,8,1,139,92,,,4,3,
74WN00074,74188032,74,1,8032,3,73,732,4152,18,1,,3,4,77,137,1,7,07,2,85,09,05,08,06,040,10,2,2,1,,8,18,7784,18,545,54,,73,6,5,1,130,104,,,4,3,
74WN00075,74188034,74,1,8034,3,70,700,4495,18,1,,3,4,77,137,1,1,07,1,76,07,03,08,08,044,32,2,3,2,,8,18,6482,18,480,48,,70,2,0,1,149,102,,,4,3,
74WN00076,74188035,74,2,8035,3,70,700,2716,18,1,,5,7,77,137,1,1,07,1,62,08,03,11,10,046,34,2,3,2,,8,18,6482,18,394,39,,70,2,4,1,147,80,,,5,2,
74WN00077,74188036,74,1,8036,3,70,700,2716,18,1,,5,7,77,137,1,1,07,1,90,09,03,07,07,040,13,2,3,2,,8,18,6482,18,587,58,,70,2,7,1,152,96,,,5,2,
74WN00078,74188037,74,1,8037,3,72,880,2732,18,1,,5,7,77,137,1,6,07,1,71,09,03,09,08,036,31,2,2,1,,8,18,6905,18,458,45,,72,3,8,1,135,82,,,5,2,
74WN00079,74188038,74,2,8038,3,72,880,2732,18,1,,5,7,77,137,1,1,07,1,63,09,03,08,07,037,16,2,2,1,,8,18,6905,18,400,40,,72,3,0,1,126,82,,,5,2,
74WN00080,74188039,74,2,8039,3,73,730,5368,18,1,,1,3,77,137,1,1,07,1,82,09,03,09,09,040,5,2,2,1,,8,18,7485,18,518,51,,73,6,8,1,144,110,,,3,1,
74WN00081,74188040,74,1,8040,3,70,700,3124,18,1,,5,6,77,137,1,2,07,2,81,06,03,09,10,029,32,2,3,2,,8,18,6482,18,515,51,,70,2,5,1,160,104,,,4,2,
74WN00082,74188041,74,2,8041,3,70,700,3124,18,1,,5,6,77,137,1,1,07,1,75,06,03,10,08,032,31,2,2,1,,8,18,6482,18,479,47,,70,2,9,1,154,94,,,4,2,
74WN00083,74188042,74,1,8042,3,73,732,6410,18,1,,1,2,76,136,1,1,07,1,78,09,03,09,09,039,3,2,3,2,,8,18,7784,18,518,51,,73,6,8,1,141,76,,3,2,1,
74WN00084,74188043,74,2,8043,3,70,702,6534,18,1,,1,2,76,136,1,1,07,1,73,11,03,09,07,044,12,2,3,2,,8,18,6343,18,482,48,,70,2,2,1,130,74,,2,2,1,
74WN00085,74188044,74,2,8044,3,72,890,6145,18,1,,4,3,78,138,1,1,07,1,48,11,03,10,10,038,33,2,2,1,,8,18,6855,18,301,30,,72,3,1,9,,64,,2,3,3,
74WN00086,74188045,74,2,8045,3,72,890,6145,18,1,,4,3,78,138,1,1,07,2,52,13,03,11,09,028,33,2,2,1,,8,18,6855,18,328,32,,72,3,8,9,,68,,2,3,3,
74WN00087,74188046,74,2,8046,3,75,752,5226,18,1,,5,3,76,136,1,3,07,1,73,09,03,09,06,040,5,3,3,1,,8,18,7405,18,485,48,,75,6,5,1,137,70,,,3,2,
74WN00088,74188047,74,1,8047,3,75,752,5226,18,1,,5,3,76,136,1,6,07,2,70,08,03,10,10,037,14,2,2,1,,8,18,7405,18,456,45,,75,6,6,1,146,80,,,3,2,
74WN00089,74188048,74,2,8048,3,70,701,6139,18,1,,1,3,76,136,1,1,07,1,66,11,03,09,09,044,5,2,3,2,,8,18,6901,18,400,40,,70,2,0,1,121,116,,,3,1,
74WN00090,74188049,74,1,8049,3,72,980,4697,18,1,,1,4,76,136,1,1,07,2,98,09,06,09,06,042,33,2,2,1,,8,18,6613,18,637,63,,72,3,7,1,139,114,,,4,1,
74WN00091,74188050,74,2,8050,3,74,740,6062,18,1,,5,3,76,136,1,1,07,1,72,09,03,09,08,038,4,3,4,2,,8,18,7586,18,475,47,,74,6,5,1,140,74,,,3,2,
74WN00092,74188051,74,2,8051,3,74,740,6062,18,1,,5,3,76,136,1,1,07,1,70,10,03,10,09,036,8,2,2,1,,8,18,7586,18,459,45,,74,6,9,1,135,76,,,3,2,
74WN00093,74188053,74,1,8053,3,74,741,9427,14,1,,5,6,76,136,1,4,07,2,63,09,03,12,10,030,14,2,2,1,,4,18,7644,18,388,38,,74,6,8,1,127,102,,,4,2,
74WN00094,74188054,74,2,8054,3,74,741,9427,14,1,,5,6,76,136,1,1,07,1,68,09,03,11,08,043,34,2,2,1,,4,18,7644,18,429,42,,74,6,9,1,141,96,,,4,2,
74WN00095,74188055,74,2,8055,3,70,701,5024,18,1,,5,4,76,136,1,1,07,1,79,08,03,07,07,045,26,2,3,2,,8,18,6901,18,488,48,,70,2,8,1,154,126,,,4,2,
74WN00096,74188056,74,1,8056,3,70,701,5024,18,1,,5,4,76,136,1,1,07,1,75,06,03,08,08,039,33,2,2,1,,8,18,6901,18,476,47,,70,2,6,1,156,102,,,4,2,
74WN00097,74188057,74,2,8057,3,75,750,6578,18,1,,1,2,76,136,1,1,07,1,75,05,03,09,09,034,16,2,2,1,,8,18,7349,18,485,48,,75,6,5,1,160,90,,,2,1,
74WN00098,74188058,74,2,8058,3,72,920,4858,18,1,,5,4,76,136,1,3,07,1,73,09,03,09,06,032,26,2,2,1,,8,18,6747,18,475,47,,72,3,5,1,132,84,,2,4,2,
74WN00099,74188059,74,2,8059,3,72,920,4858,18,1,,5,4,76,136,1,3,07,1,66,12,09,10,08,036,27,2,2,1,,8,18,6747,18,424,42,,72,3,4,1,96,84,,2,4,2,
74WN00100,74188060,74,2,8060,3,70,701,3037,18,1,,5,6,76,136,1,1,07,2,82,09,03,08,08,050,23,2,3,2,,8,18,6901,18,509,50,,70,2,9,1,158,128,,,4,2,
74WN00101,74188061,74,2,8061,3,70,701,3037,18,1,,5,6,76,136,1,1,07,2,94,07,03,07,05,044,31,2,2,1,,8,18,6901,18,600,60,,70,2,0,1,169,124,,,4,2,
74WN00102,74188062,74,2,8062,3,73,732,5909,18,1,,1,3,76,136,1,4,07,5,89,08,03,08,05,044,25,2,2,1,,8,18,7784,18,571,57,,73,6,1,1,150,114,,3,3,1,
74WN00103,74188063,74,1,8063,3,73,732,5282,18,1,,5,3,76,136,1,2,07,2,74,08,03,09,08,038,24,2,2,1,,8,18,7784,18,488,48,,73,6,8,1,146,76,,,3,2,
74WN00104,74188064,74,1,8064,3,73,732,5282,18,1,,5,3,76,136,1,1,07,1,66,11,03,11,09,033,26,2,2,1,,8,18,7784,18,429,42,,73,6,9,1,123,76,,,3,2,
74WN00105,74188065,74,1,8065,3,76,761,3931,18,1,,3,5,76,136,1,2,07,2,78,10,03,09,10,032,27,2,2,1,,8,18,7357,18,491,49,,76,6,1,1,133,112,,3,4,3,90
74WN00106,74188067,74,2,8067,3,73,732,4839,18,1,,5,4,76,136,1,1,07,1,69,09,03,09,09,037,33,2,2,1,,8,18,7784,18,440,44,,73,6,0,1,140,92,,,4,2,
74WN00107,74188068,74,2,8068,3,73,732,4839,18,1,,5,4,76,136,1,1,07,4,65,08,03,10,09,041,12,2,2,1,,8,18,7784,18,404,40,,73,6,4,1,142,100,,,4,2,
74WN00108,74188069,74,2,8069,3,72,980,5561,18,1,,5,3,76,136,1,1,07,2,76,09,03,08,06,045,5,2,2,1,,8,18,6613,18,497,49,,72,3,7,1,144,84,,,3,2,
74WN00109,74188070,74,1,8070,3,72,980,5561,18,1,,5,3,76,136,1,1,07,1,73,13,05,09,08,041,1,2,2,1,,8,18,6613,18,465,46,,72,3,5,1,112,98,,,3,2,
74WN00110,74188071,74,2,8071,3,74,740,3758,18,1,,5,5,76,136,1,3,07,1,75,07,03,10,08,040,15,2,3,2,,8,18,7586,18,466,46,,74,6,6,1,154,116,,,4,2,
74WN00111,74188072,74,2,8072,3,74,740,3758,18,1,,5,5,76,136,1,1,07,1,60,08,03,10,10,036,30,2,3,2,,8,18,7586,18,354,35,,74,6,4,1,138,118,,,4,2,
74WN00112,74188073,74,2,8073,3,74,742,5128,18,1,,5,4,75,135,1,1,07,1,65,11,03,09,09,039,5,2,2,1,,8,18,7590,18,412,41,,74,6,2,1,125,94,,,4,2,
74WN00113,74188074,74,2,8074,3,74,742,5128,18,1,,5,4,75,135,1,2,07,1,76,10,03,08,08,041,14,2,2,1,,8,18,7590,18,489,48,,74,6,9,1,140,100,,,4,2,
74WN00114,74188075,74,1,8075,3,72,910,6134,18,1,,3,3,75,135,1,4,07,2,73,09,04,09,08,035,1,2,3,2,,8,18,7087,18,483,48,,72,3,3,1,126,78,,,3,3,
74WN00115,74188076,74,2,8076,3,72,910,6134,18,1,,3,3,77,137,1,1,07,1,80,10,03,08,08,031,29,2,2,1,,8,18,7087,18,533,53,,72,3,3,6,132,70,,,3,3,
74WN00116,74188077,74,2,8077,3,70,701,5356,18,1,,3,3,75,135,2,1,07,1,79,08,03,08,06,041,33,2,3,2,,8,18,6901,18,529,52,,70,2,9,1,144,76,,,3,3,
74WN00117,74188078,74,2,8078,3,70,701,5356,18,1,,3,3,75,135,1,1,07,2,87,06,04,08,07,041,4,2,3,2,,8,18,6901,18,596,59,,70,2,6,1,158,66,,,3,3,
74WN00118,74188079,74,1,8079,3,72,970,4717,18,1,,1,4,75,135,1,1,07,1,86,13,03,11,08,034,31,2,2,1,,8,18,6858,18,564,56,,72,3,4,1,118,98,,,4,1,
74WN00119,74188080,74,2,8080,3,75,750,4767,18,1,,5,4,75,135,1,1,07,1,66,09,03,10,09,037,16,2,2,1,,8,18,7349,18,418,41,,75,6,8,1,136,96,,,4,2,
74WN00120,74188081,74,1,8081,3,75,750,4767,18,1,,5,4,75,135,1,2,07,1,90,08,03,08,08,030,16,2,2,1,,8,18,7349,18,590,59,,75,6,0,1,153,104,,,4,2,
74WN00121,74188083,74,2,8083,3,70,701,5592,18,1,,4,3,77,137,1,1,07,1,78,09,03,09,08,035,32,2,2,1,,8,18,6901,18,523,52,,70,2,3,9,,64,,2,3,3,
74WN00122,74188084,74,1,8084,3,70,701,2691,18,1,,3,7,75,135,1,1,07,2,100,06,03,07,06,044,34,2,2,1,,8,18,6901,18,659,65,,70,2,9,1,173,110,,,5,3,59
74WN00123,74188085,74,1,8085,3,70,701,2691,18,1,,3,7,75,135,1,1,07,1,80,10,03,10,09,040,2,2,3,2,,8,18,6901,18,519,51,,70,2,9,1,135,100,,,5,3,
74WN00124,74188086,74,2,8086,3,72,960,5686,18,1,,1,3,75,135,1,1,07,1,66,09,03,09,06,036,24,2,2,1,,8,18,6370,18,425,42,,72,3,5,1,120,86,,2,3,1,
74WN00125,74188087,74,2,8087,3,72,860,4206,18,1,,1,4,75,135,1,1,07,1,65,09,03,09,07,042,22,2,3,2,,8,18,6939,18,415,41,,72,3,5,1,123,90,,,4,1,
74WN00126,74188088,74,2,8088,3,70,701,5761,18,1,,1,3,75,135,1,1,07,1,91,07,03,07,06,046,2,2,3,2,,8,18,6901,18,599,59,,70,2,9,1,159,102,,,3,1,
74WN00127,74188089,74,1,8089,3,75,750,3964,18,1,,5,5,75,135,1,1,07,1,69,08,03,10,10,035,31,2,3,2,,8,18,7349,18,419,41,,75,6,9,1,143,124,,3,4,2,
74WN00128,74188090,74,1,8090,3,75,750,3964,18,1,,5,5,75,135,1,5,07,1,81,07,03,09,10,035,33,2,3,2,,8,18,7349,18,517,51,,75,6,7,1,160,112,,,4,2,
74WN00129,74188091,74,2,8091,3,73,731,5799,18,1,,1,3,75,135,1,1,07,2,87,09,03,07,07,041,14,2,2,1,,8,18,7378,18,561,56,,73,6,1,1,146,112,,,3,1,
74WN00130,74188092,74,1,8092,3,70,702,2665,18,1,,5,7,75,135,1,6,07,1,82,09,03,09,09,041,15,2,2,1,,8,18,6343,18,533,53,,70,2,3,1,151,100,,3,5,2,
74WN00131,74188093,74,1,8093,3,70,702,2665,18,1,,5,7,75,135,1,2,07,2,88,09,04,09,08,044,5,2,3,2,,8,18,6343,18,584,58,,70,2,4,1,152,92,,,5,2,
74WN00132,74188094,74,2,8094,3,72,950,3140,18,1,,1,6,75,135,1,1,07,2,80,16,05,10,07,038,3,2,2,1,,8,18,6371,18,523,52,,72,3,3,1,91,94,,,4,1,
