UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
01WN00283,101048514,01,A8514,04,2,81,30,04,8,2,2,4.0,4,4,1,105,218,113,10,10.1,53,73,0.557,77,1,1,,,0,M,.,e13,,A6970,04,A4134,04,81,1,,0,5,5,99,2.02,126.7,1,84,0,,0,0,,,0.084,0.0,,,,-0.0066,-0.002,0.0,Lww
01WN00284,101048515,01,A8515,04,2,81,30,02,5,1,1,6.0,6,4,1,105,218,113,5,12.2,69,96,0.742,101,1,1,,,0,M,.,e14,4TEATS,A6964,04,A2313,04,81,1,,0,1,1,107,1.73,119.5,1,108,0,,0,0,,,0.066,0.0,,,,0.0275,-0.0025,0.0,Lww
01WN00285,101048518,01,A8518,04,3,00,72,27,8,2,2,4.0,4,4,1,105,218,113,3,12.5,72,96,0.739,101,1,1,,,0,F,.,,,A6220,04,A4279,04,00,3,93,262,5,5,0,1.77,114.5,3,113,0,,0,0,,,0.09,0.0,,,,,,0.0,
01WN00286,101048519,01,A8519,04,3,00,72,27,8,2,2,4.0,4,4,1,105,218,113,14,12.0,59,75,0.558,79,1,1,,,0,F,.,,,A6220,04,A4279,04,00,3,93,262,5,5,0,1.77,114.5,3,92,0,,0,0,,,0.09,0.0,,,,,,0.0,
01WN00287,101048520,01,A8520,04,2,00,72,01,8,2,2,4.0,4,4,1,105,218,113,1,10.4,55,78,0.598,82,1,1,,,0,F,.,e66,,A6761,04,A4179,04,00,1,,0,5,5,0,1.9,126.9,1,91,0,,0,0,,,0.034,0.0,,,,,,0.0,1/4F
01WN00288,101048521,01,A8521,04,2,00,72,01,8,2,2,4.0,4,4,1,105,218,113,15,10.8,61,82,0.63,86,1,1,,,0,F,.,e62,,A6761,04,A4179,04,00,1,,0,5,5,0,1.9,126.9,1,89,0,,0,0,,,0.034,0.0,,,,,,0.0,1/4F
01WN00289,101048522,01,A8522,04,2,83,30,42,8,2,2,7.0,7,5,1,105,218,113,2,8.5,48,68,0.527,72,1,1,,,0,W,.,e12,,A6529,04,A1151,04,81,1,,0,5,5,90,2.31,113.2,1,85,0,,0,0,,,0.033,0.0,,,,-1.2894,-0.0106,0.0,Flwt
01WN00290,101048523,01,A8523,04,1,83,30,42,8,2,2,7.0,7,5,1,105,218,113,18,8.9,53,77,0.603,81,1,1,2,,0,W,.,,H2,A6529,04,A1151,04,81,3,93,243,5,5,91,2.31,113.2,3,89,0,,0,0,,,0.033,0.0,,,,-1.2894,-0.0106,0.0,X
01WN00291,101048524,01,A8524,04,2,00,72,e.7,5,1,1,1.0,1,1,1,105,218,113,6,9.8,60,80,0.621,84,1,1,,,7,.,.,e63,,A4203,04,00100,00,88,1,,0,1,1,0,2.02,120.4,1,96,0,,0,0,,,0.028,0.0,,,,,,0.0,1/4F
01WN00292,101048525,01,A8525,04,2,84,30,52,8,2,2,2.0,2,2,1,105,218,113,6,8.8,42,60,0.453,63,1,1,,,7,N,.,,,A6853,04,90791,09,88,3,93,262,5,6,98,2.17,139.0,3,73,0,,0,0,,,0.09,0.0,,,,-0.7852,-0.0078,0.0,
01WN00293,101048526,01,A8526,04,2,84,30,52,8,2,2,2.0,2,2,1,105,218,113,13,11.5,63,85,0.65,90,1,1,,,7,N,.,e62,,A6853,04,90791,09,88,1,,0,5,4,111,2.17,139.0,1,105,0,,0,0,,,0.09,0.0,,,,-0.7852,-0.0078,0.0,Inbr
01WN00294,101048527,01,A8527,04,2,81,30,01,8,2,1,4.0,4,4,8,105,,,0,8.6,0,0,,0,1,1,,,0,M,.,,,A6761,04,A4696,04,81,3,93,262,4,2,0,1.9,86.9,3,61,0,,0,0,,,0.077,0.0,,,,0.1209,-0.002,0.0,
01WN00295,101048528,01,A8528,04,2,81,30,01,8,2,1,4.0,4,4,1,105,218,113,15,10.0,61,77,0.593,81,1,1,,,0,M,.,e11,4TEATS,A6761,04,A4696,04,81,1,,0,3,2,82,1.9,86.9,1,94,0,,0,0,,,0.077,0.0,,,,0.1209,-0.002,0.0,Lww
01WN00296,101048529,01,A8529,04,2,84,30,52,8,2,1,2.0,2,2,8,105,,,0,9.4,0,0,,0,1,1,,,7,N,.,,,A6853,04,90035,09,88,3,93,262,4,2,0,2.0,121.3,3,53,0,,0,0,,,0.047,0.0,,,,-0.7054,-0.0061,0.0,
01WN00297,101048530,01,A8530,04,2,84,30,52,8,2,1,2.0,2,2,1,105,218,113,18,11.2,71,89,0.688,94,1,1,,,7,N,.,e62,,A6853,04,90035,09,88,1,,0,3,2,105,2.0,121.3,1,103,0,,0,0,,,0.047,0.0,,,,-0.7054,-0.0061,0.0,Inbr
01WN00298,101048531,01,A8531,04,2,84,30,55,5,1,1,3.5,3,3,1,105,218,113,5,13.3,74,101,0.776,106,1,1,,,7,N,.,e65,,A6641,04,A4956,04,73,1,,0,1,1,106,1.97,111.8,1,111,0,,0,0,,,0.036,0.0,,,,-0.3096,-0.0043,0.0,Inbr
01WN00299,101048532,01,A8532,04,2,84,30,53,5,1,1,2.0,2,2,1,105,218,113,7,13.0,71,89,0.673,94,1,1,,,7,N,.,e63,,A6501,04,90870,09,88,1,,0,1,1,103,2.0,119.0,1,102,0,,0,0,,,0.062,0.0,,,,-0.283,-0.0036,0.0,Inbr
01WN00300,101048533,01,A8533,04,3,84,30,55,8,2,1,2.0,2,2,8,105,,,0,8.5,0,0,,0,1,1,,,7,N,.,,,A6641,04,90908,09,88,3,93,262,4,2,0,2.17,113.5,3,49,0,,0,0,,,0.079,0.0,,,,0.0922,-0.0035,0.0,
01WN00301,101048534,01,A8534,04,1,84,30,55,8,2,1,2.0,2,2,1,105,218,113,18,9.5,50,70,0.535,74,1,1,,,7,N,.,,,A6641,04,90908,09,88,3,93,243,3,2,88,2.17,113.5,3,81,0,,0,0,,,0.079,0.0,,,,0.0922,-0.0035,0.0,X
01WN00302,101048537,01,A8537,04,2,81,30,01,9,3,2,5.0,5,4,1,105,218,113,4,8.6,50,75,0.588,79,1,1,,,0,M,.,,"FUZZ, X",A6761,04,A2908,04,81,3,93,262,8,6,104,2.14,136.1,3,87,0,,0,0,,,0.067,0.0,,,,-0.0555,-0.0035,0.0,
01WN00303,101048538,01,A8538,04,2,81,30,01,9,3,2,5.0,5,4,1,105,218,113,6,10.7,60,79,0.604,83,1,1,,,0,M,.,e12,,A6761,04,A2908,04,81,1,,0,8,4,106,2.14,136.1,1,94,0,,0,0,,,0.067,0.0,,,,-0.0555,-0.0035,0.0,Lww
01WN00304,101048539,01,A8539,04,2,81,30,01,9,3,1,5.0,5,4,1,105,218,113,1,8.1,58,78,0.619,82,1,1,,,0,M,.,e13,,A6761,04,A2908,04,81,1,,0,7,2,106,2.14,136.1,1,103,0,,0,0,,,0.067,0.0,,,,-0.0555,-0.0035,0.0,Lww
01WN00305,101048542,01,A8542,04,1,84,30,52,9,3,2,5.5,5,4,1,106,218,112,14,10.2,57,77,0.596,82,1,1,,,7,N,.,,RAM,A6853,04,A2733,04,73,1,,0,8,5,109,2.25,151.2,1,87,0,,0,0,,,0.043,0.0,,,,-0.5173,-0.0054,0.0,Lww
01WN00306,101048543,01,A8543,04,2,84,30,52,9,3,2,5.5,5,4,1,106,218,112,15,10.8,64,84,0.654,89,1,1,,,7,N,.,e62,,A6853,04,A2733,04,73,1,,0,8,5,116,2.25,151.2,1,103,0,,0,0,,,0.043,0.0,,,,-0.5173,-0.0054,0.0,Inbr
01WN00307,101048544,01,A8544,04,1,84,30,52,9,3,1,5.5,5,4,H,106,222,116,3,12.2,0,101,0.766,104,1,1,,,7,N,.,,,A6853,04,A2733,04,73,1,,0,7,2,119,2.25,151.2,1,107,0,,0,0,,,0.043,0.0,,,,-0.5173,-0.0054,0.0,Lww
01WN00308,101048545,01,A8545,04,1,81,30,04,8,2,2,2.0,2,2,1,106,218,112,10,10.8,59,85,0.663,90,1,1,,,0,M,.,,,A6970,04,A6108,04,81,1,,0,5,5,111,2.17,146.0,1,87,0,,0,0,,,0.071,0.0,,,,-0.2269,-0.0046,0.0,Lww
01WN00309,101048546,01,A8546,04,2,81,30,04,8,2,2,2.0,2,2,1,106,218,112,15,9.3,48,71,0.551,75,1,1,,,0,M,.,e14,,A6970,04,A6108,04,81,1,,0,5,5,107,2.17,146.0,1,87,0,,0,0,,,0.071,0.0,,,,-0.2269,-0.0046,0.0,Lww
01WN00310,101048547,01,A8547,04,2,00,72,e.6,8,2,2,1.0,1,1,1,106,218,112,10,7.9,45,55,0.421,58,1,1,,,7,.,.,,,A4142,04,A7449,04,88,3,93,262,5,5,0,2.12,129.4,3,66,0,,0,0,,,0.031,0.0,,,,,,0.0,
01WN00311,101048548,01,A8548,04,2,00,72,e.6,8,2,2,1.0,1,1,1,106,218,112,10,8.5,47,67,0.522,71,1,1,,,7,.,.,e64,4TEATS,A4142,04,A7449,04,88,1,,0,5,5,0,2.12,129.4,1,79,0,,0,0,,,0.031,0.0,,,,,,0.0,1/4F
01WN00312,101048551,01,A8551,04,2,00,72,22,8,2,1,4.0,4,4,1,106,218,112,18,9.5,53,78,0.612,83,1,1,,,0,F,.,e65,4TEATS,A6140,04,A4234,04,00,1,,0,3,2,0,1.9,129.2,1,101,0,,0,0,,,0.033,0.0,,,,,,0.0,1/4F
01WN00313,101048552,01,A8552,04,1,84,30,56,9,3,1,2.0,2,2,1,106,218,112,17,9.1,68,85,0.678,90,1,1,,,7,N,.,,RAM,A6672,04,A6379,04,88,3,93,243,7,2,88,2.17,99.6,3,99,0,,0,0,,,0.035,0.0,,,,-0.5331,-0.0064,0.0,X
01WN00314,101048555,01,A8555,04,3,84,30,52,9,3,1,3.0,3,3,8,106,,,0,10.1,0,0,,0,1,1,,,7,N,.,,,A6853,04,A5248,04,73,3,93,262,6,2,0,2.11,127.2,3,50,0,,0,0,,,0.031,0.0,,,,-0.1331,-0.0011,0.0,
01WN00315,101048556,01,A8556,04,2,84,30,52,9,3,2,3.0,3,3,1,106,218,112,15,9.3,53,70,0.542,74,1,1,,,7,N,.,e62,,A6853,04,A5248,04,73,1,,0,8,5,97,2.11,127.2,1,83,0,,0,0,,,0.031,0.0,,,,-0.1331,-0.0011,0.0,Inbr
01WN00316,101048557,01,A8557,04,2,84,30,52,9,3,2,3.0,3,3,1,106,218,112,14,8.5,54,75,0.594,80,1,1,,,7,N, 4,,,A6853,04,A5248,04,73,2,92,263,8,5,100,2.11,127.2,2,83,87,,0,0,,,0.031,0.0,,,,-0.1331,-0.0011,0.0,Sale
01WN00317,101048558,01,A8558,04,1,84,30,54,3,4,2,4.5,4,4,1,106,218,112,14,8.5,48,71,0.558,75,1,1,2,,7,N,.,,H2,A6911,04,A3809,04,73,3,93,243,8,5,96,2.4,130.0,3,80,0,,0,0,,,0.042,0.0,,,,-0.088,-0.0017,0.0,X
01WN00318,101048559,01,A8559,04,2,84,30,54,3,4,2,4.5,4,4,1,106,218,112,18,9.0,48,66,0.509,70,1,1,,,7,N,.,e64,,A6911,04,A3809,04,73,1,,0,8,5,97,2.4,130.0,1,82,0,,0,0,,,0.042,0.0,,,,-0.088,-0.0017,0.0,Inbr
01WN00319,101048562,01,A8562,04,1,83,30,43,8,2,2,5.0,5,4,1,106,218,112,5,11.4,59,85,0.657,90,1,1,,,0,W,.,,,A6327,04,A3300,04,82,1,,0,5,5,101,1.81,126.7,1,90,0,,0,0,,,0.066,0.0,,,,-1.5048,-0.0118,0.0,Flwt
01WN00320,101048563,01,A8563,04,1,83,30,43,8,2,2,5.0,5,4,1,106,218,112,3,12.1,59,83,0.633,88,1,1,,,0,W,.,,,A6327,04,A3300,04,82,1,,0,5,5,100,1.81,126.7,1,96,0,,0,0,,,0.066,0.0,,,,-1.5048,-0.0118,0.0,Flwt
01WN00321,101048564,01,A8564,04,2,00,72,e.6,5,1,1,1.0,1,1,1,106,218,112,7,11.1,56,75,0.571,80,1,1,,,0,.,.,e66,NICE,A4142,04,A7425,04,81,1,,0,1,1,0,2.02,119.6,1,89,0,,0,0,,,0.039,0.0,,,,,,0.0,1/4F
01WN00322,101048565,01,A8565,04,1,83,30,41,8,2,1,4.0,4,4,1,106,218,112,9,10.1,38,48,0.338,51,1,1,,,0,W,.,,,A6827,04,A4658,04,82,3,93,243,3,2,69,1.9,97.0,3,59,0,,0,0,,,0.036,0.0,,,,-2.0995,-0.0159,0.0,X
01WN00323,101048567,01,A8567,04,1,82,30,24,9,3,2,6.0,6,4,1,106,218,112,15,9.5,54,75,0.585,80,1,1,,,0,C,.,,,A6889,04,A2286,04,82,1,,0,8,5,106,2.33,146.2,1,85,0,,0,0,,,0.05,0.0,,,,-0.8429,-0.0067,0.0,Ctrl
01WN00324,101048568,01,A8568,04,1,82,30,24,9,3,2,6.0,6,4,1,106,218,112,14,8.3,61,89,0.721,95,1,1,,,0,C,.,,,A6889,04,A2286,04,82,1,,0,8,5,113,2.33,146.2,1,96,0,,0,0,,,0.05,0.0,,,,-0.8429,-0.0067,0.0,Ctrl
01WN00325,101048570,01,A8570,04,3,84,30,56,8,2,1,2.0,2,2,1,106,218,112,14,11.2,61,83,0.641,88,1,1,,,7,N,.,,,A6672,04,90518,09,88,3,93,262,3,2,99,2.17,114.6,3,94,0,,0,0,,,0.041,0.0,,,,-0.8503,-0.0077,0.0,
01WN00326,101048571,01,A8571,04,3,84,30,56,8,2,1,2.0,2,2,8,106,,,0,9.4,0,0,,0,1,1,,,7,N,.,,,A6672,04,90518,09,88,3,93,262,4,2,0,2.17,114.6,3,61,0,,0,0,,,0.041,0.0,,,,-0.8503,-0.0077,0.0,
01WN00327,101048572,01,A8572,04,1,82,30,31,9,3,1,4.0,4,4,1,106,218,112,13,12.2,79,107,0.846,114,1,1,,,0,C,.,,,A6655,04,A4277,04,82,1,,0,7,2,110,2.15,121.7,1,119,0,,0,0,,,0.084,0.0,,,,-0.3327,-0.0038,0.0,Ctrl
01WN00328,101048574,01,A8574,04,1,84,30,53,5,1,1,5.0,5,4,1,106,218,112,13,13.2,69,97,0.748,103,1,1,,,7,N,.,,TB 1,A6501,04,A2973,04,73,3,93,243,1,1,96,1.7,102.9,3,103,0,,0,0,,,0.041,0.0,,,,0.1392,0.0003,0.0,X
01WN00329,101048575,01,A8575,04,3,83,30,42,8,2,2,3.0,3,3,1,106,218,112,10,7.3,52,74,0.596,79,1,1,,,0,W,.,,WEAK,A6529,04,A5463,04,82,3,93,262,5,5,105,2.11,134.8,3,88,0,,0,0,,,0.033,0.0,,,,-1.8278,-0.0142,0.0,
01WN00330,101048576,01,A8576,04,3,83,30,42,8,2,2,3.0,3,3,1,106,218,112,9,7.0,49,72,0.58,77,1,1,,,0,W,.,,WEAK,A6529,04,A5463,04,82,3,93,262,5,5,104,2.11,134.8,3,88,0,,0,0,,,0.033,0.0,,,,-1.8278,-0.0142,0.0,
01WN00331,101048577,01,A8577,04,3,84,30,52,9,3,1,4.5,4,4,8,106,,,0,9.9,0,0,,0,1,1,,,7,N,.,,,A6853,04,A3881,04,73,3,93,262,6,2,0,2.52,159.1,3,65,0,,0,0,,,0.039,0.0,,,,-0.5573,-0.0052,0.0,
01WN00332,101048578,01,A8578,04,2,84,30,52,9,3,2,4.5,4,4,1,106,218,112,9,10.8,61,84,0.654,89,1,1,,,7,N,.,e62,,A6853,04,A3881,04,73,1,,0,8,6,120,2.52,159.1,1,100,0,,0,0,,,0.039,0.0,,,,-0.5573,-0.0052,0.0,Inbr
01WN00333,101048579,01,A8579,04,1,84,30,52,9,3,2,4.5,4,4,1,106,218,112,10,14.5,67,89,0.665,94,1,1,,,7,N,.,,,A6853,04,A3881,04,73,1,,0,8,4,119,2.52,159.1,1,100,0,,0,0,,,0.039,0.0,,,,-0.5573,-0.0052,0.0,Lww
01WN00334,101048580,01,A8580,04,2,83,30,42,5,1,1,2.5,2,2,1,107,218,111,14,12.0,67,89,0.694,95,1,1,,,7,W,.,e13,,A6529,04,A5874,04,73,1,,0,1,1,111,2.0,133.8,1,103,0,,0,0,,,0.045,0.0,,,,-1.624,-0.0124,0.0,Flwt
01WN00335,101048582,01,A8582,04,1,82,30,23,8,2,1,4.0,4,4,1,107,218,111,3,11.3,69,98,0.781,105,1,1,,,0,C,.,,,A6863,04,A4581,04,82,1,,0,3,2,100,1.9,109.3,1,108,0,,0,0,,,0.06,0.0,,,,-1.2369,-0.0095,0.0,Ctrl
01WN00336,101048583,01,A8583,04,3,82,30,31,8,2,2,2.0,2,2,1,107,218,111,15,10.3,59,72,0.556,77,1,1,,,0,C,.,,2CRYPTORCHID,A6655,04,A6666,04,82,3,93,262,5,5,104,2.17,135.6,3,84,0,,0,0,,,0.078,0.0,,,,-0.8846,-0.0083,0.0,
01WN00337,101048584,01,A8584,04,1,82,30,31,8,2,2,2.0,2,2,1,107,218,111,18,9.8,53,72,0.56,77,1,1,,,0,C,.,,,A6655,04,A6666,04,82,1,,0,5,5,100,2.17,135.6,1,86,0,,0,0,,,0.078,0.0,,,,-0.8846,-0.0083,0.0,Ctrl
01WN00338,101048585,01,A8585,04,3,83,30,41,9,3,2,4.5,4,4,1,107,218,111,17,10.7,56,78,0.606,83,1,1,,,7,W,.,,HAIRY,A6827,04,A3697,04,73,3,93,262,8,4,102,2.27,125.3,3,91,0,,0,0,,,0.041,0.0,,,,-1.3801,-0.0104,0.0,
01WN00339,101048586,01,A8586,04,2,83,30,41,9,3,2,4.5,4,4,1,107,218,111,2,8.5,55,75,0.599,80,1,1,,,7,W,.,e14,,A6827,04,A3697,04,73,1,,0,8,6,99,2.27,125.3,1,88,0,,0,0,,,0.041,0.0,,,,-1.3801,-0.0104,0.0,Flwt
01WN00340,101048587,01,A8587,04,1,84,30,51,9,3,1,4.5,4,4,1,107,218,111,9,9.7,65,93,0.75,100,1,1,,,7,N,.,,WEAK,A6998,04,A3969,04,73,1,,0,7,2,106,2.4,126.2,1,108,0,,0,0,,,0.04,0.0,,,,0.3466,-0.0004,0.0,LwwI
01WN00341,101048589,01,A8589,04,2,00,80,e.9,5,1,1,1.0,1,1,1,107,218,111,15,11.8,63,85,0.659,91,3,1,,,0,.,.,e62,"BRN.EARS,EYES",Z5042,81,A7752,04,81,1,,0,1,1,0,2.02,121.8,1,101,0,,0,0,,,0.038,0.0,,,,,,0.0,1/4S
01WN00342,101048590,01,A8590,04,1,81,30,01,8,2,2,7.0,7,5,1,107,218,111,16,11.5,63,88,0.689,94,1,1,,,0,M,.,,,A6761,04,A1397,04,81,1,,0,5,5,105,1.94,131.6,1,98,0,,0,0,,,0.057,0.0,,,,0.2014,-0.0021,0.0,Lww
01WN00343,101048591,01,A8591,04,1,81,30,01,8,2,2,7.0,7,5,1,107,218,111,8,12.5,59,75,0.563,80,1,1,,,0,M,.,,,A6761,04,A1397,04,81,1,,0,5,5,99,1.94,131.6,1,87,0,,0,0,,,0.057,0.0,,,,0.2014,-0.0021,0.0,Lww
01WN00344,101048592,01,A8592,04,3,00,72,e.6,5,1,1,1.0,1,1,1,107,218,111,1,10.7,56,71,0.543,76,1,1,,,7,.,.,,,A4142,04,A7721,04,88,3,93,262,1,1,0,2.02,118.8,3,97,0,,0,0,,,0.026,0.0,,,,,,0.0,
01WN00345,101048593,01,A8593,04,2,81,30,04,8,2,2,4.0,4,4,1,107,218,111,7,10.5,57,75,0.581,80,1,1,,,0,M, 2,,,A6970,04,A4133,04,81,2,92,263,5,4,94,1.9,114.7,2,88,91,,0,0,,,0.084,0.0,,,,-0.1215,-0.0014,0.0,Sale
01WN00346,101048594,01,A8594,04,2,81,30,04,8,2,2,4.0,4,4,1,107,218,111,6,8.9,39,55,0.415,59,1,1,,,0,M,.,,,A6970,04,A4133,04,81,3,93,262,5,6,84,1.9,114.7,3,66,0,,0,0,,,0.084,0.0,,,,-0.1215,-0.0014,0.0,
01WN00347,101048595,01,A8595,04,2,84,30,55,3,4,1,5.5,5,4,1,107,218,111,10,9.7,58,81,0.642,87,1,1,,,7,N,.,e65,,A6641,04,A2595,04,73,1,,0,7,2,90,2.59,99.1,1,90,0,,0,0,,,0.058,0.0,,,,-0.0902,-0.0031,0.0,Inbr
01WN00348,101048596,01,A8596,04,1,84,30,55,3,4,2,5.5,5,4,1,107,218,111,11,9.5,55,83,0.662,89,1,1,2,,7,N,.,,H2,A6641,04,A2595,04,73,1,,0,8,7,88,2.59,99.1,1,90,0,,0,0,,,0.058,0.0,,,,-0.0902,-0.0031,0.0,Inbr
01WN00349,101048597,01,A8597,04,2,84,30,55,3,4,2,5.5,5,4,1,107,218,111,3,9.5,49,74,0.581,79,1,1,,,7,N,.,e65,,A6641,04,A2595,04,73,1,,0,8,6,86,2.59,99.1,1,93,0,,0,0,,,0.058,0.0,,,,-0.0902,-0.0031,0.0,Inbr
01WN00350,101048598,01,A8598,04,2,84,30,55,3,4,1,5.5,5,4,8,107,,,0,8.2,0,0,,0,1,1,,,7,N,.,,X,A6641,04,A2595,04,73,3,93,262,6,2,0,2.59,99.1,3,49,0,,0,0,,,0.058,0.0,,,,-0.0902,-0.0031,0.0,Inbr
01WN00351,101048599,01,A8599,04,2,84,30,55,8,2,2,4.0,4,4,1,107,218,111,2,8.9,57,83,0.668,89,1,1,,,7,N,.,e65,,A6641,04,A4473,04,73,1,,0,5,6,97,1.77,111.5,1,91,0,,0,0,,,0.039,0.0,,,,-0.1533,-0.0039,0.0,Inbr
01WN00352,101048600,01,A8600,04,2,84,30,55,8,2,2,4.0,4,4,1,107,218,111,14,10.7,62,86,0.678,92,1,1,,,7,N,.,e65,,A6641,04,A4473,04,73,1,,0,5,4,99,1.77,111.5,1,97,0,,0,0,,,0.039,0.0,,,,-0.1533,-0.0039,0.0,Inbr
01WN00353,101048602,01,A8602,04,2,81,30,02,9,3,2,2.0,2,2,1,107,218,111,6,7.3,49,71,0.574,76,3,1,,,0,M,.,,BLK.R.SHOU.,A6964,04,A6617,04,81,3,93,262,8,5,101,2.34,131.7,3,89,0,,0,0,,,0.076,0.0,,,,-0.2869,-0.0054,0.0,
01WN00354,101048603,01,A8603,04,3,81,30,02,9,3,2,2.0,2,2,1,107,218,111,12,7.7,48,66,0.525,71,1,1,,,0,M,.,,,A6964,04,A6617,04,81,3,93,262,8,5,100,2.34,131.7,3,83,0,,0,0,,,0.076,0.0,,,,-0.2869,-0.0054,0.0,
01WN00355,101048604,01,A8604,04,3,83,30,43,8,2,2,6.5,6,4,1,107,218,111,17,8.9,47,65,0.505,70,1,1,,,7,W,.,,BOW LEGGED,A6327,04,A1705,04,73,3,93,262,5,4,99,2.13,132.0,3,84,0,,0,0,,,0.016,0.0,,,,-1.3458,-0.0097,0.0,
01WN00356,101048605,01,A8605,04,2,83,30,43,8,2,2,6.5,6,4,1,107,218,111,9,6.8,48,69,0.56,74,1,1,,,7,W,.,e11,,A6327,04,A1705,04,73,1,,0,5,6,100,2.13,132.0,1,78,0,,0,0,,,0.016,0.0,,,,-1.3458,-0.0097,0.0,Flwt
01WN00357,101048606,01,A8606,04,1,82,30,27,8,2,2,4.0,4,4,1,107,218,111,5,10.9,61,80,0.623,86,1,1,,,0,C,.,,,A6220,04,A4653,04,82,1,,0,5,5,101,2.02,130.3,1,87,0,,0,0,,,0.068,0.0,,,,-1.0779,-0.0083,0.0,Ctrl
01WN00358,101048607,01,A8607,04,1,82,30,27,8,2,2,4.0,4,4,1,107,218,111,3,9.6,59,82,0.652,88,1,1,,,0,C,.,,,A6220,04,A4653,04,82,1,,0,5,5,102,2.02,130.3,1,91,0,,0,0,,,0.068,0.0,,,,-1.0779,-0.0083,0.0,Ctrl
01WN00359,101048609,01,A8609,04,2,84,30,54,9,3,1,4.5,4,4,1,107,218,111,16,8.0,39,63,0.495,67,1,1,,,7,N,.,e64,HAIRY,A6911,04,A3878,04,73,1,,0,7,2,80,2.15,97.2,1,75,0,,0,0,,,0.094,0.0,,,,0.4516,0.0002,0.0,Inbr
01WN00360,101048611,01,A8611,04,1,81,30,01,8,2,1,4.0,4,4,1,107,218,111,3,11.7,75,110,0.886,118,1,1,4,,0,M,.,,"H4, X",A6761,04,A4675,04,81,3,93,243,3,2,112,1.9,122.6,3,117,0,,0,0,,,0.067,0.0,,,,0.0361,-0.0023,0.0,X
01WN00361,101048613,01,A8613,04,3,82,30,31,9,3,2,3.0,3,3,1,107,218,111,13,7.1,49,73,0.594,78,1,1,,,0,C,.,,WEAK,A6655,04,A5600,04,82,3,93,262,8,5,100,2.11,124.9,3,88,0,,0,0,,,0.102,0.0,,,,-0.7334,-0.0077,0.0,
01WN00362,101048614,01,A8614,04,3,82,30,31,9,3,2,3.0,3,3,1,107,218,111,5,8.1,51,74,0.594,79,1,1,,,0,C,.,,WEAK,A6655,04,A5600,04,82,3,93,262,8,5,100,2.11,124.9,3,92,0,,0,0,,,0.102,0.0,,,,-0.7334,-0.0077,0.0,
01WN00363,101048615,01,A8615,04,3,82,30,31,9,3,1,3.0,3,3,1,107,218,111,10,8.3,53,77,0.619,83,1,1,,,0,C,.,,WEAK,A6655,04,A5600,04,82,3,93,262,7,2,102,2.11,124.9,3,95,0,,0,0,,,0.102,0.0,,,,-0.7334,-0.0077,0.0,
01WN00364,101048616,01,A8616,04,2,81,30,01,8,2,2,3.0,3,3,1,107,218,111,7,7.3,52,77,0.628,83,1,1,,,0,M,.,e11,,A6761,04,A5683,04,81,1,,0,5,6,104,2.11,130.8,1,92,0,,0,0,,,0.069,0.0,,,,0.1118,-0.0024,0.0,Lww
01WN00365,101048617,01,A8617,04,1,81,30,01,8,2,2,3.0,3,3,1,107,218,111,2,9.8,68,90,0.723,97,1,1,,,0,M,.,,,A6761,04,A5683,04,81,1,,0,5,4,106,2.11,130.8,1,102,0,,0,0,,,0.069,0.0,,,,0.1118,-0.0024,0.0,Lww
01WN00366,101048618,01,A8618,04,1,82,30,30,8,2,2,3.0,3,3,1,107,218,111,11,11.0,56,73,0.559,78,1,1,,,0,C,.,,"PINK, X",A6994,04,A5078,04,82,3,93,243,5,5,97,1.97,129.7,3,82,0,,0,0,,,0.071,0.0,,,,-0.8197,-0.0069,0.0,X
01WN00367,101048619,01,A8619,04,1,82,30,30,8,2,2,3.0,3,3,1,107,218,111,3,10.3,60,86,0.682,92,1,1,,,0,C,.,,PINK,A6994,04,A5078,04,82,3,93,243,5,5,104,1.97,129.7,3,83,0,,0,0,,,0.071,0.0,,,,-0.8197,-0.0069,0.0,X
01WN00368,101048622,01,A8622,04,2,83,30,41,9,3,2,2.0,2,2,1,108,218,110,6,10.2,52,73,0.571,79,1,1,,,7,W,.,e12,,A6827,04,90800,09,88,1,,0,8,4,101,2.34,129.6,1,86,0,,0,0,,,0.05,0.0,,,,-1.387,-0.0118,0.0,Flwt
01WN00369,101048623,01,A8623,04,2,83,30,41,9,3,2,2.0,2,2,1,108,218,110,7,7.8,45,71,0.575,77,1,1,,,7,W,.,e13,,A6827,04,90800,09,88,1,,0,8,6,100,2.34,129.6,1,86,0,,0,0,,,0.05,0.0,,,,-1.387,-0.0118,0.0,Flwt
01WN00370,101048625,01,A8625,04,1,81,30,02,9,3,2,4.0,4,4,1,108,218,110,10,8.9,56,82,0.665,89,1,1,,,0,M,.,,,A6964,04,A4520,04,81,3,93,243,8,5,100,2.4,124.3,3,87,0,,0,0,,,0.088,0.0,,,,-0.8406,-0.0086,0.0,X
