UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT,SAWT,LOT
83WN00001, 83025009,83,02,5009,2,70,30,702,2,1,3,2, 50,5,4,1,81,146,14,74,90,566, 5, 3, 9, 6, 52,  0,5,7,1,1,1,159,186,1078,,,  0,,1713,02,7007,01,2,75,527,70,,96,95,
83WN00002, 83025011,83,02,5011,2,71,30,713,2,2,5,5, 20,2,2,1,81,146,26,74,84,525, 4, 3, 8, 6, 51,  0,6,8,1,1,1,160,193,1117,,,  0,,3128,02,1454,02,6,70,514,71,,92,93,
83WN00003, 83025012,83,02,5012,2,71,30,713,2,2,5,5, 20,2,2,1,81,146,27,73,86,539, 5, 3, 8, 6, 56,  0,6,7,2,1,1,160,193,1117,,,  0,,3128,02,1454,02,6,72,529,71,,89,91,
83WN00004, 83025014,83,02,5014,1,70,30,704,2,1,3,2, 40,4,4,1,81,146,7,79,96,603, 5, 3, 8, 7, 50,,4,6,2,1,2,156,182,1114,97,,  0,,1793,02,8748,01,2,80,491,70,7,0,0,
83WN00005, 83025015,83,02,5015,1,71,30,711,3,1,6,2, 40,4,4,9,83,141,30,70,46,277, 5, 3,11,10, 50,164,6,7,1,1,1,0,182,705,97,97,  0,,3076,02,8652,01,6,40,259,71,3,47,0,
83WN00006, 83025017,83,02,5017,1,71,30,712,3,1,6,2, 40,4,4,9,83,141,29,113,102,643, 6, 3, 6, 6, 42,243,5,7,3,1,4,0,220,1324,93,,  0,,3214,02,8662,01,6,88,622,71,3,97,0,
83WN00007, 83025018,83,02,5018,1,71,30,712,3,2,8,7, 40,4,4,1,83,144,5,67,98,634, 6, 3, 9, 7, 42,280,3,5,2,1,5,158,220,1324,93,,  0,,3214,02,8662,01,6,83,570,71,3,102,0,
83WN00008, 83025019,83,02,5019,1,71,30,712,3,2,8,3, 40,4,4,1,83,144,22,95,101,635, 5, 3,10, 6, 51,320,4,6,2,1,1,162,220,1324,,,  0,,3214,02,8662,01,6,86,536,71,1,117,0,
83WN00009, 83025020,83,02,5020,1,71,30,713,2,1,3,2, 20,2,2,1,83,144,1,81,108,694, 6, 3, 7, 7, 54,,6,7,2,1,2,170,210,1060,97,,  0,,3128,02,1578,02,6,91,596,71,7,0,0,
83WN00010, 83025021,83,02,5021,1,71,30,714,2,2,5,5, 30,3,3,1,83,144,1,90,98,618, 5, 3, 8, 6, 48,284,6,7,2,1,2,158,195,1276,,,  0,,3069,02,0444,02,6,83,526,71,,109,0,
83WN00011, 83025022,83,02,5022,1,71,30,714,2,2,5,5, 30,3,3,1,83,144,8,83,95,602, 4, 3, 8, 7, 51,283,5,7,2,1,1,166,195,1276,,,  0,,3069,02,0444,02,6,81,521,71,,102,0,
83WN00012, 83025023,83,02,5023,1,71,30,712,2,1,3,2, 20,2,2,1,83,144,6,90,91,569, 6, 4, 9, 7, 47,278,5,7,2,1,1,146,193,1034,93,,  0,,3214,02,1409,02,6,77,478,71,3,90,0,
83WN00013, 83025024,83,02,5024,1,71,30,712,2,1,4,2, 20,2,2,9,83,141,32,72,86,559, 5, 3, 8, 7, 48,279,6,7,1,1,2,0,193,1034,93,,  0,,3214,02,1409,02,6,74,555,71,3,89,0,
83WN00014, 83025025,83,02,5025,1,71,30,714,2,2,5,5, 40,4,4,1,84,143,12,89,87,546, 4, 3, 7, 7, 54,276,4,6,2,1,1,159,182,1068,93,,  0,,3069,02,8453,01,6,74,461,71,3,95,0,
83WN00015, 83025026,83,02,5026,2,71,30,714,2,2,5,5, 40,4,4,1,84,143,7,98,81,498, 5, 4,10, 7, 63,  0,6,7,2,1,1,153,182,1068,,,  0,,3069,02,8453,01,6,70,447,71,,86,88,
83WN00016, 83025027,83,02,5027,1,70,30,702,2,1,3,2, 20,2,2,1,84,143,23,84,103,662, 5, 3, 8, 6, 53,273,6,7,2,1,2,174,193,1064,93,,  0,,1713,02,1788,02,2,88,598,70,3,113,0,
83WN00017, 83025028,83,02,5028,1,70,30,702,2,1,4,2, 20,2,2,9,84,140,31,80,80,514, 4, 3, 8, 8, 49,250,5,7,1,1,2,0,193,1064,93,,  0,,1713,02,1788,02,2,70,508,70,3,79,0,
83WN00018, 83025029,83,02,5029,2,71,30,715,3,1,7,2,100,0,5,1,84,143,17,86,90,569, 6, 3, 7, 6, 57,  0,5,7,1,1,1,164,224,1300,,,  0,,4274,01,1996,01,6,77,568,71,,95,100,
83WN00019, 83025031,83,02,5031,1,71,30,715,3,1,7,2,100,0,5,1,84,143,14,75,80,507, 5, 3, 9, 7, 38,261,4,6,2,1,1,140,224,1300,93,,  0,,4274,01,1996,01,6,68,439,71,3,94,0,
83WN00020, 83025032,83,02,5032,1,70,30,701,2,2,5,5, 50,5,4,1,85,142,24,93,105,674, 6, 3, 8, 6, 46,313,6,7,1,1,2,163,197,1338,19,,300,,1430,02,7331,01,2,90,609,70,6,114,0,
83WN00021, 83025033,83,02,5033,2,70,30,701,2,2,5,5, 50,5,4,1,85,142,19,86,81,510, 5, 3, 9, 7, 41,  0,6,7,2,1,1,145,197,1338,,,  0,,1430,02,7331,01,2,70,479,70,,79,77,
83WN00022, 83025034,83,02,5034,2,70,30,703,2,2,5,5, 40,4,4,1,85,142,28,84,79,497, 4, 4, 9, 6, 55,  0,5,7,1,1,1,154,207,1054,,,  0,,1796,02,8523,01,2,68,479,70,,87,87,
83WN00023, 83025035,83,02,5035,2,70,30,703,2,2,5,5, 40,4,4,1,85,142,27,92,82,513, 5, 3, 9, 7, 54,  0,6,7,2,1,1,158,207,1054,,,  0,,1796,02,8523,01,2,71,493,70,,91,87,
83WN00024, 83025036,83,02,5036,2,71,30,715,4,1,0,2, 80,8,5,1,85,142,28,91,82,513, 5, 3, 9, 6, 61,  0,6,7,1,1,1,168,268,1201,,,  0,,4274,01,3784,01,6,71,530,71,,96,91,
83WN00025, 83025037,83,02,5037,1,71,30,715,4,2,0,4, 80,8,5,1,85,142,25,97,91,573, 7, 4, 8, 6, 54,292,5,7,5,1,2,146,268,1201,93,,  0,,4274,01,3784,01,6,78,509,71,3,94,0,
83WN00026, 83025038,83,02,5038,2,71,30,715,4,2,0,6, 80,8,5,1,85,142,19,80,81,514, 4, 3, 9, 7, 55,  0,4,6,1,1,1,167,268,1201,,,  0,,4274,01,3784,01,6,70,532,71,,85,83,
83WN00027, 83025039,83,02,5039,1,71,30,711,3,2,8,5, 70,7,5,1,85,142,26,78,86,551, 5, 4, 8, 7, 47,288,6,7,2,1,5,152,194,1156,93,,  0,,3076,02,4975,01,6,74,516,71,3,93,0,
83WN00028, 83025040,83,02,5040,2,71,30,711,3,2,8,5, 70,7,5,1,85,142,7,82,88,562, 5, 3, 8, 6, 58,  0,6,7,2,1,2,161,194,1156,,,  0,,3076,02,4975,01,6,76,540,71,,94,97,
83WN00029, 83025041,83,02,5041,2,71,30,711,3,1,7,2, 70,7,5,1,85,142,22,95,80,496, 8, 4, 9, 6, 50,  0,5,7,1,1,1,138,194,1156,,,  0,,3076,02,4975,01,6,69,505,71,,84,87,
83WN00030, 83025044,83,02,5044,1,70,30,703,2,1,3,2, 40,4,4,1,85,142,9,76,80,510, 7, 3,10, 7, 42,261,5,7,1,1,2,129,195,1075,93,,  0,,1796,02,8386,01,2,69,410,70,3,91,0,
83WN00031, 83025045,83,02,5045,1,70,30,703,2,1,4,2, 40,4,4,9,85,139,23,76,77,499, 8, 4, 9, 8, 39,229,5,7,3,1,6,0,195,1075,93,,  0,,1796,02,8386,01,2,68,464,70,3,73,0,
83WN00032, 83025046,83,02,5046,2,71,30,711,2,1,3,2, 30,3,3,1,85,142,18,70,65,408, 6, 3,10, 8, 62,  0,6,7,2,1,1,150,180,996,92,,  0,,3076,02,0088,02,6,56,396,71,2,69,76,028
83WN00033, 83025048,83,02,5048,1,71,30,713,4,2,0,5, 30,3,3,1,86,141,7,87,96,619, 4, 3, 7, 7, 56,244,6,7,1,1,4,173,237,1254,93,90,  0,,3128,02,0361,02,6,83,530,71,3,107,0,
83WN00034, 83025050,83,02,5050,1,71,30,713,4,1,0,2, 30,3,3,9,86,138,21,65,82,547, 5, 3, 8, 7, 42,220,6,7,1,1,4,0,237,1254,93,,  0,,3128,02,0361,02,6,72,504,71,3,76,0,
83WN00035, 83025051,83,02,5051,1,70,30,703,3,1,6,2, 70,7,5,9,86,138,23,87,93,611, 5, 3, 7, 7, 59,277,6,7,3,1,2,0,213,1391,93,,  0,,1796,02,4943,01,2,82,584,70,3,71,0,
83WN00036, 83025052,83,02,5052,2,70,30,703,3,2,8,5, 70,7,5,1,86,141,7,71,84,545, 4, 3, 9, 7, 44,  0,3,5,1,1,2,156,213,1391,,,  0,,1796,02,4943,01,2,73,525,70,,88,90,
83WN00037, 83025053,83,02,5053,2,70,30,703,3,2,8,5, 70,7,5,1,86,141,20,79,86,554, 5, 3, 9, 7, 56,  0,6,7,1,1,1,165,213,1391,93,38,  0,,1796,02,4943,01,2,74,553,70,3,93,98,
83WN00038, 83025054,83,02,5054,1,70,30,703,2,2,5,4, 20,2,2,1,86,141,2,70,92,603, 5, 3,11, 7, 44,,3,5,2,1,2,152,193,1272,97,,  0,,1796,02,1440,02,2,79,500,70,7,0,0,
83WN00039, 83025055,83,02,5055,2,70,30,703,2,2,5,6, 20,2,2,1,86,141,19,57,83,548, 6, 3, 9, 6, 63,  0,5,7,2,1,1,164,193,1272,,,  0,,1796,02,1440,02,2,71,560,70,,92,94,
83WN00040, 83025056,83,02,5056,1,70,30,701,2,2,5,5, 30,3,3,1,86,141,12,105,91,571, 4, 3, 9, 7, 51,,6,7,1,1,4,167,180,1156,97,,  0,,1430,02,0384,02,2,79,502,70,7,0,0,
83WN00041, 83025057,83,02,5057,2,70,30,701,2,2,5,5, 30,3,3,1,86,141,9,115,97,606, 5, 3, 7, 6, 59,  0,6,7,2,1,1,172,180,1156,,,  0,,1430,02,0384,02,2,84,574,70,,103,105,
83WN00042, 83025058,83,02,5058,2,70,30,702,2,2,5,5, 20,2,2,1,86,141,12,90,89,567, 6, 3, 8, 6, 52,  0,5,7,1,1,1,156,193,1136,,,  0,,1713,02,1710,02,2,77,546,70,,95,93,
83WN00043, 83025059,83,02,5059,1,70,30,702,2,2,5,5, 20,2,2,1,86,141,21,95,94,599, 5, 3,10, 8, 43,238,5,7,1,1,4,165,193,1136,93,,  0,,1713,02,1710,02,2,81,550,70,3,100,0,
83WN00044, 83025060,83,02,5060,2,70,30,702,2,1,3,2, 20,2,2,1,86,141,22,79,54,327, 8, 3,11, 9, 45,  0,5,6,1,1,1,123,193,960,93,97,  0,,1713,02,1608,02,2,47,330,70,3,60,0,
83WN00045, 83025061,83,02,5061,3,70,30,702,2,1,4,2, 20,2,2,9,86,138,30,82,69,441, 7, 3, 9, 7, 38,  0,5,6,1,1,1,0,193,960,93,,  0,,1713,02,1608,02,2,61,457,70,3,0,0,
83WN00046, 83025062,83,02,5062,1,70,30,703,1,1,1,1, 20,2,2,1,86,141,14,101,107,687, 5, 3, 8, 7, 58,310,5,7,2,1,2,175,176,986,93,,  0,,1796,02,1707,02,2,93,584,70,3,116,0,
83WN00047, 83025063,83,02,5063,2,70,30,702,2,2,5,5, 30,3,3,1,86,141,15,107,96,605, 7, 3, 8, 6, 59,  0,5,7,2,1,1,163,195,1060,,,  0,,1713,02,0206,02,2,83,582,70,,100,103,
83WN00048, 83025064,83,02,5064,1,70,30,702,2,2,5,5, 30,3,3,1,86,141,6,114,100,628, 6, 3, 9, 6, 48,290,5,6,2,1,2,159,195,1060,93,,  0,,1713,02,0206,02,2,87,550,70,3,103,0,
83WN00049, 83025065,83,02,5065,1,71,30,713,2,2,5,5, 40,4,4,1,86,141,12,99,86,540, 6, 3, 9, 8, 65,299,7,8,1,1,1,161,207,1005,93,,  0,,3128,02,8693,01,6,75,459,71,3,97,0,
83WN00050, 83025066,83,02,5066,2,71,30,713,2,2,5,5, 40,4,4,1,86,141,12,91,94,602, 4, 3, 8, 7, 73,  0,6,7,2,1,1,184,207,1005,,,  0,,3128,02,8693,01,6,81,563,71,,98,101,
83WN00051, 83025067,83,02,5067,2,70,30,703,2,1,4,2, 20,2,2,9,86,138,26,91,77,492, 4, 3,10, 8, 36,  0,6,7,1,1,1,0,193,873,92,,  0,,1796,02,1598,02,2,68,535,70,2,91,96,021
83WN00052, 83025069,83,02,5069,1,71,30,714,1,1,1,1, 20,2,2,1,87,140,9,113,112,719, 5, 4, 6, 6, 48,332,6,7,2,1,2,165,176,997,93,,258,,3069,02,1466,02,6,98,610,71,3,119,0,
83WN00053, 83025070,83,02,5070,2,70,30,701,2,2,5,5, 50,5,4,1,87,140,28,98,94,601, 5, 3, 9, 6, 58,  0,5,7,1,1,1,172,208,1234,,,  0,,1430,02,7114,01,2,82,587,70,,99,102,
83WN00054, 83025071,83,02,5071,2,70,30,701,2,2,5,5, 50,5,4,1,87,140,15,100,102,657, 4, 3, 7, 6, 47,  0,4,6,1,1,1,173,208,1234,,,  0,,1430,02,7114,01,2,89,624,70,,108,113,
83WN00055, 83025072,83,02,5072,1,70,30,702,2,2,5,4, 40,4,4,1,87,140,28,102,103,663, 6, 3, 8, 7, 46,294,6,7,2,1,2,164,182,1123,93,,  0,,1713,02,8535,01,2,90,581,70,3,111,0,
83WN00056, 83025073,83,02,5073,1,70,30,702,2,2,5,6, 40,4,4,1,87,140,11,80,85,550, 4, 3, 9, 7, 60,251,7,8,2,1,2,173,182,1123,93,,  0,,1713,02,8535,01,2,74,504,70,3,93,0,
83WN00057, 83025074,83,02,5074,3,71,30,712,3,1,6,2, 70,7,5,9,87,137,23,61,78,525, 5, 3, 7, 6, 44,  0,6,7,5,1,1,0,194,974,93,,  0,,3214,02,4947,01,6,69,521,71,3,0,0,
83WN00058, 83025076,83,02,5076,1,71,30,712,3,1,7,2, 70,7,5,1,87,140,5,65,85,561, 4, 3,10, 6, 51,303,6,7,1,1,1,157,194,974,93,,  0,,3214,02,4947,01,6,74,486,71,3,92,0,
83WN00059, 83025077,83,02,5077,1,71,30,712,1,1,1,1, 20,2,2,1,87,140,28,90,90,579, 4, 3, 8, 6, 45,287,6,7,3,1,2,156,176,1138,93,,  0,,3214,02,1595,02,6,78,498,71,3,97,0,
83WN00060, 83025078,83,02,5078,2,71,30,711,2,2,5,5, 30,3,3,1,87,140,18,83,79,505, 5, 3,10, 7, 63,  0,7,8,1,1,1,164,180,1169,,,  0,,3076,02,0430,02,6,69,488,71,,86,87,
83WN00061, 83025079,83,02,5079,2,71,30,711,2,2,5,5, 30,3,3,1,87,140,17,87,80,509, 4, 3,10, 7, 53,  0,6,7,2,1,1,162,180,1169,01,,237,,3076,02,0430,02,6,70,491,71,6,0,0,
83WN00062, 83025081,83,02,5081,2,71,30,713,2,1,3,2, 30,3,3,1,87,140,11,82,89,577, 4, 3, 9, 6, 63,  0,6,7,2,1,1,179,195,992,,,  0,,3128,02,0151,02,6,77,559,71,,96,97,
83WN00063, 83025082,83,02,5082,1,71,30,713,1,1,1,1, 30,3,3,1,87,140,19,111,101,642, 4, 3, 9, 6, 75,290,7,8,1,1,2,185,166,1094,93,,258,,3128,02,0084,02,6,88,541,71,3,108,0,
83WN00064, 83025083,83,02,5083,2,71,30,711,2,1,3,2, 20,2,2,1,87,140,4,89,69,429, 7, 3,10, 7, 61,  0,5,7,2,1,1,144,193,1064,92,,  0,,3076,02,1811,02,6,60,407,71,2,70,74,028
83WN00065, 83025086,83,02,5086,2,71,30,713,2,1,3,2, 50,5,4,1,87,140,22,70,78,507, 4, 3, 9, 7, 51,  0,6,7,2,1,2,162,197,1004,,,  0,,3128,02,7076,01,6,68,493,71,,84,86,
83WN00066, 83025087,83,02,5087,2,70,30,702,1,1,1,1, 90,9,5,1,87,140,4,100,98,629, 5, 3, 8, 6, 57,  0,5,7,2,1,1,161,185,1082,,,  0,,1713,02,2957,01,2,85,546,70,,103,106,
83WN00067, 83025088,83,02,5088,1,70,30,704,1,1,1,1, 30,3,3,1,87,140,20,86,92,596, 4, 3,10, 7, 42,279,5,7,1,1,1,155,195,1207,,,  0,,1793,02,0421,02,2,80,497,70,,104,0,
83WN00068, 83025089,83,02,5089,2,70,30,701,3,1,6,2, 20,2,2,9,87,137,31,57,64,426, 7, 3, 9, 8, 45,  0,5,7,1,1,1,0,210,1365,92,,  0,,1430,02,1472,02,2,57,482,70,2,72,72,027
83WN00069, 83025090,83,02,5090,1,70,30,701,3,2,8,5, 20,2,2,1,87,140,27,94,82,519, 6, 3, 9, 8, 52,266,6,7,1,1,2,157,210,1365,,,  0,,1430,02,1472,02,2,72,481,70,1,88,0,
83WN00070, 83025091,83,02,5091,2,70,30,701,3,2,8,5, 20,2,2,1,87,140,14,86,85,546, 5, 3,10, 6, 57,  0,5,7,1,1,1,163,210,1365,,,  0,,1430,02,1472,02,2,74,530,70,,87,88,
83WN00071, 83025092,83,02,5092,1,71,30,715,2,2,5,5, 90,9,5,1,87,140,9,99,108,701, 5, 4, 7, 6, 58,305,6,8,2,1,2,176,223,1380,19,,271,,4274,01,2787,01,6,94,645,71,6,119,0,
83WN00072, 83025093,83,02,5093,1,71,30,715,2,2,5,5, 90,9,5,1,87,140,23,106,94,596, 5, 3,11, 7, 45,305,6,7,2,1,2,164,223,1380,,,  0,,4274,01,2787,01,6,82,561,71,1,103,0,
83WN00073, 83025094,83,02,5094,1,70,30,704,2,2,5,4, 30,3,3,1,87,140,11,118,103,651, 5, 3, 8, 6, 53,294,4,7,1,1,2,169,195,1325,93,,  0,,1793,02,0111,02,2,90,556,70,3,104,0,
83WN00074, 83025095,83,02,5095,1,70,30,704,2,2,5,6, 30,3,3,1,87,140,3,96,104,674, 4, 3, 8, 6, 47,291,5,7,1,1,2,181,195,1325,,,  0,,1793,02,0111,02,2,91,628,70,1,111,0,
83WN00075, 83025097,83,02,5097,1,70,30,703,2,1,3,2, 20,2,2,5,87,137,29,82,114,772, 4, 3, 7, 6, 48,291,6,7,1,1,2,199,193,1013,93,,  0,,1796,02,1441,02,2,101,719,70,3,99,0,
83WN00076, 83025098,83,02,5098,2,71,30,712,2,2,5,5, 20,2,2,1,87,140,5,86,83,531, 4, 4, 8, 7, 56,  0,5,7,2,1,1,161,193,1097,,,  0,,3214,02,1445,02,6,72,502,71,,82,83,
83WN00077, 83025099,83,02,5099,2,71,30,712,2,2,5,5, 20,2,2,1,87,140,24,87,74,466, 4, 3,10, 6, 50,  0,6,7,1,1,1,154,193,1097,92,,  0,,3214,02,1445,02,6,65,465,71,2,81,88,023
83WN00078, 83025100,83,02,5100,1,71,30,713,2,1,4,2, 20,2,2,9,87,137,26,86,102,682, 8, 4, 6, 5, 50,228,6,7,1,1,4,0,193,1087,93,,  0,,3128,02,1549,02,6,90,665,71,3,98,0,
83WN00079, 83025101,83,02,5101,2,71,30,713,2,1,3,2, 20,2,2,1,87,140,6,80,95,621, 5, 3, 8, 6, 59,  0,5,7,1,1,1,176,193,1087,,,  0,,3128,02,1549,02,6,83,602,71,,103,103,
83WN00080, 83025102,83,02,5102,2,71,30,713,2,1,3,2, 20,2,2,1,87,140,12,102,97,620, 5, 3, 7, 6, 60,  0,5,7,2,1,1,181,193,1053,,,  0,,3128,02,1817,02,6,85,610,71,,99,102,
83WN00081, 83025103,83,02,5103,2,71,30,713,2,1,4,2, 20,2,2,9,87,137,28,90,62,387, 5, 3, 9, 9, 56,  0,6,7,1,1,1,0,193,1053,92,62,  0,,3128,02,1817,02,6,55,435,71,2,76,79,026
83WN00082, 83025104,83,02,5104,2,70,30,704,3,2,8,5, 30,3,3,1,87,140,14,78,85,551, 4, 3, 9, 7, 43,  0,3,6,1,1,1,159,195,1060,,,  0,,1793,02,0455,02,2,74,529,70,,92,98,
83WN00083, 83025105,83,02,5105,2,70,30,704,3,2,8,5, 30,3,3,1,87,140,20,82,91,591, 5, 3, 9, 6, 52,  0,4,6,1,1,1,166,195,1060,,,  0,,1793,02,0455,02,2,79,577,70,,103,105,
83WN00084, 83025106,83,02,5106,1,70,30,704,3,2,8,5, 30,3,3,1,87,140,22,66,84,553, 6, 3, 9, 8, 42,274,5,6,2,1,1,150,195,1060,93,,  0,,1793,02,0455,02,2,73,501,70,3,98,0,
83WN00085, 83025107,83,02,5107,2,71,30,714,1,2,3,5, 50,5,4,1,87,140,23,77,45,266, 4, 3,13,12, 46,  0,6,7,3,1,1,135,208,1109,75,47,229,,3069,02,7044,01,6,40,245,71,6,0,0,
83WN00086, 83025108,83,02,5108,1,70,30,703,2,2,5,6, 40,4,4,1,87,140,23,85,99,646, 7, 4,11, 7, 50,279,5,7,2,1,1,165,182,1160,,,  0,,1796,02,8412,01,2,86,618,70,,103,0,
83WN00087, 83025109,83,02,5109,1,70,30,703,2,2,5,4, 40,4,4,1,87,140,10,105,82,511, 4, 3, 9, 7, 49,299,4,6,1,1,2,150,182,1160,93,,  0,,1796,02,8412,01,2,72,403,70,3,93,0,
83WN00088, 83025110,83,02,5110,1,71,30,712,2,1,3,2, 60,6,4,1,87,140,10,106,106,681, 3, 3, 8, 5, 63,302,5,7,1,1,1,187,196,1071,93,,258,,3214,02,5815,01,6,92,586,71,3,114,0,
83WN00089, 83025111,83,02,5111,1,70,30,704,2,2,5,5, 60,6,4,1,87,140,12,109,99,629, 4, 3, 8, 6, 57,304,6,7,2,1,6,174,206,1416,93,,  0,,1793,02,5589,01,2,86,551,70,3,109,0,
83WN00090, 83025112,83,02,5112,2,70,30,704,2,2,5,5, 60,6,4,1,87,140,20,107,89,559, 4, 4, 9, 6, 49,  0,4,6,1,1,1,160,206,1416,,,  0,,1793,02,5589,01,2,78,534,70,,97,98,
83WN00091, 83025113,83,02,5113,1,70,30,702,1,1,1,1, 50,5,4,1,87,140,25,111,95,599, 5, 3, 8, 6, 55,273,5,7,1,1,1,158,186,1255,,,  0,,1713,02,7333,01,2,83,495,70,,99,0,
83WN00092, 83025114,83,02,5114,1,70,30,701,2,1,3,2, 40,4,4,1,87,140,25,120,110,700, 6, 3, 9, 6, 51,305,6,7,2,1,2,174,195,1160,,,  0,,1430,02,8627,01,2,96,627,70,,116,0,
83WN00093, 83025115,83,02,5115,2,70,30,701,2,1,4,2, 40,4,4,9,87,137,24,105,76,478, 8, 3,10, 7, 41,  0,4,6,1,1,1,0,195,1160,92,,  0,,1430,02,8627,01,2,68,507,70,2,90,90,021
83WN00094, 83025116,83,02,5116,1,70,30,702,2,2,5,5, 20,2,2,1,87,140,27,85,98,639, 5, 3, 7, 7, 48,284,6,7,2,1,2,172,193,1256,,,  0,,1713,02,1427,02,2,85,601,70,,100,0,
83WN00095, 83025117,83,02,5117,2,70,30,702,2,2,5,5, 20,2,2,1,87,140,13,99,97,622, 6, 3, 9, 6, 57,  0,5,7,2,1,1,169,193,1256,,,  0,,1713,02,1427,02,2,85,605,70,,100,99,
83WN00096, 83025118,83,02,5118,1,71,30,711,2,2,5,5, 60,6,4,1,88,139,8,119,113,727, 5, 3, 7, 7, 58,320,5,7,2,1,2,186,186,1159,,,  0,,3076,02,5842,01,6,99,645,71,,125,0,
83WN00097, 83025119,83,02,5119,2,71,30,711,2,2,5,5, 60,6,4,1,88,139,24,107,94,599, 5, 3, 8, 6, 59,  0,6,7,2,1,1,172,186,1159,,,  0,,3076,02,5842,01,6,83,582,71,,100,107,
83WN00098, 83025121,83,02,5121,1,70,30,704,2,2,5,5, 40,4,4,1,88,139,6,124,111,709, 3, 3,10, 7, 48,271,5,7,2,1,2,187,182,1201,,,  0,,1793,02,8803,01,2,98,624,70,,118,0,
83WN00099, 83025122,83,02,5122,1,70,30,704,2,2,5,5, 40,4,4,1,88,139,10,133,111,703, 4, 3, 7, 6, 52,297,6,7,2,1,4,182,182,1201,,87,  0,,1793,02,8803,01,2,98,624,70,,115,0,
83WN00100, 83025123,83,02,5123,2,70,30,701,2,1,3,2, 20,2,2,1,88,139,25,82,87,567, 5, 3, 9, 6, 48,  0,6,7,1,1,1,167,210,1184,,,  0,,1430,02,1524,02,2,76,578,70,,96,95,
83WN00101, 83025124,83,02,5124,2,70,30,701,2,1,4,2, 20,2,2,9,88,136,23,70,64,419, 5, 4,10, 9, 47,  0,6,7,1,1,2,0,210,1184,,,  0,,1430,02,1524,02,2,57,455,70,2,73,61,
83WN00102, 83025125,83,02,5125,1,70,30,703,1,1,1,1, 60,6,4,1,88,139,7,131,116,740, 5, 3,10, 7, 39,,2,5,2,1,4,166,196,1320,97,,  0,,1796,02,5594,01,2,102,612,70,7,0,0,
83WN00103, 83025126,83,02,5126,2,71,30,714,2,2,5,5, 20,2,2,1,88,139,13,55,69,457, 5, 3, 9, 7, 56,  0,5,7,2,1,1,149,210,1166,92,,  0,,3069,02,1589,02,6,60,442,71,2,75,79,026
83WN00104, 83025127,83,02,5127,2,71,30,714,2,2,5,5, 20,2,2,1,88,139,15,55,75,500, 5, 3,10, 6, 54,  0,6,8,2,1,1,152,210,1166,92,,  0,,3069,02,1589,02,6,66,488,71,2,81,83,023
83WN00105, 83025128,83,02,5128,1,71,30,713,2,2,5,5, 30,3,3,1,88,139,11,123,104,660, 6, 3, 8, 6, 61,316,6,7,2,1,2,175,195,1195,,,  0,,3128,02,0258,02,6,91,594,71,,113,0,
83WN00106, 83025129,83,02,5129,1,71,30,713,2,2,5,5, 30,3,3,1,88,139,15,106,91,578, 3, 3,10, 7, 53,210,6,7,1,1,1,176,195,1195,01,,243,,3128,02,0258,02,6,80,518,71,6,0,0,
83WN00107, 83025130,83,02,5130,2,70,30,704,3,1,7,2, 60,6,4,1,88,139,12,91,76,481, 3, 3, 9, 6, 48,  0,5,7,1,1,1,158,216,1094,92,,  0,,1793,02,6138,01,2,67,455,70,2,86,93,022
83WN00108, 83025131,83,02,5131,1,70,30,704,3,2,8,7, 60,6,4,1,88,139,13,56,79,528, 4, 3,11, 6, 51,311,5,7,1,1,7,160,216,1094,93,40,  0,,1793,02,6138,01,2,69,487,70,3,87,0,
83WN00109, 83025132,83,02,5132,2,70,30,704,3,2,8,3, 60,6,4,1,88,139,22,79,76,490, 5, 3, 9, 6, 60,  0,5,6,1,1,1,164,216,1094,,,  0,,1793,02,6138,01,2,67,510,70,,81,83,
83WN00110, 83025133,83,02,5133,2,70,30,701,2,1,3,2, 60,6,4,1,88,139,17,109,66,396, 4, 3, 9, 8, 55,  0,6,7,2,1,1,155,186,1175,92,,  0,,1430,02,5987,01,2,58,377,70,2,72,77,027
83WN00111, 83025135,83,02,5135,2,70,30,702,2,2,5,4, 60,6,4,1,88,139,1,105,67,406, 6, 3,10, 9, 46,  0,5,7,2,1,1,142,186,1133,92,,  0,,1713,02,6079,01,2,59,395,70,2,74,78,027
83WN00112, 83025136,83,02,5136,1,70,30,702,2,2,5,6, 60,6,4,1,88,139,4,85,93,608, 6, 4, 7, 6, 40,279,6,7,2,1,2,149,186,1133,93,,  0,,1713,02,6079,01,2,81,554,70,3,102,0,
83WN00113, 83025137,83,02,5137,1,71,30,712,2,2,5,4, 30,3,3,1,88,139,23,122,109,696, 5, 3, 8, 6, 51,300,5,7,2,1,4,178,195,1293,93,,258,,3214,02,0290,02,6,96,621,71,3,116,0,
83WN00114, 83025138,83,02,5138,2,71,30,712,2,2,5,6, 30,3,3,1,88,139,12,100,72,446, 7, 3,10, 7, 45,  0,4,6,2,1,1,137,195,1293,92,,  0,,3214,02,0290,02,6,64,446,71,2,79,85,026
