UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
11WN00652,2011700427,11,L0427,70,2,,PC,9,8,2,2,3.0,3,3,2,85,200,115,0,10.4,,66,0.483,68,5,1,,,0,.,TSC,,E.R.EYE.HAIRY,X7737,82,X6873,82,99,3,93,272,5,5,,,,,95,,,0.01,,,0
11WN00653,2011700428,11,L0428,70,2,,PC,4,8,2,2,2.0,2,2,2,84,200,116,0,11.3,,62,0.437,64,2,1,,,0,.,STC,e14,4TEATS,X6640,82,X7389,82,.,1,,0,5,5,,,,,91,,,0.0,,,0
11WN00654,2011700429,11,L0429,70,2,,PC,4,8,2,2,2.0,2,2,2,84,200,116,0,11.9,,70,0.501,72,5,1,,,0,.,STC,e14,.,X6640,82,X7389,82,.,1,,0,5,5,,,,,94,,,0.0,,,0
11WN00655,2011500038,11,Y0038,50,3,,00,e26,5,1,1,1.0,1,1,2,84,200,116,0,11.1,,72,0.525,74,5,1,,,0,.,MP,,NICE LAMB,X0000,82,X9327,82,.,3,93,272,1,1,,,,,86,,,0.0,,,0
11WN00656,2011830139,11,Z0139,83,2,,97,25,9,3,2,4.0,4,4,H,85,206,121,0,13.2,,86,0.602,85,4,1,,,0,.,.,e5,3T SCOURS,X7440,82,X4527,82,97,1,,0,8,5,,,,,106,,,0.016,,,0
11WN00657,2011830140,11,Z0140,83,2,,97,25,9,3,2,4.0,4,4,H,85,206,121,0,13.0,,88,0.62,87,6,1,,,0,.,.,e5,NICE SCOURS,X7440,82,X4527,82,97,1,,0,8,5,,,,,104,,,0.016,,,0
11WN00658,2011830141,11,Z0141,83,2,,97,25,9,3,1,4.0,4,4,2,85,200,115,0,8.2,,73,0.563,76,6,2,,,0,.,.,,.,X7440,82,X4527,82,97,3,93,272,7,2,,,,,97,,,0.016,,,0
11WN00659,2011830142,11,Z0142,83,1,,S3,23,8,2,2,2.0,2,2,2,85,200,115,0,10.1,,79,0.599,82,5,1,,,0,.,TC,,E.R.EYE,X5140,82,X7710,82,.,3,93,230,5,6,,,,,81,,,0.0,,,0
11WN00660,2011830143,11,Z0143,83,1,,S3,23,8,2,2,2.0,2,2,2,85,200,115,0,11.7,,77,0.568,80,5,1,,,0,.,TC,,.,X5140,82,X7710,82,.,1,,0,5,5,,,,,83,,,0.0,,,0
11WN00661,2011830144,11,Z0144,83,2,,BL,12,8,2,1,4.0,4,4,2,85,200,115,0,13.8,,92,0.68,95,9,1,,,1,.,BLK,13,Bgrp 1,H5144,05,X4796,82,00,1,,0,3,2,,,,,123,,,0.0,,,0
11WN00662,2011700430,11,L0430,70,2,,PC,e13,5,1,1,1.0,1,1,2,85,200,115,0,14.8,,87,0.628,90,5,1,,,0,.,.,,HAIRY.NICE,L0011,70,L0131,70,.,3,93,272,1,1,,,,,113,,,0.008,,,0
11WN00663,2011453851,11,T3851,45,1,,02,27,8,2,2,4.0,4,4,2,85,200,115,0,15.0,,77,0.539,80,1,1,,,7,.,.,,1ST,T2281,45,T1785,45,48,3,93,230,5,5,,,,,88,,,0.049,,,0
11WN00664,2011453852,11,T3852,45,1,,02,27,8,2,2,4.0,4,4,2,85,200,115,0,12.7,,80,0.585,83,1,1,,,7,.,.,,2ND.4T EREYE,T2281,45,T1785,45,48,3,93,230,5,6,,,,,87,,,0.049,,,0
11WN00665,2011453853,11,T3853,45,2,,02,30,5,1,1,6.0,6,4,2,85,200,115,0,15.5,,69,0.465,71,1,1,,,7,.,.,e26,E2E.HAIRY,T2224,45,T0725,45,ID,1,,0,1,1,,,,,92,,,0.05,,,0
11WN00666,2011453855,11,T3855,45,1,,02,21,8,2,1,2.0,2,2,2,85,200,115,0,9.6,,69,0.517,72,1,1,,,7,.,.,,"Scurs, ugly",T2424,45,T2521,45,.,3,93,230,3,2,,,,,77,,,0.052,,,0
11WN00667,2011056552,11,H6552,05,2,,30,e24,5,1,1,1.0,1,1,2,85,200,115,0,10.5,,84,0.639,87,1,1,,,0,.,.,e9,E.R.EYE,H5154,05,H5979,05,.,1,,0,1,1,,,,,109,,,0.041,,,0
11WN00668,2011453856,11,T3856,45,2,,02,37,8,2,2,3.0,3,3,2,85,200,115,0,11.1,,71,0.521,74,1,1,,,7,.,.,e26,.,T2612,45,T2234,45,48,1,,0,5,5,,,,,96,,,0.031,,,0
11WN00669,2011453857,11,T3857,45,2,,02,37,8,2,2,3.0,3,3,2,85,200,115,0,12.7,,68,0.481,70,1,1,,,7,.,.,,.,T2612,45,T2234,45,48,1,,0,5,5,,,,,81,,,0.031,,,0
11WN00670,2011644799,11,K4799,64,2,,06,20,8,2,2,4.0,4,4,2,85,200,115,0,12.7,,75,0.542,78,1,1,,,0,.,Mat,,Lupine,K4423,64,K3991,64,6M,1,04,266,5,4,,,,6,105,,,0.051,,,0
11WN00671,2011644800,11,K4800,64,1,,06,20,8,2,2,4.0,4,4,2,85,200,115,0,10.0,,75,0.565,78,1,1,,,0,.,Mat,,3T,K4423,64,K3991,64,6M,1,,0,5,6,,,,,80,,,0.051,,,0
11WN00672,2011453858,11,T3858,45,3,,02,36,7,2,1,2.0,2,2,2,85,200,115,0,10.1,,79,0.599,82,1,1,,,7,.,.,,BadLEyeBlindX,T2734,45,T2683,45,.,3,93,272,3,2,,,,,105,,,0.013,,,0
11WN00673,2011830147,11,Z0147,83,1,,CM,6,9,3,2,4.0,4,4,2,85,200,115,0,10.2,,79,0.598,82,1,1,,,0,.,Ter,,4T.HAIRY,X6217,82,K3937,64,6T,3,93,230,8,5,,,,,84,,,0.015,,,0
11WN00674,2011830148,11,Z0148,83,2,,CM,6,9,3,2,4.0,4,4,2,85,200,115,0,8.9,,63,0.47,65,1,1,,,0,.,Ter,,4T.HAIRY,X6217,82,K3937,64,6T,3,93,272,8,5,,,,,92,,,0.015,,,0
11WN00675,2011830149,11,Z0149,83,1,,CM,6,9,3,1,4.0,4,4,2,85,200,115,0,11.4,,71,0.518,74,1,1,,,0,.,Ter,,SCOURS,X6217,82,K3937,64,6T,3,93,230,7,2,,,,,78,,,0.015,,,0
11WN00676,2011700432,11,L0432,70,2,,PC,9,8,2,2,2.0,2,2,2,85,200,115,0,9.6,,61,0.447,63,5,1,,,0,.,.,,.,X7737,82,X7228,82,.,3,93,272,5,5,,,,,84,,,0.006,,,0
11WN00677,2011700433,11,L0433,70,1,,PC,9,8,2,2,2.0,2,2,2,85,200,115,0,9.7,,64,0.472,66,5,1,,,0,.,.,,.,X7737,82,X7228,82,.,3,93,230,5,5,,,,,74,,,0.006,,,0
11WN00678,2011700434,11,L0434,70,1,,PC,13,8,2,2,4.0,4,4,2,85,200,115,0,14.0,,69,0.478,71,5,1,,,0,.,CTS,,NICE LAMB,X7353,82,X4630,82,00,1,,0,5,5,,,,,75,,,0.01,,,0
11WN00679,2011700435,11,L0435,70,1,,PC,13,8,2,2,4.0,4,4,2,85,200,115,0,14.9,,80,0.566,83,5,1,,,0,.,CTS,,4T.NICE,X7353,82,X4630,82,00,1,,0,5,5,,,,,83,,,0.01,,,0
11WN00680,2011830150,11,Z0150,83,2,,BL,e4,5,1,1,1.0,1,1,2,85,200,115,0,11.3,,75,0.554,78,9,1,,,1,.,.,,4T.SMOKEYHEAD,X5886,82,X8770,82,.,3,93,272,1,1,,,,,98,,,0.25,,,0
11WN00681,2011453861,11,T3861,45,1,,02,27,8,2,2,5.0,5,4,2,85,200,115,0,10.0,,73,0.548,76,1,1,,,7,.,.,,4T.HAIRY,T2281,45,T1110,45,ID,3,93,230,5,6,,,,,80,,,0.015,,,0
11WN00682,2011453862,11,T3862,45,1,,02,27,8,2,2,5.0,5,4,2,85,200,115,0,12.4,,79,0.579,82,1,1,,,7,.,.,,4TEATS,T2281,45,T1110,45,ID,1,,0,5,4,,,,,88,,,0.015,,,0
11WN00683,2011830151,11,Z0151,83,2,,SC,22,8,2,2,3.0,3,3,2,85,200,115,0,9.9,,64,0.47,66,5,1,,,0,.,Ter,e16,.,X7352,82,K4209,64,6T,3,,0,5,5,,,,1,87,,,0.0,,,0
11WN00684,2011830152,11,Z0152,83,2,,SC,22,8,2,2,3.0,3,3,2,85,200,115,0,10.1,,63,0.46,65,5,1,,,0,.,Ter,e16,4TEATS,X7352,82,K4209,64,6T,3,,0,5,5,,,,1,91,,,0.0,,,0
11WN00685,2011453863,11,T3863,45,3,,02,37,8,2,1,2.0,2,2,2,85,200,115,0,12.5,,75,0.543,78,1,1,,,7,.,.,,E.L.EYE,T2612,45,T2499,45,.,3,93,272,3,2,,,,,103,,,0.055,,,0
11WN00686,2011453864,11,T3864,45,3,,02,37,8,2,1,2.0,2,2,2,85,200,115,0,10.1,,76,0.573,79,1,4,,,7,.,.,,Jaw 4,T2612,45,T2499,45,.,3,93,272,3,2,,,,,101,,,0.055,,,0
11WN00687,2011644802,11,K4802,64,2,,06,18,8,2,1,2.0,2,2,2,85,200,115,0,7.7,,75,0.585,78,1,1,,,0,.,.,e1,4TEATS,K4025,64,K4457,64,.,1,,0,3,2,,,,,98,,,0.011,,,0
11WN00688,2011453865,11,T3865,45,2,,02,27,9,3,1,2.0,2,2,2,85,200,115,0,11.6,,74,0.543,77,1,1,,,7,.,.,e25,.,T2281,45,T2710,45,.,1,,0,7,2,,,,,103,,,0.031,,,0
11WN00689,2011453866,11,T3866,45,3,,02,27,9,3,1,2.0,2,2,2,85,200,115,0,7.7,,69,0.533,72,1,1,,,7,.,.,,PINK.UGLY,T2281,45,T2710,45,.,3,93,272,7,2,,,,,89,,,0.031,,,0
11WN00690,2011700436,11,L0436,70,1,,PC,16,8,2,2,3.0,3,3,2,85,200,115,0,13.8,,80,0.576,83,5,1,,,0,.,CS,,E.R.EYE.4T.NI,X7416,82,X5712,82,99,3,93,230,5,5,,,,,89,,,0.01,,,0
11WN00691,2011700437,11,L0437,70,1,,PC,16,8,2,2,3.0,3,3,2,85,200,115,0,13.8,,85,0.619,88,5,1,,,0,.,CS,,NICE.HAIRY,X7416,82,X5712,82,99,3,93,230,5,5,,,,,87,,,0.01,,,0
11WN00692,2011644804,11,K4804,64,2,,06,5,9,3,2,6.0,6,4,2,85,200,115,0,8.1,,52,0.382,54,1,1,,,0,.,Mat,,4TEATS,K4312,64,K3363,64,6M,3,93,272,8,7,,,,,72,,,0.041,,,0
11WN00693,2011644805,11,K4805,64,2,,06,5,9,3,1,6.0,6,4,2,85,200,115,0,9.8,,68,0.506,71,2,1,,,0,.,Mat,,4T.HAIRY,K4312,64,K3363,64,6M,3,93,272,7,2,,,,,92,,,0.041,,,0
11WN00694,2011500040,11,Y0040,50,3,,00,e28,5,1,2,1.0,1,1,2,85,200,115,0,10.8,,71,0.523,74,1,1,,,0,.,MP,,.,K0000,64,X9575,82,.,3,93,272,3,4,,,,,100,,,0.0,,,0
11WN00695,2011453868,11,T3868,45,2,,02,28,8,2,1,3.0,3,3,2,85,200,115,0,9.8,,41,0.271,42,1,1,,,7,.,.,,1ST.3T,T1661,45,T1912,45,48,1,,0,3,2,,,,,64,,,0.029,,,0
11WN00696,2011453869,11,T3869,45,2,,02,28,8,2,1,3.0,3,3,2,85,200,115,0,11.7,,75,0.55,78,1,1,,,7,.,.,e26,2ND.3T.BRITCH,T1661,45,T1912,45,48,1,,0,3,2,,,,,100,,,0.029,,,0
11WN00697,2011453871,11,T3871,45,3,,02,35,8,2,2,3.0,3,3,2,85,200,115,0,12.8,,72,0.515,75,1,1,,,7,.,.,,4TEATS,T2718,45,T2296,45,48,3,93,272,5,5,,,,,104,,,0.039,,,0
11WN00698,2011453872,11,T3872,45,3,,02,35,8,2,2,3.0,3,3,2,85,200,115,0,14.8,,74,0.515,77,1,4,,,7,.,.,,Jaw 4,T2718,45,T2296,45,48,3,93,272,5,5,,,,,106,,,0.039,,,0
11WN00699,2011700438,11,L0438,70,2,,PC,14,8,2,2,3.0,3,3,2,85,200,115,0,10.4,,56,0.397,58,5,1,,,0,.,SC,,1ST,X7402,82,X6377,82,99,3,93,272,5,5,,,,,86,,,0.0,,,0
11WN00700,2011700439,11,L0439,70,1,,PC,14,8,2,2,3.0,3,3,2,85,200,115,0,9.1,,85,0.66,88,5,1,,,0,.,SC,,2ND.3T,X7402,82,X6377,82,99,1,,0,5,5,,,,,84,,,0.0,,,0
11WN00701,2011453874,11,T3874,45,1,,02,31,8,2,1,6.0,6,4,2,85,200,115,0,12.3,,72,0.519,75,1,1,,,7,.,.,,4T.HAIRY,T2451,45,T0304,45,ID,3,93,230,3,2,,,,,91,,,0.04,,,0
11WN00702,2011830153,11,Z0153,83,3,,00,12,8,2,2,3.0,3,3,2,85,200,115,0,10.3,,84,0.641,87,5,1,,,1,.,BLK,,1ST,H5144,05,X5787,82,00,3,93,272,5,5,,,,,114,,,0.0,,,0
11WN00703,2011830154,11,Z0154,83,2,,00,12,8,2,2,3.0,3,3,2,85,200,115,0,9.0,,80,0.617,83,5,1,,,1,.,BLK,,2ND.E.R.EYE,H5144,05,X5787,82,00,3,93,272,5,5,,,,,93,,,0.0,,,0
11WN00704,2011453875,11,T3875,45,1,,02,35,8,2,2,5.0,5,4,2,85,200,115,0,11.7,,76,0.559,79,1,1,,,7,.,SPG,,1ST.PINK,T2718,45,T0986,45,48,3,93,230,5,5,,,,,82,,,0.051,,,0
11WN00705,2011453876,11,T3876,45,2,,02,35,8,2,2,5.0,5,4,2,85,200,115,0,11.5,,71,0.517,74,1,1,,,7,.,SPG,e26,2ND.PINK,T2718,45,T0986,45,48,1,,0,5,5,,,,,102,,,0.051,,,0
11WN00706,2011830155,11,Z0155,83,2,,CM,7,9,3,2,6.0,6,4,2,85,200,115,0,11.1,,58,0.408,60,1,1,,,0,.,Ter,,4TEATS,X7321,82,K3239,64,6T,3,93,272,8,5,,,,,79,,,0.015,,,0
11WN00707,2011830156,11,Z0156,83,1,,CM,7,9,3,2,6.0,6,4,2,85,200,115,0,9.5,,76,0.578,79,1,1,,,0,.,Ter,,Scurs,X7321,82,K3239,64,6T,3,93,230,8,5,,,,,83,,,0.015,,,0
11WN00708,2011453877,11,T3877,45,1,,02,32,8,2,2,5.0,5,4,2,85,200,115,0,13.0,,88,0.652,91,1,1,,,7,.,.,,SlPinkOpnFace,T2566,45,T0911,45,48,3,93,230,5,4,,,,,90,,,0.039,,,0
11WN00709,2011453878,11,T3878,45,2,,02,32,8,2,2,5.0,5,4,2,85,200,115,0,10.9,,66,0.479,68,1,1,,,7,.,.,e26,PINK,T2566,45,T0911,45,48,1,,0,5,6,,,,,92,,,0.039,,,0
11WN00710,2011453879,11,T3879,45,2,,02,29,8,2,2,5.0,5,4,2,85,200,115,0,9.4,,56,0.405,58,1,1,,,7,.,.,,FUZZY,T1926,45,T0954,45,48,1,,0,5,5,,,,,75,,,0.012,,,0
11WN00711,2011453880,11,T3880,45,2,,02,29,8,2,2,5.0,5,4,2,85,200,115,0,9.9,,57,0.41,59,1,1,,,7,.,.,e26,FUZZY.PINK,T1926,45,T0954,45,48,1,,0,5,5,,,,,77,,,0.012,,,0
11WN00712,2011830158,11,Z0158,83,2,,C3,2,8,2,1,3.0,3,3,2,85,200,115,0,12.6,,91,0.682,94,2,1,,,0,.,Mat,e3,BRITCHY,X7486,82,K4185,64,6M,1,,0,3,2,,,,,107,,,0.0,,,0
11WN00713,2011830161,11,Z0161,83,2,,00,74,8,2,1,4.0,4,4,H,85,206,121,0,12.1,,102,0.743,101,5,1,,,7,.,HMP,,4T.BRITCHYSCO,X0000,82,H2998,05,00,3,93,272,3,2,,,,,115,,,0.0,,,0
11WN00714,2011453881,11,T3881,45,2,,02,36,8,2,2,5.0,5,4,2,86,200,114,0,9.7,,60,0.441,63,1,1,,,7,.,SPG,e26,PINK.BRITCHY,T2734,45,T1089,45,48,1,,0,5,7,,,,,85,,,0.046,,,0
11WN00715,2011453882,11,T3882,45,1,,02,36,8,2,2,5.0,5,4,2,86,200,114,0,14.5,,92,0.68,96,1,1,,,7,.,SPG,,3T.FUZZY,T2734,45,T1089,45,48,3,93,230,5,3,,,,,97,,,0.046,,,0
11WN00716,2011830162,11,Z0162,83,2,,00,BRT,5,1,1,1.0,1,1,2,86,200,114,0,12.4,,70,0.505,73,1,1,,,7,.,BRT,,PINK,,,T3029,45,.,3,93,272,1,1,,,,,96,,,0.0,,,0
11WN00717,2011830163,11,Z0163,83,2,,CM,6,5,1,2,5.0,5,4,2,86,200,114,0,14.5,,75,0.531,78,1,1,,,0,.,Mat,,4T.HAIRY,X6217,82,K3597,64,6M,3,93,272,3,3,,,,,104,,,0.032,,,0
11WN00718,2011500041,11,Y0041,50,2,,00,70,8,2,1,2.0,2,2,2,86,200,114,0,6.6,,43,0.319,45,5,1,,,0,.,.,,.,X0000,82,H5217,05,.,3,93,272,3,2,,,,,69,,,0.0,,,0
11WN00719,2011500043,11,Y0043,50,3,,00,e28,5,1,1,1.0,1,1,2,86,200,114,0,8.9,,67,0.51,70,1,1,,,0,.,MP,,4TEATS  DYS3+,K0000,64,X9278,82,.,3,93,272,1,1,,,,,83,,,0.0,,,0
11WN00720,2011644806,11,K4806,64,1,,06,19,5,1,1,2.0,2,2,2,86,200,114,0,13.4,,93,0.698,97,1,1,,,0,.,.,,PINK.HAIRY.E.,K4233,64,K4422,64,.,3,93,230,1,1,,,,,107,,,0.011,,,0
11WN00721,2011453883,11,T3883,45,2,,02,31,5,1,1,5.0,5,4,2,86,200,114,0,11.1,,78,0.587,82,1,1,,,7,.,.,e26,4TEATS,T2451,45,T0803,45,48,1,,0,1,1,,,,,104,,,0.045,,,0
11WN00722,2011453886,11,T3886,45,1,,02,33,9,3,1,4.0,4,4,2,86,200,114,0,11.7,,97,0.748,101,1,1,,,7,.,.,,Nice!,T2482,45,T1598,45,48,1,,0,7,2,,,,,107,,,0.05,,,0
11WN00723,2011056555,11,H6555,05,2,,30,64,8,2,2,4.0,4,4,2,86,200,114,0,11.4,,78,0.584,81,1,1,,,0,.,PTH,e8,HAIRY,H4663,05,H3572,05,88,1,,0,5,5,,,,,108,,,0.03,,,0
11WN00724,2011056556,11,H6556,05,2,,30,64,8,2,2,4.0,4,4,2,86,200,114,0,11.1,,73,0.543,76,1,1,,,0,.,PTH,,PINK.HAIRY,H4663,05,H3572,05,88,3,93,272,5,5,,,,,95,,,0.03,,,0
11WN00725,2011500044,11,Y0044,50,3,,00,e25,5,1,1,1.0,1,1,2,86,200,114,0,7.5,,73,0.575,77,5,1,,,0,.,MP,,.,X0000,82,X9034,82,.,3,93,272,1,1,,,,,101,,,0.0,,,0
11WN00726,2011453887,11,T3887,45,1,,02,30,8,2,2,4.0,4,4,2,86,200,114,0,14.3,,60,0.401,62,1,1,,,7,.,.,,NICE LAMB,T2224,45,T1712,45,48,3,93,230,5,5,,,,,65,,,0.03,,,0
11WN00727,2011453888,11,T3888,45,1,,02,30,8,2,2,4.0,4,4,2,86,200,114,0,13.4,,62,0.426,65,1,1,,,7,.,.,,Polypay head,T2224,45,T1712,45,48,3,93,230,5,5,,,,,72,,,0.03,,,0
11WN00728,2011644807,11,K4807,64,1,,06,17,5,1,1,2.0,2,2,2,86,200,114,0,14.5,,97,0.724,101,1,1,,,0,.,.,,4TEATS,K4737,00,K4510,64,.,1,,0,1,1,,,,,107,,,0.0,,,0
11WN00729,2011700441,11,L0441,70,2,,PC,14,5,1,1,5.0,5,4,2,86,200,114,0,13.4,,96,0.725,100,5,1,,,0,.,SC,e13,E.R.EYE,X7402,82,X3252,82,00,1,,0,1,1,,,,,119,,,0.0,,,0
11WN00730,2011644809,11,K4809,64,2,,06,5,8,2,1,2.0,2,2,2,86,200,114,0,7.5,,77,0.61,81,1,1,,,0,.,Mat,,Lupine,K4312,64,K4552,64,6M,1,04,264,3,2,,,,6,99,,,0.062,,,0
11WN00731,2011500046,11,Y0046,50,2,,00,72,8,2,1,2.0,2,2,2,86,200,114,0,7.0,,85,0.684,89,1,1,,,0,.,.,,2ND.4T,K0000,64,H4774,05,.,3,93,272,3,2,,,,,113,,,0.0,,,0
11WN00732,2011644810,11,K4810,64,1,,06,17,8,2,1,3.0,3,3,2,86,200,114,0,11.6,,82,0.618,86,1,1,,,0,.,Ter,,1ST.4T  SCOUR,K4737,00,K4361,64,6T,3,93,230,3,2,,,,,85,,,0.0,,,0
11WN00733,2011453889,11,T3889,45,2,,02,27,8,2,2,5.0,5,4,2,86,200,114,0,12.0,,63,0.447,66,1,1,,,7,.,.,e26,PINK.HAIRY,T2281,45,T1091,45,ID,1,,0,5,5,,,,,87,,,0.047,,,0
11WN00734,2011453890,11,T3890,45,1,,02,27,8,2,2,5.0,5,4,2,86,200,114,0,14.4,,80,0.575,83,1,1,,,7,.,.,,Good head,T2281,45,T1091,45,ID,1,,0,5,4,,,,,87,,,0.047,,,0
11WN00735,2011830164,11,Z0164,83,3,,00,BRT,5,1,1,1.0,1,1,2,86,200,114,0,12.1,,66,0.473,69,5,1,,,7,.,BRT,,E.L.E.4T DYS3,,,T3168,45,.,3,93,272,1,1,,,,,91,,,0.0,,,0
11WN00736,2011644812,11,K4812,64,1,,06,18,5,1,1,7.0,7,5,2,86,200,114,0,14.7,,80,0.573,83,1,1,,,0,.,Ter,,4TEATS,K4025,64,K3032,64,6T,3,93,230,1,1,,,,,91,,,0.03,,,0
11WN00737,2011830166,11,Z0166,83,1,,CM,8,8,2,1,2.0,2,2,2,86,200,114,0,10.0,,70,0.526,73,1,1,,,0,.,.,,4T.HAIRY,X7419,82,K4525,64,.,3,93,230,3,2,,,,,79,,,0.027,,,0
11WN00738,2011700442,11,L0442,70,1,,PC,15,8,2,2,4.0,4,4,2,86,200,114,0,10.6,,67,0.495,70,5,1,,,0,.,SC,,.,X7276,82,X5080,82,00,3,93,230,5,6,,,,,66,,,0.003,,,0
11WN00739,2011700443,11,L0443,70,1,,PC,15,8,2,2,4.0,4,4,2,86,200,114,0,12.6,,78,0.574,81,8,1,,,0,.,SC,,SwollenHead,X7276,82,X5080,82,00,3,66,216,5,5,,,,6,71,,,0.003,,,0
11WN00740,2011700444,11,L0444,70,2,,PC,10,5,1,1,3.0,3,3,2,86,200,114,0,13.6,,74,0.53,77,5,1,,,0,.,TSC,,E2E.H  DYS3+8,X6749,82,X6827,82,99,3,93,272,1,1,,,,,97,,,0.014,,,0
11WN00741,2011453891,11,T3891,45,1,,02,33,8,2,1,6.0,6,4,2,86,200,114,0,12.2,,87,0.656,91,1,1,,,7,.,.,,Good head,T2482,45,T0456,45,48,1,,0,3,2,,,,,98,,,0.022,,,0
11WN00742,2011700445,11,L0445,70,1,,PC,16,8,2,1,2.0,2,2,2,86,200,114,0,13.6,,64,0.442,67,2,1,,,0,.,SC,,BRLEARTIPNICE,X7416,82,X7285,82,.,3,93,230,3,2,,,,,73,,,0.003,,,0
11WN00743,2011700447,11,L0447,70,1,,PC,15,8,2,2,3.0,3,3,2,86,200,114,0,13.7,,95,0.713,99,5,1,,,0,.,SC,,RSideScur,X7276,82,X6288,82,99,3,93,230,5,5,,,,,105,,,0.009,,,0
11WN00744,2011700448,11,L0448,70,2,,PC,15,8,2,2,3.0,3,3,2,86,200,114,0,11.6,,88,0.67,92,5,1,,,0,.,SC,e13,2ND.4T.H SCOU,X7276,82,X6288,82,99,1,,0,5,6,,,,,119,,,0.009,,,0
11WN00745,2011644814,11,K4814,64,1,,06,20,8,2,1,3.0,3,3,2,86,200,114,0,9.3,,91,0.717,95,1,1,,,0,.,Mat,,4T.TAILCHEWED,K4423,64,K4154,64,6M,1,,0,3,2,,,,,93,,,0.049,,,0
11WN00746,2011830167,11,Z0167,83,2,,SC,22,5,1,1,9.0,9,5,2,86,200,114,0,13.9,,87,0.641,91,5,1,,,0,.,Ter,,Lupine,X7352,82,K2400,64,6T,1,04,264,1,1,,,,6,116,,,0.0,,,0
11WN00747,2011056559,11,H6559,05,2,,30,68,3,4,1,4.0,4,4,H,86,206,120,0,7.6,,74,0.553,74,1,1,,,0,.,.,,3RD.E2E,H5136,05,H3210,05,88,3,93,272,7,2,,,,,95,,,0.026,,,0
11WN00748,2011700451,11,L0451,70,1,,PC,15,8,2,1,3.0,3,3,2,86,200,114,0,11.3,,81,0.611,85,5,1,,,0,.,CS,,BRITCHY,X7276,82,X6712,82,99,3,93,230,3,2,,,,,83,,,0.0,,,0
11WN00749,2011700452,11,L0452,70,2,,PC,15,5,1,1,4.0,4,4,2,86,200,114,0,12.2,,91,0.691,95,2,1,,,0,.,SC,e14,4T.HAIRY SCOU,X7276,82,X5322,82,00,1,,0,1,1,,,,,98,,,0.004,,,0
11WN00750,2011830168,11,Z0168,83,3,,S3,25,8,2,1,2.0,2,2,2,86,200,114,0,9.3,,64,0.48,67,5,1,,,0,.,TC,,Laz.403.Scour,X7440,82,X7523,82,.,3,93,272,3,2,,,,,93,,,0.0,,,0
11WN00751,2011830170,11,Z0170,83,1,,C3,1,5,1,1,4.0,4,4,2,86,200,114,0,14.1,,98,0.736,102,2,1,,,0,.,Ter,,4T.NICE,X7326,82,K4104,64,6T,3,93,230,1,1,,,,,110,,,0.0,,,0
11WN00752,2011453895,11,T3895,45,1,,02,21,8,2,2,3.0,3,3,2,86,200,114,0,11.7,,66,0.476,69,1,1,,,7,.,.,,Polypay head,T2424,45,T2332,45,48,3,93,230,5,5,,,,,74,,,0.043,,,0
11WN00753,2011453896,11,T3896,45,2,,02,21,8,2,2,3.0,3,3,2,86,200,114,0,13.4,,85,0.628,89,1,1,,,7,.,.,e26,PINK,T2424,45,T2332,45,48,1,,0,5,5,,,,,103,,,0.043,,,0
11WN00754,2011500048,11,Y0048,50,3,,00,e26,8,2,2,1.0,1,1,2,86,200,114,0,8.9,,65,0.492,68,2,1,,,0,.,MP,,4TEATS,X0000,82,X9461,82,.,3,93,272,5,5,,,,,88,,,0.0,,,0
11WN00755,2011500049,11,Y0049,50,3,,00,e26,8,2,2,1.0,1,1,2,86,200,114,0,8.8,,59,0.44,62,5,1,,,0,.,MP,,.,X0000,82,X9461,82,.,3,93,272,5,5,,,,,86,,,0.0,,,0
11WN00756,2011453897,11,T3897,45,2,,02,31,5,1,1,2.0,2,2,2,86,200,114,0,8.7,,70,0.538,73,1,1,,,7,.,.,e26,3T,T2451,45,T2439,45,.,1,,0,1,1,,,,,94,,,0.052,,,0
11WN00757,2011830173,11,Z0173,83,1,,S3,24,8,2,2,3.0,3,3,2,86,200,114,0,11.0,,89,0.684,93,5,1,,,0,.,TC,,4T.BRITCHY,X7364,82,X5870,82,99,1,,0,5,5,,,,,92,,,0.0,,,0
11WN00758,2011830174,11,Z0174,83,2,,S3,24,8,2,2,3.0,3,3,2,86,200,114,0,10.8,,69,0.511,72,5,1,,,0,.,TC,e7,BRITCHY,X7364,82,X5870,82,99,1,,0,5,5,,,,,100,,,0.0,,,0
11WN00759,2011700453,11,L0453,70,2,,PC,9,5,1,1,2.0,2,2,2,86,200,114,0,14.5,,82,0.592,86,5,1,,,0,.,.,,Lupine,X7737,82,X7631,82,.,1,04,265,1,1,,,,6,110,,,0.0,,,0
11WN00760,2011830176,11,Z0176,83,2,,CM,7,9,3,1,6.0,6,4,2,86,200,114,0,9.0,,69,0.526,72,2,1,,,0,.,Ter,,4TEATS,X7321,82,K3463,64,6T,3,93,272,7,2,,,,,93,,,0.01,,,0
