UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
14WN00014,2014058483,14,H8483,05,1,,30,16,9,3,1,5.0,5,4,1,78,195,117,,10.9,  0,102,0.779,104,1,1,,,,,GRN,,HAIRY,H7410,00,H5038,05,,3,92,241,7,2,,,,2,114,217,,,0.0,,,13034
14WN00015,2014058484,14,H8484,05,1,,30,16,9,3,2,5.0,5,4,H,78,196,118,,10.8,  0,88,0.654,89,1,1,,,,,GRN,,HAIRY,H7410,00,H5038,05,,3,93,232,8,5,,,,,108,217,,,0.0,,,
14WN00016,2014058485,14,H8485,05,1,,30,16,9,3,2,5.0,5,4,H,78,196,118,,10.9,  0,85,0.628,86,1,1,,,,,GRN,,.,H7410,00,H5038,05,,1,,,8,5,,,,,109,217,,,0.0,,,
14WN00017,2014058486,14,H8486,05,2,,30,14,8,2,2,4.0,4,4,1,79,195,116,,10.2,  0,84,0.636,87,1,1,,,0,.,GRN,,.,H7835,05,H6024,05,,3,93,260,5,5,,,,,92,246,,,0.034,,,
14WN00018,2014058487,14,H8487,05,2,,30,14,8,2,2,4.0,4,4,1,79,195,116,,11.0,  0,80,0.595,82,1,1,,,0,.,GRN,,HAIRY,H7835,05,H6024,05,,3,93,260,5,5,,,,,90,247,,,0.034,,,
14WN00019,2014058488,14,H8488,05,2,,30,15,8,2,1,4.0,4,4,1,79,195,116,,9.0,  0,93,0.724,96,1,1,,,0,.,.,,HAIRY,H7508,05,H6526,05,,2,93,260,3,2,,,,3,96,246,,,0.0,,,
14WN00020,2014058490,14,H8490,05,2,,30,16,8,2,2,4.0,4,4,1,79,195,116,,11.2,  0,71,0.516,73,1,1,,,0,.,.,,HAIRY,H7410,00,H6058,05,,2,92,269,5,5,,,,,81,247,,,0.0,,,13261
14WN00021,2014058491,14,H8491,05,2,,30,16,8,2,2,4.0,4,4,1,79,195,116,,10.0,  0,74,0.552,76,1,1,,,0,.,.,e14,HAIRY,H7410,00,H6058,05,,1,,,5,5,,,,,82,246,,,0.0,,,
14WN00022,2014058492,14,H8492,05,2,,30,e9,5,1,1,1.0,1,1,1,79,195,116,,9.5,  0,73,0.547,75,1,1,,,,,.,e13,FEVR.INCR.RR.,H7881,05,H8307,05,,1,,,1,1,,,,,86,246,,,0.036,,,
14WN00023,2014058493,14,H8493,05,2,,30,10,8,2,2,2.0,2,2,1,79,195,116,,10.0,  0,73,0.543,75,1,1,,,0,,GRN,,Ugly,H5934,05,H7601,05,,3,93,260,5,5,,,,,87,246,,,0.028,,,
14WN00024,2014058494,14,H8494,05,2,,30,10,8,2,2,2.0,2,2,1,79,195,116,,8.9,  0,58,0.423,60,1,1,,,0,,GRN,,H.P.,H5934,05,H7601,05,,3,93,260,5,5,,,,,79,246,,,0.028,,,
14WN00025,2014058495,14,H8495,05,2,,30,13,8,2,2,2.0,2,2,1,79,195,116,,10.1,  0,81,0.611,83,1,1,,,7,,GRN,e14,NICE LAMB,H7809,05,H7782,05,,1,,,5,6,,,,,100,247,,,0.026,,,
14WN00026,2014058496,14,H8496,05,1,,30,13,8,2,2,2.0,2,2,1,79,195,116,,13.0,  0,85,0.621,88,1,1,,,7,,GRN,,NICE LAMB,H7809,05,H7782,05,,2,93,232,5,4,,,,3,102,217,,,0.026,,,
14WN00027,2014058497,14,H8497,05,1,,30,15,8,2,1,4.0,4,4,1,79,195,116,,13.6,  0,123,0.943,127,1,1,,,0,.,.,,Nice; saved,H7508,05,H5979,05,,3,,,3,2,,,,1,139,217,,,0.027,,,
14WN00028,2014058498,14,H8498,05,1,,30,15,8,2,1,4.0,4,4,1,79,195,116,,10.0,  0,99,0.767,102,1,1,,,0,.,.,,Nice; saved,H7508,05,H5979,05,,3,01,245,3,2,,,,6,104,217,,,0.027,,,
14WN00029,2014058499,14,H8499,05,3,,30,e8,8,2,2,1.0,1,1,1,79,195,116,,9.8,  0,70,0.519,72,1,1,,,0,,.,,PINK.EARS,H7543,05,H7954,05,,3,93,260,5,5,,,,,82,247,,,0.097,,,
14WN00030,2014058500,14,H8500,05,2,,30,e8,8,2,2,1.0,1,1,1,79,195,116,,10.5,  0,67,0.487,69,1,1,,,0,,.,,Bug-eyed,H7543,05,H7954,05,,1,93,260,5,5,,,,3,78,246,,,0.097,,,
14WN00031,2014058502,14,H8502,05,2,,30,13,8,2,1,2.0,2,2,H,79,196,117,,11.5,  0,92,0.688,94,1,1,,,0,,.,,2ND,H7809,05,H7862,05,,3,93,260,3,2,,,,,89,246,,,0.024,,,
14WN00032,2014058505,14,H8505,05,1,,30,12,5,1,1,2.0,2,2,1,79,195,116,,10.6,  0,100,0.771,103,1,1,,,0,,.,,NICE LAMB,H7783,05,H7828,05,,2,92,241,1,1,,,,,121,217,,,0.04,,,13048
14WN00033,2014058506,14,H8506,05,1,,30,14,5,1,1,2.0,2,2,1,79,195,116,,11.9,  0,114,0.88,118,1,1,,,7,,.,,NICE LAMB,H7835,05,H7506,05,,3,93,232,1,1,,,,,139,217,,,0.032,,,
14WN00034,2014058507,14,H8507,05,1,,30,10,8,2,2,2.0,2,2,1,79,195,116,,9.6,  0,80,0.607,82,1,1,,,7,,.,,Conjunctiviti,H5934,05,H7500,05,,1,,,5,5,,,,,105,217,,,0.029,,,
14WN00035,2014058508,14,H8508,05,2,,30,10,8,2,2,2.0,2,2,1,79,195,116,,9.2,  0,78,0.593,80,1,1,,,7,,.,e13,.,H5934,05,H7500,05,,1,,,5,5,,,,,95,246,,,0.029,,,
14WN00036,2014058509,14,H8509,05,1,,30,10,8,2,1,2.0,2,2,1,80,195,115,,8.8,  0,46,0.323,48,1,1,,,0,,.,,OldBreakHLeg,H5934,05,H7612,05,,3,93,232,3,2,,,,,80,217,,,0.028,,,
14WN00037,2014058511,14,H8511,05,2,,30,10,8,2,1,2.0,2,2,1,80,195,115,,11.5,  0,63,0.448,65,1,1,,,0,,.,e14,NICE LAMB,H5934,05,H7476,05,,1,,,3,2,,,,,76,246,,,0.029,,,
14WN00038,2014058514,14,H8514,05,2,,30,10,8,2,2,2.0,2,2,1,80,195,115,,10.0,  0,70,0.522,73,1,1,,,0,,.,e12,.,H5934,05,H7467,05,,1,,,5,5,,,,,82,246,,,0.027,,,
14WN00039,2014058515,14,H8515,05,1,,30,10,8,2,2,2.0,2,2,1,80,195,115,,11.4,  0,81,0.605,84,1,1,,,0,,.,,Scurs Xed,H5934,05,H7467,05,,1,93,232,5,5,,,,3,108,217,,,0.027,,,
14WN00040,2014058516,14,H8516,05,2,,30,16,9,3,2,4.0,4,4,1,80,195,115,,7.7,  0,69,0.533,72,1,1,,,0,.,GRN,e12,.,H7410,00,H6289,05,,1,,,8,5,,,,,84,246,,,0.0,,,
14WN00041,2014058517,14,H8517,05,1,,30,16,9,3,2,4.0,4,4,1,80,195,115,,7.4,  0,69,0.536,72,1,1,,,0,.,GRN,,Scurs,H7410,00,H6289,05,,3,93,232,8,5,,,,,106,217,,,0.0,,,
14WN00042,2014058519,14,H8519,05,2,,30,10,9,3,2,6.0,6,4,1,80,195,115,,10.1,  0,75,0.564,78,1,1,,,,,GRN,e12,HAIRY,H5934,05,H3898,05,82,1,,,8,5,,,,,82,246,,,0.027,,,
14WN00043,2014058520,14,H8520,05,2,,30,10,9,3,2,6.0,6,4,1,80,195,115,,8.6,  0,67,0.508,70,1,1,,,,,GRN,,HAIRY,H5934,05,H3898,05,82,2,92,269,8,5,,,,,79,246,,,0.027,,,13301
14WN00044,2014058523,14,H8523,05,2,,30,10,8,2,2,2.0,2,2,1,80,195,115,,8.8,  0,61,0.454,63,1,1,,,7,,GRN,,.,H5934,05,H7496,05,,2,93,260,5,6,,,,3,73,246,,,0.03,,,
14WN00045,2014058524,14,H8524,05,2,,30,10,8,2,2,2.0,2,2,1,80,195,115,,10.6,  0,70,0.517,73,1,1,,,7,,GRN,e12,.,H5934,05,H7496,05,,1,,,5,4,,,,,77,246,,,0.03,,,
14WN00046,2014058525,14,H8525,05,2,,30,12,8,2,2,2.0,2,2,1,81,195,114,,9.5,  0,90,0.706,94,1,1,,,7,,GRN,,"NoGain,Pink",H7783,05,H7866,05,,1,93,260,5,5,,,,3,90,247,,,0.031,,,
14WN00047,2014058526,14,H8526,05,2,,30,12,8,2,2,2.0,2,2,1,81,195,114,,8.5,  0,81,0.636,85,1,1,,,7,,GRN,e14,.,H7783,05,H7866,05,,1,,,5,6,,,,,90,247,,,0.031,,,
14WN00048,2014058527,14,H8527,05,1,,30,13,8,2,2,3.0,3,3,1,81,195,114,,11.4,  0,92,0.707,96,1,1,,,0,.,.,,1ST,H7809,05,H7182,05,,3,93,232,5,5,,,,,111,217,,,0.026,,,
14WN00049,2014058528,14,H8528,05,1,,30,13,8,2,2,3.0,3,3,1,81,195,114,,10.9,  0,75,0.562,78,1,1,,,0,.,.,,2ND,H7809,05,H7182,05,,2,93,232,5,5,,,,3,98,217,,,0.026,,,
14WN00050,2014058529,14,H8529,05,1,,30,13,8,2,2,5.0,5,4,1,81,195,114,,10.4,  0,72,0.54,75,1,1,,,,,.,,PinkPOS,H7809,05,H4891,05,,1,93,232,5,5,,,,3,88,217,,,0.0,,,
14WN00051,2014058530,14,H8530,05,2,,30,13,8,2,2,5.0,5,4,1,81,195,114,,11.4,  0,69,0.505,72,1,1,,,,,.,e13,2ND NICE LAMB,H7809,05,H4891,05,,1,,,5,5,,,,,79,246,,,0.0,,,
14WN00052,2014058531,14,H8531,05,2,,30,13,8,2,2,4.0,4,4,1,81,195,114,,10.8,  0,73,0.546,76,1,1,,,0,.,GRN,,NICE LAMB,H7809,05,H6064,05,,2,92,269,5,6,,,,,88,247,,,0.023,,,13267
14WN00053,2014058532,14,H8532,05,1,,30,13,8,2,2,4.0,4,4,1,81,195,114,,13.6,  0,81,0.591,85,1,1,,,0,.,GRN,,Xed; scurs,H7809,05,H6064,05,,2,93,232,5,4,,,,3,98,217,,,0.023,,,
14WN00054,2014058533,14,H8533,05,2,,30,e8,8,2,2,1.0,1,1,1,81,195,114,,6.4,  0,60,0.47,63,1,1,,,0,,.,e13,.,H7543,05,H8092,05,,1,,,5,5,,,,,69,247,,,0.038,,,
14WN00055,2014058534,14,H8534,05,2,,30,e8,8,2,2,1.0,1,1,1,81,195,114,,6.5,  0,50,0.382,52,1,1,,,0,,.,,H.ADR.Febrile,H7543,05,H8092,05,,3,93,260,5,5,,,,,55,246,,,0.038,,,
14WN00056,2014058535,14,H8535,05,1,,30,10,5,1,1,4.0,4,4,1,82,195,113,,12.4,  0,106,0.828,112,1,1,,,0,.,.,,NICE LAMB,H5934,05,H5592,05,,3,93,232,1,1,,,,,126,217,,,0.034,,,
14WN00057,2014058536,14,H8536,05,1,,30,14,8,2,2,3.0,3,3,1,82,195,113,,13.4,  0,91,0.687,96,1,1,,,0,.,.,,NICE LAMB,H7835,05,H7103,05,,2,93,232,5,5,,,,3,112,217,,,0.029,,,
14WN00058,2014058537,14,H8537,05,2,,30,14,8,2,2,3.0,3,3,1,82,195,113,,12.3,  0,86,0.652,91,1,1,,,0,.,.,,BRITCHY,H7835,05,H7103,05,,2,92,269,5,5,,,,,82,246,,,0.029,,,13306
14WN00059,2014058540,14,H8540,05,2,,30,10,8,2,2,4.0,4,4,1,82,195,113,,8.4,  0,78,0.616,82,1,1,,,0,.,GRN,e14,.,H5934,05,H6364,05,,1,,,5,5,,,,,79,246,,,0.0,,,
14WN00060,2014058541,14,H8541,05,1,,30,10,8,2,2,4.0,4,4,1,82,195,113,,9.2,  0,78,0.609,82,1,1,,,0,.,GRN,,Horns,H5934,05,H6364,05,,3,93,232,5,5,,,,,100,217,,,0.0,,,
14WN00061,2014058543,14,H8543,05,1,,30,13,9,3,2,5.0,5,4,1,82,195,113,,8.9,  0,79,0.62,83,1,1,,,,,.,,.,H7809,05,H5213,05,,1,,,8,5,,,,,98,217,,,0.023,,,
14WN00062,2014058544,14,H8544,05,1,,30,13,9,3,2,5.0,5,4,1,82,195,113,,8.5,  0,77,0.606,81,1,1,,,,,.,,.,H7809,05,H5213,05,,2,93,232,8,5,,,,3,93,217,,,0.023,,,
14WN00063,2014058545,14,H8545,05,2,,30,14,8,2,2,4.0,4,4,1,82,195,113,,10.0,  0,86,0.673,91,1,1,,,0,.,GRN,e13,.,H7835,05,H5730,05,,1,,,5,5,,,,,98,246,,,0.027,,,
14WN00064,2014058546,14,H8546,05,2,,30,14,8,2,2,4.0,4,4,1,82,195,113,,9.3,  0,79,0.617,83,1,1,,,0,.,GRN,,.,H7835,05,H5730,05,,3,93,260,5,5,,,,,89,246,,,0.027,,,
14WN00065,2014058547,14,H8547,05,2,,30,15,9,3,2,6.0,6,4,1,82,195,113,,8.3,  0,77,0.608,81,1,1,,,,,GRN,e14,.,H7508,05,H4277,05,83,1,,,8,5,,,,,80,246,,,0.029,,,
14WN00066,2014058548,14,H8548,05,1,,30,15,9,3,2,6.0,6,4,1,82,195,113,,8.0,  0,71,0.558,75,1,1,,,,,GRN,,.,H7508,05,H4277,05,83,1,,,8,5,,,,,89,217,,,0.029,,,
14WN00067,2014058549,14,H8549,05,2,,30,15,9,3,1,6.0,6,4,H,82,196,114,,9.2,  0,93,0.735,97,1,1,,,,,GRN,e12,.,H7508,05,H4277,05,83,1,,,7,2,,,,,106,247,,,0.029,,,
14WN00068,2014058550,14,H8550,05,1,,30,11,9,3,2,6.0,6,4,1,82,195,113,,10.4,  0,72,0.545,76,1,1,,,,,GRN,,1ST.LEGSTANGL,H6969,05,H4399,05,88,3,93,232,8,5,,,,,100,217,,,0.032,,,
14WN00069,2014058552,14,H8552,05,1,,30,11,9,3,2,6.0,6,4,1,82,195,113,,9.1,  0,68,0.521,72,1,1,,,,,GRN,,3RD.NORM.PULL,H6969,05,H4399,05,88,2,93,232,8,5,,,,3,83,217,,,0.032,,,
14WN00070,2014058554,14,H8554,05,1,,30,11,8,2,1,2.0,2,2,1,82,195,113,,10.0,  0,98,0.779,103,1,1,,,7,,GRN,,Scurs,H6969,05,H7450,05,,1,93,232,3,2,,,,3,120,217,,,0.03,,,
14WN00071,2014058555,14,H8555,05,1,,30,12,8,2,2,4.0,4,4,1,82,195,113,,16.4,  0,94,0.687,99,1,1,,,0,.,.,,NICE LAMB,H7783,05,H5998,05,,1,,,5,4,,,,,108,217,,,0.0,,,
14WN00072,2014058556,14,H8556,05,1,,30,12,8,2,2,4.0,4,4,1,82,195,113,,12.9,  0,82,0.612,86,1,1,,,0,.,.,,NICE LAMB,H7783,05,H5998,05,,3,93,232,5,6,,,,,103,217,,,0.0,,,
14WN00073,2014058557,14,H8557,05,1,,30,10,5,1,1,2.0,2,2,1,82,195,113,,13.8,  0,91,0.683,96,1,1,,,0,,.,,NICE LAMB,H5934,05,H7517,05,,3,93,232,1,1,,,,,125,217,,,0.03,,,
14WN00074,2014058558,14,H8558,05,1,,30,12,5,1,1,2.0,2,2,1,82,195,113,,13.9,  0,110,0.85,116,1,1,,,7,,GRN,,NICE LAMB,H7783,05,H7867,05,,3,93,232,1,1,,,,,136,217,,,0.031,,,
14WN00075,2014058559,14,H8559,05,1,,30,13,8,2,2,5.0,5,4,1,83,195,112,,11.3,  0,77,0.587,82,1,1,,,,,.,,NICE LAMB,H7809,05,H5520,05,,2,93,232,5,5,,,,3,105,217,,,0.026,,,
14WN00076,2014058560,14,H8560,05,1,,30,13,8,2,2,5.0,5,4,1,83,195,112,,10.7,  0,91,0.717,97,1,1,,,,,.,,Scurs,H7809,05,H5520,05,,2,93,232,5,5,,,,3,108,217,,,0.026,,,
14WN00077,2014058562,14,H8562,05,2,,30,10,9,3,2,7.0,7,5,1,83,195,112,,7.8,  0,54,0.413,57,1,1,,,7,L,GRN,,HAIRY,H5934,05,H3345,05,88,3,93,260,8,5,,,,,66,246,,,0.026,,,
14WN00078,2014058563,14,H8563,05,2,,30,10,9,3,2,7.0,7,5,1,83,195,112,,7.8,  0,54,0.413,57,1,1,,,7,L,GRN,,HAIRY,H5934,05,H3345,05,88,3,93,260,8,5,,,,,64,246,,,0.026,,,
14WN00079,2014058564,14,H8564,05,2,,30,16,8,2,2,4.0,4,4,1,83,195,112,,10.4,  0,60,0.443,64,1,1,,,0,.,GRN,,.,H7410,00,H5866,05,,3,93,260,5,4,,,,,71,247,,,0.0,,,
14WN00080,2014058565,14,H8565,05,2,,30,16,8,2,2,4.0,4,4,1,83,195,112,,7.6,  0,43,0.316,46,1,1,,,0,.,GRN,,.,H7410,00,H5866,05,,3,93,260,5,6,,,,,43,246,,,0.0,,,
14WN00081,2014058566,14,H8566,05,1,,30,11,8,2,2,6.0,6,4,1,83,195,112,,9.9,  0,78,0.608,83,1,1,,,,,GRN,,WETLUNGSOUNDS,H6969,05,H3905,05,88,3,93,232,5,4,,,,,104,217,,,0.033,,,
14WN00082,2014058567,14,H8567,05,1,,30,11,8,2,2,6.0,6,4,1,83,195,112,,7.5,  0,69,0.549,73,1,1,,,,,GRN,,.,H6969,05,H3905,05,88,3,93,232,5,6,,,,,80,217,,,0.033,,,
14WN00083,2014058568,14,H8568,05,1,,30,11,5,1,1,5.0,5,4,1,83,195,112,,11.0,  0,95,0.75,101,1,1,,,,,GRN,,.,H6969,05,H5272,05,,3,93,232,1,1,,,,,114,217,,,0.033,,,
14WN00084,2014058569,14,H8569,05,1,,30,14,9,3,2,4.0,4,4,1,83,195,112,,12.0,  0,89,0.688,95,1,1,,,0,.,.,,Horns,H7835,05,H6032,05,,3,93,232,8,5,,,,,114,217,,,0.038,,,
14WN00085,2014058570,14,H8570,05,1,,30,14,9,3,2,4.0,4,4,1,83,195,112,,12.5,  0,79,0.594,84,1,1,,,0,.,.,,Horns,H7835,05,H6032,05,,3,93,232,8,5,,,,,105,217,,,0.038,,,
14WN00086,2014058571,14,H8571,05,2,,30,14,8,2,2,4.0,4,4,1,83,195,112,,9.6,  0,81,0.638,86,1,1,,,0,.,.,e13,.,H7835,05,H5668,05,,1,,,5,5,,,,,92,247,,,0.033,,,
14WN00087,2014058572,14,H8572,05,2,,30,14,8,2,2,4.0,4,4,1,83,195,112,,9.6,  0,72,0.557,76,1,1,,,0,.,.,,.,H7835,05,H5668,05,,2,93,260,5,5,,,,3,75,246,,,0.033,,,
14WN00088,2014058573,14,H8573,05,3,,30,e9,8,2,2,1.0,1,1,1,83,195,112,,11.3,  0,70,0.524,74,1,1,,,0,,.,,.,H7881,05,H8203,05,,3,01,245,5,5,,,,6,,,,,0.047,,,
14WN00089,2014058574,14,H8574,05,3,,30,e9,8,2,2,1.0,1,1,1,83,195,112,,10.5,  0,56,0.406,59,1,1,,,0,,.,,.,H7881,05,H8203,05,,3,93,260,5,5,,,,,73,247,,,0.047,,,
14WN00090,2014058575,14,H8575,05,1,,30,13,8,2,1,4.0,4,4,1,83,195,112,,10.6,  0,61,0.45,65,1,1,,,0,.,GRN,,.,H7809,05,H6432,05,,3,93,232,3,2,,,,,88,217,,,0.024,,,
14WN00091,2014058577,14,H8577,05,3,,30,11,9,3,1,2.0,2,2,1,83,195,112,,6.4,  0,82,0.675,87,1,1,,,0,,.,,POS,H6969,05,H7735,05,,3,93,260,7,2,,,,,94,247,,,0.032,,,
14WN00092,2014058579,14,H8579,05,2,,30,16,8,2,2,3.0,3,3,1,83,195,112,,9.0,  0,63,0.482,67,1,1,,,0,.,.,,1ST,H7410,00,H6621,05,,3,93,260,5,5,,,,,72,246,,,0.0,,,
14WN00093,2014058580,14,H8580,05,3,,30,16,8,2,2,3.0,3,3,1,83,195,112,,9.7,  0,81,0.637,86,1,1,,,0,.,.,,2ND.MALPOSITI,H7410,00,H6621,05,,3,93,260,5,5,,,,,83,246,,,0.0,,,
14WN00094,2014058581,14,H8581,05,2,,30,11,8,2,1,2.0,2,2,1,83,195,112,,8.9,  0,93,0.751,99,1,1,,,7,,.,,.,H6969,05,H7774,05,,3,93,260,3,2,,,,,105,246,,,0.026,,,
14WN00095,2014058583,14,H8583,05,3,,30,e9,8,2,1,1.0,1,1,1,83,195,112,,11.3,  0,76,0.578,81,8,1,,,0,,.,,1ST,H7881,05,H7990,05,,3,93,260,3,2,,,,,90,246,,,0.047,,,
14WN00096,2014058585,14,H8585,05,3,,30,14,8,2,2,2.0,2,2,1,83,195,112,,8.6,  0,65,0.504,69,1,1,,,7,,GRN,,.,H7835,05,H7531,05,,3,93,260,5,5,,,,,81,246,,,0.029,,,
14WN00097,2014058586,14,H8586,05,2,,30,14,8,2,2,2.0,2,2,1,83,195,112,,10.0,  0,66,0.5,70,1,1,,,7,,GRN,e12,.,H7835,05,H7531,05,,1,,,5,5,,,,,70,246,,,0.029,,,
14WN00098,2014058587,14,H8587,05,1,,30,12,9,3,2,3.0,3,3,1,83,195,112,,7.6,  0,77,0.62,82,1,1,,,0,.,.,,1ST,H7783,05,H6830,05,,1,,,8,7,,,,,102,217,,,0.044,,,
14WN00099,2014058588,14,H8588,05,1,,30,12,9,3,1,3.0,3,3,1,83,195,112,,12.1,  0,90,0.696,96,1,1,,,0,.,.,,2ND,H7783,05,H6830,05,,2,92,241,7,2,,,,,106,217,,,0.044,,,13031
14WN00100,2014058589,14,H8589,05,1,,30,12,9,3,2,3.0,3,3,1,83,195,112,,10.8,  0,90,0.707,96,1,1,,,0,.,.,,3RD,H7783,05,H6830,05,,2,92,241,8,4,,,,,107,217,,,0.044,,,13030
14WN00101,2014058590,14,H8590,05,1,,30,15,8,2,2,4.0,4,4,2,84,196,112,,10.9,  0,84,0.653,89,1,1,,,0,.,GRN,,NICE LAMB,H7508,05,H6057,05,,3,93,232,5,5,,,,,111,217,,,0.027,,,
14WN00102,2014058591,14,H8591,05,2,,30,15,8,2,2,4.0,4,4,2,84,196,112,,10.2,  0,86,0.677,91,1,1,,,0,.,GRN,e14,NICE LAMB,H7508,05,H6057,05,,1,,,5,5,,,,,104,246,,,0.027,,,
14WN00103,2014058592,14,H8592,05,2,,30,12,9,3,1,2.0,2,2,2,84,196,112,,5.7,  0,64,0.521,68,1,1,,,0,,GRN,,.,H7783,05,H7542,05,,3,93,260,7,2,,,,,92,246,,,0.04,,,
14WN00104,2014058595,14,H8595,05,2,,30,16,8,2,2,2.0,2,2,2,84,196,112,,9.4,  0,60,0.452,64,2,1,,,0,,.,,BR.FEET,H7410,00,H7603,05,,3,93,260,5,5,,,,,77,246,,,0.0,,,
14WN00105,2014058596,14,H8596,05,2,,30,16,8,2,2,2.0,2,2,2,84,196,112,,10.1,  0,64,0.481,68,1,1,,,0,,.,,.,H7410,00,H7603,05,,2,92,269,5,5,,,,,78,247,,,0.0,,,13266
14WN00106,2014058599,14,H8599,05,1,,30,15,9,3,1,5.0,5,4,2,84,196,112,,11.6,  0,94,0.736,100,1,1,,,,,GRN,,3RD,H7508,05,H5332,05,,3,93,232,7,2,,,,,119,217,,,0.028,,,
14WN00107,2014058600,14,H8600,05,3,,30,e9,5,1,1,1.0,1,1,1,84,195,111,,9.1,  0,90,0.729,97,1,1,,,,,.,,.,H7881,05,H8209,05,,3,93,260,1,1,,,,,90,246,,,0.042,,,
14WN00108,2014058601,14,H8601,05,2,,30,12,5,1,1,3.0,3,3,1,84,195,111,,11.5,  0,94,0.743,101,1,1,,,0,.,.,e12,NICE LAMB,H7783,05,H6832,05,,1,,,1,1,,,,,104,246,,,0.042,,,
14WN00109,2014058602,14,H8602,05,2,,30,11,8,2,2,3.0,3,3,2,84,196,112,,9.5,  0,81,0.638,86,1,1,,,0,.,GRN,e12,NICE LAMB,H6969,05,H7233,05,,1,,,5,5,,,,,99,246,,,0.029,,,
