UID,IDLAMB,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,CAUSE,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,C75,DISP,CADAM,CTBR,ABN
72WN00037,72116586,72,1,6586,1,32,320,6433,11,1,34,1,3,60,120,1,1,,2,68,09,03,11,09,032,34,2,2,1,,1,11,6472,11,467,46,30,32,1,7,7,123,120,,,3,1,
72WN00038,72116587,72,2,6587,1,24,240,6071,11,1,40,3,8,64,124,1,1,,2,70,09,03,11,08,037,4,2,2,1,,1,11,6457,11,497,49,31,24,1,7,6,133,84,,,5,3,
72WN00039,72116588,72,2,6588,1,24,240,6071,11,1,40,4,8,63,123,1,,,,64,,,,,,,,,,,1,11,6457,11,449,44,,24,1,9,9,,88,,2,5,3,
72WN00040,72116589,72,1,6589,1,24,240,6460,11,1,48,1,2,64,124,1,1,,1,73,12,03,12,11,028,7,2,2,1,,1,11,6457,11,500,50,41,24,1,0,6,123,110,,3,2,1,
72WN00041,72116590,72,2,6590,1,24,240,6259,11,1,33,7,6,64,124,1,4,,3,56,11,03,11,08,030,5,2,2,1,,1,11,6457,11,381,38,27,24,1,1,6,109,88,,2,4,3,
72WN00042,72116591,72,1,6591,1,24,240,6259,11,1,33,7,6,60,120,1,1,,2,82,09,05,08,07,035,18,2,2,1,,1,11,6457,11,605,60,27,24,1,5,7,135,94,,,4,3,
72WN00043,72116592,72,2,6592,1,24,240,6259,11,1,33,6,6,62,122,1,,,,77,,,,,,,,,,,1,11,6457,11,564,56,,24,1,4,9,,82,,2,4,3,
72WN00044,72116594,72,2,6594,1,24,240,6204,11,1,31,3,7,63,123,1,1,,3,72,13,03,09,09,038,6,2,2,1,,1,11,6457,11,517,51,27,24,1,7,6,119,84,,,5,3,
72WN00045,72116595,72,2,6595,1,24,240,6474,11,1,48,1,2,58,118,1,1,,1,78,08,03,09,09,037,12,2,2,1,,1,11,6457,11,549,54,41,24,1,9,7,154,132,,,2,1,
72WN00046,72116597,72,2,6597,1,32,320,6459,11,1,41,3,2,56,116,1,1,,2,80,09,03,08,08,043,12,2,2,1,,1,11,6472,11,595,59,30,32,1,5,7,163,110,,,2,3,
72WN00047,72116598,72,1,6598,1,24,240,6458,11,1,54,1,2,60,120,1,2,,1,60,10,03,11,10,038,6,2,2,1,,1,11,6457,11,422,42,40,24,1,2,6,126,94,,3,2,1,
72WN00048,72116599,72,2,6599,1,24,240,6456,11,1,48,1,2,55,115,1,1,,1,63,10,03,09,09,035,12,2,2,1,,1,11,6457,11,456,45,43,24,1,6,7,129,106,,,2,1,
72WN00049,72149938,72,2,9938,2,35,350,9177,14,1,39,5,5,74,134,1,1,,2,70,10,03,10,08,034,5,2,2,1,,4,14,9855,14,448,44,37,35,1,8,7,131,100,,,4,2,
72WN00050,72149939,72,1,9939,2,35,350,9177,14,1,39,5,5,74,134,1,4,,1,60,09,03,10,09,041,10,2,2,1,,4,14,9855,14,387,38,37,35,1,7,7,128,82,,3,4,2,
72WN00051,72149940,72,1,9940,2,35,350,9834,14,1,46,1,3,74,134,1,2,,2,95,08,03,08,06,039,26,2,2,1,,4,14,9855,14,604,60,50,35,1,4,7,144,140,,,3,1,
72WN00052,72149941,72,1,9941,2,46,460,9776,14,1,38,1,4,73,133,1,7,,1,60,10,03,11,11,028,15,2,2,1,,4,14,9844,14,391,39,27,46,1,1,7,107,80,,3,4,1,
72WN00053,72149942,72,2,9942,2,46,460,9857,14,1,39,1,2,77,137,1,3,,3,50,14,03,13,11,034,5,2,2,1,,4,14,9844,14,311,31,24,46,1,1,6,93,74,,6,2,1,
72WN00054,72149943,72,2,9943,2,35,350,7393,14,1,48,5,8,76,136,1,4,,1,68,08,03,10,07,043,5,2,2,1,,4,14,9855,14,424,42,33,35,1,4,6,139,104,,,5,2,
72WN00055,72149944,72,2,9944,2,35,350,7393,14,1,48,5,8,76,136,1,3,,2,56,08,03,10,09,038,7,3,3,1,,4,14,9855,14,357,35,33,35,1,7,6,129,74,,2,5,2,
72WN00056,72149945,72,2,9945,2,35,350,9503,14,1,44,1,4,74,134,1,1,,4,65,10,03,11,08,038,7,2,2,1,,4,14,9855,14,401,40,38,35,1,1,6,116,112,,2,4,1,
72WN00057,72149947,72,1,9947,2,46,460,9041,14,1,50,5,5,70,130,1,7,,1,54,12,03,12,11,028,10,2,2,1,,4,14,9844,14,346,34,26,46,1,6,7,106,90,,7,4,2,
72WN00058,72149948,72,1,9948,2,35,350,9563,14,1,44,1,4,70,130,1,1,,2,78,08,03,08,08,037,2,2,2,1,,4,14,9855,14,500,50,44,35,1,0,7,134,130,,7,4,1,
72WN00059,72149949,72,1,9949,2,35,350,9794,14,1,46,5,3,68,128,1,4,,1,62,08,03,09,09,040,14,2,2,1,,4,14,9855,14,428,42,43,35,1,8,7,137,72,,,3,2,
72WN00060,72149950,72,1,9950,2,35,350,9794,14,1,46,5,3,68,128,1,2,,1,57,08,03,10,09,033,9,2,2,1,,4,14,9855,14,384,38,43,35,1,4,7,128,78,,3,3,2,
72WN00061,72149951,72,2,9951,2,35,350,9812,14,1,46,1,3,71,131,1,1,,1,68,08,03,08,06,048,4,2,2,1,,4,14,9855,14,446,44,42,35,1,6,6,132,96,,,3,1,
72WN00062,72149952,72,2,9952,2,35,350,9741,14,1,46,5,4,67,127,1,1,,1,55,07,03,09,09,042,22,2,2,1,,4,14,9855,14,350,35,42,35,1,0,7,141,106,,,4,2,
72WN00063,72149953,72,1,9953,2,35,350,9741,14,1,46,5,4,67,127,1,6,,4,73,12,04,10,08,037,30,2,2,1,,4,14,9855,14,490,49,42,35,1,0,7,118,108,,3,4,2,
72WN00064,72149954,72,1,9954,2,35,350,8287,14,1,39,3,6,71,131,1,7,,1,88,08,03,09,06,039,7,2,2,1,,4,14,9855,14,603,60,35,35,1,3,6,150,90,,3,4,3,
72WN00065,72149956,72,2,9956,2,46,460,9727,14,1,39,3,4,71,131,1,3,,1,58,10,03,11,09,037,6,2,2,1,,4,14,9844,14,377,37,27,46,1,7,6,121,86,,,4,3,
72WN00066,72149959,72,2,9959,2,35,350,9800,14,1,44,1,3,70,130,1,5,,2,72,09,03,10,06,042,5,2,2,1,,4,14,9855,14,482,48,44,35,1,2,6,128,94,,2,3,1,
72WN00067,72149960,72,1,9960,2,46,460,7997,14,1,32,5,7,70,130,1,7,,1,64,14,03,13,09,028,4,2,2,1,,4,14,9844,14,422,42,23,46,1,2,6,102,92,,3,5,2,
72WN00068,72149962,72,1,9962,2,46,460,9816,14,1,37,5,3,70,130,1,7,,1,55,14,03,13,10,023,6,2,2,1,,4,14,9844,14,349,34,25,46,1,9,6,97,96,,3,3,2,
72WN00069,72149963,72,1,9963,2,46,460,9816,14,1,37,5,3,70,130,1,1,,1,60,09,03,12,09,034,7,2,2,1,,4,14,9844,14,400,40,25,46,1,0,6,132,80,,3,3,2,
72WN00070,72149964,72,1,9964,2,46,460,9842,14,1,45,1,2,70,130,1,7,,1,65,10,03,12,10,037,6,2,2,1,,4,14,9844,14,432,43,38,46,1,2,6,127,88,,,2,1,
72WN00071,72149966,72,1,9966,2,46,460,7451,14,1,30,5,8,68,128,1,7,,1,78,09,03,10,08,035,7,2,2,1,,4,14,9844,14,541,54,40,46,1,1,6,142,88,,,5,2,
72WN00072,72149967,72,1,9967,2,46,460,7451,14,1,30,5,8,68,128,1,7,,1,70,10,03,11,08,037,7,2,2,1,,4,14,9844,14,475,47,40,46,1,5,6,131,92,,,5,2,
72WN00073,72149968,72,1,9968,2,46,460,8231,14,1,28,1,6,68,128,1,7,,1,80,10,03,11,07,036,5,2,2,1,,4,14,9844,14,528,52,38,46,1,8,6,127,124,,,4,1,
72WN00074,72149970,72,2,9970,2,46,460,9856,14,1,39,1,2,63,123,1,3,,3,54,09,03,11,10,032,31,2,2,1,,4,14,9844,14,374,37,24,46,1,4,7,122,80,,,2,1,
72WN00075,72149971,72,1,9971,2,35,350,9342,14,1,52,1,4,67,127,1,5,,1,74,09,03,10,09,036,5,2,2,1,,4,14,9855,14,499,49,43,35,1,9,6,130,106,,3,4,1,
72WN00076,72149972,72,2,9972,2,35,350,9792,14,1,52,1,3,67,127,1,1,,1,68,08,03,09,07,043,6,2,2,1,,4,14,9855,14,472,47,43,35,1,2,6,133,80,,,3,1,
72WN00077,72149973,72,1,9973,2,46,460,6609,14,1,30,1,9,66,126,1,7,,1,63,13,03,12,10,031,33,2,2,1,,4,14,9844,14,405,40,28,46,1,5,6,96,120,,3,5,1,
72WN00078,72149974,72,2,9974,2,35,350,9671,14,1,47,5,4,66,126,1,1,,3,60,08,04,11,08,037,6,2,2,1,,4,14,9855,14,406,40,39,35,1,6,6,135,88,,,4,2,
72WN00079,72149976,72,2,9976,2,35,350,9081,14,1,47,1,5,63,123,1,1,,1,68,08,03,09,08,046,7,2,3,2,,4,14,9855,14,470,47,39,35,1,0,6,138,102,,,4,1,
72WN00080,72149977,72,1,9977,2,35,350,9350,14,1,46,5,4,59,119,1,1,,1,42,11,03,11,10,036,31,2,2,1,,4,14,9855,14,282,28,42,35,1,2,7,104,84,,3,4,2,
72WN00081,72149978,72,2,9978,2,35,350,9350,14,1,46,5,4,59,119,1,1,,1,61,07,03,09,09,042,3,2,2,1,,4,14,9855,14,429,42,42,35,1,9,7,151,100,,,4,2,
72WN00082,72149979,72,1,9979,2,35,350,9322,14,1,46,3,4,62,122,1,2,,1,60,11,03,10,09,040,1,2,2,1,,4,14,9855,14,408,40,43,35,1,8,7,118,102,,3,4,3,
72WN00083,72149980,72,1,9980,2,35,350,9322,14,1,46,3,4,58,118,1,4,,2,78,09,03,09,09,036,10,2,2,1,,4,14,9855,14,564,56,43,35,1,4,7,144,114,,,4,3,
72WN00084,72149982,72,2,9982,2,46,460,9817,14,1,49,1,3,57,117,1,3,,3,58,08,03,10,09,038,32,2,2,1,,4,14,9844,14,409,40,46,46,1,9,7,127,102,,,3,1,
72WN00085,72149983,72,1,9983,2,35,350,9621,14,1,45,1,4,56,116,1,4,,1,61,08,03,08,09,038,23,2,2,1,,4,14,9855,14,447,44,41,35,1,7,7,125,92,,3,4,1,
72WN00086,72149987,72,2,9987,2,35,350,9564,14,1,44,1,4,56,116,1,3,,1,65,06,03,10,06,035,7,2,2,1,,4,14,9855,14,476,47,44,35,1,6,6,135,98,,,4,1,
72WN00087,72186265,72,2,6265,3,78,781,3430,18,1,,1,3,80,140,1,1,,1,101,08,03,04,05,053,4,3,3,1,,8,18,5091,18,651,65,,78,6,1,1,160,98,,2,3,1,
72WN00088,72186266,72,2,6266,3,70,701,2929,18,1,,1,5,78,138,1,1,,1,82,08,03,08,07,035,32,2,2,1,,8,18,4774,18,517,51,,70,2,7,1,137,106,,,4,1,
72WN00089,72186267,72,2,6267,3,70,700,4650,18,1,,3,2,81,141,1,1,,1,72,06,03,09,07,047,5,2,3,2,,8,18,5142,18,452,45,,70,2,2,1,152,82,,,2,3,
72WN00090,72186268,72,2,6268,3,70,700,4650,18,1,,3,2,77,137,1,1,,1,65,11,03,07,07,038,15,2,3,2,,8,18,5142,18,412,41,,70,2,2,1,116,86,,,2,3,
72WN00091,72186269,72,2,6269,3,70,702,2626,18,1,,3,6,77,137,1,1,,2,76,08,03,07,08,048,26,2,2,1,,8,18,4281,18,483,48,,70,2,3,1,148,98,,,4,3,
72WN00092,72186271,72,2,6271,3,78,782,4681,18,1,,1,2,77,137,1,3,,1,64,08,03,08,09,049,18,2,2,1,,8,18,4824,18,377,37,,78,6,7,1,137,124,,2,2,1,
72WN00093,72186272,72,2,6272,3,78,782,3536,18,1,,5,3,77,137,1,1,,2,70,09,03,09,08,039,31,2,2,1,,8,18,4824,18,444,44,,78,6,4,1,135,92,,,3,2,
72WN00094,72186273,72,1,6273,3,78,782,3536,18,1,,5,3,77,137,1,4,,2,67,08,03,08,09,038,32,2,2,1,,8,18,4824,18,419,41,,78,6,9,1,135,96,,3,3,2,
72WN00095,72186274,72,1,6274,3,77,771,9111,14,1,,1,5,77,137,1,5,,2,98,06,03,06,06,039,6,2,2,1,,4,18,5594,18,634,63,,77,6,4,1,158,112,,3,4,1,
72WN00096,72186275,72,2,6275,3,73,732,3575,18,1,,1,3,76,136,1,1,,1,87,10,03,06,05,041,20,2,2,1,,8,18,5493,18,565,56,,73,6,5,1,130,102,,,3,1,
72WN00097,72186276,72,1,6276,3,75,750,7795,14,1,,5,7,76,136,1,1,,1,77,15,03,10,10,035,21,2,2,1,,4,18,5722,18,493,49,,75,6,3,1,116,100,,3,5,2,
72WN00098,72186277,72,2,6277,3,75,750,7795,14,1,,5,7,76,136,1,1,,2,86,08,03,07,08,038,5,2,2,1,,4,18,5722,18,550,55,,75,6,0,1,160,112,,,5,2,
72WN00099,72186278,72,2,6278,3,73,732,4049,18,1,,5,3,76,136,1,1,,1,78,08,05,09,08,033,14,2,2,1,,8,18,5493,18,506,50,,73,6,6,1,137,92,,,3,2,
72WN00100,72186279,72,2,6279,3,73,732,4049,18,1,,5,3,76,136,1,1,,1,78,08,03,09,08,033,30,2,2,1,,8,18,5493,18,503,50,,73,6,3,1,144,96,,,3,2,
72WN00101,72186280,72,1,6280,3,73,731,4359,18,1,,1,2,76,136,1,4,,1,93,08,03,07,07,041,23,2,2,1,,8,18,5276,18,619,61,,73,6,9,1,150,88,,,2,1,
72WN00102,72186281,72,2,6281,3,72,860,3814,18,1,,3,3,76,136,1,1,,1,49,08,03,10,10,032,23,2,2,1,,8,18,4158,18,301,30,,72,3,1,1,115,80,,,3,3,
72WN00103,72186282,72,2,6282,3,72,860,3814,18,1,,3,3,76,136,1,1,,1,67,09,03,09,07,036,22,2,2,1,,8,18,4158,18,438,43,,72,3,8,1,122,74,,2,3,3,
72WN00104,72186284,72,2,6284,3,70,702,2809,18,1,,5,5,76,136,1,1,,3,68,07,03,07,09,042,1,2,2,1,,8,18,4281,18,416,41,,70,2,6,1,150,114,,,4,2,
72WN00105,72186285,72,2,6285,3,70,702,2809,18,1,,5,5,76,136,1,1,,3,46,08,03,10,11,030,10,2,2,1,,8,18,4281,18,274,27,,70,2,4,1,120,88,,5,4,2,
72WN00106,72186286,72,1,6286,3,70,701,3114,18,1,,1,4,76,136,1,6,,1,100,08,03,06,08,045,22,2,2,1,,8,18,4774,18,649,64,,70,2,9,1,160,118,,3,4,1,
72WN00107,72186287,72,2,6287,3,77,770,4999,18,1,,1,2,76,136,1,1,,1,73,11,03,07,06,038,1,2,2,1,,8,18,5469,18,481,48,,77,6,1,1,116,76,,2,2,1,
72WN00108,72186288,72,1,6288,3,75,750,9782,14,1,,5,4,76,136,1,5,,1,78,11,03,08,08,041,11,2,2,1,,4,18,5722,18,512,51,,75,6,2,1,133,84,,,4,2,
72WN00109,72186289,72,2,6289,3,75,750,9782,14,1,,5,4,76,136,1,1,,5,68,08,03,09,08,036,25,2,2,1,,4,18,5722,18,432,43,,75,6,2,1,138,92,,3,4,2,
72WN00110,72186290,72,2,6290,3,72,950,2344,18,1,,1,6,76,136,1,1,,1,82,09,03,06,06,046,22,2,2,1,,8,18,4212,18,524,52,,72,3,4,1,138,108,,2,4,1,
72WN00111,72186291,72,1,6291,3,70,700,2601,18,1,,5,6,76,136,1,2,,3,80,06,03,10,09,035,34,2,2,1,,8,18,5142,18,522,52,,70,2,2,1,159,90,,3,4,2,
72WN00112,72186292,72,2,6292,3,70,700,2601,18,1,,5,6,76,136,1,1,,1,50,07,03,11,10,029,10,2,2,1,,8,18,5142,18,309,30,,70,2,9,1,126,80,,7,4,2,
72WN00113,72186293,72,1,6293,3,73,732,8342,14,1,,5,6,76,136,1,6,,2,81,09,03,09,09,040,26,2,2,1,,4,18,5493,18,531,53,,73,6,1,1,148,88,,,4,2,71
72WN00114,72186294,72,1,6294,3,73,732,8342,14,1,,5,6,76,136,1,7,,2,84,09,03,11,07,036,19,2,2,1,,4,18,5493,18,550,55,,73,6,0,1,143,92,,,4,2,
72WN00115,72186296,72,1,6296,3,72,820,2700,18,1,,8,5,76,136,1,4,,1,53,08,03,11,12,025,21,2,2,1,,8,18,4410,18,340,34,,72,3,0,1,123,68,,,4,2,
72WN00116,72186297,72,2,6297,3,72,820,2700,18,1,,7,5,76,136,1,1,,1,81,08,03,08,06,045,11,2,2,1,,8,18,4410,18,551,55,,72,3,1,1,147,60,,,4,3,
72WN00117,72186298,72,2,6298,3,72,820,2700,18,1,,8,5,76,136,1,1,,1,65,12,03,10,08,035,5,2,2,1,,8,18,4410,18,435,43,,72,3,5,1,114,58,,,4,2,
72WN00118,72186299,72,1,6299,3,70,700,2984,18,1,,5,5,76,136,1,4,,1,80,07,03,07,08,040,14,2,2,1,,8,18,5142,18,519,51,,70,2,9,1,154,94,,3,4,2,
72WN00119,72186300,72,2,6300,3,70,700,2984,18,1,,5,5,76,136,1,1,,1,69,08,03,09,08,040,21,2,2,1,,8,18,5142,18,441,44,,70,2,1,1,142,90,,2,4,2,
72WN00120,72186301,72,1,6301,3,76,761,9591,14,1,,1,4,76,136,1,4,,2,103,11,03,07,07,041,6,2,3,2,,4,18,5211,18,675,67,,76,6,5,1,142,112,,,4,1,03
72WN00121,72186302,72,1,6302,3,73,731,8472,14,1,,5,6,75,135,1,5,,1,74,09,03,08,08,043,6,2,2,1,,4,18,5276,18,486,48,,73,6,6,1,141,84,,5,4,2,
72WN00122,72186303,72,1,6303,3,73,731,8472,14,1,,5,6,75,135,1,4,,1,75,08,03,08,09,037,4,2,2,1,,4,18,5276,18,489,48,,73,6,9,1,145,90,,,4,2,
72WN00123,72186304,72,1,6304,3,74,741,9705,14,1,,5,4,75,135,1,4,,1,82,08,03,10,07,032,34,2,2,1,,4,18,5914,18,545,54,,74,6,5,1,144,84,,3,4,2,
72WN00124,72186305,72,1,6305,3,74,741,9705,14,1,,5,4,75,135,1,3,,1,72,09,03,07,08,039,32,2,2,1,,4,18,5914,18,468,46,,74,6,8,1,136,88,,3,4,2,
72WN00125,72186306,72,1,6306,3,75,751,8522,14,1,,3,6,75,135,1,1,,2,86,10,05,08,08,035,4,2,2,1,,4,18,6250,18,569,56,,75,6,9,1,128,92,,,4,3,
72WN00126,72186307,72,2,6307,3,70,700,3983,18,1,,5,3,75,135,1,1,,1,77,09,03,08,08,032,2,2,2,1,,8,18,5142,18,511,51,,70,2,1,1,138,80,,,3,2,
72WN00127,72186308,72,2,6308,3,70,700,3983,18,1,,5,3,75,135,1,1,,1,58,06,03,09,10,029,4,2,2,1,,8,18,5142,18,370,37,,70,2,0,1,137,80,,,3,2,
72WN00128,72186310,72,1,6310,3,77,771,9763,14,1,,1,4,75,135,1,7,,1,100,08,04,07,08,043,7,2,2,1,,4,18,5594,18,673,67,,77,6,3,1,155,92,,3,4,1,
72WN00129,72186311,72,1,6311,3,70,701,3145,18,1,,5,4,75,135,1,6,,1,71,10,03,09,09,033,3,2,2,1,,8,18,4774,18,470,47,,70,2,0,1,129,76,,,4,2,
72WN00130,72186312,72,1,6312,3,70,701,3145,18,1,,5,4,75,135,1,1,,1,72,08,03,09,08,033,21,2,2,1,,8,18,4774,18,486,48,,70,2,6,1,137,64,,,4,2,
72WN00131,72186313,72,2,6313,3,75,750,4567,18,1,,1,2,75,135,1,1,,1,74,08,03,08,07,036,6,2,2,1,,8,18,5722,18,484,48,,75,6,4,1,134,86,,,2,1,
72WN00132,72186314,72,2,6314,3,76,761,4881,18,1,,1,2,75,135,1,1,,1,88,09,03,07,06,041,22,2,2,1,,8,18,5211,18,578,57,,76,6,8,1,144,100,,,2,1,
72WN00133,72186315,72,1,6315,3,76,760,8960,14,1,,5,5,75,135,1,2,,2,84,09,08,10,08,035,30,2,2,1,,4,18,5790,18,507,50,,76,6,7,1,127,156,,,4,2,
72WN00134,72186316,72,2,6316,3,76,760,8960,14,1,,5,5,75,135,1,1,,1,74,10,03,09,08,035,30,2,2,1,,4,18,5790,18,459,45,,76,6,9,1,134,120,,,4,2,
