UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
16WN00080,2016059380,16,H9380,05,2,,30,30,3,4,2,4.0,4,4,1,81,200,119,,7.6,  0,78,0.592,79,1,1,,,7,,BLD,e3,4TH,H8376,05,H7774,05,,1,,,8,5,,,,,90,250,,,0.039,,,
16WN00081,2016059381,16,H9381,05,3,,30,29,8,2,1,2.0,2,2,1,81,200,119,,10.1,  0,89,0.663,90,1,1,,,0,,,,1ST.UGLY,H7479,05,H8540,05,,3,93,271,3,2,,,,,102,250,,,0.033,,,
16WN00082,2016059383,16,H9383,05,2,,30,29,9,3,2,7.0,7,5,1,81,200,119,,10.3,  0,84,0.619,85,1,1,,,,,BLD,e5,1ST.SCRS,H7479,05,H4823,05,,1,,,8,5,,,,,97,250,,,0.02,,,
16WN00083,2016059384,16,H9384,05,1,,30,29,9,3,1,7.0,7,5,1,81,200,119,,11.6,  0,101,0.751,102,1,1,,1,,,BLD,,2ND.Scur,H7479,05,H4823,05,,1,,,7,2,,,,,116,223,,,0.02,,,
16WN00084,2016059385,16,H9385,05,2,,30,29,9,3,2,7.0,7,5,1,81,200,119,,11.9,  0,95,0.698,96,1,1,,,,,BLD,e4,TerminalOnly,H7479,05,H4823,05,,1,,,8,4,,,,,110,250,,,0.02,,,
16WN00085,2016059387,16,H9387,05,2,,30,e8,8,2,1,1.0,1,1,2,81,201,120,,7.9,  0,77,0.576,77,1,1,,,0,,,,1ST,H8715,05,H9165,05,,3,93,271,3,2,,,,,88,250,,,0.026,,,
16WN00086,2016059389,16,H9389,05,1,,30,31,8,2,1,3.0,3,3,1,81,200,119,,13.5,  0,111,0.819,112,1,1,,1-,7,,,,1ST,H8485,05,H8262,05,,1,,,3,2,,,,,124,223,,,0.022,,,
16WN00087,2016059392,16,H9392,05,1,,30,31,9,3,2,4.0,4,4,1,81,200,119,,10.5,  0,47,0.307,47,1,1,,3,0,,BLD,,2ND.Nice,H8485,05,H7892,05,,3,93,245,8,5,,,,,101,223,,,0.03,,,
16WN00088,2016059393,16,H9393,05,2,,30,31,9,3,2,4.0,4,4,1,81,200,119,,10.1,  0,84,0.621,85,1,1,,,0,,BLD,e4,3RD.SCRS,H8485,05,H7892,05,,1,,,8,5,,,,,97,250,,,0.03,,,
16WN00089,2016059394,16,H9394,05,1,,30,33,8,2,2,2.0,2,2,1,81,200,119,,10.0,  0,89,0.664,90,1,1,,3,0,,BLD,,1ST.Scurs,H8787,05,H8694,05,,3,93,245,5,4,,,,,100,223,,,0.03,,,
16WN00090,2016059395,16,H9395,05,2,,30,33,8,2,2,2.0,2,2,,81,200,119,,7.5,  0,61,0.45,62,1,1,,,0,,BLD,,2ND.HAIRY,H8787,05,H8694,05,,1,93,271,5,6,,,,3,79,250,,,0.03,,,
16WN00091,2016059396,16,H9396,05,1,,30,32,8,2,2,4.0,4,4,1,81,200,119,,14.8,  0,99,0.708,100,1,1,,2-,0,,BLD,,Nice,H8507,05,H7877,05,,3,,,5,5,,,,1,117,223,,,0.009,,,
16WN00092,2016059397,16,H9397,05,1,,30,32,8,2,2,4.0,4,4,1,81,200,119,,14.0,  0,92,0.655,93,1,1,,3,0,,BLD,,2ND.SCOURS,H8507,05,H7877,05,,3,93,245,5,5,,,,,100,223,,,0.009,,,
16WN00093,2016059399,16,H9399,05,2,,30,e5,8,2,1,1.0,1,1,2,82,201,119,,7.0,  0,67,0.504,67,1,1,,,,,BLD,,1ST.RESP.PNEU,H8061,05,H8882,05,,3,93,271,3,2,,,,,73,250,,,0.044,,,
16WN00094,2016059401,16,H9401,05,3,,30,e7,8,2,2,1.0,1,1,2,82,201,119,,8.0,  0,59,0.429,59,1,1,,,0,,,,1ST.PNEU.FVER,H8543,05,H8914,05,,3,93,271,5,5,,,,,68,250,,,0.041,,,
16WN00095,2016059402,16,H9402,05,2,,30,e7,8,2,2,1.0,1,1,2,82,201,119,,6.6,  0,51,0.373,51,1,1,,,0,,,,2ND.SCRS,H8543,05,H8914,05,,3,93,271,5,6,,,,,70,250,,,0.041,,,
16WN00096,2016059403,16,H9403,05,2,,30,30,8,2,1,5.0,5,4,2,82,201,119,,11.4,  0,99,0.736,100,1,1,,,0,,BLD,e3,1ST,H8376,05,H6548,05,,1,,,3,2,,,,,111,250,,,0.049,,,
16WN00097,2016059405,16,H9405,05,2,,30,29,9,3,2,4.0,4,4,2,82,201,119,,8.0,  0,81,0.613,82,1,1,,,7,,BLD,e4,1ST.P,H7479,05,H7866,05,,1,,,8,5,,,,,98,250,,,0.024,,,
16WN00098,2016059407,16,H9407,05,1,,30,29,9,3,2,4.0,4,4,2,82,201,119,,8.2,  0,77,0.578,78,1,1,,2,7,,BLD,,"Scurs, pink",H7479,05,H7866,05,,3,93,245,8,5,,,,,89,223,,,0.024,,,
16WN00099,2016059408,16,H9408,05,1,,30,30,8,2,1,4.0,4,4,2,82,201,119,,9.0,  0,107,0.824,108,1,1,,2,0,,BLD,,1ST.SmScur,H8376,05,H7418,05,,1,,,3,2,,,,,122,223,,,0.03,,,
16WN00100,2016059410,16,H9410,05,1,,30,32,8,2,2,6.0,6,4,2,82,201,119,,11.0,  0,90,0.664,91,1,1,,2,0,,BLD,,1ST.OneNutX,H8507,05,H6177,05,,3,93,245,5,5,,,,,101,223,,,0.023,,,
16WN00101,2016059411,16,H9411,05,1,,30,32,8,2,2,6.0,6,4,2,82,201,119,,11.2,  0,83,0.603,84,1,1,,2-,0,,BLD,,2ND.Scurs,H8507,05,H6177,05,,1,,,5,5,,,,,100,223,,,0.023,,,
16WN00102,2016059412,16,H9412,05,1,,30,31,8,2,2,2.0,2,2,2,82,201,119,,10.2,  0,87,0.645,88,1,1,,2,0,,,,"Pink,MouthPrb",H8485,05,H8788,05,,1,,,5,5,,,,,96,223,,,0.021,,,
16WN00103,2016059413,16,H9413,05,1,,30,31,8,2,2,2.0,2,2,2,82,201,119,,10.0,  0,65,0.462,65,1,1,,2,0,,,,2ND.SCRS,H8485,05,H8788,05,,3,93,245,5,5,,,,,78,223,,,0.021,,,
16WN00104,2016059414,16,H9414,05,1,,30,33,8,2,2,2.0,2,2,2,82,201,119,,11.9,  0,72,0.505,73,1,1,,2+,0,,,,1ST.Scurs,H8787,05,H8721,05,,1,,,5,5,,,,,87,223,,,0.023,,,
16WN00105,2016059415,16,H9415,05,2,,30,33,8,2,2,2.0,2,2,2,82,201,119,,11.6,  0,74,0.524,74,1,1,,,0,,,e4,2ND.H,H8787,05,H8721,05,,1,,,5,5,,,,,90,250,,,0.023,,,
16WN00106,2016059416,16,H9416,05,2,,30,32,8,2,2,2.0,2,2,2,83,201,118,,10.6,  0,73,0.529,74,1,1,,,7,,,e3,TerminalOnly,H8507,05,H8756,05,,1,,,5,4,,,,,89,250,,,0.04,,,
16WN00107,2016059417,16,H9417,05,2,,30,32,8,2,2,2.0,2,2,2,83,201,118,,9.4,  0,69,0.505,70,1,1,,,7,,,,2ND.POSSMIXUP,H8507,05,H8756,05,,3,93,271,5,5,,,,,83,250,,,0.04,,,
16WN00108,2016059418,16,H9418,05,1,,30,32,8,2,2,4.0,4,4,2,83,201,118,,13.9,  0,92,0.662,93,1,1,,2,7,,BLD,,1ST.Pink eyes,H8507,05,H7592,05,,1,,,5,5,,,,,107,223,,,0.019,,,
