UID,IDLAMB,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DBRD,DB1,LINBR,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,CAUSE,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,C75,DISP,CADAM,CTBR,ABN
71WN00019,71116517,71,1,6517,1,24,240,6088,11,1,51,1,7,63,123,1,2,,2,68,10,03,09,08,036,6,2,2,1,,1,11,6408,11,480,48,28,24,1,0,1,122,90,,3,5,1,
71WN00020,71116518,71,2,6518,1,32,320,5941,11,1,,2,8,67,127,1,1,,1,80,09,03,09,09,033,10,2,2,1,,1,11,6452,11,556,55,,32,1,6,9,,94,,2,5,1,
71WN00021,71116519,71,1,6519,1,24,240,5979,11,1,40,5,7,63,123,1,2,,1,60,11,03,08,10,038,27,2,2,1,,1,11,6408,11,407,40,31,24,1,7,1,123,100,,3,5,2,
71WN00022,71116520,71,1,6520,1,24,240,5979,11,1,40,5,7,63,123,1,2,,2,53,13,03,09,09,038,20,2,2,1,,1,11,6408,11,363,36,31,24,1,3,1,104,84,,3,5,2,
71WN00023,71116521,71,2,6521,1,24,240,6438,11,1,47,1,2,62,122,1,1,,1,60,09,03,10,10,036,7,2,2,1,,1,11,6408,11,416,41,41,24,1,6,1,128,92,,,2,1,
71WN00024,71116522,71,1,6522,1,24,240,6437,11,1,47,1,2,66,126,1,2,,1,93,11,06,08,05,041,3,2,2,1,,1,11,6408,11,641,64,41,24,1,1,6,130,122,,3,2,1,
71WN00025,71116523,71,2,6523,1,32,320,6422,11,1,37,1,2,66,126,1,1,,1,59,09,03,11,10,033,1,2,2,1,,1,11,6452,11,408,40,28,32,1,8,6,126,76,,,2,1,
71WN00026,71116524,71,1,6524,1,24,240,5794,11,1,36,3,9,62,122,1,1,,1,96,09,03,07,06,041,29,2,2,1,,1,11,6408,11,703,70,30,24,1,3,1,147,102,,,5,3,
71WN00027,71116526,71,2,6526,1,24,240,6447,11,1,46,1,2,65,125,1,1,,1,51,09,03,10,10,037,3,3,3,1,,1,11,6408,11,347,34,39,24,1,7,6,123,76,,6,2,1,
71WN00028,71116529,71,1,6529,1,24,240,6071,11,1,39,5,7,64,124,1,4,,1,61,10,03,11,07,036,2,2,2,1,,1,11,6408,11,429,42,31,24,1,9,6,125,78,,3,5,2,
71WN00029,71116530,71,1,6530,1,24,240,6071,11,1,39,5,7,64,124,1,1,,1,56,12,03,11,09,036,1,2,2,1,,1,11,6408,11,381,38,31,24,1,1,6,116,88,,3,5,2,
71WN00030,71116531,71,2,6531,1,24,240,6185,11,1,32,1,6,59,119,1,1,,1,77,09,03,06,07,043,7,2,2,1,,1,11,6408,11,555,55,30,24,1,5,1,138,110,,,4,1,
71WN00031,71116532,71,1,6532,1,24,240,6204,11,1,31,3,6,63,123,1,4,,1,65,09,03,10,09,038,3,2,2,1,,1,11,6408,11,459,45,27,24,1,9,6,130,86,,3,4,3,
71WN00032,71116535,71,1,6535,1,32,320,6122,11,1,31,5,7,58,118,1,2,,2,63,11,03,11,09,034,29,2,2,1,,1,11,6452,11,449,44,28,32,1,9,1,123,100,,,5,2,
71WN00033,71116536,71,1,6536,1,32,320,6122,11,1,31,5,7,58,118,1,1,,1,44,09,03,12,12,031,25,2,2,1,,1,11,6452,11,305,30,28,32,1,5,1,120,80,,,5,2,
71WN00034,71116537,71,1,6537,1,24,240,6334,11,1,38,1,4,61,121,1,4,,1,86,09,03,08,08,043,3,2,2,1,,1,11,6408,11,598,59,34,24,1,8,6,153,136,,,4,1,
71WN00035,71116538,71,1,6538,1,24,240,6259,11,1,33,5,5,57,117,3,4,,2,71,09,03,07,08,040,23,2,2,1,,1,11,6408,11,504,50,27,24,1,4,1,144,120,,3,4,2,
71WN00036,71116539,71,1,6539,1,24,240,6259,11,1,33,5,5,57,117,1,4,,2,58,11,03,10,09,034,7,2,2,1,,1,11,6408,11,402,40,27,24,1,2,1,122,110,,3,4,2,
71WN00037,71116540,71,1,6540,1,32,320,6247,11,1,46,1,5,60,120,1,4,,1,54,09,03,12,11,028,2,2,2,1,,1,11,6452,11,362,36,26,32,1,2,6,121,106,,,4,1,
71WN00038,71116541,71,2,6541,1,32,320,6401,11,1,37,1,3,59,119,1,4,,1,62,09,03,11,08,034,1,2,2,1,,1,11,6452,11,434,43,28,32,1,4,6,133,104,,,3,1,
71WN00039,71116542,71,1,6542,1,24,240,6444,11,1,48,1,2,55,115,1,4,,1,69,09,03,09,09,037,23,2,2,1,,1,11,6408,11,517,51,43,24,1,7,1,138,96,,,2,1,
71WN00040,71149872,71,1,9872,2,35,350,9795,14,1,44,1,2,78,138,1,1,,1,93,08,03,06,05,045,3,3,3,1,,4,14,9818,14,603,60,34,35,1,3,6,149,98,,,2,1,
71WN00041,71149873,71,2,9873,2,35,350,7394,14,1,41,3,7,73,133,1,1,,2,59,08,03,10,08,044,11,2,2,1,,4,14,9818,14,398,39,33,35,1,8,1,120,60,,6,5,3,
71WN00042,71149875,71,1,9875,2,35,350,9794,14,1,48,1,2,73,133,1,2,,1,80,07,03,06,07,039,7,2,2,1,,4,14,9818,14,526,52,43,35,1,6,1,144,100,,,2,1,
71WN00043,71149876,71,1,9876,2,35,350,7393,14,1,41,5,7,77,137,1,2,,1,80,12,06,10,07,035,1,2,3,2,,4,14,9818,14,515,51,33,35,1,5,6,114,94,,3,5,2,
71WN00044,71149877,71,1,9877,2,35,350,7393,14,1,41,5,7,77,137,2,4,,1,94,08,03,09,06,037,2,2,3,2,,4,14,9818,14,609,60,33,35,1,9,6,157,106,,,5,2,
71WN00045,71149878,71,2,9878,2,35,350,9811,14,1,48,1,2,73,133,2,1,,1,69,10,03,07,07,042,10,2,2,1,,4,14,9818,14,448,44,42,35,1,8,1,120,94,,,2,1,
71WN00046,71149879,71,1,9879,2,46,460,9727,14,1,40,3,3,76,136,1,7,,1,61,11,03,12,09,039,3,2,2,1,,4,14,9808,14,397,39,27,46,1,7,6,115,70,,3,3,3,
71WN00047,71149882,71,1,9882,2,35,350,9826,14,1,48,1,2,71,131,1,4,,2,72,11,05,07,06,040,22,2,3,2,,4,14,9818,14,489,48,41,35,1,9,1,106,80,,3,2,1,
71WN00048,71149883,71,2,9883,2,35,350,9834,14,1,49,1,2,70,130,1,2,,3,74,04,03,09,07,045,1,2,2,1,,4,14,9818,14,495,49,50,35,1,5,1,161,96,,3,2,1,
71WN00049,71149884,71,1,9884,2,35,350,9177,14,1,45,1,4,70,130,1,2,,1,77,10,03,09,09,043,6,2,2,1,,4,14,9818,14,505,50,37,35,1,5,1,134,114,,3,4,1,
71WN00050,71149885,71,2,9885,2,35,350,7268,14,1,45,3,7,74,134,1,1,,1,59,09,03,10,08,041,1,2,2,1,,4,14,9818,14,378,37,40,35,1,8,6,121,84,,,5,3,
71WN00051,71149887,71,2,9887,2,46,460,8231,14,1,30,1,5,74,134,1,3,,1,83,10,03,09,06,036,1,2,2,1,,4,14,9808,14,540,54,38,46,1,0,6,127,106,,,4,1,
71WN00052,71149888,71,2,9888,2,46,460,7997,14,1,32,1,6,73,133,1,4,,3,74,10,04,11,06,036,3,2,2,1,,4,14,9808,14,474,47,23,46,1,4,6,115,110,,,4,1,
71WN00053,71149890,71,1,9890,2,46,460,8329,14,1,33,1,5,68,128,1,7,,1,70,13,04,11,09,029,27,2,2,1,,4,14,9808,14,469,46,39,46,1,9,1,95,100,,3,4,1,
71WN00054,71149891,71,2,9891,2,46,460,7451,14,1,33,1,7,71,131,1,2,,1,74,10,03,09,08,036,3,2,2,1,,4,14,9808,14,473,47,40,46,1,3,6,126,120,,,5,1,
71WN00055,71149892,71,1,9892,2,46,460,9836,14,1,36,1,2,70,130,1,7,,1,63,10,03,11,10,033,1,2,2,1,,4,14,9808,14,383,38,25,46,1,3,1,117,132,,3,2,1,
71WN00056,71149894,71,2,9894,2,46,460,8330,14,1,33,5,5,67,127,1,3,,1,59,09,03,09,08,033,20,2,2,1,,4,14,9808,14,391,39,39,46,1,1,1,121,94,,,4,2,
71WN00057,71149895,71,2,9895,2,46,460,8330,14,1,33,3,5,69,129,1,1,,1,85,09,03,09,07,033,5,2,2,1,,4,14,9808,14,589,58,39,46,1,9,2,133,90,,2,4,3,
71WN00058,71149897,71,1,9897,2,46,460,7325,14,1,30,1,7,70,130,1,7,,1,85,09,03,10,07,031,3,2,2,1,,4,14,9808,14,566,56,28,46,1,6,6,133,114,,,5,1,
71WN00059,71149898,71,1,9898,2,46,460,7487,14,1,29,1,7,66,126,1,7,,1,62,15,03,11,10,035,29,2,2,1,,4,14,9808,14,417,41,26,46,1,7,1,88,94,,6,5,1,
71WN00060,71149899,71,1,9899,2,46,460,9823,14,1,39,1,2,70,130,1,4,,3,80,11,03,10,08,039,3,2,2,1,,4,14,9808,14,526,52,37,46,1,6,6,131,116,,3,2,1,
71WN00061,71149900,71,2,9900,2,35,350,8949,14,1,45,1,4,65,125,1,1,,2,67,08,03,08,07,041,22,2,2,1,,4,14,9818,14,467,46,35,35,1,7,1,128,86,,,4,1,
71WN00062,71149901,71,2,9901,2,35,350,9322,14,1,48,1,3,65,125,1,1,,1,60,07,03,10,09,043,1,2,2,1,,4,14,9818,14,416,41,43,35,1,6,1,143,80,,,3,1,
71WN00063,71149903,71,2,9903,2,35,350,9812,14,1,48,1,2,69,129,1,1,,2,56,09,03,11,09,035,1,2,2,1,,4,14,9818,14,346,34,42,35,1,6,6,122,114,,,2,1,
71WN00064,71149904,71,1,9904,2,35,350,9796,14,1,44,1,2,65,125,1,7,,1,64,10,03,11,10,033,5,2,2,1,,4,14,9818,14,434,43,34,35,1,4,1,123,98,,3,2,1,
71WN00065,71149908,71,1,9908,2,46,460,9816,14,1,37,1,2,67,127,1,7,,3,48,07,03,13,10,030,2,2,2,1,,4,14,9808,14,312,31,25,46,1,2,6,120,84,,3,2,1,
71WN00066,71149910,71,1,9910,2,46,460,6609,14,1,31,1,8,67,127,1,1,,1,83,08,03,06,06,048,2,3,4,2,,4,14,9808,14,550,55,28,46,1,0,6,147,132,,3,5,1,
71WN00067,71149911,71,2,9911,2,46,460,9440,14,1,39,4,3,67,127,1,1,,1,63,09,03,10,09,034,10,2,2,1,,4,14,9808,14,419,41,28,46,1,9,9,,98,,2,3,3,
71WN00068,71149912,71,1,9912,2,46,460,9440,14,1,39,3,3,63,123,1,7,,1,62,11,03,11,10,034,4,2,2,1,,4,14,9808,14,434,43,28,46,1,4,1,120,86,,,3,3,
71WN00069,71149913,71,2,9913,2,35,350,7460,14,1,42,8,7,60,120,1,1,,1,58,07,03,09,08,038,20,2,2,1,,4,14,9818,14,400,40,38,35,1,0,1,139,100,,,5,2,
71WN00070,71149914,71,2,9914,2,35,350,7460,14,1,42,8,7,60,120,1,1,,1,58,07,03,08,08,037,19,2,2,1,,4,14,9818,14,405,40,38,35,1,5,1,139,94,,,5,2,
71WN00071,71149916,71,1,9916,2,46,460,9065,14,1,26,1,4,64,124,1,7,,1,66,09,03,12,09,031,2,2,2,1,,4,14,9808,14,440,44,43,46,1,0,6,124,114,,,4,1,
71WN00072,71149918,71,1,9918,2,35,350,9671,14,1,48,1,3,64,124,1,4,,1,78,10,03,08,08,040,2,2,2,1,,4,14,9818,14,532,53,39,35,1,2,6,144,120,,,3,1,
71WN00073,71149919,71,2,9919,2,46,460,9817,14,1,46,3,2,60,120,1,3,,3,47,11,03,11,11,027,4,2,2,1,,4,14,9808,14,318,31,46,46,1,8,1,104,88,,2,2,3,
71WN00074,71149921,71,2,9921,2,46,460,8922,14,1,32,1,4,64,124,1,3,,1,57,10,03,12,10,036,3,2,2,1,,4,14,9808,14,379,37,28,46,1,9,6,119,100,,,4,1,
71WN00075,71149922,71,1,9922,2,35,350,9564,14,1,47,1,3,63,123,1,4,,1,68,08,03,09,08,037,3,2,2,1,,4,14,9818,14,478,47,44,35,1,8,6,142,92,,3,3,1,
71WN00076,71149923,71,1,9923,2,46,460,9595,14,1,37,1,3,59,119,1,7,,3,62,11,03,13,10,028,28,2,2,1,,4,14,9808,14,459,45,25,46,1,9,1,116,74,,3,3,1,
71WN00077,71149924,71,2,9924,2,35,350,9792,14,1,49,1,2,61,121,1,1,,2,53,09,03,11,10,038,3,2,2,1,,4,14,9818,14,347,34,43,35,1,7,6,129,110,,,2,1,
71WN00078,71149925,71,2,9925,2,35,350,9081,14,1,48,1,4,61,121,1,1,,1,56,10,03,10,08,034,1,2,2,1,,4,14,9818,14,392,39,39,35,1,2,6,116,86,,,4,1,
71WN00079,71149927,71,2,9927,2,46,460,9041,14,1,46,3,4,57,117,1,3,,1,51,09,03,12,10,026,5,2,2,1,,4,14,9808,14,361,36,26,46,1,1,1,113,88,,2,4,3,
71WN00080,71149928,71,2,9928,2,46,460,7307,14,1,28,3,7,57,117,1,3,,1,68,09,03,09,09,034,7,2,2,1,,4,14,9808,14,513,51,29,46,1,3,1,129,80,,,5,3,
71WN00081,71149930,71,2,9930,2,35,350,9800,14,1,47,1,2,60,120,1,2,,1,52,09,03,11,09,037,3,2,2,1,,4,14,9818,14,363,36,44,35,1,3,6,125,84,,,2,1,
71WN00082,71149931,71,1,9931,2,46,460,9604,14,1,38,1,3,59,119,1,4,,1,37,15,04,15,12,028,2,2,2,1,,4,14,9808,14,230,23,32,46,1,0,6,79,96,,3,3,1,
71WN00083,71149932,71,1,9932,2,35,350,9621,14,1,47,1,3,55,115,1,2,,1,55,11,03,09,08,035,9,2,2,1,,4,14,9818,14,402,40,41,35,1,2,1,115,88,,3,3,1,
71WN00084,71149933,71,2,9933,2,46,460,9801,14,1,39,1,2,58,118,1,3,,1,57,09,03,11,10,033,1,2,2,1,,4,14,9808,14,397,39,30,46,1,7,6,130,102,,,2,1,
71WN00085,71149934,71,2,9934,2,46,460,9680,14,1,39,1,3,54,114,1,1,,1,55,09,03,10,11,035,9,2,2,1,,4,14,9808,14,381,38,28,46,1,1,1,133,116,,2,3,1,
71WN00086,71149935,71,2,9935,2,46,460,8795,14,1,37,3,4,48,108,1,3,,1,52,09,03,11,09,027,28,2,2,1,,4,14,9808,14,404,40,25,46,1,4,1,114,84,,,4,3,
71WN00087,71149937,71,1,9937,2,35,350,7368,14,1,54,1,7,47,107,1,1,,1,46,13,03,13,09,031,3,2,2,1,,4,14,9818,14,361,36,34,35,1,1,6,100,74,,3,5,1,
71WN00088,71185184,71,1,5184,3,78,780,6395,11,1,,3,3,77,137,1,7,,2,89,09,04,09,09,032,2,2,2,1,,1,18,3452,18,600,60,,78,6,0,1,141,68,,5,3,3,
71WN00089,71185186,71,2,5186,3,77,771,8738,14,1,,1,5,77,137,1,1,,1,83,08,03,07,08,043,20,2,2,1,,4,18,3491,18,531,53,,77,6,1,1,146,102,,,4,1,
71WN00090,71185187,71,1,5187,3,75,752,8888,14,1,,1,4,76,136,1,4,,1,100,10,03,05,08,044,13,2,2,1,,4,18,3999,18,647,64,,75,6,7,1,149,120,,5,4,1,
71WN00091,71185188,71,2,5188,3,77,772,3752,18,1,,1,2,76,136,1,3,,1,78,09,03,08,08,038,29,2,2,1,,8,18,4742,18,516,51,,77,6,6,1,135,78,,,2,1,
71WN00092,71185189,71,1,5189,3,78,780,9618,14,1,,5,3,76,136,1,1,,1,76,14,03,08,09,035,10,2,2,1,,4,18,3452,18,497,49,,78,6,7,1,118,84,,,3,2,
71WN00093,71185190,71,1,5190,3,78,780,9618,14,1,,5,3,76,136,1,4,,3,75,09,03,09,09,036,25,2,2,1,,4,18,3452,18,496,49,,78,6,6,1,143,76,,3,3,2,
71WN00094,71185191,71,1,5191,3,78,782,9456,14,1,,1,3,76,136,1,4,,4,98,09,03,06,07,048,7,2,2,1,,4,18,3789,18,631,63,,78,6,1,1,153,122,,5,3,1,
71WN00095,71185192,71,1,5192,3,72,830,2890,18,1,,3,4,76,136,1,2,,1,73,09,03,07,09,036,7,2,2,1,,8,18,3368,18,482,48,,72,3,2,1,134,74,,,4,3,
71WN00096,71185193,71,1,5193,3,78,780,7582,14,1,,5,6,76,136,1,4,,2,87,08,04,07,08,020,13,2,2,1,,4,18,3452,18,574,57,,78,6,4,1,141,90,,3,4,2,
71WN00097,71185194,71,2,5194,3,78,780,7582,14,1,,5,6,76,136,1,1,,1,57,11,03,10,09,027,11,2,2,1,,4,18,3452,18,356,35,,78,6,6,1,109,86,,6,4,2,
71WN00098,71185196,71,1,5196,3,70,702,2267,18,1,,5,6,76,136,1,1,,1,78,06,03,08,10,035,22,2,2,1,,8,18,3654,18,487,48,,70,2,7,1,162,118,,3,4,2,
71WN00099,71185197,71,2,5197,3,70,702,2267,18,1,,5,6,76,136,1,1,,1,74,06,03,07,08,040,12,3,4,2,,8,18,3654,18,482,48,,70,2,2,1,157,84,,,4,2,
71WN00100,71185198,71,1,5198,3,76,761,3809,18,1,,1,2,76,136,1,2,,2,104,06,03,06,08,039,11,2,2,1,,8,18,3528,18,706,70,,76,6,6,1,172,80,,,2,1,
71WN00101,71185199,71,2,5199,3,75,750,3317,18,1,,1,2,76,136,1,1,,3,73,09,03,09,08,038,19,2,2,1,,8,18,3406,18,460,46,,75,6,0,1,130,104,,,2,1,
71WN00102,71185200,71,1,5200,3,78,780,9153,14,1,,5,4,75,135,1,4,,1,63,10,03,09,09,027,21,2,2,1,,4,18,3452,18,401,40,,78,6,1,1,119,88,,6,4,2,
71WN00103,71185201,71,2,5201,3,78,780,9153,14,1,,5,4,75,135,1,1,,1,76,10,03,07,07,034,1,2,2,1,,4,18,3452,18,499,49,,78,6,9,1,133,86,,,4,2,
71WN00104,71185202,71,2,5202,3,75,750,9782,14,1,,5,3,75,135,1,1,,1,63,10,09,10,10,035,5,2,2,1,,4,18,3406,18,404,40,,75,6,4,1,108,84,,5,3,2,
71WN00105,71185203,71,2,5203,3,75,750,9782,14,1,,5,3,75,135,1,1,,1,64,09,03,09,09,035,5,2,2,1,,4,18,3406,18,413,41,,75,6,3,1,133,82,,5,3,2,
71WN00106,71185204,71,1,5204,3,74,740,4089,18,1,,1,2,75,135,1,4,,1,81,06,03,07,09,045,28,2,2,1,,8,18,3926,18,510,51,,74,6,0,1,157,122,,3,2,1,
71WN00107,71185205,71,2,5205,3,76,760,7937,14,1,,1,6,75,135,1,1,,2,80,14,03,06,07,050,13,3,3,1,,4,18,3516,18,520,52,,76,6,0,1,115,98,,,4,1,
71WN00108,71185208,71,2,5208,3,78,781,9617,14,1,,1,3,75,135,1,1,,1,76,10,04,08,08,038,25,2,2,1,,4,18,3681,18,496,49,,78,6,6,1,124,90,,,3,1,
71WN00109,71185209,71,1,5209,3,78,780,8041,14,1,,1,6,75,135,1,4,,1,86,10,03,06,07,040,30,2,2,1,,4,18,3452,18,579,57,,78,6,9,1,130,78,,,4,1,
71WN00110,71185210,71,1,5210,3,78,782,7626,14,1,,1,6,75,135,1,2,,1,90,09,03,06,08,037,4,2,2,1,,4,18,3789,18,570,57,,78,6,0,1,140,130,,3,4,1,
71WN00111,71185211,71,1,5211,3,76,761,8611,14,1,,5,5,75,135,1,4,,1,96,13,03,09,08,036,7,2,2,1,,4,18,3528,18,628,62,,76,6,8,1,141,112,,,4,2,
71WN00112,71185212,71,2,5212,3,76,761,8611,14,1,,5,5,75,135,1,1,,1,68,09,03,08,08,032,11,2,2,1,,4,18,3528,18,439,43,,76,6,9,1,131,88,,,4,2,
71WN00113,71185213,71,2,5213,3,73,730,3565,18,1,,1,2,75,135,1,1,,1,88,11,03,07,07,040,10,2,2,1,,8,18,3396,18,569,56,,73,6,9,1,134,112,,,2,1,
71WN00114,71185214,71,1,5214,3,74,740,3339,18,1,,1,2,75,135,1,2,,1,88,07,03,07,08,035,25,2,2,1,,8,18,3926,18,570,57,,74,6,0,1,149,110,,3,2,1,
71WN00115,71185215,71,1,5215,3,78,782,6552,14,1,,1,8,75,135,1,4,,1,95,09,05,06,06,044,3,2,3,2,,4,18,3789,18,630,63,,78,6,0,1,141,100,,3,5,1,
71WN00116,71185217,71,2,5217,3,73,731,6298,11,1,,3,5,75,135,1,1,,4,69,08,03,08,07,039,20,2,2,1,,1,18,3402,18,456,45,,73,6,6,1,136,74,,2,4,3,
71WN00117,71185218,71,1,5218,3,77,770,9410,14,1,,5,3,75,135,1,1,,2,65,09,06,09,09,033,23,2,2,1,,4,18,3382,18,413,41,,77,6,3,1,120,92,,3,3,2,
71WN00118,71185219,71,1,5219,3,77,770,9410,14,1,,5,3,75,135,1,4,,1,79,09,03,07,07,040,11,2,2,1,,4,18,3382,18,523,52,,77,6,3,1,144,84,,,3,2,
71WN00119,71185220,71,1,5220,3,76,761,6180,11,1,,1,6,75,135,1,7,,1,107,14,03,10,08,037,18,2,2,1,,1,18,3528,18,693,69,,76,6,3,1,132,134,,5,4,1,
71WN00120,71185221,71,1,5221,3,75,752,6244,11,1,,1,5,75,135,1,4,,3,80,07,03,09,08,031,27,2,2,1,,1,18,3999,18,517,51,,75,6,7,1,136,102,,3,4,1,
71WN00121,71185222,71,2,5222,3,77,772,3492,18,1,,5,2,75,135,1,4,,2,58,10,03,10,09,037,11,3,3,1,,8,18,4742,18,373,37,,77,6,3,1,124,76,,,2,2,
71WN00122,71185223,71,1,5223,3,77,772,3492,18,1,,5,2,75,135,1,1,,1,67,09,03,09,09,032,7,2,2,1,,8,18,4742,18,436,43,,77,6,6,1,133,82,,,2,2,
71WN00123,71185224,71,1,5224,3,73,730,8710,14,1,,1,5,75,135,1,2,,2,81,13,03,06,07,040,11,2,2,1,,4,18,3396,18,523,52,,73,6,3,1,110,104,,,4,1,
71WN00124,71185225,71,2,5225,3,76,762,3808,18,1,,1,2,75,135,1,1,,1,90,05,03,06,06,040,10,2,2,1,,8,18,4970,18,590,59,,76,6,0,1,163,104,,,2,1,
71WN00125,71185226,71,2,5226,3,75,751,9264,14,1,,5,4,74,134,1,4,,2,71,09,03,08,08,034,18,2,2,1,,4,18,4449,18,451,45,,75,6,1,1,136,106,,,4,2,
71WN00126,71185227,71,2,5227,3,75,751,9264,14,1,,5,4,74,134,1,1,,1,80,08,03,07,08,040,28,2,3,2,,4,18,4449,18,522,52,,75,6,2,1,154,100,,5,4,2,
71WN00127,71185228,71,2,5228,3,70,700,3078,18,1,,1,3,74,134,1,1,,1,86,08,03,07,07,043,9,2,2,1,,8,18,3564,18,585,58,,70,2,5,1,148,76,,5,3,1,
71WN00128,71185229,71,2,5229,3,70,702,2909,18,1,,5,4,74,134,1,1,,2,71,09,03,08,08,035,25,2,2,1,,8,18,3654,18,463,46,,70,2,3,1,137,90,,,4,2,
71WN00129,71185230,71,1,5230,3,70,702,2909,18,1,,5,4,74,134,1,1,,1,75,08,03,09,10,032,27,2,2,1,,8,18,3654,18,500,50,,70,2,0,1,148,80,,3,4,2,
71WN00130,71185231,71,1,5231,3,74,742,7907,14,1,,5,6,74,134,1,4,,1,73,13,03,10,09,029,10,2,2,1,,4,18,4172,18,473,47,,74,6,3,1,116,96,,3,4,2,
71WN00131,71185232,71,2,5232,3,74,742,7907,14,1,,5,6,74,134,1,4,,3,73,09,03,08,08,038,20,2,2,1,,4,18,4172,18,479,47,,74,6,9,1,141,88,,2,4,2,
71WN00132,71185233,71,1,5233,3,75,750,9216,14,1,,5,4,74,134,1,1,,1,72,10,03,09,09,031,20,2,2,1,,4,18,3406,18,460,46,,75,6,0,1,131,104,,3,4,2,
71WN00133,71185234,71,1,5234,3,75,750,9216,14,1,,5,4,74,134,1,4,,1,74,09,03,09,08,034,11,2,2,1,,4,18,3406,18,479,47,,75,6,9,1,138,98,,3,4,2,
