UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
23WN00027,2023061805,23,A1805,06,2,,30,23,8,2,2,3.0,3,,1,77,191,114,,11.0,,80,0.605,84,1,1,,,,,,e1,.,A1235,06,A0761,06,,1,,,5,3,,,,,105,248,,,0.038,,,
23WN00028,2023061806,23,A1806,06,2,,30,23,8,2,2,3.0,3,,1,77,191,114,,12.5,,83,0.618,87,1,1,,,,,,e1,.,A1235,06,A0761,06,,1,,,5,5,,,,,100,248,,,0.038,,,
23WN00029,2023061807,23,A1807,06,1,,30,21,9,3,2,3.0,3,,1,77,191,114,,9.0,,73,0.561,76,1,1,2,3,,,,,Sick,A1201,06,A0996,06,,1,42,258,9,8,,,,6,75,214,,,0.026,Trip,,
23WN00030,2023061808,23,A1808,06,2,,30,21,9,3,2,3.0,3,,1,77,191,114,,9.4,,69,0.523,72,1,1,,,,,,e1,2ND,A1201,06,A0996,06,,1,,,9,8,,,,,91,248,,,0.026,Trip,,
23WN00031,2023061809,23,A1809,06,2,,30,21,9,3,1,3.0,3,,W,77,192,115,,10.0,,65,0.478,67,1,1,,,,,,,3RD,A1201,06,A0996,06,,3,93,275,9,8,,,,,69,249,,,0.026,Trip,,
23WN00032,2023061811,23,A1811,06,1,,30,25,9,3,2,4.0,4,,1,77,191,114,,10.1,,90,0.701,94,1,1,1,3+,,,,,.,A1380,06,A0607,06,,1,,,8,5,,,,,97,214,,,0.038,,,
23WN00033,2023061812,23,A1812,06,1,,30,25,9,3,2,4.0,4,,1,77,191,114,,9.4,,88,0.689,92,1,1,1,3-,,,,,Nice,A1380,06,A0607,06,,1,,,8,5,,,,,91,214,,,0.038,,,
23WN00034,2023061813,23,A1813,06,2,,30,20,5,1,1,2.0,2,,1,77,191,114,,12.1,,86,0.648,90,1,1,,,,,,,Sale->X,A1126,06,A1322,06,,3,93,275,1,1,,,,,99,248,,,0.066,,,
23WN00035,2023061814,23,A1814,06,1,,30,18,8,2,2,3.0,3,,1,77,191,114,,12.4,,95,0.725,99,1,1,1,3-,,,,,.,A0851,06,A1008,06,,1,,,5,4,,,,,96,214,,,0.022,,,
23WN00036,2023061815,23,A1815,06,1,,30,18,8,2,2,3.0,3,,1,77,191,114,,13.8,,72,0.511,75,1,3,2,3,,,,,Resp. infx.,A0851,06,A1008,06,,1,66,297,5,5,,,,6,,,,,0.022,,,
23WN00037,2023061816,23,A1816,06,2,,30,19,7,2,1,7.0,7,,1,78,191,113,,10.9,,76,0.576,80,1,1,,,,,,e3,.,A1026,06,H9322,05,,1,,,3,2,,,,,97,248,,,0.047,,,
23WN00038,2023061817,23,A1817,06,2,,30,25,9,3,2,6.0,6,,1,79,191,112,,11.5,,79,0.603,84,1,1,,,,,,e2,HBC on Pivots,A1380,06,H9692,05,,1,66,334,8,4,,,,6,97,248,,,0.046,,,
23WN00039,2023061818,23,A1818,06,2,,30,25,9,3,2,6.0,6,,1,79,191,112,,11.7,,72,0.538,76,2,1,,,,,,e2,.,A1380,06,H9692,05,,1,,,8,5,,,,,87,248,,,0.046,,,
23WN00040,2023061820,23,A1820,06,2,,30,18,9,3,1,4.0,4,,W,79,192,113,,9.4,,51,0.368,54,1,1,,,,,,,.,A0851,06,A0506,06,,3,93,275,9,8,,,,,68,249,,,0.047,Trip,,
23WN00041,2023061821,23,A1821,06,2,,30,18,9,3,2,4.0,4,,1,79,191,112,,11.2,,77,0.588,82,2,1,,,,,,e1,.,A0851,06,A0506,06,,1,,,9,8,,,,,94,248,,,0.047,Trip,,
23WN00042,2023061822,23,A1822,06,2,,30,18,9,3,2,4.0,4,,1,79,191,112,,8.5,,59,0.451,63,2,1,,,,,,,HAIRY,A0851,06,A0506,06,,3,93,275,9,8,,,,,72,248,,,0.047,Trip,,
23WN00043,2023061824,23,A1824,06,2,,30,25,9,3,1,7.0,7,,1,79,191,112,,9.6,,88,0.7,94,2,1,,,,,,e3,.,A1380,06,H9448,05,,1,,,7,2,,,,,116,248,,,0.042,,,
23WN00044,2023061825,23,A1825,06,1,,30,21,8,2,2,5.0,5,,1,80,191,111,,11.3,,79,0.61,84,2,1,2,3-,,,,,Scurs,A1201,06,H9982,05,,3,93,272,5,5,,,,,70,214,,,0.042,,,
23WN00045,2023061826,23,A1826,06,2,,30,21,8,2,2,5.0,5,,1,80,191,111,,7.2,,67,0.539,72,2,1,,,,,,e3,.,A1201,06,H9982,05,,1,,,5,5,,,,,92,248,,,0.042,,,
23WN00046,2023061827,23,A1827,06,1,,30,22,9,3,2,5.0,5,,1,80,191,111,,9.3,,64,0.493,68,1,1,1,3+,,,,,HAIRY,A1209,06,H9980,05,,3,93,272,8,4,,,,,70,214,,,0.039,,,
23WN00047,2023061828,23,A1828,06,3,,30,22,9,3,2,5.0,5,,1,80,191,111,,7.6,,76,0.616,82,1,1,,,,,,,HAIRY,A1209,06,H9980,05,,3,93,275,8,5,,,,,100,248,,,0.039,,,
23WN00048,2023061830,23,A1830,06,2,,30,23,9,3,2,5.0,5,,1,80,191,111,,7.4,,54,0.42,58,2,1,,,,,,,.,A1235,06,A0311,06,,3,93,275,9,8,,,,,67,248,,,0.038,Trip,,
23WN00049,2023061831,23,A1831,06,1,,30,23,9,3,1,5.0,5,,W,80,192,112,,8.5,,52,0.388,55,1,1,1,5,,,,,.,A1235,06,A0311,06,,3,93,272,9,8,,,,,56,214,,,0.038,Trip,,
23WN00050,2023061832,23,A1832,06,2,,30,23,9,3,2,5.0,5,,1,80,191,111,,7.9,,64,0.505,69,2,1,,,,,,e3,.,A1235,06,A0311,06,,1,,,9,8,,,,,90,248,,,0.038,Trip,,
23WN00051,2023061833,23,A1833,06,2,,30,23,9,3,1,2.0,2,,1,80,191,111,,7.3,,56,0.439,60,1,1,,,,,,,HAIRY,A1235,06,A1440,06,,3,93,275,7,2,,,,,73,248,,,0.048,,,
23WN00052,2023061835,23,A1835,06,1,,30,23,9,3,2,5.0,5,,1,80,191,111,,8.9,,75,0.595,80,2,3,1,3+,,,,,.,A1235,06,A0327,06,,1,,,9,8,,,,,81,214,,,0.04,Trip,,
23WN00053,2023061836,23,A1836,06,2,,30,23,9,3,1,5.0,5,,W,80,192,112,,8.4,,66,0.514,70,2,1,,,,,,,HAIRY,A1235,06,A0327,06,,3,93,275,9,8,,,,,76,249,,,0.04,Trip,,
23WN00054,2023061837,23,A1837,06,2,,30,23,9,3,2,5.0,5,,1,80,191,111,,8.7,,65,0.507,70,2,3,,,,,,e3,HAIRY,A1235,06,A0327,06,,1,,,9,8,,,,,91,248,,,0.04,Trip,,
23WN00055,2023061839,23,A1839,06,3,,30,19,9,3,1,5.0,5,,1,80,191,111,,7.6,,78,0.634,84,.,3,,,,,,,POSSDAMMIXUP,A1026,06,H9974,05,,3,93,275,7,2,,,,,96,248,,,0.037,,,
23WN00056,2023061841,23,A1841,06,1,,30,24,8,2,2,2.0,2,,1,81,191,110,,10.4,,47,0.333,50,2,1,1,3+,,,,,Chin abscess,A1291,06,A1456,06,,3,93,272,5,5,,,,,46,214,,,0.047,,,
23WN00057,2023061842,23,A1842,06,1,,30,24,8,2,2,2.0,2,,1,81,191,110,,10.1,,62,0.472,67,2,1,1,3-,,,,,.,A1291,06,A1456,06,,3,01,225,5,5,,,,6,69,214,,,0.047,,,
23WN00058,2023061843,23,A1843,06,2,,30,21,8,2,2,4.0,4,,1,81,191,110,,11.3,,66,0.497,71,2,1,,,,,,e1,.,A1201,06,A0654,06,,1,,,5,5,,,,,90,248,,,0.046,Kat,,
23WN00059,2023061844,23,A1844,06,1,,30,21,8,2,1,4.0,4,,H,81,192,111,,13.8,,88,0.668,94,2,1,2,4+,,,,,Scurs,A1201,06,A0654,06,,1,,,3,2,,,,,94,214,,,0.046,Kat,,
23WN00060,2023061845,23,A1845,06,2,,30,24,8,2,2,5.0,5,,1,81,191,110,,12.2,,76,0.58,82,2,1,,,,,,e2,.,A1291,06,A0049,06,,1,,,5,5,,,,,101,248,,,0.039,,,
23WN00061,2023061846,23,A1846,06,2,,30,24,8,2,2,5.0,5,,1,81,191,110,,9.9,,75,0.592,81,2,1,,,,,,e2,.,A1291,06,A0049,06,,1,,,5,5,,,,,94,248,,,0.039,,,
23WN00062,2023061848,23,A1848,06,2,,30,23,9,3,2,4.0,4,,1,81,191,110,,12.1,,84,0.654,91,2,1,,,,,,e1,.,A1235,06,A0356,06,,1,,,8,5,,,,,107,248,,,0.042,,,
23WN00063,2023061849,23,A1849,06,2,,30,23,9,3,2,4.0,4,,1,81,191,110,,12.5,,77,0.586,83,2,1,,,,,,e1,.,A1235,06,A0356,06,,1,,,8,5,,,,,99,248,,,0.042,,,
23WN00064,2023061850,23,A1850,06,2,,30,25,9,3,2,4.0,4,,1,81,191,110,,10.5,,72,0.559,78,1,1,,,,,,,.,A1380,06,A0648,06,,7,,0,8,5,,,,1,,,,,0.059,,,
23WN00065,2023061851,23,A1851,06,2,,30,25,9,3,2,4.0,4,,1,81,191,110,,10.0,,68,0.527,73,1,1,,,,,,e3,.,A1380,06,A0648,06,,1,,,8,5,,,,,88,248,,,0.059,,,
23WN00066,2023061853,23,A1853,06,2,,30,23,8,2,2,3.0,3,,1,82,191,109,,12.3,,78,0.603,85,1,1,,,,,,e1,.,A1235,06,A0857,06,,1,,,5,4,,,,,105,248,,,0.042,,,
23WN00067,2023061854,23,A1854,06,1,,30,23,8,2,2,3.0,3,,1,82,191,109,,12.3,,66,0.493,71,1,1,,,,,,,Toe Infx.,A1235,06,A0857,06,,6,66,193,5,5,,,,,,,,,0.042,,,
23WN00068,2023061855,23,A1855,06,2,,30,20,5,1,1,5.0,5,,1,82,191,109,,8.5,,63,0.5,69,1,1,,,,,,,Sale->X,A1126,06,A0110,06,,3,93,275,1,1,,,,,88,248,,,0.049,,,
23WN00069,2023061856,23,A1856,06,1,,30,21,8,2,2,2.0,2,,1,82,191,109,,12.0,,64,0.477,69,1,1,2,4,,,,,Scurs,A1201,06,A1408,06,,3,93,272,5,5,,,,,66,214,,,0.056,,,
23WN00070,2023061857,23,A1857,06,2,,30,21,8,2,2,2.0,2,,1,82,191,109,,11.3,,70,0.539,76,1,1,,,,,,e1,.,A1201,06,A1408,06,,1,,,5,5,,,,,92,248,,,0.056,,,
23WN00071,2023061858,23,A1858,06,1,,30,21,8,2,2,3.0,3,,1,82,191,109,,15.9,,88,0.661,95,1,1,2,4+,,,,,Scurs,A1201,06,A0720,06,,3,93,272,5,5,,,,,90,214,,,0.049,,,
23WN00072,2023061860,23,A1860,06,2,,30,25,8,2,2,2.0,2,,1,82,191,109,,11.0,,62,0.468,67,1,1,,,,,,e2,.,A1380,06,A1297,06,,1,,,5,5,,,,,80,248,,,0.046,,,
23WN00073,2023061861,23,A1861,06,2,,30,25,8,2,2,2.0,2,,1,82,191,109,,12.8,,58,0.415,63,1,1,,,,,,,.,A1380,06,A1297,06,,3,93,275,5,5,,,,,73,248,,,0.046,,,
23WN00074,2023061862,23,A1862,06,2,,30,19,9,3,2,4.0,4,,1,82,191,109,,10.5,,84,0.674,91,1,1,,,,,,e2,.,A1026,06,A0456,06,,1,,,8,5,,,,,107,248,,,0.032,,,
23WN00075,2023061864,23,A1864,06,1,,30,19,9,3,2,4.0,4,,1,82,191,109,,12.5,,69,0.518,75,1,1,2,3,,,,,Scurs,A1026,06,A0456,06,,3,93,272,8,5,,,,,76,214,,,0.032,,,
23WN00076,2023061865,23,A1865,06,1,,30,21,7,2,2,4.0,4,,1,82,191,109,,12.5,,80,0.619,87,1,1,1,3-,,,,,2ND,A1201,06,A0622,06,,1,,,5,4,,,,,94,214,,,0.045,,,
23WN00077,2023061866,23,A1866,06,2,,30,24,8,2,1,2.0,2,,H,81,192,111,,9.0,,63,0.486,67,1,1,,,,,,,.,A1291,06,A1119,06,,3,93,275,3,2,,,,,76,249,,,0.045,Kat,,
23WN00078,2023061867,23,A1867,06,2,,30,24,8,2,1,2.0,2,,1,81,191,110,,7.7,,59,0.466,64,1,1,,,,,,,.,A1291,06,A1119,06,,6,04,215,3,2,,,,,,,,,0.045,Kat,,
23WN00079,2023061868,23,A1868,06,1,,30,20,9,3,2,3.0,3,,1,81,191,110,,9.0,,88,0.718,95,1,1,1,4+,,,,,.,A1126,06,A0899,06,,1,,,9,8,,,,,97,214,,,0.049,Trip,,
23WN00080,2023061869,23,A1869,06,1,,30,20,9,3,2,3.0,3,,1,81,191,110,,9.8,,74,0.584,80,1,1,2,4+,,,,,Scurs,A1126,06,A0899,06,,1,,,9,8,,,,,84,214,,,0.049,Trip,,
23WN00081,2023061870,23,A1870,06,2,,30,20,9,3,1,3.0,3,,W,81,192,111,,8.8,,57,0.434,61,1,1,,,,,,,.,A1126,06,A0899,06,,3,93,275,9,8,,,,,69,249,,,0.049,Trip,,
23WN00082,2023061871,23,A1871,06,2,,30,20,9,3,1,4.0,4,,W,82,192,110,,7.5,,43,0.323,46,1,1,,,,,,,.,A1126,06,A0533,06,,3,93,275,9,8,,,,,57,249,,,0.042,Trip,,
23WN00083,2023061872,23,A1872,06,2,,30,20,9,3,2,4.0,4,,1,82,191,109,,9.1,,75,0.605,82,1,1,,,,,,e2,.,A1126,06,A0533,06,,1,,,9,8,,,,,99,248,,,0.042,Trip,,
23WN00084,2023061873,23,A1873,06,2,,30,20,9,3,2,4.0,4,,1,82,191,109,,9.0,,64,0.505,70,1,1,,,,,,,.,A1126,06,A0533,06,,3,93,275,9,8,,,,,78,248,,,0.042,Trip,,
23WN00085,2023061874,23,A1874,06,1,,30,19,5,1,1,4.0,4,,1,82,191,109,,13.8,,119,0.965,130,1,1,2,3,,,,,ScursSlOver,A1026,06,A0363,06,,3,93,272,1,1,,,,,127,214,,,0.036,,,
23WN00086,2023061875,23,A1875,06,2,,30,21,9,3,2,4.0,4,,1,82,191,109,,10.3,,72,0.566,78,1,1,,,,,,e1,.,A1201,06,A0460,06,,1,,,8,7,,,,,90,248,,,0.048,Trip,,
23WN00087,2023061876,23,A1876,06,1,,30,21,9,3,2,4.0,4,,1,82,191,109,,11.5,,83,0.656,90,1,1,1,3-,,,,,Nice,A1201,06,A0460,06,,1,,,8,5,,,,,89,214,,,0.048,Trip,,
23WN00088,2023061878,23,A1878,06,1,,30,18,8,2,2,2.0,2,,1,82,191,109,,13.8,,85,0.653,92,1,1,1,3+,,,,,.,A0851,06,A1161,06,,1,,,5,3,,,,,85,214,,,0.047,,,
23WN00089,2023061879,23,A1879,06,1,,30,18,8,2,2,2.0,2,,1,82,191,109,,12.8,,84,0.653,91,1,1,1,4+,,,,,.,A0851,06,A1161,06,,1,,,5,5,,,,,95,214,,,0.047,,,
23WN00090,2023061880,23,A1880,06,2,,30,18,8,2,2,2.0,2,,1,82,192,110,,11.9,,67,0.501,72,1,1,,,,,,e3,1ST,A0851,06,A1101,06,,1,,,5,5,,,,,83,249,,,0.053,,,
23WN00091,2023061881,23,A1881,06,1,,30,18,8,2,2,2.0,2,,1,82,191,109,,11.8,,87,0.69,95,1,1,1,3,,,,,2ND,A0851,06,A1101,06,,1,,,5,5,,,,,91,214,,,0.053,,,
23WN00092,2023061882,23,A1882,06,1,,30,23,9,3,2,4.0,4,,1,82,191,109,,11.9,,85,0.671,92,1,1,1,2-,,,,,.,A1235,06,A0545,06,,1,,,8,5,,,,,98,214,,,0.049,,,
23WN00093,2023061883,23,A1883,06,2,,30,23,9,3,2,4.0,4,,1,82,191,109,,9.5,,73,0.583,79,1,1,,,,,,e1,.,A1235,06,A0545,06,,1,,,8,5,,,,,94,248,,,0.049,,,
23WN00094,2023061885,23,A1885,06,3,,30,18,5,1,1,2.0,2,,1,82,191,109,,13.9,,94,0.735,102,1,1,,,,,,,.,A0851,06,A1054,06,,3,93,275,1,1,,,,,124,248,,,0.048,,,
23WN00095,2023061888,23,A1888,06,2,,30,22,5,1,1,7.0,7,,1,83,191,108,,12.2,,97,0.785,106,1,1,,,,,,,Sale->X,A1209,06,H9403,05,,3,93,275,1,1,,,,,108,248,,,0.052,,,
23WN00096,2023061889,23,A1889,06,1,,30,21,8,2,2,2.0,2,,1,83,191,108,,13.1,,79,0.61,86,1,1,1,3-,,,,,.,A1201,06,A1382,06,,1,,,5,5,,,,,87,214,,,0.071,,,
23WN00097,2023061890,23,A1890,06,1,,30,21,8,2,2,2.0,2,,1,83,191,108,,12.8,,73,0.557,80,1,1,2,4+,,,,,ScursSlUnder,A1201,06,A1382,06,,3,93,272,5,5,,,,,78,214,,,0.071,,,
23WN00098,2023061891,23,A1891,06,2,,30,22,8,2,2,2.0,2,,1,83,191,108,,11.5,,76,0.597,83,1,3,,,,,,e2,.,A1209,06,A1314,06,,1,,,5,5,,,,,101,248,,,0.052,,,
23WN00099,2023061892,23,A1892,06,1,,30,22,8,2,2,2.0,2,,1,83,191,108,,12.8,,95,0.761,104,1,3,2,3,,,,,Scurs,A1209,06,A1314,06,,3,93,272,5,5,,,,,96,214,,,0.052,,,
23WN00100,2023061893,23,A1893,06,3,,30,18,9,3,2,5.0,5,,1,83,191,108,,8.2,,42,0.313,46,1,1,,,,,,,.,A0851,06,A0188,06,,6,10,209,8,5,,,,,,,,,0.035,,,
23WN00101,2023061895,23,A1895,06,3,,30,18,9,3,2,5.0,5,,1,83,191,108,,7.8,,45,0.344,49,1,3,,,,,,,3RD,A0851,06,A0188,06,,3,93,275,8,5,,,,,67,248,,,0.035,,,
23WN00102,2023061896,23,A1896,06,2,,30,25,9,3,2,3.0,3,,1,84,191,107,,7.5,,65,0.537,72,1,1,,,,,,e2,.,A1380,06,A0850,06,,1,,,8,5,,,,,85,248,,,0.027,,,
23WN00103,2023061897,23,A1897,06,2,,30,25,9,3,2,3.0,3,,1,84,191,107,,10.1,,66,0.522,73,1,1,,,,,,e2,.,A1380,06,A0850,06,,1,,,8,5,,,,,89,248,,,0.027,,,
23WN00104,2023061898,23,A1898,06,3,,30,24,5,1,1,2.0,2,,1,84,191,107,,13.2,,89,0.708,98,1,1,,,,,,,.,A1291,06,A1283,06,,3,93,275,1,1,,,,,118,248,,,0.045,,,
23WN00105,2023061899,23,A1899,06,1,,30,21,8,2,2,5.0,5,,1,84,191,107,,11.5,,69,0.537,76,1,3,2,2-,,,,,Scurs,A1201,06,A0009,06,,3,93,272,5,5,,,,,79,214,,,0.043,,,
23WN00106,2023061900,23,A1900,06,2,,30,21,8,2,2,5.0,5,,1,84,191,107,,8.6,,68,0.555,75,1,1,,,,,,e3,.,A1201,06,A0009,06,,1,,,5,5,,,,,89,248,,,0.043,,,
23WN00107,2023061901,23,A1901,06,2,,30,18,9,3,1,2.0,2,,W,84,192,108,,8.0,,51,0.398,56,1,1,,,,,,,.,A0851,06,A1353,06,,3,93,275,9,8,,,,,63,249,,,0.045,Trip,,
23WN00108,2023061902,23,A1902,06,1,,30,18,9,3,2,2.0,2,,1,84,191,107,,8.5,,65,0.528,72,1,1,1,3-,,,,,.,A0851,06,A1353,06,,1,,,9,8,,,,,73,214,,,0.045,Trip,,
23WN00109,2023061903,23,A1903,06,2,,30,18,9,3,2,2.0,2,,1,84,191,107,,10.0,,63,0.495,69,1,1,,,,,,e1,.,A0851,06,A1353,06,,1,,,9,8,,,,,88,248,,,0.045,Trip,,
23WN00110,2023061904,23,A1904,06,1,,30,19,8,2,2,2.0,2,,1,84,191,107,,11.6,,61,0.462,67,1,1,1,3-,,,,,.,A1026,06,A1144,06,,3,93,272,5,5,,,,,76,214,,,0.049,,,
23WN00111,2023061905,23,A1905,06,1,,30,19,8,2,2,2.0,2,,1,84,191,107,,11.0,,57,0.43,63,1,1,2,4+,,,,,Scurs,A1026,06,A1144,06,,3,93,272,5,5,,,,,62,214,,,0.049,,,
23WN00112,2023061906,23,A1906,06,2,,30,18,5,1,1,2.0,2,,2,84,191,107,,15.0,,79,0.598,87,1,1,,,,,,,Sale->X,A0851,06,A1383,06,,3,93,275,1,1,,,,,103,248,,,0.054,,,
23WN00113,2023061907,23,A1907,06,2,,30,25,8,2,1,5.0,5,,1,84,191,107,,14.0,,76,0.579,84,1,1,,,,,,e3,.,A1380,06,A0106,06,,1,,,3,2,,,,,103,248,,,0.049,,,
23WN00114,2023061910,23,A1910,06,2,,30,20,8,2,1,2.0,2,,H,85,192,107,,8.2,,62,0.503,69,1,1,,,,,,,.,A1126,06,A1335,06,,3,93,275,3,2,,,,,78,249,,,0.056,Kat,,
23WN00115,2023061911,23,A1911,06,1,,30,24,9,3,1,4.0,4,,1,85,191,106,,8.5,,90,0.769,101,1,1,2,3-,,,,,Scurs,A1291,06,A0444,06,,3,93,272,7,2,,,,,97,214,,,0.043,,,
23WN00116,2023061914,23,A1914,06,1,,30,22,9,3,1,3.0,3,,1,85,191,106,,9.8,,84,0.7,94,1,3,2,3,,,,,Scurs,A1209,06,A0812,06,,3,93,272,7,2,,,,,92,214,,,0.044,,,
