UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDZ65
12WN00011,2012057423,12,H7423,05,2,,30,39,9,3,2,4.0,4,4,1,82,198,116,,10.9,,79,0.587,81,1,1,,,0,,.,e19,.,H6529,00,H4302,05,83,1,,,8,4,,,,,98,248,,,0.0,,,
12WN00012,2012057424,12,H7424,05,1,,30,39,9,3,2,4.0,4,4,1,82,198,116,,9.0,,73,0.552,75,1,1,,,0,,.,,.,H6529,00,H4302,05,83,1,,,8,6,,,,,82,220,,,0.0,,,
12WN00013,2012057425,12,H7425,05,1,,30,45,8,2,2,5.0,5,4,1,82,198,116,,11.5,,83,0.616,85,1,1,,,7,,.,,4TEATS,H5779,05,H3160,05,88,1,,,5,5,,,,,81,220,,,0.059,,,
12WN00014,2012057426,12,H7426,05,2,,30,45,8,2,2,5.0,5,4,1,82,198,116,,11.1,,73,0.534,75,1,1,,,7,,.,e21,.,H5779,05,H3160,05,88,1,,,5,5,,,,,91,249,,,0.059,,,
12WN00015,2012057427,12,H7427,05,2,,30,39,5,1,1,3.0,3,3,2,83,199,116,,9.8,,95,0.734,98,1,1,,,0,,.,,.,H6529,00,H4831,05,,3,93,264,1,1,,,,,108,249,,,0.0,,,
12WN00016,2012057428,12,H7428,05,3,,30,45,7,2,1,2.0,2,2,2,83,199,116,,7.5,,76,0.591,78,1,1,,,0,,.,,3T,H5779,05,H6064,05,,3,93,264,3,2,,,,,91,249,,,0.059,,,
12WN00017,2012057429,12,H7429,05,3,,30,45,8,2,1,4.0,4,4,1,83,198,115,,11.1,,98,0.756,102,1,1,,,0,,.,,4TEATS,H5779,05,H4490,05,88,3,93,264,3,2,,,,,119,248,,,0.052,,,
12WN00018,2012057433,12,H7433,05,3,,30,44,9,3,1,2.0,2,2,1,83,198,115,,6.6,,66,0.517,69,1,1,,,0,,.,,FUZZY,H5750,05,H6477,05,,3,93,264,7,2,,,,,86,248,,,0.031,,,
12WN00019,2012057434,12,H7434,05,3,,30,41,8,2,2,3.0,3,3,1,83,198,115,,9.5,,66,0.491,68,1,1,,,0,,.,,P.UGLY SCOURS,H6452,05,H5140,05,,3,93,264,5,6,,,,,93,249,,,0.056,,,
12WN00020,2012057435,12,H7435,05,2,,30,41,8,2,2,3.0,3,3,1,83,198,115,,11.5,,72,0.526,75,1,1,,,0,,.,,4T.BRITCHY,H6452,05,H5140,05,,3,93,264,5,5,,,,,86,248,,,0.056,,,
12WN00021,2012057436,12,H7436,05,2,,30,40,8,2,1,3.0,3,3,1,83,198,115,,9.1,,63,0.469,65,1,1,,,0,,.,e20,4TEATS,H6281,05,H4936,05,,1,,,3,2,,,,,90,249,,,0.058,,,
12WN00022,2012057438,12,H7438,05,1,,30,39,8,2,2,4.0,4,4,1,83,198,115,,12.2,,62,0.433,64,1,1,,,0,,.,,1ST.PINK,H6529,00,H4317,05,88,3,93,233,5,3,,,,,72,220,,,0.0,,,
12WN00023,2012057439,12,H7439,05,2,,30,39,8,2,2,4.0,4,4,1,83,198,115,,9.2,,77,0.59,80,1,1,,,0,,.,e18,2ND,H6529,00,H4317,05,88,1,,,5,6,,,,,94,249,,,0.0,,,
12WN00024,2012057440,12,H7440,05,2,,30,43,8,2,2,5.0,5,4,1,83,198,115,,10.9,,75,0.557,78,1,1,,,7,,.,e19,Hairy Saved?!,H6533,00,H3266,05,88,3,,,5,6,,,,1,0,0,,,0.0,,,
12WN00025,2012057441,12,H7441,05,2,,30,43,8,2,2,5.0,5,4,1,83,198,115,,12.8,,83,0.61,86,1,1,,,7,,.,,4T.PINK.E.R.E,H6533,00,H3266,05,88,3,93,264,5,5,,,,,104,248,,,0.0,,,
12WN00026,2012057442,12,H7442,05,2,,30,42,7,2,1,3.0,3,3,2,84,199,115,,7.6,,83,0.656,86,1,1,,,0,,.,,Hairy,H6478,05,H5036,05,,3,93,264,3,2,,,,,102,249,,,0.068,,,
12WN00027,2012057444,12,H7444,05,3,,30,39,8,2,2,6.0,6,4,2,84,199,115,,9.2,,56,0.407,58,1,1,,,7,,.,,HAIRY,H6529,00,H2192,05,88,3,93,264,5,7,,,,,68,249,,,0.0,,,
12WN00028,2012057445,12,H7445,05,3,,30,38,8,2,1,2.0,2,2,2,84,199,115,,9.5,,78,0.596,81,1,1,,,0,,.,,PINK,H5687,05,H5693,05,,3,01,248,3,2,,,,6,0,0,,,0.031,,,
12WN00029,2012057447,12,H7447,05,2,,30,38,8,2,2,4.0,4,4,2,84,199,115,,8.9,,66,0.497,69,1,1,,,0,,.,,PINK.UGLY,H5687,05,H4486,05,88,3,93,264,5,5,,,,,82,249,,,0.026,,,
12WN00030,2012057448,12,H7448,05,2,,30,38,8,2,2,4.0,4,4,2,84,199,115,,8.6,,73,0.56,76,1,1,,,0,,.,e19,FUZZY,H5687,05,H4486,05,88,1,,,5,5,,,,,84,249,,,0.026,,,
12WN00031,2012057450,12,H7450,05,2,,30,42,9,3,2,7.0,7,5,2,84,199,115,,11.3,,76,0.563,79,1,1,,,7,,.,e19,BRITCHY,H6478,05,H1898,05,88,1,,,8,4,,,,,88,249,,,0.053,,,
12WN00032,2012057451,12,H7451,05,2,,30,42,9,3,2,7.0,7,5,2,84,199,115,,9.0,,70,0.53,73,1,1,,,7,,.,,HAIRY,H6478,05,H1898,05,88,3,93,264,8,6,,,,,89,249,,,0.053,,,
12WN00033,2012057452,12,H7452,05,1,,30,38,8,2,2,6.0,6,4,2,84,199,115,,10.5,,69,0.509,72,2,1,,,7,,.,,PredThroatRip,H5687,05,H2300,05,88,3,66,221,5,5,,,,6,58,220,,,0.025,,,
12WN00034,2012057453,12,H7453,05,1,,30,38,8,2,2,6.0,6,4,2,84,199,115,,9.5,,80,0.613,83,1,1,,,7,,.,,FUZZY,H5687,05,H2300,05,88,3,93,233,5,5,,,,,81,220,,,0.025,,,
12WN00035,2012057454,12,H7454,05,1,,30,45,8,2,2,6.0,6,4,2,84,199,115,,8.8,,84,0.654,87,1,1,,,7,,.,,.,H5779,05,H2559,05,88,3,,,5,7,,,,1,86,220,,,0.056,,,
12WN00036,2012057455,12,H7455,05,1,,30,45,8,2,2,6.0,6,4,2,84,199,115,,11.5,,87,0.657,90,1,1,,,7,,.,,4T.NICE.POLY,H5779,05,H2559,05,88,1,,,5,4,,,,,94,220,,,0.056,,,
12WN00037,2012057456,12,H7456,05,3,,30,40,9,3,1,2.0,2,2,2,84,199,115,,8.3,,94,0.745,98,1,1,,,0,,.,,3T,H6281,05,H5988,05,,3,93,264,7,2,,,,,106,249,,,0.061,,,
12WN00038,2012057457,12,H7457,05,2,,30,40,9,3,2,2.0,2,2,2,84,199,115,,7.9,,54,0.401,56,1,1,,,0,,.,,Hairy,H6281,05,H5988,05,,3,93,264,8,7,,,,,58,249,,,0.061,,,
12WN00039,2012057459,12,H7459,05,3,,30,38,8,2,2,2.0,2,2,2,84,199,115,,8.8,,66,0.497,68,1,1,,,0,,.,,.,H5687,05,H5665,05,,3,93,264,5,6,,,,,81,249,,,0.021,,,
12WN00040,2012057460,12,H7460,05,2,,30,38,8,2,2,2.0,2,2,2,84,199,115,,10.9,,72,0.531,75,1,1,,,0,,.,e18,PINK,H5687,05,H5665,05,,1,,,5,4,,,,,80,249,,,0.021,,,
12WN00041,2012057464,12,H7464,05,1,,30,38,8,2,2,5.0,5,4,2,84,199,115,,10.8,,87,0.663,90,1,1,,,7,,.,,Split Scrotum,H5687,05,H3491,05,88,3,93,233,5,5,,,,,91,220,,,0.021,,,
12WN00042,2012057465,12,H7465,05,2,,30,38,8,2,2,5.0,5,4,2,84,199,115,,11.0,,78,0.583,81,1,1,,,7,,.,e18,HAIRY,H5687,05,H3491,05,88,1,,,5,5,,,,,94,249,,,0.021,,,
12WN00043,2012057467,12,H7467,05,2,,30,41,8,2,1,4.0,4,4,2,84,199,115,,12.4,,93,0.701,97,1,1,,,0,,.,e20,SCOURS,H6452,05,H4366,05,88,1,,,3,2,,,,,105,249,,,0.059,,,
12WN00044,2012057469,12,H7469,05,1,,30,38,9,3,1,5.0,5,4,2,84,199,115,,8.7,,40,0.272,41,1,1,,,7,,.,,POS,H5687,05,H3137,05,88,3,93,233,7,2,,,,,41,220,,,0.029,,,
12WN00045,2012057473,12,H7473,05,2,,30,39,9,3,1,6.0,6,4,2,84,199,115,,8.9,,70,0.531,73,1,1,,,0,,.,e19,SCOURS,H6529,00,H2508,05,88,1,,,7,2,,,,,90,249,,,0.0,,,
12WN00046,2012057474,12,H7474,05,3,,30,38,5,1,1,7.0,7,5,2,84,199,115,,10.5,,86,0.657,89,1,1,,,0,,.,,PINK.UGLY,H5687,05,H1806,05,82,3,93,264,1,1,,,,,99,249,,,0.025,,,
12WN00047,2012057475,12,H7475,05,1,,30,40,8,2,2,3.0,3,3,2,84,199,115,,11.3,,76,0.563,79,1,1,,,0,,.,,Pink,H6281,05,H5160,05,,3,93,233,5,5,,,,,84,220,,,0.059,,,
12WN00048,2012057476,12,H7476,05,2,,30,40,8,2,2,3.0,3,3,2,84,199,115,,9.5,,67,0.5,70,1,1,,,0,,.,e20,2ND.BRITCHY,H6281,05,H5160,05,,1,,,5,5,,,,,82,249,,,0.059,,,
12WN00049,2012057477,12,H7477,05,2,,30,38,5,1,1,2.0,2,2,2,84,199,115,,8.6,,75,0.577,78,1,1,,,0,,.,e21,SCOURS,H5687,05,H6066,05,,1,,,1,1,,,,,84,249,,,0.028,,,
12WN00050,2012057479,12,H7479,05,1,,30,44,8,2,1,3.0,3,3,2,85,199,114,,13.2,,99,0.753,104,1,1,,,0,,.,,Nice Polypay,H5750,05,H4891,05,,1,,,3,2,,,,,111,220,,,0.032,,,
12WN00051,2012057481,12,H7481,05,2,,30,44,8,2,1,4.0,4,4,2,85,199,114,,9.0,,87,0.684,91,1,1,,,0,,.,e18,PINK,H5750,05,H4100,05,82,1,,,3,2,,,,,96,249,,,0.026,,,
12WN00052,2012057482,12,H7482,05,1,,30,44,8,2,2,5.0,5,4,2,85,199,114,,14.4,,115,0.882,120,1,1,,,7,,.,,1ST.NICEPOLY,H5750,05,H3348,05,88,1,93,233,5,3,,,,3,124,220,,,0.027,,,
12WN00053,2012057483,12,H7483,05,3,,30,44,8,2,2,5.0,5,4,2,85,199,114,,10.3,,40,0.261,42,1,1,,,7,,.,,2ND,H5750,05,H3348,05,88,3,93,264,5,7,,,,,51,249,,,0.027,,,
12WN00054,2012057484,12,H7484,05,1,,30,43,8,2,2,4.0,4,4,2,85,199,114,,10.0,,59,0.43,62,1,1,,,0,,.,,4TEATS,H6533,00,H4399,05,88,3,93,233,5,5,,,,,68,220,,,0.0,,,
12WN00055,2012057485,12,H7485,05,1,,30,43,8,2,2,4.0,4,4,2,85,199,114,,10.8,,77,0.581,81,1,1,,,0,,.,,PINK,H6533,00,H4399,05,88,3,93,233,5,5,,,,,85,220,,,0.0,,,
12WN00056,2012057486,12,H7486,05,2,,30,43,9,3,3,5.0,5,4,2,85,199,114,,8.6,,69,0.53,72,1,1,,,7,,.,,Hairy,H6533,00,H3387,05,88,3,93,264,9,8,,,,,75,249,,,0.0,,,
12WN00057,2012057487,12,H7487,05,2,,30,43,9,3,3,5.0,5,4,2,85,199,114,,8.6,,60,0.451,63,1,1,,,7,,.,,PINK.UGLY,H6533,00,H3387,05,88,3,93,264,9,8,,,,,76,249,,,0.0,,,
12WN00058,2012057488,12,H7488,05,3,,30,43,9,3,3,5.0,5,4,2,85,199,114,,7.9,,41,0.29,43,1,1,,,7,,.,,PINK,H6533,00,H3387,05,88,3,93,264,9,8,,,,,57,249,,,0.0,,,
12WN00059,2012057489,12,H7489,05,2,,30,42,8,2,2,4.0,4,4,2,85,199,114,,10.6,,72,0.539,75,1,1,,,0,,.,e21,NICE.POLY.SHI,H6478,05,H4224,05,88,1,,,5,4,,,,,85,249,,,0.063,,,
12WN00060,2012057490,12,H7490,05,2,,30,42,8,2,2,4.0,4,4,2,85,199,114,,8.9,,45,0.317,47,1,1,,,0,,.,,SCOURS,H6478,05,H4224,05,88,3,93,264,5,6,,,,,46,249,,,0.063,,,
12WN00061,2012057491,12,H7491,05,3,,30,e9,5,1,1,1.0,1,1,2,85,199,114,,11.2,,78,0.586,82,1,1,,,0,,.,,PINK.VUGLY SC,H6005,05,H6991,05,,3,93,264,1,1,,,,,91,249,,,0.028,,,
12WN00062,2012057492,12,H7492,05,2,,30,40,8,2,2,4.0,4,4,2,85,199,114,,9.8,,65,0.484,68,1,1,,,0,,.,,098,H6281,05,H4341,05,88,3,93,264,5,5,,,,,79,249,,,0.061,,,
12WN00063,2012057493,12,H7493,05,1,,30,40,8,2,2,4.0,4,4,2,85,199,114,,11.1,,84,0.639,88,1,1,,,0,,.,,Scurs,H6281,05,H4341,05,88,3,93,233,5,5,,,,,91,220,,,0.061,,,
12WN00064,2012057494,12,H7494,05,2,,30,45,9,3,3,5.0,5,4,2,85,199,114,,10.9,,59,0.422,62,1,1,,,7,,.,e21,4TEATS SCOURS,H5779,05,H3708,05,88,1,,,9,8,,,,,71,249,,,0.056,,,
12WN00065,2012057495,12,H7495,05,2,,30,45,9,3,3,5.0,5,4,2,85,199,114,,10.1,,51,0.359,53,1,1,,,7,,.,,4T.P.UGLY SCO,H5779,05,H3708,05,88,3,93,264,9,8,,,,,58,249,,,0.056,,,
12WN00066,2012057496,12,H7496,05,2,,30,45,9,3,3,5.0,5,4,2,85,199,114,,10.0,,66,0.491,69,1,1,,,7,,.,e21,SCOURS,H5779,05,H3708,05,88,1,,,9,8,,,,,65,249,,,0.056,,,
12WN00067,2012057497,12,H7497,05,2,,30,45,5,1,1,7.0,7,5,2,85,199,114,,12.6,,94,0.714,98,1,1,,,7,,.,e20,NICE LAMB,H5779,05,H1585,05,82,1,,,1,1,,,,,109,249,,,0.053,,,
12WN00068,2012057498,12,H7498,05,2,,30,38,8,2,2,4.0,4,4,2,85,199,114,,9.0,,82,0.64,86,1,1,,,0,,.,e20,.,H5687,05,H4187,05,83,1,,,5,5,,,,,85,249,,,0.03,,,
12WN00069,2012057499,12,H7499,05,2,,30,38,8,2,2,4.0,4,4,2,85,199,114,,7.7,,67,0.52,70,1,1,,,0,,.,,Hairy,H5687,05,H4187,05,83,3,93,264,5,5,,,,,72,249,,,0.03,,,
12WN00070,2012057500,12,H7500,05,2,,30,40,8,2,2,5.0,5,4,2,86,199,113,,11.9,,84,0.638,88,1,1,,,7,,.,e20,4T.BRITCHY,H6281,05,H3194,05,88,1,,,5,5,,,,,103,249,,,0.058,,,
12WN00071,2012057501,12,H7501,05,2,,30,40,8,2,2,5.0,5,4,2,86,199,113,,12.8,,98,0.754,103,2,1,,,7,,.,,4T.E.R.E.BL.L,H6281,05,H3194,05,88,3,93,264,5,5,,,,,107,249,,,0.058,,,
12WN00072,2012057502,12,H7502,05,1,,30,44,9,3,2,6.0,6,4,2,86,199,113,,7.9,,71,0.558,75,1,1,,,7,,.,,"Pink, hairy",H5750,05,H2258,05,88,3,93,233,8,5,,,,,64,220,,,0.024,,,
12WN00073,2012057504,12,H7504,05,3,,30,44,9,3,2,6.0,6,4,2,86,199,113,,8.8,,64,0.488,67,1,1,,,7,,.,,PINK.UGLY,H5750,05,H2258,05,88,3,93,264,8,5,,,,,83,249,,,0.024,,,
12WN00074,2012057505,12,H7505,05,2,,30,40,5,1,1,3.0,3,3,2,86,199,113,,12.5,,73,0.535,77,1,1,,,0,,.,e20,FUZZY.SCOURS,H6281,05,H5265,05,,1,,,1,1,,,,,87,249,,,0.06,,,
12WN00075,2012057506,12,H7506,05,2,,30,43,9,3,3,5.0,5,4,2,86,199,113,,9.1,,73,0.565,77,1,1,,,7,,.,e19,3T,H6533,00,H3458,05,88,1,,,9,8,,,,,89,249,,,0.0,,,
12WN00076,2012057507,12,H7507,05,2,,30,43,9,3,3,5.0,5,4,2,86,199,113,,10.7,,57,0.41,60,1,1,,,7,,.,,4TEATS,H6533,00,H3458,05,88,3,93,264,9,8,,,,,73,249,,,0.0,,,
12WN00077,2012057508,12,H7508,05,1,,30,43,9,3,3,5.0,5,4,2,86,199,113,,10.5,,62,0.456,65,1,1,,,7,,.,,3T,H6533,00,H3458,05,88,1,,,9,8,,,,,65,220,,,0.0,,,
12WN00078,2012057509,12,H7509,05,1,,30,41,9,3,2,5.0,5,4,2,86,199,113,,9.5,,67,0.509,71,1,1,,,7,,.,,.,H6452,05,H3571,05,88,3,93,233,8,5,,,,,77,220,,,0.05,,,
12WN00079,2012057511,12,H7511,05,3,,30,41,9,3,2,5.0,5,4,2,86,199,113,,9.2,,62,0.467,65,1,1,,,7,,.,,E.L.E.PINK.UG,H6452,05,H3571,05,88,3,93,264,8,5,,,,,71,249,,,0.05,,,
12WN00080,2012057512,12,H7512,05,2,,30,44,8,2,1,4.0,4,4,2,86,199,113,,10.4,,84,0.651,89,1,1,,,0,,.,,SCOUR,H5750,05,H4560,05,88,3,93,264,3,2,,,,,98,249,,,0.025,,,
12WN00081,2012057514,12,H7514,05,3,,30,44,5,1,1,2.0,2,2,2,86,199,113,,12.5,,99,0.765,104,1,1,,,0,,.,,PINK.UGLY.SCO,H5750,05,H5872,05,,3,93,264,1,1,,,,,107,249,,,0.028,,,
12WN00082,2012057515,12,H7515,05,1,,30,39,8,2,2,4.0,4,4,2,86,199,113,,9.9,,73,0.558,77,1,1,,,0,,.,,NICE.POLY SCO,H6529,00,H4451,05,88,3,93,233,5,4,,,,,80,220,,,0.0,,,
12WN00083,2012057516,12,H7516,05,2,,30,39,8,2,2,4.0,4,4,2,86,199,113,,7.9,,68,0.532,72,1,1,,,0,,.,e19,.,H6529,00,H4451,05,88,1,,,5,6,,,,,84,249,,,0.0,,,
12WN00084,2012057517,12,H7517,05,2,,30,40,3,4,2,4.0,4,4,2,86,199,113,,6.4,,64,0.51,68,1,1,,,0,,.,e21,SCOURS,H6281,05,H3946,05,88,1,,,8,5,,,,,78,249,,,0.059,,,
12WN00085,2012057518,12,H7518,05,2,,30,40,3,4,2,4.0,4,4,2,86,199,113,,6.8,,72,0.577,76,1,1,,,0,,.,e20,Hairy,H6281,05,H3946,05,88,1,,,8,5,,,,,81,249,,,0.059,,,
12WN00086,2012057521,12,H7521,05,3,,30,40,8,2,2,3.0,3,3,2,86,199,113,,9.1,,43,0.3,45,1,1,,,0,,.,,4TEATS,H6281,05,H5055,05,,3,93,264,5,5,,,,,55,249,,,0.056,,,
12WN00087,2012057522,12,H7522,05,2,,30,40,8,2,2,3.0,3,3,2,86,199,113,,9.4,,69,0.527,73,1,1,,,0,,.,e20,SCOURS,H6281,05,H5055,05,,1,,,5,5,,,,,78,249,,,0.056,,,
12WN00088,2012057523,12,H7523,05,2,,30,44,8,2,2,2.0,2,2,2,86,199,113,,9.4,,61,0.457,64,1,1,,,0,,.,,.,H5750,05,H6233,05,,3,93,264,5,4,,,,,71,249,,,0.033,,,
12WN00089,2012057524,12,H7524,05,3,,30,44,8,2,2,2.0,2,2,2,86,199,113,,8.2,,64,0.494,67,1,1,,,0,,.,,BRITCHY,H5750,05,H6233,05,,3,93,264,5,5,,,,,79,249,,,0.033,,,
12WN00090,2012057525,12,H7525,05,1,,30,41,8,2,2,2.0,2,2,2,86,199,113,,10.4,,60,0.439,63,1,1,,,0,,.,,4TEATS SCOURS,H6452,05,H5706,05,,3,93,233,5,4,,,,,65,220,,,0.028,,,
12WN00091,2012057526,12,H7526,05,2,,30,41,8,2,2,2.0,2,2,2,86,199,113,,7.8,,63,0.488,66,1,1,,,0,,.,e21,4T.SCOURS,H6452,05,H5706,05,,1,,,5,6,,,,,75,249,,,0.028,,,
12WN00092,2012057527,12,H7527,05,2,,30,e8,5,1,1,1.0,1,1,2,86,199,113,,13.0,,83,0.619,87,1,1,,,0,,.,e21,3T,H5860,05,H6832,05,,1,,,1,1,,,,,97,249,,,0.042,,,
12WN00093,2012057528,12,H7528,05,1,,30,42,8,2,2,3.0,3,3,2,86,199,113,,11.4,,65,0.474,68,1,1,,,0,,.,,BRITCHY,H6478,05,H5004,05,,3,93,233,5,5,,,,,66,220,,,0.063,,,
12WN00094,2012057529,12,H7529,05,2,,30,42,8,2,2,3.0,3,3,2,86,199,113,,9.9,,74,0.567,78,1,1,,,0,,.,e21,SCOURS,H6478,05,H5004,05,,1,,,5,5,,,,,94,249,,,0.063,,,
12WN00095,2012057530,12,H7530,05,3,,30,39,8,2,2,5.0,5,4,2,86,199,113,,13.8,,66,0.462,69,1,1,,,7,,.,,PINK.UGLY,H6529,00,H3104,05,88,3,93,264,5,5,,,,,83,249,,,0.0,,,
12WN00096,2012057531,12,H7531,05,2,,30,39,8,2,2,5.0,5,4,2,86,199,113,,12.8,,81,0.604,85,1,1,,,7,,.,e19,4TEATS,H6529,00,H3104,05,88,1,,,5,5,,,,,100,249,,,0.0,,,
12WN00097,2012057532,12,H7532,05,1,,30,44,8,2,2,4.0,4,4,2,86,199,113,,11.3,,71,0.528,75,1,1,,,0,,.,,.,H5750,05,H4029,05,82,3,93,233,5,5,,,,,81,220,,,0.027,,,
12WN00098,2012057533,12,H7533,05,1,,30,44,8,2,2,4.0,4,4,2,86,199,113,,10.6,,82,0.632,86,1,1,,,0,,.,,Alt. ID=Z1467,H5750,05,H4029,05,82,1,,,5,5,,,,,89,220,,,0.027,,,
12WN00099,2012057534,12,H7534,05,1,,30,43,8,2,2,2.0,2,2,2,86,199,113,,9.8,,82,0.639,86,1,1,,,0,,.,,PINK,H6533,00,H5917,05,,3,93,233,5,5,,,,,87,220,,,0.0,,,
12WN00100,2012057535,12,H7535,05,1,,30,43,8,2,2,2.0,2,2,2,86,199,113,,9.9,,61,0.452,64,1,1,,,0,,.,,Hairy,H6533,00,H5917,05,,3,93,233,5,5,,,,,70,220,,,0.0,,,
12WN00101,2012057536,12,H7536,05,3,,30,39,8,2,2,3.0,3,3,2,87,199,112,,10.7,,58,0.422,61,1,1,,,0,,.,,.,H6529,00,H5232,05,,3,01,248,5,5,,,,6,0,0,,,0.0,,,
12WN00102,2012057537,12,H7537,05,2,,30,39,8,2,2,3.0,3,3,2,87,199,112,,9.5,,79,0.621,84,1,1,,,0,,.,e18,FUZZY/BRITCHY,H6529,00,H5232,05,,1,,,5,5,,,,,86,249,,,0.0,,,
12WN00103,2012057538,12,H7538,05,2,,30,e9,5,1,1,1.0,1,1,2,87,199,112,,9.3,,73,0.569,78,1,1,,,0,,.,e19,.,H6005,05,H7263,05,,1,,,1,1,,,,,82,249,,,0.032,,,
12WN00104,2012057539,12,H7539,05,3,,30,44,3,4,3,6.0,6,4,2,87,199,112,,8.6,,81,0.646,86,1,1,,,0,,.,,1ST.HAIRY,H5750,05,H2245,05,88,3,93,264,9,8,,,,,86,249,,,0.029,,,
12WN00105,2012057540,12,H7540,05,2,,30,44,3,4,3,6.0,6,4,2,87,199,112,,10.4,,57,0.416,60,1,1,,,0,,.,,2ND.BRITCHY,H5750,05,H2245,05,88,3,93,264,9,8,,,,,65,249,,,0.029,,,
12WN00106,2012057541,12,H7541,05,3,,30,44,3,4,3,6.0,6,4,2,87,199,112,,10.0,,54,0.393,57,1,1,,,0,,.,,3RD.E2E,H5750,05,H2245,05,88,3,93,264,9,8,,,,,60,248,,,0.029,,,
12WN00107,2012057542,12,H7542,05,2,,30,44,9,3,2,7.0,7,5,2,87,199,112,,8.4,,69,0.541,73,1,1,,,0,,.,e18,SCOURS,H5750,05,H1579,05,83,1,,,8,6,,,,,80,249,,,0.029,,,
12WN00108,2012057543,12,H7543,05,1,,30,44,9,3,2,7.0,7,5,2,87,199,112,,10.4,,82,0.639,87,1,1,,,0,,.,,SCOURS,H5750,05,H1579,05,83,1,,,8,4,,,,,91,220,,,0.029,,,
12WN00109,2012057545,12,H7545,05,1,,30,42,8,2,2,2.0,2,2,2,87,199,112,,10.4,,70,0.532,74,1,1,,,0,,.,,.,H6478,05,H5760,05,,3,93,233,5,5,,,,,75,220,,,0.061,,,
12WN00110,2012057546,12,H7546,05,1,,30,42,8,2,2,2.0,2,2,2,87,199,112,,9.8,,59,0.439,62,1,1,,,0,,.,,UGLY,H6478,05,H5760,05,,3,93,233,5,5,,,,,66,220,,,0.061,,,
12WN00111,2012057548,12,H7548,05,1,,30,39,8,2,1,3.0,3,3,2,87,199,112,,10.6,,85,0.664,90,1,1,,,0,,.,,LESS.UGLY,H6529,00,H4655,05,,1,,,3,2,,,,,95,220,,,0.0,,,
