UID,LAMB,SIRE,DAM
91PE00001,91000001,89970000,86801019
91PE00002,91000002,89970000,88805736
91PE00003,91000003,89970000,88806523
91PE00004,91000004,89970000,87805283
91PE00005,91000005,89970000,86801019
91PE00006,91000006,89970000,87805283
91PE00007,91000007,89970000,87804589
91PE00008,91000008,89970000,88805736
91PE00009,91000009,89970000,87804589
91PE00010,91000010,89970000,88805821
91PE05349,91442532,87438535,84436466
91PE05350,91442533,87438535,84436641
91PE05351,91442534,87438535,84436641
91PE05352,91442535,87439222,84436350
91PE05353,91442536,87438535,88439494
91PE05354,91442537,87438535,88439494
91PE05355,91442538,87439222,87438629
91PE05356,91442539,87439222,87438629
91PE05357,91442540,87438672,85437075
91PE05358,91442541,87438672,84436878
