UID,LAMB,SIRE,DAM
55PE00001,55101801,51910116,48101638
55PE00002,55101802,53140935,52101691
55PE00003,55101803,52140511,52101693
55PE00004,55101804,53177473,52101704
55PE00005,55101805,52177019,52101677
55PE00006,55101806,53141037,49101639
55PE00007,55101807,53141240,52101701
55PE00008,55101808,52140693,53101792
55PE00009,55101809,52140396,52101654
55PE00010,55101810,53141209,52101651
55PE03131,55671808,53609207,48680912
55PE03132,55671809,53609068,47680856
55PE03133,55671810,53609068,47680856
55PE03134,55671811,53609164,47680875
55PE03135,55671812,53609164,47680875
55PE03136,55671813,53609150,48680967
55PE03137,55671814,53609150,48680967
55PE03138,55671815,53609407,51690415
55PE03139,55671816,51608407,48680969
55PE03140,55681028,53600000,53407153
