UID,LAMB,SIRE,DAM
83PE00001,83025009,81021713,78017007
83PE00002,83025010,81021713,78017007
83PE00003,83025011,82023128,81021454
83PE00004,83025012,82023128,81021454
83PE00005,83025013,81021793,79018748
83PE00006,83025014,81021793,79018748
83PE00007,83025015,82023076,79018652
83PE00008,83025016,82023076,79018652
83PE00009,83025017,82023214,79018662
83PE00010,83025018,82023214,79018662
83PE06994,83025691,82022771,81021837
83PE06995,83025692,82022771,81021837
83PE06996,83025693,82022771,81021837
83PE06997,83025694,82022771,79018838
83PE06998,83025695,82022949,82022518
83PE06999,83025696,82022209,78016540
83PE07000,83025697,82022209,78016540
83PE07001,83025698,82022949,78016655
83PE07002,83799162,81000000,82023666
83PE07003,83799163,81000000,82023683
