UID,LAMB,SIRE,DAM
52PE00001,52177061,50000000,46112037
52PE00002,52113703,50000000,46112102
52PE00003,52113614,50000000,47112261
52PE00004,52113635,50000000,48112603
52PE00005,52113647,50000000,49112758
52PE00006,52113632,50000000,49112775
52PE00007,52113683,50000000,49112792
52PE00008,52113629,50000000,50113092
52PE00009,52113613,50000000,50113098
52PE00010,52113621,50000000,50113215
52PE01742,52608990,51608659,48606683
52PE01743,52608796,51608659,49607264
52PE01744,52608976,51608659,49607350
52PE01745,52608828,51608659,44671165
52PE01746,52608922,51608659,47671474
52PE01747,52608923,51608659,47671474
52PE01748,52608985,51608659,50671612
52PE01749,52671692,51608659,47680885
52PE01750,52671704,51608659,48681011
52PE01751,52177042,50000000,48170000
