UID,LAMB,SIRE,DAM
61PE00001,61102478,59000000,57143893
61PE00002,61102479,59000000,57411877
61PE00003,61102480,57910122,57102021
61PE00004,61102481,55142461,58102183
61PE00005,61102482,58115223,59102232
61PE00006,61102483,60145403,56101972
61PE00007,61102484,60145403,56101972
61PE00008,61102485,56143087,56101962
61PE00009,61102486,56143087,56101962
61PE00010,61102487,57144015,57102005
61PE03250,61900351,59980000,57102055
61PE03251,61900352,59980000,57102055
61PE03252,61900353,59980000,59145077
61PE03253,61900354,59180000,57611622
61PE03254,61900355,59410000,58412677
61PE03255,61900356,59980000,58102148
61PE03256,61900357,59980000,58102148
61PE03257,61900358,59980000,53177251
61PE03258,61900359,59980000,55101806
61PE03259,61900360,59980000,55142310
