UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID
23PE00001,23,06,A1768,06,A1026,06,A1169,30,2023061768,2020061026,2021061169
23PE00002,23,06,A1769,06,A1026,06,A1169,30,2023061769,2020061026,2021061169
23PE00003,23,06,A1770,06,A1235,06,A0970,30,2023061770,2021061235,2020060970
23PE00004,23,06,A1771,06,A1235,06,A0970,30,2023061771,2021061235,2020060970
23PE00005,23,06,A1772,06,A1026,06,A1127,30,2023061772,2020061026,2021061127
23PE00006,23,06,A1773,06,A1026,06,A1127,30,2023061773,2020061026,2021061127
23PE00007,23,06,A1774,06,A1126,06,A1057,30,2023061774,2021061126,2021061057
23PE00008,23,06,A1775,06,A1126,06,A1057,30,2023061775,2021061126,2021061057
23PE00009,23,06,A1776,06,A1209,06,A1306,30,2023061776,2021061209,2021061306
23PE00010,23,06,A1777,06,A1209,06,A1306,30,2023061777,2021061209,2021061306
23PE02939,23,84,X1506,70,L0000,12,S3073,LR,2023841506,         0,2020123073
23PE02940,23,84,X1507,64,K5336,83,Z6838,CS,2023841507,2020645336,2019836838
23PE02941,23,84,X1508,70,L0000,12,S2544,LR,2023841508,         0,2019122544
23PE02942,23,84,X1509,70,L0000,12,S2544,LR,2023841509,         0,2019122544
23PE02943,23,84,X1510,70,L0000,12,S2544,LR,2023841510,         0,2019122544
23PE02944,23,84,X1511,70,L0000,12,S2070,LR,2023841511,         0,2019122070
23PE02945,23,84,X1512,70,L0000,12,S2070,LR,2023841512,         0,2019122070
23PE02946,23,84,X1513,70,L0000,12,S2070,LR,2023841513,         0,2019122070
23PE02947,23,84,X1514,70,L0000,45,T7803,LT,2023841514,         0,2021457803
23PE02948,23,84,X1515,70,L0000,45,T7803,LT,2023841515,         0,2021457803
