UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID
03PE00001,03,00, 3001,81,Z0000,04,A6885,80,103003001,101810000, 99046885
03PE00002,03,00, 3002,81,Z0000,04,A7369,80,103003002,101810000,100047369
03PE00003,03,00, 3003,81,Z0000,04,A8371,80,103003003,101810000,101048371
03PE00004,03,00, 3004,81,Z0000,04,A8371,80,103003004,101810000,101048371
03PE00005,03,00, 3005,81,Z0000,04,A7393,80,103003005,101810000,100047393
03PE00006,03,00, 3006,81,Z0000,04,A7393,80,103003006,101810000,100047393
03PE00007,03,00, 3007,81,Z0000,04,A4740,80,103003007,101810000, 97044740
03PE00008,03,00, 3008,81,Z0000,04,A8704,80,103003008,101810000,101048704
03PE00009,03,00, 3009,81,Z0000,04,A5806,80,103003009,101810000, 98045806
03PE00010,03,00, 3010,81,Z0000,04,A5806,80,103003010,101810000, 98045806
03PE03613,03,82,X0852,81,Z0000,44,T7393,20,103820852,101810000, 99447393
03PE03614,03,82,X0853,81,Z0000,44,T7415,20,103820853,101810000, 99447415
03PE03615,03,82,X0854,81,Z0000,44,T7415,20,103820854,101810000, 99447415
03PE03616,03,82,X0855,81,Z0000,64,K1267,30,103820855,101810000,100641267
03PE03617,03,82,X0856,81,Z0000,44,T8527,20,103820856,101810000,101448527
03PE03618,03,82,X0857,81,Z0000,44,T9367,00,103820857,101810000,102449367
03PE03619,03,82,X0858,81,Z0000,44,T8001,20,103820858,101810000,100448001
03PE03620,03,82,X0859,81,Z0000,10,S7863,10,103820859,101810000, 97107863
03PE03621,03,82,X0860,81,Z0000,10,S7863,10,103820860,101810000, 97107863
03PE03622,03,82,X0861,81,Z0000,63,K9561,30,103820861,101810000, 97639561
