UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID
15PE00001,15,05,H8832,05,H8376,05,H7848,30,2015058832,2013058376,2012057848
15PE00002,15,05,H8833,05,H8376,05,H7848,30,2015058833,2013058376,2012057848
15PE00003,15,05,H8834,05,H8376,05,H7848,30,2015058834,2013058376,2012057848
15PE00004,15,05,H8835,05,H7479,05,H7516,30,2015058835,2012057479,2012057516
15PE00005,15,05,H8836,05,H7479,05,H7516,30,2015058836,2012057479,2012057516
15PE00006,15,05,H8837,05,H8210,05,H8410,30,2015058837,2013058210,2013058410
15PE00007,15,05,H8838,05,H8210,05,H8410,30,2015058838,2013058210,2013058410
15PE00008,15,05,H8839,05,H7479,05,H5994,30,2015058839,2012057479,2010055994
15PE00009,15,05,H8840,05,H8376,05,H5730,30,2015058840,2013058376,2010055730
15PE00010,15,05,H8841,05,H8376,05,H5730,30,2015058841,2013058376,2010055730
15PE02220,15,83,Z3192,83,Z0000,83,Z1677,00,2015833192,         0,2013831677
15PE02221,15,83,Z3193,83,Z0000,45,T5222,20,2015833193,         0,2013455222
15PE02222,15,83,Z3194,83,Z0000,45,T5222,20,2015833194,         0,2013455222
15PE02223,15,83,Z3195,83,Z0000,45,T4518,20,2015833195,         0,2012454518
15PE02224,15,83,Z3196,83,Z0000,45,T4518,20,2015833196,         0,2012454518
15PE02225,15,83,Z3197,83,Z0000,45,T3645,20,2015833197,         0,2011453645
15PE02226,15,83,Z3198,83,Z0000,45,T3645,20,2015833198,         0,2011453645
15PE02227,15,83,Z3199,83,Z0000,45,T5221,20,2015833199,         0,2013455221
15PE02228,15,83,Z3200,83,Z0000,45,T5221,20,2015833200,         0,2013455221
15PE02229,15,83,Z3201,83,Z0000,83,Z2274,00,2015833201,         0,2014832274
