UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID
21PE00001,21,06,A1054,06,A0013,06,A0432,30,2021061054,2018060013,2019060432
21PE00002,21,06,A1055,06,A0397,06,A0512,30,2021061055,2019060397,2019060512
21PE00003,21,06,A1056,06,A0397,06,A0512,30,2021061056,2019060397,2019060512
21PE00004,21,06,A1057,06,A0013,05,H9692,30,2021061057,2018060013,2017059692
21PE00005,21,06,A1058,06,A0013,05,H9692,30,2021061058,2018060013,2017059692
21PE00006,21,06,A1059,06,A0645,05,H8571,30,2021061059,2019060645,2014058571
21PE00007,21,06,A1060,06,A0645,05,H8571,30,2021061060,2019060645,2014058571
21PE00008,21,06,A1061,06,A0645,05,H8571,30,2021061061,2019060645,2014058571
21PE00009,21,06,A1062,06,A0013,06,A0354,30,2021061062,2018060013,2019060354
21PE00010,21,06,A1063,06,A0678,06,A0435,30,2021061063,2019060678,2019060435
21PE03053,21,83,Z9737,70,L0000,83,Z6400,00,2021839737,         0,2019836400
21PE03054,21,83,Z9738,70,L0000,83,Z6400,00,2021839738,         0,2019836400
21PE03055,21,83,Z9739,70,L0000,83,Z6400,00,2021839739,         0,2019836400
21PE03056,21,83,Z9740,70,L0000,51,M0452,00,2021839740,         0,2020510452
21PE03057,21,83,Z9741,83,Z0000,12,S2982,10,2021839741,         0,2020122982
21PE03058,21,83,Z9742,70,L0000,12,S2075,LR,2021839742,         0,2019122075
21PE03059,21,83,Z9743,70,L0000,12,S1844,LR,2021839743,         0,2018121844
21PE03060,21,83,Z9744,70,L0000,12,S1844,LR,2021839744,         0,2018121844
21PE03061,21,83,Z9745,70,L0000,12,S0926,LR,2021839745,         0,2016120926
21PE03062,21,83,Z9746,70,L0000,12,S0926,LR,2021839746,         0,2016120926
