UID,LAMB,SIRE,DAM
70PE00001,70116454,68116381,68116391
70PE00002,70116455,66116255,64116010
70PE00003,70116456,66116255,64116010
70PE00004,70116457,66116255,64116100
70PE00005,70116458,66116255,64116100
70PE00006,70116459,68116381,63115970
70PE00007,70116460,66116255,64116105
70PE00008,70116461,66116255,64116088
70PE00009,70116462,66116255,64116088
70PE00010,70116463,66116255,65116185
70PE04543,70.90219,68950000,65813911
70PE04544,70.90220,68950000,67102664
70PE04545,70.90221,68950000,65813941
70PE04546,70.90222,68950000,65813941
70PE04547,70.90223,68950001,65813958
70PE04548,70.90224,68950001,65813958
70PE04549,70.90225,68950000,65814164
70PE04550,70.90226,68950000,65814164
70PE04551,70907720,69950002,65617610
70PE04552,70907721,69950002,65617610
