UID,LAMB,SIRE,DAM
65PE00001,65102633,63000000,60809515
65PE00002,65102634,63000000,59413619
65PE00003,65102635,63000000,58809325
65PE00004,65116155,62115759,60115435
65PE00005,65116156,63115969,62115814
65PE00006,65116157,63115972,61115645
65PE00007,65116158,63115972,61115645
65PE00008,65116159,63115960,62115741
65PE00009,65116160,63115942,62115752
65PE00010,65116161,63115976,59115263
65PE03929,65902236,63980000,59809579
65PE03930,65902237,63980000,57143720
65PE03931,65902238,63980000,57143720
65PE03932,65902239,63980000,61146003
65PE03933,65902240,63980000,62417585
65PE03934,65902241,63980000,62115824
65PE03935,65902242,63980000,58809208
65PE03936,65902243,63980000,61614851
65PE03937,65902244,63980000,61614975
65PE03938,65902245,63980000,63146581
