UID,LAMB,SIRE,DAM
90PE00001,90034689,88032086,89033335
90PE00002,90034690,88032086,89033335
90PE00003,90034691,88031927,89034047
90PE00004,90034692,88031927,89034047
90PE00005,90034693,88032370,89033953
90PE00006,90034694,88032086,89033652
90PE00007,90034695,88032502,89033833
90PE00008,90034696,88032502,89033833
90PE00009,90034697,88032062,89033390
90PE00010,90034698,88032086,89033909
90PE05633,90441750,88030000,84436774
90PE05634,90441751,88030000,84436396
90PE05635,90441752,88030000,84436396
90PE05636,90441753,88030000,83435971
90PE05637,90441754,88030000,88439722
90PE05638,90441755,88030000,86438388
90PE05639,90441756,88030000,88440178
90PE05640,90441757,88030000,85437119
90PE05641,90441758,88030000,84436452
90PE05642,90035298,88000000,86430000
