UID,LAMB,SIRE,DAM
68PE00001,68116380,65116231,58115060
68PE00002,68116381,65116231,64116152
68PE00003,68116382,65116231,62115786
68PE00004,68116383,65116231,64116122
68PE00005,68116384,65116231,64116122
68PE00006,68116385,65116231,63115941
68PE00007,68116386,65116231,66116270
68PE00008,68116387,66116255,66116253
68PE00009,68116388,66116262,64116071
68PE00010,68116389,65116231,64116136
68PE04380,68103305,66410000,64840568
68PE04381,68103306,66180000,63813149
68PE04382,68103307,66180000,63813615
68PE04383,68103308,66410000,64841045
68PE04384,68103309,66180000,63813480
68PE04385,68103310,66180000,63813480
68PE04386,68103311,66180000,63813245
68PE04387,68103312,66180000,63813245
68PE04388,68103313,66180000,63813068
68PE04389,68103314,66180000,63813203
