UID,LAMB,SIRE,DAM
56PE00001,56101890,53177166,51101647
56PE00002,56101891,54114164,54101724
56PE00003,56101892,54114164,54101719
56PE00004,56101893,52140396,49101799
56PE00005,56101894,53140935,51101648
56PE00006,56101895,54141714,46101625
56PE00007,56101896,54141714,54101731
56PE00008,56101897,54114218,52101671
56PE00009,56101898,54114218,52101671
56PE00010,56101899,54141621,54101789
56PE03039,56671819,54610266,48680998
56PE03040,56671820,53609369,52690416
56PE03041,56671821,53609543,47680821
56PE03042,56671822,53609164,48680993
56PE03043,56671823,54609970,47680856
56PE03044,56681029,54610000,54408243
56PE03045,56681030,54610000,54408097
56PE03046,56681031,54610000,54408378
56PE03047,56681032,54610000,53407715
56PE03048,56681033,54610000,53407715
