UID,LAMB,SIRE,DAM
89PE00001,89033334,87031509,88032496
89PE00002,89033335,87031509,88032496
89PE00003,89033336,87031509,88032002
89PE00004,89033337,87031509,88032002
89PE00005,89033338,87031206,88031922
89PE00006,89033339,87031206,88031922
89PE00007,89033340,87031206,88032259
89PE00008,89033341,87031233,88032185
89PE00009,89033342,87031244,88032162
89PE00010,89033343,87031244,88031875
89PE04286,89809062,87970000,83024704
89PE04287,89809063,87970000,85028687
89PE04288,89809064,87970000,84027463
89PE04289,89809065,87970000,84025928
89PE04290,89809066,87970000,84025928
89PE04291,89809067,87970000,87031228
89PE04292,89809068,87970000,84027745
89PE04293,89809069,87970000,84027745
89PE04294,89809070,87970000,84026428
89PE04295,89809071,87970000,84027650
