UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID
07PE00001,07,05,H2925,64,K3073,04,A8714,33,2007052925,2004643073,2001048714
07PE00002,07,05,H2926,64,K3073,04,A8714,33,2007052926,2004643073,2001048714
07PE00003,07,05,H2927,05,H0596,05,H2199,30,2007052927,2003050596,2006052199
07PE00004,07,05,H2928,05,H1063,05,H2283,30,2007052928,2004051063,2006052283
07PE00005,07,05,H2929,05,H0596,05,H2244,30,2007052929,2003050596,2006052244
07PE00006,07,05,H2930,05,H0596,05,H2397,30,2007052930,2003050596,2006052397
07PE00007,07,05,H2931,05,H1063,05,H2354,30,2007052931,2004051063,2006052354
07PE00008,07,05,H2932,05,H1063,05,H2354,30,2007052932,2004051063,2006052354
07PE00009,07,05,H2933,05,H1611,05,H2874,30,2007052933,2005051611,2006052874
07PE00010,07,05,H2934,64,K3132,05,H0954,33,2007052934,2004643132,2004050954
07PE03575,07,82,X5676,82,X0000,05,H1567,80,2007825676,         0,2005051567
07PE03576,07,82,X5677,82,X0000,05,H0702,80,2007825677,         0,2003050702
07PE03577,07,82,X5678,82,X0000,05,H0702,80,2007825678,         0,2003050702
07PE03578,07,82,X5679,82,X0000,45,T0098,20,2007825679,         0,2004450098
07PE03579,07,82,X5680,82,X0000,05,H1194,80,2007825680,         0,2004051194
07PE03580,07,82,X5681,82,X0000,05,H1194,80,2007825681,         0,2004051194
07PE03581,07,82,X5682,82,X0000,05,H1194,80,2007825682,         0,2004051194
07PE03582,07,82,X5683,82,X0000,44,T8938,20,2007825683,         0,2002448938
07PE03583,07,82,X5684,82,X0000,44,T8938,20,2007825684,         0,2002448938
07PE03584,07,82,X5685,82,X0000,05,H2173,80,2007825685,         0,2005052173
