UID,LAMB,SIRE,DAM
93PE00001,93039663,91030000,91036509
93PE00002,93039664,91037706,92038970
93PE00003,93039665,91037706,92038970
93PE00004,93039666,91036784,91036914
93PE00005,93039667,91037600,91036485
93PE00006,93039668,91037600,91036485
93PE00007,93039670,91030000,89033678
93PE00008,93039671,91030000,89033678
93PE00009,93039672,91030000,89033678
93PE00010,93039673,91037600,91036567
93PE03352,93104387,90101248,89100274
93PE03353,93104388,90101248,89100274
93PE03354,93104389,90101248,90101158
93PE03355,93104390,90101248,90101236
93PE03356,93812847,92039440,91037864
93PE03357,93812848,92039440,91037864
93PE03358,93812849,92039410,91037535
93PE03359,93812850,92039410,91037535
93PE03360,93812851,90036028,90036210
93PE03361,93812852,90036028,90036210
