UID,ETAG,SEX,GRFL,FLWT,SHEAR_DATE
08SH00603,H2897,2,7.4,74,2/19/08
08SH00604,H2905,2,8.6,86,2/19/08
08SH00605,H2906,2,6.2,62,2/19/08
08SH00606,H2909,2,5.8,58,2/19/08
08SH00607,H2925,2,8.2,82,2/19/08
08SH00608,H2932,2,3.4,34,2/20/08
08SH00609,H2934,2,5.8,58,2/19/08
08SH00610,H2937,2,4.8,48,2/19/08
08SH00611,H2942,2,5.4,54,2/19/08
08SH00612,H2948,2,7.6,76,2/19/08
08SH00613,H2952,2,9.2,92,2/19/08
08SH00614,H2953,3,0.0,0,
08SH00615,H2965,2,3.8,38,2/20/08
08SH00616,H2970,2,6.4,64,2/20/08
08SH00617,H2971,2,5.4,54,2/19/08
08SH00618,H2972,2,4.6,46,2/19/08
08SH00619,H2973,2,4.2,42,2/20/08
08SH00620,H2976,2,7.6,76,2/19/08
08SH00621,H2983,3,0.0,0,
08SH00622,H2985,2,6.2,62,2/19/08
08SH00623,H2987,2,6.2,62,2/19/08
08SH00624,H2991,2,7.0,70,2/19/08
08SH00625,H2996,2,3.8,38,2/20/08
08SH00626,H2997,2,5.2,52,2/19/08
08SH00627,H2998,2,9.4,94,2/19/08
08SH00628,H3001,2,4.4,44,2/20/08
08SH00629,H3002,2,5.2,52,2/20/08
08SH00630,H3004,2,7.0,70,2/19/08
08SH00631,H3007,2,6.0,60,2/20/08
08SH00632,H3010,2,4.4,44,2/19/08
08SH00633,H3012,2,5.0,50,2/20/08
08SH00634,H3014,2,8.4,84,2/19/08
08SH00635,H3017,2,4.8,48,2/20/08
08SH00636,H3018,1,6.2,62,2/20/08
08SH00637,H3022,2,3.4,34,2/20/08
08SH00638,H3023,2,4.2,42,2/19/08
08SH00639,H3026,2,5.2,52,2/19/08
08SH00640,H3027,2,5.4,54,2/19/08
08SH00641,H3028,3,0.0,0,
08SH00642,H3031,2,5.2,52,2/20/08
08SH00643,H3033,2,4.2,42,2/20/08
08SH00644,H3034,2,3.4,34,2/20/08
08SH00645,H3036,2,5.0,50,2/20/08
08SH00646,H3037,3,0.0,0,
08SH00647,H3038,2,6.0,60,2/20/08
08SH00648,H3039,1,6.2,62,2/20/08
08SH00649,H3040,3,0.0,0,
08SH00650,H3042,2,4.4,44,2/20/08
08SH00651,H3044,2,6.2,62,2/19/08
08SH00652,H3045,3,0.0,0,
08SH00653,H3049,2,4.4,44,2/19/08
08SH00654,H3051,2,3.2,32,2/20/08
08SH00655,H3055,2,4.6,46,2/20/08
08SH00656,H3056,2,5.6,56,2/20/08
08SH00657,H3058,3,0.0,0,
08SH00658,H3064,3,0.0,0,
08SH00659,H3067,2,5.4,54,2/20/08
08SH00660,H3070,2,5.4,54,2/19/08
08SH00661,H3071,2,7.2,72,2/19/08
08SH00662,H3072,2,6.0,60,2/19/08
08SH00663,H3078,2,5.8,58,2/19/08
08SH00664,H3079,2,9.2,92,2/19/08
08SH00665,H3080,2,6.2,62,2/19/08
08SH00666,H3081,2,4.4,44,2/20/08
08SH00667,H3082,3,0.0,0,
08SH00668,H3084,2,7.2,72,2/19/08
08SH00669,H3085,2,4.6,46,2/20/08
08SH00670,H3086,2,6.4,64,2/20/08
08SH00671,H3087,2,5.8,58,2/20/08
08SH00672,H3093,2,4.4,44,2/20/08
08SH00673,H3095,2,5.0,50,2/20/08
08SH00674,H3096,2,5.0,50,2/20/08
08SH00675,H3097,2,6.6,66,2/20/08
08SH00676,H3098,3,0.0,0,
08SH00677,H3099,2,4.2,42,2/20/08
08SH00678,H3104,2,5.2,52,2/20/08
08SH00679,H3107,2,4.8,48,2/20/08
08SH00680,H3110,2,4.2,42,2/19/08
08SH00681,H3111,2,5.0,50,2/20/08
08SH00682,H3112,1,7.8,78,2/20/08
08SH00683,H3113,2,5.4,54,2/19/08
08SH00684,H3114,2,5.0,50,2/20/08
08SH00685,H3115,2,4.4,44,2/20/08
08SH00686,H3116,2,4.0,40,2/20/08
08SH00687,H3117,3,0.0,0,
08SH00688,H3118,2,6.2,62,2/20/08
08SH00689,H3122,2,6.4,64,2/19/08
08SH00690,H3123,2,4.6,46,2/20/08
08SH00691,H3124,3,0.0,0,
08SH00692,H3126,1,4.6,46,2/20/08
08SH00693,H3127,1,3.0,30,2/20/08
08SH00694,H3129,2,4.8,48,2/20/08
08SH00695,H3131,3,0.0,0,
08SH00696,H3133,2,6.0,60,2/20/08
08SH00697,H3136,3,0.0,0,
08SH00698,H3137,2,7.2,72,2/20/08
08SH00699,H3138,3,0.0,0,
08SH00700,H3139,3,0.0,0,
08SH00701,H3142,2,4.6,46,2/19/08
08SH00702,H3143,2,4.6,46,2/19/08
08SH00703,H3144,1,3.6,36,2/20/08
08SH00704,H3145,3,0.0,0,
08SH00705,H3146,2,4.8,48,2/19/08
08SH00706,H3149,3,0.0,0,
08SH00707,H3151,2,7.6,76,2/19/08
08SH00708,H3152,2,5.4,54,2/20/08
08SH00709,H3153,2,5.8,58,2/20/08
08SH00710,H3154,3,0.0,0,
08SH00711,H3157,3,0.0,0,
08SH00712,H3159,3,0.0,0,
08SH00713,H3160,2,4.2,42,2/20/08
08SH00714,H3162,3,0.0,0,
08SH00715,H3163,3,0.0,0,
08SH00716,H3165,1,6.8,68,2/20/08
08SH00717,H3166,1,4.4,44,2/20/08
08SH00718,H3167,3,0.0,0,
08SH00719,H3170,2,5.2,52,2/19/08
08SH00720,H3171,2,3.2,32,2/19/08
08SH00721,H3172,2,3.4,34,2/19/08
08SH00722,H3173,3,0.0,0,
08SH00723,H3174,2,3.8,38,2/20/08
08SH00724,H3175,2,5.0,50,2/20/08
08SH00725,H3177,2,4.2,42,2/19/08
08SH00726,H3179,2,6.6,66,2/20/08
08SH00727,H3181,2,4.6,46,2/19/08
08SH00728,H3184,2,4.4,44,2/20/08
08SH00729,H3186,2,8.4,84,2/19/08
08SH00730,H3188,2,6.4,64,2/19/08
08SH00731,H3190,2,5.9,59,2/19/08
08SH00732,H3191,2,4.8,48,2/19/08
08SH00733,H3192,3,0.0,0,
08SH00734,H3193,3,0.0,0,
08SH00735,H3194,2,7.4,74,2/20/08
08SH00736,H3195,2,7.2,72,2/19/08
08SH00737,H3199,3,0.0,0,
08SH00738,H3200,3,0.0,0,
08SH00739,H3201,2,5.8,58,2/19/08
08SH00740,H3203,2,3.2,32,2/20/08
08SH00741,H3206,3,0.0,0,
08SH00742,H3207,3,0.0,0,
08SH00743,H3208,2,6.2,62,2/19/08
08SH00744,H3210,2,4.6,46,2/19/08
08SH00745,H3211,2,4.4,44,2/19/08
08SH00746,H3215,1,7.0,70,2/20/08
08SH00747,H3216,2,4.4,44,2/19/08
08SH00748,H3218,3,0.0,0,
08SH00749,H3224,2,5.2,52,2/19/08
08SH00750,H3225,2,6.6,66,2/20/08
08SH00751,H3226,3,0.0,0,
08SH00752,H3233,2,4.6,46,2/19/08
08SH00753,H3237,3,0.0,0,
08SH00754,H3239,3,0.0,0,
08SH00755,H3242,2,4.8,48,2/20/08
08SH00756,H3244,3,0.0,0,
08SH00757,H3249,2,3.2,32,2/19/08
08SH00758,H3251,2,3.8,38,2/19/08
08SH00759,H3253,2,5.0,50,2/20/08
08SH00760,H3257,1,5.2,52,2/20/08
08SH00761,H3258,1,5.2,52,2/20/08
08SH00762,H3259,2,6.8,68,2/20/08
08SH00763,H3260,2,4.2,42,2/20/08
08SH00764,H3264,2,3.6,36,2/20/08
08SH00765,H3266,2,4.6,46,2/20/08
08SH00766,H3268,2,4.0,40,2/20/08
08SH00767,H3271,1,4.8,48,2/20/08
08SH00768,H3274,3,0.0,0,
08SH00769,H3277,2,2.4,24,2/19/08
08SH00770,H3278,3,0.0,0,
08SH00771,H3280,3,0.0,0,
08SH00772,H3282,3,0.0,0,
08SH00773,H3283,2,2.2,22,2/20/08
08SH00774,H3284,2,5.2,52,2/20/08
08SH00775,H3287,2,4.2,42,2/20/08
08SH00776,H3290,2,5.0,50,2/20/08
08SH00777,H3296,2,6.0,60,2/20/08
08SH00778,H3298,2,7.8,78,2/20/08
08SH00779,H3299,2,5.8,58,2/20/08
08SH00780,H3307,2,6.2,62,2/20/08
08SH00781,H3309,1,6.4,64,2/20/08
08SH00782,H3313,2,4.2,42,2/20/08
08SH00783,H3318,1,4.6,46,2/20/08
08SH00784,H3319,1,4.4,44,2/20/08
08SH00785,H3323,3,0.0,0,
08SH00786,H3324,2,4.6,46,2/20/08
08SH00787,H3325,2,4.0,40,2/20/08
08SH00788,H3328,2,4.6,46,2/20/08
08SH00789,H3329,2,5.2,52,2/20/08
08SH00790,H3331,2,5.4,54,2/20/08
08SH00791,H3334,2,3.4,34,2/20/08
08SH00792,H3336,2,4.8,48,2/20/08
08SH00793,H3339,2,5.6,56,2/19/08
08SH00794,H3340,2,3.8,38,2/20/08
08SH00795,H3343,2,5.0,50,2/20/08
08SH00796,H3345,2,4.2,42,2/20/08
08SH00797,H3346,3,0.0,0,
08SH00798,H3348,2,7.0,70,2/20/08
08SH00799,H3350,2,6.2,62,2/20/08
08SH00800,H3359,2,4.6,46,2/20/08
08SH00801,H3361,3,0.0,0,
08SH00802,H3362,3,0.0,0,
08SH00803,H3366,2,3.6,36,2/20/08
08SH00804,H3369,1,4.0,40,2/20/08
08SH00805,H3370,2,7.2,72,2/19/08
08SH00806,H3373,2,7.8,78,2/20/08
08SH00807,H3374,2,3.6,36,2/20/08
08SH00808,H3378,1,5.2,52,2/20/08
08SH00809,H3379,1,5.8,58,2/20/08
08SH00810,H3381,2,5.4,54,2/20/08
08SH00811,H3383,3,0.0,0,
08SH00812,H3384,2,3.4,34,2/20/08
08SH00813,H3387,2,3.6,36,2/20/08
08SH00814,H3389,2,4.6,46,2/20/08
08SH00815,H3390,2,4.6,46,2/19/08
08SH00816,H3391,2,4.6,46,2/20/08
08SH00817,H3392,2,0.0,0,
08SH00818,H3393,2,5.8,58,2/19/08
08SH00819,H3395,2,3.6,36,2/20/08
08SH00820,H3396,2,3.4,34,2/20/08
08SH00821,H3398,3,0.0,0,
08SH00822,H3399,2,4.8,48,2/20/08
08SH00823,H3403,2,2.6,26,2/20/08
08SH00824,H3404,2,3.4,34,2/20/08
08SH00825,H3405,2,3.6,36,2/20/08
08SH00826,H3406,3,0.0,0,
08SH00827,H3407,2,5.0,50,2/20/08
08SH00828,H3409,2,6.4,64,2/20/08
08SH00829,H3410,3,0.0,0,
08SH00830,H3413,2,4.2,42,2/20/08
08SH00831,H3415,2,4.0,40,2/20/08
08SH00832,H3416,2,6.4,64,2/19/08
08SH00833,H3418,2,4.4,44,2/20/08
08SH00834,H3420,2,3.4,34,2/20/08
08SH00835,H3424,1,4.0,40,2/20/08
08SH00836,H3425,2,3.4,34,2/20/08
08SH00837,H3429,3,0.0,0,
08SH00838,H3436,2,5.8,58,2/20/08
08SH00839,H3437,2,5.8,58,2/19/08
08SH00840,H3439,2,3.8,38,2/20/08
08SH00841,H3440,2,4.6,46,2/19/08
08SH00842,H3443,2,3.4,34,2/20/08
08SH00843,H3446,1,3.6,36,2/20/08
08SH00844,H3448,1,4.0,40,2/20/08
08SH00845,H3449,2,5.4,54,2/20/08
08SH00846,H3452,2,3.4,34,2/20/08
08SH00847,H3454,2,3.6,36,2/19/08
08SH00848,H3455,2,5.2,52,2/19/08
08SH00849,H3456,2,4.6,46,2/20/08
08SH00850,H3457,3,0.0,0,
08SH00851,H3458,2,4.0,40,2/20/08
08SH00852,H3461,1,5.6,56,2/20/08
08SH00853,H3462,2,3.2,32,2/20/08
08SH00854,H3463,3,0.0,0,
08SH00855,H3464,2,5.4,54,2/20/08
08SH00856,H3465,2,5.8,58,2/20/08
08SH00857,H3466,2,3.8,38,2/20/08
08SH00858,H3467,2,6.0,60,2/20/08
08SH00859,H3468,1,5.0,50,2/20/08
08SH00860,H3469,2,3.6,36,2/19/08
08SH00861,H3471,3,0.0,0,
08SH00862,H3473,3,0.0,0,
08SH00863,H3476,2,4.8,48,2/19/08
08SH00864,H3477,3,0.0,0,
08SH00865,H3479,2,4.4,44,2/19/08
08SH00866,H3483,2,5.4,54,2/19/08
08SH00867,H3488,2,4.2,42,2/19/08
08SH00868,H3490,2,3.6,36,2/20/08
08SH00869,H3491,2,3.8,38,2/20/08
08SH00870,H3493,2,7.6,76,2/20/08
08SH00871,H3494,1,5.0,50,2/20/08
08SH00872,H3499,2,5.2,52,2/20/08
08SH00873,H3511,2,5.0,50,2/20/08
08SH00874,H3512,2,4.2,42,2/19/08
08SH00875,H3514,2,4.8,48,2/20/08
08SH00876,H3516,2,5.4,54,2/20/08
08SH00877,H3517,1,4.4,44,2/20/08
08SH00878,H3518,2,4.8,48,2/19/08
08SH00879,H3520,2,7.4,74,2/19/08
08SH00880,H3523,2,5.8,58,2/19/08
08SH00881,H3526,2,4.4,44,2/19/08
08SH00882,H3528,2,4.8,48,2/20/08
08SH00883,H3530,2,4.0,40,2/20/08
08SH00884,H3532,2,3.6,36,2/20/08
08SH00885,H3534,2,4.2,42,2/20/08
08SH00886,H3537,3,0.0,0,
08SH00887,H3538,2,4.6,46,2/19/08
08SH00888,H3540,2,3.8,38,2/20/08
08SH00889,H3542,3,0.0,0,
08SH00890,H3544,1,4.4,44,2/20/08
08SH00891,H3545,1,3.2,32,2/20/08
08SH00892,H3546,2,4.0,40,2/20/08
08SH00893,H3552,2,4.2,42,2/19/08
08SH00894,H3554,2,4.8,48,2/20/08
08SH00895,H3557,3,0.0,0,
08SH00896,H3558,2,4.0,40,2/20/08
08SH00897,H3569,2,6.2,62,2/19/08
08SH00898,H3571,2,4.6,46,2/19/08
08SH00899,H3572,2,3.6,36,2/19/08
08SH00900,H3580,1,6.0,60,2/20/08
08SH00901,H3581,2,5.2,52,2/19/08
08SH00902,H3590,3,0.0,0,
08SH00903,H3592,2,5.6,56,2/20/08
08SH00904,H3594,2,4.2,42,2/19/08
08SH00905,H3604,2,4.0,40,2/20/08
08SH00906,H3606,3,0.0,0,
08SH00907,H3608,2,3.2,32,2/20/08
08SH00908,H3611,2,3.4,34,2/19/08
08SH00909,H3614,3,0.0,0,
08SH00910,H3616,2,5.4,54,2/20/08
08SH00911,H3617,2,3.8,38,2/20/08
08SH00912,H3619,1,3.6,36,2/20/08
08SH00913,H3620,2,5.4,54,2/20/08
08SH00914,H3621,2,4.8,48,2/19/08
08SH00915,H3622,2,6.2,62,2/20/08
08SH00916,H3626,2,5.6,56,2/19/08
08SH00917,H3632,2,4.0,40,2/20/08
08SH00918,H3633,2,2.8,28,2/20/08
08SH00919,H3638,2,4.6,46,2/20/08
08SH00920,H3639,3,0.0,0,
08SH00921,H3640,2,6.6,66,2/20/08
08SH00922,H3643,1,6.8,68,2/20/08
08SH00923,H3644,2,4.6,46,2/20/08
08SH00924,H3645,2,4.2,42,2/20/08
08SH00925,H3647,1,4.2,42,2/20/08
08SH00926,H3649,2,4.8,48,2/19/08
08SH00927,H3650,2,5.2,52,2/20/08
08SH00928,H3652,2,0.0,0,
08SH00929,H3658,2,5.6,56,2/20/08
08SH00930,H3661,2,5.0,50,2/20/08
08SH00931,H3669,1,3.8,38,2/20/08
08SH00932,H3670,2,5.8,58,2/20/08
08SH00933,H3671,2,4.6,46,2/20/08
08SH00934,H3673,2,6.0,60,2/20/08
08SH00935,H3674,2,4.2,42,2/20/08
08SH00936,H3676,2,5.0,50,2/20/08
08SH00937,H3681,2,4.2,42,2/20/08
08SH00938,H3685,2,6.2,62,2/20/08
08SH00939,H3689,2,4.6,46,2/19/08
08SH00940,H3690,2,4.8,48,2/20/08
08SH00941,H3691,3,0.0,0,
08SH00942,H3692,1,5.6,56,2/20/08
08SH00943,H3693,1,7.0,70,2/20/08
08SH00944,H3694,2,4.2,42,2/19/08
08SH00945,H3702,3,0.0,0,
08SH00946,H3704,2,5.0,50,2/20/08
08SH00947,H3706,3,0.0,0,
08SH00948,H3707,2,4.2,42,2/20/08
08SH00949,H3708,2,4.0,40,2/20/08
08SH00950,H3711,3,0.0,0,
08SH00951,H3714,2,3.2,32,2/20/08
08SH00952,H3715,2,3.6,36,2/20/08
08SH00953,H3720,2,3.8,38,2/19/08
08SH00954,H3723,2,3.4,34,2/20/08
08SH00955,H3727,2,4.4,44,2/19/08
08SH00956,H3728,2,3.6,36,2/20/08
08SH00957,K0619,2,12.2,122,2/20/08
08SH00958,K0711,2,7.8,78,2/20/08
08SH00959,K0871,2,9.8,98,2/18/08
08SH00960,K1070,2,8.8,88,2/19/08
08SH00961,K1473,2,12.0,120,2/20/08
08SH00962,K1595,2,10.2,102,2/18/08
08SH00963,K1635,2,7.8,78,2/18/08
08SH00964,K1652,2,10.2,102,2/18/08
08SH00965,K1659,2,7.0,70,2/18/08
08SH00966,K1704,2,10.2,102,2/19/08
08SH00967,K1727,2,9.0,90,2/18/08
08SH00968,K1810,2,11.8,118,2/18/08
08SH00969,K1824,2,10.6,106,2/18/08
08SH00970,K1842,2,8.0,80,2/18/08
08SH00971,K1849,2,11.6,116,2/18/08
08SH00972,K1877,2,8.4,84,2/18/08
08SH00973,K1888,2,9.2,92,2/18/08
08SH00974,K2062,2,8.6,86,2/18/08
08SH00975,K2068,2,9.4,94,2/18/08
08SH00976,K2080,2,11.2,112,2/18/08
08SH00977,K2116,2,10.0,100,2/18/08
08SH00978,K2124,2,12.0,120,2/18/08
08SH00979,K2183,2,0.0,0,
08SH00980,K2190,2,9.2,92,2/18/08
08SH00981,K2199,2,13.6,136,2/20/08
08SH00982,K2200,2,11.0,110,2/18/08
08SH00983,K2205,2,12.0,120,2/20/08
08SH00984,K2266,2,9.0,90,2/18/08
08SH00985,K2281,2,9.0,90,2/18/08
08SH00986,K2333,2,6.6,66,2/18/08
08SH00987,K2374,2,8.0,80,2/18/08
08SH00988,K2383,2,8.0,80,2/18/08
08SH00989,K2385,2,10.6,106,2/18/08
08SH00990,K2397,2,8.6,86,2/18/08
08SH00991,K2400,2,14.8,148,2/18/08
08SH00992,K2480,2,10.6,106,2/18/08
08SH00993,K2521,2,13.4,134,2/18/08
08SH00994,K2523,2,7.2,72,2/18/08
08SH00995,K2579,2,7.2,72,2/19/08
08SH00996,K2644,2,9.2,92,2/20/08
08SH00997,K2649,2,7.6,76,2/18/08
08SH00998,K2655,2,12.4,124,2/18/08
08SH00999,K2717,2,9.0,90,2/19/08
08SH01000,K2760,2,6.8,68,2/18/08
08SH01001,K2770,2,9.4,94,2/20/08
08SH01002,K2778,2,10.4,104,2/18/08
08SH01003,K2825,2,10.0,100,2/18/08
08SH01004,K2828,2,9.8,98,2/18/08
08SH01005,K2829,2,9.2,92,2/18/08
08SH01006,K2837,2,8.2,82,2/18/08
08SH01007,K2857,2,9.0,90,2/18/08
08SH01008,K2865,2,8.4,84,2/18/08
08SH01009,K2871,2,10.4,104,2/18/08
08SH01010,K2878,2,11.4,114,2/18/08
08SH01011,K2898,2,8.0,80,2/18/08
08SH01012,K2907,2,10.2,102,2/18/08
08SH01013,K2915,2,11.2,112,2/18/08
08SH01014,K2938,2,10.6,106,2/20/08
08SH01015,K2950,2,10.8,108,2/18/08
08SH01016,K2951,2,11.8,118,2/18/08
08SH01017,K2989,2,9.6,96,2/18/08
08SH01018,K2993,2,10.8,108,2/18/08
08SH01019,K3004,2,11.0,110,2/18/08
08SH01020,K3009,2,8.0,80,2/18/08
08SH01021,K3010,2,10.8,108,2/18/08
08SH01022,K3013,2,11.4,114,2/18/08
08SH01023,K3014,2,9.4,94,2/18/08
08SH01024,K3019,2,12.2,122,2/18/08
08SH01025,K3023,2,10.2,102,2/18/08
08SH01026,K3028,2,9.4,94,2/18/08
08SH01027,K3029,2,10.8,108,2/18/08
08SH01028,K3032,2,10.0,100,2/18/08
08SH01029,K3035,2,13.6,136,2/18/08
08SH01030,K3050,1,15.8,158,2/20/08
08SH01031,K3060,2,9.8,98,2/18/08
08SH01032,K3066,2,7.4,74,2/18/08
08SH01033,K3071,1,17.0,170,2/20/08
08SH01034,K3072,2,10.8,108,2/18/08
08SH01035,K3073,1,15.0,150,2/20/08
08SH01036,K3074,2,12.4,124,2/18/08
08SH01037,K3075,2,11.0,110,2/18/08
08SH01038,K3087,2,9.6,96,2/18/08
08SH01039,K3109,2,10.8,108,2/18/08
08SH01040,K3115,2,9.8,98,2/18/08
08SH01041,K3124,2,8.0,80,2/18/08
08SH01042,K3129,2,9.2,92,2/18/08
08SH01043,K3132,1,13.2,132,2/20/08
08SH01044,K3133,2,7.6,76,2/18/08
08SH01045,K3138,1,15.0,150,2/20/08
08SH01046,K3158,2,10.4,104,2/18/08
08SH01047,K3160,2,11.4,114,2/18/08
08SH01048,K3161,2,15.6,156,2/18/08
08SH01049,K3164,2,13.6,136,2/18/08
08SH01050,K3187,2,12.8,128,2/18/08
08SH01051,K3212,2,0.0,0,
08SH01052,K3228,2,10.6,106,2/19/08
08SH01053,K3237,2,8.0,80,2/18/08
08SH01054,K3238,2,11.0,110,2/18/08
08SH01055,K3239,2,10.2,102,2/18/08
08SH01056,K3240,2,10.0,100,2/18/08
08SH01057,K3244,2,7.4,74,2/18/08
08SH01058,K3245,2,9.2,92,2/18/08
08SH01059,K3247,2,11.4,114,2/20/08
08SH01060,K3256,2,8.8,88,2/18/08
08SH01061,K3257,2,9.6,96,2/18/08
08SH01062,K3263,2,10.4,104,2/18/08
08SH01063,K3264,2,9.0,90,2/18/08
08SH01064,K3272,1,16.8,168,2/20/08
08SH01065,K3277,1,11.8,118,2/20/08
08SH01066,K3280,2,8.2,82,2/18/08
08SH01067,K3283,2,6.6,66,2/18/08
08SH01068,K3289,2,10.4,104,2/18/08
08SH01069,K3292,2,10.2,102,2/18/08
08SH01070,K3305,2,9.6,96,2/18/08
08SH01071,K3307,1,15.8,158,2/20/08
08SH01072,K3309,2,6.8,68,2/18/08
08SH01073,K3310,2,8.8,88,2/18/08
08SH01074,K3314,2,12.8,128,2/18/08
08SH01075,K3322,2,9.0,90,2/18/08
08SH01076,K3325,2,12.2,122,2/18/08
08SH01077,K3326,2,8.6,86,2/18/08
08SH01078,K3328,2,9.0,90,2/18/08
08SH01079,K3335,2,8.2,82,2/18/08
08SH01080,K3337,2,9.0,90,2/20/08
08SH01081,K3338,2,11.4,114,2/18/08
08SH01082,K3339,2,11.2,112,2/18/08
08SH01083,K3342,2,11.4,114,2/18/08
08SH01084,K3347,2,9.0,90,2/18/08
08SH01085,K3352,2,8.2,82,2/18/08
08SH01086,K3353,2,9.8,98,2/18/08
08SH01087,K3357,2,12.2,122,2/18/08
08SH01088,K3361,2,11.2,112,2/18/08
08SH01089,K3363,2,10.4,104,2/18/08
08SH01090,K3368,2,11.4,114,2/18/08
08SH01091,K3370,1,19.0,190,2/20/08
08SH01092,K3381,2,12.6,126,2/18/08
08SH01093,K3384,2,12.2,122,2/18/08
08SH01094,K3385,2,10.0,100,2/18/08
08SH01095,K3387,2,10.6,106,2/18/08
08SH01096,K3390,2,9.6,96,2/18/08
08SH01097,K3392,2,7.8,78,2/18/08
08SH01098,K3393,2,11.2,112,2/18/08
08SH01099,K3394,2,10.6,106,2/18/08
08SH01100,K3397,2,8.2,82,2/18/08
08SH01101,K3398,2,13.8,138,2/18/08
08SH01102,K3400,2,9.0,90,2/18/08
08SH01103,K3401,2,9.8,98,2/18/08
08SH01104,K3405,2,9.8,98,2/18/08
08SH01105,K3414,2,9.8,98,2/18/08
08SH01106,K3420,2,10.2,102,2/18/08
08SH01107,K3431,2,9.0,90,2/19/08
08SH01108,K3432,2,8.2,82,2/18/08
08SH01109,K3438,2,8.8,88,2/18/08
08SH01110,K3441,2,10.4,104,2/18/08
08SH01111,K3446,2,9.8,98,2/18/08
08SH01112,K3452,2,13.6,136,2/18/08
08SH01113,K3457,2,9.2,92,2/18/08
08SH01114,K3462,2,8.0,80,2/18/08
08SH01115,K3463,2,11.0,110,2/18/08
08SH01116,K3464,2,9.8,98,2/18/08
08SH01117,K3466,2,9.0,90,2/18/08
08SH01118,K3469,2,7.4,74,2/18/08
08SH01119,K3482,2,8.4,84,2/18/08
08SH01120,K3487,2,9.2,92,2/18/08
08SH01121,K3494,2,12.4,124,2/20/08
08SH01122,K3499,2,8.4,84,2/18/08
08SH01123,K3500,1,18.0,180,2/20/08
08SH01124,K3505,2,9.2,92,2/18/08
08SH01125,K3508,2,9.0,90,2/18/08
08SH01126,K3513,2,12.8,128,2/18/08
08SH01127,K3514,2,10.4,104,2/18/08
08SH01128,K3522,2,12.4,124,2/18/08
08SH01129,K3527,2,9.2,92,2/18/08
08SH01130,K3528,2,11.0,110,2/18/08
08SH01131,K3544,2,7.6,76,2/18/08
08SH01132,K3546,2,8.6,86,2/18/08
08SH01133,K3550,2,12.4,124,2/18/08
08SH01134,K3551,2,10.6,106,2/18/08
08SH01135,K3558,2,9.0,90,2/20/08
08SH01136,K3564,2,10.4,104,2/18/08
08SH01137,K3574,1,17.2,172,2/20/08
08SH01138,K3577,1,13.0,130,2/20/08
08SH01139,K3580,2,9.8,98,2/18/08
08SH01140,K3586,2,8.6,86,2/18/08
08SH01141,K3588,2,7.4,74,2/18/08
08SH01142,K3589,2,9.0,90,2/18/08
08SH01143,K3590,2,9.0,90,2/18/08
08SH01144,K3591,1,12.6,126,2/20/08
08SH01145,K3594,2,5.8,58,2/18/08
08SH01146,K3595,2,9.6,96,2/18/08
08SH01147,K3597,2,8.0,80,2/18/08
08SH01148,K3605,2,10.2,102,2/18/08
08SH01149,K3620,1,14.2,142,2/20/08
08SH01150,K3623,1,11.0,110,2/20/08
08SH01151,K3627,1,12.0,120,2/20/08
08SH01152,K3629,2,9.0,90,2/18/08
08SH01153,K3630,2,6.8,68,2/18/08
08SH01154,K3639,2,7.0,70,2/18/08
08SH01155,K3640,1,11.8,118,2/20/08
08SH01156,K3642,2,8.0,80,2/18/08
08SH01157,K3647,1,11.4,114,2/20/08
08SH01158,K3651,2,11.0,110,2/18/08
08SH01159,K3652,2,10.2,102,2/18/08
08SH01160,K3656,2,6.6,66,2/18/08
08SH01161,K3661,1,11.8,118,2/20/08
08SH01162,K3662,1,12.2,122,2/20/08
08SH01163,K3663,2,11.0,110,2/18/08
08SH01164,K3671,1,11.8,118,2/20/08
08SH01165,K3673,1,12.2,122,2/20/08
08SH01166,K3674,2,9.2,92,2/18/08
08SH01167,K3677,2,4.2,42,2/18/08
08SH01168,K3681,2,9.6,96,2/18/08
08SH01169,K3682,2,7.8,78,2/18/08
08SH01170,K3683,2,11.0,110,2/18/08
08SH01171,K3684,2,10.6,106,2/18/08
08SH01172,K3685,2,9.2,92,2/18/08
08SH01173,K3688,2,8.0,80,2/18/08
08SH01174,K3690,2,10.0,100,2/18/08
08SH01175,K3694,2,10.0,100,2/18/08
08SH01176,K3696,2,11.6,116,2/18/08
08SH01177,K3701,2,8.2,82,2/18/08
08SH01178,K3712,2,10.4,104,2/18/08
08SH01179,K3713,1,10.6,106,2/20/08
08SH01180,K3714,2,9.6,96,2/18/08
08SH01181,K3717,2,10.4,104,2/18/08
08SH01182,K3718,2,10.8,108,2/18/08
08SH01183,K3720,2,10.0,100,2/18/08
08SH01184,K3723,2,9.6,96,2/18/08
08SH01185,K3725,2,7.6,76,2/18/08
08SH01186,K3726,2,7.8,78,2/18/08
08SH01187,K3727,2,10.8,108,2/18/08
08SH01188,K3728,1,14.6,146,2/20/08
08SH01189,K3729,2,9.6,96,2/18/08
08SH01190,K3731,2,6.6,66,2/19/08
08SH01191,K3734,2,9.6,96,2/18/08
08SH01192,K3736,2,9.2,92,2/18/08
08SH01193,K3737,2,5.2,52,2/18/08
08SH01194,K3738,1,11.4,114,2/20/08
08SH01195,K3739,2,8.4,84,2/20/08
08SH01196,K3749,2,8.2,82,2/18/08
08SH01197,K3750,2,9.4,94,2/18/08
08SH01198,K3754,2,12.2,122,2/18/08
