UID,ID,SEX,FLWT,GRFL,DAY,STM,RMK
19SH00551,L0920,2,110,11.0,49,PC,70BR/GR
19SH00552,L0937,2,92,9.2,49,PC,.
19SH00553,L1001,2,70,7.0,49,PC,.
19SH00554,L1006,2,78,7.8,49,PC,DRY
19SH00555,L1191,2,94,9.4,49,PC,LameRR.SmallE
19SH00556,L1397,2,64,6.4,49,PC,.
19SH00557,L1464,2,62,6.2,49,PC,.
19SH00558,L1517,2,106,10.6,49,PC,MYO AA
19SH00559,L1520,2,86,8.6,49,PC,.
19SH00560,L1521,2,68,6.8,49,PC,CHUNKS
19SH00561,L1524,2,68,6.8,49,PC,.
19SH00562,L1528,2,92,9.2,49,PC,.
19SH00563,L1532,2,108,10.8,49,PC,.
19SH00564,L1542,2,72,7.2,49,PC,.
19SH00565,L1544,2,78,7.8,49,PC,STRESSED
19SH00566,L1546,2,138,13.8,49,PC,.
19SH00567,L1562,2,56,5.6,49,PC,.
19SH00568,L1573,2,70,7.0,49,PC,.
19SH00569,L1578,2,72,7.2,49,PC,.
19SH00570,L1588,2,84,8.4,49,PC,.
19SH00571,L1599,2,102,10.2,49,PC,MYO AA
19SH00572,L1604,2,64,6.4,49,PC,.
19SH00573,L1640,2,90,9.0,48,PC,.
19SH00574,L1642,2,72,7.2,48,PC,.
19SH00575,L1645,2,70,7.0,48,PC,.
19SH00576,L1657,2,102,10.2,48,PC,50DKBRN
19SH00577,L1662,2,84,8.4,48,PC,.
19SH00578,L1666,2,94,9.4,48,PC,.
19SH00579,L1670,2,80,8.0,48,PC,RP
19SH00580,L1686,2,82,8.2,48,PC,.
19SH00581,L1692,2,98,9.8,48,PC,.
19SH00582,L1707,2,100,10.0,49,PC,.
19SH00583,L1711,2,56,5.6,48,PC,.
19SH00584,L1717,2,118,11.8,48,PC,.
19SH00585,L1734,2,70,7.0,48,PC,.
19SH00586,L1743,2,78,7.8,49,PC,15BLK
19SH00587,L1744,2,86,8.6,49,PC,.
19SH00588,L1747,2,82,8.2,49,PC,.
19SH00589,L1749,2,90,9.0,49,PC,Temp&IncRRTx
19SH00590,L1751,2,96,9.6,49,PC,.
19SH00591,L1752,1,102,10.2,47,PC,CU/Multi?
19SH00592,L1754,2,92,9.2,49,PC,.
19SH00593,L1756,1,96,9.6,47,PC,Nice
19SH00594,L1757,2,86,8.6,49,PC,.
19SH00595,L1759,1,92,9.2,47,PC,"Nice,bttnScur"
19SH00596,L1762,2,94,9.4,49,PC,L.Eye.Tx
19SH00597,L1764,2,90,9.0,49,PC,.
19SH00598,L1765,2,106,10.6,49,PC,.
19SH00599,L1772,1,82,8.2,47,PC,1ST.50BR
19SH00600,L1774,2,88,8.8,49,PC,.
19SH00601,L1776,2,90,9.0,49,PC,40BR
19SH00602,L1785,2,54,5.4,49,PC,.
19SH00603,L1791,2,66,6.6,49,PC,.
19SH00604,L1792,2,78,7.8,49,PC,.
19SH00605,L1793,2,66,6.6,49,PC,.
19SH00606,L1795,2,56,5.6,49,PC,.
19SH00607,L1797,1,88,8.8,48,PC,Nice
19SH00608,L1800,2,102,10.2,49,PC,.
19SH00609,L1801,2,112,11.2,49,PC,.
19SH00610,L1802,2,64,6.4,49,PC,.
19SH00611,L1804,2,86,8.6,49,PC,.
19SH00612,L1808,1,74,7.4,47,PC,ExtraForWyo
19SH00613,L1815,2,90,9.0,49,PC,.
19SH00614,L1817,2,82,8.2,49,PC,.
19SH00615,L1822,2,76,7.6,49,PC,.
19SH00616,L1823,2,88,8.8,49,PC,.
19SH00617,L1834,1,78,7.8,47,PC,OpenHeadSore
19SH00618,L1835,2,82,8.2,49,PC,.
19SH00619,L1841,2,66,6.6,49,PC,.
19SH00620,L1845,2,74,7.4,49,PC,.
19SH00621,L1846,2,100,10.0,48,PC,.
19SH00622,L1848,2,90,9.0,49,PC,.
19SH00623,L1854,2,72,7.2,49,PC,.
19SH00624,L1857,2,86,8.6,49,PC,.
19SH00625,L1872,1,70,7.0,47,PC,"Scurs, nice"
19SH00626,L1882,2,70,7.0,48,PC,.
19SH00627,L1884,2,60,6.0,48,PC,.
19SH00628,L1889,2,106,10.6,48,PC,.
19SH00629,L1890,1,76,7.6,48,PC,DepressedTx
19SH00630,L1895,2,98,9.8,49,PC,.
19SH00631,L1896,2,74,7.4,48,PC,.
19SH00632,L1898,1,88,8.8,47,PC,Scurs
19SH00633,L1902,1,76,7.6,47,PC,20TAN
19SH00634,L1903,2,52,5.2,48,PC,.
19SH00635,L1907,2,70,7.0,48,PC,SM.BAG
19SH00636,L1911,2,56,5.6,48,PC,.
19SH00637,L1912,2,70,7.0,48,PC,.
19SH00638,L1916,2,90,9.0,48,PC,5-10BL
19SH00639,L1917,2,118,11.8,48,PC,40BR
19SH00640,L1920,2,76,7.6,48,PC,.
19SH00641,L1921,2,76,7.6,48,PC,.
19SH00642,L1924,1,100,10.0,47,PC,25BL
19SH00643,L1926,2,82,8.2,48,PC,LameFLegsTx
19SH00644,L1934,1,92,9.2,47,PC,Nice!
19SH00645,L1936,2,72,7.2,49,PC,.
19SH00646,L1937,2,100,10.0,48,PC,<05BR
19SH00647,L1939,2,68,6.8,48,PC,SMBAG
19SH00648,L1947,2,86,8.6,48,PC,.
19SH00649,L1949,2,82,8.2,48,PC,.
19SH00650,L1954,2,62,6.2,48,PC,.
19SH00651,L1957,2,74,7.4,48,PC,.
19SH00652,L1958,2,66,6.6,49,PC,.
19SH00653,L1959,2,68,6.8,49,PC,NICE LAMB
19SH00654,L1961,2,66,6.6,48,PC,.
19SH00655,L1964,2,100,10.0,48,PC,.
19SH00656,L1974,2,68,6.8,48,PC,.
19SH00657,L1975,2,66,6.6,48,PC,.
19SH00658,L1976,2,86,8.6,48,PC,.
19SH00659,L1977,2,106,10.6,48,PC,10.LT.BR
19SH00660,L1981,1,72,7.2,47,PC,Buttons
19SH00661,L1982,2,86,8.6,48,PC,.
19SH00662,L1983,2,80,8.0,48,PC,.
19SH00663,L1985,2,96,9.6,48,PC,.
19SH00664,L1987,2,68,6.8,48,PC,.
19SH00665,L1989,2,66,6.6,48,PC,1ST.10BLK
19SH00666,L1990,2,92,9.2,48,PC,SM.BAG
19SH00667,L1991,2,96,9.6,48,PC,.
19SH00668,L1992,2,76,7.6,48,PC,.
19SH00669,L2000,1,72,7.2,47,PC,Scurs
19SH00670,L2003,2,102,10.2,48,PC,<05BR
19SH00671,L2007,2,58,5.8,48,PC,LameRHTx
19SH00672,L2013,2,76,7.6,45,PC,ScoursTx
19SH00673,L2014,1,54,5.4,47,PC,Scurs
19SH00674,L2015,1,54,5.4,47,PC,"Scurs, nice!"
19SH00675,L2017,1,42,4.2,47,PC,ScursSlOver
19SH00676,L2019,1,54,5.4,47,PC,25BR
19SH00677,L2021,1,54,5.4,47,PC,Scurs
19SH00678,L2025,2,82,8.2,47,PC,5-10GR
19SH00679,L2027,2,60,6.0,47,PC,25BL
19SH00680,L2028,2,42,4.2,47,PC,40BR
19SH00681,L2029,1,84,8.4,47,PC,25BL
19SH00682,L2030,2,68,6.8,47,PC,35BL
19SH00683,L2031,2,58,5.8,47,PC,30GR
19SH00684,L2033,2,62,6.2,47,PC,30BLK
19SH00685,L2034,2,58,5.8,47,PC,10BLK
19SH00686,L2036,1,58,5.8,47,PC,05BLK H
19SH00687,L2037,1,62,6.2,47,PC,Scurs
19SH00688,L2040,1,64,6.4,47,PC,Scurs
19SH00689,L2041,1,54,5.4,49,PC,Scurs
19SH00690,L2044,2,88,8.8,45,PC,1ST.05BR
19SH00691,L2045,1,52,5.2,47,PC,2ND.05BR
19SH00692,L2046,1,74,7.4,47,PC,Scurs
19SH00693,L2047,2,82,8.2,47,PC,25BL
19SH00694,L2048,2,88,8.8,47,PC,20BL
19SH00695,L2049,2,68,6.8,47,PC,15BL
19SH00696,L2051,2,50,5.0,47,PC,70BL
19SH00697,L2056,2,62,6.2,47,PC,20TAN
19SH00698,L2058,2,72,7.2,47,PC,<05BR
19SH00699,L2060,2,46,4.6,47,PC,2ND.25BL
19SH00700,L2061,2,64,6.4,47,PC,3RD.40BR
19SH00701,L2062,2,76,7.6,47,PC,10BL
19SH00702,L2063,2,58,5.8,47,PC,5-10BL
19SH00703,L2065,1,56,5.6,47,PC,CloudyREyeTx
19SH00704,L2066,2,62,6.2,47,PC,85BL
19SH00705,L2067,2,76,7.6,47,PC,1ST.35BL
19SH00706,L2070,1,70,7.0,47,PC,"Scurs, nice!"
19SH00707,L2074,2,44,4.4,47,PC,80BR
19SH00708,L2078,1,52,5.2,47,PC,Scurs
19SH00709,L2080,2,52,5.2,47,PC,90GR
19SH00710,L2083,2,72,7.2,47,PC,40BLK
19SH00711,L2084,2,58,5.8,47,PC,80BLK
19SH00712,L2085,2,78,7.8,47,PC,.
19SH00713,L2087,2,64,6.4,47,PC,40BLK
19SH00714,L2089,2,72,7.2,47,PC,20BLK
19SH00715,L2092,1,66,6.6,47,PC,CloudyREyeTx
19SH00716,L2094,2,66,6.6,47,PC,50BL
19SH00717,L2095,1,68,6.8,47,PC,Scurs
19SH00718,L2096,1,66,6.6,47,PC,.
19SH00719,L2097,2,90,9.0,47,PC,5-10TAN
19SH00720,L2098,1,64,6.4,47,PC,Scurs
19SH00721,L2099,2,80,8.0,47,PC,30GR
19SH00722,L2104,2,40,4.0,47,PC,35BL
19SH00723,L2106,2,88,8.8,47,PC,40BR
19SH00724,L2107,1,64,6.4,47,PC,Scurs
19SH00725,L2109,2,62,6.2,47,PC,<05BL
19SH00726,L2115,2,96,9.6,47,PC,5BR.LameRF
19SH00727,L2116,2,50,5.0,47,PC,60BR
19SH00728,L2120,1,72,7.2,47,PC,80LT.TAN
19SH00729,L2121,2,74,7.4,47,PC,70LT.TAN
19SH00730,L2122,2,74,7.4,47,PC,25BR
19SH00731,L2123,2,72,7.2,47,PC,.
19SH00732,L2125,2,90,9.0,47,PC,80BL
19SH00733,L2127,1,54,5.4,47,PC,25BL.LameLH
19SH00734,L2130,2,78,7.8,47,PC,15-20GR
19SH00735,L2131,2,72,7.2,47,PC,15GR
19SH00736,L2132,2,72,7.2,47,PC,05BR
19SH00737,L2134,2,84,8.4,47,PC,50TAN
19SH00738,L2135,2,44,4.4,47,PC,25TAN
19SH00739,L2137,2,72,7.2,47,PC,05BR.TailInfx
19SH00740,L2138,2,74,7.4,47,PC,20GR  ScoursT
19SH00741,L2139,2,76,7.6,45,PC,05BR
19SH00742,L2140,1,72,7.2,47,PC,Scurs
19SH00743,L2142,2,68,6.8,47,PC,90BLK
19SH00744,L2144,2,58,5.8,47,PC,70BL
19SH00745,L2146,1,48,4.8,47,PC,Scurs
19SH00746,L2147,2,80,8.0,47,PC,40BL
19SH00747,L2149,2,104,10.4,47,PC,70BLK
19SH00748,L2161,2,60,6.0,47,PC,30BL.RespTx
19SH00749,L2166,2,58,5.8,45,PC,.
19SH00750,L2168,1,74,7.4,47,PC,Scurs
19SH00751,L2169,1,62,6.2,47,PC,ScursSlOver
19SH00752,L2172,1,60,6.0,47,PC,Scurs
19SH00753,L2174,1,52,5.2,47,PC,Nice!
19SH00754,L2175,1,58,5.8,47,PC,Scurs
19SH00755,L2176,2,50,5.0,47,PC,15BR
19SH00756,L2177,2,62,6.2,45,PC,<05BL.ScoursT
19SH00757,L2178,2,62,6.2,47,PC,50BL.PneuTx
19SH00758,L2184,2,46,4.6,47,PC,90BLK
19SH00759,L2185,2,54,5.4,47,PC,100BLK
19SH00760,L2186,2,54,5.4,47,PC,30BLK
19SH00761,L2187,2,58,5.8,47,PC,.
19SH00762,L2188,2,64,6.4,47,PC,80BL
19SH00763,L2189,2,46,4.6,48,BL,.
19SH00764,L2190,2,62,6.2,47,PC,50BL
19SH00765,L2191,2,62,6.2,47,PC,50BL
19SH00766,L2198,2,50,5.0,47,PC,20BL
19SH00767,M0013,2,126,12.6,45,00,.
19SH00768,M0014,2,104,10.4,45,00,.
19SH00769,M0019,2,128,12.8,45,00,.
19SH00770,M0023,2,52,5.2,45,XP,.
19SH00771,M0024,2,52,5.2,45,XP,ScoursTx
19SH00772,M0028,2,66,6.6,45,30,.
19SH00773,M0031,1,54,5.4,49,30,Nice!
19SH00774,M0032,2,72,7.2,45,30,.
19SH00775,M0033,2,76,7.6,45,30,.
19SH00776,M0034,1,70,7.0,49,30,1ST
19SH00777,M0035,1,66,6.6,49,30,2ND
19SH00778,M0036,2,60,6.0,45,30,3RD
19SH00779,M0049,1,82,8.2,49,30,.
19SH00780,M0050,1,72,7.2,49,30,.
19SH00781,M0053,2,58,5.8,47,80,.
19SH00782,M0056,1,62,6.2,49,30,.
19SH00783,M0059,2,74,7.4,45,LR,.
19SH00784,M0062,2,82,8.2,47,LP,HAIRY
19SH00785,M0068,2,68,6.8,45,LR,.
19SH00786,M0073,2,74,7.4,47,20,.
19SH00787,M0075,2,48,4.8,45,30,.
19SH00788,M0080,2,52,5.2,47,80,.
19SH00789,M0081,2,60,6.0,47,10,.
19SH00790,M0082,2,82,8.2,45,30,.
19SH00791,M0083,1,78,7.8,49,30,Scurs
19SH00792,M0084,2,80,8.0,47,LP,.
19SH00793,M0087,2,80,8.0,45,30,.
19SH00794,M0088,1,78,7.8,49,30,Scurs
19SH00795,M0089,2,78,7.8,45,30,.
19SH00796,M0097,1,62,6.2,49,30,Ok$Poly
19SH00797,M0098,2,72,7.2,45,30,.
19SH00798,M0099,1,64,6.4,49,30,Scurs
19SH00799,M0100,2,66,6.6,45,30,.
19SH00800,M0103,2,66,6.6,47,LP,05BLK
19SH00801,M0108,2,70,7.0,45,30,.
19SH00802,M0111,2,58,5.8,47,80,.
19SH00803,M0113,2,50,5.0,45,30,.
19SH00804,M0114,2,50,5.0,47,10,.
19SH00805,M0125,2,76,7.6,45,00,.
19SH00806,M0126,2,50,5.0,47,80,1ST
19SH00807,M0128,2,62,6.2,47,XP,.
19SH00808,M0132,2,72,7.2,47,10,.
19SH00809,M0140,2,50,5.0,47,80,50BLK
19SH00810,M0142,2,58,5.8,47,20,30BLK
19SH00811,R9141,2,82,8.2,49,07,Conjunctiviti
19SH00812,R9149,2,134,13.4,48,07,.
19SH00813,R9153,2,108,10.8,49,07,.
19SH00814,R9159,2,120,12.0,48,07,.
19SH00815,R9160,2,108,10.8,49,07,CHUNKS
19SH00816,R9164,2,90,9.0,49,07,.
19SH00817,R9168,2,108,10.8,49,07,"Down, cold"
19SH00818,R9206,2,106,10.6,48,07,Resp.Tx
19SH00819,R9208,2,142,14.2,49,07,.
19SH00820,R9254,2,114,11.4,49,07,.
19SH00821,R9262,2,128,12.8,49,07,.
19SH00822,R9264,2,106,10.6,48,07,.
19SH00823,R9270,2,108,10.8,49,07,VLTS
19SH00824,R9274,2,108,10.8,48,07,.
19SH00825,R9332,2,78,7.8,49,07,DystociaTx
19SH00826,R9358,2,120,12.0,49,07,.
19SH00827,R9398,2,86,8.6,49,07,.
19SH00828,R9401,2,100,10.0,49,07,.
19SH00829,R9431,2,84,8.4,49,07,.
19SH00830,R9455,2,96,9.6,48,07,.
19SH00831,R9464,2,70,7.0,49,07,.
19SH00832,R9466,2,102,10.2,49,07,LSD.BAD
19SH00833,R9528,2,96,9.6,49,07,.
19SH00834,R9546,2,92,9.2,49,07,.
19SH00835,R9566,2,120,12.0,49,07,BHGTITSTRIMFE
19SH00836,R9570,2,110,11.0,49,07,.
19SH00837,R9574,2,108,10.8,49,07,BIGTEATS WART
19SH00838,R9578,2,104,10.4,48,07,.
19SH00839,R9579,2,94,9.4,49,07,.
19SH00840,R9589,2,120,12.0,48,07,LSDSOMEBLOOD
19SH00841,R9592,2,118,11.8,49,07,.
19SH00842,R9599,2,108,10.8,48,07,.
19SH00843,R9602,2,62,6.2,49,07,.
19SH00844,R9604,2,96,9.6,48,07,.
19SH00845,R9613,2,102,10.2,49,07,.
19SH00846,R9630,2,86,8.6,48,07,.
19SH00847,R9632,2,72,7.2,49,07,.
19SH00848,R9633,2,112,11.2,48,07,.
19SH00849,R9639,2,146,14.6,49,07,FUZZY
19SH00850,R9640,2,84,8.4,48,07,.
19SH00851,R9650,2,106,10.6,48,07,.
19SH00852,R9653,2,122,12.2,48,07,.
19SH00853,R9662,2,92,9.2,48,07,.
19SH00854,R9663,2,98,9.8,49,07,.
19SH00855,R9673,2,120,12.0,49,07,.
19SH00856,R9686,2,134,13.4,49,07,.
19SH00857,R9695,2,92,9.2,49,07,.
19SH00858,R9706,2,150,15.0,49,07,SM.UDDER
19SH00859,R9711,2,100,10.0,49,07,.
19SH00860,R9717,2,114,11.4,48,07,LSD.HD.NOMILK
19SH00861,R9728,2,118,11.8,48,07,FEVER
19SH00862,R9733,2,84,8.4,48,07,.
19SH00863,R9735,2,120,12.0,48,07,.
19SH00864,R9744,2,106,10.6,49,07,.
19SH00865,R9745,2,152,15.2,49,07,.
19SH00866,R9758,2,96,9.6,49,07,.
19SH00867,R9759,2,102,10.2,49,07,L.T.
19SH00868,R9795,2,102,10.2,48,07,.
19SH00869,R9799,2,122,12.2,49,07,.
19SH00870,R9809,2,106,10.6,49,07,.
19SH00871,R9812,2,108,10.8,49,07,.
19SH00872,R9846,2,102,10.2,49,07,LTITPLUGGED
19SH00873,R9859,2,118,11.8,49,07,SRSMORE
19SH00874,R9872,2,72,7.2,49,07,CYSTLEFTFLANK
19SH00875,R9879,2,118,11.8,49,07,.
19SH00876,R9881,2,114,11.4,49,07,.
19SH00877,R9902,2,128,12.8,48,07,.
19SH00878,R9906,2,138,13.8,49,07,.
19SH00879,R9911,2,108,10.8,49,07,.
19SH00880,R9918,2,118,11.8,49,07,.
19SH00881,R9920,2,104,10.4,49,07,.
19SH00882,R9951,2,122,12.2,48,07,.
19SH00883,R9983,2,108,10.8,49,07,.
19SH00884,R9990,2,106,10.6,48,07,.
19SH00885,R9998,2,98,9.8,48,07,.
19SH00886,S0002,2,106,10.6,49,07,BR.L.EARTIP
19SH00887,S0005,2,138,13.8,48,07,.
19SH00888,S0007,2,114,11.4,49,07,.
19SH00889,S0009,2,112,11.2,49,07,.
19SH00890,S0013,2,70,7.0,48,07,.
19SH00891,S0021,2,116,11.6,49,07,.
19SH00892,S0022,2,112,11.2,49,07,LSDBLOODY
19SH00893,S0024,2,96,9.6,48,07,.
19SH00894,S0026,2,90,9.0,48,07,.
19SH00895,S0027,2,134,13.4,49,07,.
19SH00896,S0031,2,116,11.6,48,07,BIGWARTYTITS
19SH00897,S0034,2,108,10.8,48,07,.
19SH00898,S0037,2,108,10.8,49,07,.
19SH00899,S0038,2,94,9.4,49,07,.
19SH00900,S0042,2,102,10.2,48,07,.
19SH00901,S0045,2,104,10.4,49,07,.
19SH00902,S0047,2,94,9.4,48,07,.
19SH00903,S0053,2,104,10.4,49,07,.
19SH00904,S0063,2,104,10.4,49,07,.
19SH00905,S0073,2,140,14.0,49,07,.
19SH00906,S0083,2,116,11.6,48,07,.
19SH00907,S0090,2,104,10.4,49,07,.
19SH00908,S0091,2,76,7.6,49,07,.
19SH00909,S0093,2,120,12.0,49,07,.
19SH00910,S0099,2,120,12.0,49,07,.
19SH00911,S0105,2,86,8.6,49,07,HiTempDystoci
19SH00912,S0111,2,124,12.4,48,07,.
19SH00913,S0117,2,112,11.2,49,07,.
19SH00914,S0124,2,108,10.8,49,07,.
19SH00915,S0127,2,96,9.6,48,07,.
19SH00916,S0141,2,110,11.0,49,07,.
19SH00917,S0148,2,96,9.6,49,07,.
19SH00918,S0154,2,154,15.4,49,07,.
19SH00919,S0157,2,100,10.0,49,07,.
19SH00920,S0158,2,104,10.4,49,07,.
19SH00921,S0163,2,108,10.8,49,07,.
19SH00922,S0169,2,108,10.8,49,07,.
19SH00923,S0170,2,104,10.4,48,07,FIBROUS.WATER
19SH00924,S0172,2,104,10.4,48,07,.
19SH00925,S0173,2,108,10.8,48,07,HAIRY
19SH00926,S0175,2,114,11.4,48,07,.
19SH00927,S0176,2,98,9.8,49,07,.
19SH00928,S0182,2,146,14.6,49,07,NO.BAG
19SH00929,S0185,2,100,10.0,48,07,.
19SH00930,S0195,2,120,12.0,49,07,.
19SH00931,S0198,2,94,9.4,48,07,.
19SH00932,S0201,2,102,10.2,49,07,.
19SH00933,S0205,2,,,,07,.
19SH00934,S0214,2,116,11.6,48,07,.
19SH00935,S0215,2,,,,07,.
19SH00936,S0219,2,108,10.8,49,07,.
19SH00937,S0222,2,124,12.4,48,07,.
19SH00938,S0223,2,96,9.6,49,07,.
19SH00939,S0225,2,128,12.8,48,07,SMUDDER
19SH00940,S0248,2,138,13.8,48,07,.
19SH00941,S0249,2,136,13.6,49,07,.
19SH00942,S0250,2,90,9.0,49,07,.
19SH00943,S0259,2,100,10.0,49,07,.
19SH00944,S0269,2,110,11.0,48,07,.
19SH00945,S0273,2,114,11.4,48,07,.
19SH00946,S0274,2,86,8.6,49,07,.
19SH00947,S0276,2,100,10.0,49,07,ToeAbscessRH
19SH00948,S0291,2,100,10.0,48,07,.
19SH00949,S0293,2,110,11.0,48,07,.
19SH00950,S0294,2,62,6.2,48,07,.
19SH00951,S0318,2,118,11.8,48,07,.
19SH00952,S0322,2,96,9.6,48,07,BIG.TITS
19SH00953,S0325,2,104,10.4,48,07,TerminalOnly
19SH00954,S0342,2,60,6.0,48,07,.
19SH00955,S0343,2,76,7.6,48,07,.
19SH00956,S0346,2,120,12.0,48,07,.
19SH00957,S0362,2,110,11.0,48,07,.
19SH00958,S0370,2,106,10.6,48,07,.
19SH00959,S0375,2,72,7.2,48,07,.
19SH00960,S0379,2,106,10.6,48,07,.
19SH00961,S0383,2,84,8.4,48,07,.
19SH00962,S0395,2,76,7.6,48,07,.
19SH00963,S0402,2,98,9.8,48,07,.
19SH00964,S0406,2,116,11.6,48,07,LameLH
19SH00965,S0407,2,98,9.8,48,07,.
19SH00966,S0410,2,92,9.2,48,07,.
19SH00967,S0411,2,64,6.4,48,07,.
19SH00968,S0414,2,84,8.4,48,07,.
19SH00969,S0421,2,100,10.0,48,07,.
19SH00970,S0425,2,156,15.6,48,07,TerminalOnly
19SH00971,S0426,2,104,10.4,48,07,.
19SH00972,S0427,2,104,10.4,48,07,.
19SH00973,S0436,2,94,9.4,48,07,.
19SH00974,S0438,2,86,8.6,48,07,.
19SH00975,S0447,2,112,11.2,48,07,.
19SH00976,S0451,2,104,10.4,48,07,HD.BAG
19SH00977,S0455,2,90,9.0,49,07,.
19SH00978,S0465,2,98,9.8,48,07,.
19SH00979,S0477,2,70,7.0,48,07,.
19SH00980,S0498,2,84,8.4,48,07,.
19SH00981,S0503,2,128,12.8,48,07,.
19SH00982,S0511,2,98,9.8,48,07,.
19SH00983,S0516,2,106,10.6,48,07,.
19SH00984,S0521,2,92,9.2,48,07,.
19SH00985,S0527,2,136,13.6,48,07,HARDLEFTS
19SH00986,S0528,2,82,8.2,48,07,.
19SH00987,S0535,2,88,8.8,48,07,.
19SH00988,S0544,2,112,11.2,48,07,.
19SH00989,S0560,2,90,9.0,48,07,BL.ON.NOSE
19SH00990,S0562,2,112,11.2,48,07,RSHLDRLACERTN
19SH00991,S0564,2,98,9.8,48,07,ClawAmputated
19SH00992,S0581,2,142,14.2,48,07,.
19SH00993,S0583,1,136,13.6,47,07,.
19SH00994,S0584,2,124,12.4,48,07,THIN.LSDCHUNK
19SH00995,S0595,2,106,10.6,48,07,OK.FOR.ONE
19SH00996,S0596,2,92,9.2,48,07,.
19SH00997,S0606,2,72,7.2,48,07,.
19SH00998,S0610,2,142,14.2,48,07,TerminalOnly
19SH00999,S0615,2,88,8.8,48,07,.
19SH01000,S0620,2,93,9.3,48,07,.
19SH01001,S0622,2,122,12.2,48,07,.
19SH01002,S0626,2,110,11.0,48,07,.
19SH01003,S0644,2,76,7.6,48,07,.
19SH01004,S0662,2,128,12.8,49,07,.
19SH01005,S0664,2,106,10.6,48,01,SM.BAG
19SH01006,S0666,2,132,13.2,48,07,.
19SH01007,S0678,2,98,9.8,48,07,LAME.LH
19SH01008,S0684,2,108,10.8,48,07,.
19SH01009,S0685,2,94,9.4,48,07,OKFORONE
19SH01010,S0700,2,90,9.0,48,07,.
19SH01011,S0710,2,90,9.0,48,07,.
19SH01012,S0720,2,122,12.2,48,07,.
19SH01013,S0748,2,102,10.2,48,07,.
19SH01014,S0751,2,108,10.8,49,07,.
19SH01015,S0755,2,108,10.8,49,07,.
19SH01016,S0757,2,96,9.6,48,07,.
19SH01017,S0759,2,100,10.0,48,07,.
19SH01018,S0760,2,146,14.6,48,07,SM.BAG
19SH01019,S0761,2,126,12.6,48,07,.
19SH01020,S0763,2,108,10.8,48,07,RHBumblefoot
19SH01021,S0764,2,134,13.4,49,07,.
19SH01022,S0765,2,102,10.2,48,07,TerminalOnly
19SH01023,S0769,2,84,8.4,48,07,.
19SH01024,S0770,2,96,9.6,49,07,.
19SH01025,S0771,2,120,12.0,48,07,.
19SH01026,S0773,2,102,10.2,49,07,.
19SH01027,S0777,2,142,14.2,49,43,.
19SH01028,S0783,1,146,14.6,48,07,1ST.
19SH01029,S0784,2,120,12.0,49,07,.
19SH01030,S0788,2,86,8.6,49,07,.
19SH01031,S0790,2,90,9.0,49,07,.
19SH01032,S0791,1,142,14.2,48,07,1ST
19SH01033,S0792,2,116,11.6,48,07,.
19SH01034,S0795,2,106,10.6,48,07,1ST
19SH01035,S0801,1,150,15.0,48,07,2ND
19SH01036,S0802,2,88,8.8,49,07,.
19SH01037,S0808,2,118,11.8,49,07,RTSIDETHICK
19SH01038,S0817,2,122,12.2,48,07,.
19SH01039,S0824,2,98,9.8,49,07,.
19SH01040,S0825,2,96,9.6,49,07,.
19SH01041,S0827,2,116,11.6,49,07,.
19SH01042,S0830,2,108,10.8,48,07,.
19SH01043,S0831,2,126,12.6,49,07,.
19SH01044,S0834,2,86,8.6,48,07,.
19SH01045,S0835,2,122,12.2,49,07,NOLAMBSFOUND
19SH01046,S0839,2,108,10.8,49,07,.
19SH01047,S0840,2,142,14.2,48,07,2ND
19SH01048,S0843,2,118,11.8,49,07,.
19SH01049,S0847,2,114,11.4,48,07,.
19SH01050,S0848,2,128,12.8,49,07,.
19SH01051,S0849,2,122,12.2,48,07,.
19SH01052,S0853,2,100,10.0,48,07,.
19SH01053,S0855,2,168,16.8,48,42,.
19SH01054,S0856,1,174,17.4,48,07,Nice
19SH01055,S0861,2,102,10.2,49,07,.
19SH01056,S0863,2,86,8.6,49,07,.
19SH01057,S0875,2,74,7.4,49,07,.
19SH01058,S0877,2,92,9.2,49,07,.
19SH01059,S0883,2,114,11.4,49,07,.
19SH01060,S0884,2,130,13.0,48,42,.
19SH01061,S0892,2,134,13.4,48,07,1ST
19SH01062,S0903,2,124,12.4,48,07,1ST
19SH01063,S0904,2,112,11.2,48,07,.
19SH01064,S0906,2,122,12.2,48,07,.
19SH01065,S0911,2,106,10.6,49,07,.
19SH01066,S0912,1,126,12.6,48,07,6+ Horns
19SH01067,S0920,2,122,12.2,48,07,.
19SH01068,S0923,2,98,9.8,49,07,.
19SH01069,S0925,2,132,13.2,49,42,.
19SH01070,S0926,2,114,11.4,48,42,.
19SH01071,S0928,2,104,10.4,49,07,.
19SH01072,S0930,2,106,10.6,49,42,.
19SH01073,S0933,2,108,10.8,49,07,.
19SH01074,S0934,2,122,12.2,48,07,.
19SH01075,S0938,2,128,12.8,48,07,TerminalOnly
19SH01076,S0941,2,112,11.2,48,07,.
19SH01077,S0948,2,112,11.2,49,07,.
19SH01078,S0955,2,124,12.4,49,07,.
19SH01079,S0963,2,92,9.2,49,07,.
19SH01080,S0973,2,118,11.8,49,07,VAG.TRAUMA
19SH01081,S0977,2,104,10.4,49,07,.
19SH01082,S0982,2,112,11.2,48,43,.
19SH01083,S0984,2,120,12.0,49,07,.
19SH01084,S0988,2,108,10.8,49,07,.
19SH01085,S0993,2,160,16.0,49,07,.
