UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
00SH00758,1996043270,2,2000-03-08,68,2,04,A3270,10.4,62,3,,30,4.0,190,2000-05-01,2,0,00
00SH00759,1994041397,2,2000-03-08,68,2,04,A1397,10.0,56,6,,30,6.0,184,2000-05-23,2,0,00
00SH00760,1996043248,2,2000-03-08,68,2,04,A3248,9.8,58,5,,30,4.0,195,2000-05-22,3,0,00
00SH00761,1994041705,2,2000-03-08,68,2,04,A1705,4.5,62,3,LIGHT,30,5.5,158,2000-05-15,2,0,00
00SH00762,1996043518,2,2000-03-08,68,2,04,A3518,7.8,60,4,,30,4.0,116,2000-05-23,2,0,00
00SH00763,1992039102,2,2000-03-08,68,2,03,L9102,5.4,60,4,,30,8.0,177,2000-05-23,2,0,00
00SH00764,1995444830,2,2000-03-08,68,2,44,T4830,11.6,62,3,,02,5.0,153,2000-05-23,2,0,00
00SH00765,1996043857,2,2000-03-08,68,2,04,A3857,8.4,58,5,,30,3.5,190,2000-05-08,1,0,00
00SH00766,1998045194,2,2000-03-08,68,2,04,A5194,6.8,62,3,,30,2.0,137,2000-05-15,2,0,00
00SH00767,1995444824,2,2000-03-08,68,2,44,T4824,10.6,60,4,,02,5.0,190,2000-05-23,2,0,00
00SH00768,1997044675,2,2000-03-08,68,2,04,A4675,9.0,58,5,,30,3.0,174,2000-05-08,1,0,00
00SH00769,1994041234,2,2000-03-08,68,2,04,A1234,5.6,58,5,,30,6.0,194,2000-05-08,1,0,00
00SH00770,1996445215,2,2000-03-08,68,2,44,T5215,11.6,60,4,,02,4.0,182,2000-05-08,1,0,00
00SH00771,1997044133,2,2000-03-08,68,2,04,A4133,7.6,60,4,,30,3.0,122,2000-05-23,2,0,00
00SH00772,1994444572,2,2000-03-08,68,2,44,T4572,9.4,62,3,,02,6.0,198,2000-05-08,1,0,00
00SH00773,1995445020,2,2000-03-08,68,2,44,T5020,9.0,60,4,,02,5.0,135,2000-05-23,2,0,00
00SH00774,1997044491,2,2000-03-08,68,2,04,A4491,7.4,58,5,,30,3.0,226,2000-05-08,1,0,00
00SH00775,1993444036,2,2000-03-08,68,2,44,T4036,11.2,62,3,,02,7.0,179,2000-05-23,2,0,00
00SH00776,1995444816,2,2000-03-08,68,2,44,T4816,10.2,62,3,,02,5.0,162,2000-05-08,1,0,00
00SH00777,1996043280,2,2000-03-08,68,2,04,A3280,7.2,60,4,,30,4.0,158,2000-05-08,1,0,00
00SH00778,1997044453,2,2000-03-08,68,2,04,A4453,9.0,58,5,,30,3.0,175,2000-05-23,2,0,00
00SH00779,1997044578,2,2000-03-08,68,2,04,A4578,7.8,58,5,,30,3.0,0,,*,0,00
00SH00780,1993444028,2,2000-03-08,68,2,44,T4028,10.0,60,4,,02,7.0,177,2000-05-15,2,0,00
00SH00781,1997044696,2,2000-03-08,68,2,04,A4696,9.2,56,6,,30,3.0,173,2000-05-08,1,0,00
00SH00782,1996043116,2,2000-03-08,68,2,04,A3116,6.6,58,5,,30,4.0,182,2000-05-01,2,0,00
00SH00783,1997044368,2,2000-03-08,68,2,04,A4368,6.6,60,4,,30,3.0,152,2000-05-08,1,0,00
00SH00784,1997044378,2,2000-03-08,68,2,04,A4378,8.2,62,3,,30,3.0,157,2000-05-23,2,0,00
00SH00785,1995042286,2,2000-03-08,68,2,04,A2286,8.2,60,4,,30,5.0,178,2000-05-08,1,0,00
00SH00786,1996445205,2,2000-03-08,68,2,44,T5205,7.2,62,3,,02,4.0,157,2000-05-15,2,0,00
00SH00787,1993443885,2,2000-03-08,68,2,44,T3885,12.0,58,5,,02,7.0,182,2000-05-23,2,0,00
00SH00788,1997044817,2,2000-03-08,68,2,04,A4817,6.8,58,5,,30,2.5,152,2000-05-08,1,0,00
00SH00789,1997044538,2,2000-03-08,68,2,04,A4538,8.8,56,6,,30,3.0,165,2000-05-01,2,0,00
00SH00790,1996445531,2,2000-03-08,68,2,44,T5531,8.6,58,5,,02,4.0,158,2000-05-15,2,0,00
00SH00791,1996043062,2,2000-03-08,68,2,04,A3062,8.8,60,4,,30,4.0,134,2000-05-15,2,0,00
00SH00792,1997044458,2,2000-03-08,68,2,04,A4458,8.6,60,4,,30,3.0,183,2000-05-01,2,0,00
00SH00793,1996445744,2,2000-03-08,68,2,44,T5744,9.6,60,4,,02,4.0,179,2000-05-08,1,0,00
00SH00794,1993040120,2,2000-03-08,68,2,04,A0120,7.8,58,5,,30,7.0,204,2000-05-23,2,0,00
00SH00795,1994040807,2,2000-03-08,68,2,04,A0807,7.8,58,5,,30,6.0,147,2000-05-17,H,0,00
00SH00796,1995041840,2,2000-03-08,68,2,04,A1840,9.6,62,3,,30,5.0,144,2000-05-23,2,0,00
00SH00797,1997446263,2,2000-03-08,68,2,44,T6263,8.2,62,3,,02,3.0,155,2000-05-01,2,0,00
00SH00798,1997445890,2,2000-03-08,68,2,44,T5890,10.6,60,4,,02,3.0,174,2000-05-01,2,0,00
00SH00799,1998045500,2,2000-03-08,68,2,04,A5500,7.4,60,4,,30,2.0,153,2000-05-15,2,0,00
00SH00800,1997044260,2,2000-03-08,68,2,04,A4260,6.4,60,4,,71,3.0,187,2000-04-27,1,0,00
00SH00801,1995041920,2,2000-03-08,68,2,04,A1920,5.8,62,3,,30,5.0,141,2000-04-27,1,0,00
00SH00802,1996043697,2,2000-03-08,68,2,04,A3697,6.8,62,3,,30,3.5,171,2000-05-15,2,0,00
00SH00803,1997044112,2,2000-03-08,68,2,04,A4112,9.2,62,3,? 84112 ?,30,3.0,163,2000-05-23,2,0,00
00SH00804,1996043318,2,2000-03-08,68,2,04,A3318,7.2,62,3,,30,4.0,177,2000-05-15,2,0,00
00SH00805,1997446392,2,2000-03-08,68,2,44,T6392,8.6,62,3,,02,3.0,155,2000-05-23,2,0,00
00SH00806,1997446177,2,2000-03-08,68,2,44,T6177,9.6,58,5,,02,3.0,155,2000-05-15,2,0,00
00SH00807,1997044176,2,2000-03-08,68,2,04,A4176,7.0,58,5,FRIESIAN,71,3.0,169,2000-05-01,2,0,00
00SH00808,1997044343,2,2000-03-08,68,2,04,A4343,7.8,62,3,,30,3.0,164,2000-05-01,2,0,00
00SH00809,1991442391,2,2000-03-08,68,2,44,T2391,13.2,58,5,,02,9.0,173,2000-05-15,2,0,00
00SH00810,1998045838,2,2000-03-08,68,2,04,A5838,6.0,60,4,,30,1.5,147,2000-05-23,2,0,00
00SH00811,1997044510,2,2000-03-08,68,2,04,A4510,8.6,60,4,,30,3.0,177,2000-05-15,2,0,00
00SH00812,1995444755,2,2000-03-08,68,2,44,T4755,9.8,62,3,,02,5.0,149,2000-05-23,2,0,00
00SH00813,1998045936,2,2000-03-08,68,2,04,A5936,6.4,62,3,,30,1.5,129,2000-05-15,2,0,00
00SH00814,1995042162,2,2000-03-08,68,2,04,A2162,8.8,60,4,,30,5.0,202,2000-05-08,1,0,00
00SH00815,1998045473,2,2000-03-08,68,2,04,A5473,8.4,58,5,,30,2.0,135,2000-04-27,1,0,00
00SH00816,1996043834,2,2000-03-08,68,2,04,A3834,5.8,62,3,,30,3.5,169,2000-05-15,2,0,00
00SH00817,1997044118,2,2000-03-08,68,2,04,A4118,6.6,58,5,BRITCHY,71,3.0,161,2000-04-27,1,0,00
00SH00818,1996445376,2,2000-03-08,68,2,44,T5376,12.0,60,4,,02,4.0,174,2000-05-08,1,0,00
00SH00819,1993040570,2,2000-03-08,68,2,04,A0570,7.2,58,5,,30,6.5,173,2000-05-01,2,0,00
00SH00820,1996445507,2,2000-03-08,68,2,44,T5507,8.2,60,4,,02,4.0,119,2000-05-23,2,0,00
00SH00821,1997044362,2,2000-03-08,68,2,04,A4362,5.8,58,5,,30,3.0,142,2000-05-08,1,0,00
00SH00822,1993443838,2,2000-03-08,68,2,44,T3838,13.4,62,3,,02,7.0,194,2000-05-08,1,0,00
00SH00823,1997044684,2,2000-03-08,68,2,04,A4684,7.8,62,3,,30,3.0,128,2000-05-23,2,0,00
00SH00824,1995444980,2,2000-03-08,68,2,44,T4980,12.2,62,3,,02,5.0,219,2000-05-30,5,0,00
00SH00825,1996043334,2,2000-03-08,68,2,04,A3334,6.6,58,5,,30,4.0,127,2000-05-23,2,0,00
00SH00826,1996043664,2,2000-03-08,68,2,04,A3664,8.6,58,5,,30,3.5,173,2000-05-23,2,0,00
00SH00827,1994040858,2,2000-03-08,68,2,04,A0858,8.2,60,4,,30,6.0,177,2000-05-01,2,0,00
00SH00828,1997446168,2,2000-03-08,68,2,44,T6168,10.4,62,3,,02,3.0,142,2000-05-01,2,0,00
00SH00829,1997446329,2,2000-03-08,68,2,44,T6329,10.8,58,5,,02,3.0,149,2000-05-23,2,0,00
00SH00830,1996043337,2,2000-03-08,68,2,04,A3337,9.6,58,5,,30,4.0,161,2000-05-15,2,0,00
00SH00831,1998045849,2,2000-03-08,68,2,04,A5849,6.8,58,5,,30,1.5,0,,*,0,00
00SH00832,1993443833,2,2000-03-08,68,2,44,T3833,10.6,60,4,,02,7.0,197,2000-05-23,2,0,00
00SH00833,1997044848,2,2000-03-08,68,2,04,A4848,7.2,62,3,,30,2.5,143,2000-05-08,1,0,00
00SH00834,1996043293,2,2000-03-08,68,2,04,A3293,9.8,58,5,,30,4.0,182,2000-05-15,2,0,00
00SH00835,1998045085,2,2000-03-08,68,2,04,A5085,4.0,62,3,LIGHT,30,2.0,160,2000-05-08,1,0,00
00SH00836,1995042614,2,2000-03-08,68,2,04,A2614,6.6,58,5,,30,4.5,187,2000-05-01,2,0,00
00SH00837,1994444292,2,2000-03-08,68,2,44,T4292,7.6,62,3,,02,6.0,168,2000-05-15,2,0,00
00SH00838,1995042243,2,2000-03-08,68,2,04,A2243,7.8,60,4,,30,5.0,196,2000-05-01,2,0,00
00SH00839,1995444778,2,2000-03-08,68,2,44,T4778,9.6,62,3,,02,5.0,175,2000-05-08,1,0,00
00SH00840,1995042017,2,2000-03-08,68,2,04,A2017,11.0,62,3,,30,5.0,147,2000-05-01,2,0,00
00SH00841,1993443682,2,2000-03-08,68,2,44,T3682,10.4,60,4,,02,7.0,150,2000-05-08,1,0,00
00SH00842,1997446247,2,2000-03-08,68,2,44,T6247,9.6,62,3,,02,3.0,175,2000-05-08,1,0,00
00SH00843,1997446082,2,2000-03-08,68,2,44,T6082,7.6,60,4,,02,3.0,132,2000-05-15,2,0,00
00SH00844,1996445570,2,2000-03-08,68,2,44,T5570,12.8,60,4,,02,4.0,195,2000-05-17,H,0,00
00SH00845,1997044653,2,2000-03-08,68,2,04,A4653,7.4,60,4,,30,3.0,174,2000-05-01,2,0,00
00SH00846,1996043878,2,2000-03-08,68,2,04,A3878,9.0,58,5,,30,3.5,178,2000-05-23,2,0,00
00SH00847,1997446240,2,2000-03-08,68,2,44,T6240,10.0,58,5,,02,3.0,123,2000-05-15,2,0,00
00SH00848,1997446351,2,2000-03-08,68,2,44,T6351,10.8,62,3,,02,3.0,163,2000-05-15,2,0,00
00SH00849,1996445299,2,2000-03-08,68,2,44,T5299,10.4,62,3,,02,4.0,172,2000-05-15,2,0,00
00SH00850,1994041141,2,2000-03-08,68,2,04,A1141,7.4,58,5,,30,6.0,176,2000-05-15,2,0,00
00SH00851,1996445568,2,2000-03-08,68,2,44,T5568,11.0,60,4,,02,4.0,188,2000-05-08,1,0,00
00SH00852,1997044762,2,2000-03-08,68,2,04,A4762,6.4,60,4,,30,2.5,158,2000-05-15,2,0,00
00SH00853,1997044261,2,2000-03-08,68,2,04,A4261,7.4,60,4,,30,3.0,163,2000-05-08,1,0,00
00SH00854,1998045606,2,2000-03-08,68,2,04,A5606,9.0,62,3,,30,2.0,150,2000-05-15,2,0,00
00SH00855,1997044281,2,2000-03-08,68,2,04,A4281,6.8,60,4,,30,3.0,0,,*,0,00
00SH00856,1995444907,2,2000-03-08,68,2,44,T4907,9.8,62,3,,02,5.0,143,2000-05-23,2,0,00
00SH00857,1996445614,2,2000-03-08,68,2,44,T5614,11.0,60,4,,02,4.0,202,2000-05-08,1,0,00
00SH00858,1996043403,2,2000-03-08,68,2,04,A3403,4.6,62,3,,30,4.0,130,2000-05-15,2,0,00
00SH00859,1994444366,2,2000-03-08,68,2,44,T4366,10.4,64,2,NICE EWE,02,6.0,239,2000-05-23,2,0,00
00SH00860,1997044496,2,2000-03-08,68,2,04,A4496,7.0,58,5,,30,3.0,144,2000-04-27,1,0,00
00SH00861,1996445261,2,2000-03-08,68,2,44,T5261,8.2,60,4,,02,4.0,177,2000-05-23,2,0,00
00SH00862,1996445158,2,2000-03-08,68,2,44,T5158,11.8,60,4,,02,4.0,196,2000-05-01,2,0,00
00SH00863,1997044100,2,2000-03-08,68,2,04,A4100,5.6,56,6,FRIESIAN,71,3.0,146,2000-05-01,2,0,00
00SH00864,1996043432,2,2000-03-08,68,2,04,A3432,7.0,60,4,,30,4.0,173,2000-05-01,2,0,00
00SH00865,1997044564,2,2000-03-08,68,2,04,A4564,6.0,62,3,,30,3.0,185,2000-05-08,1,0,00
00SH00866,1997446187,2,2000-03-08,68,2,44,T6187,11.8,62,3,,02,3.0,201,2000-05-30,5,0,00
00SH00867,1997446412,2,2000-03-08,68,2,44,T6412,11.4,60,4,,02,3.0,166,2000-05-15,2,0,00
00SH00868,1998045374,2,2000-03-08,68,2,04,A5374,9.8,58,5,,30,2.0,159,2000-04-27,1,0,00
00SH00869,1997044606,2,2000-03-08,68,2,04,A4606,11.6,62,3,,30,3.0,170,2000-05-23,2,0,00
00SH00870,1995041918,2,2000-03-08,68,2,04,A1918,9.6,60,4,,30,5.0,211,2000-04-27,1,0,00
00SH00871,1997044971,2,2000-03-08,68,2,04,A4971,7.2,58,5,,30,2.5,154,2000-05-08,1,0,00
00SH00872,1996445724,2,2000-03-08,68,2,44,T5724,10.2,62,3,,02,4.0,153,2000-05-08,1,0,00
00SH00873,1997044267,2,2000-03-08,68,2,04,A4267,8.2,58,5,,30,3.0,148,2000-05-08,1,0,00
00SH00874,1997445939,2,2000-03-08,68,2,44,T5939,10.4,64,2,,02,3.0,186,2000-05-01,2,0,00
00SH00875,1997445975,2,2000-03-08,68,2,44,T5975,9.6,60,4,,02,3.0,135,2000-05-23,2,0,00
00SH00876,1996043604,2,2000-03-08,68,2,04,A3604,6.8,60,4,,30,4.0,148,2000-05-15,2,0,00
00SH00877,1996445359,2,2000-03-08,68,2,44,T5359,8.8,62,3,,02,4.0,199,2000-05-15,2,0,00
00SH00878,1995444732,2,2000-03-08,68,2,44,T4732,11.0,60,4,,02,5.0,171,2000-05-08,1,0,00
00SH00879,1995444938,2,2000-03-08,68,2,44,T4938,11.2,62,3,,02,5.0,233,2000-05-08,1,0,00
00SH00880,1994444637,2,2000-03-08,68,2,44,T4637,11.0,62,3,,02,6.0,186,2000-05-15,2,0,00
00SH00881,1997044777,2,2000-03-08,68,2,04,A4777,8.4,60,4,,30,2.5,157,2000-05-08,1,0,00
00SH00882,1997445950,2,2000-03-08,68,2,44,T5950,13.4,58,5,,02,3.0,197,2000-05-23,2,0,00
00SH00883,1997044639,2,2000-03-08,68,2,04,A4639,7.2,60,4,,30,3.0,171,2000-05-23,2,0,00
00SH00884,1993039743,2,2000-03-08,68,2,03,L9743,8.2,58,5,,30,7.0,176,2000-05-30,5,0,00
00SH00885,1997445899,2,2000-03-08,68,2,44,T5899,10.4,60,4,,02,3.0,175,2000-05-23,2,0,00
00SH00886,1997446094,2,2000-03-08,68,2,44,T6094,9.6,60,4,,02,3.0,153,2000-05-08,1,0,00
00SH00887,1995444843,2,2000-03-08,68,2,44,T4843,10.0,60,4,,02,5.0,158,2000-04-27,1,0,00
00SH00888,1994041331,2,2000-03-08,68,2,04,A1331,8.4,60,4,,30,6.0,194,2000-05-17,H,0,00
00SH00889,1997044664,2,2000-03-08,68,2,04,A4664,7.8,60,4,,30,3.0,155,2000-05-08,1,0,00
00SH00890,1997044740,2,2000-03-08,68,2,04,A4740,9.8,62,3,A4827>A4740?,30,2.5,144,2000-05-15,2,0,00
00SH00891,1997044810,2,2000-03-08,68,2,04,A4810,7.4,60,4,,30,2.5,137,2000-05-23,2,0,00
00SH00892,1997044526,2,2000-03-08,68,2,04,A4526,6.8,58,5,,30,3.0,167,2000-05-30,5,0,00
00SH00893,1996445666,2,2000-03-08,68,2,44,T5666,12.4,60,4,,02,4.0,160,2000-05-01,2,0,00
00SH00894,1998045354,2,2000-03-08,68,2,04,A5354,7.0,58,5,,30,2.0,154,2000-05-15,2,0,00
00SH00895,1993443924,2,2000-03-08,68,2,44,T3924,7.8,64,2,,02,7.0,179,2000-05-23,2,0,00
00SH00896,1998045287,2,2000-03-08,68,2,04,A5287,7.4,56,6,,30,2.0,124,2000-05-23,2,0,00
00SH00897,1998045863,2,2000-03-08,68,2,04,A5863,7.4,60,4,,30,1.5,156,2000-05-08,1,0,00
00SH00898,1997446081,2,2000-03-08,68,2,44,T6081,10.6,62,3,,02,3.0,157,2000-05-30,5,0,00
00SH00899,1998045983,2,2000-03-08,68,2,04,A5983,10.0,62,3,,30,1.5,132,2000-05-15,2,0,00
00SH00900,1995444826,2,2000-03-08,68,2,44,T4826,7.8,62,3,,02,5.0,133,2000-05-23,2,0,00
00SH00901,1997445997,2,2000-03-08,68,2,44,T5997,12.4,62,3,,02,3.0,120,2000-05-23,2,0,00
00SH00902,1997446388,2,2000-03-08,68,2,44,T6388,9.6,60,4,,02,3.0,134,2000-05-01,2,0,00
00SH00903,1995042024,2,2000-03-08,68,2,04,A2024,8.9,60,4,,30,5.0,182,2000-04-27,1,0,00
00SH00904,1997044622,2,2000-03-08,68,2,04,A4622,7.8,58,5,,30,3.0,145,2000-05-08,1,0,00
00SH00905,1998045155,2,2000-03-08,68,2,04,A5155,7.4,60,4,,30,2.0,148,2000-05-23,2,0,00
00SH00906,1996043388,2,2000-03-08,68,2,04,A3388,7.6,60,4,,30,4.0,179,2000-05-23,2,0,00
00SH00907,1996042908,2,2000-03-08,68,2,04,A2908,8.2,60,4,,30,4.0,186,2000-04-27,1,0,00
00SH00908,1996445786,2,2000-03-08,68,2,44,T5786,11.0,62,3,,02,4.0,169,2000-05-23,2,0,00
00SH00909,1995041936,2,2000-03-08,68,2,04,A1936,8.4,58,5,,30,5.0,182,2000-05-01,2,0,00
00SH00910,1997044851,2,2000-03-08,68,2,04,A4851,10.8,60,4,,30,2.5,155,2000-05-23,2,0,00
00SH00911,1998045949,2,2000-03-08,68,2,04,A5949,7.2,62,3,,30,1.5,150,2000-05-30,5,0,00
00SH00912,1995042128,2,2000-03-08,68,2,04,A2128,12.2,62,3,,30,5.0,165,2000-05-08,1,0,00
00SH00913,1997044449,2,2000-03-08,68,2,04,A4449,6.6,62,3,,30,3.0,147,2000-05-15,2,0,00
00SH00914,1994041358,2,2000-03-08,68,2,04,A1358,7.8,58,5,,30,6.0,184,2000-04-27,1,0,00
00SH00915,1995042733,2,2000-03-08,68,2,04,A2733,8.0,60,4,,30,4.5,193,2000-04-27,1,0,00
00SH00916,1997044179,2,2000-03-08,68,2,04,A4179,5.4,60,4,FRIESIAN,71,3.0,147,2000-05-15,2,0,00
00SH00917,1996043809,2,2000-03-08,68,2,04,A3809,7.4,62,3,,30,3.5,164,2000-05-08,1,0,00
00SH00918,1998045858,2,2000-03-08,68,2,04,A5858,7.8,62,3,,30,1.5,141,2000-05-15,2,0,00
00SH00919,1997044872,2,2000-03-08,68,2,04,A4872,6.0,62,3,,30,2.5,150,2000-05-15,2,0,00
00SH00920,1995042075,2,2000-03-08,68,2,04,A2075,6.2,60,4,,30,5.0,168,2000-05-08,1,0,00
00SH00921,1997446198,2,2000-03-08,68,2,44,T6198,10.6,58,5,,02,3.0,157,2000-05-23,2,0,00
00SH00922,1997044895,2,2000-03-08,68,2,04,A4895,5.6,62,3,,30,2.5,178,2000-05-15,2,0,00
00SH00923,1998045674,2,2000-03-08,68,2,04,A5674,6.4,60,4,,30,2.0,155,2000-05-15,2,0,00
00SH00924,1994041024,2,2000-03-08,68,2,04,A1024,6.8,60,4,,30,6.0,176,2000-05-30,5,0,00
00SH00925,1996043464,2,2000-03-08,68,2,04,A3464,8.0,60,4,,30,4.0,196,2000-05-23,2,0,00
00SH00926,1996445429,2,2000-03-08,68,2,44,T5429,9.6,62,3,,02,4.0,159,2000-05-01,2,0,00
00SH00927,1997044543,2,2000-03-08,68,2,04,A4543,7.0,60,4,,30,3.0,139,2000-05-08,1,0,00
00SH00928,1996043565,2,2000-03-08,68,2,04,A3565,7.4,62,3,,30,4.0,183,2000-05-01,2,0,00
00SH00929,1995444664,2,2000-03-08,68,2,44,T4664,11.6,58,5,,02,5.0,176,2000-05-23,2,0,00
00SH00930,1996043876,2,2000-03-08,68,2,04,A3876,9.4,60,4,,30,3.5,130,2000-05-01,2,0,00
00SH00931,1998045833,2,2000-03-08,68,2,04,A5833,6.6,58,5,,30,1.5,138,2000-05-01,2,0,00
00SH00932,1998045463,2,2000-03-08,68,2,04,A5463,4.4,60,4,,30,2.0,146,2000-05-01,2,0,00
00SH00933,1994041090,2,2000-03-08,68,2,04,A1090,5.8,60,4,,30,6.0,182,2000-05-01,2,0,00
00SH00934,1997044279,2,2000-03-08,68,2,04,A4279,7.4,58,5,,71,3.0,160,2000-05-08,1,0,00
00SH00935,1997446093,2,2000-03-08,68,2,44,T6093,9.4,60,4,,02,3.0,163,2000-05-22,3,0,00
00SH00936,1998045853,2,2000-03-08,68,2,04,A5853,7.4,58,5,,30,1.5,141,2000-05-01,2,0,00
00SH00937,1996043699,2,2000-03-08,68,2,04,A3699,8.0,60,4,,30,3.5,147,2000-05-15,2,0,00
00SH00938,1998045026,2,2000-03-08,68,2,04,A5026,8.6,60,4,,30,2.0,156,2000-04-27,1,0,00
00SH00939,1997044867,2,2000-03-08,68,2,04,A4867,9.2,62,3,,30,2.5,158,2000-05-15,2,0,00
00SH00940,1995041927,2,2000-03-08,68,2,04,A1927,7.0,60,4,FIX BIG TAG,30,5.0,156,2000-04-27,1,0,00
00SH00941,1993040187,2,2000-03-08,68,2,04,A0187,7.0,62,3,,30,7.0,203,2000-05-30,5,0,00
00SH00942,1995042692,2,2000-03-08,68,2,04,A2692,9.2,60,4,,30,4.5,180,2000-06-01,3,0,00
00SH00943,1998045711,2,2000-03-08,68,2,04,A5711,7.6,62,3,,30,2.0,186,2000-04-27,1,0,00
00SH00944,1997044883,2,2000-03-08,68,2,04,A4883,8.0,60,4,,30,2.5,161,2000-04-27,1,0,00
00SH00945,1995444823,2,2000-03-08,68,2,44,T4823,12.2,60,4,,02,5.0,155,2000-05-15,2,0,00
00SH00946,1994444335,2,2000-03-08,68,2,44,T4335,7.8,60,4,,02,6.0,167,2000-05-23,2,0,00
00SH00947,1997446350,2,2000-03-08,68,2,44,T6350,10.0,64,2,,02,3.0,156,2000-05-08,1,0,00
00SH00948,1996042873,2,2000-03-08,68,2,04,A2873,7.0,58,5,,30,4.0,212,2000-05-23,2,0,00
00SH00949,1997446243,2,2000-03-08,68,2,44,T6243,12.4,58,5,,02,3.0,154,2000-05-23,2,0,00
00SH00950,1997445957,2,2000-03-08,68,2,44,T5957,12.0,60,4,,02,3.0,146,2000-05-15,2,0,00
00SH00951,1997044150,2,2000-03-08,68,2,04,A4150,5.6,60,4,,30,3.0,148,2000-05-15,2,0,00
00SH00952,1997044182,2,2000-03-08,68,2,04,A4182,8.2,54,7,,71,3.0,170,2000-05-01,2,0,00
00SH00953,1996042884,2,2000-03-08,68,2,04,A2884,7.6,60,4,,30,4.0,195,2000-05-15,2,0,00
00SH00954,1998045007,2,2000-03-08,68,2,04,A5007,7.6,58,5,,30,2.0,148,2000-05-08,1,0,00
00SH00955,1996043393,2,2000-03-08,68,2,04,A3393,6.6,62,3,,30,4.0,220,2000-05-08,1,0,00
00SH00956,1997044619,2,2000-03-08,68,2,04,A4619,8.2,60,4,,30,3.0,189,2000-05-15,2,0,00
00SH00957,1995042718,2,2000-03-08,68,2,04,A2718,8.6,62,3,,30,4.5,126,2000-05-30,X,0,00
00SH00958,1997044222,2,2000-03-08,68,2,04,A4222,6.0,60,4,,30,3.0,174,2000-05-08,1,0,00
00SH00959,1997445858,2,2000-03-08,68,2,44,T5858,11.6,62,3,,02,3.0,189,2000-04-27,1,0,00
00SH00960,1995444670,2,2000-03-08,68,2,44,T4670,9.6,60,4,,02,5.0,162,2000-05-01,2,0,00
00SH00961,1997446374,2,2000-03-08,68,2,44,T6374,10.0,58,5,,02,3.0,104,2000-05-23,2,0,00
00SH00962,1995444831,2,2000-03-08,68,2,44,T4831,9.0,60,4,,02,5.0,163,2000-05-15,2,0,00
00SH00963,1999091193,2,2000-03-08,68,N,09,91193,5.6,60,4,,07,1.0,112,2000-05-17,F,0,00
00SH00964,1999090954,2,2000-03-08,68,N,09,90954,6.0,60,4,,06,1.0,128,2000-05-30,5,0,00
00SH00965,1999640735,2,2000-03-08,68,N,64,K0735,7.8,60,4,,06,1.0,141,2000-05-30,5,0,00
00SH00966,1999447459,2,2000-03-08,68,N,44,T7459,6.4,62,3,,02,1.0,126,2000-05-30,5,0,00
00SH00967,1999090326,2,2000-03-08,68,N,09,90326,6.6,62,3,,07,1.0,119,2000-05-17,F,0,00
00SH00968,1999046567,2,2000-03-08,68,N,04,A6567,6.2,60,4,,30,1.0,118,2000-05-30,5,0,00
00SH00969,1999447315,2,2000-03-08,68,N,44,T7315,6.2,62,3,,02,1.0,131,2000-05-30,5,0,00
00SH00970,1999110882,2,2000-03-08,68,N,11,R0882,6.8,60,4,,07,1.0,112,2000-05-30,5,0,00
00SH00971,1999447400,2,2000-03-08,68,N,44,T7400,5.6,62,3,,02,1.0,128,2000-05-30,5,0,00
00SH00972,1999090788,2,2000-03-08,68,N,09,90788,6.2,62,3,,07,1.0,120,2000-05-17,F,0,00
00SH00973,1999110098,2,2000-03-08,68,N,11,R0098,8.8,62,3,,07,1.0,143,2000-05-30,5,0,00
00SH00974,1999090283,2,2000-03-08,68,N,09,90283,7.6,60,4,,07,1.0,125,2000-05-30,5,0,00
00SH00975,1999110227,2,2000-03-08,68,N,11,R0227,8.4,60,4,,07,1.0,128,2000-05-30,5,0,00
00SH00976,1999091281,2,2000-03-08,68,N,09,91281,7.0,60,4,,06,1.0,153,2000-06-01,3,0,00
00SH00977,1999447143,2,2000-03-08,68,N,44,T7143,6.8,62,3,,02,1.0,135,2000-05-30,5,0,00
00SH00978,1999640807,2,2000-03-08,68,N,64,K0807,8.4,60,4,,06,1.0,157,2000-05-30,5,0,00
00SH00979,1999640630,2,2000-03-08,68,N,64,K0630,8.2,58,5,,05,1.0,126,2000-05-30,5,0,00
00SH00980,1999091421,2,2000-03-08,68,N,09,91421,6.2,62,3,,07,1.0,116,2000-05-17,F,0,00
00SH00981,1999091244,2,2000-03-08,68,N,09,91244,5.2,58,5,,06,1.0,127,2000-05-30,5,0,00
00SH00982,1999640853,2,2000-03-08,68,N,64,K0853,8.4,60,4,,06,1.0,162,2000-05-30,5,0,00
00SH00983,1999090159,2,2000-03-08,68,N,09,90159,6.4,62,3,,07,1.0,111,2000-05-17,F,0,00
00SH00984,1999091017,2,2000-03-08,68,N,09,91017,5.6,60,4,,07,1.0,113,2000-05-30,5,0,00
00SH00985,1999090424,2,2000-03-08,68,N,09,90424,6.8,60,4,,07,1.0,125,2000-05-30,5,0,00
00SH00986,1999091148,2,2000-03-08,68,N,09,91148,5.0,60,4,,30,1.0,131,2000-05-17,F,0,00
00SH00987,1999091042,2,2000-03-08,68,N,09,91042,6.0,60,4,,06,1.0,153,2000-05-17,F,0,00
00SH00988,1999091169,2,2000-03-08,68,N,09,91169,4.8,60,4,,30,1.0,115,2000-05-30,5,0,00
