ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2017834150,17LA00030,17,S0376,12,,34,Z0000,00,2.0,2,83,00,1,,Y,,011817,18,5,3,2,0,2,12.1,1,1,Z4150,83,,00,6,39,66,,,.,LegPrblm-->Cold,1,1,..,,M,1,,1,1,1,1,0,0.0,0,2017-01-18,0.0,,,,,
2017834151,17LA00031,17,H9105,05,,42,Z0000,83,2.0,2,30,00,1,0,N,,011817,18,5,2,2,0,2,8.8,1,1,Z4151,83,,00,7,197,97,,,.,.,1,1,..,,M,1,,1,1,1,1,0,,,2017-01-18,0.0,33,121,1,,
2017834152,17LA00032,17,Z2771,83,,65,Z0000,83,2.0,2,08,00,2,0,N,,011817,18,5,2,2,0,3,13.2,1,1,Z4152,83,,00,,,,,,.,RAM.LAMB.SIRE,1,1,..,,M,1,,1,1,1,1,1,1.0,78,2017-01-18,0.0,76,121,1,,
2017834153,17LA00033,17,H7124,05,,30,Z0000,00,6.0,6,30,00,1,0,Y,,011817,18,5,1,2,0,2,11.0,1,1,Z4153,83,,00,,,,,,LSIDEBAD,RAM.LAMB.SIRE,1,1,..,BLD,M,1,,1,1,1,1,1,1.0,74,2017-01-18,0.0,58,121,1,,
2017834154,17LA00034,17,H8248,05,,43,Z0000,83,4.0,4,30,00,1,0,N,,011817,18,5,2,3,0,2,14.3,1,1,Z4154,83,,00,,,,,,.,R.Knee.Problem,1,1,..,,M,1,,1,1,1,1,1,1.0,79,2017-01-18,0.0,74,121,1,,
2017834155,17LA00035,17,H7947,05,,31,Z0000,83,4.0,4,30,00,1,0,Y,,011817,18,5,2,2,0,2,9.9,8,1,Z4155,83,,00,7,197,97,,,EARLY,RAM.LAMB.SIRE,1,1,..,,M,1,,1,1,1,1,0,,,2017-01-18,0.0,28,121,1,,
2017834156,17LA00036,17,S0031,12,,59,Z0000,83,3.0,3,07,00,2,0,N,,012017,20,5,2,2,0,2,10.0,1,1,Z4156,83,,00,,,,,,.,RAM.LAMB.SIRE,1,1,..,,M,1,,1,1,1,1,1,1.0,72,2017-01-20,0.0,64,121,1,,
2017834157,17LA00037,17,S0259,12,,72,Z0000,83,3.0,3,07,00,2,,N,,012017,20,5,2,2,0,2,13.0,2,1,Z4157,83,,00,,,,,,.,RAM.LAMB.SIRE,1,1,..,BLD,M,1,,1,1,1,1,1,1.0,78,2017-01-20,0.0,73,121,1,,
D17LA00038,17LA00038,17,Z3992,83,,BR1,Z0000,83,1.0,1,00,97,5,0,Y,,020817,39,0,0,.,.,.,0.0,.,.,.,,,,0,39,27,,,ABORTED,NO.DATA,1,1,..,PUR,M,1,,1,1,1,0,0,0.0,0,2017-02-08,0.0,,,,,
D17LA00039,17LA00039,17,Z3386,83,,BR2,Z0000,83,1.0,1,00,97,5,0,Y,,020817,39,0,0,.,.,.,0.0,.,.,.,,,,0,39,27,,,ABORTING,NO.DATA,1,1,..,PUR,M,1,,1,1,1,0,0,0.0,0,2017-02-08,0.0,,,,,
D17LA00040,17LA00040,17,Z4093,00,,e1,Z2458,83,1.0,1,97,97,4,,N,,020817,39,0,0,.,.,.,0.0,.,.,.,,,,0,39,27,,,ABORTION,NO.DATA,1,1,..,,M,1,,1,1,1,0,0,0.0,0,2017-02-08,,,,,,
D17LA00041,17LA00041,17,H9300,05,,e5,H8787,05,1.0,1,30,30,4,0,Y,,021517,46,0,0,.,.,.,0.0,.,.,.,,,,0,46,27,,,ABORTED,NO.DATA,1,1,..,,M,1,,1,1,1,0,0,0.0,0,2017-02-15,0.039,,,,,
2017834202,17LA00042,17,X8977,82,,BR2,Z0000,83,7.0,7,S3,97,5,0,Y,,030617,65,9,2,2,0,4,10.7,5,1,Z4202,83,,00,3,68,93,,,SICK,.,6,1,..,PUR,J,1,,1,1,3,1,0,0.0,0,2017-03-06,0.0,,,,,
2017834158,17LA00043,17,X9984,82,,BR1,Z0000,83,6.0,6,S3,97,5,0,Y,,022417,55,8,3,3,R,2,11.4,5,1,Z4158,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,82,2017-02-24,0.0,58,124,H,,
2017834159,17LA00044,17,X9984,82,,BR1,Z0000,83,6.0,6,S3,97,5,0,Y,,022417,55,8,3,3,0,4,9.7,5,1,Z4159,83,,00,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,86,2017-02-24,0.0,51,124,H,,
2017834160,17LA00045,17,Z3849,83,,BR1,Z0000,83,1.0,1,S3,97,5,0,Y,,022417,55,5,3,3,R,2,11.5,5,1,Z4160,83,,00,,,,,,.,.,6,1,..,PUR,J,1,,1,1,1,1,1,1.0,78,2017-02-24,0.0,48,124,H,,
2017834161,17LA00046,17,X7617,82,,BR1,Z0000,83,8.0,8,SC,97,5,,Y,,022517,56,8,3,2,2,3,12.7,5,1,Z4161,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,90,2017-02-25,0.0,62,124,H,,
2017834162,17LA00047,17,X7617,82,,BR1,Z0000,83,8.0,8,SC,97,5,,Y,,022517,56,8,3,2,L,2,11.9,5,1,Z4162,83,,00,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,96,2017-02-25,0.0,65,124,H,,
2017834163,17LA00048,17,Z1102,83,,BR1,Z0000,83,5.0,5,C3,97,5,0,Y,,022517,56,5,3,3,0,4,13.8,5,1,Z4163,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,121,2017-02-25,0.0,75,124,H,,
2017834164,17LA00049,17,Z3276,83,,BR1,Z0000,83,1.0,1,00,97,5,,Y,,022517,56,5,3,3,0,2,13.8,5,1,Z4164,83,,00,6,113,66,,,.,ScoursLameNeuro,1,1,..,PUR,J,1,,1,1,1,1,0,0.0,0,2017-02-25,0.0,,,,,
2017834165,17LA00050,17,Z0637,83,,BR1,Z0000,83,6.0,6,33,97,5,7,Y,,022517,56,9,2,2,0,2,12.1,5,1,Z4165,83,,83,,,,,,.,SwollenLF,1,1,..,PUR,J,1,,1,1,3,1,1,1.0,83,2017-02-25,0.0,44,124,H,,
2017834166,17LA00051,17,Z0637,83,,BR1,Z0000,83,6.0,6,33,97,5,7,Y,,022517,56,9,2,3,0,3,11.5,5,1,Z4166,83,,83,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,99,2017-02-25,0.0,66,124,H,,
2017834167,17LA00052,17,Z0637,83,,BR1,Z0000,83,6.0,6,33,97,5,7,Y,,022517,56,9,2,3,0,2,9.7,5,1,Z4167,83,,83,3,56,93,8,,.,.,1,1,..,PUR,J,3,,0,0,0,1,0,0.0,0,2017-02-25,0.0,,,,,
2017834168,17LA00053,17,Z1614,83,,BR1,Z0000,83,4.0,4,TC,97,5,0,Y,,022517,56,8,3,2,0,2,11.3,5,1,Z4168,83,,S3,,,,,,LSMORE,1ST,3,4,..,PUR,J,1,,1,1,2,1,1,1.0,91,2017-02-25,0.0,52,124,H,,
2017834169,17LA00054,17,Z1614,83,,BR1,Z0000,83,4.0,4,TC,97,5,0,Y,,022517,56,8,3,2,0,3,9.6,5,1,Z4169,83,,S3,,,,,,.,2ND,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,86,2017-02-25,0.0,48,124,H,,
2017834170,17LA00055,17,Z4008,83,,BR1,Z0000,83,1.0,1,20,97,5,0,Y,,022517,56,5,3,3,0,2,14.3,5,1,Z4170,83,,00,,,,,,.,.,3,4,..,PUR,J,1,,1,1,1,1,1,1.0,90,2017-02-25,0.0,55,124,H,,
2017834171,17LA00056,17,X9243,82,,BR1,Z0000,83,7.0,7,33,97,5,0,Y,,022617,57,5,3,2,0,4,11.1,2,1,Z4171,83,,83,,,,,,.,Dog wounds,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,90,2017-02-26,0.0,53,124,H,,
2017834172,17LA00057,17,Z1088,83,,BR1,Z0000,83,5.0,5,S3,97,5,0,Y,,022617,57,8,3,3,0,2,12.0,4,2,Z4172,83,,83,6,128,66,,,.,DUMB.DogWounds,1,1,..,PUR,J,1,,1,1,2,1,0,,,2017-02-26,0.0,,,,,
2017834173,17LA00058,17,Z1088,83,,BR1,Z0000,83,5.0,5,S3,97,5,0,Y,,022617,57,8,3,2,0,2,13.0,4,1,Z4173,83,,83,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,89,2017-02-26,0.0,52,124,H,,
D17LA00059,17LA00059,17,Z3277,83,,BR2,Z0000,83,1.0,1,00,97,5,0,Y,,022617,57,2,0,2,.,.,7.4,5,1,.,,,,0,57,27,,,.,.,1,1,..,HBL,J,1,,1,1,2,0,0,0.0,0,2017-02-26,0.0,,,,,
D17LA00060,17LA00060,17,Z3277,83,,BR2,Z0000,83,1.0,1,00,97,5,0,Y,,022617,57,2,0,1,.,.,7.6,5,1,.,,,,0,57,27,,,.,.,1,1,..,HBL,J,2,,0,0,0,0,0,0.0,0,2017-02-26,0.0,,,,,
D17LA00061,17LA00061,17,Z3865,83,,BR1,Z0000,83,1.0,1,00,97,5,0,Y,,022617,57,7,0,2,0,2,9.2,5,1,.,,,,1,57,44,,,.,.,1,1,..,PUR,J,1,,1,1,2,0,0,0.0,0,2017-02-26,0.0,,,,,
D17LA00062,17LA00062,17,Z2907,83,,18,Z2945,83,2.0,2,97,97,1,0,N,,022717,58,0,0,.,.,.,0.0,.,.,.,,,,0,58,27,,,.,NO.DATA,1,1,..,BLD,J,1,,1,1,1,0,0,0.0,0,2017-02-27,0.025,,,,,
2017834174,17LA00063,17,Z3238,83,,BR1,Z0000,83,1.0,1,00,97,5,0,Y,,022717,58,5,2,2,0,2,13.5,5,1,Z4174,83,,00,,,,,,.,.,3,2,..,PUR,J,1,,1,1,1,1,1,1.0,103,2017-02-27,0.0,66,124,H,,
2017834175,17LA00064,17,Z3278,83,,BR1,Z0000,83,1.0,1,00,97,5,0,Y,,022717,58,5,2,3,R,2,13.6,5,1,Z4175,83,,00,,,,,,.,R.Corneal.Ulcer,3,2,..,PUR,J,1,,1,1,1,1,1,1.0,97,2017-02-27,0.0,61,124,H,,
2017834176,17LA00065,17,Z1610,83,,BR1,Z0000,83,4.0,4,S3,97,5,,Y,,022717,58,8,3,3,0,2,16.7,5,1,Z4176,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,78,2017-02-27,0.0,61,124,H,,
2017834177,17LA00066,17,Z1610,83,,BR1,Z0000,83,4.0,4,S3,97,5,,Y,,022717,58,8,3,3,0,2,14.4,5,1,Z4177,83,,00,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,87,2017-02-27,0.0,58,124,H,,
2017834178,17LA00067,17,Z1153,83,,BR1,Z0000,83,5.0,5,C3,97,5,0,Y,,022717,58,8,3,2,0,2,12.0,5,1,Z4178,83,,00,,,,,,CHUNKYMILK,1ST,8,1,..,PUR,J,1,,1,1,2,1,1,1.0,82,2017-02-27,0.0,55,124,H,,
2017834179,17LA00068,17,Z1153,83,,BR1,Z0000,83,5.0,5,C3,97,5,0,Y,,022717,58,8,3,2,0,2,11.7,5,1,Z4179,83,,00,,,,,,.,2ND.HLegsLame,3,2,..,PUR,J,2,,0,0,0,1,1,1.0,74,2017-02-27,0.0,37,124,H,,
2017834180,17LA00069,17,Z0449,83,,BR1,Z0000,83,6.0,6,33,97,5,7,Y,,022717,58,7,3,2,2,4,14.5,5,1,Z4180,83,,83,,,,,,RP,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,113,2017-02-27,0.0,66,124,H,,
D17LA00070,17LA00070,17,Z0449,83,,BR1,Z0000,83,6.0,6,33,97,5,7,Y,,022717,58,7,3,1,.,.,11.0,5,1,.,,,83,1,58,44,,,.,ROTTEN,1,1,..,PUR,J,2,,0,0,0,0,0,0.0,0,2017-02-27,0.0,,,,,
2017834181,17LA00071,17,Z0712,83,,BR1,Z0000,83,6.0,6,33,97,5,7,Y,,022817,59,7,3,3,0,4,12.9,5,1,Z4181,83,,83,,,,,,.,1ST,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,111,2017-02-28,0.0,63,124,H,,
D17LA00072,17LA00072,17,Z0712,83,,BR1,Z0000,83,6.0,6,33,97,5,7,Y,,022817,59,7,3,1,.,.,11.6,5,1,.,,,,1,59,44,,,.,2ND.DAB,1,1,..,PUR,J,2,,0,0,0,0,0,0.0,0,2017-02-28,0.0,,,,,
2017834182,17LA00073,17,Z1492,83,,BR1,Z0000,83,4.0,4,C3,97,5,0,Y,,022817,59,8,3,3,0,2,14.3,5,1,Z4182,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,108,2017-02-28,0.0,65,124,H,,
2017834183,17LA00074,17,Z1492,83,,BR1,Z0000,83,4.0,4,C3,97,5,0,Y,,022817,59,8,3,2,2,4,15.0,5,1,Z4183,83,,00,,,,,,.,Dog wound,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,96,2017-02-28,0.0,58,124,H,,
2017834184,17LA00075,17,Z3223,83,,BR2,Z0000,83,1.0,1,00,97,5,0,Y,,030317,62,8,2,3,0,2,8.9,5,1,Z4184,83,,00,6,118,14,,,.,+Starve,1,1,..,PUR,J,1,,1,1,2,1,0,,,2017-03-03,0.0,,,,,
2017834185,17LA00076,17,Z3223,83,,BR2,Z0000,83,1.0,1,00,97,5,0,Y,,030317,62,8,2,2,0,2,11.1,5,1,Z4185,83,,00,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,86,2017-03-03,0.0,43,124,H,,
2017834186,17LA00077,17,Z0420,83,,BR2,Z0000,83,6.0,6,33,97,5,7,Y,,030417,63,5,3,3,2,4,14.0,5,1,Z4186,83,,83,,,,,,.,.,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,101,2017-03-04,0.0,64,124,H,,
2017834187,17LA00078,17,X9064,82,,BR2,Z0000,83,7.0,7,S3,97,5,0,Y,,030417,63,8,3,2,0,4,14.6,4,1,Z4187,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,91,2017-03-04,0.0,56,124,H,,
2017834188,17LA00079,17,X9064,82,,BR2,Z0000,83,7.0,7,S3,97,5,0,Y,,030417,63,8,3,2,0,4,11.8,5,1,Z4188,83,,00,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,69,2017-03-04,0.0,40,124,H,,
2017834189,17LA00080,17,Z1746,83,,BR2,Z0000,83,4.0,4,TC,97,5,0,Y,,030517,64,8,3,2,0,2,12.7,5,1,Z4189,83,,S3,,,,,,LameRF,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,89,2017-03-05,0.0,47,124,H,,
2017834190,17LA00081,17,Z1746,83,,BR2,Z0000,83,4.0,4,TC,97,5,0,Y,,030517,64,8,3,3,0,4,11.4,5,1,Z4190,83,,S3,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,97,2017-03-05,0.0,54,124,H,,
2017834191,17LA00082,17,Z1814,83,,BR2,Z0000,83,4.0,4,C3,97,5,,Y,,030517,64,5,3,2,0,3,17.3,5,1,Z4191,83,,00,6,139,66,,,.,EuthForResp,1,1,..,PUR,J,1,,1,1,1,1,0,,,2017-03-05,0.0,75,124,H,,
2017834192,17LA00083,17,Z1016,83,,BR2,Z0000,83,5.0,5,S3,97,5,0,Y,,030517,64,5,3,2,0,2,17.6,5,1,Z4192,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,109,2017-03-05,0.0,67,124,H,,
2017834193,17LA00084,17,Z3962,83,,BR2,Z0000,83,1.0,1,SY,97,5,,Y,,030517,64,5,2,2,0,4,9.4,5,1,Z4193,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,87,2017-03-05,0.0,46,124,H,,
2017834194,17LA00085,17,Z1144,83,,BR2,Z0000,83,5.0,5,C3,97,5,0,Y,,030517,64,9,2,3,0,4,13.0,5,1,Z4194,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,3,1,1,1.0,97,2017-03-05,0.0,56,124,H,,
2017834195,17LA00086,17,Z1144,83,,BR2,Z0000,83,5.0,5,C3,97,5,0,Y,,030517,64,9,2,3,0,2,11.7,5,1,Z4195,83,,00,3,64,93,,8,.,.,1,1,..,PUR,J,2,,0,0,0,1,0,0.0,0,2017-03-05,0.0,,,,,
2017834196,17LA00087,17,Z1144,83,,BR2,Z0000,83,5.0,5,C3,97,5,0,Y,,030517,64,9,2,3,0,4,10.1,5,1,Z4196,83,,00,,,,,,.,.,1,1,..,PUR,J,3,,0,0,0,1,1,1.0,86,2017-03-05,0.0,50,124,H,,
2017834197,17LA00088,17,Z0078,83,,BR2,Z0000,83,6.0,6,S3,97,5,0,Y,,030517,64,8,2,3,0,4,15.0,5,1,Z4197,83,,00,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,83,2017-03-05,0.0,44,124,H,,
2017834198,17LA00089,17,Z0078,83,,BR2,Z0000,83,6.0,6,S3,97,5,0,Y,,030517,64,8,2,3,0,2,11.5,5,1,Z4198,83,,00,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,76,2017-03-05,0.0,37,124,H,,
2017834199,17LA00090,17,Z0480,83,,BR2,Z0000,83,6.0,6,33,97,5,7,Y,,030517,64,8,3,3,0,4,11.6,5,1,Z4199,83,,83,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,81,2017-03-05,0.0,43,124,H,,
2017834200,17LA00091,17,Z0480,83,,BR2,Z0000,83,6.0,6,33,97,5,7,Y,,030517,64,8,3,2,0,4,10.6,5,1,Z4200,83,,83,,,,,,.,LameLH,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,78,2017-03-05,0.0,40,124,H,,
D17LA00092,17LA00092,17,H9229,05,,43,H9233,05,2.0,2,30,30,1,,N,,030517,64,9,0,2,.,.,7.8,1,1,.,,,,0,64,27,,,.,IMM,1,1,..,,J,1,,1,1,3,0,0,0.0,0,2017-03-05,0.03,,,,,
D17LA00093,17LA00093,17,H9229,05,,43,H9233,05,2.0,2,30,30,1,,N,,030517,64,9,0,1,.,.,6.7,1,1,.,,,,0,64,27,,,.,IMM,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2017-03-05,0.03,,,,,
