UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
22LA00846,22,A1314,06,,e5,Z0000,83,1.0,1,30,97,4,0,Y,,031922,78,5,3.0,2,2,0,2,10.9,5,1,X0015,84,,80,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,103,2022-03-19,0.0,39,123,1,,
22LA00847,22,K5354,64,,2,K5356,64,2.0,2,06,06,1,,N,,031922,78,8,3.0,3,2,0,4,12.3,1,1,K5482,64,,06,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,76,2022-03-19,0.001,29,123,1,,
22LA00848,22,K5354,64,,2,K5356,64,2.0,2,06,06,1,,N,,031922,78,8,3.0,3,1,0,2,14.8,1,1,K5483,64,,06,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,89,2022-03-19,0.001,35,123,1,,
22LA00849,22,H9403,05,,41,A1026,06,6.0,6,30,30,1,0,N,,031922,78,8,4.0,3,2,0,2,12.4,1,1,A1626,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,100,2022-03-19,0.073,45,123,1,,
22LA00850,22,H9403,05,,41,A1026,06,6.0,6,30,30,1,0,N,,031922,78,8,4.0,3,1,0,2,13.5,1,1,A1627,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,108,2022-03-19,0.073,50,123,1,,
22LA00851,22,L2247,70,,28,L2463,70,3.0,3,PC,PC,1,0,N,,031922,78,5,4.0,3,2,0,2,13.7,5,1,L3381,70,,PC,,,,L3380,+,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.5,105,2022-03-19,0.009,43,124,H,,
22LA00852,22,K5370,64,,1,K5336,64,2.0,2,06,06,1,,N,,031922,78,8,3.0,3,1,0,2,14.0,1,1,K5484,64,,06,,,,,,LSD.NOMILK,.,1,1,..,,J,1,,1,1,2,1,1,1.0,114,2022-03-19,0.032,51,123,1,,
22LA00853,22,K5370,64,,1,K5336,64,2.0,2,06,06,1,,N,,031922,78,8,3.0,3,2,0,2,10.1,1,1,K5485,64,,06,3,79,93,,8,.,.,1,1,..,,J,2,,0,0,0,1,,,,2022-03-19,0.032,,,,,
22LA00854,22,S3123,12,,62,L0000,70,2.0,2,07,PC,2,0,N,,031922,78,5,4.0,3,2,0,2,10.9,7,1,X0016,84,,LR,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,103,2022-03-19,0.0,48,123,1,,
22LA00855,22,K5245,00,,2,K5356,64,7.0,7,06,06,1,,N,,031922,78,8,3.0,1,3,0,4,14.3,1,1,K5486,64,,06,3,79,93,,8,OKFORONE,THIN,1,1,..,OR,J,1,,1,1,2,1,,,,2022-03-19,0.0,,,,,
22LA00856,22,K5245,00,,2,K5356,64,7.0,7,06,06,1,,N,,031922,78,8,3.0,1,2,0,3,14.5,1,1,K5487,64,,06,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,105,2022-03-19,0.0,43,124,H,,
22LA00857,22,K5131,64,,1,K5336,64,5.0,5,06,06,1,,N,,031922,78,8,3.0,3,1,0,4,13.2,1,1,K5488,64,,06,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,125,2022-03-19,0.003,44,123,1,,
22LA00858,22,K5131,64,,1,K5336,64,5.0,5,06,06,1,,N,,031922,78,8,3.0,3,2,0,3,13.1,1,1,K5489,64,,06,6,124,01,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2022-03-19,0.003,23,123,W,,
22LA00859,22,L2701,70,,28,L2463,70,2.0,2,PC,PC,1,0,N,,031922,78,8,3.0,2,3,0,2,10.1,5,1,L3382,70,,PC,3,79,93,,8,NOLTITOPENING,.,1,1,..,OR,J,1,,1,1,2,1,,,,2022-03-19,0.009,,,,,
22LA00860,22,L2701,70,,28,L2463,70,2.0,2,PC,PC,1,0,N,,031922,78,8,3.0,2,1,0,4,12.0,5,1,L3383,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,100,2022-03-19,0.009,48,123,H,,
22LA00861,22,T6823,45,,43,T7228,45,5.0,5,02,02,2,0,N,,032022,79,8,3.0,3,2,0,2,12.7,1,1,T7948,45,,02,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,77,2022-03-20,0.012,26,123,1,,
22LA00862,22,T6823,45,,43,T7228,45,5.0,5,02,02,2,0,N,,032022,79,8,3.0,3,1,0,2,14.0,1,1,T7949,45,,02,7,191,97,,,.,.,1,1,..,RED,J,2,,0,0,0,1,,,,2022-03-20,0.012,31,123,1,,
22LA00863,22,L2627,70,,22,L2208,70,2.0,2,PC,PC,1,0,N,,032022,79,8,4.0,2,1,0,3,11.3,5,1,L3384,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,98,2022-03-20,0.009,40,124,H,,
22LA00864,22,L2627,70,,22,L2208,70,2.0,2,PC,PC,1,0,N,,032022,79,8,4.0,2,2,0,2,12.5,5,1,L3385,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,88,2022-03-20,0.009,36,124,H,,
22LA00865,22,L2926,70,A,e5,Z0000,83,1.0,1,PC,97,4,0,Y,,032022,79,5,4.0,3,3,0,2,13.8,5,1,X0017,84,A,00,,,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,114,2022-03-20,0.0,45,124,H,,
22LA00866,22,Z5211,83,,BL,A0901,06,4.0,4,BL,BL,1,0,Y,,032022,79,9,3.0,3,2,0,2,10.8,8,1,X0018,84,,BL,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,76,2022-03-20,0.0,35,123,H,,
22LA00867,22,Z5211,83,,BL,A0901,06,4.0,4,BL,BL,1,0,Y,,032022,79,9,3.0,3,2,R,4,8.9,8,1,X0019,84,,00,6,95,67,,,.,FailureToThrive,1,1,..,,J,2,,0,0,0,1,,,,2022-03-20,0.0,,,,,
22LA00868,22,Z5211,83,,BL,A0901,06,4.0,4,BL,BL,1,0,Y,,032022,79,9,3.0,3,1,.,.,9.0,8,1,.,,,,1,79,44,,,.,.,1,1,..,,J,3,,0,0,0,0,,,,2022-03-20,,,,,,
22LA00869,22,Z7789,83,A,7,Z6434,83,2.0,2,97,97,1,0,N,,032022,79,8,3.5,3,2,0,2,12.5,6,1,X0020,84,A,97,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,105,2022-03-20,0.019,44,124,H,,
22LA00870,22,Z7789,83,A,7,Z6434,83,2.0,2,97,97,1,0,N,,032022,79,8,3.5,3,2,0,2,11.1,6,1,X0021,84,A,97,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,90,2022-03-20,0.019,35,124,H,,
22LA00871,22,L2648,70,,31,L2596,70,2.0,2,PC,PC,1,0,N,,032022,79,5,4.0,3,3,0,2,21.8,2,1,L3386,70,,PC,,,,,,.,DUMB,1,1,..,OR,J,1,,1,1,1,1,1,1.0,156,2022-03-20,0.01,74,124,H,,
22LA00872,22,Z6960,83,A,18,Z7652,83,3.0,3,97,TC,1,,N,,032022,79,8,3.0,2,2,0,4,12.0,5,1,X0022,84,A,S3,,,,,,.,.,1,1,..,RPR,J,1,,1,1,2,1,1,1.0,100,2022-03-20,0.0,44,124,H,,
22LA00873,22,Z6960,83,A,18,Z7652,83,3.0,3,97,TC,1,,N,,032022,79,8,3.0,2,1,0,2,13.5,5,1,X0023,84,A,S3,,,,,,.,.,1,1,..,RPR,J,2,,0,0,0,1,1,1.0,93,2022-03-20,0.0,43,124,H,,
22LA00874,22,S3522,12,,e4,Z0000,83,1.0,1,07,97,4,0,Y,,032022,79,5,3.0,2,2,L,2,11.9,5,1,X0024,84,,10,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,100,2022-03-20,0.0,48,123,1,,
22LA00875,22,T7644,45,,52,T7636,45,2.0,2,02,02,2,0,N,,032022,79,6,3.0,4,2,0,4,11.5,1,2,T7950,45,,02,6,81,42,,,LTS,Orph321UmbHem,1,1,..,RED,J,1,,1,1,2,1,,,,2022-03-20,0.023,,,,,
22LA00876,22,T7644,45,,52,T7636,45,2.0,2,02,02,2,0,N,,032022,79,6,3.0,4,.,.,.,0.0,.,.,.,,,,0,79,27,,,.,MUMMY.NO.DATA,1,1,..,RED,J,2,,0,0,0,0,,,,2022-03-20,,,,,,
22LA00877,22,Z8495,83,,5,Z7693,83,2.0,2,CS,T3,1,0,N,,032022,79,5,4.0,3,2,0,2,13.5,5,1,L3387,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,127,2022-03-20,0.001,54,124,H,,
22LA00878,22,Y0036,00,,72,Y0154,00,5.0,5,Kt,Kt,5,,Y,,032022,79,7,3.0,3,3,0,2,10.0,1,1,Y0173,52,,Kt,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,77,2022-03-20,0.0,31,124,H,,
22LA00879,22,Y0036,00,,72,Y0154,00,5.0,5,Kt,Kt,5,,Y,,032022,79,7,3.0,3,1,.,.,11.5,1,1,.,,,,1,79,44,,,.,.,1,1,..,PUR,J,2,,0,0,0,0,,,,2022-03-20,0.0,,,,,
22LA00880,22,H9237,05,,37,A0786,06,7.0,7,30,30,1,0,N,,032022,79,9,3.0,2,2,L,2,8.7,1,1,A1628,06,,30,3,79,93,,8,GOODFOR2,.,1,1,..,,J,1,,1,1,3,1,,,,2022-03-20,0.036,,,,,
22LA00881,22,H9237,05,,37,A0786,06,7.0,7,30,30,1,0,N,,032022,79,9,3.0,2,1,0,2,12.2,1,1,A1629,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,94,2022-03-20,0.036,43,123,1,,
22LA00882,22,H9237,05,,37,A0786,06,7.0,7,30,30,1,0,N,,032022,79,9,3.0,2,1,0,2,12.2,1,1,A1630,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,85,2022-03-20,0.036,26,123,1,,
22LA00883,22,S3686,12,,e5,Z0000,83,1.0,1,07,97,4,0,Y,,032022,79,5,3.5,3,2,0,2,11.1,5,1,X0025,84,,10,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,96,2022-03-20,0.0,43,123,1,,
22LA00884,22,L1884,70,,23,L2221,70,5.0,5,PC,PC,1,0,N,,032022,79,8,3.0,3,3,R,2,14.8,5,1,L3388,70,,PC,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,94,2022-03-20,0.01,37,124,H,,
22LA00885,22,L1884,70,,23,L2221,70,5.0,5,PC,PC,1,0,N,,032022,79,8,3.0,3,2,L,2,14.0,5,1,L3389,70,,PC,,,,,,.,2ND.THIN,8,1,..,OR,J,2,,0,0,0,1,1,1.0,92,2022-03-20,0.01,39,124,H,,
22LA00886,22,Z5299,83,,20,Z7868,83,4.0,4,CT,SY,1,0,N,,032022,79,8,4.0,3,2,0,4,12.8,5,2,L3390,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,104,2022-03-20,0.011,43,124,H,,
22LA00887,22,Z5299,83,,20,Z7868,83,4.0,4,CT,SY,1,0,N,,032022,79,8,4.0,3,2,0,4,15.8,5,1,L3391,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,115,2022-03-20,0.011,45,124,H,,
22LA00888,22,Z5219,83,A,14,Z7780,83,4.0,4,97,97,1,0,N,,032022,79,5,4.0,3,2,0,2,14.6,6,1,X0026,84,A,97,,,,,,.,.,1,1,..,PUR,Y,1,,1,1,1,1,1,1.0,101,2022-03-20,0.01,48,124,H,,
22LA00889,22,L3100,70,,e3,L0000,70,1.0,1,PC,PC,4,0,Y,,032022,79,5,4.0,3,2,0,2,7.1,5,1,L3392,70,,PC,6,84,66,,,.,THIN.FxLegs,1,1,..,OR,Y,1,,1,1,1,1,,,,2022-03-20,0.0,,,,,
22LA00890,22,L1987,70,,24,L2276,70,5.0,5,PC,PC,1,0,N,,032022,79,8,5.0,2,1,0,2,10.7,5,1,L3393,70,,PC,6,81,48,,,.,1ST,2,2,..,OR,Y,1,,1,1,2,1,,,,2022-03-20,0.017,,,,,
22LA00891,22,L1987,70,,24,L2276,70,5.0,5,PC,PC,1,0,N,,032022,79,8,5.0,2,2,R,2,11.5,5,1,L3394,70,,PC,,,,,,.,2ND,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,125,2022-03-20,0.017,53,123,H,,
22LA00892,22,K5388,64,,2,K5356,64,2.0,2,06,06,1,,N,,032022,79,5,4.0,3,3,0,2,18.3,1,1,K5490,64,,06,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,119,2022-03-20,0.032,59,123,1,,
22LA00893,22,L2259,70,,31,L2596,70,3.0,3,PC,PC,1,0,N,,032022,79,3,4.0,3,2,0,3,9.4,1,1,L3395,70,,PC,,,,,,.,2ND,1,1,..,OR,Y,1,,1,1,4,1,1,1.0,84,2022-03-20,0.012,34,124,H,,
22LA00894,22,L2259,70,,31,L2596,70,3.0,3,PC,PC,1,0,N,,032022,79,3,4.0,3,3,0,4,7.9,5,1,L3396,70,,PC,,,,,,.,3RD,8,2,..,OR,Y,2,,0,0,0,1,1,1.0,100,2022-03-20,0.012,36,124,H,,
22LA00895,22,L2259,70,,31,L2596,70,3.0,3,PC,PC,1,0,N,,032022,79,3,4.0,3,2,.,.,6.0,5,1,.,,,,0,79,27,,,.,1ST,1,1,..,OR,Y,3,,0,0,0,0,,,,2022-03-20,,,,,,
22LA00896,22,L2259,70,,31,L2596,70,3.0,3,PC,PC,1,0,N,,032022,79,3,4.0,3,2,.,.,7.0,5,1,.,,,,0,79,27,,,.,4TH,1,1,..,OR,Y,4,,0,0,0,0,,,,2022-03-20,,,,,,
22LA00897,22,S2347,12,,55,S1967,12,3.0,3,07,07,2,0,N,,032022,79,9,3.0,3,2,2,2,10.5,1,1,S3892,12,,07,3,79,93,,8,.,THIN,1,1,..,,Y,1,,1,1,3,1,,,,2022-03-20,0.0,,,,,
22LA00898,22,S2347,12,,55,S1967,12,3.0,3,07,07,2,0,N,,032022,79,9,3.0,3,2,2,2,11.9,1,1,S3893,12,,07,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,80,2022-03-20,0.0,32,123,1,,
22LA00899,22,S2347,12,,55,S1967,12,3.0,3,07,07,2,0,N,,032022,79,9,3.0,3,2,0,2,10.3,1,1,S3894,12,,07,6,110,01,,,.,.,1,1,..,,Y,3,,0,0,0,1,,,,2022-03-20,0.0,,,,,
22LA00900,22,L2123,70,,25,L2280,70,4.0,4,PC,PC,1,0,N,,032022,79,8,3.0,2,2,2,2,16.5,5,1,L3397,70,,PC,,,,,,RSD.NOMILK,1ST,8,1,..,OR,Y,1,,1,1,2,1,1,1.0,119,2022-03-20,0.008,56,124,H,,
22LA00901,22,L2123,70,,25,L2280,70,4.0,4,PC,PC,1,0,N,,032022,79,8,3.0,2,2,2,2,13.7,5,1,L3398,70,,PC,3,79,93,,8,.,2ND,8,1,..,OR,Y,2,,0,0,0,1,,,,2022-03-20,0.008,,,,,
22LA00902,22,T7014,45,,49,T7543,45,4.0,4,02,02,2,0,N,,032022,79,7,2.0,2,2,0,2,7.6,1,1,T7951,45,,02,,,,,,.,.,1,1,..,GRN,Y,1,,1,1,2,1,1,1.0,66,2022-03-20,0.016,20,123,W,,
22LA00903,22,T7014,45,,49,T7543,45,4.0,4,02,02,2,0,N,,032022,79,7,2.0,2,1,.,.,8.5,1,1,.,,,,1,79,44,,,.,.,1,1,..,GRN,Y,2,,0,0,0,0,,,,2022-03-20,,,,,,
22LA00904,22,K5322,64,,16,Z7916,83,3.0,3,06,97,1,,N,,032022,79,8,3.0,3,3,0,4,12.2,5,2,X0027,84,A,SC,3,80,93,,,.,THIN,1,1,..,,Y,1,,1,1,2,1,,,,2022-03-20,0.0,,,,,
22LA00905,22,K5322,64,,16,Z7916,83,3.0,3,06,97,1,,N,,032022,79,8,3.0,3,2,0,4,12.5,5,1,X0028,84,A,SC,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,99,2022-03-20,0.0,45,123,1,,
22LA00906,22,Z6289,83,,5,Z7693,83,4.0,4,SC,T3,1,,N,,032022,79,8,3.0,3,1,0,2,11.2,5,1,L3399,70,,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,102,2022-03-20,0.25,44,124,H,,
22LA00907,22,Z6289,83,,5,Z7693,83,4.0,4,SC,T3,1,,N,,032022,79,8,3.0,3,2,0,4,11.0,2,1,L3400,70,,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,78,2022-03-20,0.25,36,124,H,,
22LA00908,22,S3245,12,,70,S3136,12,2.0,2,07,07,2,0,N,,032022,79,8,3.0,3,1,0,2,11.5,1,1,S3895,12,,07,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,84,2022-03-20,0.042,32,123,1,,
22LA00909,22,S3245,12,,70,S3136,12,2.0,2,07,07,2,0,N,,032022,79,8,3.0,3,1,0,2,12.2,1,1,S3896,12,,07,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,96,2022-03-20,0.042,33,123,1,,
22LA00910,22,Y0118,00,,73,Y0155,00,3.0,3,Kt,Kt,5,,Y,,032022,79,8,4.0,3,3,0,2,11.5,1,1,Y0174,52,,Kt,,,,,,.,.,1,1,..,PUR,Y,1,,1,1,2,1,1,1.0,90,2022-03-20,0.0,32,124,H,,
22LA00911,22,Y0118,00,,73,Y0155,00,3.0,3,Kt,Kt,5,,Y,,032022,79,8,4.0,3,3,0,2,7.8,2,1,Y0175,52,,Kt,,,,,,.,.,1,1,..,PUR,Y,2,,0,0,0,1,1,1.0,72,2022-03-20,0.0,28,124,H,,
22LA00912,22,L2443,70,,30,L2491,70,2.0,2,PC,PC,1,0,N,,032022,79,5,4.0,3,3,0,4,14.0,5,1,L3401,70,,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,146,2022-03-20,0.014,58,124,H,,
22LA00913,22,L2343,70,,32,L2655,70,3.0,3,PC,PC,1,0,N,,032022,79,5,5.0,4,3,0,3,18.3,5,1,L3402,70,,PC,6,114,85,,,RTITVLG,Clostridial,1,1,..,OR,Y,1,,1,1,1,1,,,,2022-03-20,0.016,,,,,
22LA00914,22,L2203,70,,29,L2480,70,3.0,3,PC,PC,1,0,N,,032022,79,8,4.0,3,1,0,3,14.0,5,1,L3403,70,,PC,,,,,,.,1ST,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,115,2022-03-20,0.015,41,124,H,,
22LA00915,22,L2203,70,,29,L2480,70,3.0,3,PC,PC,1,0,N,,032022,79,8,4.0,3,1,0,2,11.4,1,1,L3404,70,,PC,,,,,,.,2ND,8,3,..,OR,Y,2,,0,0,0,1,1,1.0,98,2022-03-20,0.015,35,124,H,,
22LA00916,22,L2060,70,,27,L2447,70,4.0,4,PC,PC,1,,N,,031922,78,8,0.0,0,2,0,2,8.5,5,1,L3380,70,,PC,,,,L2247,-,,.,1,1,..,OR,Y,2,,0,0,0,1,1,0.5,99,2022-03-19,0.015,32,124,H,,
22LA00917,22,Z5240,83,,17,Z9747,00,4.0,4,97,97,1,0,N,,032022,79,8,3.0,3,2,0,2,13.9,6,1,X0029,84,,97,6,114,66,,,.,NICE.Neuro,1,1,..,RPR,Y,1,,1,1,2,1,,,,2022-03-20,0.0,,,,,
22LA00918,22,Z5240,83,,17,Z9747,00,4.0,4,97,97,1,0,N,,032022,79,8,3.0,3,2,0,2,13.5,6,1,X0030,84,,97,,,,,,.,NICE LAMB,1,1,..,RPR,Y,2,,0,0,0,1,1,1.0,112,2022-03-20,0.0,44,124,H,,
22LA00919,22,S1129,12,,62,S2784,12,5.0,5,07,07,2,0,N,,032022,79,8,4.0,3,2,0,2,11.8,1,1,S3897,12,,07,,,,,,.,.,1,1,..,RED,Y,1,,1,1,2,1,1,1.0,82,2022-03-20,0.016,34,123,1,,
22LA00920,22,S1129,12,,62,S2784,12,5.0,5,07,07,2,0,N,,032022,79,8,4.0,3,2,0,4,11.6,1,1,S3898,12,,07,,,,,,.,.,1,1,..,RED,Y,2,,0,0,0,1,1,1.0,78,2022-03-20,0.016,32,123,1,,
22LA00921,22,S1175,12,,60,S2756,12,5.0,5,07,43,2,0,N,,032022,79,8,4.0,3,3,L,2,13.7,1,1,S3899,12,,07,,,,,,.,.,1,1,..,GRN,Y,1,,1,1,2,1,1,1.0,104,2022-03-20,0.014,53,123,1,,
22LA00922,22,S1175,12,,60,S2756,12,5.0,5,07,43,2,0,N,,032022,79,8,4.0,3,2,0,2,13.3,1,1,S3900,12,,07,,,,,,.,.,1,1,..,GRN,Y,2,,0,0,0,1,1,1.0,60,2022-03-20,0.014,22,123,1,,
22LA00923,22,Z4537,83,,45,T7280,45,5.0,5,01,02,2,0,N,,032022,79,8,3.0,3,2,0,2,12.2,1,1,X0031,84,,02,,,,,,.,.,1,1,..,GRN,Y,1,,1,1,2,1,1,1.0,73,2022-03-20,0.0,35,123,1,,
22LA00924,22,Z4537,83,,45,T7280,45,5.0,5,01,02,2,0,N,,032022,79,8,3.0,3,1,0,2,12.3,1,1,X0032,84,,02,,,,,,.,.,1,1,..,GRN,Y,2,,0,0,0,1,1,1.0,66,2022-03-20,0.0,33,123,1,,
22LA00925,22,L2338,70,,24,L2276,70,3.0,3,PC,PC,1,0,N,,032022,79,8,3.5,3,2,0,2,11.4,5,1,L3405,70,,PC,6,80,54,,,SLS,FX.LH,1,1,..,OR,Y,1,,1,1,2,1,,,,2022-03-20,0.012,,,,,
22LA00926,22,L2338,70,,24,L2276,70,3.0,3,PC,PC,1,0,N,,032022,79,8,3.5,3,1,0,2,8.6,5,1,L3406,70,,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,100,2022-03-20,0.012,40,124,H,,
22LA00927,22,Z4259,83,,20,Z7868,83,5.0,5,CT,SY,1,,N,,032022,79,5,5.0,3,3,0,2,15.7,5,1,L3407,70,,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,110,2022-03-20,0.016,55,124,H,,
22LA00928,22,H9974,05,,34,A0397,06,4.0,4,30,30,1,7,N,,032022,79,5,5.0,3,3,0,2,13.9,1,1,A1631,06,,30,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,100,2022-03-20,0.039,41,123,1,,
22LA00929,22,H9916,05,,41,A1026,06,5.0,5,30,30,1,0,N,,032022,79,9,4.0,1,2,0,2,13.6,1,1,A1632,06,,30,,,,,,FROM.A2,.,1,1,..,,J,1,,1,1,3,1,1,1.0,99,2022-03-20,0.032,50,123,1,,
22LA00930,22,H9916,05,,41,A1026,06,5.0,5,30,30,1,0,N,,032022,79,9,4.0,1,3,0,3,9.6,1,1,A1633,06,,30,3,80,93,,8,.,THIN,1,1,..,,J,2,,0,0,0,1,,,,2022-03-20,0.032,,,,,
22LA00931,22,H9916,05,,41,A1026,06,5.0,5,30,30,1,0,N,,032022,79,9,4.0,1,3,0,4,8.6,1,1,A1634,06,,30,3,80,93,,8,.,THIN,1,1,..,,J,3,,0,0,0,1,,,,2022-03-20,0.032,,,,,
22LA00932,22,A0049,06,,34,A0397,06,4.0,4,30,30,1,0,N,,032022,79,8,4.0,3,3,R,3,11.4,1,1,A1635,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,80,2022-03-20,0.046,36,123,1,,
22LA00933,22,A0049,06,,34,A0397,06,4.0,4,30,30,1,0,N,,032022,79,8,4.0,3,1,0,4,12.0,1,1,A1636,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,99,2022-03-20,0.046,37,123,1,,
22LA00934,22,S2824,12,,67,S3077,12,2.0,2,43,07,2,0,N,,032022,79,5,3.0,3,2,0,4,13.5,1,1,S3901,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,105,2022-03-20,0.04,48,123,1,,
22LA00935,22,L1751,70,,26,L2438,70,6.0,6,PC,PC,1,0,N,,032022,79,8,4.0,3,2,0,2,13.4,5,1,L3408,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,93,2022-03-20,0.008,40,124,H,,
22LA00936,22,L1751,70,,26,L2438,70,6.0,6,PC,PC,1,0,N,,032022,79,8,4.0,3,2,L,2,13.7,2,1,L3409,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,96,2022-03-20,0.008,43,124,H,,
22LA00937,22,S1675,12,,56,S3226,12,4.0,4,07,07,2,,N,,032022,79,9,3.0,2,2,0,2,6.4,1,1,S3902,12,,07,3,80,93,,8,.,.,1,1,..,GRN,J,1,,1,1,3,1,,,,2022-03-20,0.016,,,,,
22LA00938,22,S1675,12,,56,S3226,12,4.0,4,07,07,2,,N,,032022,79,9,3.0,2,2,0,3,10.0,1,1,S3903,12,,07,,,,,,.,.,1,1,..,GRN,J,2,,0,0,0,1,1,1.0,80,2022-03-20,0.016,32,123,1,,
22LA00939,22,S1675,12,,56,S3226,12,4.0,4,07,07,2,,N,,032022,79,9,3.0,2,2,0,2,9.9,1,1,S3904,12,,07,3,81,93,,,.,THIN,1,1,..,GRN,J,3,,0,0,0,1,,,,2022-03-20,0.016,,,,,
22LA00940,22,T7627,45,,48,T7503,45,2.0,2,02,02,2,7,N,,032022,79,8,3.0,2,2,0,2,11.8,1,1,T7952,45,,02,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,78,2022-03-20,0.025,37,123,1,,
22LA00941,22,T7627,45,,48,T7503,45,2.0,2,02,02,2,7,N,,032022,79,8,3.0,2,1,0,2,12.6,1,1,T7953,45,,02,,,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,1,1.0,84,2022-03-20,0.025,35,123,1,,
22LA00942,22,Z5712,83,,18,Z7652,83,4.0,4,97,TC,1,0,N,,032022,79,5,3.0,3,3,0,2,19.2,5,1,X0033,84,,S3,,,,,,.,.,1,1,..,RPR,J,1,,1,1,1,1,1,1.0,130,2022-03-20,0.0,61,124,H,,
22LA00943,22,L2025,70,,22,L2208,70,4.0,4,PC,PC,1,0,N,,032022,79,8,0.0,0,1,0,2,10.4,5,1,L3410,70,,PC,6,84,66,Z8955,-,TERM.CS,FxRibs,1,1,..,OR,J,1,,1,1,2,1,,,,2022-03-20,0.004,,,,,
22LA00944,22,L2025,70,,22,L2208,70,4.0,4,PC,PC,1,0,N,,032022,79,8,0.0,0,3,0,2,9.7,5,1,L3423,70,,PC,6,81,66,S0824,-,.,FxLF+BWHernia,1,1,..,OR,J,2,,0,0,0,1,,,,2022-03-20,0.004,,,,,
22LA00945,22,Z8955,83,,e3,L0000,70,1.0,1,SC,PC,4,,Y,,032022,79,5,3.5,3,3,0,2,13.9,5,1,X0034,84,,00,,,,L3410,+,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,122,2022-03-20,0.0,57,124,H,,
