ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2021838532,21LA00037,21,Z5644,83,,19,Z6727,83,3.0,3,97,97,1,0,N,,030821,67,5,4,2,0,2,12.0,6,2,Z8532,83,A,97,,,,,,.,.,1,1,..,RPR,J,1,,1,1,1,1,1,1.0,92,2021-03-08,0.016,55,124,H,,
D21LA00038,21LA00038,21,L2270,70,,4,L2019,70,2.0,2,PC,PC,1,0,N,,030821,67,1,4,1,2,5,15.0,.,.,.,,,,1,67,44,,,.,.,1,1,..,OR,J,1,,1,1,1,0,0,0.0,0,2021-03-08,,,,,,
2021838533,21LA00039,21,Z6654,83,A,17,Z6434,83,2.0,2,97,97,1,7,N,,030821,67,8,5,2,0,2,6.0,6,1,Z8533,83,A,97,6,71,66,,,TIGHTUDDER,"Weak,FTTorphan",1,1,..,PUR,J,1,,1,1,2,1,0,0.0,0,2021-03-08,0.018,,,,,
2021838534,21LA00040,21,Z6654,83,A,17,Z6434,83,2.0,2,97,97,1,7,N,,030821,67,8,5,2,L,2,8.5,6,1,Z8534,83,A,97,6,103,85,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,0,,,2021-03-08,0.018,,,,,
2021838535,21LA00041,21,Z4633,83,A,21,Z6969,83,4.0,4,97,97,1,0,N,,030821,67,8,4,2,0,2,12.3,6,1,Z8535,83,A,97,,0,,,,.,1ST.Dam died,5,3,..,RPR,J,1,,1,1,2,1,1,1.0,100,2021-03-08,0.016,,,L,,
2021838536,21LA00042,21,Z4633,83,A,21,Z6969,83,4.0,4,97,97,1,0,N,,030821,67,8,4,2,0,4,11.6,6,1,Z8536,83,A,97,6,106,66,,,.,2ND.DamDied FTT,1,1,..,RPR,J,2,,0,0,0,1,0,,,2021-03-08,0.016,,,L,,
2021061057,21LA00043,21,H9692,05,,24,A0013,06,4.0,4,30,30,1,0,N,,030821,67,8,4,2,0,2,12.4,1,1,A1057,06,,30,,,,,,.,HAIRY,1,1,..,,J,1,,1,1,2,1,1,1.0,77,2021-03-08,0.035,47,124,1,,
2021061058,21LA00044,21,H9692,05,,24,A0013,06,4.0,4,30,30,1,0,N,,030821,67,8,4,2,0,2,12.3,1,3,A1058,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,90,2021-03-08,0.035,48,124,1,,
2021838537,21LA00045,21,Z3257,83,A,15,Z5423,83,5.0,5,97,97,1,0,N,,030821,67,8,4,2,0,2,10.5,6,1,Z8537,83,A,97,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,54,2021-03-08,0.0,32,124,H,,
2021838538,21LA00046,21,Z3257,83,A,15,Z5423,83,5.0,5,97,97,1,0,N,,030821,67,8,4,2,0,2,10.5,6,1,Z8538,83,A,97,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,66,2021-03-08,0.0,44,131,H,,
D21LA00047,21LA00047,21,Z3228,83,A,19,Z6727,83,5.0,5,97,97,1,0,N,,030821,67,2,5,2,2,5,3.0,6,.,.,,,,0,67,27,,,.,.,1,1,..,PUR,J,1,,1,1,2,0,0,0.0,0,2021-03-08,,,,,,
D21LA00048,21LA00048,21,Z3228,83,A,19,Z6727,83,5.0,5,97,97,1,0,N,,030821,67,2,5,2,2,5,4.0,6,.,.,,,,0,67,27,,,.,.,1,1,..,PUR,J,2,,0,0,0,0,0,0.0,0,2021-03-08,,,,,,
2021838539,21LA00049,21,K5322,64,,14,Z7471,00,2.0,2,06,Tx,1,,N,,030821,67,5,5,1,0,4,14.5,1,2,Z8539,83,,TC,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,109,2021-03-08,0.0,69,124,1,,
2021061059,21LA00050,21,H8571,05,,28,A0645,06,7.0,7,30,30,1,0,N,,030821,67,3,3,3,0,4,8.9,1,1,A1059,06,,30,3,68,93,,8,No milk,.,1,1,..,,J,1,,1,1,4,1,0,,,2021-03-08,0.031,,,,,
2021061060,21LA00051,21,H8571,05,,28,A0645,06,7.0,7,30,30,1,0,N,,030821,67,3,3,2,0,2,8.6,1,1,A1060,06,,30,3,69,93,,,.,.,1,1,..,,J,2,,0,0,0,1,0,,,2021-03-08,0.031,,,,,
2021061061,21LA00052,21,H8571,05,,28,A0645,06,7.0,7,30,30,1,0,N,,030821,67,3,3,3,0,4,6.3,1,1,A1061,06,,30,3,69,93,,,.,.,1,1,..,,J,3,,0,0,0,1,0,,,2021-03-08,0.031,,,,,
D21LA00053,21LA00053,21,H8571,05,,28,A0645,06,7.0,7,30,30,1,0,N,,030821,67,3,3,1,2,5,6.0,1,.,.,,,,1,67,44,,,.,.,1,1,..,,J,4,,0,0,0,0,0,0.0,0,2021-03-08,,,,,,
2021061062,21LA00054,21,A0354,06,,24,A0013,06,2.0,2,30,30,1,0,N,,030821,67,5,4,2,0,2,13.8,1,1,A1062,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,90,2021-03-08,0.038,58,124,1,,
2021510581,21LA00055,21,A0799,06,,e4,L0000,70,1.0,1,30,PC,4,,Y,,030821,67,8,4,2,0,2,9.1,2,2,M0581,51,,LP,,,,,,.,HAIRY,1,1,..,,J,1,,1,1,2,1,1,1.0,80,2021-03-08,0.0,44,124,1,,
2021510582,21LA00056,21,A0799,06,,e4,L0000,70,1.0,1,30,PC,4,,Y,,030821,67,8,4,2,0,2,8.6,5,1,M0582,51,,LP,3,68,93,,8,.,.,1,1,..,,J,2,,0,0,0,1,0,,,2021-03-08,0.0,,,,,
2021061063,21LA00057,21,A0435,06,,29,A0678,06,2.0,2,30,30,1,0,N,,030821,67,9,2,2,0,2,6.4,1,1,A1063,06,,30,3,68,93,,8,SM.BAG,HAIRY,1,1,..,,J,1,,1,1,3,1,0,,,2021-03-08,0.044,,,,,
2021061064,21LA00058,21,A0435,06,,29,A0678,06,2.0,2,30,30,1,0,N,,030821,67,9,2,2,0,2,8.8,1,1,A1064,06,,30,,,,,,.,HAIRY,1,1,..,,J,2,,0,0,0,1,1,1.0,80,2021-03-08,0.044,47,124,1,,
D21LA00059,21LA00059,21,A0435,06,,29,A0678,06,2.0,2,30,30,1,0,N,,030821,67,9,2,.,2,5,0.0,.,.,.,,,,0,67,27,,,.,MUMMY,1,1,..,,J,3,,0,0,0,0,0,0.0,0,2021-03-08,,,,,,
2021702750,21LA00060,21,Z4307,83,,2,Z6515,83,4.0,4,CT,SY,1,0,N,,030821,67,8,2,1,0,3,11.0,5,1,L2750,70,,PC,,,,,,NOMILKRS,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,105,2021-03-08,0.011,51,124,H,,
2021702751,21LA00061,21,Z4307,83,,2,Z6515,83,4.0,4,CT,SY,1,0,N,,030821,67,8,2,3,0,4,10.6,5,1,L2751,70,,PC,3,68,93,,8,.,.,1,1,..,OR,J,2,,0,0,0,1,0,,,2021-03-08,0.011,,,,,
2021838540,21LA00062,21,M0013,51,,32,K5269,64,3.0,3,00,06,1,7,Y,,030921,68,5,1,2,0,2,12.6,1,1,Z8540,83,,00,,,,,,LOWMILK,.,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,75,2021-03-09,0.0,43,124,H,,
D21LA00063,21LA00063,21,Z7532,83,,e3,L0000,70,1.0,1,00,PC,4,0,Y,,030921,68,1,3,2,2,5,8.0,5,.,.,,,,1,68,44,,,.,.,1,1,..,PUR,J,1,,1,1,1,0,0,0.0,0,2021-03-09,,,,,,
D21LA00064,21LA00064,21,Z4698,83,,16,Z6433,83,4.0,4,97,97,1,,N,,030921,68,1,3,2,2,5,13.5,6,.,.,,,,1,68,44,,,.,.,1,1,..,RPR,J,1,,1,1,1,0,0,0.0,0,2021-03-09,,,,,,
2021838541,21LA00065,21,Z6451,83,,32,K5269,64,2.0,2,00,06,1,,Y,,030921,68,5,5,2,0,2,12.5,5,2,Z8541,83,,00,6,75,42,,,LT,PulmThromboemb,1,1,..,PUR,J,1,,1,1,1,1,0,,,2021-03-09,0.0,,,,,
2021838542,21LA00066,21,Z7616,83,,e1,L0000,70,1.0,1,00,PC,4,0,Y,,030921,68,8,3,2,R,2,9.9,5,1,Z8542,83,,00,,,,,,.,40BLK,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,65,2021-03-09,0.0,39,124,H,,
2021838543,21LA00067,21,Z7616,83,,e1,L0000,70,1.0,1,00,PC,4,0,Y,,030921,68,8,3,3,0,2,10.9,2,1,Z8543,83,,00,,,,,,.,SPOTS,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,75,2021-03-09,0.0,40,124,H,,
D21LA00068,21LA00068,21,S1989,12,,63,S2558,12,2.0,2,07,07,2,0,N,,030921,68,2,1,2,0,2,5.0,1,1,.,,,,0,68,27,,,.,.,1,1,..,,J,1,,1,1,2,0,0,0.0,0,2021-03-09,,,,,,
D21LA00069,21LA00069,21,S1989,12,,63,S2558,12,2.0,2,07,07,2,0,N,,030921,68,2,1,2,0,2,2.0,1,1,.,,,,0,68,27,,,.,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2021-03-09,,,,,,
D21LA00070,21LA00070,21,Z7251,83,,43,T7258,45,2.0,2,07,02,2,0,N,,030921,68,2,1,1,0,2,3.0,1,1,.,,,,0,68,27,,,.,.,1,1,..,,J,1,,1,1,2,0,0,0.0,0,2021-03-09,,,,,,
D21LA00071,21LA00071,21,Z7251,83,,43,T7258,45,2.0,2,07,02,2,0,N,,030921,68,2,1,2,0,2,4.0,1,1,.,,,,0,68,27,,,.,.,1,1,..,,J,2,,0,0,0,0,0,0.0,0,2021-03-09,,,,,,
D21LA00072,21LA00072,21,S2831,12,,e5,Z0000,83,1.0,1,07,97,4,,Y,,030921,68,0,1,2,0,2,5.5,5,1,.,,,,0,68,27,,,.,.,1,1,..,,J,1,,1,1,1,0,0,0.0,0,2021-03-09,,,,,,
D21LA00073,21LA00073,21,S2893,12,,e4,L0000,70,1.0,1,43,PC,4,0,Y,,030921,68,1,1,2,0,2,9.1,1,1,.,,,,1,68,44,,,.,.,4,2,..,,J,1,,1,1,1,0,0,0.0,0,2021-03-09,,,,,,
D21LA00074,21LA00074,21,L2515,70,,e3,L0000,70,1.0,1,PC,PC,4,,Y,,030921,68,0,0,2,0,2,5.8,1,1,.,,,,0,68,27,,,.,.,1,1,..,OR,J,1,,1,1,1,0,0,0.0,0,2021-03-09,,,,,,
2021838544,21LA00075,21,K5225,64,,14,Z7471,00,3.0,3,06,Tx,1,,N,,030921,68,5,3,2,0,2,12.6,1,1,Z8544,83,,TC,,,,,,.,HAIRY,1,1,..,,J,1,,1,1,1,1,1,1.0,62,2021-03-09,0.0,40,124,1,,
2021061065,21LA00076,21,A0433,06,,28,A0645,06,2.0,2,30,30,1,0,N,T,030921,68,9,4,1,0,2,9.0,1,1,A1065,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,0.5,36,2021-03-09,0.043,22,124,W,,
2021061066,21LA00077,21,A0433,06,,28,A0645,06,2.0,2,30,30,1,0,N,T,030921,68,9,4,2,0,2,8.5,1,1,A1066,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,54,2021-03-09,0.043,23,124,1,,
2021061067,21LA00078,21,A0433,06,,28,A0645,06,2.0,2,30,30,1,0,N,T,030921,68,9,4,2,0,4,10.3,1,1,A1067,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,67,2021-03-09,0.043,36,124,1,,
D21LA00079,21LA00079,21,Z7507,83,,e6,Z0000,83,1.0,1,97,97,4,0,Y,,030921,68,1,2,1,0,2,8.1,6,1,.,,,,1,68,44,,,SMUDDER,.,1,1,..,PUR,J,1,,1,1,1,0,0,0.0,0,2021-03-09,,,,,,
2021838545,21LA00080,21,Z4236,83,A,21,Z6969,83,4.0,4,97,97,1,,N,,030921,68,8,4,1,0,2,13.2,6,1,Z8545,83,A,97,,,,,,.,.,1,1,..,RPR,J,1,,1,1,2,1,1,1.0,78,2021-03-09,0.016,53,124,H,,
2021838546,21LA00081,21,Z4236,83,A,21,Z6969,83,4.0,4,97,97,1,,N,,030921,68,8,4,2,0,2,11.0,6,1,Z8546,83,A,97,,,,,,.,.,1,1,..,RPR,J,2,,0,0,0,1,1,1.0,77,2021-03-09,0.016,41,124,H,,
2021838547,21LA00082,21,Z6531,83,A,21,Z6969,83,2.0,2,97,97,1,,N,,030921,68,8,3,2,0,2,11.4,6,1,Z8547,83,A,97,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,81,2021-03-09,0.022,43,124,H,,
2021838548,21LA00083,21,Z6531,83,A,21,Z6969,83,2.0,2,97,97,1,,N,,030921,68,8,3,1,0,3,9.4,6,1,Z8548,83,A,97,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,77,2021-03-09,0.022,44,124,H,,
D21LA00084,21LA00084,21,Z4168,83,,1,Z6695,83,4.0,4,S3,C3,1,0,N,,030921,68,1,3,2,0,2,9.4,5,1,.,,,,1,68,44,,,.,.,1,1,..,OR,J,1,,1,1,1,0,0,0.0,0,2021-03-09,,,,,,
2021838549,21LA00085,21,Z6053,83,,20,Z6841,83,3.0,3,97,97,1,,N,,031021,69,5,3,3,0,2,14.6,6,1,Z8549,83,,97,,,,,,.,.,1,1,..,RPR,J,1,,1,1,1,1,1,1.0,91,2021-03-10,0.0,52,124,H,,
2021838550,21LA00086,21,Z2879,83,,21,Z6969,83,6.0,6,97,97,1,0,N,,031021,69,5,4,3,0,4,15.6,6,1,Z8550,83,A,97,,,,,,.,.,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,113,2021-03-10,0.024,69,124,H,,
2021838551,21LA00087,21,Z2467,83,,18,Z6709,83,7.0,7,97,97,1,,N,,031021,69,8,4,2,2,2,13.8,6,1,Z8551,83,,97,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,57,2021-03-10,0.011,28,124,H,,
2021838552,21LA00088,21,Z2467,83,,18,Z6709,83,7.0,7,97,97,1,,N,,031021,69,8,4,1,L,2,15.8,6,1,Z8552,83,,97,7,192,97,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,0,,,2021-03-10,0.011,26,124,H,,
2021702752,21LA00089,21,L2370,70,,13,L2356,70,2.0,2,PC,PC,1,0,N,,031021,69,8,4,2,0,2,10.9,5,1,L2752,70,,PC,6,69,14,,,.,.,1,1,..,OR,J,1,,1,1,2,1,0,0.0,0,2021-03-10,0.005,,,,,
2021702753,21LA00090,21,L2370,70,,13,L2356,70,2.0,2,PC,PC,1,0,N,,031021,69,8,4,1,0,3,10.6,5,1,L2753,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,110,2021-03-10,0.005,57,124,H,,
2021838553,21LA00091,21,Z3301,83,A,15,Z5423,83,5.0,5,97,97,1,,N,,031021,69,5,2,3,2,2,16.9,6,1,Z8553,83,A,97,,0,,,,.,.,1,1,..,PUR,J,1,,1,1,1,1,1,1.0,92,2021-03-10,0.0,62,124,H,,
2021702754,21LA00092,21,L1815,70,,9,L2280,70,5.0,5,PC,PC,1,,N,,031021,69,7,2,1,0,2,14.2,5,1,L2754,70,,PC,,,,,,LEFTSIDEBLOODY,20BLK,1,1,..,OR,J,1,,1,1,2,1,1,1.0,125,2021-03-10,0.008,67,124,H,,
D21LA00093,21LA00093,21,L1815,70,,9,L2280,70,5.0,5,PC,PC,1,,N,,031021,69,7,2,2,0,2,10.9,5,1,.,,,,1,69,44,,,.,.,1,1,..,OR,J,2,,0,0,0,0,0,0.0,0,2021-03-10,,,,,,
2021838554,21LA00094,21,A0974,06,,e6,Z0000,83,1.0,1,30,97,4,,Y,,031021,69,5,2,2,0,2,12.0,5,1,Z8554,83,,80,6,140,10,,,.,.,1,1,..,,J,1,,1,1,1,1,0,,,2021-03-10,0.0,55,124,1,,
2021702755,21LA00095,21,L2372,70,,13,L2356,70,2.0,2,PC,PC,1,0,N,,031021,69,8,3,1,0,2,11.9,5,1,L2755,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,83,2021-03-10,0.028,40,124,H,,
2021702756,21LA00096,21,L2372,70,,13,L2356,70,2.0,2,PC,PC,1,0,N,,031021,69,8,3,1,0,2,9.9,5,1,L2756,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,71,2021-03-10,0.028,39,124,H,,
2021702757,21LA00097,21,Z4169,83,,1,Z6695,83,4.0,4,S3,C3,1,0,N,,031021,69,8,3,2,0,2,8.8,1,1,L2757,70,,PC,,,,,,.,1ST,1,1,..,OR,J,1,,1,1,2,1,1,1.0,67,2021-03-10,0.0,25,124,H,,
2021702758,21LA00098,21,Z4169,83,,1,Z6695,83,4.0,4,S3,C3,1,0,N,,031021,69,8,3,2,0,2,11.0,5,1,L2758,70,,PC,,,,,,.,2ND,3,4,..,OR,J,2,,0,0,0,1,1,1.0,91,2021-03-10,0.0,44,124,H,,
