ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2020060716,20LA00011,20,A0236,06,,23,A0714,00,2.0,2,30,30,1,0,N,,030820,68,9,2,2,0,4,9.0,1,1,A0716,06,,30,,0,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,0.5,45,2020-03-08,,,,O,,
2020060717,20LA00012,20,A0236,06,,23,A0714,00,2.0,2,30,30,1,0,N,,030820,68,9,2,2,0,3,7.6,1,1,A0717,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,53,2020-03-08,0.0,35,126,1,,
2020060718,20LA00013,20,A0236,06,,23,A0714,00,2.0,2,30,30,1,0,N,,030820,68,9,2,2,0,4,7.2,1,1,A0718,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,54,2020-03-08,0.0,31,126,1,,
D20LA00014,20LA00014,20,H9855,05,,24,A0715,00,3.0,3,30,30,1,0,N,,030820,68,9,0,1,.,.,6.5,1,1,.,,,,1,68,44,,,.,.,1,1,..,,J,1,,1,1,3,0,,,,2020-03-08,,,,,,
D20LA00015,20LA00015,20,H9855,05,,24,A0715,00,3.0,3,30,30,1,0,N,,030820,68,9,0,2,.,.,7.0,1,1,.,,,,1,68,44,,,.,.,1,1,..,,J,2,,0,0,0,0,,,,2020-03-08,,,,,,
D20LA00016,20LA00016,20,H9855,05,,24,A0715,00,3.0,3,30,30,1,0,N,,030820,68,9,0,1,.,.,7.0,1,1,.,,,,1,68,44,,,.,.,1,1,..,,J,3,,0,0,0,0,,,,2020-03-08,,,,,,
2020837475,20LA00017,20,Z5557,83,,11,Z7471,00,2.0,2,SC,Tx,1,,N,,030820,68,8,3,1,0,2,12.5,2,1,Z7475,83,,T3,,,,,,.,05BR,1,1,..,OR,J,1,,1,1,2,1,1,1.0,80,2020-03-08,0.0,47,125,H,,
2020837476,20LA00018,20,Z5557,83,,11,Z7471,00,2.0,2,SC,Tx,1,,N,,030820,68,8,3,2,0,2,8.5,2,1,Z7476,83,,T3,,,,,,.,05BL,1,1,..,OR,J,2,,0,0,0,1,1,1.0,84,2020-03-08,0.0,47,125,H,,
D20LA00019,20LA00019,20,A0463,06,,e5,Z0000,83,1.0,1,30,97,4,0,Y,,030820,68,2,0,1,.,.,4.5,5,1,.,,,,0,68,27,,,+UterineRupt,ROTTEN,1,1,..,RED,J,1,,1,1,2,0,,,,2020-03-08,0.0,,,,,
D20LA00020,20LA00020,20,A0463,06,,e5,Z0000,83,1.0,1,30,97,4,0,Y,,030820,68,2,0,2,.,.,4.5,5,1,.,,,,0,68,27,,,.,.,1,1,..,RED,J,2,,0,0,0,0,,,,2020-03-08,0.0,,,,,
2020837477,20LA00021,20,Z2975,83,,15,Z5442,83,5.0,5,97,97,1,,N,,030820,68,8,2,1,0,4,13.3,6,1,Z7477,83,A,97,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,74,2020-03-08,0.018,46,125,H,,
2020837478,20LA00022,20,Z2975,83,,15,Z5442,83,5.0,5,97,97,1,,N,,030820,68,8,2,2,0,3,12.5,6,1,Z7478,83,A,97,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,72,2020-03-08,0.018,45,125,H,,
2020837479,20LA00023,20,Z3228,83,A,12,Z5264,83,4.0,4,97,97,1,0,N,,030820,68,9,3,1,0,2,7.4,6,1,Z7479,83,A,97,3,69,93,,8,VLTS,.,1,1,..,,J,1,,1,1,3,1,,,,2020-03-08,0.027,,,L,,
2020837480,20LA00024,20,Z3228,83,A,12,Z5264,83,4.0,4,97,97,1,0,N,,030820,68,9,3,1,0,2,8.7,6,2,Z7480,83,A,97,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,78,2020-03-08,0.027,46,125,H,,
2020837481,20LA00025,20,Z3228,83,A,12,Z5264,83,4.0,4,97,97,1,0,N,,030820,68,9,3,2,0,2,10.0,6,1,Z7481,83,A,97,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,84,2020-03-08,0.027,46,125,H,,
2020837482,20LA00026,20,Z7049,83,,e3,L0000,70,1.0,1,97,PC,4,,Y,,030820,68,6,2,2,0,2,7.1,5,1,Z7482,83,,00,3,69,93,,8,.,WEAK LAMB,1,1,..,,J,1,,1,1,2,1,,,,2020-03-08,0.0,,,,,
D20LA00027,20LA00027,20,Z7049,83,,e3,L0000,70,1.0,1,97,PC,4,,Y,,030820,68,6,2,2,.,.,5.5,5,1,.,,,,0,68,27,,,.,.,1,1,..,,J,2,,0,0,0,0,,,,2020-03-08,0.0,,,,,
D20LA00028,20LA00028,20,A0684,06,,e2,L0000,70,1.0,1,30,PC,4,7,Y,,030820,68,2,0,1,.,.,8.5,1,1,.,,,,0,68,27,,,.,.,1,1,..,RED,J,1,,1,1,2,0,,,,2020-03-08,0.0,,,,,
D20LA00029,20LA00029,20,A0684,06,,e2,L0000,70,1.0,1,30,PC,4,7,Y,,030820,68,2,0,2,.,.,6.0,1,1,.,,,,0,68,27,,,.,.,1,1,..,RED,J,2,,0,0,0,0,,,,2020-03-08,0.0,,,,,
2020837483,20LA00030,20,Z5747,83,A,17,Z5635,83,2.0,2,97,97,1,0,N,,030920,69,5,3,2,0,3,11.5,6,1,Z7483,83,A,97,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,89,2020-03-09,0.014,54,125,H,,
2020060719,20LA00031,20,H9134,05,,28,M0031,51,5.0,5,30,30,1,,N,,030920,69,9,3,1,0,2,10.5,1,1,A0719,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,76,2020-03-09,0.037,43,126,1,,
2020060720,20LA00032,20,H9134,05,,28,M0031,51,5.0,5,30,30,1,,N,,030920,69,9,3,2,0,2,8.9,1,1,A0720,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,69,2020-03-09,0.037,36,126,1,,
D20LA00033,20LA00033,20,H9134,05,,28,M0031,51,5.0,5,30,30,1,,N,,030920,69,9,3,1,.,.,9.5,1,1,.,,,,1,69,44,,,.,.,1,1,..,,J,3,,0,0,0,0,,,,2020-03-09,,,,,,
2020702423,20LA00034,20,L1666,70,,5,L2041,70,5.0,5,PC,PC,1,0,N,,030920,69,8,3,1,0,2,13.4,5,1,L2423,70,,PC,,,,,,.,90TAN,1,1,..,OR,J,1,,1,1,2,1,1,1.0,81,2020-03-09,0.009,42,125,H,,
2020702424,20LA00035,20,L1666,70,,5,L2041,70,5.0,5,PC,PC,1,0,N,,030920,69,8,3,1,R,2,11.4,5,1,L2424,70,,PC,,,,,,.,70TAN,1,1,..,OR,J,2,,0,0,0,1,1,1.0,98,2020-03-09,0.009,47,125,H,,
2020837484,20LA00036,20,Z6802,83,,e3,L0000,70,1.0,1,20,PC,4,0,Y,,030920,69,8,2,3,0,2,10.6,5,1,Z7484,83,,00,,,,,,.,.,2,1,..,,J,1,,1,1,2,1,1,1.0,77,2020-03-09,0.0,50,126,1,,
2020837485,20LA00037,20,Z6802,83,,e3,L0000,70,1.0,1,20,PC,4,0,Y,,030920,69,8,2,2,0,4,9.2,5,1,Z7485,83,,00,3,70,93,,8,.,.,2,1,..,,J,2,,0,0,0,1,,,,2020-03-09,0.0,,,,,
2020702425,20LA00038,20,L1991,70,,6,L2046,70,3.0,3,PC,PC,1,0,N,,030920,69,8,2,2,0,2,10.4,5,1,L2425,70,,PC,,,,,,.,1ST.60BL,1,1,..,OR,J,1,,1,1,2,1,1,1.0,75,2020-03-09,0.012,41,125,H,,
2020702426,20LA00039,20,L1991,70,,6,L2046,70,3.0,3,PC,PC,1,0,N,,030920,69,8,2,1,0,3,10.7,2,1,L2426,70,,PC,,,,,,.,2ND.05BR,2,1,..,OR,J,2,,0,0,0,1,1,1.0,84,2020-03-09,0.012,43,125,H,,
2020837486,20LA00040,20,Z3257,83,A,13,Z5314,83,4.0,4,97,97,1,0,N,,030920,69,5,3,1,0,2,15.1,6,1,Z7486,83,A,97,,,,,,.,NICE LAMB,1,1,..,,J,1,,1,1,1,1,1,1.0,88,2020-03-09,0.017,48,125,H,,
2020837487,20LA00041,20,Z6921,83,A,e4,Z0000,83,1.0,1,97,97,4,,N,,030920,69,5,2,2,2,2,13.1,6,1,Z7487,83,A,97,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,73,2020-03-09,0.0,51,125,H,,
2020837488,20LA00042,20,Z6520,83,,e3,L0000,70,1.0,1,00,PC,4,0,Y,,030920,69,5,2,2,0,2,10.8,5,1,Z7488,83,,00,,,,,,SM.BAG,.,1,1,..,,J,1,,1,1,1,1,1,1.0,74,2020-03-09,0.0,39,126,H,,
D20LA00043,20LA00043,20,Z5340,83,A,11,Z7471,00,2.0,2,97,Tx,1,,N,,030920,69,4,1,1,.,.,9.0,5,1,.,,,,1,69,44,,,X Poor,1ST,1,1,..,,J,1,,1,1,2,0,,,,2020-03-09,,,,,,
D20LA00044,20LA00044,20,Z5340,83,A,11,Z7471,00,2.0,2,97,Tx,1,,N,,030920,69,4,1,2,.,.,11.0,5,1,.,,,,1,69,44,,,.,2ND,3,2,..,,J,2,,0,0,0,0,,,,2020-03-09,,,,,,
2020702427,20LA00045,20,L1939,70,,2,L1934,70,3.0,3,PC,PC,1,0,N,,030920,69,9,2,1,0,2,8.7,5,1,L2427,70,,PC,,,,,,.,1ST.10BR,1,1,..,OR,J,1,,1,1,3,1,1,1.0,85,2020-03-09,0.009,42,125,H,,
2020702428,20LA00046,20,L1939,70,,2,L1934,70,3.0,3,PC,PC,1,0,N,,030920,69,9,2,1,0,2,8.0,5,1,L2428,70,,PC,,0,,,,.,2ND.10GR,5,3,..,OR,J,2,,0,0,0,1,1,0.5,33,2020-03-09,0.009,,,B,,
2020702429,20LA00047,20,L1939,70,,2,L1934,70,3.0,3,PC,PC,1,0,N,,030920,69,9,2,1,2,2,7.9,5,1,L2429,70,,PC,,,,,,.,3RD.25GR,1,1,..,OR,J,3,,0,0,0,1,1,1.0,90,2020-03-09,0.009,42,125,H,,
2020837489,20LA00048,20,Z4121,00,,15,Z5442,83,4.0,4,97,97,1,,N,,030920,69,8,3,2,0,2,12.8,6,1,Z7489,83,A,97,,,,,,.,NICE LAMB,1,1,..,,J,1,,1,1,2,1,1,1.0,94,2020-03-09,0.0,55,125,H,,
2020837490,20LA00049,20,Z4121,00,,15,Z5442,83,4.0,4,97,97,1,,N,,030920,69,8,3,2,0,2,12.5,6,1,Z7490,83,A,97,,,,,,.,NICE LAMB,1,1,..,,J,2,,0,0,0,1,1,1.0,67,2020-03-09,0.0,42,125,H,,
2020060721,20LA00050,20,H8988,05,,25,H9421,05,5.0,5,30,30,1,0,N,.,030920,69,9,3,2,0,2,8.0,1,1,A0721,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,1,1.0,75,2020-03-09,0.032,43,126,1,,
2020060722,20LA00051,20,H8988,05,,25,H9421,05,5.0,5,30,30,1,0,N,.,030920,69,9,3,2,0,2,7.8,1,1,A0722,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,71,2020-03-09,0.032,37,126,1,,
2020060723,20LA00052,20,H8988,05,,25,H9421,05,5.0,5,30,30,1,0,N,.,030920,69,9,3,2,0,2,5.6,1,1,A0723,06,,30,3,76,93,L1846,-,.,Graft failed,1,1,..,,J,3,,0,0,0,1,,,,2020-03-09,0.032,,,,,
D20LA00053,20LA00053,20,L1846,70,,7,L2070,70,4.0,4,PC,PC,1,,N,,030920,69,4,3,2,.,.,8.0,5,1,.,,,,1,69,44,A0723,+,.,.,1,1,..,OR,J,1,,1,1,2,0,,,,2020-03-09,,,,,,
D20LA00054,20LA00054,20,L1846,70,,7,L2070,70,4.0,4,PC,PC,1,,N,,030920,69,4,3,1,.,.,8.0,5,1,.,,,,1,69,44,,,.,.,1,1,..,OR,J,2,,0,0,0,0,0,,,2020-03-09,,,,,,
2020702430,20LA00055,20,Z4341,83,,10,Z5261,83,3.0,3,SY,CT,1,0,N,,030920,69,8,3,2,0,2,11.4,2,2,L2430,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,1,1.0,79,2020-03-09,0.066,44,125,H,,
2020702431,20LA00056,20,Z4341,83,,10,Z5261,83,3.0,3,SY,CT,1,0,N,,030920,69,8,3,1,0,4,13.2,5,1,L2431,70,,PC,,,,,,.,40BL,1,1,..,OR,J,2,,0,0,0,1,1,1.0,79,2020-03-09,0.066,41,125,H,,
2020060724,20LA00057,20,H8765,05,,21,A0209,06,6.0,6,30,30,1,,N,,030920,69,9,3,2,0,2,6.5,1,1,A0724,06,,30,6,104,66,,8,SW.BAG,Blind,1,1,..,,J,1,,1,1,3,1,,,,2020-03-09,0.033,,,,,
2020060725,20LA00058,20,H8765,05,,21,A0209,06,6.0,6,30,30,1,,N,,030920,69,9,3,2,0,4,11.0,1,1,A0725,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,66,2020-03-09,0.033,42,126,1,,
2020060726,20LA00059,20,H8765,05,,21,A0209,06,6.0,6,30,30,1,,N,,030920,69,9,3,2,0,2,9.4,1,1,A0726,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,1,1.0,67,2020-03-09,0.033,44,126,1,,
2020702432,20LA00060,20,L2369,70,,e3,L0000,70,1.0,1,PC,PC,4,0,N,,030920,69,5,3,1,0,2,11.6,5,1,L2432,70,,PC,6,119,85,,,.,60BR.UGLY,1,1,..,OR,J,1,,1,1,1,1,,,,2020-03-09,0.0,,,,,
2020837491,20LA00061,20,Z6412,83,,e5,Z0000,83,1.0,1,20,97,4,,Y,,030920,69,8,2,3,0,2,8.4,6,2,Z7491,83,,00,3,70,93,,8,.,1ST,1,1,..,,J,1,,1,1,2,1,,,,2020-03-09,0.0,,,,,
2020837492,20LA00062,20,Z6412,83,,e5,Z0000,83,1.0,1,20,97,4,,Y,,030920,69,8,2,3,0,2,9.6,5,1,Z7492,83,,00,,,,,,.,2ND,5,1,..,,J,2,,0,0,0,1,1,1.0,77,2020-03-09,0.0,46,126,1,,
2020837493,20LA00063,20,Z4561,83,A,16,Z5593,83,3.0,3,97,97,1,0,N,,031020,70,8,2,2,0,2,11.0,6,1,Z7493,83,A,97,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,82,2020-03-10,0.013,44,125,H,,
2020837494,20LA00064,20,Z4561,83,A,16,Z5593,83,3.0,3,97,97,1,0,N,,031020,70,8,2,1,0,4,12.6,6,1,Z7494,83,A,97,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,66,2020-03-10,0.013,39,125,H,,
2020060727,20LA00065,20,A0070,06,,23,A0714,00,2.0,2,30,30,1,,N,,031020,70,8,2,3,0,4,6.8,1,1,A0727,06,,30,,,,,,FEW.CHUNKS,1ST,3,2,..,,J,1,,1,1,2,1,1,1.0,66,2020-03-10,0.0,35,126,1,,
2020060728,20LA00066,20,A0070,06,,23,A0714,00,2.0,2,30,30,1,,N,,031020,70,8,2,2,0,2,6.1,1,1,A0728,06,,30,,,,,,.,2ND,1,1,..,,J,2,,0,0,0,1,1,1.0,57,2020-03-10,0.0,33,126,1,,
2020702433,20LA00067,20,L1785,70,,5,L2041,70,4.0,4,PC,PC,1,0,N,,031020,70,8,1,2,0,2,11.0,2,1,L2433,70,,PC,,,,,,OKFORONE,05BR,1,1,..,OR,J,1,,1,1,2,1,1,1.0,108,2020-03-10,0.012,63,125,H,,
2020702434,20LA00068,20,L1785,70,,5,L2041,70,4.0,4,PC,PC,1,0,N,,031020,70,8,1,2,0,2,9.2,5,1,L2434,70,,PC,,0,,,,.,25BR,1,1,..,OR,J,2,,0,0,0,1,1,0.5,31,2020-03-10,0.012,,,B,,
2020060729,20LA00069,20,A0313,06,,22,A0273,06,2.0,2,30,30,1,0,N,,031020,70,8,2,1,0,4,8.8,1,1,A0729,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,65,2020-03-10,0.038,34,126,1,,
2020060730,20LA00070,20,A0313,06,,22,A0273,06,2.0,2,30,30,1,0,N,,031020,70,8,2,1,0,2,9.0,1,1,A0730,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,65,2020-03-10,0.038,31,126,1,,
2020702435,20LA00071,20,Z5299,83,,9,Z4867,83,2.0,2,CT,SY,1,0,N,,031020,70,8,1,2,0,4,9.9,2,1,L2435,70,,PC,,,,,,OKFORONE?,05BR,1,1,..,OR,J,1,,1,1,2,1,1,1.0,86,2020-03-10,0.006,44,125,H,,
2020702436,20LA00072,20,Z5299,83,,9,Z4867,83,2.0,2,CT,SY,1,0,N,,031020,70,8,1,1,0,2,12.0,5,1,L2436,70,,PC,,0,,,,.,80TAN,1,1,..,OR,J,2,,0,0,0,1,1,0.5,47,2020-03-10,0.006,,,L,,
2020837495,20LA00073,20,Z6992,83,,e3,L0000,70,1.0,1,97,PC,4,,Y,,031020,70,5,2,3,0,4,7.5,5,1,Z7495,83,,00,6,71,66,,8,.,HeartPrblmEarly,8,3,..,,J,1,,1,1,1,1,,,,2020-03-10,0.0,,,,,
2020837496,20LA00074,20,Z4784,83,A,15,Z5442,83,3.0,3,97,97,1,,N,,031020,70,8,1,2,R,2,13.4,6,1,Z7496,83,A,97,,,,,,OKFORONE,.,1,1,..,,J,1,,1,1,2,1,1,1.0,91,2020-03-10,0.016,54,125,H,,
2020837497,20LA00075,20,Z4784,83,A,15,Z5442,83,3.0,3,97,97,1,,N,,031020,70,8,1,2,0,2,9.6,6,1,Z7497,83,A,97,,0,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,0.5,37,2020-03-10,0.016,,,B,,
2020837498,20LA00076,20,Z5387,83,,15,Z5442,83,2.0,2,97,97,1,,N,,031020,70,8,1,2,0,2,11.1,6,1,Z7498,83,A,97,,,,,,OKFORONE,.,1,1,..,,J,1,,1,1,2,1,1,1.0,98,2020-03-10,0.014,57,125,H,,
2020837499,20LA00077,20,Z5387,83,,15,Z5442,83,2.0,2,97,97,1,,N,,031020,70,8,1,1,0,2,11.4,6,1,Z7499,83,A,97,,0,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,0.5,37,2020-03-10,0.014,,,L,,
2020837500,20LA00078,20,A0499,06,,e1,Z0000,83,1.0,1,30,00,4,0,Y,,031020,70,9,2,2,0,2,8.0,5,3,Z7500,83,,00,,,,,,.,1ST,1,1,..,RED,J,1,,1,1,3,1,1,1.0,72,2020-03-10,0.0,43,126,1,,
2020837501,20LA00079,20,A0499,06,,e1,Z0000,83,1.0,1,30,00,4,0,Y,,031020,70,9,2,3,0,2,8.3,5,1,Z7501,83,,00,3,71,93,,8,.,2ND,1,1,..,RED,J,2,,0,0,0,1,,,,2020-03-10,0.0,,,,,
2020837502,20LA00080,20,A0499,06,,e1,Z0000,83,1.0,1,30,00,4,0,Y,,031020,70,9,2,2,L,2,6.2,2,1,Z7502,83,,00,3,71,93,,8,.,3RD.BR.EARS,1,1,..,RED,J,3,,0,0,0,1,,,,2020-03-10,0.0,,,,,
2020702437,20LA00081,20,L2190,70,,5,L2041,70,2.0,2,PC,PC,1,,N,,031020,70,5,3,1,0,4,13.9,5,1,L2437,70,,PC,,,,,,.,70BL,1,1,..,OR,J,1,,1,1,1,1,1,1.0,108,2020-03-10,0.009,56,125,H,,
2020060731,20LA00082,20,H9781,05,,27,H9784,05,3.0,3,30,30,1,0,N,,031020,70,8,3,2,0,2,10.3,1,1,A0731,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,72,2020-03-10,0.033,36,126,1,,
2020060732,20LA00083,20,H9781,05,,27,H9784,05,3.0,3,30,30,1,0,N,,031020,70,8,3,2,0,4,11.3,1,1,A0732,06,,30,,,,,,.,PINK,1,1,..,,J,2,,0,0,0,1,1,1.0,74,2020-03-10,0.033,44,126,1,,
2020837503,20LA00084,20,Z6519,83,,e2,L0000,70,1.0,1,20,PC,4,I,Y,,031020,70,8,2,3,0,2,8.4,5,1,Z7503,83,,00,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,70,2020-03-10,0.0,34,126,1,,
2020837504,20LA00085,20,Z6519,83,,e2,L0000,70,1.0,1,20,PC,4,I,Y,,031020,70,8,2,2,0,2,6.4,5,1,Z7504,83,,00,3,71,93,,8,.,.,1,1,..,,J,2,,0,0,0,1,,,,2020-03-10,0.0,,,,,
2020060733,20LA00086,20,A0207,06,,26,H9684,05,2.0,2,30,30,1,0,N,,031120,71,5,2,2,0,2,9.4,1,1,A0733,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,81,2020-03-11,0.031,45,126,1,,
2020702438,20LA00087,20,L1744,70,,5,L2041,70,4.0,4,PC,PC,1,0,N,,031120,71,8,2,1,0,2,14.4,5,1,L2438,70,,PC,,,,,,.,30GR,1,1,..,OR,J,1,,1,1,2,1,1,1.0,110,2020-03-11,0.008,59,125,H,,
2020702439,20LA00088,20,L1744,70,,5,L2041,70,4.0,4,PC,PC,1,0,N,,031120,71,8,2,1,0,3,12.3,5,1,L2439,70,,PC,,,,,,.,40BR,1,1,..,OR,J,2,,0,0,0,1,1,1.0,85,2020-03-11,0.008,43,125,H,,
2020837505,20LA00089,20,Z6092,83,,BL,Z5202,83,2.0,2,BL,97,1,0,Y,,031120,71,8,2,3,0,2,11.7,6,1,Z7505,83,,00,,,,,,.,1ST,1,1,..,,J,1,,1,1,2,1,1,1.0,65,2020-03-11,0.002,45,126,1,,
2020837506,20LA00090,20,Z6092,83,,BL,Z5202,83,2.0,2,BL,97,1,0,Y,,031120,71,8,2,2,0,2,10.4,9,1,Z7506,83,,BL,,,,,,.,2ND,8,3,..,,J,2,,0,0,0,1,1,1.0,66,2020-03-11,0.002,39,126,1,,
2020837507,20LA00091,20,Z2879,83,,17,Z5635,83,5.0,5,97,97,1,0,N,,031120,71,8,3,2,0,3,13.5,6,2,Z7507,83,,97,,,,,,.,NICE LAMB,1,1,..,,J,1,,1,1,2,1,1,1.0,84,2020-03-11,0.016,52,125,H,,
2020837508,20LA00092,20,Z2879,83,,17,Z5635,83,5.0,5,97,97,1,0,N,,031120,71,8,3,2,2,2,10.7,6,1,Z7508,83,,97,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,62,2020-03-11,0.016,46,125,H,,
2020702440,20LA00093,20,L1800,70,,1,L1902,70,4.0,4,PC,PC,1,0,N,,031120,71,8,3,2,0,2,11.6,2,1,L2440,70,,PC,,,,,,.,05BR,1,1,..,OR,J,1,,1,1,2,1,1,1.0,76,2020-03-11,0.009,43,125,H,,
2020702441,20LA00094,20,L1800,70,,1,L1902,70,4.0,4,PC,PC,1,0,N,,031120,71,8,3,2,0,3,13.7,5,1,L2441,70,,PC,,,,,,.,5-10BR,1,1,..,OR,J,2,,0,0,0,1,1,1.0,87,2020-03-11,0.009,50,125,H,,
2020837509,20LA00095,20,Z3401,83,A,17,Z5635,83,4.0,4,97,97,1,,N,,031120,71,8,3,2,R,4,14.7,6,1,Z7509,83,,97,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,78,2020-03-11,0.015,50,125,H,,
2020837510,20LA00096,20,Z3401,83,A,17,Z5635,83,4.0,4,97,97,1,,N,,031120,71,8,3,2,R,2,13.5,6,2,Z7510,83,,97,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,92,2020-03-11,0.015,48,125,H,,
2020837511,20LA00097,20,A0444,06,,e5,Z0000,83,1.0,1,30,97,4,0,Y,,031120,71,8,2,3,0,2,8.9,5,1,Z7511,83,,80,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,74,2020-03-11,0.0,46,126,1,,
2020837512,20LA00098,20,A0444,06,,e5,Z0000,83,1.0,1,30,97,4,0,Y,,031120,71,8,2,2,0,2,7.6,5,1,Z7512,83,,80,3,71,93,,8,.,.,1,1,..,RED,J,2,,0,0,0,1,,,,2020-03-11,0.0,,,,,
