id10,birth_year,breed,etag,id_type,sources
1939401467,39,40,1467,dam,PEDI1950.csv
1939670331,39,67,0331,dam,PEDI1950.csv
1940171856,40,17,1856,dam,PEDI1950.csv
1940401782,40,40,1782,dam,PEDI1950.csv
1940401843,40,40,1843,dam,PEDI1950.csv
1941133934,41,13,3934,dam,PEDI1950.csv
1941134093,41,13,4093,dam,PEDI1950.csv
1941134291,41,13,4291,dam,PEDI1950.csv
1941134370,41,13,4370,dam,PEDI1950.csv
1941172776,41,17,2776,dam,PEDI1950.csv
1941402001,41,40,2001,dam,PEDI1950.csv
1941680753,41,68,0753,dam,PEDI1950.csv
1942110868,42,11,0868,dam,PEDI1950.csv
1942110906,42,11,0906,dam,PEDI1950.csv
1942110930,42,11,0930,dam,PEDI1950.csv
1942110962,42,11,0962,dam,PEDI1950.csv
1942110974,42,11,0974,dam,PEDI1950.csv
1942110981,42,11,0981,dam,PEDI1950.csv
1942111054,42,11,1054,dam,PEDI1950.csv
1942111057,42,11,1057,dam,PEDI1950.csv
1942111084,42,11,1084,dam,PEDI1950.csv
1942111089,42,11,1089,dam,PEDI1950.csv
1942134568,42,13,4568,dam,PEDI1950.csv
1942134624,42,13,4624,dam,PEDI1950.csv
1942134640,42,13,4640,dam,PEDI1950.csv
1942134720,42,13,4720,dam,PEDI1950.csv
1942134731,42,13,4731,dam,PEDI1950.csv
1942134733,42,13,4733,dam,PEDI1950.csv
1942134807,42,13,4807,dam,PEDI1950.csv
1942134836,42,13,4836,dam,PEDI1950.csv
1942135011,42,13,5011,dam,PEDI1950.csv
1942135013,42,13,5013,dam,PEDI1950.csv
1942135023,42,13,5023,dam,PEDI1950.csv
1942135157,42,13,5157,dam,PEDI1950.csv
1942135161,42,13,5161,dam,PEDI1950.csv
1942135176,42,13,5176,dam,PEDI1950.csv
1942135179,42,13,5179,dam,PEDI1950.csv
1942135189,42,13,5189,dam,PEDI1950.csv
1942135252,42,13,5252,dam,PEDI1950.csv
1942135287,42,13,5287,dam,PEDI1950.csv
1942135290,42,13,5290,dam,PEDI1950.csv
1942135292,42,13,5292,dam,PEDI1950.csv
1942135294,42,13,5294,dam,PEDI1950.csv
1942135350,42,13,5350,dam,PEDI1950.csv
1942135372,42,13,5372,dam,PEDI1950.csv
1942172979,42,17,2979,dam,PEDI1950.csv
1942173126,42,17,3126,dam,PEDI1950.csv
1942173130,42,17,3130,dam,PEDI1950.csv
1942173131,42,17,3131,dam,PEDI1950.csv
1942173194,42,17,3194,dam,PEDI1950.csv
1942173209,42,17,3209,dam,PEDI1950.csv
1942173222,42,17,3222,dam,PEDI1950.csv
1942173233,42,17,3233,dam,PEDI1950.csv
1942173277,42,17,3277,dam,PEDI1950.csv
1942173392,42,17,3392,dam,PEDI1950.csv
1942173481,42,17,3481,dam,PEDI1950.csv
1942173495,42,17,3495,dam,PEDI1950.csv
1942173532,42,17,3532,dam,PEDI1950.csv
1942173560,42,17,3560,dam,PEDI1950.csv
1942173750,42,17,3750,dam,PEDI1950.csv
1942402215,42,40,2215,dam,PEDI1950.csv
1942402250,42,40,2250,dam,PEDI1950.csv
1942402265,42,40,2265,dam,PEDI1950.csv
1942402304,42,40,2304,dam,PEDI1950.csv
1942603914,42,60,3914,dam,PEDI1950.csv
1942603942,42,60,3942,dam,PEDI1950.csv
1942603996,42,60,3996,dam,PEDI1950.csv
1942604077,42,60,4077,dam,PEDI1950.csv
1942604168,42,60,4168,dam,PEDI1950.csv
1942670810,42,67,0810,dam,PEDI1950.csv
1942670815,42,67,0815,dam,PEDI1950.csv
1942670857,42,67,0857,dam,PEDI1950.csv
1942670958,42,67,0958,dam,PEDI1950.csv
1942670964,42,67,0964,dam,PEDI1950.csv
1942680781,42,68,0781,dam,PEDI1950.csv
1942690361,42,69,0361,dam,PEDI1950.csv
1942690391,42,69,0391,dam,PEDI1950.csv
1943111173,43,11,1173,dam,PEDI1950.csv
1943111191,43,11,1191,dam,PEDI1950.csv
1943111211,43,11,1211,dam,PEDI1950.csv
1943111225,43,11,1225,dam,PEDI1950.csv
1943111229,43,11,1229,dam,PEDI1950.csv
1943111243,43,11,1243,dam,PEDI1950.csv
1943111297,43,11,1297,dam,PEDI1950.csv
1943111298,43,11,1298,dam,PEDI1950.csv
1943111333,43,11,1333,dam,PEDI1950.csv
1943111373,43,11,1373,dam,PEDI1950.csv
1943135479,43,13,5479,dam,PEDI1950.csv
1943135481,43,13,5481,dam,PEDI1950.csv
1943135483,43,13,5483,dam,PEDI1950.csv
1943135511,43,13,5511,dam,PEDI1950.csv
1943135544,43,13,5544,dam,PEDI1950.csv
1943135552,43,13,5552,dam,PEDI1950.csv
1943135555,43,13,5555,dam,PEDI1950.csv
1943135557,43,13,5557,dam,PEDI1950.csv
1943135585,43,13,5585,dam,PEDI1950.csv
1943135606,43,13,5606,dam,PEDI1950.csv
1943135630,43,13,5630,dam,PEDI1950.csv
1943135678,43,13,5678,dam,PEDI1950.csv
1943135698,43,13,5698,dam,PEDI1950.csv
1943135725,43,13,5725,dam,PEDI1950.csv
1943135783,43,13,5783,dam,PEDI1950.csv
1943135822,43,13,5822,dam,PEDI1950.csv
1943135882,43,13,5882,dam,PEDI1950.csv
1943135887,43,13,5887,dam,PEDI1950.csv
1943135905,43,13,5905,dam,PEDI1950.csv
1943135916,43,13,5916,dam,PEDI1950.csv
1943135918,43,13,5918,dam,PEDI1950.csv
1943135953,43,13,5953,dam,PEDI1950.csv
1943135958,43,13,5958,dam,PEDI1950.csv
1943136087,43,13,6087,dam,PEDI1950.csv
1943136088,43,13,6088,dam,PEDI1950.csv
1943136093,43,13,6093,dam,PEDI1950.csv
1943136107,43,13,6107,dam,PEDI1950.csv
1943136111,43,13,6111,dam,PEDI1950.csv
1943136118,43,13,6118,dam,PEDI1950.csv
1943136127,43,13,6127,dam,PEDI1950.csv
1943136149,43,13,6149,dam,PEDI1950.csv
1943173793,43,17,3793,dam,PEDI1950.csv
1943173801,43,17,3801,dam,PEDI1950.csv
1943173820,43,17,3820,dam,PEDI1950.csv
1943173837,43,17,3837,dam,PEDI1950.csv
1943173868,43,17,3868,dam,PEDI1950.csv
1943173898,43,17,3898,dam,PEDI1950.csv
1943173917,43,17,3917,dam,PEDI1950.csv
1943173948,43,17,3948,dam,PEDI1950.csv
1943173986,43,17,3986,dam,PEDI1950.csv
1943174003,43,17,4003,dam,PEDI1950.csv
1943174027,43,17,4027,dam,PEDI1950.csv
1943174035,43,17,4035,dam,PEDI1950.csv
1943174091,43,17,4091,dam,PEDI1950.csv
1943174128,43,17,4128,dam,PEDI1950.csv
1943174147,43,17,4147,dam,PEDI1950.csv
1943174192,43,17,4192,dam,PEDI1950.csv
1943174228,43,17,4228,dam,PEDI1950.csv
1943174314,43,17,4314,dam,PEDI1950.csv
1943174340,43,17,4340,dam,PEDI1950.csv
1943174365,43,17,4365,dam,PEDI1950.csv
1943402421,43,40,2421,dam,PEDI1950.csv
1943402424,43,40,2424,dam,PEDI1950.csv
1943402470,43,40,2470,dam,PEDI1950.csv
1943402472,43,40,2472,dam,PEDI1950.csv
1943402535,43,40,2535,dam,PEDI1950.csv
1943402537,43,40,2537,dam,PEDI1950.csv
1943402541,43,40,2541,dam,PEDI1950.csv
1943402620,43,40,2620,dam,PEDI1950.csv
1943402646,43,40,2646,dam,PEDI1950.csv
1943604239,43,60,4239,dam,PEDI1950.csv
1943604248,43,60,4248,dam,PEDI1950.csv
1943604313,43,60,4313,dam,PEDI1950.csv
1943604335,43,60,4335,dam,PEDI1950.csv
1943604377,43,60,4377,dam,PEDI1950.csv
1943604411,43,60,4411,dam,PEDI1950.csv
1943604435,43,60,4435,dam,PEDI1950.csv
1943604441,43,60,4441,dam,PEDI1950.csv
1943604453,43,60,4453,dam,PEDI1950.csv
1943604497,43,60,4497,dam,PEDI1950.csv
1943604498,43,60,4498,dam,PEDI1950.csv
1943604504,43,60,4504,dam,PEDI1950.csv
1943604509,43,60,4509,dam,PEDI1950.csv
1943604516,43,60,4516,dam,PEDI1950.csv
1943604524,43,60,4524,dam,PEDI1950.csv
1943604536,43,60,4536,dam,PEDI1950.csv
1943604572,43,60,4572,dam,PEDI1950.csv
1943604576,43,60,4576,dam,PEDI1950.csv
1943604579,43,60,4579,dam,PEDI1950.csv
1943670986,43,67,0986,dam,PEDI1950.csv
1943670993,43,67,0993,dam,PEDI1950.csv
1943670996,43,67,0996,dam,PEDI1950.csv
1943671002,43,67,1002,dam,PEDI1950.csv
1943671005,43,67,1005,dam,PEDI1950.csv
1943671010,43,67,1010,dam,PEDI1950.csv
1943671019,43,67,1019,dam,PEDI1950.csv
1943671043,43,67,1043,dam,PEDI1950.csv
1943671052,43,67,1052,dam,PEDI1950.csv
1943671055,43,67,1055,dam,PEDI1950.csv
1943671058,43,67,1058,dam,PEDI1950.csv
1943671064,43,67,1064,dam,PEDI1950.csv
1943671081,43,67,1081,dam,PEDI1950.csv
1943671117,43,67,1117,dam,PEDI1950.csv
1943671122,43,67,1122,dam,PEDI1950.csv
1943671145,43,67,1145,dam,PEDI1950.csv
1943680806,43,68,0806,dam,PEDI1950.csv
1943690393,43,69,0393,dam,PEDI1950.csv
1943814094,43,81,4094,dam,PEDI1950.csv
1943814116,43,81,4116,dam,PEDI1950.csv
1943814149,43,81,4149,dam,PEDI1950.csv
1943920079,43,92,0079,dam,PEDI1950.csv
1944111409,44,11,1409,dam,PEDI1950.csv
1944111418,44,11,1418,dam,PEDI1950.csv
1944111431,44,11,1431,dam,PEDI1950.csv
1944111459,44,11,1459,dam,PEDI1950.csv
1944111472,44,11,1472,dam,PEDI1950.csv
1944111484,44,11,1484,dam,PEDI1950.csv
1944111486,44,11,1486,dam,PEDI1950.csv
1944111490,44,11,1490,dam,PEDI1950.csv
1944111499,44,11,1499,dam,PEDI1950.csv
1944111517,44,11,1517,dam,PEDI1950.csv
1944111523,44,11,1523,dam,PEDI1950.csv
1944111527,44,11,1527,dam,PEDI1950.csv
1944111537,44,11,1537,dam,PEDI1950.csv
1944111546,44,11,1546,dam,PEDI1950.csv
1944111578,44,11,1578,dam,PEDI1950.csv
1944111604,44,11,1604,dam,PEDI1950.csv
1944111609,44,11,1609,dam,PEDI1950.csv
1944111616,44,11,1616,dam,PEDI1950.csv
1944111630,44,11,1630,dam,PEDI1950.csv
1944136234,44,13,6234,dam,PEDI1950.csv
1944136275,44,13,6275,dam,PEDI1950.csv
1944136285,44,13,6285,dam,PEDI1950.csv
1944136293,44,13,6293,dam,PEDI1950.csv
1944136294,44,13,6294,dam,PEDI1950.csv
1944136295,44,13,6295,dam,PEDI1950.csv
1944136319,44,13,6319,dam,PEDI1950.csv
1944136329,44,13,6329,dam,PEDI1950.csv
1944136335,44,13,6335,dam,PEDI1950.csv
1944136338,44,13,6338,dam,PEDI1950.csv
1944136357,44,13,6357,dam,PEDI1950.csv
1944136359,44,13,6359,dam,PEDI1950.csv
1944136366,44,13,6366,dam,PEDI1950.csv
1944136388,44,13,6388,dam,PEDI1950.csv
1944136395,44,13,6395,dam,PEDI1950.csv
1944136413,44,13,6413,dam,PEDI1950.csv
1944136446,44,13,6446,dam,PEDI1950.csv
1944136479,44,13,6479,dam,PEDI1950.csv
1944136488,44,13,6488,dam,PEDI1950.csv
1944136528,44,13,6528,dam,PEDI1950.csv
1944136532,44,13,6532,dam,PEDI1950.csv
1944136538,44,13,6538,dam,PEDI1950.csv
1944136542,44,13,6542,dam,PEDI1950.csv
1944136550,44,13,6550,dam,PEDI1950.csv
1944136554,44,13,6554,dam,PEDI1950.csv
1944136561,44,13,6561,dam,PEDI1950.csv
1944136564,44,13,6564,dam,PEDI1950.csv
1944136575,44,13,6575,dam,PEDI1950.csv
1944136590,44,13,6590,dam,PEDI1950.csv
1944136605,44,13,6605,dam,PEDI1950.csv
1944136630,44,13,6630,dam,PEDI1950.csv
1944136658,44,13,6658,dam,PEDI1950.csv
1944136663,44,13,6663,dam,PEDI1950.csv
1944136674,44,13,6674,dam,PEDI1950.csv
1944136677,44,13,6677,dam,PEDI1950.csv
1944136686,44,13,6686,dam,PEDI1950.csv
1944136690,44,13,6690,dam,PEDI1950.csv
1944136708,44,13,6708,dam,PEDI1950.csv
1944136711,44,13,6711,dam,PEDI1950.csv
1944136713,44,13,6713,dam,PEDI1950.csv
1944136716,44,13,6716,dam,PEDI1950.csv
1944136718,44,13,6718,dam,PEDI1950.csv
1944136730,44,13,6730,dam,PEDI1950.csv
1944136738,44,13,6738,dam,PEDI1950.csv
1944136756,44,13,6756,dam,PEDI1950.csv
1944136768,44,13,6768,dam,PEDI1950.csv
1944136783,44,13,6783,dam,PEDI1950.csv
1944136787,44,13,6787,dam,PEDI1950.csv
1944136794,44,13,6794,dam,PEDI1950.csv
1944136802,44,13,6802,dam,PEDI1950.csv
1944136815,44,13,6815,dam,PEDI1950.csv
1944136816,44,13,6816,dam,PEDI1950.csv
1944136834,44,13,6834,dam,PEDI1950.csv
1944136854,44,13,6854,dam,PEDI1950.csv
1944136871,44,13,6871,dam,PEDI1950.csv
1944136879,44,13,6879,dam,PEDI1950.csv
1944136881,44,13,6881,dam,PEDI1950.csv
1944136900,44,13,6900,dam,PEDI1950.csv
1944136934,44,13,6934,dam,PEDI1950.csv
1944136955,44,13,6955,dam,PEDI1950.csv
1944136989,44,13,6989,dam,PEDI1950.csv
1944174437,44,17,4437,dam,PEDI1950.csv
1944174447,44,17,4447,dam,PEDI1950.csv
1944174456,44,17,4456,dam,PEDI1950.csv
1944174485,44,17,4485,dam,PEDI1950.csv
1944174519,44,17,4519,dam,PEDI1950.csv
1944174541,44,17,4541,dam,PEDI1950.csv
1944174698,44,17,4698,dam,PEDI1950.csv
1944174712,44,17,4712,dam,PEDI1950.csv
1944174727,44,17,4727,dam,PEDI1950.csv
1944174755,44,17,4755,dam,PEDI1950.csv
1944402655,44,40,2655,dam,PEDI1950.csv
1944402660,44,40,2660,dam,PEDI1950.csv
1944402665,44,40,2665,dam,PEDI1950.csv
1944402670,44,40,2670,dam,PEDI1950.csv
1944402674,44,40,2674,dam,PEDI1950.csv
1944402675,44,40,2675,dam,PEDI1950.csv
1944402704,44,40,2704,dam,PEDI1950.csv
1944402713,44,40,2713,dam,PEDI1950.csv
1944402717,44,40,2717,dam,PEDI1950.csv
1944402748,44,40,2748,dam,PEDI1950.csv
1944402785,44,40,2785,dam,PEDI1950.csv
1944402803,44,40,2803,dam,PEDI1950.csv
1944402817,44,40,2817,dam,PEDI1950.csv
1944402823,44,40,2823,dam,PEDI1950.csv
1944402840,44,40,2840,dam,PEDI1950.csv
1944402877,44,40,2877,dam,PEDI1950.csv
1944402884,44,40,2884,dam,PEDI1950.csv
1944402889,44,40,2889,dam,PEDI1950.csv
1944402890,44,40,2890,dam,PEDI1950.csv
1944402891,44,40,2891,dam,PEDI1950.csv
1944480213,44,48,0213,dam,PEDI1950.csv
1944480216,44,48,0216,dam,PEDI1950.csv
1944480218,44,48,0218,dam,PEDI1950.csv
1944480225,44,48,0225,dam,PEDI1950.csv
1944480227,44,48,0227,dam,PEDI1950.csv
1944480238,44,48,0238,dam,PEDI1950.csv
1944480244,44,48,0244,dam,PEDI1950.csv
1944480248,44,48,0248,dam,PEDI1950.csv
1944480254,44,48,0254,dam,PEDI1950.csv
1944480260,44,48,0260,dam,PEDI1950.csv
1944480267,44,48,0267,dam,PEDI1950.csv
1944480280,44,48,0280,dam,PEDI1950.csv
1944480288,44,48,0288,dam,PEDI1950.csv
1944480289,44,48,0289,dam,PEDI1950.csv
1944480297,44,48,0297,dam,PEDI1950.csv
1944480306,44,48,0306,dam,PEDI1950.csv
1944480316,44,48,0316,dam,PEDI1950.csv
1944480320,44,48,0320,dam,PEDI1950.csv
1944480327,44,48,0327,dam,PEDI1950.csv
1944480331,44,48,0331,dam,PEDI1950.csv
1944480336,44,48,0336,dam,PEDI1950.csv
1944480343,44,48,0343,dam,PEDI1950.csv
1944480352,44,48,0352,dam,PEDI1950.csv
1944480355,44,48,0355,dam,PEDI1950.csv
1944480359,44,48,0359,dam,PEDI1950.csv
1944480366,44,48,0366,dam,PEDI1950.csv
1944480367,44,48,0367,dam,PEDI1950.csv
1944604625,44,60,4625,dam,PEDI1950.csv
1944604627,44,60,4627,dam,PEDI1950.csv
1944604629,44,60,4629,dam,PEDI1950.csv
1944604631,44,60,4631,dam,PEDI1950.csv
1944604636,44,60,4636,dam,PEDI1950.csv
1944604651,44,60,4651,dam,PEDI1950.csv
1944604660,44,60,4660,dam,PEDI1950.csv
1944604663,44,60,4663,dam,PEDI1950.csv
1944604670,44,60,4670,dam,PEDI1950.csv
1944604678,44,60,4678,dam,PEDI1950.csv
1944604683,44,60,4683,dam,PEDI1950.csv
1944604685,44,60,4685,dam,PEDI1950.csv
1944604708,44,60,4708,dam,PEDI1950.csv
1944604720,44,60,4720,dam,PEDI1950.csv
1944604740,44,60,4740,dam,PEDI1950.csv
1944604773,44,60,4773,dam,PEDI1950.csv
1944604776,44,60,4776,dam,PEDI1950.csv
1944604791,44,60,4791,dam,PEDI1950.csv
1944604809,44,60,4809,dam,PEDI1950.csv
1944604814,44,60,4814,dam,PEDI1950.csv
1944604815,44,60,4815,dam,PEDI1950.csv
1944604819,44,60,4819,dam,PEDI1950.csv
1944604827,44,60,4827,dam,PEDI1950.csv
1944604849,44,60,4849,dam,PEDI1950.csv
1944604862,44,60,4862,dam,PEDI1950.csv
1944604866,44,60,4866,dam,PEDI1950.csv
1944604873,44,60,4873,dam,PEDI1950.csv
1944604884,44,60,4884,dam,PEDI1950.csv
1944604902,44,60,4902,dam,PEDI1950.csv
1944604930,44,60,4930,dam,PEDI1950.csv
1944604942,44,60,4942,dam,PEDI1950.csv
1944604945,44,60,4945,dam,PEDI1950.csv
1944604946,44,60,4946,dam,PEDI1950.csv
1944604960,44,60,4960,dam,PEDI1950.csv
1944604964,44,60,4964,dam,PEDI1950.csv
1944604991,44,60,4991,dam,PEDI1950.csv
1944605005,44,60,5005,dam,PEDI1950.csv
1944605038,44,60,5038,dam,PEDI1950.csv
1944671165,44,67,1165,dam,PEDI1950.csv
1944671167,44,67,1167,dam,PEDI1950.csv
1944671183,44,67,1183,dam,PEDI1950.csv
1944671202,44,67,1202,dam,PEDI1950.csv
1944671215,44,67,1215,dam,PEDI1950.csv
1944671221,44,67,1221,dam,PEDI1950.csv
1944671227,44,67,1227,dam,PEDI1950.csv
1944671230,44,67,1230,dam,PEDI1950.csv
1944671235,44,67,1235,dam,PEDI1950.csv
1944671246,44,67,1246,dam,PEDI1950.csv
1944671263,44,67,1263,dam,PEDI1950.csv
1944671264,44,67,1264,dam,PEDI1950.csv
1944671271,44,67,1271,dam,PEDI1950.csv
1944671272,44,67,1272,dam,PEDI1950.csv
1944671275,44,67,1275,dam,PEDI1950.csv
1944680814,44,68,0814,dam,PEDI1950.csv
1944814216,44,81,4216,dam,PEDI1950.csv
1944814230,44,81,4230,dam,PEDI1950.csv
1944814250,44,81,4250,dam,PEDI1950.csv
1944814265,44,81,4265,dam,PEDI1950.csv
1944814287,44,81,4287,dam,PEDI1950.csv
1944814288,44,81,4288,dam,PEDI1950.csv
1945111661,45,11,1661,dam,PEDI1950.csv
1945111682,45,11,1682,dam,PEDI1950.csv
1945111692,45,11,1692,dam,PEDI1950.csv
1945111701,45,11,1701,dam,PEDI1950.csv
1945111704,45,11,1704,dam,PEDI1950.csv
1945111711,45,11,1711,dam,PEDI1950.csv
1945111713,45,11,1713,dam,PEDI1950.csv
1945111717,45,11,1717,dam,PEDI1950.csv
1945111718,45,11,1718,dam,PEDI1950.csv
1945111727,45,11,1727,dam,PEDI1950.csv
1945111731,45,11,1731,dam,PEDI1950.csv
1945111744,45,11,1744,dam,PEDI1950.csv
1945111745,45,11,1745,dam,PEDI1950.csv
1945111755,45,11,1755,dam,PEDI1950.csv
1945111764,45,11,1764,dam,PEDI1950.csv
1945111771,45,11,1771,dam,PEDI1950.csv
1945111775,45,11,1775,dam,PEDI1950.csv
1945111820,45,11,1820,dam,PEDI1950.csv
1945111827,45,11,1827,dam,PEDI1950.csv
1945111828,45,11,1828,dam,PEDI1950.csv
1945111838,45,11,1838,dam,PEDI1950.csv
1945111847,45,11,1847,dam,PEDI1950.csv
1945111860,45,11,1860,dam,PEDI1950.csv
1945111872,45,11,1872,dam,PEDI1950.csv
1945111874,45,11,1874,dam,PEDI1950.csv
1945111876,45,11,1876,dam,PEDI1950.csv
1945111878,45,11,1878,dam,PEDI1950.csv
1945111896,45,11,1896,dam,PEDI1950.csv
1945111898,45,11,1898,dam,PEDI1950.csv
1945111901,45,11,1901,dam,PEDI1950.csv
1945111903,45,11,1903,dam,PEDI1950.csv
1945111913,45,11,1913,dam,PEDI1950.csv
1945137028,45,13,7028,dam,PEDI1950.csv
1945137045,45,13,7045,dam,PEDI1950.csv
1945137054,45,13,7054,dam,PEDI1950.csv
1945137071,45,13,7071,dam,PEDI1950.csv
1945137077,45,13,7077,dam,PEDI1950.csv
1945137104,45,13,7104,dam,PEDI1950.csv
1945137110,45,13,7110,dam,PEDI1950.csv
1945137113,45,13,7113,dam,PEDI1950.csv
1945137121,45,13,7121,dam,PEDI1950.csv
1945137126,45,13,7126,dam,PEDI1950.csv
1945137130,45,13,7130,dam,PEDI1950.csv
1945137140,45,13,7140,dam,PEDI1950.csv
1945137150,45,13,7150,dam,PEDI1950.csv
1945137151,45,13,7151,dam,PEDI1950.csv
1945137167,45,13,7167,dam,PEDI1950.csv
1945137180,45,13,7180,dam,PEDI1950.csv
1945137183,45,13,7183,dam,PEDI1950.csv
1945137187,45,13,7187,dam,PEDI1950.csv
1945137193,45,13,7193,dam,PEDI1950.csv
1945137197,45,13,7197,dam,PEDI1950.csv
1945137199,45,13,7199,dam,PEDI1950.csv
1945137226,45,13,7226,dam,PEDI1950.csv
1945137229,45,13,7229,dam,PEDI1950.csv
1945137233,45,13,7233,dam,PEDI1950.csv
1945137234,45,13,7234,dam,PEDI1950.csv
1945137267,45,13,7267,dam,PEDI1950.csv
1945137272,45,13,7272,dam,PEDI1950.csv
1945137276,45,13,7276,dam,PEDI1950.csv
1945137277,45,13,7277,dam,PEDI1950.csv
1945137283,45,13,7283,dam,PEDI1950.csv
1945137288,45,13,7288,dam,PEDI1950.csv
1945137307,45,13,7307,dam,PEDI1950.csv
1945137313,45,13,7313,dam,PEDI1950.csv
1945137325,45,13,7325,dam,PEDI1950.csv
1945137327,45,13,7327,dam,PEDI1950.csv
1945137338,45,13,7338,dam,PEDI1950.csv
1945137345,45,13,7345,dam,PEDI1950.csv
1945137346,45,13,7346,dam,PEDI1950.csv
1945137347,45,13,7347,dam,PEDI1950.csv
1945137370,45,13,7370,dam,PEDI1950.csv
1945137374,45,13,7374,dam,PEDI1950.csv
1945137375,45,13,7375,dam,PEDI1950.csv
1945137377,45,13,7377,dam,PEDI1950.csv
1945137404,45,13,7404,dam,PEDI1950.csv
1945137418,45,13,7418,dam,PEDI1950.csv
1945137472,45,13,7472,dam,PEDI1950.csv
1945137487,45,13,7487,dam,PEDI1950.csv
1945137513,45,13,7513,dam,PEDI1950.csv
1945137516,45,13,7516,dam,PEDI1950.csv
1945137518,45,13,7518,dam,PEDI1950.csv
1945137528,45,13,7528,dam,PEDI1950.csv
1945137530,45,13,7530,dam,PEDI1950.csv
1945137543,45,13,7543,dam,PEDI1950.csv
1945137547,45,13,7547,dam,PEDI1950.csv
1945137563,45,13,7563,dam,PEDI1950.csv
1945137575,45,13,7575,dam,PEDI1950.csv
1945137576,45,13,7576,dam,PEDI1950.csv
1945137583,45,13,7583,dam,PEDI1950.csv
1945137596,45,13,7596,dam,PEDI1950.csv
1945137604,45,13,7604,dam,PEDI1950.csv
1945137607,45,13,7607,dam,PEDI1950.csv
1945137612,45,13,7612,dam,PEDI1950.csv
1945137614,45,13,7614,dam,PEDI1950.csv
1945137619,45,13,7619,dam,PEDI1950.csv
1945137627,45,13,7627,dam,PEDI1950.csv
1945137642,45,13,7642,dam,PEDI1950.csv
1945137644,45,13,7644,dam,PEDI1950.csv
1945137649,45,13,7649,dam,PEDI1950.csv
1945137660,45,13,7660,dam,PEDI1950.csv
1945137661,45,13,7661,dam,PEDI1950.csv
1945137674,45,13,7674,dam,PEDI1950.csv
1945137692,45,13,7692,dam,PEDI1950.csv
1945137702,45,13,7702,dam,PEDI1950.csv
1945137714,45,13,7714,dam,PEDI1950.csv
1945137725,45,13,7725,dam,PEDI1950.csv
1945137744,45,13,7744,dam,PEDI1950.csv
1945137762,45,13,7762,dam,PEDI1950.csv
1945137765,45,13,7765,dam,PEDI1950.csv
1945137766,45,13,7766,dam,PEDI1950.csv
1945174813,45,17,4813,dam,PEDI1950.csv
1945174826,45,17,4826,dam,PEDI1950.csv
1945174834,45,17,4834,dam,PEDI1950.csv
1945174845,45,17,4845,dam,PEDI1950.csv
1945174865,45,17,4865,dam,PEDI1950.csv
1945174875,45,17,4875,dam,PEDI1950.csv
1945174913,45,17,4913,dam,PEDI1950.csv
1945174914,45,17,4914,dam,PEDI1950.csv
1945174917,45,17,4917,dam,PEDI1950.csv
1945174939,45,17,4939,dam,PEDI1950.csv
1945174947,45,17,4947,dam,PEDI1950.csv
1945174958,45,17,4958,dam,PEDI1950.csv
1945174981,45,17,4981,dam,PEDI1950.csv
1945175016,45,17,5016,dam,PEDI1950.csv
1945175021,45,17,5021,dam,PEDI1950.csv
1945175027,45,17,5027,dam,PEDI1950.csv
1945175030,45,17,5030,dam,PEDI1950.csv
1945175031,45,17,5031,dam,PEDI1950.csv
1945175049,45,17,5049,dam,PEDI1950.csv
1945175056,45,17,5056,dam,PEDI1950.csv
1945175066,45,17,5066,dam,PEDI1950.csv
1945175071,45,17,5071,dam,PEDI1950.csv
1945175099,45,17,5099,dam,PEDI1950.csv
1945175140,45,17,5140,dam,PEDI1950.csv
1945175184,45,17,5184,dam,PEDI1950.csv
1945175192,45,17,5192,dam,PEDI1950.csv
1945175200,45,17,5200,dam,PEDI1950.csv
1945175226,45,17,5226,dam,PEDI1950.csv
1945175234,45,17,5234,dam,PEDI1950.csv
1945175240,45,17,5240,dam,PEDI1950.csv
1945175246,45,17,5246,dam,PEDI1950.csv
1945175262,45,17,5262,dam,PEDI1950.csv
1945402916,45,40,2916,dam,PEDI1950.csv
1945402924,45,40,2924,dam,PEDI1950.csv
1945402930,45,40,2930,dam,PEDI1950.csv
1945402939,45,40,2939,dam,PEDI1950.csv
1945402945,45,40,2945,dam,PEDI1950.csv
1945402970,45,40,2970,dam,PEDI1950.csv
1945402977,45,40,2977,dam,PEDI1950.csv
1945402999,45,40,2999,dam,PEDI1950.csv
1945403001,45,40,3001,dam,PEDI1950.csv
1945403019,45,40,3019,dam,PEDI1950.csv
1945403023,45,40,3023,dam,PEDI1950.csv
1945403024,45,40,3024,dam,PEDI1950.csv
1945403025,45,40,3025,dam,PEDI1950.csv
1945403041,45,40,3041,dam,PEDI1950.csv
1945403042,45,40,3042,dam,PEDI1950.csv
1945403045,45,40,3045,dam,PEDI1950.csv
1945403052,45,40,3052,dam,PEDI1950.csv
1945403062,45,40,3062,dam,PEDI1950.csv
1945403065,45,40,3065,dam,PEDI1950.csv
1945403075,45,40,3075,dam,PEDI1950.csv
1945403088,45,40,3088,dam,PEDI1950.csv
1945403091,45,40,3091,dam,PEDI1950.csv
1945403093,45,40,3093,dam,PEDI1950.csv
1945403097,45,40,3097,dam,PEDI1950.csv
1945403103,45,40,3103,dam,PEDI1950.csv
1945403104,45,40,3104,dam,PEDI1950.csv
1945403105,45,40,3105,dam,PEDI1950.csv
1945403106,45,40,3106,dam,PEDI1950.csv
1945403108,45,40,3108,dam,PEDI1950.csv
1945403119,45,40,3119,dam,PEDI1950.csv
1945403124,45,40,3124,dam,PEDI1950.csv
