UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
60PE00001,60102347,55142775,56101972,1960102347,1955142775,1956101972,1960,10,2347,1955,14,2775,1956,10,1972,0,0
60PE00002,60102349,54141714,58102145,1960102349,1954141714,1958102145,1960,10,2349,1954,14,1714,1958,10,2145,0,0
60PE00003,60102350,56143220,55101821,1960102350,1956143220,1955101821,1960,10,2350,1956,14,3220,1955,10,1821,0,0
60PE00004,60102351,56143220,55101821,1960102351,1956143220,1955101821,1960,10,2351,1956,14,3220,1955,10,1821,0,0
60PE00005,60102352,57114899,57102001,1960102352,1957114899,1957102001,1960,10,2352,1957,11,4899,1957,10,2001,0,0
60PE00006,60102353,57114899,57102001,1960102353,1957114899,1957102001,1960,10,2353,1957,11,4899,1957,10,2001,0,0
60PE00007,60102354,58144188,55101869,1960102354,1958144188,1955101869,1960,10,2354,1958,14,4188,1955,10,1869,0,0
60PE00008,60102355,58000000,55101816,1960102355,US00581816,1955101816,1960,10,2355,1958,00,0000,1955,10,1816,0,0
60PE00009,60102356,58144218,52101691,1960102356,1958144218,1952101691,1960,10,2356,1958,14,4218,1952,10,1691,0,0
60PE00010,60102357,54141714,56101915,1960102357,1954141714,1956101915,1960,10,2357,1954,14,1714,1956,10,1915,0,0
60PE00011,60102358,58115171,57102003,1960102358,1958115171,1957102003,1960,10,2358,1958,11,5171,1957,10,2003,0,0
60PE00012,60102359,58115171,57102003,1960102359,1958115171,1957102003,1960,10,2359,1958,11,5171,1957,10,2003,0,0
60PE00013,60102360,55142461,58102128,1960102360,1955142461,1958102128,1960,10,2360,1955,14,2461,1958,10,2128,0,0
60PE00014,60102361,57910119,58102180,1960102361,1957910119,1958102180,1960,10,2361,1957,91,0119,1958,10,2180,0,0
60PE00015,60102362,54141575,58102161,1960102362,1954141575,1958102161,1960,10,2362,1954,14,1575,1958,10,2161,0,0
60PE00016,60102363,53114073,56101974,1960102363,1953114073,1956101974,1960,10,2363,1953,11,4073,1956,10,1974,0,0
60PE00017,60102364,55142805,56101962,1960102364,1955142805,1956101962,1960,10,2364,1955,14,2805,1956,10,1962,0,0
60PE00018,60102365,55142805,56101962,1960102365,1955142805,1956101962,1960,10,2365,1955,14,2805,1956,10,1962,0,0
60PE00019,60102366,57910122,57102028,1960102366,1957910122,1957102028,1960,10,2366,1957,91,0122,1957,10,2028,0,0
60PE00020,60102367,53114073,58102209,1960102367,1953114073,1958102209,1960,10,2367,1953,11,4073,1958,10,2209,0,0
60PE00021,60102368,55142461,55101868,1960102368,1955142461,1955101868,1960,10,2368,1955,14,2461,1955,10,1868,0,0
60PE00022,60102369,55142461,55101868,1960102369,1955142461,1955101868,1960,10,2369,1955,14,2461,1955,10,1868,0,0
60PE00023,60102370,54141857,57102005,1960102370,1954141857,1957102005,1960,10,2370,1954,14,1857,1957,10,2005,0,0
60PE00024,60102371,54141857,57102005,1960102371,1954141857,1957102005,1960,10,2371,1954,14,1857,1957,10,2005,0,0
60PE00025,60102372,55142461,52101666,1960102372,1955142461,1952101666,1960,10,2372,1955,14,2461,1952,10,1666,0,0
60PE00026,60102373,55142461,52101666,1960102373,1955142461,1952101666,1960,10,2373,1955,14,2461,1952,10,1666,0,0
60PE00027,60102374,58115102,55101829,1960102374,1958115102,1955101829,1960,10,2374,1958,11,5102,1955,10,1829,0,0
60PE00028,60102375,58115102,55101829,1960102375,1958115102,1955101829,1960,10,2375,1958,11,5102,1955,10,1829,0,0
60PE00029,60102376,57910119,52101696,1960102376,1957910119,1952101696,1960,10,2376,1957,91,0119,1952,10,1696,0,0
60PE00030,60102377,57910119,52101696,1960102377,1957910119,1952101696,1960,10,2377,1957,91,0119,1952,10,1696,0,0
60PE00031,60102378,56142928,57102037,1960102378,1956142928,1957102037,1960,10,2378,1956,14,2928,1957,10,2037,0,0
60PE00032,60102379,56114645,57102073,1960102379,1956114645,1957102073,1960,10,2379,1956,11,4645,1957,10,2073,0,0
60PE00033,60102380,58144066,58102124,1960102380,1958144066,1958102124,1960,10,2380,1958,14,4066,1958,10,2124,0,0
