UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
65PE00001,65102633,63000000,60809515,1965102633,US00639515,1960809515,1965,10,2633,1963,00,0000,1960,80,9515,0,0
65PE00002,65102634,63000000,59413619,1965102634,US00633619,1959413619,1965,10,2634,1963,00,0000,1959,41,3619,0,0
65PE00003,65102635,63000000,58809325,1965102635,US00639325,1958809325,1965,10,2635,1963,00,0000,1958,80,9325,0,0
65PE00004,65116155,62115759,60115435,1965116155,1962115759,1960115435,1965,11,6155,1962,11,5759,1960,11,5435,0,0
65PE00005,65116156,63115969,62115814,1965116156,1963115969,1962115814,1965,11,6156,1963,11,5969,1962,11,5814,0,0
65PE00006,65116157,63115972,61115645,1965116157,1963115972,1961115645,1965,11,6157,1963,11,5972,1961,11,5645,0,0
65PE00007,65116158,63115972,61115645,1965116158,1963115972,1961115645,1965,11,6158,1963,11,5972,1961,11,5645,0,0
65PE00008,65116159,63115960,62115741,1965116159,1963115960,1962115741,1965,11,6159,1963,11,5960,1962,11,5741,0,0
65PE00009,65116160,63115942,62115752,1965116160,1963115942,1962115752,1965,11,6160,1963,11,5942,1962,11,5752,0,0
65PE00010,65116161,63115976,59115263,1965116161,1963115976,1959115263,1965,11,6161,1963,11,5976,1959,11,5263,0,0
65PE00011,65116162,63115976,59115263,1965116162,1963115976,1959115263,1965,11,6162,1963,11,5976,1959,11,5263,0,0
65PE00012,65116163,63115902,61115691,1965116163,1963115902,1961115691,1965,11,6163,1963,11,5902,1961,11,5691,0,0
65PE00013,65116164,63115908,58115083,1965116164,1963115908,1958115083,1965,11,6164,1963,11,5908,1958,11,5083,0,0
65PE00014,65116165,63115908,58115083,1965116165,1963115908,1958115083,1965,11,6165,1963,11,5908,1958,11,5083,0,0
65PE00015,65116166,63115908,58115128,1965116166,1963115908,1958115128,1965,11,6166,1963,11,5908,1958,11,5128,0,0
65PE00016,65116167,63115960,60115562,1965116167,1963115960,1960115562,1965,11,6167,1963,11,5960,1960,11,5562,0,0
65PE00017,65116168,63115937,60115499,1965116168,1963115937,1960115499,1965,11,6168,1963,11,5937,1960,11,5499,0,0
65PE00018,65116169,63115945,59115297,1965116169,1963115945,1959115297,1965,11,6169,1963,11,5945,1959,11,5297,0,0
65PE00019,65116170,63115969,61115634,1965116170,1963115969,1961115634,1965,11,6170,1963,11,5969,1961,11,5634,0,0
65PE00020,65116171,63115969,61115634,1965116171,1963115969,1961115634,1965,11,6171,1963,11,5969,1961,11,5634,0,0
65PE00021,65116172,63115946,61115649,1965116172,1963115946,1961115649,1965,11,6172,1963,11,5946,1961,11,5649,0,0
65PE00022,65116173,63115912,60115514,1965116173,1963115912,1960115514,1965,11,6173,1963,11,5912,1960,11,5514,0,0
65PE00023,65116174,63115902,61115589,1965116174,1963115902,1961115589,1965,11,6174,1963,11,5902,1961,11,5589,0,0
65PE00024,65116175,63115902,61115589,1965116175,1963115902,1961115589,1965,11,6175,1963,11,5902,1961,11,5589,0,0
65PE00025,65116176,63115969,60115434,1965116176,1963115969,1960115434,1965,11,6176,1963,11,5969,1960,11,5434,0,0
65PE00026,65116177,63115976,61115703,1965116177,1963115976,1961115703,1965,11,6177,1963,11,5976,1961,11,5703,0,0
65PE00027,65116178,63115976,61115625,1965116178,1963115976,1961115625,1965,11,6178,1963,11,5976,1961,11,5625,0,0
