UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
94PE00001,94040614,92038788,93039864,1994040614,1992038788,1993039864,1994,04,0614,1992,03,8788,1993,03,9864,0,0
94PE00002,94040615,92038788,93039864,1994040615,1992038788,1993039864,1994,04,0615,1992,03,8788,1993,03,9864,0,0
94PE00003,94040616,92038624,93039698,1994040616,1992038624,1993039698,1994,04,0616,1992,03,8624,1993,03,9698,0,0
94PE00004,94040617,92038624,93040051,1994040617,1992038624,1993040051,1994,04,0617,1992,03,8624,1993,04,0051,0,0
94PE00005,94040618,92038624,93039863,1994040618,1992038624,1993039863,1994,04,0618,1992,03,8624,1993,03,9863,0,0
94PE00006,94040619,92038624,93039706,1994040619,1992038624,1993039706,1994,04,0619,1992,03,8624,1993,03,9706,0,0
94PE00007,94040620,92038624,93039706,1994040620,1992038624,1993039706,1994,04,0620,1992,03,8624,1993,03,9706,0,0
94PE00008,94040621,92038624,93039839,1994040621,1992038624,1993039839,1994,04,0621,1992,03,8624,1993,03,9839,0,0
94PE00009,94040622,92038624,93039984,1994040622,1992038624,1993039984,1994,04,0622,1992,03,8624,1993,03,9984,0,0
94PE00010,94040623,92038624,93040218,1994040623,1992038624,1993040218,1994,04,0623,1992,03,8624,1993,04,0218,0,0
94PE00011,94040624,92038624,93040218,1994040624,1992038624,1993040218,1994,04,0624,1992,03,8624,1993,04,0218,0,0
94PE00012,94040625,92039273,93039757,1994040625,1992039273,1993039757,1994,04,0625,1992,03,9273,1993,03,9757,0,0
94PE00013,94040626,92039273,93039757,1994040626,1992039273,1993039757,1994,04,0626,1992,03,9273,1993,03,9757,0,0
94PE00014,94040627,92039273,93039904,1994040627,1992039273,1993039904,1994,04,0627,1992,03,9273,1993,03,9904,0,0
94PE00015,94040628,92038624,93040165,1994040628,1992038624,1993040165,1994,04,0628,1992,03,8624,1993,04,0165,0,0
94PE00016,94040629,92038624,93040165,1994040629,1992038624,1993040165,1994,04,0629,1992,03,8624,1993,04,0165,0,0
94PE00017,94040630,92039273,93039896,1994040630,1992039273,1993039896,1994,04,0630,1992,03,9273,1993,03,9896,0,0
