UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID,ID10,SIREID10,DAMID10,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
05PE00137,05,05,H1527,04,A7284,04,A8597,30,105051527,100047284,101048597,2005051527,2000047284,2001048597,0,0
05PE00138,05,05,H1528,05,H0630,04,A6608,30,105051528,103050630, 99046608,2005051528,2003050630,1999046608,0,0
05PE00139,05,05,H1529,05,H0630,04,A6608,30,105051529,103050630, 99046608,2005051529,2003050630,1999046608,0,0
05PE00140,05,05,H1530,05,H0630,04,A6608,30,105051530,103050630, 99046608,2005051530,2003050630,1999046608,0,0
05PE00141,05,05,H1531,05,H0571,05,H1039,30,105051531,103050571,104051039,2005051531,2003050571,2004051039,0,0
05PE00142,05,05,H1532,05,H0571,05,H1039,30,105051532,103050571,104051039,2005051532,2003050571,2004051039,0,0
05PE00143,05,05,H1533,04,A9232,04,A6723,30,105051533,102049232, 99046723,2005051533,2002049232,1999046723,0,0
05PE00144,05,05,H1534,04,A9073,05,H0955,30,105051534,102049073,104050955,2005051534,2002049073,2004050955,0,0
05PE00145,05,05,H1535,05,H0471,04,A7491,30,105051535,103050471,100047491,2005051535,2003050471,2000047491,0,0
05PE00146,05,05,H1536,05,H0471,04,A7491,30,105051536,103050471,100047491,2005051536,2003050471,2000047491,0,0
05PE00147,05,05,H1537,05,H0596,04,A9062,30,105051537,103050596,102049062,2005051537,2003050596,2002049062,0,0
05PE00148,05,05,H1538,05,H0596,04,A9062,30,105051538,103050596,102049062,2005051538,2003050596,2002049062,0,0
05PE00149,05,05,H1539,05,H0596,04,A9062,30,105051539,103050596,102049062,2005051539,2003050596,2002049062,0,0
05PE00150,05,05,H1540,04,A9588,05,H0688,30,105051540,102049588,103050688,2005051540,2002049588,2003050688,0,0
05PE00151,05,05,H1541,04,A9588,05,H0688,30,105051541,102049588,103050688,2005051541,2002049588,2003050688,0,0
05PE00152,05,05,H1542,04,A9588,05,H0688,30,105051542,102049588,103050688,2005051542,2002049588,2003050688,0,0
05PE00153,05,05,H1543,04,A7199,05,H0653,30,105051543,100047199,103050653,2005051543,2000047199,2003050653,0,0
05PE00154,05,05,H1544,04,A7199,05,H0653,30,105051544,100047199,103050653,2005051544,2000047199,2003050653,0,0
05PE00155,05,05,H1545,04,A9606,04,A8172,30,105051545,102049606,101048172,2005051545,2002049606,2001048172,0,0
05PE00156,05,05,H1546,04,A9606,04,A8172,30,105051546,102049606,101048172,2005051546,2002049606,2001048172,0,0
05PE00157,05,05,H1547,04,A7284,04,A8498,30,105051547,100047284,101048498,2005051547,2000047284,2001048498,0,0
05PE00158,05,05,H1548,04,A7284,04,A8498,30,105051548,100047284,101048498,2005051548,2000047284,2001048498,0,0
05PE00159,05,05,H1549,05,H0571,05,H1006,30,105051549,103050571,104051006,2005051549,2003050571,2004051006,0,0
05PE00160,05,05,H1550,04,A9588,05,H0671,30,105051550,102049588,103050671,2005051550,2002049588,2003050671,0,0
05PE00161,05,05,H1551,04,A9588,05,H0671,30,105051551,102049588,103050671,2005051551,2002049588,2003050671,0,0
05PE00162,05,05,H1552,04,A7199,04,A9511,30,105051552,100047199,102049511,2005051552,2000047199,2002049511,0,0
05PE00163,05,05,H1553,04,A7199,04,A9511,30,105051553,100047199,102049511,2005051553,2000047199,2002049511,0,0
05PE00164,05,05,H1554,04,A8879,04,A9119,30,105051554,101048879,102049119,2005051554,2001048879,2002049119,0,0
05PE00165,05,05,H1555,04,A8879,04,A9119,30,105051555,101048879,102049119,2005051555,2001048879,2002049119,0,0
05PE00166,05,05,H1556,04,A7896,04,A5589,30,105051556,100047896, 98045589,2005051556,2000047896,1998045589,0,0
05PE00167,05,05,H1557,04,A7896,04,A5589,30,105051557,100047896, 98045589,2005051557,2000047896,1998045589,0,0
05PE00168,05,05,H1558,05,P0098,05,H1307,30,105051558,102050098,104051307,2005051558,2002050098,2004051307,0,0
05PE00169,05,05,H1559,05,P0098,05,H1307,30,105051559,102050098,104051307,2005051559,2002050098,2004051307,0,0
05PE00170,05,05,H1560,05,P0098,05,H1049,30,105051560,102050098,104051049,2005051560,2002050098,2004051049,0,0
05PE00171,05,05,H1561,05,P0098,05,H1367,30,105051561,102050098,104051367,2005051561,2002050098,2004051367,0,0
05PE00172,05,05,H1562,05,H0471,04,A7770,30,105051562,103050471,100047770,2005051562,2003050471,2000047770,0,0
05PE00173,05,05,H1563,05,H0471,04,A7770,30,105051563,103050471,100047770,2005051563,2003050471,2000047770,0,0
05PE00174,05,05,H1564,04,A7199,04,A6845,30,105051564,100047199, 99046845,2005051564,2000047199,1999046845,0,0
05PE00175,05,05,H1565,04,A7199,04,A6845,30,105051565,100047199, 99046845,2005051565,2000047199,1999046845,0,0
05PE00176,05,05,H1566,04,A7896,04,A9589,30,105051566,100047896,102049589,2005051566,2000047896,2002049589,0,0
05PE00177,05,05,H1567,04,A7896,04,A9589,30,105051567,100047896,102049589,2005051567,2000047896,2002049589,0,0
05PE00178,05,05,H1568,04,A7896,04,A9589,30,105051568,100047896,102049589,2005051568,2000047896,2002049589,0,0
05PE00179,05,05,H1569,04,A9588,04,A5057,30,105051569,102049588, 98045057,2005051569,2002049588,1998045057,0,0
05PE00180,05,05,H1570,05,H0471,04,A8404,30,105051570,103050471,101048404,2005051570,2003050471,2001048404,0,0
05PE00181,05,05,H1571,04,A8879,04,A9351,30,105051571,101048879,102049351,2005051571,2001048879,2002049351,0,0
05PE00182,05,05,H1572,04,A8879,04,A9351,30,105051572,101048879,102049351,2005051572,2001048879,2002049351,0,0
05PE00183,05,05,H1573,05,H0630,04,A5764,30,105051573,103050630, 98045764,2005051573,2003050630,1998045764,0,0
05PE00184,05,05,H1574,05,H0630,04,A5764,30,105051574,103050630, 98045764,2005051574,2003050630,1998045764,0,0
05PE00185,05,05,H1575,04,A9588,05,H0568,30,105051575,102049588,103050568,2005051575,2002049588,2003050568,0,0
05PE00186,05,05,H1576,04,A9073,05,H0903,30,105051576,102049073,104050903,2005051576,2002049073,2004050903,0,0
05PE00187,05,05,H1577,04,A7199,04,A7469,30,105051577,100047199,100047469,2005051577,2000047199,2000047469,0,0
05PE00188,05,05,H1578,04,A7896,04,A7059,30,105051578,100047896,100047059,2005051578,2000047896,2000047059,0,0
05PE00189,05,05,H1579,04,A7896,04,A7059,30,105051579,100047896,100047059,2005051579,2000047896,2000047059,0,0
05PE00190,05,05,H1580,05,H0596,04,A8839,30,105051580,103050596,101048839,2005051580,2003050596,2001048839,0,0
05PE00191,05,05,H1581,05,H0596,04,A8839,30,105051581,103050596,101048839,2005051581,2003050596,2001048839,0,0
05PE00192,05,05,H1582,04,A9232,04,A8460,30,105051582,102049232,101048460,2005051582,2002049232,2001048460,0,0
05PE00193,05,05,H1583,04,A9232,04,A8460,30,105051583,102049232,101048460,2005051583,2002049232,2001048460,0,0
05PE00194,05,05,H1584,04,A9232,04,A8460,30,105051584,102049232,101048460,2005051584,2002049232,2001048460,0,0
05PE00195,05,05,H1585,04,A8879,04,A7259,30,105051585,101048879,100047259,2005051585,2001048879,2000047259,0,0
05PE00196,05,05,H1586,05,H0656,04,A8874,30,105051586,103050656,101048874,2005051586,2003050656,2001048874,0,0
05PE00197,05,05,H1587,05,H0656,04,A8874,30,105051587,103050656,101048874,2005051587,2003050656,2001048874,0,0
05PE00198,05,05,H1588,05,H0656,04,A8874,30,105051588,103050656,101048874,2005051588,2003050656,2001048874,0,0
05PE00199,05,05,H1589,05,H0571,05,H1177,30,105051589,103050571,104051177,2005051589,2003050571,2004051177,0,0
05PE00200,05,05,H1590,05,H0571,05,H1177,30,105051590,103050571,104051177,2005051590,2003050571,2004051177,0,0
05PE00201,05,05,H1591,05,H0571,05,H1194,30,105051591,103050571,104051194,2005051591,2003050571,2004051194,0,0
05PE00202,05,05,H1592,05,H0571,05,H1194,30,105051592,103050571,104051194,2005051592,2003050571,2004051194,0,0
05PE00203,05,05,H1593,04,A7199,05,P0247,30,105051593,100047199,102050247,2005051593,2000047199,2002050247,0,0
05PE00204,05,05,H1594,04,A7199,05,P0247,30,105051594,100047199,102050247,2005051594,2000047199,2002050247,0,0
05PE00205,05,05,H1595,04,A7199,05,P0247,30,105051595,100047199,102050247,2005051595,2000047199,2002050247,0,0
05PE00206,05,05,H1596,04,A7199,04,A8294,30,105051596,100047199,101048294,2005051596,2000047199,2001048294,0,0
05PE00207,05,05,H1597,04,A7199,04,A8294,30,105051597,100047199,101048294,2005051597,2000047199,2001048294,0,0
05PE00208,05,05,H1598,04,A9232,04,A5194,30,105051598,102049232, 98045194,2005051598,2002049232,1998045194,0,0
05PE00209,05,05,H1599,04,A7199,04,A7171,30,105051599,100047199,100047171,2005051599,2000047199,2000047171,0,0
05PE00210,05,05,H1600,04,A7199,04,A7171,30,105051600,100047199,100047171,2005051600,2000047199,2000047171,0,0
05PE00211,05,05,H1601,04,A7199,04,A7171,30,105051601,100047199,100047171,2005051601,2000047199,2000047171,0,0
05PE00212,05,05,H1602,04,A9442,00, 8668,30,105051602,102049442, 98008668,2005051602,2002049442,1998008668,0,0
05PE00213,05,05,H1603,04,A9442,00, 8668,30,105051603,102049442, 98008668,2005051603,2002049442,1998008668,0,0
05PE00214,05,05,H1604,04,A9442,00, 8668,30,105051604,102049442, 98008668,2005051604,2002049442,1998008668,0,0
05PE00215,05,05,H1605,05,H0596,04,A8439,30,105051605,103050596,101048439,2005051605,2003050596,2001048439,0,0
05PE00216,05,05,H1606,05,H0596,04,A8439,30,105051606,103050596,101048439,2005051606,2003050596,2001048439,0,0
05PE00217,05,05,H1607,04,A9588,04,A6726,30,105051607,102049588, 99046726,2005051607,2002049588,1999046726,0,0
05PE00218,05,05,H1608,04,A7896,04,A8780,30,105051608,100047896,101048780,2005051608,2000047896,2001048780,0,0
05PE00219,05,05,H1609,04,A7896,04,A8780,30,105051609,100047896,101048780,2005051609,2000047896,2001048780,0,0
05PE00220,05,05,H1610,04,A7896,04,A8780,30,105051610,100047896,101048780,2005051610,2000047896,2001048780,0,0
05PE00221,05,05,H1611,04,A9588,04,A9599,30,105051611,102049588,102049599,2005051611,2002049588,2002049599,0,0
05PE00222,05,05,H1612,04,A9588,04,A9599,30,105051612,102049588,102049599,2005051612,2002049588,2002049599,0,0
05PE00223,05,05,H1613,04,A9442,04,A6943,30,105051613,102049442, 99046943,2005051613,2002049442,1999046943,0,0
05PE00224,05,05,H1614,04,A9442,04,A6943,30,105051614,102049442, 99046943,2005051614,2002049442,1999046943,0,0
05PE00225,05,05,H1615,04,A9232,05,H0629,30,105051615,102049232,103050629,2005051615,2002049232,2003050629,0,0
05PE00226,05,05,H1616,04,A7896,04,A8714,30,105051616,100047896,101048714,2005051616,2000047896,2001048714,0,0
05PE00227,05,05,H1617,04,A7896,04,A8714,30,105051617,100047896,101048714,2005051617,2000047896,2001048714,0,0
05PE00228,05,05,H1618,04,A7896,04,A8714,30,105051618,100047896,101048714,2005051618,2000047896,2001048714,0,0
05PE00229,05,05,H1619,05,H0709,04,A9133,30,105051619,103050709,102049133,2005051619,2003050709,2002049133,0,0
05PE00230,05,05,H1620,05,H0709,04,A9133,30,105051620,103050709,102049133,2005051620,2003050709,2002049133,0,0
05PE00231,05,05,H1621,04,A9073,05,H0876,30,105051621,102049073,104050876,2005051621,2002049073,2004050876,0,0
05PE00232,05,05,H1622,04,A9073,05,H0876,30,105051622,102049073,104050876,2005051622,2002049073,2004050876,0,0
05PE00233,05,05,H1623,04,A9153,04,A5405,30,105051623,102049153, 98045405,2005051623,2002049153,1998045405,0,0
