UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
77PE00001,77015564,75000000,74013478,1977015564,US00753478,1974013478,1977,01,5564,1975,00,0000,1974,01,3478,0,0
77PE00002,77015565,76014760,74013181,1977015565,1976014760,1974013181,1977,01,5565,1976,01,4760,1974,01,3181,0,0
77PE00003,77015566,76014760,74013181,1977015566,1976014760,1974013181,1977,01,5566,1976,01,4760,1974,01,3181,0,0
77PE00004,77015570,75014274,74012836,1977015570,1975014274,1974012836,1977,01,5570,1975,01,4274,1974,01,2836,0,0
77PE00005,77015571,75014274,74012836,1977015571,1975014274,1974012836,1977,01,5571,1975,01,4274,1974,01,2836,0,0
77PE00006,77015572,75014274,74012836,1977015572,1975014274,1974012836,1977,01,5572,1975,01,4274,1974,01,2836,0,0
77PE00007,77015573,75014370,76014798,1977015573,1975014370,1976014798,1977,01,5573,1975,01,4370,1976,01,4798,0,0
77PE00008,77015574,75014370,76014798,1977015574,1975014370,1976014798,1977,01,5574,1975,01,4370,1976,01,4798,0,0
77PE00009,77015575,75014274,72011277,1977015575,1975014274,1972011277,1977,01,5575,1975,01,4274,1972,01,1277,0,0
77PE00010,77015576,75014402,74013046,1977015576,1975014402,1974013046,1977,01,5576,1975,01,4402,1974,01,3046,0,0
77PE00011,77015577,75014370,72011562,1977015577,1975014370,1972011562,1977,01,5577,1975,01,4370,1972,01,1562,0,0
77PE00012,77015578,75014370,72011562,1977015578,1975014370,1972011562,1977,01,5578,1975,01,4370,1972,01,1562,0,0
77PE00013,77015579,75014370,72011562,1977015579,1975014370,1972011562,1977,01,5579,1975,01,4370,1972,01,1562,0,0
77PE00014,77015580,73012379,71011175,1977015580,1973012379,1971011175,1977,01,5580,1973,01,2379,1971,01,1175,0,0
77PE00015,77015581,73012379,71011175,1977015581,1973012379,1971011175,1977,01,5581,1973,01,2379,1971,01,1175,0,0
77PE00016,77015582,73012379,73012048,1977015582,1973012379,1973012048,1977,01,5582,1973,01,2379,1973,01,2048,0,0
77PE00017,77015583,73012379,73012048,1977015583,1973012379,1973012048,1977,01,5583,1973,01,2379,1973,01,2048,0,0
77PE00018,77015584,73012379,69.80054,1977015584,1973012379,1969800054,1977,01,5584,1973,01,2379,1969,80,0054,0,0
77PE00019,77015585,73012379,69.80054,1977015585,1973012379,1969800054,1977,01,5585,1973,01,2379,1969,80,0054,0,0
77PE00020,77015586,73012379,69.80054,1977015586,1973012379,1969800054,1977,01,5586,1973,01,2379,1969,80,0054,0,0
77PE00021,77015589,73012379,74013557,1977015589,1973012379,1974013557,1977,01,5589,1973,01,2379,1974,01,3557,0,0
77PE00022,77015590,73012379,74013557,1977015590,1973012379,1974013557,1977,01,5590,1973,01,2379,1974,01,3557,0,0
77PE00023,77015591,76014760,76014857,1977015591,1976014760,1976014857,1977,01,5591,1976,01,4760,1976,01,4857,0,0
77PE00024,77015592,76014760,76014857,1977015592,1976014760,1976014857,1977,01,5592,1976,01,4760,1976,01,4857,0,0
77PE00025,77015594,75014370,72011934,1977015594,1975014370,1972011934,1977,01,5594,1975,01,4370,1972,01,1934,0,0
77PE00026,77015595,75014370,72011934,1977015595,1975014370,1972011934,1977,01,5595,1975,01,4370,1972,01,1934,0,0
77PE00027,77015596,75014370,76014999,1977015596,1975014370,1976014999,1977,01,5596,1975,01,4370,1976,01,4999,0,0
77PE00028,77015597,75014370,73012591,1977015597,1975014370,1973012591,1977,01,5597,1975,01,4370,1973,01,2591,0,0
77PE00029,77015598,75014370,73012591,1977015598,1975014370,1973012591,1977,01,5598,1975,01,4370,1973,01,2591,0,0
77PE00030,77015600,75014370,71010552,1977015600,1975014370,1971010552,1977,01,5600,1975,01,4370,1971,01,0552,0,0
77PE00031,77015601,75014370,71010552,1977015601,1975014370,1971010552,1977,01,5601,1975,01,4370,1971,01,0552,0,0
77PE00032,77015604,75014370,76014898,1977015604,1975014370,1976014898,1977,01,5604,1975,01,4370,1976,01,4898,0,0
77PE00033,77015606,73012379,75014008,1977015606,1973012379,1975014008,1977,01,5606,1973,01,2379,1975,01,4008,0,0
77PE00034,77015607,73012379,75014008,1977015607,1973012379,1975014008,1977,01,5607,1973,01,2379,1975,01,4008,0,0
77PE00035,77015608,75014370,75013822,1977015608,1975014370,1975013822,1977,01,5608,1975,01,4370,1975,01,3822,0,0
77PE00036,77015609,75014370,75013822,1977015609,1975014370,1975013822,1977,01,5609,1975,01,4370,1975,01,3822,0,0
77PE00037,77015610,75014274,74012787,1977015610,1975014274,1974012787,1977,01,5610,1975,01,4274,1974,01,2787,0,0
77PE00038,77015611,75014274,74012787,1977015611,1975014274,1974012787,1977,01,5611,1975,01,4274,1974,01,2787,0,0
77PE00039,77015612,75014274,74012787,1977015612,1975014274,1974012787,1977,01,5612,1975,01,4274,1974,01,2787,0,0
77PE00040,77015615,76014761,76014658,1977015615,1976014761,1976014658,1977,01,5615,1976,01,4761,1976,01,4658,0,0
77PE00041,77015617,75014370,72011339,1977015617,1975014370,1972011339,1977,01,5617,1975,01,4370,1972,01,1339,0,0
77PE00042,77015618,75014370,72011339,1977015618,1975014370,1972011339,1977,01,5618,1975,01,4370,1972,01,1339,0,0
77PE00043,77015619,75014370,72011339,1977015619,1975014370,1972011339,1977,01,5619,1975,01,4370,1972,01,1339,0,0
77PE00044,77015620,75014402,71010758,1977015620,1975014402,1971010758,1977,01,5620,1975,01,4402,1971,01,0758,0,0
77PE00045,77015621,75014402,71010758,1977015621,1975014402,1971010758,1977,01,5621,1975,01,4402,1971,01,0758,0,0
77PE00046,77015622,75014402,71010758,1977015622,1975014402,1971010758,1977,01,5622,1975,01,4402,1971,01,0758,0,0
77PE00047,77015623,73012379,75014099,1977015623,1973012379,1975014099,1977,01,5623,1973,01,2379,1975,01,4099,0,0
77PE00048,77015624,75014402,74012843,1977015624,1975014402,1974012843,1977,01,5624,1975,01,4402,1974,01,2843,0,0
77PE00049,77015625,75014402,74012843,1977015625,1975014402,1974012843,1977,01,5625,1975,01,4402,1974,01,2843,0,0
77PE00050,77015626,73012379,71011249,1977015626,1973012379,1971011249,1977,01,5626,1973,01,2379,1971,01,1249,0,0
77PE00051,77015627,73012379,71011249,1977015627,1973012379,1971011249,1977,01,5627,1973,01,2379,1971,01,1249,0,0
77PE00052,77015628,73012379,71011249,1977015628,1973012379,1971011249,1977,01,5628,1973,01,2379,1971,01,1249,0,0
77PE00053,77015631,75014370,76014656,1977015631,1975014370,1976014656,1977,01,5631,1975,01,4370,1976,01,4656,0,0
77PE00054,77015632,75014370,76014656,1977015632,1975014370,1976014656,1977,01,5632,1975,01,4370,1976,01,4656,0,0
77PE00055,77015633,75014402,75014075,1977015633,1975014402,1975014075,1977,01,5633,1975,01,4402,1975,01,4075,0,0
77PE00056,77015634,75014402,75014075,1977015634,1975014402,1975014075,1977,01,5634,1975,01,4402,1975,01,4075,0,0
77PE00057,77015635,76014760,72011545,1977015635,1976014760,1972011545,1977,01,5635,1976,01,4760,1972,01,1545,0,0
77PE00058,77015636,75014402,71010944,1977015636,1975014402,1971010944,1977,01,5636,1975,01,4402,1971,01,0944,0,0
77PE00059,77015639,76014760,75014367,1977015639,1976014760,1975014367,1977,01,5639,1976,01,4760,1975,01,4367,0,0
77PE00060,77015640,75014370,74012930,1977015640,1975014370,1974012930,1977,01,5640,1975,01,4370,1974,01,2930,0,0
77PE00061,77015641,75014370,74012930,1977015641,1975014370,1974012930,1977,01,5641,1975,01,4370,1974,01,2930,0,0
77PE00062,77015642,73012379,74012926,1977015642,1973012379,1974012926,1977,01,5642,1973,01,2379,1974,01,2926,0,0
77PE00063,77015643,75014370,76014716,1977015643,1975014370,1976014716,1977,01,5643,1975,01,4370,1976,01,4716,0,0
77PE00064,77015644,75014370,76014716,1977015644,1975014370,1976014716,1977,01,5644,1975,01,4370,1976,01,4716,0,0
77PE00065,77015648,75014370,76014861,1977015648,1975014370,1976014861,1977,01,5648,1975,01,4370,1976,01,4861,0,0
77PE00066,77015649,73012379,75013968,1977015649,1973012379,1975013968,1977,01,5649,1973,01,2379,1975,01,3968,0,0
77PE00067,77015650,73012379,75013968,1977015650,1973012379,1975013968,1977,01,5650,1973,01,2379,1975,01,3968,0,0
77PE00068,77015651,75014402,73012640,1977015651,1975014402,1973012640,1977,01,5651,1975,01,4402,1973,01,2640,0,0
77PE00069,77015652,75014402,73012640,1977015652,1975014402,1973012640,1977,01,5652,1975,01,4402,1973,01,2640,0,0
77PE00070,77015653,75014402,73012640,1977015653,1975014402,1973012640,1977,01,5653,1975,01,4402,1973,01,2640,0,0
77PE00071,77015654,75014274,72011329,1977015654,1975014274,1972011329,1977,01,5654,1975,01,4274,1972,01,1329,0,0
77PE00072,77015655,75014274,72011329,1977015655,1975014274,1972011329,1977,01,5655,1975,01,4274,1972,01,1329,0,0
77PE00073,77015656,75014370,72011721,1977015656,1975014370,1972011721,1977,01,5656,1975,01,4370,1972,01,1721,0,0
77PE00074,77015657,75014370,72011721,1977015657,1975014370,1972011721,1977,01,5657,1975,01,4370,1972,01,1721,0,0
77PE00075,77015661,73012379,73012004,1977015661,1973012379,1973012004,1977,01,5661,1973,01,2379,1973,01,2004,0,0
77PE00076,77015662,73012379,73012004,1977015662,1973012379,1973012004,1977,01,5662,1973,01,2379,1973,01,2004,0,0
77PE00077,77015666,75014370,72011381,1977015666,1975014370,1972011381,1977,01,5666,1975,01,4370,1972,01,1381,0,0
77PE00078,77015667,75014370,72011381,1977015667,1975014370,1972011381,1977,01,5667,1975,01,4370,1972,01,1381,0,0
77PE00079,77015671,76014761,76014720,1977015671,1976014761,1976014720,1977,01,5671,1976,01,4761,1976,01,4720,0,0
77PE00080,77015674,76014760,73012415,1977015674,1976014760,1973012415,1977,01,5674,1976,01,4760,1973,01,2415,0,0
77PE00081,77015676,76014761,73012452,1977015676,1976014761,1973012452,1977,01,5676,1976,01,4761,1973,01,2452,0,0
77PE00082,77015677,76014761,73012452,1977015677,1976014761,1973012452,1977,01,5677,1976,01,4761,1973,01,2452,0,0
77PE00083,77015681,76014761,73012076,1977015681,1976014761,1973012076,1977,01,5681,1976,01,4761,1973,01,2076,0,0
77PE00084,77015682,76014761,73012076,1977015682,1976014761,1973012076,1977,01,5682,1976,01,4761,1973,01,2076,0,0
77PE00085,77015683,76014761,73012076,1977015683,1976014761,1973012076,1977,01,5683,1976,01,4761,1973,01,2076,0,0
77PE00086,77015684,76014761,73012076,1977015684,1976014761,1973012076,1977,01,5684,1976,01,4761,1973,01,2076,0,0
77PE00087,77015686,76014761,72011498,1977015686,1976014761,1972011498,1977,01,5686,1976,01,4761,1972,01,1498,0,0
77PE00088,77015687,76014761,72011498,1977015687,1976014761,1972011498,1977,01,5687,1976,01,4761,1972,01,1498,0,0
77PE00089,77015688,76014761,72011498,1977015688,1976014761,1972011498,1977,01,5688,1976,01,4761,1972,01,1498,0,0
77PE00090,77015697,75014370,74013419,1977015697,1975014370,1974013419,1977,01,5697,1975,01,4370,1974,01,3419,0,0
77PE00091,77015698,75014370,74013419,1977015698,1975014370,1974013419,1977,01,5698,1975,01,4370,1974,01,3419,0,0
77PE00092,77015702,73012379,74013154,1977015702,1973012379,1974013154,1977,01,5702,1973,01,2379,1974,01,3154,0,0
77PE00093,77015703,73012379,74013154,1977015703,1973012379,1974013154,1977,01,5703,1973,01,2379,1974,01,3154,0,0
77PE00094,77015707,75014370,76014793,1977015707,1975014370,1976014793,1977,01,5707,1975,01,4370,1976,01,4793,0,0
77PE00095,77015708,75014370,76014793,1977015708,1975014370,1976014793,1977,01,5708,1975,01,4370,1976,01,4793,0,0
77PE00096,77015709,73012379,70.80277,1977015709,1973012379,1970800277,1977,01,5709,1973,01,2379,1970,80,0277,0,0
77PE00097,77015710,73012379,70.80277,1977015710,1973012379,1970800277,1977,01,5710,1973,01,2379,1970,80,0277,0,0
77PE00098,77015718,75014370,75014021,1977015718,1975014370,1975014021,1977,01,5718,1975,01,4370,1975,01,4021,0,0
77PE00099,77015721,75014370,74013591,1977015721,1975014370,1974013591,1977,01,5721,1975,01,4370,1974,01,3591,0,0
77PE00100,77015722,75014370,74013591,1977015722,1975014370,1974013591,1977,01,5722,1975,01,4370,1974,01,3591,0,0
77PE00101,77015724,76014760,74013133,1977015724,1976014760,1974013133,1977,01,5724,1976,01,4760,1974,01,3133,0,0
77PE00102,77015725,76014760,74013133,1977015725,1976014760,1974013133,1977,01,5725,1976,01,4760,1974,01,3133,0,0
77PE00103,77015726,76014760,74013133,1977015726,1976014760,1974013133,1977,01,5726,1976,01,4760,1974,01,3133,0,0
77PE00104,77015727,76014760,74013133,1977015727,1976014760,1974013133,1977,01,5727,1976,01,4760,1974,01,3133,0,0
77PE00105,77015729,75014370,76014568,1977015729,1975014370,1976014568,1977,01,5729,1975,01,4370,1976,01,4568,0,0
77PE00106,77015732,75014402,70.90165,1977015732,1975014402,1970900165,1977,01,5732,1975,01,4402,1970,90,0165,0,0
