UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
59PE00001,59102216,57115017,54101728,1959102216,1957115017,1954101728,1959,10,2216,1957,11,5017,1954,10,1728,0,0
59PE00002,59102217,57115017,54101728,1959102217,1957115017,1954101728,1959,10,2217,1957,11,5017,1954,10,1728,0,0
59PE00003,59102218,57115017,54101728,1959102218,1957115017,1954101728,1959,10,2218,1957,11,5017,1954,10,1728,0,0
59PE00004,59102219,56142933,54101759,1959102219,1956142933,1954101759,1959,10,2219,1956,14,2933,1954,10,1759,0,0
59PE00005,59102220,56142933,54101759,1959102220,1956142933,1954101759,1959,10,2220,1956,14,2933,1954,10,1759,0,0
59PE00006,59102221,56143198,54101743,1959102221,1956143198,1954101743,1959,10,2221,1956,14,3198,1954,10,1743,0,0
59PE00007,59102222,56143198,54101743,1959102222,1956143198,1954101743,1959,10,2222,1956,14,3198,1954,10,1743,0,0
59PE00008,59102223,57143891,55101816,1959102223,1957143891,1955101816,1959,10,2223,1957,14,3891,1955,10,1816,0,0
59PE00009,59102224,57143891,55101816,1959102224,1957143891,1955101816,1959,10,2224,1957,14,3891,1955,10,1816,0,0
59PE00010,59102225,57143455,52101685,1959102225,1957143455,1952101685,1959,10,2225,1957,14,3455,1952,10,1685,0,0
59PE00011,59102226,57143455,52101685,1959102226,1957143455,1952101685,1959,10,2226,1957,14,3455,1952,10,1685,0,0
59PE00012,59102227,56114668,56101974,1959102227,1956114668,1956101974,1959,10,2227,1956,11,4668,1956,10,1974,0,0
59PE00013,59102228,55114585,56101990,1959102228,1955114585,1956101990,1959,10,2228,1955,11,4585,1956,10,1990,0,0
59PE00014,59102229,56114687,55101829,1959102229,1956114687,1955101829,1959,10,2229,1956,11,4687,1955,10,1829,0,0
59PE00015,59102230,55142374,57102021,1959102230,1955142374,1957102021,1959,10,2230,1955,14,2374,1957,10,2021,0,0
59PE00016,59102231,55142374,57102021,1959102231,1955142374,1957102021,1959,10,2231,1955,14,2374,1957,10,2021,0,0
59PE00017,59102232,58115038,56101968,1959102232,1958115038,1956101968,1959,10,2232,1958,11,5038,1956,10,1968,0,0
59PE00018,59102233,53114073,57102028,1959102233,1953114073,1957102028,1959,10,2233,1953,11,4073,1957,10,2028,0,0
59PE00019,59102234,57143829,57102035,1959102234,1957143829,1957102035,1959,10,2234,1957,14,3829,1957,10,2035,0,0
59PE00020,59102235,57114899,56101972,1959102235,1957114899,1956101972,1959,10,2235,1957,11,4899,1956,10,1972,0,0
59PE00021,59102236,55142377,52101691,1959102236,1955142377,1952101691,1959,10,2236,1955,14,2377,1952,10,1691,0,0
59PE00022,59102237,55114585,54101712,1959102237,1955114585,1954101712,1959,10,2237,1955,11,4585,1954,10,1712,0,0
59PE00023,59102238,53114073,52101655,1959102238,1953114073,1952101655,1959,10,2238,1953,11,4073,1952,10,1655,0,0
59PE00024,59102239,53114073,52101655,1959102239,1953114073,1952101655,1959,10,2239,1953,11,4073,1952,10,1655,0,0
59PE00025,59102240,57115017,55101828,1959102240,1957115017,1955101828,1959,10,2240,1957,11,5017,1955,10,1828,0,0
59PE00026,59102241,57115017,55101828,1959102241,1957115017,1955101828,1959,10,2241,1957,11,5017,1955,10,1828,0,0
59PE00027,59102242,56114687,56101966,1959102242,1956114687,1956101966,1959,10,2242,1956,11,4687,1956,10,1966,0,0
