UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
88PE00001,88031866,87031012,85028197,1988031866,1987031012,1985028197,1988,03,1866,1987,03,1012,1985,02,8197,0,0
88PE00002,88031867,87031012,85028197,1988031867,1987031012,1985028197,1988,03,1867,1987,03,1012,1985,02,8197,0,0
88PE00003,88031868,87031012,86029343,1988031868,1987031012,1986029343,1988,03,1868,1987,03,1012,1986,02,9343,0,0
88PE00004,88031869,86029508,84027174,1988031869,1986029508,1984027174,1988,03,1869,1986,02,9508,1984,02,7174,0,0
88PE00005,88031870,86029508,84027174,1988031870,1986029508,1984027174,1988,03,1870,1986,02,9508,1984,02,7174,0,0
88PE00006,88031871,86029492,86029320,1988031871,1986029492,1986029320,1988,03,1871,1986,02,9492,1986,02,9320,0,0
88PE00007,88031872,87030769,85027994,1988031872,1987030769,1985027994,1988,03,1872,1987,03,0769,1985,02,7994,0,0
88PE00008,88031873,87030769,85027994,1988031873,1987030769,1985027994,1988,03,1873,1987,03,0769,1985,02,7994,0,0
88PE00009,88031874,87030769,84027151,1988031874,1987030769,1984027151,1988,03,1874,1987,03,0769,1984,02,7151,0,0
88PE00010,88031875,87030769,84027151,1988031875,1987030769,1984027151,1988,03,1875,1987,03,0769,1984,02,7151,0,0
88PE00011,88031876,86029492,86029625,1988031876,1986029492,1986029625,1988,03,1876,1986,02,9492,1986,02,9625,0,0
88PE00012,88031877,86029492,86029625,1988031877,1986029492,1986029625,1988,03,1877,1986,02,9492,1986,02,9625,0,0
88PE00013,88031878,86029492,86029625,1988031878,1986029492,1986029625,1988,03,1878,1986,02,9492,1986,02,9625,0,0
88PE00014,88031879,87031012,86029476,1988031879,1987031012,1986029476,1988,03,1879,1987,03,1012,1986,02,9476,0,0
88PE00015,88031880,87031012,86029476,1988031880,1987031012,1986029476,1988,03,1880,1987,03,1012,1986,02,9476,0,0
88PE00016,88031881,86029492,85028199,1988031881,1986029492,1985028199,1988,03,1881,1986,02,9492,1985,02,8199,0,0
88PE00017,88031882,86029492,85028199,1988031882,1986029492,1985028199,1988,03,1882,1986,02,9492,1985,02,8199,0,0
88PE00018,88031883,86029492,85028199,1988031883,1986029492,1985028199,1988,03,1883,1986,02,9492,1985,02,8199,0,0
88PE00019,88031884,87030769,85028017,1988031884,1987030769,1985028017,1988,03,1884,1987,03,0769,1985,02,8017,0,0
88PE00020,88031885,87030769,85028017,1988031885,1987030769,1985028017,1988,03,1885,1987,03,0769,1985,02,8017,0,0
88PE00021,88031886,87031012,86029575,1988031886,1987031012,1986029575,1988,03,1886,1987,03,1012,1986,02,9575,0,0
88PE00022,88031887,87031012,86029575,1988031887,1987031012,1986029575,1988,03,1887,1987,03,1012,1986,02,9575,0,0
88PE00023,88031888,86029508,86029067,1988031888,1986029508,1986029067,1988,03,1888,1986,02,9508,1986,02,9067,0,0
88PE00024,88031889,86029492,84027102,1988031889,1986029492,1984027102,1988,03,1889,1986,02,9492,1984,02,7102,0,0
88PE00025,88031890,87030679,83025273,1988031890,1987030679,1983025273,1988,03,1890,1987,03,0679,1983,02,5273,0,0
88PE00026,88031891,87030679,83025273,1988031891,1987030679,1983025273,1988,03,1891,1987,03,0679,1983,02,5273,0,0
88PE00027,88031892,87030805,87030894,1988031892,1987030805,1987030894,1988,03,1892,1987,03,0805,1987,03,0894,0,0
88PE00028,88031893,87031012,83025308,1988031893,1987031012,1983025308,1988,03,1893,1987,03,1012,1983,02,5308,0,0
88PE00029,88031894,87031012,83025308,1988031894,1987031012,1983025308,1988,03,1894,1987,03,1012,1983,02,5308,0,0
88PE00030,88031895,87030990,83025142,1988031895,1987030990,1983025142,1988,03,1895,1987,03,0990,1983,02,5142,0,0
88PE00031,88031896,87030990,83025142,1988031896,1987030990,1983025142,1988,03,1896,1987,03,0990,1983,02,5142,0,0
88PE00032,88031897,87030990,83025142,1988031897,1987030990,1983025142,1988,03,1897,1987,03,0990,1983,02,5142,0,0
88PE00033,88031898,86029342,86029096,1988031898,1986029342,1986029096,1988,03,1898,1986,02,9342,1986,02,9096,0,0
88PE00034,88031899,86029342,86029096,1988031899,1986029342,1986029096,1988,03,1899,1986,02,9342,1986,02,9096,0,0
88PE00035,88031900,87031012,80020184,1988031900,1987031012,1980020184,1988,03,1900,1987,03,1012,1980,02,0184,0,0
88PE00036,88031901,87031012,80020184,1988031901,1987031012,1980020184,1988,03,1901,1987,03,1012,1980,02,0184,0,0
88PE00037,88031902,87030679,86029455,1988031902,1987030679,1986029455,1988,03,1902,1987,03,0679,1986,02,9455,0,0
88PE00038,88031903,87030679,86029455,1988031903,1987030679,1986029455,1988,03,1903,1987,03,0679,1986,02,9455,0,0
88PE00039,88031904,86029492,86029142,1988031904,1986029492,1986029142,1988,03,1904,1986,02,9492,1986,02,9142,0,0
88PE00040,88031905,86029492,86029142,1988031905,1986029492,1986029142,1988,03,1905,1986,02,9492,1986,02,9142,0,0
88PE00041,88031906,87031012,86029094,1988031906,1987031012,1986029094,1988,03,1906,1987,03,1012,1986,02,9094,0,0
88PE00042,88031907,87031012,86029094,1988031907,1987031012,1986029094,1988,03,1907,1987,03,1012,1986,02,9094,0,0
88PE00043,88031908,86029342,85028302,1988031908,1986029342,1985028302,1988,03,1908,1986,02,9342,1985,02,8302,0,0
88PE00044,88031909,86029342,85028302,1988031909,1986029342,1985028302,1988,03,1909,1986,02,9342,1985,02,8302,0,0
88PE00045,88031910,86029492,85028194,1988031910,1986029492,1985028194,1988,03,1910,1986,02,9492,1985,02,8194,0,0
88PE00046,88031911,86029492,85028194,1988031911,1986029492,1985028194,1988,03,1911,1986,02,9492,1985,02,8194,0,0
88PE00047,88031912,87031012,82023016,1988031912,1987031012,1982023016,1988,03,1912,1987,03,1012,1982,02,3016,0,0
88PE00048,88031913,87031012,82023016,1988031913,1987031012,1982023016,1988,03,1913,1987,03,1012,1982,02,3016,0,0
88PE00049,88031914,86029492,83025150,1988031914,1986029492,1983025150,1988,03,1914,1986,02,9492,1983,02,5150,0,0
88PE00050,88031915,86029492,83025150,1988031915,1986029492,1983025150,1988,03,1915,1986,02,9492,1983,02,5150,0,0
88PE00051,88031916,87030990,85027905,1988031916,1987030990,1985027905,1988,03,1916,1987,03,0990,1985,02,7905,0,0
88PE00052,88031917,87030990,85027905,1988031917,1987030990,1985027905,1988,03,1917,1987,03,0990,1985,02,7905,0,0
88PE00053,88031918,86029492,86029597,1988031918,1986029492,1986029597,1988,03,1918,1986,02,9492,1986,02,9597,0,0
88PE00054,88031919,86029492,86029597,1988031919,1986029492,1986029597,1988,03,1919,1986,02,9492,1986,02,9597,0,0
88PE00055,88031920,86029183,84027138,1988031920,1986029183,1984027138,1988,03,1920,1986,02,9183,1984,02,7138,0,0
88PE00056,88031921,86029183,84027138,1988031921,1986029183,1984027138,1988,03,1921,1986,02,9183,1984,02,7138,0,0
88PE00057,88031922,86029183,80020192,1988031922,1986029183,1980020192,1988,03,1922,1986,02,9183,1980,02,0192,0,0
88PE00058,88031923,86029183,80020192,1988031923,1986029183,1980020192,1988,03,1923,1986,02,9183,1980,02,0192,0,0
88PE00059,88031924,87030769,86029477,1988031924,1987030769,1986029477,1988,03,1924,1987,03,0769,1986,02,9477,0,0
88PE00060,88031925,86029342,85028304,1988031925,1986029342,1985028304,1988,03,1925,1986,02,9342,1985,02,8304,0,0
88PE00061,88031926,86029342,85028304,1988031926,1986029342,1985028304,1988,03,1926,1986,02,9342,1985,02,8304,0,0
88PE00062,88031927,86029342,86029351,1988031927,1986029342,1986029351,1988,03,1927,1986,02,9342,1986,02,9351,0,0
88PE00063,88031928,86029342,86029351,1988031928,1986029342,1986029351,1988,03,1928,1986,02,9342,1986,02,9351,0,0
88PE00064,88031929,87031012,80020281,1988031929,1987031012,1980020281,1988,03,1929,1987,03,1012,1980,02,0281,0,0
88PE00065,88031930,87031012,80020281,1988031930,1987031012,1980020281,1988,03,1930,1987,03,1012,1980,02,0281,0,0
88PE00066,88031931,87031012,80020281,1988031931,1987031012,1980020281,1988,03,1931,1987,03,1012,1980,02,0281,0,0
88PE00067,88031932,86029342,85028181,1988031932,1986029342,1985028181,1988,03,1932,1986,02,9342,1985,02,8181,0,0
88PE00068,88031933,86029342,85028181,1988031933,1986029342,1985028181,1988,03,1933,1986,02,9342,1985,02,8181,0,0
88PE00069,88031934,86029508,85028150,1988031934,1986029508,1985028150,1988,03,1934,1986,02,9508,1985,02,8150,0,0
88PE00070,88031935,86029508,85028150,1988031935,1986029508,1985028150,1988,03,1935,1986,02,9508,1985,02,8150,0,0
88PE00071,88031936,86029342,81021480,1988031936,1986029342,1981021480,1988,03,1936,1986,02,9342,1981,02,1480,0,0
88PE00072,88031937,86029342,81021480,1988031937,1986029342,1981021480,1988,03,1937,1986,02,9342,1981,02,1480,0,0
88PE00073,88031938,87030769,86029477,1988031938,1987030769,1986029477,1988,03,1938,1987,03,0769,1986,02,9477,0,0
88PE00074,88031939,87031012,84027131,1988031939,1987031012,1984027131,1988,03,1939,1987,03,1012,1984,02,7131,0,0
