UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
89PE00001,89033334,87031509,88032496,1989033334,1987031509,1988032496,1989,03,3334,1987,03,1509,1988,03,2496,0,0
89PE00002,89033335,87031509,88032496,1989033335,1987031509,1988032496,1989,03,3335,1987,03,1509,1988,03,2496,0,0
89PE00003,89033336,87031509,88032002,1989033336,1987031509,1988032002,1989,03,3336,1987,03,1509,1988,03,2002,0,0
89PE00004,89033337,87031509,88032002,1989033337,1987031509,1988032002,1989,03,3337,1987,03,1509,1988,03,2002,0,0
89PE00005,89033338,87031206,88031922,1989033338,1987031206,1988031922,1989,03,3338,1987,03,1206,1988,03,1922,0,0
89PE00006,89033339,87031206,88031922,1989033339,1987031206,1988031922,1989,03,3339,1987,03,1206,1988,03,1922,0,0
89PE00007,89033340,87031206,88032259,1989033340,1987031206,1988032259,1989,03,3340,1987,03,1206,1988,03,2259,0,0
89PE00008,89033341,87031233,88032185,1989033341,1987031233,1988032185,1989,03,3341,1987,03,1233,1988,03,2185,0,0
89PE00009,89033342,87031244,88032162,1989033342,1987031244,1988032162,1989,03,3342,1987,03,1244,1988,03,2162,0,0
89PE00010,89033343,87031244,88031875,1989033343,1987031244,1988031875,1989,03,3343,1987,03,1244,1988,03,1875,0,0
89PE00011,89033344,87031244,88031875,1989033344,1987031244,1988031875,1989,03,3344,1987,03,1244,1988,03,1875,0,0
89PE00012,89033345,87031244,88032407,1989033345,1987031244,1988032407,1989,03,3345,1987,03,1244,1988,03,2407,0,0
89PE00013,89033346,87031244,88032407,1989033346,1987031244,1988032407,1989,03,3346,1987,03,1244,1988,03,2407,0,0
89PE00014,89033347,87031347,88032270,1989033347,1987031347,1988032270,1989,03,3347,1987,03,1347,1988,03,2270,0,0
89PE00015,89033348,87031347,88032270,1989033348,1987031347,1988032270,1989,03,3348,1987,03,1347,1988,03,2270,0,0
89PE00016,89033349,87031244,88032103,1989033349,1987031244,1988032103,1989,03,3349,1987,03,1244,1988,03,2103,0,0
89PE00017,89033350,87031244,88032103,1989033350,1987031244,1988032103,1989,03,3350,1987,03,1244,1988,03,2103,0,0
89PE00018,89033351,87031509,88032223,1989033351,1987031509,1988032223,1989,03,3351,1987,03,1509,1988,03,2223,0,0
89PE00019,89033352,87031509,88031903,1989033352,1987031509,1988031903,1989,03,3352,1987,03,1509,1988,03,1903,0,0
89PE00020,89033353,87031509,88031903,1989033353,1987031509,1988031903,1989,03,3353,1987,03,1509,1988,03,1903,0,0
89PE00021,89033354,87031509,88031908,1989033354,1987031509,1988031908,1989,03,3354,1987,03,1509,1988,03,1908,0,0
89PE00022,89033355,87031509,88031908,1989033355,1987031509,1988031908,1989,03,3355,1987,03,1509,1988,03,1908,0,0
89PE00023,89033356,87031244,88032348,1989033356,1987031244,1988032348,1989,03,3356,1987,03,1244,1988,03,2348,0,0
89PE00024,89033357,87031509,88032237,1989033357,1987031509,1988032237,1989,03,3357,1987,03,1509,1988,03,2237,0,0
89PE00025,89033358,87031509,88032237,1989033358,1987031509,1988032237,1989,03,3358,1987,03,1509,1988,03,2237,0,0
