UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YYYY,LAMB_BRD,LAMB_ETAG,SIRE_YYYY,SIRE_BRD,SIRE_ETAG,DAM_YYYY,DAM_BRD,DAM_ETAG,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
64PE00001,64102631,62000000,62615382,1964102631,US00625382,1962615382,1964,10,2631,1962,00,0000,1962,61,5382,0,0
64PE00002,64115977,62115785,61115619,1964115977,1962115785,1961115619,1964,11,5977,1962,11,5785,1961,11,5619,0,0
64PE00003,64115978,62115785,61115619,1964115978,1962115785,1961115619,1964,11,5978,1962,11,5785,1961,11,5619,0,0
64PE00004,64115979,62115771,61115674,1964115979,1962115771,1961115674,1964,11,5979,1962,11,5771,1961,11,5674,0,0
64PE00005,64115980,59115229,61115617,1964115980,1959115229,1961115617,1964,11,5980,1959,11,5229,1961,11,5617,0,0
64PE00006,64115981,61115699,57114886,1964115981,1961115699,1957114886,1964,11,5981,1961,11,5699,1957,11,4886,0,0
64PE00007,64115982,62115771,57114999,1964115982,1962115771,1957114999,1964,11,5982,1962,11,5771,1957,11,4999,0,0
64PE00008,64115983,62115771,59115335,1964115983,1962115771,1959115335,1964,11,5983,1962,11,5771,1959,11,5335,0,0
64PE00009,64115984,62115771,59115335,1964115984,1962115771,1959115335,1964,11,5984,1962,11,5771,1959,11,5335,0,0
64PE00010,64115985,62115780,60115514,1964115985,1962115780,1960115514,1964,11,5985,1962,11,5780,1960,11,5514,0,0
64PE00011,64115986,62115780,60115514,1964115986,1962115780,1960115514,1964,11,5986,1962,11,5780,1960,11,5514,0,0
64PE00012,64115987,62115771,58115128,1964115987,1962115771,1958115128,1964,11,5987,1962,11,5771,1958,11,5128,0,0
64PE00013,64115988,62115785,62115741,1964115988,1962115785,1962115741,1964,11,5988,1962,11,5785,1962,11,5741,0,0
64PE00014,64115989,62115785,62115741,1964115989,1962115785,1962115741,1964,11,5989,1962,11,5785,1962,11,5741,0,0
64PE00015,64115990,62115819,61115698,1964115990,1962115819,1961115698,1964,11,5990,1962,11,5819,1961,11,5698,0,0
64PE00016,64115991,59115229,58115186,1964115991,1959115229,1958115186,1964,11,5991,1959,11,5229,1958,11,5186,0,0
64PE00017,64115992,59115229,60115545,1964115992,1959115229,1960115545,1964,11,5992,1959,11,5229,1960,11,5545,0,0
64PE00018,64115993,59115229,60115545,1964115993,1959115229,1960115545,1964,11,5993,1959,11,5229,1960,11,5545,0,0
64PE00019,64115994,62115785,57114967,1964115994,1962115785,1957114967,1964,11,5994,1962,11,5785,1957,11,4967,0,0
64PE00020,64115995,62115785,57114967,1964115995,1962115785,1957114967,1964,11,5995,1962,11,5785,1957,11,4967,0,0
64PE00021,64115996,62115780,57114836,1964115996,1962115780,1957114836,1964,11,5996,1962,11,5780,1957,11,4836,0,0
64PE00022,64115997,62115780,62115813,1964115997,1962115780,1962115813,1964,11,5997,1962,11,5780,1962,11,5813,0,0
64PE00023,64115998,60115477,60115555,1964115998,1960115477,1960115555,1964,11,5998,1960,11,5477,1960,11,5555,0,0
64PE00024,64115999,62115819,60115551,1964115999,1962115819,1960115551,1964,11,5999,1962,11,5819,1960,11,5551,0,0
64PE00025,64116000,62115819,60115551,1964116000,1962115819,1960115551,1964,11,6000,1962,11,5819,1960,11,5551,0,0
64PE00026,64116001,62115806,55114389,1964116001,1962115806,1955114389,1964,11,6001,1962,11,5806,1955,11,4389,0,0
64PE00027,64116002,62115806,55114389,1964116002,1962115806,1955114389,1964,11,6002,1962,11,5806,1955,11,4389,0,0
64PE00028,64116003,61115699,58115077,1964116003,1961115699,1958115077,1964,11,6003,1961,11,5699,1958,11,5077,0,0
64PE00029,64116004,62115819,61115703,1964116004,1962115819,1961115703,1964,11,6004,1962,11,5819,1961,11,5703,0,0
64PE00030,64116005,61115699,61115716,1964116005,1961115699,1961115716,1964,11,6005,1961,11,5699,1961,11,5716,0,0
64PE00031,64116006,62115819,58115214,1964116006,1962115819,1958115214,1964,11,6006,1962,11,5819,1958,11,5214,0,0
64PE00032,64116007,62115819,58115214,1964116007,1962115819,1958115214,1964,11,6007,1962,11,5819,1958,11,5214,0,0
64PE00033,64116008,60115477,62115762,1964116008,1960115477,1962115762,1964,11,6008,1960,11,5477,1962,11,5762,0,0
64PE00034,64116009,62115771,62115794,1964116009,1962115771,1962115794,1964,11,6009,1962,11,5771,1962,11,5794,0,0
64PE00035,64116010,62115771,62115794,1964116010,1962115771,1962115794,1964,11,6010,1962,11,5771,1962,11,5794,0,0
64PE00036,64116011,62115819,62115841,1964116011,1962115819,1962115841,1964,11,6011,1962,11,5819,1962,11,5841,0,0
