UID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,LAMBID,SIREID,DAMID,ID10,SIREID10,DAMID10,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
06PE00023,06,05,H2214,05,H0471,05,H1180,30,106052214,103050471,104051180,2006052214,2003050471,2004051180,0,0
06PE00024,06,05,H2215,05,H1112,09,91174,30,106052215,104051112, 99091174,2006052215,2004051112,1999091174,0,0
06PE00025,06,05,H2216,05,H1112,09,91174,30,106052216,104051112, 99091174,2006052216,2004051112,1999091174,0,0
06PE00026,06,05,H2217,05,H1159,05,H1561,30,106052217,104051159,105051561,2006052217,2004051159,2005051561,0,0
06PE00027,06,05,H2218,05,H1159,05,H1561,30,106052218,104051159,105051561,2006052218,2004051159,2005051561,0,0
06PE00028,06,05,H2219,05,H1063,04,A6175,30,106052219,104051063, 99046175,2006052219,2004051063,1999046175,0,0
06PE00029,06,05,H2220,05,H1063,04,A6175,30,106052220,104051063, 99046175,2006052220,2004051063,1999046175,0,0
06PE00030,06,05,H2221,05,H0994,05,H1425,30,106052221,104050994,105051425,2006052221,2004050994,2005051425,0,0
06PE00031,06,05,H2222,05,H0994,05,H1425,30,106052222,104050994,105051425,2006052222,2004050994,2005051425,0,0
06PE00032,06,05,H2223,64,K0000,05,H0407,33,106052223,104640000,103050407,2006052223,US64040407,2003050407,0,0
06PE00033,06,05,H2224,64,K0000,05,H0407,33,106052224,104640000,103050407,2006052224,US64040407,2003050407,0,0
06PE00034,06,05,H2225,05,H1159,05,H2151,30,106052225,104051159,105052151,2006052225,2004051159,2005052151,0,0
06PE00035,06,05,H2226,05,H1063,05,H0861,30,106052226,104051063,104050861,2006052226,2004051063,2004050861,0,0
06PE00036,06,05,H2227,05,H1063,05,H0861,30,106052227,104051063,104050861,2006052227,2004051063,2004050861,0,0
06PE00037,06,05,H2228,05,H1063,05,H0861,30,106052228,104051063,104050861,2006052228,2004051063,2004050861,0,0
06PE00038,06,05,H2229,05,H1063,05,H0755,30,106052229,104051063,104050755,2006052229,2004051063,2004050755,0,0
06PE00039,06,05,H2230,05,H1063,05,H0755,30,106052230,104051063,104050755,2006052230,2004051063,2004050755,0,0
06PE00040,06,05,H2231,05,H1168,05,H0988,30,106052231,104051168,104050988,2006052231,2004051168,2004050988,0,0
06PE00041,06,05,H2232,05,H1168,05,H0988,30,106052232,104051168,104050988,2006052232,2004051168,2004050988,0,0
06PE00042,06,05,H2233,05,H0471,05,H0702,30,106052233,103050471,103050702,2006052233,2003050471,2003050702,0,0
06PE00043,06,05,H2234,05,H0471,05,H0702,30,106052234,103050471,103050702,2006052234,2003050471,2003050702,0,0
06PE00044,06,05,H2235,05,H1063,05,H1307,30,106052235,104051063,104051307,2006052235,2004051063,2004051307,0,0
06PE00045,06,05,H2236,05,H1168,04,A6723,30,106052236,104051168, 99046723,2006052236,2004051168,1999046723,0,0
06PE00046,06,05,H2237,05,H1168,04,A6723,30,106052237,104051168, 99046723,2006052237,2004051168,1999046723,0,0
06PE00047,06,05,H2238,05,H1168,04,A6723,30,106052238,104051168, 99046723,2006052238,2004051168,1999046723,0,0
06PE00048,06,05,H2239,64,K0000,05,H0484,33,106052239,104640000,103050484,2006052239,US64040484,2003050484,0,0
06PE00049,06,05,H2240,64,K0000,05,H0484,33,106052240,104640000,103050484,2006052240,US64040484,2003050484,0,0
06PE00050,06,05,H2241,05,H1168,05,H1161,30,106052241,104051168,104051161,2006052241,2004051168,2004051161,0,0
06PE00051,06,05,H2242,05,H1168,05,H1161,30,106052242,104051168,104051161,2006052242,2004051168,2004051161,0,0
06PE00052,06,05,H2243,05,H1311,05,H1342,30,106052243,104051311,104051342,2006052243,2004051311,2004051342,0,0
06PE00053,06,05,H2244,05,H1311,05,H1342,30,106052244,104051311,104051342,2006052244,2004051311,2004051342,0,0
06PE00054,06,05,H2245,05,H1311,05,H1342,30,106052245,104051311,104051342,2006052245,2004051311,2004051342,0,0
06PE00055,06,05,H2246,64,K0000,05,P0050,33,106052246,104640000,102050050,2006052246,US64040050,2002050050,0,0
06PE00056,06,05,H2247,64,K0000,04,A8499,33,106052247,104640000,101048499,2006052247,US64048499,2001048499,0,0
06PE00057,06,05,H2248,05,H1063,05,H1341,30,106052248,104051063,104051341,2006052248,2004051063,2004051341,0,0
06PE00058,06,05,H2249,05,H1063,05,H1341,30,106052249,104051063,104051341,2006052249,2004051063,2004051341,0,0
06PE00059,06,05,H2250,05,H1063,05,H1341,30,106052250,104051063,104051341,2006052250,2004051063,2004051341,0,0
06PE00060,06,05,H2251,05,H1311,05,H0833,30,106052251,104051311,104050833,2006052251,2004051311,2004050833,0,0
06PE00061,06,05,H2252,05,H1311,05,H0833,30,106052252,104051311,104050833,2006052252,2004051311,2004050833,0,0
06PE00062,06,05,H2253,05,H1311,05,H0833,30,106052253,104051311,104050833,2006052253,2004051311,2004050833,0,0
06PE00063,06,05,H2254,05,H1254,05,H1807,30,106052254,104051254,105051807,2006052254,2004051254,2005051807,0,0
06PE00064,06,05,H2255,05,H1311,05,H1269,30,106052255,104051311,104051269,2006052255,2004051311,2004051269,0,0
06PE00065,06,05,H2256,05,H1311,05,H1269,30,106052256,104051311,104051269,2006052256,2004051311,2004051269,0,0
06PE00066,06,05,H2257,05,H1311,05,H1269,30,106052257,104051311,104051269,2006052257,2004051311,2004051269,0,0
06PE00067,06,05,H2258,05,H0994,05,H1500,30,106052258,104050994,105051500,2006052258,2004050994,2005051500,0,0
06PE00068,06,05,H2259,05,H1168,05,H0834,30,106052259,104051168,104050834,2006052259,2004051168,2004050834,0,0
06PE00069,06,05,H2260,05,H1168,05,H0834,30,106052260,104051168,104050834,2006052260,2004051168,2004050834,0,0
06PE00070,06,05,H2261,05,H1063,05,H1150,30,106052261,104051063,104051150,2006052261,2004051063,2004051150,0,0
06PE00071,06,05,H2262,05,H1063,05,H1150,30,106052262,104051063,104051150,2006052262,2004051063,2004051150,0,0
06PE00072,06,05,H2263,05,H1112,05,H0873,30,106052263,104051112,104050873,2006052263,2004051112,2004050873,0,0
06PE00073,06,05,H2264,05,H0994,05,H1640,30,106052264,104050994,105051640,2006052264,2004050994,2005051640,0,0
06PE00074,06,05,H2265,05,H0994,05,H1640,30,106052265,104050994,105051640,2006052265,2004050994,2005051640,0,0
06PE00075,06,05,H2266,05,H1063,05,H1261,30,106052266,104051063,104051261,2006052266,2004051063,2004051261,0,0
06PE00076,06,05,H2267,05,H1063,05,H1261,30,106052267,104051063,104051261,2006052267,2004051063,2004051261,0,0
06PE00077,06,05,H2268,05,H1112,05,H0977,30,106052268,104051112,104050977,2006052268,2004051112,2004050977,0,0
06PE00078,06,05,H2269,05,H1112,05,H0977,30,106052269,104051112,104050977,2006052269,2004051112,2004050977,0,0
06PE00079,06,05,H2270,05,H0471,05,H0793,30,106052270,103050471,104050793,2006052270,2003050471,2004050793,0,0
06PE00080,06,05,H2271,05,H0471,05,H0793,30,106052271,103050471,104050793,2006052271,2003050471,2004050793,0,0
06PE00081,06,05,H2272,64,K0000,00,00657,33,106052272,104640000,100000657,2006052272,US64040657,2000000657,0,0
06PE00082,06,05,H2273,64,K0000,00,00657,33,106052273,104640000,100000657,2006052273,US64040657,2000000657,0,0
06PE00083,06,05,H2274,05,H1168,05,H0867,30,106052274,104051168,104050867,2006052274,2004051168,2004050867,0,0
06PE00084,06,05,H2275,05,H1168,05,H0867,30,106052275,104051168,104050867,2006052275,2004051168,2004050867,0,0
06PE00085,06,05,H2276,05,H0994,05,H1451,30,106052276,104050994,105051451,2006052276,2004050994,2005051451,0,0
06PE00086,06,05,H2277,05,H0994,05,H1451,30,106052277,104050994,105051451,2006052277,2004050994,2005051451,0,0
06PE00087,06,05,H2278,05,H0994,05,H1527,30,106052278,104050994,105051527,2006052278,2004050994,2005051527,0,0
06PE00088,06,05,H2279,05,H1168,05,H1202,30,106052279,104051168,104051202,2006052279,2004051168,2004051202,0,0
06PE00089,06,05,H2280,05,H1168,05,H1202,30,106052280,104051168,104051202,2006052280,2004051168,2004051202,0,0
06PE00090,06,05,H2281,05,H0994,05,H1627,30,106052281,104050994,105051627,2006052281,2004050994,2005051627,0,0
06PE00091,06,05,H2282,05,H0994,05,H1627,30,106052282,104050994,105051627,2006052282,2004050994,2005051627,0,0
06PE00092,06,05,H2283,05,H1168,09,90743,30,106052283,104051168, 99090743,2006052283,2004051168,1999090743,0,0
06PE00093,06,05,H2284,05,H1168,09,90743,30,106052284,104051168, 99090743,2006052284,2004051168,1999090743,0,0
06PE00094,06,05,H2285,05,H1168,09,90743,30,106052285,104051168, 99090743,2006052285,2004051168,1999090743,0,0
06PE00095,06,05,H2286,64,K0000,00,01328,33,106052286,104640000,100001328,2006052286,US64041328,2000001328,0,0
06PE00096,06,05,H2287,64,K0000,00,01328,33,106052287,104640000,100001328,2006052287,US64041328,2000001328,0,0
06PE00097,06,05,H2288,64,K0000,00,01328,33,106052288,104640000,100001328,2006052288,US64041328,2000001328,0,0
06PE00098,06,05,H2289,05,H0471,04,A6849,30,106052289,103050471, 99046849,2006052289,2003050471,1999046849,0,0
06PE00099,06,05,H2290,05,H0471,04,A6849,30,106052290,103050471, 99046849,2006052290,2003050471,1999046849,0,0
06PE00100,06,05,H2291,64,K0000,04,A7171,33,106052291,104640000,100047171,2006052291,US64047171,2000047171,0,0
06PE00101,06,05,H2292,64,K0000,04,A7171,33,106052292,104640000,100047171,2006052292,US64047171,2000047171,0,0
06PE00102,06,05,H2293,64,K0000,04,A8393,33,106052293,104640000,101048393,2006052293,US64048393,2001048393,0,0
06PE00103,06,05,H2294,64,K0000,04,A8393,33,106052294,104640000,101048393,2006052294,US64048393,2001048393,0,0
06PE00104,06,05,H2295,05,H1112,05,H0853,30,106052295,104051112,104050853,2006052295,2004051112,2004050853,0,0
06PE00105,06,05,H2296,05,H1112,05,H0853,30,106052296,104051112,104050853,2006052296,2004051112,2004050853,0,0
06PE00106,06,05,H2297,05,H1311,04,A6341,30,106052297,104051311, 99046341,2006052297,2004051311,1999046341,0,0
06PE00107,06,05,H2298,05,H1311,04,A6341,30,106052298,104051311, 99046341,2006052298,2004051311,1999046341,0,0
06PE00108,06,05,H2299,05,H1063,04,A8310,30,106052299,104051063,101048310,2006052299,2004051063,2001048310,0,0
06PE00109,06,05,H2300,05,H1254,05,H1546,30,106052300,104051254,105051546,2006052300,2004051254,2005051546,0,0
06PE00110,06,05,H2301,64,K0000,04,A8670,33,106052301,104640000,101048670,2006052301,US64048670,2001048670,0,0
06PE00111,06,05,H2302,64,K0000,04,A8670,33,106052302,104640000,101048670,2006052302,US64048670,2001048670,0,0
06PE00112,06,05,H2303,05,H1112,04,A6295,30,106052303,104051112, 99046295,2006052303,2004051112,1999046295,0,0
06PE00113,06,05,H2304,05,H1112,04,A6295,30,106052304,104051112, 99046295,2006052304,2004051112,1999046295,0,0
06PE00114,06,05,H2305,64,K0000,04,A9683,33,106052305,104640000,102049683,2006052305,US64049683,2002049683,0,0
06PE00115,06,05,H2306,64,K0000,05,P0208,33,106052306,104640000,102050208,2006052306,US64040208,2002050208,0,0
06PE00116,06,05,H2307,64,K0000,05,P0208,33,106052307,104640000,102050208,2006052307,US64040208,2002050208,0,0
06PE00117,06,05,H2308,05,H1159,05,H1567,30,106052308,104051159,105051567,2006052308,2004051159,2005051567,0,0
06PE00118,06,05,H2309,05,H0994,05,H1922,30,106052309,104050994,105051922,2006052309,2004050994,2005051922,0,0
06PE00119,06,05,H2310,05,H0994,05,H1922,30,106052310,104050994,105051922,2006052310,2004050994,2005051922,0,0
06PE00120,06,05,H2311,05,H0596,05,H1813,30,106052311,103050596,105051813,2006052311,2003050596,2005051813,0,0
06PE00121,06,05,H2312,64,K0000,04,A9359,33,106052312,104640000,102049359,2006052312,US64049359,2002049359,0,0
06PE00122,06,05,H2313,64,K0000,04,A9359,33,106052313,104640000,102049359,2006052313,US64049359,2002049359,0,0
06PE00123,06,05,H2314,64,K0000,04,A9359,33,106052314,104640000,102049359,2006052314,US64049359,2002049359,0,0
06PE00124,06,05,H2315,64,K0000,04,A7591,33,106052315,104640000,100047591,2006052315,US64047591,2000047591,0,0
06PE00125,06,05,H2316,64,K0000,04,A7591,33,106052316,104640000,100047591,2006052316,US64047591,2000047591,0,0
06PE00126,06,05,H2317,05,H0596,05,H2128,30,106052317,103050596,105052128,2006052317,2003050596,2005052128,0,0
06PE00127,06,05,H2318,64,K0000,04,A7262,33,106052318,104640000,100047262,2006052318,US64047262,2000047262,0,0
06PE00128,06,05,H2319,64,K0000,04,A7262,33,106052319,104640000,100047262,2006052319,US64047262,2000047262,0,0
06PE00129,06,05,H2320,64,K0000,04,A7262,33,106052320,104640000,100047262,2006052320,US64047262,2000047262,0,0
06PE00130,06,05,H2321,64,K0000,04,A9432,33,106052321,104640000,102049432,2006052321,US64049432,2002049432,0,0
06PE00131,06,05,H2322,64,K0000,04,A9432,33,106052322,104640000,102049432,2006052322,US64049432,2002049432,0,0
06PE00132,06,05,H2323,05,H1168,09,91108,30,106052323,104051168, 99091108,2006052323,2004051168,1999091108,0,0
06PE00133,06,05,H2324,05,H1168,09,91108,30,106052324,104051168, 99091108,2006052324,2004051168,1999091108,0,0
06PE00134,06,05,H2325,05,H1168,09,91108,30,106052325,104051168, 99091108,2006052325,2004051168,1999091108,0,0
06PE00135,06,05,H2326,05,H0471,05,H1107,30,106052326,103050471,104051107,2006052326,2003050471,2004051107,0,0
06PE00136,06,05,H2327,05,H0471,05,H1107,30,106052327,103050471,104051107,2006052327,2003050471,2004051107,0,0
06PE00137,06,05,H2328,64,K0000,04,A8770,33,106052328,104640000,101048770,2006052328,US64048770,2001048770,0,0
06PE00138,06,05,H2329,64,K0000,04,A8770,33,106052329,104640000,101048770,2006052329,US64048770,2001048770,0,0
06PE00139,06,05,H2330,64,K0000,04,A8770,33,106052330,104640000,101048770,2006052330,US64048770,2001048770,0,0
06PE00140,06,05,H2331,05,H0471,05,H1135,30,106052331,103050471,104051135,2006052331,2003050471,2004051135,0,0
06PE00141,06,05,H2332,05,H0471,05,H1135,30,106052332,103050471,104051135,2006052332,2003050471,2004051135,0,0
06PE00142,06,05,H2333,05,H0994,05,H1732,30,106052333,104050994,105051732,2006052333,2004050994,2005051732,0,0
06PE00143,06,05,H2334,05,H0994,05,H1732,30,106052334,104050994,105051732,2006052334,2004050994,2005051732,0,0
06PE00144,06,05,H2335,05,H1311,05,H1132,30,106052335,104051311,104051132,2006052335,2004051311,2004051132,0,0
06PE00145,06,05,H2336,05,H1311,05,H1132,30,106052336,104051311,104051132,2006052336,2004051311,2004051132,0,0
06PE00146,06,05,H2337,05,H0596,04,A7457,30,106052337,103050596,100047457,2006052337,2003050596,2000047457,0,0
06PE00147,06,05,H2338,05,H1159,05,H1645,30,106052338,104051159,105051645,2006052338,2004051159,2005051645,0,0
06PE00148,06,05,H2339,05,H0471,05,H1049,30,106052339,103050471,104051049,2006052339,2003050471,2004051049,0,0
06PE00149,06,05,H2340,64,K0000,04,A9458,33,106052340,104640000,102049458,2006052340,US64049458,2002049458,0,0
06PE00150,06,05,H2341,64,K0000,04,A9458,33,106052341,104640000,102049458,2006052341,US64049458,2002049458,0,0
06PE00151,06,05,H2342,05,H1168,09,90071,30,106052342,104051168, 99090071,2006052342,2004051168,1999090071,0,0
06PE00152,06,05,H2343,64,K0000,05,H0495,33,106052343,104640000,103050495,2006052343,US64040495,2003050495,0,0
06PE00153,06,05,H2344,64,K0000,05,H0495,33,106052344,104640000,103050495,2006052344,US64040495,2003050495,0,0
06PE00154,06,05,H2345,64,K0000,05,H0495,33,106052345,104640000,103050495,2006052345,US64040495,2003050495,0,0
06PE00155,06,05,H2346,05,H0471,05,H1293,30,106052346,103050471,104051293,2006052346,2003050471,2004051293,0,0
06PE00156,06,05,H2347,05,H0471,05,H1293,30,106052347,103050471,104051293,2006052347,2003050471,2004051293,0,0
06PE00157,06,05,H2348,05,H0471,05,H1293,30,106052348,103050471,104051293,2006052348,2003050471,2004051293,0,0
06PE00158,06,05,H2349,05,H1254,05,H1795,30,106052349,104051254,105051795,2006052349,2004051254,2005051795,0,0
06PE00159,06,05,H2350,05,H0994,05,H1426,30,106052350,104050994,105051426,2006052350,2004050994,2005051426,0,0
06PE00160,06,05,H2351,05,H1254,05,H1629,30,106052351,104051254,105051629,2006052351,2004051254,2005051629,0,0
06PE00161,06,05,H2352,05,H1112,05,H1303,30,106052352,104051112,104051303,2006052352,2004051112,2004051303,0,0
06PE00162,06,05,H2353,05,H1112,05,H1303,30,106052353,104051112,104051303,2006052353,2004051112,2004051303,0,0
06PE00163,06,05,H2354,05,H1112,05,H1303,30,106052354,104051112,104051303,2006052354,2004051112,2004051303,0,0
06PE00164,06,05,H2355,05,H1063,05,H1223,30,106052355,104051063,104051223,2006052355,2004051063,2004051223,0,0
06PE00165,06,05,H2356,05,H1063,05,H1223,30,106052356,104051063,104051223,2006052356,2004051063,2004051223,0,0
06PE00166,06,05,H2357,64,K0000,04,A9293,33,106052357,104640000,102049293,2006052357,US64049293,2002049293,0,0
06PE00167,06,05,H2358,64,K0000,04,A9293,33,106052358,104640000,102049293,2006052358,US64049293,2002049293,0,0
06PE00168,06,05,H2359,64,K0000,04,A8790,33,106052359,104640000,101048790,2006052359,US64048790,2001048790,0,0
06PE00169,06,05,H2360,64,K0000,04,A8790,33,106052360,104640000,101048790,2006052360,US64048790,2001048790,0,0
06PE00170,06,05,H2361,05,H1168,05,H1039,30,106052361,104051168,104051039,2006052361,2004051168,2004051039,0,0
06PE00171,06,05,H2362,05,H1168,05,H1039,30,106052362,104051168,104051039,2006052362,2004051168,2004051039,0,0
06PE00172,06,05,H2363,64,K0000,04,A8294,33,106052363,104640000,101048294,2006052363,US64048294,2001048294,0,0
06PE00173,06,05,H2364,64,K0000,04,A8294,33,106052364,104640000,101048294,2006052364,US64048294,2001048294,0,0
06PE00174,06,05,H2365,64,K0000,04,A7138,33,106052365,104640000,100047138,2006052365,US64047138,2000047138,0,0
06PE00175,06,05,H2366,64,K0000,04,A7138,33,106052366,104640000,100047138,2006052366,US64047138,2000047138,0,0
06PE00176,06,05,H2367,05,H1063,05,H1080,30,106052367,104051063,104051080,2006052367,2004051063,2004051080,0,0
06PE00177,06,05,H2368,05,H1063,05,H1080,30,106052368,104051063,104051080,2006052368,2004051063,2004051080,0,0
06PE00178,06,05,H2369,05,H1063,05,H1080,30,106052369,104051063,104051080,2006052369,2004051063,2004051080,0,0
06PE00179,06,05,H2370,05,H0471,09,91125,30,106052370,103050471, 99091125,2006052370,2003050471,1999091125,0,0
06PE00180,06,05,H2371,05,H0471,09,91125,30,106052371,103050471, 99091125,2006052371,2003050471,1999091125,0,0
06PE00181,06,05,H2372,05,H0471,09,91125,30,106052372,103050471, 99091125,2006052372,2003050471,1999091125,0,0
06PE00182,06,05,H2373,05,H1159,04,A8226,30,106052373,104051159,101048226,2006052373,2004051159,2001048226,0,0
06PE00183,06,05,H2374,05,H1159,04,A8226,30,106052374,104051159,101048226,2006052374,2004051159,2001048226,0,0
06PE00184,06,05,H2375,05,H1254,04,A8386,30,106052375,104051254,101048386,2006052375,2004051254,2001048386,0,0
06PE00185,06,05,H2376,05,H1254,04,A8386,30,106052376,104051254,101048386,2006052376,2004051254,2001048386,0,0
06PE00186,06,05,H2377,05,H1159,05,H1530,30,106052377,104051159,105051530,2006052377,2004051159,2005051530,0,0
06PE00187,06,05,H2378,05,H0596,05,H1591,30,106052378,103050596,105051591,2006052378,2003050596,2005051591,0,0
06PE00188,06,05,H2379,05,H1159,05,H1696,30,106052379,104051159,105051696,2006052379,2004051159,2005051696,0,0
06PE00189,06,05,H2380,05,H0994,05,H1460,30,106052380,104050994,105051460,2006052380,2004050994,2005051460,0,0
06PE00190,06,05,H2381,64,K0000,04,A8371,33,106052381,104640000,101048371,2006052381,US64048371,2001048371,0,0
06PE00191,06,05,H2382,64,K0000,04,A8371,33,106052382,104640000,101048371,2006052382,US64048371,2001048371,0,0
06PE00192,06,05,H2383,64,K0000,04,A8371,33,106052383,104640000,101048371,2006052383,US64048371,2001048371,0,0
06PE00193,06,05,H2384,05,H1168,05,H1279,30,106052384,104051168,104051279,2006052384,2004051168,2004051279,0,0
06PE00194,06,05,H2385,05,H1168,05,H1279,30,106052385,104051168,104051279,2006052385,2004051168,2004051279,0,0
06PE00195,06,05,H2386,05,H1254,05,H1828,30,106052386,104051254,105051828,2006052386,2004051254,2005051828,0,0
06PE00196,06,05,H2387,64,K0000,04,A8274,33,106052387,104640000,101048274,2006052387,US64048274,2001048274,0,0
06PE00197,06,05,H2388,64,K0000,04,A8274,33,106052388,104640000,101048274,2006052388,US64048274,2001048274,0,0
06PE00198,06,05,H2389,64,K0000,04,A8405,33,106052389,104640000,101048405,2006052389,US64048405,2001048405,0,0
06PE00199,06,05,H2390,64,K0000,04,A8405,33,106052390,104640000,101048405,2006052390,US64048405,2001048405,0,0
06PE00200,06,05,H2391,05,H1311,05,H1369,30,106052391,104051311,104051369,2006052391,2004051311,2004051369,0,0
06PE00201,06,05,H2392,05,H1311,05,H1369,30,106052392,104051311,104051369,2006052392,2004051311,2004051369,0,0
06PE00202,06,05,H2393,64,K0000,04,A7059,33,106052393,104640000,100047059,2006052393,US64047059,2000047059,0,0
06PE00203,06,05,H2394,64,K0000,04,A7059,33,106052394,104640000,100047059,2006052394,US64047059,2000047059,0,0
06PE00204,06,05,H2395,64,K0000,04,A7059,33,106052395,104640000,100047059,2006052395,US64047059,2000047059,0,0
06PE00205,06,05,H2396,05,H0994,04,A9134,30,106052396,104050994,102049134,2006052396,2004050994,2002049134,0,0
06PE00206,06,05,H2397,05,H0994,04,A9134,30,106052397,104050994,102049134,2006052397,2004050994,2002049134,0,0
06PE00207,06,05,H2398,05,H0994,04,A9134,30,106052398,104050994,102049134,2006052398,2004050994,2002049134,0,0
06PE00208,06,05,H2399,05,H0994,05,H1847,30,106052399,104050994,105051847,2006052399,2004050994,2005051847,0,0
06PE00209,06,05,H2400,05,H0994,05,H1847,30,106052400,104050994,105051847,2006052400,2004050994,2005051847,0,0
06PE00210,06,05,H2401,05,H0596,05,H1399,30,106052401,103050596,105051399,2006052401,2003050596,2005051399,0,0
06PE00211,06,05,H2402,64,K0000,04,A6300,33,106052402,104640000, 99046300,2006052402,US64046300,1999046300,0,0
06PE00212,06,05,H2403,05,H1112,05,H1141,30,106052403,104051112,104051141,2006052403,2004051112,2004051141,0,0
06PE00213,06,05,H2404,05,H1112,05,H1141,30,106052404,104051112,104051141,2006052404,2004051112,2004051141,0,0
06PE00214,06,05,H2405,64,K0000,04,A7755,33,106052405,104640000,100047755,2006052405,US64047755,2000047755,0,0
06PE00215,06,05,H2406,64,K0000,04,A7755,33,106052406,104640000,100047755,2006052406,US64047755,2000047755,0,0
06PE00216,06,05,H2407,64,K0000,04,A7755,33,106052407,104640000,100047755,2006052407,US64047755,2000047755,0,0
06PE00217,06,05,H2408,64,K0000,04,A7755,33,106052408,104640000,100047755,2006052408,US64047755,2000047755,0,0
06PE00218,06,05,H2409,64,K0000,04,A9410,33,106052409,104640000,102049410,2006052409,US64049410,2002049410,0,0
06PE00219,06,05,H2410,64,K0000,04,A9410,33,106052410,104640000,102049410,2006052410,US64049410,2002049410,0,0
06PE00220,06,05,H2411,64,K0000,04,A9410,33,106052411,104640000,102049410,2006052411,US64049410,2002049410,0,0
06PE00221,06,05,H2412,64,K0000,04,A9817,33,106052412,104640000,102049817,2006052412,US64049817,2002049817,0,0
06PE00222,06,05,H2413,64,K0000,04,A9817,33,106052413,104640000,102049817,2006052413,US64049817,2002049817,0,0
06PE00223,06,05,H2414,05,H1159,05,H1684,30,106052414,104051159,105051684,2006052414,2004051159,2005051684,0,0
06PE00224,06,05,H2415,05,H1159,05,H1684,30,106052415,104051159,105051684,2006052415,2004051159,2005051684,0,0
06PE00225,06,05,H2416,64,K0000,04,A8662,33,106052416,104640000,101048662,2006052416,US64048662,2001048662,0,0
06PE00226,06,05,H2417,05,H1112,05,H1058,30,106052417,104051112,104051058,2006052417,2004051112,2004051058,0,0
06PE00227,06,05,H2418,05,H1112,05,H1058,30,106052418,104051112,104051058,2006052418,2004051112,2004051058,0,0
06PE00228,06,05,H2419,05,H1254,05,H1577,30,106052419,104051254,105051577,2006052419,2004051254,2005051577,0,0
06PE00229,06,05,H2420,64,K0000,04,A8339,33,106052420,104640000,101048339,2006052420,US64048339,2001048339,0,0
06PE00230,06,05,H2421,64,K0000,04,A8339,33,106052421,104640000,101048339,2006052421,US64048339,2001048339,0,0
06PE00231,06,05,H2422,64,K0000,05,H0639,33,106052422,104640000,103050639,2006052422,US64040639,2003050639,0,0
06PE00232,06,05,H2423,64,K0000,05,H0639,33,106052423,104640000,103050639,2006052423,US64040639,2003050639,0,0
06PE00233,06,05,H2424,05,H0471,05,H0896,30,106052424,103050471,104050896,2006052424,2003050471,2004050896,0,0
